"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"226","Marc-Edouard Vlasic","S.J","D","67","1549.7","1387","1383","50.07","1015","961","51.37","701","692","50.32","84","76","52.50","659","538","55.05","288","203","58.66","48","28","63.16","371","335","52.55","19","29","39.58","609","698","46.60","14","15","48.28","11.98","89.02","1.010","168","304","238","1021","41.38","408","552","581","41.25"
"327","Chris Terry","CAR","L","68","766.68333333333","667","666","50.04","496","509","49.35","352","340","50.87","20","32","38.46","277","314","46.87","124","137","47.51","10","16","38.46","153","177","46.36","6","10","37.50","338","295","53.40","4","4","50.00","5.68","90.59","0.963","161","177","104","610","60.75","240","257","198","54.79"
"246","Joe Vitale","ARI","C","1","6.2166666666667","8","8","50.00","5","5","50.00","2","4","33.33","1","0","100.00","4","3","57.14","3","0","100.00","1","0","100.00","1","3","25.00","0","0","-","4","4","50.00","0","0","-","50.00","100.00","1.500","2","0","1","7","66.67","3","2","1","75.00"
"254","Bracken Kearns","NYI","C","2","31.783333333333","18","18","50.00","17","13","56.67","10","8","55.56","1","1","50.00","13","10","56.52","7","3","70.00","1","0","100.00","6","7","46.15","0","0","-","2","7","22.22","0","1","0.00","10.00","87.50","0.975","6","7","7","21","46.15","9","12","8","52.94"
"554","Morgan Ellis","MTL","D","3","26.866666666667","22","22","50.00","14","17","45.16","10","14","41.67","1","1","50.00","12","9","57.14","2","4","33.33","1","0","100.00","10","5","66.67","0","1","0.00","10","11","47.62","0","0","-","10.00","92.86","1.029","5","5","2","28","71.43","8","7","8","50.00"
"622","Darren Dietz","MTL","D","13","188.98333333333","160","160","50.00","125","110","53.19","95","80","54.29","9","10","47.37","65","65","50.00","26","28","48.15","5","7","41.67","39","37","51.32","2","1","66.67","79","69","53.38","2","2","50.00","9.47","87.50","0.970","25","42","32","141","43.86","59","67","56","51.30"
"625","Shane Prince","NYI, OTT","L","62","696.26666666667","666","666","50.00","484","491","49.64","356","358","49.86","30","28","51.72","299","302","49.75","114","127","47.30","15","11","57.69","185","175","51.39","9","7","56.25","301","309","49.34","5","9","35.71","8.43","92.18","1.006","109","141","85","556","56.19","188","207","184","50.54"
"737","Esa Lindell","DAL","D","4","56.183333333333","57","57","50.00","38","38","50.00","25","25","50.00","1","4","20.00","33","26","55.93","16","14","53.33","1","2","33.33","17","12","58.62","0","1","0.00","18","21","46.15","0","1","0.00","4.00","84.00","0.880","6","11","5","53","54.55","17","20","16","51.52"
"846","Michael Keranen","MIN","L","1","6.15","6","6","50.00","4","4","50.00","3","3","50.00","0","1","0.00","1","2","33.33","1","0","100.00","0","0","-","0","2","0.00","0","1","0.00","4","4","50.00","0","0","-","0.00","66.67","0.667","1","3","0","4","100.00","2","4","3","40.00"
"116","Alexandre Burrows","VAN","L","79","1198.4166666667","1058","1061","49.93","785","814","49.09","551","599","47.91","33","51","39.29","501","561","47.18","189","231","45.00","13","29","30.95","312","330","48.60","11","13","45.83","470","419","52.87","8","7","53.33","5.99","91.49","0.975","261","264","240","922","52.10","434","373","397","52.23"
"503","Jordan Nolan","L.A","C","52","462.65","419","421","49.88","306","325","48.49","205","243","45.76","11","11","50.00","174","219","44.27","71","91","43.83","8","7","53.33","103","128","44.59","1","3","25.00","206","167","55.23","2","0","100.00","5.37","95.47","1.008","77","74","52","464","59.69","140","121","121","53.64"
"183","Brandon Dubinsky","CBJ","C","75","1407.2333333333","1354","1362","49.85","984","998","49.65","718","726","49.72","66","87","43.14","669","661","50.30","326","264","55.25","44","50","46.81","343","397","46.35","11","17","39.29","572","589","49.27","7","16","30.43","9.19","88.02","0.972","261","365","374","829","41.10","476","506","615","43.63"
"23","Alex Tanguay","ARI, COL","L","70","1105.3333333333","1085","1092","49.84","807","805","50.06","608","564","51.88","64","43","59.81","471","497","48.66","196","195","50.13","35","22","61.40","275","302","47.66","14","9","60.87","501","484","50.86","13","9","59.09","10.53","92.38","1.029","269","214","154","774","63.59","463","321","295","61.08"
"279","Patrik Berglund","STL","C","42","650.53333333333","575","579","49.83","456","443","50.72","323","321","50.16","26","23","53.06","294","295","49.92","127","125","50.40","12","13","48.00","167","170","49.55","8","4","66.67","244","253","49.09","5","5","50.00","8.05","92.83","1.009","113","175","189","477","37.42","189","229","284","39.96"
"506","Brandon Manning","PHI","D","56","925.55","895","902","49.81","645","676","48.83","450","505","47.12","24","30","44.44","347","387","47.28","131","175","42.81","11","21","34.38","216","212","50.47","5","4","55.56","445","432","50.74","7","5","58.33","5.33","94.06","0.994","156","170","135","837","53.61","322","267","252","56.10"
"647","Adam Clendening","EDM, PIT","D","29","429.08333333333","400","403","49.81","294","309","48.76","216","220","49.54","19","13","59.38","187","185","50.27","69","74","48.25","13","10","56.52","118","111","51.53","4","0","100.00","178","190","48.37","2","3","40.00","8.80","94.09","1.029","61","70","42","377","59.22","135","116","105","56.25"
"127","Brent Seabrook","CHI","D","81","1847.8666666667","1764","1778","49.80","1285","1329","49.16","972","978","49.85","103","75","57.87","756","810","48.28","288","345","45.50","48","40","54.55","468","465","50.16","34","20","62.96","848","843","50.15","20","11","64.52","10.60","92.33","1.029","375","383","233","1471","61.68","742","599","526","58.52"
"890","Dean Kukan","CBJ","D","8","138.83333333333","119","120","49.79","86","94","47.78","64","72","47.06","11","2","84.62","58","41","58.59","30","20","60.00","8","2","80.00","28","21","57.14","3","0","100.00","55","68","44.72","0","0","-","17.19","97.22","1.144","23","16","22","110","51.11","33","35","39","45.83"
"189","Alexander Edler","VAN","D","52","1271.5333333333","1122","1135","49.71","863","821","51.25","634","599","51.42","57","66","46.34","546","624","46.67","228","250","47.70","31","35","46.97","318","374","45.95","10","20","33.33","497","435","53.33","14","10","58.33","8.99","88.98","0.980","232","301","299","751","43.69","467","486","560","45.47"
"755","Jaccob Slavin","CAR","D","63","1322.1833333333","1153","1169","49.66","870","850","50.58","612","587","51.04","47","50","48.45","545","535","50.46","219","226","49.21","24","26","48.00","326","309","51.34","14","15","48.28","518","546","48.68","9","9","50.00","7.68","91.48","0.992","183","257","245","878","42.76","412","429","492","45.58"
"32","Chris Neil","OTT","R","80","743.85","635","644","49.65","462","496","48.23","321","360","47.14","23","26","46.94","277","295","48.43","107","113","48.64","9","17","34.62","170","182","48.30","11","5","68.75","292","305","48.91","3","4","42.86","7.17","92.78","0.999","88","201","92","665","48.89","141","283","190","42.60"
"209","Mike Blunden","T.B","R","20","173.06666666667","140","142","49.65","98","111","46.89","74","74","50.00","7","4","63.64","67","72","48.20","27","31","46.55","4","1","80.00","40","41","49.38","1","1","50.00","62","60","50.82","2","1","66.67","9.46","94.59","1.041","37","47","27","137","57.81","51","63","57","47.22"
"665","Gabriel Landeskog","COL","L","75","1419.4333333333","1332","1351","49.65","1018","964","51.36","750","688","52.16","76","71","51.70","537","597","47.35","232","246","48.54","41","32","56.16","305","351","46.49","14","16","46.67","686","611","52.89","19","15","55.88","10.13","89.68","0.998","313","295","211","934","59.73","582","408","413","58.49"
"341","Dwight King","L.A","L","47","678.55","623","632","49.64","456","485","48.46","315","328","48.99","20","28","41.67","253","319","44.23","97","131","42.54","10","18","35.71","156","188","45.35","4","4","50.00","298","268","52.65","5","3","62.50","6.35","91.46","0.978","109","132","80","582","57.67","226","204","193","53.94"
"9","Michal Rozsival","CHI","D","51","824.18333333333","729","740","49.63","514","560","47.86","392","443","46.95","36","30","54.55","331","351","48.53","136","161","45.79","24","17","58.54","195","190","50.65","7","6","53.85","342","335","50.52","5","6","45.45","9.18","93.23","1.024","94","146","78","775","54.65","224","231","184","54.90"
"469","Philip Samuelsson","ARI","D","4","63.55","58","59","49.57","45","38","54.22","34","28","54.84","1","1","50.00","30","29","50.85","15","13","53.57","1","0","100.00","15","16","48.39","0","0","-","19","25","43.18","0","1","0.00","2.94","96.43","0.994","6","16","12","59","33.33","15","18","16","48.39"
"415","Jared Spurgeon","MIN","D","77","1746.25","1578","1608","49.53","1199","1170","50.61","887","809","52.30","89","74","54.60","744","668","52.69","327","262","55.52","50","34","59.52","417","406","50.67","23","17","57.50","698","782","47.16","10","20","33.33","10.03","90.85","1.009","324","453","346","1101","48.36","686","672","628","52.21"
"303","John Scott","ARI, MTL","L","12","78.333333333333","52","53","49.52","37","35","51.39","29","25","53.70","1","2","33.33","20","19","51.28","8","7","53.33","1","1","50.00","12","12","50.00","0","0","-","26","26","50.00","0","1","0.00","3.45","92.00","0.954","17","20","11","77","60.71","20","28","24","45.45"
"714","Phillip Di Giuseppe","CAR","L","41","584.68333333333","545","556","49.50","419","434","49.12","294","313","48.43","27","25","51.92","249","280","47.07","98","119","45.16","13","11","54.17","151","161","48.40","11","11","50.00","261","236","52.52","3","2","60.00","9.18","92.01","1.012","117","131","82","439","58.79","186","180","153","54.87"
"413","Matt Martin","NYI","L","80","844.31666666667","716","731","49.48","517","533","49.24","357","394","47.54","36","34","51.43","300","347","46.37","119","146","44.91","20","19","51.28","181","201","47.38","7","5","58.33","327","316","50.86","8","10","44.44","10.08","91.37","1.015","116","217","129","713","47.35","188","299","264","41.59"
"684","Joe Morrow","BOS","D","33","524.96666666667","483","494","49.44","369","382","49.13","274","276","49.82","25","30","45.45","233","211","52.48","98","87","52.97","19","18","51.35","135","124","52.12","4","6","40.00","210","242","46.46","2","5","28.57","9.12","89.13","0.983","77","95","75","452","50.66","162","166","157","50.78"
"766","Ben Hutton","VAN","D","75","1490.5","1306","1339","49.38","990","1034","48.91","706","756","48.29","55","66","45.45","623","711","46.70","254","288","46.86","33","32","50.77","369","423","46.59","12","22","35.29","574","522","52.37","7","8","46.67","7.79","91.27","0.991","247","267","187","1261","56.91","511","424","388","56.84"
"52","Niklas Kronwall","DET","D","64","1408.6","1261","1293","49.37","948","1002","48.62","667","746","47.20","59","72","45.04","620","615","50.20","245","252","49.30","28","32","46.67","375","363","50.81","13","18","41.94","545","594","47.85","13","16","44.83","8.85","90.35","0.992","305","293","238","1040","56.17","535","413","427","55.61"
"15","Jason Chimera","WSH","L","82","1152.15","1045","1072","49.36","792","790","50.06","576","583","49.70","52","48","52.00","515","507","50.39","202","203","49.88","29","26","52.73","313","304","50.73","19","14","57.58","451","478","48.55","3","7","30.00","9.03","91.77","1.008","213","289","175","936","54.90","340","382","316","51.83"
"776","Andrew Miller","EDM","C","6","54.733333333333","38","39","49.35","28","31","47.46","17","19","47.22","1","2","33.33","16","17","48.48","4","9","30.77","0","2","0.00","12","8","60.00","0","0","-","19","19","50.00","1","0","100.00","5.88","89.47","0.954","8","14","7","58","53.33","16","17","15","51.61"
"399","Michael Stone","ARI","D","75","1684.9833333333","1568","1611","49.32","1162","1232","48.54","819","883","48.12","76","84","47.50","695","733","48.67","313","297","51.31","42","43","49.41","382","436","46.70","17","17","50.00","721","773","48.26","16","19","45.71","9.28","90.49","0.998","296","359","312","1212","48.68","652","578","607","51.79"
"242","Nathan Gerbe","CAR","C","47","632.38333333333","515","530","49.28","381","423","47.39","275","307","47.25","18","34","34.62","203","261","43.75","83","119","41.09","10","20","33.33","120","142","45.80","4","7","36.36","263","237","52.60","4","6","40.00","6.55","88.93","0.955","119","130","88","523","57.49","163","196","154","51.42"
"80","Kevin Bieksa","ANA","D","71","1491.7666666667","1392","1434","49.26","1048","1058","49.76","722","764","48.59","58","63","47.93","621","692","47.30","271","277","49.45","31","42","42.47","350","415","45.75","15","12","55.56","653","629","50.94","8","9","47.06","8.03","91.75","0.998","199","288","250","1027","44.32","430","484","515","45.50"
"892","Vojtech Mozik","N.J","D","7","92.683333333333","66","68","49.25","54","54","50.00","38","41","48.10","2","2","50.00","32","28","53.33","17","10","62.96","1","1","50.00","15","18","45.45","0","0","-","32","38","45.71","1","1","50.00","5.26","95.12","1.004","12","21","5","96","70.59","28","29","13","68.29"
"223","Matt Niskanen","WSH","D","82","2022.25","1825","1884","49.20","1361","1346","50.28","961","953","50.21","94","78","54.65","856","840","50.47","337","329","50.60","54","41","56.84","519","511","50.39","25","21","54.35","823","891","48.02","12","12","50.00","9.78","91.82","1.016","293","463","428","1160","40.64","625","708","835","42.81"
"889","Sergey Kalinin","N.J","C","78","1039.75","788","815","49.16","599","616","49.30","426","457","48.24","31","33","48.44","330","381","46.41","134","152","46.85","17","18","48.57","196","229","46.12","5","7","41.67","405","370","52.26","8","7","53.33","7.28","92.78","1.001","181","239","147","806","55.18","313","340","302","50.89"
"847","Dennis Rasmussen","CHI","C","44","403.2","346","358","49.15","257","264","49.33","187","207","47.46","18","9","66.67","149","149","50.00","72","65","52.55","11","3","78.57","77","84","47.83","4","5","44.44","161","175","47.92","3","1","75.00","9.63","95.65","1.053","81","104","56","358","59.12","131","139","120","52.19"
"538","Devante Smith-Pelly","MTL, N.J","R","64","786.71666666667","636","659","49.11","478","502","48.78","364","370","49.59","34","35","49.28","282","313","47.39","127","124","50.60","25","18","58.14","155","189","45.06","9","13","40.91","299","299","50.00","0","4","0.00","9.34","90.54","0.999","146","212","167","636","46.65","228","279","293","43.76"
"224","Steve Downie","ARI","R","26","234.05","190","197","49.10","133","151","46.83","97","106","47.78","9","8","52.94","77","87","46.95","31","32","49.21","4","3","57.14","46","55","45.54","3","2","60.00","88","95","48.09","2","2","50.00","9.28","92.45","1.017","30","55","33","218","47.62","47","87","73","39.17"
"612","Max McCormick","OTT","R","20","209.16666666667","190","197","49.10","140","144","49.30","108","94","53.47","5","10","33.33","82","89","47.95","28","35","44.44","2","6","25.00","54","54","50.00","2","3","40.00","94","100","48.45","1","1","50.00","4.63","89.36","0.940","36","62","27","170","57.14","55","83","54","50.46"
"444","Jakob Silfverberg","ANA","R","82","1391.9","1300","1348","49.09","985","980","50.13","677","668","50.33","55","57","49.11","632","602","51.22","260","243","51.69","31","28","52.54","372","359","50.89","16","17","48.48","561","635","46.91","3","12","20.00","8.12","91.47","0.996","191","341","376","1044","33.69","342","466","637","34.93"
"481","Linden Vey","VAN","R","41","645.81666666667","554","576","49.03","428","447","48.91","323","327","49.69","22","28","44.00","275","306","47.33","112","133","45.71","13","14","48.15","163","173","48.51","6","10","37.50","236","225","51.19","2","4","33.33","6.81","91.44","0.982","136","93","101","495","57.38","224","143","202","52.58"
"241","Darren Helm","DET","C","77","1160.25","1003","1043","49.02","748","845","46.96","540","612","46.88","42","59","41.58","463","506","47.78","190","236","44.60","21","32","39.62","273","270","50.28","7","14","33.33","473","476","49.84","12","11","52.17","7.78","90.36","0.981","203","275","251","908","44.71","311","366","430","41.97"
"286","Korbinian Holzer","ANA","D","29","427.86666666667","377","392","49.02","280","283","49.73","197","201","49.50","14","18","43.75","176","184","48.89","71","72","49.65","9","6","60.00","105","112","48.39","2","9","18.18","178","172","50.86","3","3","50.00","7.11","91.04","0.982","46","77","74","333","38.33","108","129","133","44.81"
"642","Reid Boucher","N.J","C","39","556.53333333333","474","493","49.02","361","369","49.45","251","284","46.92","24","27","47.06","213","216","49.65","82","87","48.52","14","13","51.85","131","129","50.38","7","8","46.67","233","224","50.98","3","5","37.50","9.56","90.49","1.001","118","116","73","416","61.78","197","167","168","53.97"
"840","Patrick Brown","CAR","C","7","88.233333333333","75","78","49.02","56","58","49.12","38","34","52.78","6","2","75.00","33","32","50.77","15","11","57.69","2","0","100.00","18","21","46.15","2","1","66.67","33","39","45.83","2","1","66.67","15.79","94.12","1.099","7","18","18","65","28.00","16","28","32","33.33"
"676","Jamie Oleksiak","DAL","D","19","241.6","219","228","48.99","158","139","53.20","106","94","53.00","6","12","33.33","106","90","54.08","41","42","49.40","6","6","50.00","65","48","57.52","0","4","0.00","91","102","47.15","0","2","0.00","5.66","87.23","0.929","44","48","26","215","62.86","84","82","69","54.90"
"732","Radek Faksa","DAL","C","45","555.91666666667","518","540","48.96","393","375","51.17","259","243","51.59","26","19","57.78","246","242","50.41","110","105","51.16","14","10","58.33","136","137","49.82","2","7","22.22","225","230","49.45","6","1","85.71","10.04","92.18","1.022","74","130","118","492","38.54","137","189","206","39.94"
"720","Olli Maatta","PIT","D","67","1337.3333333333","1192","1243","48.95","887","938","48.60","660","699","48.57","71","55","56.35","569","563","50.27","220","224","49.55","37","34","52.11","349","339","50.73","27","13","67.50","523","599","46.61","5","8","38.46","10.76","92.13","1.029","244","329","258","996","48.61","473","494","475","49.89"
"382","Michael Del Zotto","PHI","D","52","1217.4666666667","1142","1194","48.89","830","867","48.91","592","659","47.32","34","54","38.64","489","537","47.66","191","210","47.63","19","27","41.30","298","327","47.68","5","14","26.32","538","556","49.18","8","13","38.10","5.74","91.81","0.975","158","240","214","896","42.47","345","374","413","45.51"
"530","Patrik Nemeth","DAL","D","38","594.33333333333","545","570","48.88","419","413","50.36","286","291","49.57","17","23","42.50","266","245","52.05","106","96","52.48","7","10","41.18","160","149","51.78","7","8","46.67","233","267","46.60","2","5","28.57","5.94","92.10","0.980","93","97","81","538","53.45","164","198","185","46.99"
"89","Dennis Wideman","CGY","D","51","1051.3666666667","963","1009","48.83","700","712","49.58","500","522","48.92","43","51","45.74","447","457","49.45","197","197","50.00","26","25","50.98","250","260","49.02","11","11","50.00","453","460","49.62","5","13","27.78","8.60","90.23","0.988","195","198","124","794","61.13","411","313","292","58.46"
"524","Stephen Johns","DAL","D","14","249.61666666667","221","232","48.79","157","162","49.22","103","116","47.03","6","12","33.33","100","96","51.02","35","45","43.75","1","8","11.11","65","51","56.03","1","0","100.00","105","105","50.00","3","4","42.86","5.83","89.66","0.955","28","61","30","183","48.28","68","100","78","46.58"
"69","Carlo Colaiacovo","BUF","D","36","521.01666666667","436","458","48.77","324","340","48.80","234","245","48.85","16","27","37.21","198","207","48.89","80","90","47.06","7","12","36.84","118","117","50.21","4","6","40.00","207","214","49.17","5","9","35.71","6.84","88.98","0.958","82","107","67","510","55.03","161","157","128","55.71"
"488","Kevin Connauton","ARI, CBJ","D","65","1087.9666666667","1021","1074","48.74","756","799","48.62","542","582","48.22","46","39","54.12","442","484","47.73","183","192","48.80","26","21","55.32","259","292","47.01","15","7","68.18","454","490","48.09","5","8","38.46","8.49","93.30","1.018","158","215","155","928","50.48","365","339","303","54.64"
"24","Scott Gomez","OTT, STL","C","34","385.46666666667","337","355","48.70","262","283","48.07","198","215","47.94","13","15","46.43","165","180","47.83","67","84","44.37","8","10","44.44","98","96","50.52","2","2","50.00","157","143","52.33","2","3","40.00","6.57","93.02","0.996","83","70","18","361","82.18","127","117","64","66.49"
"747","Colton Sissons","NSH","C","34","338.61666666667","279","294","48.69","202","191","51.40","145","136","51.60","13","12","52.00","118","98","54.63","56","36","60.87","7","5","58.33","62","62","50.00","1","4","20.00","131","148","46.95","4","3","57.14","8.97","91.18","1.001","40","79","84","304","32.26","56","102","129","30.27"
"756","Andreas Athanasiou","DET","C","37","333.65","294","311","48.60","227","256","47.00","167","193","46.39","16","16","50.00","152","157","49.19","71","72","49.65","9","9","50.00","81","85","48.80","5","6","45.45","126","131","49.03","2","1","66.67","9.58","91.71","1.013","72","73","37","327","66.06","107","112","73","59.44"
"523","Johan Larsson","BUF","C","74","1096.65","955","1011","48.58","708","784","47.45","514","559","47.90","40","35","53.33","393","405","49.25","154","170","47.53","19","22","46.34","239","235","50.42","13","4","76.47","479","516","48.14","7","9","43.75","7.78","93.74","1.015","146","239","205","821","41.60","254","370","377","40.25"
"391","Patrick Wiercioch","OTT","D","52","901.71666666667","830","879","48.57","603","679","47.04","450","490","47.87","37","36","50.68","386","417","48.07","158","159","49.84","22","15","59.46","228","258","46.91","9","13","40.91","377","416","47.54","5","8","38.46","8.22","92.65","1.009","125","147","105","693","54.35","296","277","260","53.24"
"662","Tyler Wotherspoon","CGY","D","11","155.86666666667","135","143","48.56","87","96","47.54","67","67","50.00","5","7","41.67","66","62","51.56","23","19","54.76","3","5","37.50","43","43","50.00","0","1","0.00","52","72","41.94","2","1","66.67","7.46","89.55","0.970","28","41","30","111","48.28","45","55","54","45.45"
"272","Jiri Tlusty","N.J","L","30","411.35","300","319","48.47","243","223","52.15","174","167","51.03","12","9","57.14","147","140","51.22","51","52","49.51","7","2","77.78","96","88","52.17","2","1","66.67","136","150","47.55","2","5","28.57","6.90","94.61","1.015","63","88","70","333","47.37","110","130","137","44.53"
"563","Dylan McIlrath","NYR","D","34","480.21666666667","408","434","48.46","295","324","47.66","204","237","46.26","18","18","50.00","174","188","48.07","85","93","47.75","11","10","52.38","89","95","48.37","4","3","57.14","174","193","47.41","3","5","37.50","8.82","92.41","1.012","56","103","52","443","51.85","104","158","124","45.61"
"570","Michael Chaput","CBJ","C","8","71.983333333333","63","67","48.46","44","49","47.31","32","34","48.48","4","1","80.00","27","26","50.94","12","10","54.55","2","0","100.00","15","16","48.39","0","1","0.00","28","37","43.08","2","0","100.00","12.50","97.06","1.096","17","21","8","58","68.00","27","33","17","61.36"
"707","Ryan Murray","CBJ","D","82","1873.3833333333","1690","1799","48.44","1272","1299","49.47","953","927","50.69","92","90","50.55","873","832","51.20","433","357","54.81","60","50","54.55","440","475","48.09","18","21","46.15","690","823","45.60","11","16","40.74","9.65","90.29","0.999","329","423","325","1178","50.31","687","638","639","51.81"
"426","Antoine Roussel","DAL","L","80","1108.5666666667","1082","1155","48.37","783","831","48.51","536","558","48.99","45","41","52.33","521","511","50.48","209","218","48.95","30","25","54.55","312","293","51.57","5","12","29.41","462","533","46.43","5","4","55.56","8.40","92.65","1.010","201","307","252","914","44.37","337","434","440","43.37"
"222","Andrew Cogliano","ANA","L","82","1183.4","1031","1101","48.36","795","819","49.26","551","592","48.21","43","50","46.24","484","521","48.16","200","221","47.51","23","22","51.11","284","300","48.63","11","15","42.31","464","500","48.13","4","12","25.00","7.80","91.55","0.994","170","302","233","1089","42.18","271","421","429","38.71"
"687","Phillip Danault","CHI, MTL","L","51","650.61666666667","559","597","48.36","410","446","47.90","299","319","48.38","14","25","35.90","219","278","44.06","91","120","43.13","11","15","42.31","128","158","44.76","0","7","0.00","275","271","50.37","2","3","40.00","4.68","92.16","0.968","91","147","211","535","30.13","145","207","308","32.01"
"631","Logan Shaw","FLA","C","53","648.76666666667","512","548","48.30","410","432","48.69","305","291","51.17","18","21","46.15","237","230","50.75","99","93","51.56","9","9","50.00","138","137","50.18","1","6","14.29","229","274","45.53","7","5","58.33","5.90","92.78","0.987","117","130","74","546","61.26","230","220","205","52.87"
"517","Calle Jarnkrok","NSH","C","81","1306.9666666667","1128","1209","48.27","880","885","49.86","647","638","50.35","58","60","49.15","499","524","48.78","186","214","46.50","28","35","44.44","313","310","50.24","16","15","51.61","536","565","48.68","13","8","61.90","8.96","90.60","0.996","306","341","335","893","47.74","466","444","532","46.69"
"406","TJ Brodie","CGY","D","70","1768.2333333333","1556","1670","48.23","1124","1239","47.57","819","869","48.52","92","107","46.23","766","799","48.95","294","355","45.30","44","62","41.51","472","444","51.53","35","31","53.03","661","733","47.42","13","13","50.00","11.23","87.69","0.989","254","331","332","1119","43.34","539","552","668","44.66"
"527","Jordan Weal","L.A, PHI","C","14","131.06666666667","103","111","48.13","79","84","48.47","56","58","49.12","2","1","66.67","43","44","49.43","15","22","40.54","1","0","100.00","28","22","56.00","0","1","0.00","55","53","50.93","1","0","100.00","3.57","98.28","1.018","18","19","8","133","69.23","30","31","22","57.69"
"793","Michael McCarron","MTL","R","20","233.63333333333","206","222","48.13","149","160","48.22","106","119","47.11","4","14","22.22","79","91","46.47","41","35","53.95","2","9","18.18","38","56","40.43","2","3","40.00","106","104","50.48","0","1","0.00","3.77","88.24","0.920","59","64","55","175","51.75","82","88","79","50.93"
"519","Martin Marincin","TOR","D","65","1090","941","1015","48.11","662","787","45.69","451","564","44.43","36","58","38.30","417","469","47.07","143","182","44.00","20","23","46.51","274","287","48.84","8","22","26.67","434","487","47.12","4","13","23.53","7.98","89.72","0.977","166","252","208","819","44.39","331","389","417","44.25"
"202","Troy Brouwer","STL","R","82","1393.5666666667","1214","1310","48.10","920","956","49.04","676","696","49.27","64","55","53.78","556","602","48.01","216","230","48.43","35","26","57.38","340","372","47.75","16","9","64.00","574","609","48.52","10","17","37.04","9.47","92.10","1.016","272","338","361","1078","42.97","430","470","610","41.35"
"11","Shawn Thornton","FLA","L","50","434.45","302","326","48.09","245","255","49.00","184","195","48.55","8","10","44.44","106","144","42.40","44","62","41.51","6","5","54.55","62","82","43.06","1","4","20.00","160","162","49.69","1","1","50.00","4.35","94.87","0.992","87","77","31","384","73.73","146","122","103","58.63"
"804","Justin Bailey","BUF","R","8","92.816666666667","85","92","48.02","71","61","53.79","56","34","62.22","2","4","33.33","40","38","51.28","22","13","62.86","0","2","0.00","18","25","41.86","1","1","50.00","39","45","46.43","1","1","50.00","3.57","88.24","0.918","15","18","13","69","53.57","27","30","24","52.94"
"392","Zac Dalpe","MIN","C","2","20.5","12","13","48.00","6","10","37.50","5","7","41.67","1","1","50.00","3","8","27.27","1","2","33.33","0","0","-","2","6","25.00","0","0","-","6","4","60.00","1","1","50.00","20.00","85.71","1.057","5","4","0","22","100.00","8","6","3","72.73"
"552","Tye McGinn","T.B","L","2","17.083333333333","12","13","48.00","12","10","54.55","6","8","42.86","0","0","-","6","4","60.00","2","0","100.00","0","0","-","4","4","50.00","0","0","-","5","8","38.46","0","0","-","0.00","100.00","1.000","3","4","2","15","60.00","4","6","5","44.44"
"636","Alan Quine","NYI","C","2","35.516666666667","24","26","48.00","19","20","48.72","13","17","43.33","1","3","25.00","15","14","51.72","5","5","50.00","1","2","33.33","10","9","52.63","0","0","-","4","11","26.67","0","1","0.00","7.69","82.35","0.900","8","3","9","25","47.06","10","7","12","45.45"
"90","Tomas Fleischmann","CHI, MTL","L","76","1156.2333333333","977","1061","47.94","692","789","46.73","521","582","47.23","40","57","41.24","429","504","45.98","174","206","45.79","20","29","40.82","255","298","46.11","18","15","54.55","445","479","48.16","2","9","18.18","7.68","90.21","0.979","205","271","277","939","42.53","319","375","453","41.32"
"150","Lee Stempniak","BOS, N.J","R","82","1471.3833333333","1185","1288","47.92","910","972","48.35","660","698","48.60","73","64","53.28","540","559","49.14","234","241","49.26","43","30","58.90","306","318","49.04","19","14","57.58","562","615","47.75","7","14","33.33","11.06","90.83","1.019","303","323","235","1063","56.32","510","463","469","52.09"
"293","Shawn Matthias","COL, TOR","L","71","959.41666666667","921","1002","47.89","653","753","46.44","469","552","45.94","36","63","36.36","412","463","47.09","167","174","48.97","26","29","47.27","245","289","45.88","6","18","25.00","419","463","47.51","4","14","22.22","7.68","88.59","0.963","225","218","148","795","60.32","333","294","291","53.37"
"784","Anton Slepyshev","EDM","L","11","95.6","68","74","47.89","44","66","40.00","31","45","40.79","2","7","22.22","28","33","45.90","7","14","33.33","0","3","0.00","21","19","52.50","1","4","20.00","31","37","45.59","1","0","100.00","6.45","84.44","0.909","17","26","13","82","56.67","26","38","22","54.17"
"722","Zemgus Girgensons","BUF","C","71","1067.5666666667","884","964","47.84","651","727","47.24","478","519","47.94","31","39","44.29","391","404","49.18","162","177","47.79","20","21","48.78","229","227","50.22","8","9","47.06","433","477","47.58","3","8","27.27","6.49","92.49","0.990","185","231","177","824","51.10","342","365","346","49.71"
"316","Nick Bonino","PIT","C","63","997.85","872","951","47.83","643","675","48.79","485","483","50.10","41","33","55.41","426","434","49.53","167","155","51.86","24","20","54.55","259","279","48.14","9","9","50.00","375","451","45.40","6","4","60.00","8.45","93.17","1.016","173","221","250","779","40.90","290","301","391","42.58"
