Name;Last_Name;First_Name;Team;Age;Position;GP_13;GP_14;GP_15;GP_16;GP_17;GP_18;GP_var;GP_mean;G_13;G_14;G_15;G_16;G_17;G_18;A_13;A_14;A_15;A_16;A_17;A_18;PTS_13;PTS_14;PTS_15;PTS_16;PTS_17;PTS_18;PTS_var;PTS_mean;PAX_18;PTS/G_13;PTS/G_14;PTS/G_15;PTS/G_16;PTS/G_17;PTS/G_18;PTS/G_var;PTS/G_mean;$/PTS_13;$/PTS_14;$/PTS_15;$/PTS_16;$/PTS_17;$/PTS_18;Sh%_13;Sh%_14;Sh%_15;Sh%_16;Sh%_17;iSF_13;iSF_14;iSF_15;iSF_16;iSF_17;iSF_18;TOI/G_13;TOI/G_14;TOI/G_15;TOI/G_16;TOI/G_17;TOI/G_18;PPTOI/GP_17;PPTOI/GP_18;Sh%_18;ZS%_18;GC_18;SCF_18;GS/G_18;OWAR_18;OPS_18;PDO_17;PDO_18;iCF_17;iCF_18;iFF_17;iFF_18;Cap Cost_13;Cap Cost_14;Cap Cost_15;Cap Hit_16;Cap Hit_17;Cap Hit_18;Cap_Hit;END;Star;Score;POS;PTS
CARLOBRANDON;Carlo;Brandon;BOS;22.0;D;;;;;82.0;76.0;9.0;79.0;;;;;6.0;0.0;;;;;10.0;6.0;;;;;16.0;6.0;25.0;11.0;-8.8;;;;;0.1951219512195122;0.07894736842105263;0.003374133422099035;0.1370346598202824;;;;;49322.9375;121903.84552845529;;;;;0.085;;;;;88.0;76.0;;;;;20.72;19.24;0.15;0.05;0.08900000000000001;0.435;1.8;613.0;0.21;-0.86;-1.2;993;0.0010000000000000009;179.0;144.0;130.0;103.0;;;;;789167.0;789167.0;789167.0;19.0;0.2144;3.4651228634719047;;
CARLSONJOHN;Carlson;John;WSH;29.0;D;48.0;82.0;82.0;56.0;72.0;82.0;103.35999999999999;74.8;6.0;10.0;12.0;8.0;9.0;15.0;16.0;27.0;43.0;31.0;28.0;53.0;22.0;37.0;55.0;39.0;37.0;68.0;153.76;47.2;26.7;0.4583333333333333;0.45121951219512196;0.6707317073170732;0.6964285714285714;0.5138888888888888;0.8292682926829268;0.019403298407962954;0.6033117176409859;105543.24611973391;107207.21621621621;72127.27272727272;69465.91619762352;94133.16545814107;58333.33823529412;0.062;0.048;0.062;0.065;0.096;97.0;208.0;193.0;124.0;180.0;237.0;23.0;24.5;23.1;23.7;22.7;24.78;2.6;3.7;0.11800000000000001;0.514;23.0;1060.0;0.78;-0.1;6.0;1012;-0.016000000000000014;361.0;467.0;269.0;325.0;3966667.0;3966667.0;3967000.0;3967000.0;3966667.0;3966667.0;8000000.0;;7.1186;7.498561475968849;D;54.0
CARLSSONGABRIEL;Carlsson;Gabriel;CBJ;22.0;D;;;;;2.0;14.0;36.0;8.0;;;;;0.0;0.0;;;;;1.0;2.0;;;;;1.0;2.0;0.25;1.5;-5.0;;;;;0.5;0.14285714285714285;0.031887755102040824;0.3214285714285714;;;;;22560.975609756097;76331.24390243903;;;;;0.1;;;;;3.0;18.0;;;;;17.13;11.33;0.01;0.01;0.055999999999999994;0.551;0.6;82.0;0.14;0.21;0.0;792;-0.010000000000000009;6.0;26.0;4.0;19.0;;;;;925000.0;894166.0;;20.0;0.004;2.080895307173191;;
CARRICKCONNOR;Carrick;Connor;TOR;24.0;D;;34.0;;19.0;67.0;47.0;310.6875;41.75;;1.0;;2.0;2.0;4.0;;5.0;;2.0;6.0;8.0;;6.0;;4.0;8.0;12.0;8.75;7.5;5.0;;0.17647058823529413;;0.21052631578947367;0.11940298507462686;0.2553191489361702;0.0024635413959412924;0.19042975950889124;;54132.76829268292;;36899.39024390244;76600.60975609756;35823.170731707316;;0.038;;0.095;0.08900000000000001;;26.0;;21.0;;55.0;;16.0;;15.5;16.35;15.13;0.57;0.3;0.08900000000000001;0.596;4.4;371.0;0.37;-0.06;0.8;1007;-0.008999999999999897;;138.0;;80.0;;783333.0;;637000.0;750000.0;750000.0;1300000.0;;1.0043;3.2375135710616463;;
CARRICKTREVOR;Carrick;Trevor;CAR;24.0;D;;;;2.0;;1.0;0.25;1.5;;;;0.0;;0.0;;;;0.0;;0.0;;;;0.0;;0.0;0.0;0.0;0.0;;;;0.0;;0.0;0.0;0.0;;;;16463.414634146342;;8170.731707317073;;;;0.0;;;;;3.0;;1.0;;;;16.7;;7.53;;0.0;0.0;0.75;0.0;3.0;-0.08;0.0;0.0;;0.0;;1.0;;1.0;;;;675000.0;;670000.0;;;0.0;1.9190892493039309;;
CECICODY;Ceci;Cody;OTT;25.0;D;;49.0;81.0;75.0;79.0;82.0;152.16;73.2;;3.0;5.0;10.0;2.0;5.0;;6.0;16.0;16.0;15.0;14.0;;9.0;21.0;26.0;17.0;19.0;31.040000000000003;18.4;-2.1;;0.1836734693877551;0.25925925925925924;0.3466666666666667;0.21518987341772153;0.23170731707317074;0.003067857142376159;0.24729931716091466;;90906.75203252032;64395.47038327526;31449.343339587245;158680.0573888092;147368.42105263157;;0.037000000000000005;0.038;0.086;0.07400000000000001;;82.0;130.0;116.0;143.0;143.0;;17.2;19.3;19.3;23.2;23.34;0.99;0.64;0.087;0.342;6.6;737.0;0.12;-0.21;0.1;989;0.014000000000000012;287.0;314.0;197.0;204.0;;1369167.0;1369000.0;894000.0;2800000.0;2800000.0;;;1.7533;4.25621728513233;D;22.0
CHABOTTHOMAS;Chabot;Thomas;OTT;22.0;D;;;;;1.0;63.0;961.0;32.0;;;;;0.0;9.0;;;;;0.0;16.0;;;;;0.0;25.0;156.25;12.5;25.0;;;;;0.0;0.3968253968253968;0.03936759889140841;0.1984126984126984;;;;;10904.475609756098;26531.697073170733;;;;;0.0;;;;;1.0;94.0;;;;;7.15;17.51;0.0;1.88;0.09300000000000001;0.6579999999999999;9.2;533.0;0.34;0.31;2.1;750;0.0050000000000000044;2.0;181.0;2.0;115.0;;;;;894167.0;863333.0;863333.0;20.0;1.3025;3.609985832421966;D;34.0
CHARAZDENO;Chara;Zdeno;BOS;41.0;D;48.0;77.0;63.0;80.0;75.0;73.0;33.44;73.6;7.0;17.0;8.0;9.0;9.0;7.0;12.0;23.0;12.0;28.0;19.0;17.0;19.0;40.0;20.0;37.0;29.0;24.0;57.2;30.0;-8.7;0.3958333333333333;0.5194805194805194;0.31746031746031744;0.4625;0.38666666666666666;0.3287671232876712;0.005040799212329978;0.4017846600380847;213093.72015404364;162372.97530487803;265714.0243902439;182386.28872775217;218145.5109335576;148373.9837398374;0.059000000000000004;0.10099999999999999;0.057999999999999996;0.057;0.092;119.0;168.0;138.0;158.0;135.0;144.0;24.9;24.6;23.3;24.1;23.22;22.9;0.47;0.39;0.096;0.39299999999999996;8.5;741.0;0.55;0.01;1.1;1000;-0.0029999999999998916;277.0;323.0;188.0;210.0;6916667.0;6916667.0;6917000.000000001;6917000.000000001;6916667.0;4000000.0;5000000.0;;3.3138;4.8333169381609515;D;28.0
CHIAROTBEN;Chiarot;Ben;WPG;27.0;D;;1.0;40.0;70.0;59.0;57.0;585.0400000000001;45.4;;0.0;2.0;1.0;2.0;2.0;;0.0;6.0;9.0;10.0;12.0;;0.0;8.0;10.0;12.0;14.0;23.36;8.8;3.9;;0.0;0.2;0.14285714285714285;0.2033898305084746;0.24561403508771928;0.007338613861979292;0.15837220169066735;;7540.6463414634145;25792.682926829268;72560.9756097561;50965.44715447154;69512.19512195121;;0.0;0.054000000000000006;0.013999999999999999;0.096;;0.0;37.0;74.0;49.0;57.0;;10.8;17.0;14.5;15.32;15.28;0.04;0.05;0.099;0.485;4.5;335.0;0.29;0.0;0.6;1011;-0.030000000000000027;102.0;132.0;60.0;84.0;;618333.0;423000.0;850000.0;850000.0;1400000.0;1400000.0;19.0;0.5565;2.8013566806225545;;
CHORNEYTAYLOR;Chorney;Taylor; CBJ;31.0;D;;;7.0;55.0;18.0;25.0;316.6875;26.25;;;0.0;1.0;1.0;1.0;;;0.0;5.0;4.0;3.0;;;0.0;6.0;5.0;4.0;5.1875;3.75;0.8;;;0.0;0.10909090909090909;0.2777777777777778;0.16;0.009973745026017753;0.1367171717171717;;;3756.0975609756106;78252.0325203252;35121.95121951219;60975.60975609756;;;0.0;0.036000000000000004;0.11199999999999999;;;4.0;28.0;19.0;14.0;;;12.2;13.2;14.27;13.14;0.0;0.0;0.134;0.47200000000000003;1.4;112.0;0.11;-0.25;0.1;1064;-0.05899999999999994;34.0;34.0;28.0;22.0;;;44000.00000000001;700000.0;800000.0;800000.0;;;0.0609;1.9760004744333448;;
CHYCHRUNJAKOB;Chychrun;Jakob;ARI;20.0;D;;;;;68.0;50.0;81.0;59.0;;;;;7.0;4.0;;;;;13.0;10.0;;;;;20.0;14.0;9.0;17.0;-0.7;;;;;0.29411764705882354;0.28;4.982698961937704e-05;0.2870588235294118;;;;;38353.65853658536;40287.45644599303;;;;;0.076;;;;;86.0;102.0;;;;;16.67;20.25;0.57;2.04;0.09;0.604;5.0;488.0;0.33;-0.03;0.6;989;-0.018999999999999906;197.0;235.0;139.0;160.0;;;;;925000.0;925000.0;925000.0;19.0;1.1738;4.508159273416043;D;24.0
CLAESSONFREDRIK;Claesson;Fredrik;OTT;26.0;D;;;;16.0;33.0;64.0;394.8888888888889;37.666666666666664;;;;0.0;3.0;1.0;;;;2.0;8.0;6.0;;;;2.0;11.0;7.0;13.555555555555557;6.666666666666667;-10.0;;;;0.125;0.3333333333333333;0.109375;0.01042269483024691;0.18923611111111108;;;;58536.58536585366;25609.756097560978;72473.86759581881;;;;0.0;0.063;;;;15.0;25.0;60.0;;;;19.3;13.13;15.34;0.24;0.05;0.07;0.48;2.3;344.0;0.11;-0.29;-0.4;991;0.018000000000000016;72.0;126.0;37.0;84.0;;;;600000.0;700000.0;650000.0;700000.0;;0.0975;2.632799819357516;;
CLENDENINGADAM;Clendening;Adam;ARI;26.0;D;;;21.0;29.0;31.0;5.0;104.75;21.5;;;1.0;1.0;2.0;0.0;;;3.0;6.0;9.0;2.0;;;4.0;7.0;11.0;2.0;11.5;6.0;0.6;;;0.19047619047619047;0.2413793103448276;0.3548387096774194;0.4;0.007098718294693767;0.29667355262460937;;;22024.39024390244;38447.73519163763;20620.842572062083;19817.073170731706;;;0.059000000000000004;0.023;0.09300000000000001;;;17.0;43.0;39.0;4.0;;;16.6;14.8;15.82;15.93;1.5;0.35;0.09300000000000001;0.457;0.6;41.0;0.13;0.0;0.1;1002;0.029000000000000026;89.0;11.0;58.0;8.0;;;344000.0;760999.9999999999;600000.0;650000.0;;;0.0009;2.275784962419248;;
COBURNBRAYDON;Coburn;Braydon;TBL;33.0;D;33.0;82.0;43.0;80.0;80.0;72.0;213.43999999999997;71.4;1.0;5.0;1.0;1.0;5.0;1.0;4.0;12.0;10.0;9.0;7.0;14.0;5.0;17.0;11.0;10.0;12.0;15.0;6.8;13.0;-2.6;0.15151515151515152;0.2073170731707317;0.2558139534883721;0.125;0.15;0.20833333333333334;0.0019965442103543544;0.1829965852512648;362195.1219512195;264705.8823529412;214523.28159645235;439024.39024390245;300813.0081300813;216585.36585365853;0.026000000000000002;0.040999999999999995;0.022000000000000002;0.011000000000000001;0.07200000000000001;38.0;122.0;46.0;92.0;102.0;73.0;22.6;22.4;19.9;16.8;16.73;16.02;0.09;0.03;0.087;0.35600000000000004;4.6;481.0;0.21;-0.5;0.2;993;-0.0009999999999998899;220.0;162.0;142.0;106.0;4500000.0;4500000.0;4500000.0;4500000.0;3700000.0;3700000.0;3700000.0;19.0;0.3307;3.2821126458919134;;
COLEIAN;Cole;Ian; CBJ;29.0;D;15.0;46.0;74.0;70.0;81.0;67.0;138.64000000000001;67.6;0.0;3.0;5.0;0.0;5.0;5.0;1.0;8.0;12.0;12.0;21.0;15.0;1.0;11.0;17.0;12.0;26.0;20.0;30.159999999999997;17.2;4.7;0.06666666666666667;0.2391304347826087;0.22972972972972974;0.17142857142857143;0.32098765432098764;0.29850746268656714;0.007114321519281037;0.22107508660252187;162971.15853658537;42073.17073170732;43794.835007173606;149390.24390243902;79784.24015009381;85792.68292682926;0.0;0.067;0.06;0.0;0.10300000000000001;10.0;45.0;83.0;72.0;89.0;84.0;17.7;15.1;16.0;17.2;19.82;17.78;0.13;0.02;0.098;0.396;7.0;514.0;0.38;0.11;1.1;1013;-0.0009999999999998899;220.0;183.0;157.0;120.0;890909.0;825000.0;825000.0;2100000.0;2100000.0;2100000.0;4250000.0;;0.9358;3.8230162593327432;;
CONNAUTONKEVIN;Connauton;Kevin;ARI;28.0;D;;36.0;62.0;65.0;24.0;73.0;350.0;52.0;;1.0;9.0;5.0;0.0;11.0;;7.0;12.0;12.0;1.0;10.0;;8.0;21.0;17.0;1.0;21.0;62.239999999999995;13.6;2.7;;0.2222222222222222;0.3387096774193548;0.26153846153846155;0.041666666666666664;0.2876712328767123;0.01033354478651787;0.2303616521446835;;37499.98170731707;24627.17770034843;31847.202295552364;292682.9268292683;42392.56678281069;;0.018000000000000002;0.094;0.046;0.075;;56.0;96.0;109.0;21.0;102.0;;15.3;16.2;16.7;13.13;15.18;0.26;0.18;0.091;0.465;8.5;458.0;0.21;0.58;1.9;999;-0.020000000000000018;51.0;225.0;35.0;147.0;;683333.0;684000.0;682999.9999999999;1000000.0;1000000.0;1375000.0;;2.2132;3.7145167695997583;;
CORRADOFRANK;Corrado;Frank;PIT;25.0;D;3.0;15.0;10.0;39.0;4.0;5.0;164.23999999999998;14.6;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;6.0;0.0;0.0;5.040000000000001;1.6;-0.6;0.0;0.06666666666666667;0.1;0.15384615384615385;0.0;0.0;0.0034986120242530504;0.05341880341880342;1727.8536585365853;109654.39024390244;40487.80487804878;50097.560975609755;29268.29268292683;39634.14634146341;0.0;0.05;0.125;0.022000000000000002;0.055999999999999994;4.0;20.0;8.0;46.0;3.0;6.0;19.4;12.6;15.7;14.5;10.77;11.5;0.07;0.0;0.0;0.578;0.0;25.0;0.07;0.0;-0.1;991;0.05600000000000005;11.0;11.0;9.0;9.0;47228.0;599444.0;332000.0;632000.0;600000.0;650000.0;;;0.0002;1.984709821174796;;
DAHLBECKKLAS;Dahlbeck;Klas;CAR;27.0;D;;;23.0;71.0;43.0;33.0;320.75;42.5;;;1.0;2.0;2.0;1.0;;;3.0;6.0;4.0;4.0;;;4.0;8.0;6.0;5.0;2.1875;5.75;0.7;;;0.17391304347826086;0.11267605633802817;0.13953488372093023;0.15151515151515152;0.00048793067285550756;0.1444097837630927;;;14655.48780487805;65480.18292682927;65548.78048780488;68414.63414634147;;;0.05;0.031;0.057;;;20.0;64.0;35.0;43.0;;;17.7;15.7;13.88;16.36;0.03;0.06;0.07200000000000001;0.544;1.7;218.0;0.16;-0.27;-0.1;971;0.01100000000000001;94.0;93.0;58.0;61.0;;;209000.0;605000.0;750000.0;850000.0;;;0.1982;2.6323286048536785;;
DAHLSTROMCARL;Dahlstrom;Carl;CHI;24.0;D;;;;;;11.0;0.0;11.0;;;;;;0.0;;;;;;3.0;;;;;;3.0;0.0;3.0;0.0;;;;;;0.2727272727272727;0.0;0.2727272727272727;;;;;;33573.833333333336;;;;;;;;;;;12.0;;;;;;17.51;;0.02;0.102;0.45;0.9;91.0;0.34;-0.05;0.1;;0.009000000000000008;;30.0;;15.0;;;;;;750833.0;;;0.0473;2.218989688691179;;
DALEYTREVOR;Daley;Trevor;DET;35.0;D;44.0;67.0;68.0;82.0;56.0;77.0;80.4;70.0;4.0;9.0;16.0;6.0;5.0;9.0;9.0;16.0;22.0;22.0;14.0;7.0;13.0;25.0;38.0;28.0;19.0;16.0;58.96;25.2;-7.9;0.29545454545454547;0.373134328358209;0.5588235294117647;0.34146341463414637;0.3392857142857143;0.2077922077922078;0.011247662544306376;0.352658956656098;136210.13133208256;107853.65853658537;72015.40436456996;117857.14285714286;118613.60718870346;185848.5967987805;0.069;0.084;0.142;0.046;0.098;58.0;107.0;113.0;130.0;84.0;103.0;21.4;21.1;22.9;18.4;20.38;20.7;1.71;0.61;0.095;0.36200000000000004;6.6;636.0;0.15;0.1;0.6;1013;0.010000000000000009;156.0;194.0;117.0;143.0;3300000.0;3300000.0;3300000.0;3300000.0;3300000.0;3166667.0;3166666.0;20.0;2.4994;4.0669948528144975;;
DAVIDSONBRANDON;Davidson;Brandon; NYI;27.0;D;;;12.0;51.0;38.0;51.0;253.5;38.0;;;1.0;4.0;0.0;4.0;;;0.0;7.0;3.0;3.0;;;1.0;11.0;3.0;7.0;14.75;5.5;-0.6;;;0.08333333333333333;0.21568627450980393;0.07894736842105263;0.13725490196078433;0.003043303149704834;0.12880546955624356;;;13756.09756097561;33076.49667405765;220121.95121951218;126611.49825783972;;;0.14300000000000002;0.063;0.07400000000000001;;;7.0;63.0;42.0;63.0;;;15.1;19.2;15.72;16.82;0.05;0.06;0.067;0.44;2.9;358.0;0.25;-0.02;0.1;983;0.041000000000000036;90.0;124.0;58.0;87.0;;;94000.0;585000.0;1425000.0;1425000.0;;;0.8247;2.7891382850776876;;
DEANGELOTONY;DeAngelo;Tony;NYR;23.0;D;;;;;39.0;32.0;12.25;35.5;;;;;5.0;0.0;;;;;9.0;8.0;;;;;14.0;8.0;9.0;11.0;-3.5;;;;;0.358974358974359;0.25;0.002968852728468113;0.3044871794871795;;;;;29329.25696864111;42113.80487804878;;;;;0.071;;;;;60.0;68.0;;;;;17.1;16.56;2.42;1.93;0.066;0.685;2.4;280.0;0.29;-0.25;0.2;997;0.050000000000000044;111.0;107.0;82.0;82.0;;;;;863333.0;863333.0;;19.0;0.0561;3.727168340696067;;
DEHAANCALVIN;de Haan;Calvin;NYI;27.0;D;;51.0;65.0;72.0;82.0;33.0;292.24;60.6;;3.0;1.0;2.0;5.0;1.0;;13.0;11.0;14.0;20.0;11.0;;16.0;12.0;16.0;25.0;12.0;22.559999999999995;16.2;3.6;;0.3137254901960784;0.18461538461538463;0.2222222222222222;0.3048780487804878;0.36363636363636365;0.004232800723890564;0.27781550189010734;;57141.76829268293;129933.94308943088;107945.1219512195;78666.68;110670.73170731707;;0.042;0.011000000000000001;0.02;0.099;;71.0;92.0;102.0;116.0;44.0;;21.0;19.0;20.6;19.85;18.75;0.67;0.09;0.128;0.37;3.7;281.0;0.43;0.49;0.6;1010;-0.026000000000000023;252.0;91.0;174.0;63.0;;1470000.0;1966999.9999999998;1966999.9999999998;1966667.0;3300000.0;4550000.0;;0.6072;3.1254151239876866;D;19.0
DEKEYSERDANNY;DeKeyser;Danny;DET;28.0;D;11.0;65.0;80.0;78.0;82.0;65.0;55.6;74.0;0.0;4.0;2.0;8.0;4.0;6.0;1.0;19.0;29.0;12.0;8.0;6.0;1.0;23.0;31.0;20.0;12.0;12.0;51.44000000000001;19.6;-5.9;0.09090909090909091;0.35384615384615387;0.3875;0.2564102564102564;0.14634146341463414;0.18461538461538463;0.011497460237077014;0.23660372486591996;49390.26829268293;46527.04135737009;68859.16601101495;104063.41463414633;416666.6666666667;330284.55284552847;0.0;0.048;0.022000000000000002;0.111;0.077;15.0;84.0;89.0;72.0;84.0;65.0;18.0;21.6;20.9;21.8;21.93;20.32;0.65;0.16;0.084;0.39799999999999996;4.8;512.0;0.25;-0.36;0.2;968;0.01100000000000001;173.0;147.0;123.0;96.0;368182.0;1350000.0;2188000.0;2188000.0;5000000.0;5000000.0;5000000.0;22.0;1.4681;3.4786964865292473;;
DELZOTTOMICHAEL;Del Zotto;Michael;VAN;28.0;D;46.0;67.0;64.0;52.0;51.0;82.0;128.56;63.2;3.0;3.0;10.0;4.0;6.0;6.0;18.0;13.0;22.0;9.0;12.0;16.0;21.0;16.0;32.0;13.0;18.0;22.0;43.36;20.2;-10.0;0.45652173913043476;0.23880597014925373;0.5;0.25;0.35294117647058826;0.2682926829268293;0.010451562430431978;0.3444269281128511;68118.4668989547;130221.03658536584;31707.317073170732;189024.39024390245;133892.27642276423;136363.63636363635;0.037000000000000005;0.033;0.084;0.040999999999999995;0.079;81.0;90.0;119.0;98.0;92.0;128.0;23.2;17.2;21.9;23.4;19.5;20.8;1.0;0.91;0.092;0.455;7.8;718.0;0.2;0.08;0.8;982;0.006000000000000005;188.0;240.0;132.0;172.0;2550000.0;2550000.0;1300000.0;3875000.0;3875000.0;3000000.0;3000000.0;19.0;0.9022;4.3512525709804635;D;20.0
DEMELODYLAN;DeMelo;Dylan;SJS;25.0;D;;;;45.0;25.0;63.0;240.8888888888889;44.333333333333336;;;;2.0;1.0;0.0;;;;2.0;7.0;20.0;;;;4.0;8.0;20.0;46.22222222222223;10.666666666666666;9.2;;;;0.08888888888888889;0.32;0.31746031746031744;0.011740410402844266;0.2421164021164021;;;;86844.51219512196;24771.341463414632;24969.51219512195;;;;0.048;0.08199999999999999;;;;42.0;32.0;67.0;;;;13.6;15.9;14.21;1.39;0.46;0.09;0.496;5.7;445.0;0.3;-0.14;0.9;1001;0.01100000000000001;70.0;140.0;46.0;102.0;;;;633000.0;650000.0;650000.0;900000.0;;0.4942;3.420425175223901;;
DEMERSJASON;Demers;Jason;ARI;30.0;D;22.0;75.0;81.0;62.0;81.0;69.0;53.44;73.6;1.0;5.0;5.0;7.0;9.0;6.0;2.0;29.0;20.0;16.0;19.0;14.0;3.0;34.0;25.0;23.0;28.0;20.0;22.8;26.0;-3.4;0.13636363636363635;0.4533333333333333;0.30864197530864196;0.3709677419354839;0.345679012345679;0.2898550724637681;0.009292772539102856;0.31747346195842374;111788.61788617888;40351.50645624103;98424.87804878049;111770.9437963945;158754.35540069686;189329.26829268291;0.037000000000000005;0.048;0.051;0.07400000000000001;0.081;27.0;105.0;99.0;94.0;98.0;95.0;18.6;19.5;19.1;20.9;19.62;21.14;1.63;1.05;0.083;0.431;7.2;660.0;0.36;-0.13;0.9;986;0.019000000000000017;199.0;224.0;153.0;147.0;1250000.0;1500000.0;2491000.0;3400000.0;4500000.0;4500000.0;3937500.0;21.0;1.3479;4.485965077203746;;
DERMOTTTRAVIS;Dermott;Travis;TOR;22.0;D;;;;;;37.0;0.0;37.0;;;;;;1.0;;;;;;12.0;;;;;;13.0;0.0;13.0;0.0;;;;;;0.35135135135135137;0.0;0.35135135135135137;;;;;;29965.591932457788;;;;;;;;;;;54.0;;;;;;15.99;;0.09;0.09;0.507;4.2;344.0;0.56;0.13;0.7;;-0.03600000000000003;;106.0;;68.0;;;;;;863333.0;863333.0;;0.9497;3.3418499707086937;D;25.0
DILLONBRENDEN;Dillon;Brenden;SJS;28.0;D;48.0;80.0;80.0;76.0;81.0;81.0;3.44;79.6;3.0;6.0;2.0;2.0;2.0;5.0;5.0;11.0;8.0;9.0;8.0;17.0;8.0;17.0;10.0;11.0;10.0;22.0;22.8;14.0;9.6;0.16666666666666666;0.2125;0.125;0.14473684210526316;0.12345679012345678;0.2716049382716049;0.0028124500043281812;0.17399420619449857;50487.80487804878;51649.92826398852;121951.21951219512;275521.06430155213;323012.1951219512;146823.72505543238;0.04;0.062;0.022000000000000002;0.022000000000000002;0.057;75.0;97.0;91.0;93.0;85.0;88.0;21.4;21.1;19.6;16.7;16.38;17.32;0.13;0.04;0.086;0.511;7.3;642.0;0.33;-0.02;1.0;979;0.015000000000000013;199.0;202.0;124.0;139.0;690000.0;900000.0;1250000.0;3270000.0;3270000.0;3270000.0;3270000.0;20.0;1.1485;4.221692610107308;;
DJOOSCHRISTIAN;Djoos;Christian;WSH;24.0;D;;;;;;63.0;0.0;63.0;;;;;;3.0;;;;;;11.0;;;;;;14.0;0.0;14.0;0.0;;;;;;0.2222222222222222;0.0;0.2222222222222222;;;;;;35670.73170731707;;;;;;;;;;;60.0;;;;;;14.03;;0.24;0.09699999999999999;0.604;4.7;459.0;0.34;1.02;0.6;;-0.020000000000000018;;112.0;;83.0;;;;;;650000.0;650000.0;;0.9845;3.898812434952185;;
DOTCHINJAKE;Dotchin;Jake;TBL;24.0;D;;;;;35.0;48.0;42.25;41.5;;;;;0.0;3.0;;;;;11.0;8.0;;;;;11.0;11.0;0.0;11.0;-4.1;;;;;0.3142857142857143;0.22916666666666666;0.0018113130668934241;0.27172619047619045;;;;;23928.320399113083;43237.25055432372;;;;;0.08;;;;;50.0;48.0;;;;;18.43;16.48;0.92;0.09;0.107;0.47100000000000003;3.8;381.0;0.38;0.14;0.5;1026;-0.03200000000000003;113.0;115.0;77.0;81.0;;;;;616667.0;812500.0;812500.0;19.0;0.5872;3.2360310537337886;;
DOUGHTYDREW;Doughty;Drew;LAK;29.0;D;48.0;78.0;82.0;82.0;82.0;82.0;2.5599999999999996;81.2;6.0;10.0;7.0;14.0;12.0;10.0;16.0;27.0;39.0;37.0;32.0;50.0;22.0;37.0;46.0;51.0;44.0;60.0;58.64;47.6;16.9;0.4583333333333333;0.47435897435897434;0.5609756097560976;0.6219512195121951;0.5365853658536586;0.7317073170731707;0.00857429229517015;0.5639853033145715;186252.77161862527;179960.44825313118;152173.91304347827;137254.9019607843;159090.9090909091;116666.66666666667;0.053;0.055999999999999994;0.032;0.071;0.08199999999999999;114.0;177.0;219.0;197.0;181.0;205.0;26.4;25.7;29.0;28.0;27.15;26.84;3.21;3.15;0.105;0.515;19.8;1133.0;0.82;1.21;4.4;1005;-0.02200000000000002;365.0;401.0;245.0;277.0;7000000.0;7000000.0;7000000.0;7000000.0;7000000.0;7000000.0;7000000.0;19.0;7.1838;7.324205137239476;D;54.0
DUMBAMATT;Dumba;Matt;MIN;24.0;D;;13.0;58.0;81.0;76.0;82.0;674.8;62.0;;1.0;8.0;10.0;11.0;14.0;;1.0;8.0;16.0;23.0;36.0;;2.0;16.0;26.0;34.0;50.0;263.03999999999996;25.6;21.9;;0.15384615384615385;0.27586206896551724;0.32098765432098764;0.4473684210526316;0.6097560975609756;0.024219936077271527;0.3615640791492532;;127027.43902439025;49910.060975609755;33965.290806754216;69512.19512195123;51000.0;;0.083;0.09300000000000001;0.066;0.11199999999999999;;12.0;86.0;152.0;131.0;176.0;;12.4;15.0;16.8;20.32;23.81;2.27;2.35;0.11;0.483;17.6;868.0;0.54;0.08;4.1;1033;-0.02299999999999991;292.0;368.0;180.0;252.0;;1602500.0;1129000.0;894000.0;2550000.0;2550000.0;;;6.6813;5.42259783388415;D;40.0
DUMOULINBRIAN;Dumoulin;Brian;PIT;27.0;D;;6.0;8.0;79.0;70.0;80.0;1166.2400000000002;48.6;;0.0;1.0;0.0;1.0;5.0;;1.0;0.0;16.0;14.0;13.0;;1.0;1.0;16.0;15.0;18.0;57.36;10.2;1.8;;0.16666666666666666;0.125;0.20253164556962025;0.21428571428571427;0.225;0.0013373454055018365;0.18669680530440022;;65853.65853658537;12780.487804878048;48170.73170731707;45528.455284552845;222222.22222222222;;0.0;0.25;0.0;0.08199999999999999;;3.0;4.0;101.0;78.0;102.0;;19.2;15.7;18.9;20.53;20.62;0.55;0.22;0.075;0.45299999999999996;6.3;802.0;0.42;1.35;0.3;993;0.030000000000000027;182.0;213.0;104.0;142.0;;900000.0;131000.0;800000.0;800000.0;4100000.0;4100000.0;23.0;0.9332;3.258852087829779;;
DUNNVINCE;Dunn;Vince;STL;22.0;D;;;;;;75.0;0.0;75.0;;;;;;5.0;;;;;;19.0;;;;;;24.0;0.0;24.0;0.0;;;;;;0.32;0.0;0.32;;;;;;27534.298780487807;;;;;;;;;;;138.0;;;;;;17.23;;1.99;0.084;0.655;8.0;693.0;0.48;0.06;1.3;;0.0030000000000000027;;284.0;;176.0;;;;;;722500.0;722500.0;;1.6388;5.39087077013872;D;28.0
