"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"29","Richard Park","PIT","R","54","589.35","10.913888888889","52.53","51.92","50.29","39.81","37.97","51.18","28.51","28.1","50.36","2.24","2.34","48.89","22.19","24.33","47.70","7.33","10.69","40.68","0.92","1.53","37.50","19.82","18.19","52.14","1.36","0.54","71.43","37.79","33.38","53.10","0.29","0.44","40.00","7.86","91.67","0.995","11","15.78","11.2","40.93","49.54","18.53","22.4","18.22","50.42"
"629","Derek Smith","CGY","D","47","748.98333333333","15.935815602837","52.71","51.91","50.38","38.61","39.09","49.69","28.36","28.2","50.14","2.32","2","53.70","23.55","22.67","50.95","9.53","8.97","51.52","1.6","0.96","62.50","18.69","18.26","50.58","0.43","0.53","44.44","36.57","35.41","50.80","0.46","0.93","33.33","8.19","92.90","1.011","8.17","13.54","7.85","48.55","51.00","18.34","20.91","16.98","51.93"
"876","Matt Read","PHI","R","79","1347.8166666667","17.060970464135","53.2","51.91","50.61","39.4","37.3","51.36","27.73","25.6","52.00","3.16","2.63","54.62","24.53","23.95","50.60","11.26","10.11","52.71","2.14","1.56","57.83","17.69","18.46","48.93","0.47","1.07","30.77","33.95","34.34","49.72","0.96","0.32","75.00","11.40","89.74","1.011","11.89","11.62","10.42","40.38","53.29","17.9","17.01","16.6","51.87"
"372","Bruno Gervais","T.B","D","50","713.36666666667","14.267333333333","51.56","51.89","49.84","37.6","37.34","50.17","25.91","26.16","49.76","2.44","2.69","47.54","22.88","24.31","48.48","9.5","9.67","49.56","1.43","1.51","48.57","17.83","19.51","47.75","0.79","1.23","38.89","35.84","33.9","51.39","0.49","0.24","66.67","9.42","89.71","0.991","11.19","13.29","6.98","52.06","61.57","19.18","19.43","13.37","58.91"
"615","Ryan Wilson","COL","D","59","1105.3166666667","18.73418079096","57.59","51.89","52.60","41.96","38.38","52.23","31.38","28.34","52.55","2.77","2.12","56.67","26.6","23.29","53.32","10.97","10.31","51.53","1.68","1.19","58.49","20.84","17.3","54.65","0.58","0.51","53.33","37.48","34.26","52.24","0.86","0.55","61.11","8.82","92.53","1.014","8.31","12.49","8.31","47.61","50.00","16.5","18.56","16.34","50.25"
"472","Cody McLeod","COL","L","75","539.55","7.194","49.6","51.82","48.90","36.47","39.59","47.95","26.47","28.69","47.98","1.89","1.89","50.00","21.13","22.02","48.97","9.9","9.67","50.57","1.45","1.22","54.17","14.98","16.46","47.64","0.15","0.44","25.00","34.37","36.46","48.53","0.48","0.48","50.00","7.14","93.41","1.006","7.01","13.34","2.56","57.16","73.26","11.12","19.13","9.01","55.25"
"383","Andrew Joudrey","CBJ","C","1","9.2666666666667","9.2666666666667","25.9","51.8","33.33","25.9","32.37","44.44","12.95","19.42","40.00","0","0","-","6.47","12.95","33.33","0","6.47","0.00","0","0","-","8.63","8.63","50.00","0","0","-","28.06","28.06","50.00","0","0","-","0.00","100.00","1.000","0","6.47","12.95","58.27","0.00","0","6.47","19.42","0.00"
"839","Roman Horak","CGY","C","61","622.03333333333","10.197267759563","44.95","51.8","46.46","33.28","38.49","46.37","24.4","27.68","46.85","2.03","1.64","55.26","20.06","20.83","49.06","8.87","6.85","56.44","1.35","0.39","77.78","14.92","18.65","44.44","0.39","0.9","30.00","29.68","37.2","44.38","0.56","0.84","40.00","8.30","94.08","1.024","11.48","11.96","9.26","49.1","55.35","18.52","18.52","17.46","51.47"
"34","Bryce Salvador","N.J","D","82","1657.3333333333","20.211382113821","37.69","51.77","42.13","28.82","39.28","42.32","22.12","29.29","43.03","2.17","2.14","50.42","19.69","24.26","44.81","7.53","9.92","43.15","1.38","1.27","52.05","16.22","19.12","45.90","0.72","0.43","62.50","22.43","35.14","38.96","0.26","0.78","25.00","9.82","92.71","1.025","4.56","10.25","10.06","39.79","31.19","12.27","18.17","22.01","35.80"
"93","Dan Boyle","S.J","D","81","2072.2333333333","25.583127572016","68.94","51.74","57.13","51.54","36.6","58.48","37.67","26.46","58.74","3.5","2.49","58.45","30.52","21.37","58.82","13.12","8.77","59.92","2.14","1.19","64.35","23.2","16.79","58.01","1","0.89","53.06","45.88","35.26","56.55","0.71","0.84","45.95","9.30","90.59","0.999","11.67","11.84","7.5","36.08","60.88","26.06","18.85","16.59","61.10"
"211","Dan Hamhuis","VAN","D","82","1921.1833333333","23.42906504065","56.28","51.72","52.11","41.29","40.44","50.52","30.08","31.11","49.16","3.15","2.22","58.72","24.58","25.48","49.10","10.27","11.62","46.93","1.84","1.34","57.84","19.07","18.49","50.78","0.75","0.62","54.55","38.3","33.11","53.63","0.99","0.5","66.67","10.49","92.87","1.034","8.4","12.62","12.3","38.1","40.57","16.9","19.14","22.61","42.77"
"857","Christopher Tanev","VAN","D","25","418.1","16.724","56.83","51.66","52.38","42.19","37.31","53.07","31.86","27.84","53.37","2.58","1.87","58.06","25.83","23.97","51.87","9.33","8.04","53.72","1.15","1.29","47.06","22","21.24","50.88","0.96","0.57","62.50","35.65","34","51.19","0.83","0.21","80.00","8.11","93.30","1.014","5.88","10.62","11.62","52.38","33.61","13.92","17.65","19.52","41.63"
"684","Spencer Machacek","WPG","R","13","97.583333333333","7.5064102564103","47.96","51.65","48.15","35.66","39.35","47.54","23.98","27.05","46.99","6.15","1.23","83.33","22.13","24.59","47.37","11.07","11.07","50.00","4.3","1.23","77.78","14.76","18.04","45.00","1.64","0","100.00","31.97","35.53","47.37","0.89","0","100.00","25.64","95.45","1.211","7.38","14.14","6.15","59.03","54.55","15.99","21.52","11.07","59.09"
"803","John Tavares","NYI","C","82","1686.6","20.568292682927","67.09","51.65","56.50","49.34","37.99","56.50","37.46","26.29","58.76","3.84","2.77","58.06","37.25","24.94","59.90","18.25","11.17","62.03","2.56","1.46","63.72","25.33","18.36","57.98","1.14","0.9","55.81","34.79","30.42","53.35","0.41","0.72","36.36","10.26","89.45","0.997","12.45","11.85","5.37","30.27","69.86","26.36","19.07","12.7","67.49"
"583","Jordan Staal","PIT","C","62","1241.8666666667","20.030107526882","60.68","51.6","54.04","45.8","38.89","54.08","32.81","27.06","54.80","3.14","2.71","53.72","29.09","24.88","53.89","11.35","11.16","50.43","1.55","1.69","47.76","23.64","18.3","56.37","1.29","0.97","57.14","39.99","32.1","55.47","0.7","0.28","71.43","9.57","90.00","0.996","9.03","13.62","14.06","34.21","39.12","15.51","21.98","23.53","39.73"
"222","Tim Jackman","CGY","R","75","683.91666666667","9.1188888888889","51.67","51.59","50.04","38.07","39.22","49.26","27.28","26.85","50.41","0.79","2.54","23.68","24.92","20.7","54.62","9.74","7.9","55.22","0.44","1.32","25.00","20.24","17.08","54.23","0.23","0.82","22.22","33.83","38.02","47.09","0.25","0.89","22.22","2.89","90.52","0.934","10.7","13.07","7.28","51.15","59.51","17.37","17.46","15.44","52.94"
"464","Kyle Wilson","NSH","C","5","40.716666666667","8.1433333333333","36.84","51.58","41.67","28","39.79","41.30","19.16","28","40.63","1.47","2.95","33.33","19.16","25.05","43.33","8.84","7.37","54.55","0","1.47","0.00","13.75","23.58","36.84","1.96","0","100.00","19.16","29.8","39.13","0","2.13","0.00","7.69","89.47","0.972","11.79","20.63","5.89","51.58","66.67","19.16","25.05","13.26","59.09"
"445","Jake Dowell","DAL","C","52","396.91666666667","7.6330128205128","56.69","51.55","52.37","44.14","37.19","54.28","29.63","26.45","52.83","1.51","2.72","35.71","24.34","21.16","53.49","9.98","8.77","53.23","0.76","1.51","33.33","19.15","16.53","53.67","0.81","0.6","57.14","34.94","36.03","49.23","0.22","1.09","16.67","5.10","89.71","0.948","9.07","8.16","11.34","53.66","44.44","17.23","15.27","20.41","45.78"
"122","Kent Huskins","STL","D","25","386.7","15.468","52.44","51.51","50.45","40.03","37.08","51.91","28.39","28.55","49.86","2.64","1.24","68.00","26.07","22.81","53.33","10.55","9.31","53.13","1.4","0.47","75.00","20.69","18","53.48","0.83","0.62","57.14","31.38","34.29","47.78","0.9","0.45","66.67","9.29","95.65","1.049","9.15","13.19","7.14","55.55","56.19","17.22","21.57","15.67","52.36"
"661","Kyle Turris","OTT, PHX","C","55","926.96666666667","16.853939393939","67.51","51.46","56.75","47.57","40.26","54.16","34.95","29.52","54.22","2.72","1.62","62.69","29.84","23.43","56.01","11.59","10.55","52.34","1.1","0.84","56.67","24.34","17.17","58.63","0.95","0.52","64.71","46","33.19","58.09","1.03","0.47","68.75","7.78","94.52","1.023","10.36","12.3","7.31","39.87","58.61","18.71","18.77","14.11","57.00"
"511","Cody Franson","TOR","D","57","922.85","16.190350877193","61.12","51.43","54.30","43.95","38.68","53.19","30.95","28.02","52.48","2.93","2.54","53.57","27.5","23.73","53.68","10.86","8.84","55.12","1.43","0.98","59.46","22.19","19.85","52.78","1.47","1.39","51.52","43.29","35.22","55.14","0.56","0.75","42.86","9.45","90.95","1.004","11.51","13.26","8.19","50.39","58.42","20.87","20.28","16.51","55.83"
"627","Ben Lovejoy","PIT","D","34","450.5","13.25","58.73","51.41","53.33","45.42","37.56","54.74","33.83","27.57","55.10","2.13","1.6","57.14","26.5","19.84","57.18","9.46","7.99","54.20","1.2","1.33","47.37","22.73","15.8","58.99","0.71","0.36","66.67","38.86","38.48","50.25","0.58","0","100.00","6.30","94.20","1.005","8.12","11.05","5.73","50.21","58.65","18.38","17.18","13.98","56.79"
"363","Corey Potter","EDM","D","62","1236.75","19.947580645161","53.51","51.38","51.02","39.44","38.57","50.56","28.91","27.12","51.60","2.62","2.81","48.21","24.21","23.92","50.30","10.48","10.48","50.00","1.5","1.8","45.59","18.31","17.92","50.54","0.71","0.78","47.83","35.67","33.92","51.26","0.77","0.56","57.89","9.06","89.62","0.987","11.26","11.79","7.42","44.34","60.26","22.51","18.92","14.21","61.29"
"534","Joe Vitale","PIT","C","68","760.16666666667","11.178921568627","46.57","51.38","47.54","34.33","38.04","47.44","23.76","27.86","46.02","1.58","2.37","40.00","20.84","20.92","49.91","7.34","9.16","44.50","1.03","1.5","40.63","18","15.68","53.44","0.53","0.42","55.56","31.47","36.71","46.15","0.23","0.68","25.00","6.64","91.50","0.981","10.18","14.37","13.34","38.83","43.29","16.02","22.57","23.68","40.36"
"630","Teddy Purcell","T.B","L","81","1306.7","16.132098765432","60.89","51.38","54.23","45.23","38.11","54.27","32.88","27.96","54.04","4.27","2.76","60.78","30.76","25.71","54.47","13.09","9.87","57.00","2.62","1.38","65.52","23.57","21.12","52.74","1.47","1.04","58.54","37.81","31.77","54.34","0.8","0.66","54.55","12.99","90.15","1.031","12.49","12.99","6.11","39.9","67.16","22.77","21.08","12.54","64.50"
"683","Robert Bortuzzo","PIT","D","6","65.4","10.9","55.05","51.38","51.72","40.37","42.2","48.89","31.19","31.19","50.00","3.67","4.59","44.44","29.36","33.94","46.38","11.01","22.02","33.33","1.83","3.67","33.33","24.46","15.9","60.61","1.22","0","100.00","35.78","25.18","58.70","1.33","1.33","50.00","11.76","85.29","0.971","7.34","13.76","8.26","45.87","47.06","19.27","27.52","11.93","61.76"
"50","Daniel Briere","PHI","C","70","1215.1833333333","17.359761904762","66.56","51.35","56.45","47.99","36.54","56.78","34.71","25.48","57.67","3.7","2.07","64.10","32","23.16","58.01","14.12","7.6","65.00","2.22","0.99","69.23","23.83","20.74","53.47","1.12","1.05","51.52","42.15","33.66","55.60","0.93","0.36","72.22","10.67","91.86","1.025","15.45","12.15","6.27","37.28","71.14","24.79","18.76","12.89","65.79"
"193","John-Michael Liles","TOR","D","66","1409.0333333333","21.34898989899","58.93","51.35","53.44","43.01","37.81","53.21","29.94","26.02","53.50","2.85","2.77","50.76","28.15","23.68","54.31","9.75","8.9","52.28","1.15","1.41","45.00","24.53","19.7","55.46","1.53","1.19","56.25","39.18","33.77","53.71","0.74","0.55","57.14","9.53","89.36","0.989","11.28","11.67","7.15","43.39","61.20","23.51","19.25","14.65","61.61"
"83","Henrik Tallinder","N.J","D","39","831.06666666667","21.309401709402","46.35","51.33","47.45","35.95","38.7","48.16","26.14","29.6","46.89","1.73","2.6","40.00","20.86","21.8","48.90","8.09","9.53","45.90","0.58","1.3","30.77","17.04","16.36","51.01","0.96","1.06","47.62","32.43","35.35","47.85","0.63","0.73","46.15","6.63","91.22","0.978","6.21","12.35","8.3","38.55","42.79","15.31","22.45","20.14","43.18"
"793","Jordan Caron","BOS","R","48","553.35","11.528125","50.64","51.29","49.68","36.43","38.28","48.77","26.57","27.65","49.00","2.39","2.28","51.16","20.49","22.88","47.25","8.46","8.78","49.06","1.3","1.41","48.00","16.05","18.79","46.06","0.72","0.72","50.00","36.65","35.08","51.09","0.78","0.47","62.50","8.98","91.76","1.007","10.63","13.66","4.77","48.36","69.01","17.46","20.6","11.82","59.63"
"127","Michael Ryder","DAL","R","82","1425.3166666667","17.381910569106","61.04","51.27","54.35","44.83","38.22","53.98","31.95","27.99","53.30","3.49","2.15","61.94","26.48","21.26","55.47","11.49","8.21","58.33","2.15","1.18","64.56","19.98","17.4","53.45","0.95","0.67","58.62","39.34","34.42","53.34","0.79","0.49","61.90","10.94","92.33","1.033","13.01","13.01","6.36","37.63","67.17","21.55","19.7","13.72","61.10"
"702","Jason Demers","S.J","D","57","960.08333333333","16.843567251462","64.81","51.25","55.84","46.93","38.12","55.18","34.93","26.87","56.52","2.37","2.37","50.00","28.06","22.5","55.50","12.5","9.44","56.98","1.37","1.25","52.38","20.75","17.42","54.37","0.83","0.83","50.00","45.23","34.12","57.00","0.54","0.72","42.86","6.80","91.16","0.980","11.62","10.19","7.5","49.75","60.78","21.19","16.37","14.25","59.79"
"24","Scott Nichol","STL","C","80","744.83333333333","9.3104166666667","42.13","51.23","45.13","32.06","36.57","46.71","22.15","26.26","45.76","0.81","1.93","29.41","16.59","24.89","40.00","6.69","9.75","40.69","0.4","1.29","23.81","13.21","20.19","39.55","0.21","0.32","40.00","29.9","30.72","49.33","0.35","0.58","37.50","3.64","92.64","0.963","7.89","10.79","14.26","61.14","35.64","12.24","15.63","21.59","36.19"
"808","Oliver Ekman-Larsson","PHX","D","82","1813","22.109756097561","55.47","51.23","51.99","40.74","40.38","50.22","28.06","28.76","49.39","2.42","2.35","50.69","25.78","23.96","51.83","11.05","10.16","52.11","1.29","1.39","48.15","19.64","18.4","51.62","0.88","0.75","54.05","36.33","33.99","51.67","0.67","0.57","53.85","8.61","91.83","1.004","7.25","11.38","8.57","40.01","45.82","17.18","18.83","17.54","49.48"
"173","Anton Volchenkov","N.J","D","72","1294.4833333333","17.978935185185","40.32","51.22","44.05","31.24","37.82","45.23","23.08","28.18","45.03","1.99","2.55","43.88","21.83","24.66","46.96","8.06","10.1","44.39","1.02","1.71","37.29","18.35","19.41","48.61","0.93","0.49","65.22","23.5","33.27","41.39","0.4","0.67","37.50","8.63","90.95","0.996","4.82","9.97","11.03","44.68","30.41","11.77","17.75","22.16","34.70"
"580","Claude Giroux","PHI","C","77","1657.8","21.52987012987","69.34","51.21","57.52","52.33","38.29","57.75","37.75","27.58","57.78","3.98","2.9","57.89","36.7","24.18","60.29","16.79","11.26","59.87","2.28","1.7","57.27","26.54","17.23","60.64","1.25","0.92","57.78","41.2","33.51","55.14","1.1","0.58","65.63","10.55","89.50","1.000","13.28","12.52","12.34","30.8","51.84","24.57","18.31","21.86","52.92"
"584","Patrik Berglund","STL","C","82","1472.9666666667","17.963008130081","57.48","51.2","52.89","43.46","37.96","53.38","29.49","26.93","52.27","2.32","1.87","55.34","27.33","24.2","53.04","11.57","8.92","56.46","1.43","1.26","53.03","21.02","20.37","50.79","0.65","0.33","66.67","36.83","32.07","53.46","0.59","0.41","58.82","7.87","93.04","1.009","12.51","12.99","10.22","48.68","55.02","19.84","19.27","17.72","52.82"
"377","Joe Pavelski","S.J","C","82","1690.3166666667","20.613617886179","70.6","51.19","57.97","52.39","37.13","58.52","36.67","26.48","58.07","3.51","2.34","60.00","32.76","21.62","60.25","13.91","8.87","61.06","2.2","1.35","62.00","25.13","16.99","59.66","1.04","0.66","61.11","45.32","35.43","56.13","0.67","0.67","50.00","9.58","91.15","1.007","14.27","11.71","13.74","37.66","50.95","26.3","18","24.03","52.26"
"518","Jared Boll","CBJ","R","54","438.38333333333","8.1182098765432","42.15","51.19","45.16","31.34","39.97","43.95","21.62","29.97","41.91","0.96","1.92","33.33","16.29","22.17","42.35","6.57","8.76","42.86","0.68","1.09","38.46","12.96","17.88","42.01","0.18","0.36","33.33","30.25","34.6","46.65","0.2","0.79","20.00","4.43","93.61","0.980","10.54","14.51","6.98","54.61","60.16","14.78","18.61","14.78","50.00"
"545","David Desharnais","MTL","C","81","1490.1666666667","18.397119341564","63.42","51.14","55.36","46.5","37.28","55.50","34.83","27.1","56.24","3.78","2.21","63.09","28.63","23.59","54.82","11.88","9.95","54.43","2.05","1.33","60.71","22.33","18.2","55.10","1.4","0.7","66.67","43.04","32.86","56.70","0.93","0.41","69.57","10.87","91.83","1.027","11.88","11.88","6.76","42.12","63.71","25.61","18.8","15.06","62.97"
"446","Mikhail Grabovski","TOR","C","74","1302.9666666667","17.607657657658","65.25","51.11","56.07","46.65","38.96","54.49","31.54","28.04","52.94","3.18","2.72","53.91","31.82","22.75","58.31","10.55","9.12","53.63","1.61","1.29","55.56","28.37","18.17","60.95","1.35","1.35","50.00","43.23","34.59","55.56","0.8","0.47","63.16","10.07","90.31","1.004","8.8","12.66","5.8","42.92","60.25","17.5","19.85","12.85","57.66"
"565","Trevor Lewis","L.A","C","72","953.05","13.236805555556","46.15","51.06","47.47","34.75","39.66","46.70","24.55","27.32","47.33","1.01","1.83","35.56","19.33","21.34","47.52","7.49","8.81","45.95","0.57","0.82","40.91","15.78","16.7","48.58","0.17","0.59","22.22","32.19","37.56","46.15","0.45","0.82","35.71","4.10","93.32","0.974","9.51","10.95","10.7","50.11","47.04","14.42","16.24","18.13","44.29"
"465","Adam Cracknell","STL","R","2","15.283333333333","7.6416666666667","58.89","51.04","53.57","43.18","35.33","55.00","27.48","31.41","46.67","3.93","0","100.00","31.41","19.63","61.54","7.85","7.85","50.00","0","0","-","31.41","15.7","66.67","0","0","-","34.02","34.02","50.00","5.67","0","100.00","14.29","100.00","1.143","11.78","15.7","0","74.59","100.00","15.7","15.7","19.63","44.44"
"219","Jeff Woywitka","NYR","D","27","281.08333333333","10.41049382716","48.67","51.02","48.82","36.5","36.5","50.00","26.9","25.4","51.43","1.71","1.28","57.14","24.76","21.56","53.46","12.17","9.39","56.44","0.85","0.85","50.00","16.79","16.22","50.86","0.85","0.28","75.00","30.83","34.84","46.95","0.31","0.31","50.00","6.35","94.96","1.013","10.89","13.02","7.26","51.87","60.00","16.65","16.65","13.02","56.12"
"207","Stephen Weiss","FLA","C","80","1640.8166666667","20.510208333333","57.01","51.01","52.78","43.37","39.46","52.36","30.9","28.49","52.03","3.44","2.63","56.63","23.37","21.94","51.57","8.34","8.23","50.33","1.5","1.24","54.67","20.04","18.28","52.29","1.56","1.07","59.26","42.26","36.34","53.76","1.06","0.79","57.14","11.12","90.76","1.019","14.96","13.35","9.25","37.08","61.78","24.17","18.21","16.35","59.66"
"498","Brendan Mikkelson","T.B","D","41","590.41666666667","14.400406504065","51.01","51.01","50.00","36.18","37.4","49.17","26.12","26.02","50.10","2.34","2.24","51.11","24.19","24.9","49.28","10.67","8.74","54.97","1.83","1.12","62.07","18.02","21.54","45.55","0.41","1.08","27.27","33.76","32.44","51.00","0.29","0.44","40.00","8.95","91.41","1.004","11.69","14.63","6.61","47.15","63.89","20.22","20.63","12.09","62.58"
"611","Ryan Carter","FLA, N.J","L","72","745.45","10.353472222222","39.76","50.95","43.83","30.51","37.67","44.75","23.99","28.01","46.13","1.05","2.17","32.50","18.83","23.99","43.98","6.6","9.98","39.81","0.56","1.21","31.82","16.31","18.67","46.63","0.64","0.97","40.00","26.16","34.06","43.44","0","0.35","0.00","4.36","92.24","0.966","7.57","11.83","6.92","51.91","52.22","12.72","19.48","16.34","43.77"
"867","Alexander Burmistrov","WPG","C","76","1266.35","16.6625","55.39","50.93","52.09","42.64","38.19","52.75","29.09","27.15","51.73","2.61","2.46","51.40","24.87","23.64","51.27","10.47","9.05","53.64","1.61","0.95","62.96","19.2","19.46","49.67","0.76","1.52","33.33","35.66","32.71","52.15","0.62","0.48","56.25","8.96","90.92","0.999","9.76","12.56","6.49","42.88","60.06","18.1","19.05","12.51","59.13"
"779","Tommy Wingels","S.J","C","33","453.68333333333","13.74797979798","66.52","50.92","56.64","49.99","34.78","58.97","34.25","24.33","58.47","1.59","1.59","50.00","27.64","19.97","58.06","11.51","7.27","61.27","0.93","0.66","58.33","21.51","16.93","55.96","0.71","0.53","57.14","46.99","35.72","56.81","0.19","0.76","20.00","4.63","93.48","0.981","10.32","10.58","6.08","51.18","62.90","17.72","17.59","14.68","54.69"
"343","Matt Carle","PHI","D","82","1887.6833333333","23.020528455285","59.44","50.89","53.87","43.86","36.3","54.72","31.85","25.75","55.30","2.92","2.32","55.76","29.46","23.23","55.91","13.41","9.38","58.86","1.68","1.3","56.38","21.4","18.48","53.67","0.81","0.89","47.50","35.77","33.56","51.59","0.87","0.41","67.86","9.18","90.99","1.002","8.26","11.86","7.18","44.72","53.50","17.13","18.59","14.91","53.47"
"714","Ville Leino","BUF","L","71","1130.5666666667","15.923474178404","58.11","50.89","53.31","42.09","39.86","51.36","30.83","28.23","52.20","2.18","2.18","50.00","23.51","23.35","50.17","10.35","9.87","51.18","1.38","1.11","55.32","17.55","17.97","49.40","0.42","0.64","40.00","42.55","33.81","55.72","0.61","0.84","42.11","7.06","92.29","0.994","10.3","12.58","6.85","40.55","60.06","17.83","17.3","13.8","56.38"
"555","Stephen Gionta","N.J","R","1","10.616666666667","10.616666666667","50.86","50.86","50.00","50.86","22.61","69.23","39.56","22.61","63.64","5.65","0","100.00","33.91","22.61","60.00","22.61","5.65","80.00","5.65","0","100.00","15.07","22.61","40.00","0","0","-","24.49","40.82","37.50","0","0","-","14.29","100.00","1.143","0","0","0","0","-","11.3","22.61","16.95","40.00"
"749","Derek Stepan","NYR","C","82","1553.5333333333","18.945528455285","55.04","50.86","51.97","42.17","36.54","53.58","30.59","26.03","54.02","2.94","1.97","59.84","31.44","24.68","56.02","14.21","10.66","57.14","1.58","0.93","63.08","22.97","18.69","55.13","0.77","0.88","46.88","30.07","32.91","47.74","1.06","0.56","65.52","9.60","92.43","1.020","14.25","12.05","4.87","35.69","74.55","23.56","17.88","10.27","69.63"
"186","Paul Martin","PIT","D","73","1679.1666666667","23.002283105023","60.49","50.85","54.33","45.59","37.63","54.79","33.12","26.98","55.11","2.93","2.89","50.31","28.84","24.37","54.20","11.11","10.9","50.49","1.57","1.82","46.32","23.63","17.96","56.82","1.14","1.1","51.06","40.62","32.41","55.62","0.57","0.26","68.75","8.85","89.27","0.981","8.93","12.76","9.61","34.34","48.17","19.58","22.05","19.72","49.82"
"75","Patrick Marleau","S.J","C, L","82","1679.4333333333","20.480894308943","70.02","50.77","57.97","53.09","36.62","59.18","38.41","26.62","59.07","3.68","2.39","60.59","32.62","21.51","60.26","13.75","8.36","62.20","2.32","1.25","65.00","25.15","17.53","58.93","1.14","0.57","66.67","45.67","34.94","56.66","0.57","0.93","37.93","9.58","91.01","1.006","13.72","12.83","10.15","39.98","57.49","26.44","18.76","19.19","57.95"
"712","Jason Garrison","FLA","D","77","1824.8333333333","23.699134199134","54.68","50.77","51.86","41.53","39.36","51.34","30.08","28.84","51.06","2.4","2.47","49.32","22.13","22","50.15","8.71","8.88","49.53","1.02","1.22","45.59","17.89","17.49","50.56","0.96","0.61","61.11","40.94","35.86","53.31","0.85","1.04","45.00","7.98","91.45","0.994","8.81","12.49","10.13","39.49","46.53","19.46","19.43","19.4","50.08"
"717","Steven Stamkos","T.B","C","82","1805.6666666667","22.020325203252","61.11","50.71","54.65","44.69","37.68","54.26","31.97","26.92","54.29","4.22","2.96","58.80","30.64","26.25","53.86","12.23","10.23","54.44","2.19","1.79","55.00","24.54","21.35","53.47","1.68","0.84","66.67","38.21","29.9","56.10","1.01","0.34","75.00","13.20","89.01","1.022","12.93","12.79","6.25","32.93","67.42","24.86","21.33","13.89","64.15"
"68","Tomas Kaberle","CAR, MTL","D","72","1275.8333333333","17.719907407407","66.64","50.7","56.79","48.25","38.66","55.52","34.42","27.89","55.25","3.2","2.73","53.97","29.39","22.95","56.15","11.85","9.88","54.55","1.65","1.22","57.38","23.39","17.43","57.30","1.13","1.13","50.00","45.85","33.15","58.04","1.02","0.75","57.69","9.29","90.22","0.995","14.2","10.53","6.63","41.1","68.17","27.18","16.84","13.45","66.90"
"704","Micheal Haley","NYI","C","14","111.23333333333","7.9452380952381","41.53","50.7","45.03","30.21","34.52","46.67","21.58","28.59","43.01","0","1.08","0.00","21.58","28.05","43.48","8.63","10.79","44.44","0","0","-","17.26","23.01","42.86","0","1.44","0.00","23.37","24.15","49.18","0","0","-","0.00","96.23","0.962","5.93","8.09","5.39","49.09","52.38","9.71","21.58","14.02","40.91"
"323","Jeff Carter","CBJ, L.A","C","55","1055.0833333333","19.183333333333","61.99","50.67","55.02","48.68","40.72","54.45","33.89","29.8","53.21","2.96","2.9","50.49","30.42","21.27","58.86","12.4","9.21","57.37","1.76","1.88","48.44","24.04","16.07","59.92","0.53","0.61","46.67","38.03","35.32","51.85","0.82","0.74","52.63","8.72","90.27","0.990","14.67","13.31","9.61","35.54","60.42","25.42","20.02","17.06","59.84"
"809","Nazem Kadri","TOR","C","21","297.35","14.159523809524","62.96","50.65","55.42","46.01","37.13","55.34","30.87","28.45","52.04","3.43","1.82","65.38","29.86","23.41","56.06","11.7","8.88","56.86","2.42","1.21","66.67","24.21","19.37","55.56","0.81","0.54","60.00","43.43","33.81","56.23","0.58","0.29","66.67","11.11","93.62","1.047","10.69","11.7","7.47","46.81","58.89","18.56","18.97","14.73","55.76"
"891","Sven Baertschi","CGY","L","5","55.683333333333","11.136666666667","36.64","50.64","41.98","26.94","33.4","44.64","20.47","22.63","47.50","3.23","1.08","75.00","11.85","25.86","31.43","6.47","9.7","40.00","3.23","0","100.00","7.18","21.55","25.00","0","1.44","0.00","28.02","29.57","48.65","0","0","-","15.79","95.24","1.110","5.39","20.47","4.31","56.03","55.56","8.62","26.94","22.63","27.59"
"241","Ryane Clowe","S.J","L","76","1357.8166666667","17.86600877193","68.89","50.6","57.66","51.13","35.7","58.88","37.6","26.07","59.06","2.96","2.3","56.30","29.61","21.3","58.16","13.04","8.31","61.08","1.86","1.33","58.33","22.09","17.32","56.05","0.77","0.71","52.00","47.68","33.64","58.63","0.64","0.64","50.00","7.87","91.19","0.991","12.37","12.51","6.19","46.57","66.67","22.18","18.25","13.26","62.59"
"634","Jamie Benn","DAL","L","71","1283.3166666667","18.074882629108","62.28","50.59","55.18","46.43","37.26","55.47","33.29","26.7","55.49","3.55","2.57","58.02","24.97","20.48","54.94","10.33","7.81","56.96","2.01","1.12","64.18","19.51","16.89","53.60","1.12","0.94","54.55","40.99","35.32","53.72","0.88","0.81","52.00","10.67","90.37","1.010","12.76","15.71","8.6","39.37","59.74","23.66","23.94","18.37","56.28"
