"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"301","Keith Yandle","ARI, NYR","D","32","1986-09-09","Boston","MA","USA","USA","73","191","2005","PHX","4","14","105"
"860","Kerby Rychel","CBJ","L","24","1994-10-07","Torrance","CA","USA","CAN","73","213","2013","CBJ","1","19","19"
"695","Kevan Miller","BOS","D","31","1987-11-15","Los Angeles","CA","USA","USA","74","210","-","-","-","-","-"
"117","Kevin Bieksa","VAN","D","37","1981-06-16","Grimsby","ON","CAN","CAN","73","197","2001","VAN","5","20","151"
"582","Kevin Connauton","CBJ, DAL","D","28","1990-02-23","Edmonton","AB","CAN","CAN","74","205","2009","VAN","3","22","83"
"877","Kevin Fiala","NSH","L","22","1996-07-22","St. Gallen","","CHE","CHE","70","193","2014","NSH","1","11","11"
"643","Kevin Hayes","NYR","C","26","1992-05-08","Dorchester","MA","USA","USA","77","216","2010","CHI","1","24","24"
"188","Kevin Klein","NYR","D","33","1984-12-13","Kitchener","ON","CAN","CAN","73","206","2003","NSH","2","7","37"
"397","Kevin Shattenkirk","STL","D","29","1989-01-29","New Rochelle","NY","USA","USA","72","206","2007","COL","1","14","14"
"3","Kimmo Timonen","CHI","D","43","1975-03-18","Kuopio","","FIN","FIN","70","194","1993","L.A","10","16","250"
"724","Klas Dahlbeck","ARI, CHI","D","27","1991-07-06","Katrineholm","","SWE","SWE","75","207","2011","CHI","3","18","79"
"358","Korbinian Holzer","TOR","D","30","1988-02-16","Munich","","DEU","DEU","75","218","2006","TOR","4","18","111"
"298","Kris Letang","PIT","D","31","1987-04-24","Montreal","QC","CAN","CAN","72","201","2005","PIT","3","1","62"
"299","Kris Russell","CGY","D","31","1987-05-02","Caroline","AB","CAN","CAN","70","170","2005","CBJ","3","6","67"
"257","Kris Versteeg","CHI","R","32","1986-05-13","Lethbridge","AB","CAN","CAN","71","176","2004","BOS","5","5","134"
"882","Kyle Baun","CHI","R","26","1992-05-04","Toronto","ON","CAN","CAN","74","188","-","-","-","-","-"
"212","Kyle Brodziak","MIN","C","34","1984-05-25","St. Paul","AB","CAN","CAN","74","205","2003","EDM","7","17","214"
"231","Kyle Chipchura","ARI","C","32","1986-02-19","Westlock","AB","CAN","CAN","74","203","2004","MTL","1","18","18"
"532","Kyle Clifford","L.A","L","27","1991-01-13","Ayr","ON","CAN","CAN","74","211","2009","L.A","2","5","35"
"317","Kyle Cumiskey","CHI","D","32","1986-12-02","Abbotsford","BC","CAN","CAN","71","180","2005","COL","7","28","222"
"336","Kyle Okposo","NYI","R","30","1988-04-16","St. Paul","MN","USA","USA","72","219","2006","NYI","1","7","7"
"525","Kyle Palmieri","ANA","R","27","1991-02-01","Smithtown","NY","USA","USA","71","185","2009","ANA","1","26","26"
"202","Kyle Quincey","DET","D","33","1985-08-12","Kitchener","ON","CAN","CAN","74","210","2003","DET","4","31","132"
"409","Kyle Turris","OTT","C","29","1989-08-14","New Westminster","BC","CAN","CAN","73","190","2007","PHX","1","3","3"
"229","Ladislav Smid","CGY","D","32","1986-02-01","Frydlant","","CZE","CZE","76","210","2004","ANA","1","9","9"
"488","Lance Bouma","CGY","C, L","28","1990-03-25","Provost","AB","CAN","CAN","74","208","2008","CGY","3","17","78"
"529","Landon Ferraro","DET","C","27","1991-08-08","Trail","BC","CAN","CAN","72","173","2009","DET","2","2","32"
"438","Lars Eller","MTL","C","29","1989-05-08","Rodovre","","DNK","DNK","74","207","2007","STL","1","13","13"
"232","Lauri Korpikoski","ARI","L","32","1986-07-28","Turku","","FIN","FIN","73","193","2004","NYR","1","19","19"
"204","Lee Stempniak","NYR, WPG","R","35","1983-02-04","West Seneca","NY","USA","USA","71","195","2003","STL","5","12","148"
"338","Leo Komarov","TOR","C","31","1987-01-23","Narva","","EST","FIN","71","209","2006","TOR","6","27","180"
"875","Leon Draisaitl","EDM","C","23","1995-10-27","Cologne","","DEU","DEU","74","208","2014","EDM","1","3","3"
"824","Liam O'Brien","WSH","C","24","1994-07-29","Halifax","NS","CAN","CAN","73","215","-","-","-","-","-"
"574","Linden Vey","VAN","R","27","1991-07-17","Wakaw","SK","CAN","CAN","72","189","2009","L.A","4","5","96"
"404","Logan Couture","S.J","C","29","1989-03-28","Guelph","ON","CAN","CAN","73","200","2007","S.J","1","9","9"
"187","Loui Eriksson","BOS","L","33","1985-07-17","Gothenburg","","SWE","SWE","74","179","2003","DAL","2","3","33"
"86","Lubomir Visnovsky","NYI","D","42","1976-08-11","Topolcany","","SVK","SVK","70","192","2000","L.A","4","22","118"
"464","Luca Sbisa","VAN","D","28","1990-01-30","Ozieri","","ITA","CHE","74","204","2008","PHI","1","19","19"
"747","Lucas Lessio","ARI","L","25","1993-01-23","Maple","ON","CAN","CAN","73","212","2011","PHX","2","26","56"
"477","Luke Adam","CBJ","C","28","1990-06-18","St. John's","NL","CAN","CAN","74","188","2008","BUF","2","14","44"
"386","Luke Gazdic","EDM","L","29","1989-07-25","Toronto","ON","CAN","CAN","76","225","2007","DAL","6","21","172"
"790","Luke Glendening","DET","C","29","1989-04-28","Grand Rapids","MI","USA","USA","71","192","-","-","-","-","-"
"455","Luke Schenn","PHI","D","29","1989-11-02","Saskatoon","SK","CAN","CAN","74","221","2008","TOR","1","5","5"
"503","Luke Witkowski","T.B","D","28","1990-04-14","Holland","MI","USA","USA","74","210","2008","T.B","6","9","160"
"546","Magnus Paajarvi","STL","L","27","1991-04-12","Norrkoping","","SWE","SWE","75","206","2009","EDM","1","10","10"
"38","Manny Malhotra","MTL","C","38","1980-05-18","Mississauga","ON","CAN","CAN","74","207","1998","NYR","1","7","7"
"207","Marc Methot","OTT","D","33","1985-06-21","Ottawa","ON","CAN","CAN","76","230","2003","CBJ","6","1","168"
"285","Marc Staal","NYR","D","31","1987-01-13","Thunder Bay","ON","CAN","CAN","76","213","2005","NYR","1","12","12"
"297","Marc-Andre Cliche","COL","C","31","1987-03-23","Rouyn-Noranda","QC","CAN","CAN","72","202","2005","NYR","2","26","56"
"293","Marc-Edouard Vlasic","S.J","D","31","1987-03-30","Montreal","QC","CAN","CAN","73","205","2005","S.J","2","5","35"
"101","Marcel Goc","PIT, STL","C","35","1983-08-24","Calw","","DEU","DEU","73","197","2001","S.J","1","20","20"
"482","Marco Scandella","MIN","D","28","1990-02-23","Montreal","QC","CAN","CAN","75","210","2008","MIN","2","25","55"
"572","Marcus Foligno","BUF","L","27","1991-08-10","Buffalo","NY","USA","CAN","75","228","2009","BUF","4","13","104"
"523","Marcus Johansson","WSH","L","28","1990-10-06","Landskrona","","SWE","SWE","73","205","2009","WSH","1","24","24"
"599","Marcus Kruger","CHI","C","28","1990-05-27","Stockholm","","SWE","SWE","72","186","2009","CHI","5","28","149"
"120","Marek Zidlicky","DET, N.J","D","41","1977-02-03","Most","","CZE","CZE","71","190","2001","NYR","6","11","176"
"71","Marian Gaborik","L.A","R","36","1982-02-14","Trencin","","SVK","SVK","73","200","2000","MIN","1","3","3"
"24","Marian Hossa","CHI","R","39","1979-01-12","Stará Lubovna","","SVK","SVK","73","207","1997","OTT","1","12","12"
"624","Mark Alt","PHI","D","27","1991-10-18","Kansas City","MO","USA","USA","76","201","2010","CAR","2","23","53"
"687","Mark Arcobello","ARI, EDM, NSH, PIT","R","30","1988-08-12","Milford","CT","USA","USA","68","174","-","-","-","-","-"
"502","Mark Barberio","T.B","D","28","1990-03-23","Montreal","QC","CAN","CAN","73","200","2008","T.B","6","1","152"
"498","Mark Borowiecki","OTT","D","29","1989-07-12","Ottawa","ON","CAN","CAN","73","207","2008","OTT","5","18","139"
"311","Mark Fayne","EDM","D","31","1987-05-15","Nashua","NH","USA","USA","75","209","2005","N.J","5","30","155"
"236","Mark Fistric","ANA","D","32","1986-06-01","Edmonton","AB","CAN","CAN","74","225","2004","DAL","1","28","28"
"303","Mark Fraser","N.J","D","32","1986-09-29","Ottawa","ON","CAN","CAN","76","220","2005","N.J","3","23","84"
"223","Mark Giordano","CGY","D","35","1983-10-03","Toronto","ON","CAN","CAN","72","200","-","-","-","-","-"
"379","Mark Letestu","CBJ","C","33","1985-02-04","Elk Point","AB","CAN","CAN","70","195","-","-","-","-","-"
"660","Mark Pysyk","BUF","D","26","1992-01-11","Sherwood Park","AB","CAN","CAN","73","200","2010","BUF","1","23","23"
"756","Mark Scheifele","WPG","C","25","1993-03-15","Kitchener","ON","CAN","CAN","75","207","2011","WPG","1","7","7"
"681","Mark Stone","OTT","R","26","1992-05-13","Winnipeg","MB","CAN","CAN","75","219","2010","OTT","6","28","178"
"68","Mark Streit","PHI","D","40","1977-12-11","Bern","","CHE","CHE","71","186","2004","MTL","9","4","262"
"181","Mark Stuart","WPG","D","34","1984-04-27","Rochester","MN","USA","USA","74","215","2003","BOS","1","21","21"
"842","Marko Dano","CBJ","C","24","1994-11-30","Eisenstadt","","AUT","SVK","71","212","2013","CBJ","1","27","27"
"741","Markus Granlund","CGY","C","25","1993-04-16","Oulu","","FIN","FIN","72","180","2011","CGY","2","15","45"
"64","Martin Erat","ARI","R","37","1981-08-29","Trebic","","CZE","CZE","72","196","1999","NSH","7","5","191"
"286","Martin Hanzal","ARI","C","31","1987-02-20","Pisek","","CZE","CZE","78","230","2005","PHX","1","17","17"
"58","Martin Havlat","N.J","R","37","1981-04-19","Mlada Boleslav","","CZE","CZE","74","210","1999","OTT","1","26","26"
"618","Martin Marincin","EDM","D","26","1992-02-18","Kosice","","SVK","SVK","77","213","2010","EDM","2","16","46"
"31","Martin St. Louis","NYR","R","43","1975-06-18","Laval","QC","CAN","CAN","68","180","-","-","-","-","-"
"276","Mason Raymond","CGY","L","33","1985-09-17","Cochrane","AB","CAN","CAN","73","179","2005","VAN","2","21","51"
"534","Mat Clark","ANA","D","28","1990-10-17","Wheat Ridge","CO","USA","USA","75","225","2009","ANA","2","7","37"
"370","Mathieu Perreault","WPG","C","30","1988-01-05","Drummondville","QC","CAN","CAN","70","188","2006","WSH","6","24","177"
"615","Mats Zuccarello","NYR","R","31","1987-09-01","Oslo","","NOR","NOR","68","184","-","-","-","-","-"
"510","Matt Bartkowski","BOS","D","30","1988-06-04","Pittsburgh","PA","USA","USA","73","198","2008","FLA","7","9","190"
"345","Matt Beleskey","ANA","L","30","1988-06-07","Windsor","ON","CAN","CAN","72","207","2006","ANA","4","19","112"
"496","Matt Calvert","CBJ","L","28","1989-12-24","Brandon","MB","CAN","CAN","71","186","2008","CBJ","5","6","127"
"190","Matt Carle","T.B","D","34","1984-09-25","Anchorage","AK","USA","USA","72","197","2003","S.J","2","17","47"
"18","Matt Cooke","MIN","L","40","1978-09-07","Belleville","ON","CAN","CAN","71","216","1997","VAN","6","10","144"
"13","Matt Cullen","NSH","C","42","1976-11-02","Virginia","MN","USA","USA","73","202","1996","ANA","2","9","35"
"490","Matt Donovan","NYI","D","28","1990-05-09","Edmond","OK","USA","USA","73","205","2008","NYI","4","5","96"
"540","Matt Duchene","COL","C","27","1991-01-16","Haliburton","ON","CAN","CAN","71","195","2009","COL","1","3","3"
"797","Matt Dumba","MIN","D","24","1994-07-25","Regina","SK","CAN","CAN","72","182","2012","MIN","1","7","7"
"129","Matt Ellis","BUF","L","37","1981-08-31","Welland","ON","CAN","CAN","72","208","-","-","-","-","-"
"613","Matt Fraser","BOS, EDM","R","28","1990-05-20","Red Deer","AB","CAN","CAN","75","188","-","-","-","-","-"
"440","Matt Frattin","TOR","R","30","1988-01-03","Edmonton","AB","CAN","CAN","72","205","2007","TOR","4","8","99"
"140","Matt Greene","L.A","D","35","1983-05-13","Grand Ledge","MI","USA","USA","75","236","2002","EDM","2","14","44"
"414","Matt Halischuk","WPG","R","30","1988-06-01","Toronto","ON","CAN","CAN","72","180","2007","N.J","4","26","117"
"87","Matt Hendricks","EDM","L","37","1981-06-17","Blaine","MN","USA","USA","72","211","2000","NSH","5","1","131"
"266","Matt Hunwick","NYR","D","33","1985-05-21","Warren","MI","USA","USA","71","194","2004","BOS","7","31","224"
"611","Matt Irwin","S.J","D","31","1987-11-29","Victoria","BC","CAN","CAN","73","207","-","-","-","-","-"
"833","Matt Lindblad","BOS","C","28","1990-03-23","Evanston","IL","USA","USA","71","188","-","-","-","-","-"
"499","Matt Martin","NYI","L","29","1989-05-08","Windsor","ON","CAN","CAN","75","220","2008","NYI","5","27","148"
"216","Matt Moulson","BUF","L","35","1983-11-01","North York","ON","CAN","CAN","73","188","2003","PIT","9","2","263"
"742","Matt Nieto","S.J","L","26","1992-11-05","Long Beach","CA","USA","USA","71","190","2011","S.J","2","17","47"
"290","Matt Niskanen","WSH","D","32","1986-12-06","Virginia","MN","USA","USA","73","203","2005","DAL","1","28","28"
"771","Matt Puempel","OTT","L","25","1993-01-24","Windsor","ON","CAN","CAN","73","205","2011","OTT","1","24","24"
"693","Matt Read","PHI","R","32","1986-06-14","Ilderton","ON","CAN","CAN","70","188","-","-","-","-","-"
"145","Matt Stajan","CGY","C","34","1983-12-19","Mississauga","ON","CAN","CAN","73","195","2002","TOR","2","27","57"
"788","Matt Tennyson","S.J","D","28","1990-04-23","Minneapolis","MN","USA","USA","74","205","-","-","-","-","-"
"571","Mattias Ekholm","NSH","D","28","1990-05-24","Borlange","","SWE","SWE","76","215","2009","NSH","4","11","102"
"717","Max Friberg","ANA","R","26","1992-11-20","Skovde","","SWE","SWE","71","200","2011","ANA","5","22","143"
"430","Max Pacioretty","MTL","L","30","1988-11-20","New Canaan","CT","USA","USA","74","206","2007","MTL","1","22","22"
"626","Max Reinhart","CGY","C","26","1992-02-04","West Vancouver","BC","CAN","CAN","73","195","2010","CGY","3","4","64"
"147","Max Talbot","BOS, COL","C","34","1984-02-11","Lemoyne","QC","CAN","CAN","71","186","2002","PIT","8","5","234"
"194","Maxim Lapierre","PIT, STL","C","33","1985-03-29","Saint-Léonard","QC","CAN","CAN","74","215","2003","MTL","2","31","61"
"871","Melker Karlsson","S.J","C","28","1990-07-18","Lycksele","","SWE","SWE","72","180","-","-","-","-","-"
"629","Michael Bournival","MTL","L","26","1992-05-31","Shawinigan","QC","CAN","CAN","71","198","2010","COL","3","11","71"
"666","Michael Chaput","CBJ","C","26","1992-04-09","Ile Bizard","QC","CAN","CAN","74","199","2010","PHI","3","29","89"
"466","Michael Del Zotto","PHI","D","28","1990-06-24","Stouffville","ON","CAN","CAN","72","201","2008","NYR","1","20","20"
"360","Michael Frolik","WPG","R","30","1988-02-17","Kladno","","CZE","CZE","73","190","2006","FLA","1","10","10"
"356","Michael Grabner","NYI","R","31","1987-10-05","Villach","","AUT","AUT","73","188","2006","VAN","1","14","14"
"446","Michael Kostka","NYR","D","33","1985-11-28","Etobicoke","ON","CAN","CAN","73","210","-","-","-","-","-"
"583","Michael Latta","WSH","C","27","1991-05-25","Kitchener","ON","CAN","CAN","72","188","2009","NSH","3","11","72"
"722","Michael Paliotta","CHI","D","25","1993-04-06","Westport","CT","USA","USA","76","207","2011","CHI","3","9","70"
"836","Michael Raffl","PHI","L","30","1988-12-01","Villach","","AUT","AUT","72","200","-","-","-","-","-"
"54","Michael Ryder","N.J","R","38","1980-03-31","Bonavista","NL","CAN","CAN","73","200","1998","MTL","8","16","216"
"683","Michael Sgarbossa","COL","C","26","1992-07-25","Campbellville","ON","CAN","CAN","72","186","-","-","-","-","-"
"485","Michael Stone","ARI","D","28","1990-06-07","Winnipeg","MB","CAN","CAN","75","210","2008","PHX","3","8","69"
"492","Michal Jordan","CAR","D","28","1990-07-17","Zlin","","CZE","CZE","73","195","2008","CAR","4","14","105"
"15","Michal Rozsival","CHI","D","40","1978-09-03","Vlasim","","CZE","CZE","73","210","1996","PIT","4","25","105"
"680","Micheal Ferland","CGY","L","26","1992-04-20","Swan River","MB","CAN","CAN","74","217","2010","CGY","5","13","133"
"443","Micheal Haley","S.J","C","32","1986-03-30","Guelph","ON","CAN","CAN","71","205","-","-","-","-","-"
"744","Miikka Salomaki","NSH","R","25","1993-03-09","Raahe","","FIN","FIN","71","203","2011","NSH","2","22","52"
"755","Mika Zibanejad","OTT","C","25","1993-04-18","Huddinge","","SWE","SWE","74","213","2011","OTT","1","6","6"
"428","Mikael Backlund","CGY","C","29","1989-03-17","Vasteras","","SWE","SWE","73","200","2007","CGY","1","24","24"
"662","Mikael Granlund","MIN","C, R","26","1992-02-26","Oulu","","FIN","FIN","70","185","2010","MIN","1","9","9"
"319","Mike Angelidis","T.B","L","33","1985-06-27","Woodbridge","ON","CAN","CAN","73","214","-","-","-","-","-"
"275","Mike Blunden","T.B","R","31","1986-12-15","Toronto","ON","CAN","CAN","76","217","2005","CHI","2","13","43"
"260","Mike Brown","S.J","R","33","1985-06-24","Chicago","IL","USA","USA","71","205","2004","VAN","5","30","159"
"106","Mike Cammalleri","N.J","C, L","36","1982-06-08","Toronto","ON","CAN","CAN","69","185","2001","L.A","2","19","49"
"43","Mike Fisher","NSH","C","38","1980-06-05","Peterborough","ON","CAN","CAN","73","216","1998","OTT","2","17","44"
"237","Mike Green","WSH","D","33","1985-10-12","Calgary","AB","CAN","CAN","73","207","2004","WSH","1","29","29"
"518","Mike Hoffman","OTT","L","29","1989-11-24","Kitchener","ON","CAN","CAN","72","180","2009","OTT","5","9","130"
"44","Mike Ribeiro","NSH","C","38","1980-02-10","Montreal","QC","CAN","CAN","72","179","1998","MTL","2","18","45"
"183","Mike Richards","L.A","C","33","1985-02-11","Kenora","ON","CAN","CAN","71","196","2003","PHI","1","24","24"
"263","Mike Santorelli","NSH, TOR","C","32","1985-12-14","Vancouver","BC","CAN","CAN","72","189","2004","NSH","6","15","178"
"698","Mike Sislo","N.J","R","30","1988-01-20","Superior","WI","USA","USA","71","190","-","-","-","-","-"
"69","Mike Weaver","MTL","D","40","1978-05-02","Brampton","ON","CAN","CAN","70","186","-","-","-","-","-"
"333","Mike Weber","BUF","D","30","1987-12-16","Pittsburgh","PA","USA","USA","74","188","2006","BUF","2","27","57"
"259","Mikhail Grabovski","NYI","C","34","1984-01-31","Potsdam","","DEU","BLR","71","186","2004","MTL","5","21","150"
"812","Mikhail Grigorenko","BUF","C","24","1994-05-16","Khabarovsk","","RUS","RUS","75","209","2012","BUF","1","12","12"
"458","Mikkel Boedker","ARI","L","28","1989-12-16","Brondby","","DNK","DNK","72","210","2008","PHX","1","8","8"
"95","Mikko Koivu","MIN","C","35","1983-03-12","Turku","","FIN","FIN","75","219","2001","MIN","1","6","6"
"342","Milan Lucic","BOS","L","30","1988-06-07","Vancouver","BC","CAN","CAN","75","231","2006","BOS","2","20","50"
"169","Milan Michalek","OTT","L","34","1984-12-07","Jindrichuv Hradec","","CZE","CZE","74","225","2003","S.J","1","6","6"
"859","Mirco Mueller","S.J","D","23","1995-03-21","Winterthur","","CHE","CHE","75","210","2013","S.J","1","18","18"
"794","Morgan Rielly","TOR","D","24","1994-03-09","Vancouver","BC","CAN","CAN","73","221","2012","TOR","1","5","5"
"796","Nail Yakupov","EDM","R","25","1993-10-06","Nizhnekamsk","","RUS","RUS","71","195","2012","EDM","1","1","1"
"161","Nate Guenin","COL","D","35","1982-12-10","Aliquippa","PA","USA","USA","75","207","2002","NYR","4","31","127"
"609","Nate Prosser","MIN","D","32","1986-05-07","Elk River","MN","USA","USA","74","201","-","-","-","-","-"
"831","Nate Schmidt","WSH","D","27","1991-07-16","St. Cloud","MN","USA","USA","73","194","-","-","-","-","-"
"208","Nate Thompson","ANA","C","34","1984-10-05","Anchorage","AK","USA","USA","72","207","2003","BOS","6","16","183"
"766","Nathan Beaulieu","MTL","D","26","1992-12-05","Strathroy","ON","CAN","CAN","74","200","2011","MTL","1","17","17"
"310","Nathan Gerbe","CAR","C","31","1987-07-24","Oxford","MI","USA","USA","64","176","2005","BUF","5","17","142"
"846","Nathan MacKinnon","COL","C","23","1995-09-01","Halifax","NS","CAN","CAN","72","205","2013","COL","1","1","1"
"544","Nazem Kadri","TOR","C","28","1990-10-06","London","ON","CAN","CAN","72","192","2009","TOR","1","7","7"
"641","Nick Bjugstad","FLA","C","26","1992-07-17","Minneapolis","MN","USA","USA","78","215","2010","FLA","1","19","19"
"393","Nick Bonino","VAN","C","30","1988-04-20","Hartford","CT","USA","USA","73","196","2007","S.J","6","22","173"
"721","Nick Cousins","PHI","C","25","1993-07-20","Belleville","ON","CAN","CAN","71","185","2011","PHI","3","7","68"
"332","Nick Foligno","CBJ","L","31","1987-10-31","Buffalo","NY","USA","USA","72","202","2006","OTT","1","28","28"
"441","Nick Holden","COL","D","31","1987-05-15","St. Albert","AB","CAN","CAN","76","214","-","-","-","-","-"
"552","Nick Leddy","NYI","D","27","1991-03-20","Eden Prairie","MN","USA","USA","72","207","2009","MIN","1","16","16"
"80","Nick Schultz","PHI","D","36","1982-08-25","Strasbourg","SK","CAN","CAN","73","203","2000","MIN","2","3","33"
"726","Nick Shore","L.A","C","26","1992-09-26","Denver","CO","USA","USA","73","195","2011","L.A","3","21","82"
"416","Nick Spaling","PIT","C","30","1988-09-19","Palmerston","ON","CAN","CAN","73","198","2007","NSH","2","28","58"
"359","Nicklas Backstrom","WSH","C","31","1987-11-23","Gävle","","SWE","SWE","73","210","2006","WSH","1","4","4"
"243","Nicklas Grossmann","PHI","D","33","1985-01-22","Stockholm","","SWE","SWE","76","230","2004","DAL","2","26","56"
"775","Nicklas Jensen","VAN","R","25","1993-03-06","Herning","","DNK","DNK","75","216","2011","VAN","1","29","29"
"579","Nicolas Deslauriers","BUF","L","27","1991-02-22","LaSalle","QC","CAN","CAN","73","221","2009","L.A","3","23","84"
"749","Nikita Kucherov","T.B","R","25","1993-06-17","Maykop","","RUS","RUS","71","178","2011","T.B","2","28","58"
"707","Nikita Nesterov","T.B","D","25","1993-03-28","Chelyabinsk","","RUS","RUS","71","191","2011","T.B","5","27","148"
"258","Nikita Nikitin","EDM","D","32","1986-06-16","Omsk","","RUS","RUS","76","217","2004","STL","5","7","136"
"857","Nikita Zadorov","BUF","D","23","1995-04-16","Moscow","","RUS","RUS","77","230","2013","BUF","1","16","16"
"308","Niklas Hjalmarsson","CHI","D","31","1987-06-06","Eksjo","","SWE","SWE","75","197","2005","CHI","4","17","108"
"79","Niklas Kronwall","DET","D","37","1981-01-12","Stockholm","","SWE","SWE","72","194","2000","DET","1","29","29"
"365","Nikolay Kulemin","NYI","L","32","1986-07-14","Magnitogorsk","","RUS","RUS","73","228","2006","TOR","2","14","44"
"663","Nino Niederreiter","MIN","R","26","1992-09-08","Chur","","CHE","CHE","74","218","2010","NYI","1","5","5"
"543","Oliver Ekman-Larsson","ARI","D","27","1991-07-17","Karlskrona","","SWE","SWE","74","200","2009","PHX","1","6","6"
"601","Oliver Lauridsen","PHI","D","29","1989-03-24","Gentofte","","DNK","DNK","78","220","2009","PHI","7","15","196"
"22","Olli Jokinen","NSH, STL, TOR","C","40","1978-12-05","Kuopio","","FIN","FIN","74","210","1997","L.A","1","3","3"
"802","Olli Maatta","PIT","D","24","1994-08-22","Jyväskylä","","FIN","FIN","74","206","2012","PIT","1","22","22"
"705","Ondrej Palat","T.B","L","27","1991-03-28","Frydek-Mistek","","CZE","CZE","72","188","2011","T.B","7","27","208"
"767","Oscar Klefbom","EDM","D","25","1993-07-20","Karlstad","","SWE","SWE","75","216","2011","EDM","1","19","19"
"617","Oscar Lindberg","NYR","C","27","1991-10-29","Skellefteå","","SWE","SWE","73","202","2010","PHX","2","27","57"
"405","P.K. Subban","MTL","D","29","1989-05-13","Toronto","ON","CAN","CAN","72","210","2007","MTL","2","13","43"
"125","PA Parenteau","MTL","R","35","1983-03-24","Hull","QC","CAN","CAN","72","200","2001","ANA","9","5","264"
"32","Pascal Dupuis","PIT","R","39","1979-04-07","Laval","QC","CAN","CAN","73","205","-","-","-","-","-"
"318","Patric Hornqvist","PIT","R","31","1987-01-01","Sollentuna","","SWE","SWE","71","189","2005","NSH","7","36","230"
"189","Patrice Bergeron","BOS","C","33","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","195","2003","BOS","2","15","45"
"481","Patrice Cormier","WPG","C","28","1990-06-14","Moncton","NB","CAN","CAN","74","215","2008","N.J","2","24","54"
"254","Patrick Bordeleau","COL","L","32","1986-03-23","Montreal","QC","CAN","CAN","78","225","2004","MIN","4","16","114"
"867","Patrick Brown","CAR","C","26","1992-05-29","Bloomfield Hills","MI","USA","USA","73","216","-","-","-","-","-"
"160","Patrick Dwyer","CAR","R","35","1983-06-22","Spokane","WA","USA","USA","71","175","2002","ATL","4","20","116"
"186","Patrick Eaves","DAL","R","34","1984-05-01","Calgary","AB","CAN","USA","70","203","2003","OTT","1","29","29"
"262","Patrick Kaleta","BUF","R","32","1986-06-08","Buffalo","NY","USA","USA","73","198","2004","BUF","6","13","176"
"426","Patrick Kane","CHI","R","30","1988-11-19","Buffalo","NY","USA","USA","71","177","2007","CHI","1","1","1"
"21","Patrick Marleau","S.J","C, L","39","1979-09-15","Aneroid","SK","CAN","CAN","74","218","1997","S.J","1","2","2"
"398","Patrick Maroon","ANA","L","30","1988-04-23","St. Louis","MO","USA","USA","75","225","2007","PHI","6","10","161"
"113","Patrick Sharp","CHI","L","36","1981-12-27","Winnipeg","MB","CAN","CAN","73","200","2001","PHI","3","32","95"
"475","Patrick Wiercioch","OTT","D","28","1990-09-12","Burnaby","BC","CAN","CAN","77","202","2008","OTT","2","12","42"
"351","Patrik Berglund","STL","C","30","1988-06-02","Västerås","","SWE","SWE","76","215","2006","STL","1","25","25"
"4","Patrik Elias","N.J","C","42","1976-04-13","Trebic","","CZE","CZE","73","190","1994","N.J","2","25","51"
"632","Patrik Nemeth","DAL","D","26","1992-02-08","Stockholm","","SWE","SWE","75","219","2010","DAL","2","11","41"
"400","Paul Byron","CGY","L","29","1989-04-27","Ottawa","ON","CAN","CAN","69","163","2007","BUF","6","28","179"
"392","Paul Carey","COL","C","30","1988-09-24","Boston","MA","USA","USA","73","200","2007","COL","5","14","135"
"91","Paul Gaustad","NSH","C","36","1982-02-03","Fargo","ND","USA","USA","77","227","2000","BUF","7","23","220"
"84","Paul Martin","PIT","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"410","Paul Postma","WPG","D","29","1989-02-22","Red Deer","AB","CAN","CAN","75","195","2007","ATL","7","24","205"
"277","Paul Stastny","STL","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"53","Pavel Datsyuk","DET","C","40","1978-07-20","Sverdlovsk","","RUS","RUS","71","188","1998","DET","6","26","171"
"326","Peter Harrold","N.J","D","35","1983-06-08","Kirtland Hills","OH","USA","USA","71","180","-","-","-","-","-"
"551","Peter Holland","TOR","C","27","1991-01-14","Toronto","ON","CAN","CAN","74","193","2009","ANA","1","15","15"
"250","Peter Regin","CHI","C","32","1986-04-16","Herning","","DNK","DNK","74","190","2004","OTT","3","22","87"
"620","Petr Straka","PHI","R","26","1992-06-15","Plzen","","CZE","CZE","73","188","2010","CBJ","2","25","55"
"650","Petter Granberg","TOR","D","26","1992-08-27","Gallivare","","SWE","SWE","75","200","2010","TOR","4","26","116"
"822","Petteri Lindbohm","STL","D","25","1993-09-23","Helsinki","","FIN","FIN","75","198","2012","STL","6","25","176"
"357","Phil Kessel","TOR","R","31","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"598","Phil Varone","BUF","C","28","1990-12-04","Vaughan","ON","CAN","CAN","70","188","2009","S.J","5","26","147"
"561","Philip Samuelsson","ARI","D","27","1991-07-26","Leksand","","SWE","SWE","74","194","2009","PIT","2","31","61"
"773","Phillip Danault","CHI","L","25","1993-02-24","Victoriaville","QC","CAN","CAN","73","198","2011","CHI","1","26","26"
