"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"17","Willie Mitchell","FLA","D","66","1430.8","21.678787878788","46.21","61.64","42.85","34.72","46.46","42.77","25.45","33.8","42.96","2.01","2.98","40.34","19.58","25.75","43.20","7.97","10.15","43.98","1.26","1.3","49.18","15.49","20.8","42.68","0.5","1.45","25.71","31.32","45.97","40.52","0.42","0.85","33.33","7.91","91.19","0.991","5.33","14.55","14.13","38.08","27.37","13.84","23.4","30.95","30.90"
"694","Will Acton","EDM","C","3","32.133333333333","10.711111111111","41.08","61.62","40.00","31.74","35.48","47.22","18.67","28.01","40.00","1.87","7.47","20.00","9.34","29.88","23.81","1.87","16.8","10.00","0","5.6","0.00","9.96","17.43","36.36","0","2.49","0.00","40.46","37.76","51.72","2.7","0","100.00","10.00","73.33","0.833","5.6","14.94","26.14","50.41","17.65","5.6","20.54","39.21","12.50"
"857","Nikita Zadorov","BUF","D","60","1062.45","17.7075","43.6","61.5","41.48","34.05","46.25","42.41","26.2","35.13","42.73","2.65","3.05","46.53","20.95","28.07","42.74","9.49","12.93","42.32","1.52","1.58","49.09","15.29","20.18","43.10","0.98","1.36","41.94","27.9","41.11","40.43","0.57","0.65","46.67","10.13","91.32","1.014","10","10.45","8.02","46.7","55.49","19.37","16.6","17.51","52.53"
"320","Andrew Desjardins","CHI, S.J","L","69","741","10.739130434783","45.26","61.46","42.41","30.93","44.45","41.03","22.11","30.85","41.74","1.38","2.35","36.96","18.62","26.07","41.67","7.04","11.17","38.67","0.57","1.54","26.92","15.44","19.87","43.73","0.65","0.54","54.55","30.06","43.74","40.73","0.47","0.58","44.44","6.23","92.39","0.986","7.77","13.93","12.96","53.2","37.50","11.82","19.35","24.29","32.74"
"396","Justin Braun","S.J","D","70","1472.25","21.032142857143","53.18","61.42","46.41","38.47","44.26","46.50","27.92","30.93","47.44","2.49","2.81","46.92","23.27","27.26","46.05","9.58","10.84","46.91","1.34","1.59","45.83","18.26","21.9","45.47","0.71","0.87","44.83","35.32","41.44","46.01","0.65","0.82","44.00","8.91","90.91","0.998","8.27","14.43","13.45","40.51","38.09","17.16","21.72","27.51","38.41"
"650","Petter Granberg","TOR","D","7","80.1","11.442857142857","35.96","61.42","36.92","26.22","43.45","37.63","19.48","30.71","38.81","1.5","3","33.33","11.24","22.47","33.33","4.49","8.24","35.29","0.75","1.5","33.33","8.99","18.98","32.14","0","2","0.00","30.3","50.85","37.33","1.08","0","100.00","7.69","90.24","0.979","6.74","10.49","6.74","59.93","50.00","14.23","17.98","14.23","50.00"
"231","Kyle Chipchura","ARI","C","70","937.98333333333","13.399761904762","53.86","61.41","46.73","38.7","45.86","45.76","27.44","32.24","45.98","1.02","2.62","28.07","23.28","28.27","45.16","10.17","12.09","45.69","0.58","1.47","28.13","17.48","21.58","44.76","0.6","0.68","46.67","37.24","41.95","47.02","0","0.65","0.00","3.73","91.87","0.956","7.23","15.54","16.5","46.63","30.46","12.67","22.9","27.57","31.48"
"105","Fedor Tyutin","CBJ","D","67","1334.9","19.923880597015","41.71","61.35","40.47","31.73","46.66","40.48","23.55","34.65","40.46","2.2","2.79","44.14","19.96","28","41.61","8.58","11.42","42.92","1.39","1.53","47.69","15.16","22.11","40.68","0.6","0.96","38.46","25.97","42.46","37.95","0.39","0.78","33.33","9.35","91.96","1.013","6.43","14.02","13.53","36.59","32.21","16.14","22.74","25.31","38.94"
"334","Derek Dorsett","VAN","R","79","951.58333333333","12.045358649789","45.15","61.35","42.39","35.12","44.39","44.17","24.46","32.91","42.64","2.65","2.46","51.85","23.01","28.69","44.51","9.58","11.48","45.51","1.7","1.45","54.00","17.91","22.95","43.83","0.59","1.01","36.84","27.69","40.16","40.81","0.46","0.36","55.56","10.82","92.53","1.034","12.11","12.74","9.21","47.86","56.80","17.4","18.47","18.16","48.94"
"88","Travis Moen","DAL, MTL","L","44","412.8","9.3818181818182","41.57","61.34","40.40","31.83","42.73","42.69","22.97","29.22","44.01","2.18","2.18","50.00","21.37","24.42","46.67","9.01","9.88","47.69","1.45","1.31","52.63","16.47","19.38","45.95","0.58","0.58","50.00","24.98","43.46","36.50","0.42","0.63","40.00","9.49","92.54","1.020","7.7","14.1","14.68","53.92","34.42","12.21","21.08","24.27","33.47"
"236","Mark Fistric","ANA","D","9","133.05","14.783333333333","51.41","61.33","45.60","37.88","42.84","46.93","26.61","29.31","47.58","2.25","4.06","35.71","20.74","24.35","46.00","5.41","13.98","27.91","0.45","0.9","33.33","20.44","13.83","59.65","2.41","1.8","57.14","39.73","46.9","45.86","0","2.61","0.00","8.47","86.15","0.946","5.41","8.12","9.92","43.29","35.29","16.23","18.04","21.2","43.37"
"457","Cody Hodgson","BUF","C","78","1002.0333333333","12.846581196581","46.65","61.32","43.21","34.37","46.11","42.71","25.51","32.75","43.78","1.26","2.75","31.34","19.88","27.24","42.19","8.56","10.78","44.27","0.54","1.26","30.00","15.09","21.96","40.73","0.56","1.2","31.82","32.61","42.55","43.38","0.43","0.86","33.33","4.93","91.59","0.965","11.5","11.8","8.74","43.47","56.80","18.14","17.96","18.2","49.92"
"511","Stu Bickel","MIN","D","9","48.95","5.4388888888889","35.55","61.29","36.71","28.19","39.22","41.82","23.29","23.29","50.00","2.45","1.23","66.67","18.39","23.29","44.12","6.13","8.58","41.67","0","1.23","0.00","16.34","19.61","45.45","1.63","0","100.00","19.48","38.95","33.33","1.77","0","100.00","10.53","94.74","1.053","9.81","12.26","3.68","72.32","72.73","17.16","17.16","18.39","48.28"
"349","Jesse Joensuu","EDM","L","20","212.56666666667","10.628333333333","46.57","61.25","43.19","35.85","43.47","45.20","23.71","31.05","43.30","1.13","4.8","19.05","17.78","26.53","40.13","9.03","13.27","40.51","0.85","2.54","25.00","11.67","17.69","39.74","0.38","2.26","14.29","32.21","41.18","43.89","0","0.82","0.00","4.76","84.55","0.893","5.93","12.98","29.92","49.68","16.54","7.34","16.65","42.06","14.86"
"580","Cody Eakin","DAL","C","78","1341.0833333333","17.193376068376","58.48","61.25","48.84","42.68","44.38","49.02","28.37","31.68","47.24","3","3.49","46.21","28.95","28.63","50.27","11.14","11.68","48.82","1.52","1.92","44.16","23.74","22.61","51.22","1.01","1.07","48.57","34.44","38.19","47.42","0.78","1.03","42.86","10.57","88.98","0.996","11.05","15.97","13.74","41.25","44.58","20.09","23.98","24.92","44.63"
"313","Brett Sutter","MIN","L","6","55.85","9.3083333333333","40.82","61.24","40.00","34.38","40.82","45.71","21.49","35.45","37.74","3.22","3.22","50.00","21.49","19.34","52.63","4.3","7.52","36.36","2.15","1.07","66.67","22.92","15.76","59.26","1.43","0","100.00","24.83","49.66","33.33","0","3.1","0.00","15.00","90.91","1.059","5.37","13.97","19.34","54.79","21.74","10.74","16.11","29.01","27.03"
"63","Derek MacKenzie","FLA","C","82","1020.9666666667","12.45081300813","41.84","61.18","40.62","31.09","46.31","40.17","22.74","33.85","40.19","0.94","3.11","23.19","14.81","25.98","36.31","6.7","10.17","39.72","0.47","1.41","25.00","10.81","21.08","33.91","0.16","1.1","12.50","30.73","46.09","40.00","0.34","1.27","21.05","4.13","90.80","0.949","7.87","10.58","17.22","50.78","31.38","17.1","18.81","31.62","35.10"
"285","Marc Staal","NYR","D","80","1690.9833333333","21.137291666667","47.87","61.17","43.90","35.91","45.28","44.23","26.65","31.3","45.99","2.38","2.41","49.63","23.28","27.57","45.78","10.72","13.2","44.81","1.45","1.49","49.40","16.75","19.16","46.64","0.71","0.62","53.57","28.8","42.23","40.55","0.51","0.67","43.48","8.92","92.29","1.012","8.23","13.52","13.7","43.32","37.54","15.26","19.73","23.42","39.45"
"689","Kael Mouillierat","NYI","L","6","52.066666666667","8.6777777777778","48.4","61.08","44.21","31.11","42.64","42.19","18.44","27.66","40.00","2.3","5.76","28.57","19.59","28.81","40.48","4.61","12.68","26.67","1.15","2.3","33.33","19.97","21.51","48.15","1.54","1.54","50.00","38.28","39.95","48.94","0","3.33","0.00","12.50","79.17","0.917","9.22","13.83","4.61","66.84","66.67","12.68","21.9","10.37","55.00"
"208","Nate Thompson","ANA","C","80","1065.9333333333","13.324166666667","44.64","61.07","42.23","33.6","44.92","42.80","22.52","31.69","41.54","1.63","2.53","39.19","18.86","27.81","40.41","7.37","11.15","39.82","0.84","1.52","35.71","15.31","22.22","40.80","0.53","0.75","41.18","30.49","41.14","42.57","0.41","0.65","38.46","7.25","92.01","0.993","10.19","13","16.77","41.26","37.79","17.22","21.11","30.28","36.26"
"247","Brandon Prust","MTL","L","82","1063.2333333333","12.966260162602","41.2","60.95","40.33","30.7","41.82","42.33","21.95","30.3","42.01","1.64","2.2","42.65","17.38","27.88","38.40","7.56","10.67","41.49","0.62","1.47","29.73","13.09","22.95","36.33","0.68","0.45","60.00","29.02","41.49","41.16","0.65","0.49","57.14","7.46","92.74","1.002","8.01","14.22","15.07","44.07","34.72","11.91","18.79","27.48","30.23"
"325","Andy Greene","N.J","D","82","1930.6333333333","23.544308943089","40.77","60.94","40.09","30.83","45","40.66","22.16","33.22","40.01","1.77","2.86","38.26","19.45","29","40.15","7.37","11.75","38.54","0.87","1.52","36.36","16.12","23","41.21","0.58","1.16","33.33","27.74","41.39","40.13","0.58","0.67","46.43","7.99","91.39","0.994","5.63","12.62","13.74","37.29","29.05","12.71","18.99","27.75","31.41"
"479","Travis Hamonic","NYI","D","71","1547.1166666667","21.790375586854","59.92","60.93","49.58","44.25","42.89","50.78","33","30.68","51.83","2.75","2.52","52.21","30.79","31.49","49.44","14.62","11.52","55.93","1.59","1.12","58.57","21.56","26.63","44.74","0.93","1.24","42.86","33.44","35.4","48.58","0.45","0.56","44.44","8.34","91.78","1.001","6.09","10.98","8.3","38.2","42.32","18.62","19.86","20.01","48.19"
"85","Dominic Moore","NYR","C","82","1132.4","13.809756097561","44.77","60.83","42.40","34.02","45.25","42.91","26.02","31.9","44.92","2.12","2.81","43.01","19.55","27.76","41.32","9.48","12.29","43.55","1.17","1.27","47.83","13.42","20.63","39.42","0.57","0.99","36.36","29.54","41.48","41.59","0.54","0.99","35.00","8.15","91.20","0.993","5.99","13.67","23","43.92","20.66","8.95","18.65","34.55","20.58"
"612","Brandon Bollig","CGY","L","62","533.11666666667","8.5986559139785","44.34","60.77","42.18","32.08","39.95","44.53","23.75","27.91","45.97","1.24","2.25","35.48","17.67","25.44","40.99","5.4","9.9","35.29","0.68","1.35","33.33","16.36","20.71","44.13","0.3","0.9","25.00","32.68","41.62","43.98","0.49","0.33","60.00","5.21","91.94","0.971","7.65","14.52","8.33","64.94","47.89","12.61","20.26","18.34","40.73"
"344","Chris Stewart","BUF, MIN","R","81","1286.3333333333","15.880658436214","48.56","60.73","44.43","37.08","44.87","45.25","27.24","32.56","45.55","2.43","2.99","44.83","22.02","28.87","43.26","10.54","10.96","49.02","1.59","1.77","47.22","15.3","23.88","39.05","0.81","0.93","46.43","33.28","39.14","45.95","0.2","0.74","21.43","8.90","90.83","0.997","11.71","13.76","8.4","39.13","58.24","19.54","20.62","19.59","49.94"
"155","Daniel Paille","BOS","L","71","817.43333333333","11.513145539906","42.21","60.7","41.01","31.78","45.36","41.20","23.19","32.74","41.47","1.03","2.42","29.79","17.32","27.16","38.94","7.56","9.54","44.21","0.73","1.17","38.46","13.02","23.49","35.66","0.1","1.08","8.33","30","43.68","40.72","0.32","0.64","33.33","4.43","92.60","0.970","8.81","14.02","7.78","53.14","53.10","14.17","19.52","16.74","45.84"
"545","Jared Cowen","OTT","D","54","980.13333333333","18.150617283951","49.95","60.67","45.16","35.75","47.56","42.91","26.14","35.38","42.49","2.2","3.86","36.36","23.02","27.06","45.97","8.88","11.32","43.94","1.41","1.78","44.23","18.85","20.98","47.34","0.73","1.31","36.00","32.01","41.91","43.30","0.35","1.59","18.18","8.43","89.10","0.975","5.57","10.1","10.65","45.48","34.34","14.75","17.45","21.67","40.50"
"184","Brian Boyle","T.B","C","82","1065.4333333333","12.993089430894","41.84","60.65","40.82","30.97","42.97","41.89","22.81","30.47","42.81","2.03","2.76","42.35","19.03","25","43.22","8.56","9.57","47.20","1.3","1.3","50.00","13.97","20.57","40.43","0.45","1.2","27.27","27.66","46.04","37.53","0.33","0.81","28.57","8.89","90.94","0.998","6.76","14.75","17.68","42.01","27.65","10.93","19.99","28.89","27.44"
"321","Dan Girardi","NYR","D","82","1860.75","22.692073170732","50.85","60.59","45.63","37.89","44.34","46.08","28.54","31.57","47.48","2.84","2.61","52.07","25.31","28.21","47.29","11.16","12.38","47.40","1.84","1.45","55.88","18.87","21.11","47.20","0.9","0.82","52.50","31.63","40.2","44.03","0.28","0.61","31.58","9.94","91.73","1.017","8.77","14.51","14.38","39.56","37.88","16.61","21.57","26.41","38.61"
"618","Martin Marincin","EDM","D","41","764.51666666667","18.64674796748","51.33","60.59","45.86","36.42","44.03","45.27","26.37","30.84","46.09","1.57","2.67","37.04","23.15","28.8","44.56","8.71","12.01","42.05","0.86","1.18","42.31","19.25","22.39","46.23","0.63","0.84","42.86","32.31","39.79","44.81","0.11","1.13","9.09","5.95","91.35","0.973","6.28","13.89","13.5","46.46","31.75","15.15","21.9","24.8","37.92"
"699","Brandon DeFazio","VAN","L","2","11.883333333333","5.9416666666667","55.54","60.59","47.83","50.49","30.29","62.50","35.34","25.25","58.33","0","0","-","25.25","25.25","50.00","25.25","0","100.00","0","0","-","0","33.66","0.00","0","0","-","36.47","43.76","45.45","0","0","-","0.00","100.00","1.000","20.2","25.25","5.05","40.39","80.00","30.29","25.25","20.2","60.00"
"39","Alex Tanguay","COL","L","80","1452.8666666667","18.160833333333","51.33","60.5","45.90","37.75","44.02","46.16","28.08","32.25","46.54","2.97","2.64","52.94","23.87","28.12","45.91","10.04","12.35","44.83","1.73","1.61","51.85","18.45","21.03","46.72","0.83","0.55","60.00","32.63","36.98","46.87","0.84","0.78","51.85","10.59","91.81","1.024","11.89","13.05","11.85","40.35","50.09","21.39","18.42","21.43","49.95"
"524","Jordan Caron","BOS, COL","R","30","241.06666666667","8.0355555555556","35.84","60.48","37.21","26.13","41.57","38.60","19.91","29.12","40.61","1","1.49","40.00","15.68","22.65","40.91","7.72","9.21","45.59","0.75","0.5","60.00","10.62","17.92","37.21","0.33","0.66","33.33","23.01","47.1","32.82","0","0.72","0.00","5.00","94.87","0.999","11.2","16.18","7.96","55.75","58.44","15.68","21.4","17.67","47.01"
"399","James van Riemsdyk","TOR","L","82","1564.8833333333","19.083943089431","63.8","60.46","51.34","47.77","46.89","50.47","34.93","34.81","50.08","3.11","3.22","49.09","30.56","30.94","49.69","12.08","12.77","48.61","1.53","1.38","52.63","24.64","24.23","50.42","1.12","1.38","44.90","42.64","36.5","53.88","1","1","50.00","8.89","90.75","0.996","16.49","13.27","7.09","31.79","69.92","26.84","19.4","16.33","62.17"
"50","Rob Scuderi","PIT","D","82","1570.2166666667","19.148983739837","44.67","60.45","42.49","33.47","45.05","42.63","24.76","32.98","42.89","1.8","2.64","40.52","19.3","28.85","40.08","7.49","11.23","40.00","1.07","1.38","43.75","15.74","23.49","40.13","0.56","1.27","30.56","31.24","40.24","43.71","0.44","0.44","50.00","7.25","92.00","0.993","7.37","12.34","10.66","43.87","40.89","14.79","19.18","21.4","40.87"
"826","Raman Hrabarenka","N.J","D","1","11.916666666667","11.916666666667","40.28","60.42","40.00","30.21","40.28","42.86","20.14","30.21","40.00","5.03","5.03","50.00","30.21","25.17","54.55","10.07","10.07","50.00","0","0","-","26.85","20.14","57.14","6.71","0","100.00","14.55","50.91","22.22","0","7.27","0.00","25.00","83.33","1.083","0","5.03","0","75.52","-","10.07","15.1","0","100.00"
"422","Corey Tropp","CBJ","R","61","533.96666666667","8.7535519125683","37.53","60.34","38.35","27.53","43.82","38.58","20.56","33.82","37.81","1.24","2.81","30.56","16.74","25.39","39.73","7.08","9.55","42.57","1.01","1.8","36.00","12.88","21.12","37.89","0.15","0.9","14.29","25.97","41.71","38.37","0.16","0.49","25.00","6.01","91.69","0.977","9.55","13.37","7.98","53.94","54.49","16.41","21.24","17.98","47.71"
"242","David Booth","TOR","L","59","704.53333333333","11.941242937853","46.41","60.3","43.50","35","46.07","43.17","24.87","32.11","43.65","1.28","2.47","34.09","19.42","28.02","40.93","7.49","10.82","40.93","0.77","1.28","37.50","15.9","22.94","40.94","0.45","0.57","44.44","35.43","41.95","45.79","0.25","1.11","18.18","5.14","92.31","0.974","9.37","12.69","12.69","42.24","42.47","15.07","16.95","21.63","41.07"
"623","Johan Larsson","BUF","C","39","566.13333333333","14.516239316239","49.71","60.2","45.23","37.41","44.83","45.49","28.93","31.58","47.81","2.54","1.7","60.00","24.59","25.65","48.95","11.87","9.33","56.00","1.48","0.85","63.64","16.96","21.76","43.80","0.57","0.85","40.00","30.77","43.94","41.19","0.77","0.31","71.43","8.79","94.63","1.034","9.96","14.1","8.69","38.37","53.41","18.86","19.29","16.11","53.94"
"118","Dennis Seidenberg","BOS","D","82","1812.2666666667","22.10081300813","46.88","60.19","43.78","34.5","45.32","43.22","25.19","32.64","43.56","2.05","2.68","43.36","19.24","26.22","42.32","7.45","9.4","44.20","0.86","1.46","37.14","15.72","22.42","41.20","0.66","0.84","44.12","33.86","43.76","43.62","0.77","0.81","48.48","8.15","91.78","0.999","6.85","12.58","11.89","43.74","36.57","15.59","19.3","24.9","38.51"
"772","Stuart Percy","TOR","D","9","162.7","18.077777777778","52","60.11","46.38","38.72","42.78","47.51","29.87","31.71","48.50","2.58","4.06","38.89","26.55","28.76","48.00","11.8","12.17","49.23","1.11","2.58","30.00","19.67","22.13","47.06","1.48","1.48","50.00","29.83","36.22","45.16","0.53","0.53","50.00","8.64","87.21","0.959","9.59","14.38","12.91","44.25","42.62","15.86","21.76","27.29","36.75"
"506","Tommy Wingels","S.J","C","75","1235.3166666667","16.470888888889","58.14","60.08","49.18","42.26","44.68","48.60","30.79","31.23","49.65","2.43","2.91","45.45","25.5","27.1","48.48","11.03","11.27","49.46","1.36","1.7","44.44","19.3","21.11","47.76","0.32","0.97","25.00","39.57","40.34","49.52","1.05","0.49","68.18","7.89","90.67","0.986","11.46","13.79","9.86","51","53.76","19.43","19.33","18.89","50.70"
"445","Jay Beagle","WSH","C","62","794.15","12.808870967742","45.94","60.06","43.34","33.77","43.52","43.70","24.25","30.83","44.03","2.27","2.87","44.12","22.29","26.9","45.31","9.52","10.73","47.01","1.13","1.81","38.46","17.02","21.56","44.13","1.01","0.81","55.56","28.48","41.8","40.53","0.55","0.65","45.45","9.35","90.69","1.000","8.08","13.3","14.13","43.52","36.39","15.11","20.78","24.48","38.17"
"335","Erik Johnson","COL","D","47","1147.7166666667","24.419503546099","53.43","59.96","47.12","40.62","44.23","47.87","31","32.46","48.85","2.61","2.77","48.54","23.37","28.91","44.70","9.25","13.02","41.55","1.36","1.62","45.61","18.82","21.19","47.04","0.84","0.77","52.17","36.55","37.08","49.64","0.83","0.76","52.38","8.43","91.47","0.999","9.15","14.17","11.4","38.06","44.53","21.22","21.43","24.36","46.56"
"604","Brenden Dillon","DAL, S.J","D","80","1565.6833333333","19.571041666667","56.98","59.94","48.74","41.89","42.19","49.82","28.7","29.74","49.11","1.99","3.14","38.81","24.87","27.71","47.30","10.5","11.57","47.57","1","1.8","35.62","19.16","21.51","47.11","0.51","1.23","29.41","37.42","37.53","49.93","0.77","0.55","58.33","6.94","89.43","0.964","7.97","13.37","11.19","46.02","41.60","18.51","20.85","22.49","45.14"
"28","Jason Chimera","WSH","L","77","996.05","12.935714285714","44.94","59.88","42.87","32.41","43.49","42.70","22.41","30.48","42.37","1.75","2.41","42.03","20.48","27.17","42.98","8.85","12.11","42.24","0.9","1.75","34.09","15.5","20.08","43.57","0.56","0.4","58.33","30.63","39.42","43.73","0.52","0.44","54.55","7.80","92.09","0.999","10.12","12.77","11.45","44.94","46.93","16.08","18.07","20.84","43.56"
"367","Erik Condra","OTT","R","68","982.81666666667","14.45318627451","50.49","59.83","45.77","36.63","45.24","44.74","27.29","32.54","45.61","2.2","2.44","47.37","23.26","24.42","48.78","10.74","10.13","51.46","1.34","1.16","53.66","16.69","19.05","46.70","0.98","0.73","57.14","31.22","44.71","41.11","0.09","1.06","7.69","8.05","92.50","1.005","7.57","13.19","17.15","41.57","30.62","12.15","20.45","27.47","30.66"
"40","Robyn Regehr","L.A","D","67","1361.1666666667","20.31592039801","48.22","59.82","44.63","36.41","46.42","43.96","25.96","33.28","43.82","2.16","2.38","47.57","19.62","27.68","41.47","7.85","11.42","40.73","1.1","1.37","44.64","15.69","21.69","41.98","0.76","0.94","44.83","34.45","40.75","45.81","0.64","0.45","58.82","8.32","92.85","1.012","6.26","12.43","13.27","47.39","32.05","15.65","20.59","24.91","38.59"
"127","Zbynek Michalek","ARI, STL","D","68","1411.7333333333","20.760784313725","48.62","59.8","44.85","35.36","43.65","44.76","25.93","31.03","45.52","2.08","3.19","39.52","20.27","26.48","43.36","8.03","10.88","42.47","1.06","1.79","37.31","16.32","20.8","43.97","0.74","0.96","43.33","33.83","41.25","45.05","0.68","0.92","42.31","8.03","89.73","0.978","6.55","15.43","13.9","41.91","32.02","14.92","22.99","28.69","34.21"
"814","Chris Tierney","S.J","C","43","526.65","12.247674418605","57.53","59.7","49.08","42.04","44.32","48.68","30.76","31.79","49.18","3.19","2.28","58.33","24.61","26.2","48.43","11.62","10.71","52.04","1.82","1.94","48.48","17.32","20.66","45.60","0.91","0.3","75.00","41.14","39.33","51.12","0.99","0.16","85.71","10.37","92.83","1.032","10.48","13.9","7.63","53.43","57.86","17.09","19.48","15.84","51.90"
"339","Jamie McGinn","COL","L","19","280.63333333333","14.770175438596","50.88","59.65","46.03","39.55","45.75","46.37","31.22","34.64","47.40","2.14","3.85","35.71","25.01","30.15","45.35","10.9","14.54","42.86","1.5","2.78","35.00","18.81","20.81","47.48","0.57","0.57","50.00","29.96","34.9","46.19","0.31","0.62","33.33","6.85","88.89","0.957","15.39","15.39","9.83","35.92","61.02","22.45","21.59","19.88","53.03"
"8","Jarome Iginla","COL","R","82","1487.1166666667","18.135569105691","55.64","59.63","48.27","40.67","43.65","48.23","30.02","30.99","49.21","3.11","2.46","55.80","27.11","27.11","50.00","11.22","11.3","49.82","1.57","1.37","53.42","21.2","21.09","50.13","1.13","0.65","63.64","34.33","37.65","47.69","0.93","0.58","61.54","10.35","92.06","1.024","13.11","13.27","8.39","35.46","60.98","22.55","19.12","17.67","56.07"
"466","Michael Del Zotto","PHI","D","64","1403.15","21.92421875","55.33","59.61","48.14","40.07","43.02","48.22","28.99","31.17","48.19","2.61","2.86","47.66","22.83","25.74","47.01","9.36","10.9","46.20","1.41","1.67","45.83","17.96","19.78","47.58","0.8","0.8","50.00","39.1","41.32","48.62","0.74","0.68","52.17","9.00","90.81","0.998","8.38","12.02","10.05","43.27","45.48","18.22","17.4","19.11","48.80"
"282","Jack Skille","CBJ","R","45","563.55","12.523333333333","49.19","59.52","45.25","38.12","45.46","45.61","25.66","35.03","42.28","1.17","3.09","27.50","21.51","27.58","43.82","8.62","11.18","43.55","0.85","2.13","28.57","17.18","21.86","44.00","0.43","0.71","37.50","35.06","38.29","47.80","0","0.62","0.00","4.56","91.19","0.957","8.73","13.41","9.9","47.48","46.86","15.22","18.95","19.8","43.47"
"188","Kevin Klein","NYR","D","65","1201.8333333333","18.489743589744","50.47","59.51","45.89","36.64","44.43","45.20","28.06","30.95","47.55","3.1","2.6","54.39","23.21","27.11","46.13","10.63","12.53","45.91","1.85","1.5","55.22","16.77","19.44","46.32","1","0.87","53.57","32.02","41.32","43.66","0.65","0.65","50.00","11.03","91.61","1.026","8.59","12.98","13.83","48.53","38.31","14.78","19.97","22.37","39.78"
"3","Kimmo Timonen","CHI","D","16","191.6","11.975","52.3","59.5","46.78","37.89","46.97","44.65","29.75","37.89","43.98","0.94","1.57","37.50","20.35","30.06","40.37","7.52","12.84","36.92","0.63","0.94","40.00","17.12","22.96","42.71","0","0.84","0.00","38","38","50.00","0.45","0","100.00","3.16","95.87","0.990","12.53","15.03","6.58","57.62","65.57","25.05","24.43","13.15","65.57"
"153","Joffrey Lupul","TOR","L","55","851.96666666667","15.490303030303","54.58","59.44","47.87","41.97","45.71","47.87","30","32.68","47.87","2.96","3.31","47.19","25.85","28.66","47.42","10.85","10.56","50.66","1.34","1.69","44.19","20","24.13","45.32","1.41","1.13","55.56","37.74","38.96","49.20","0.81","1.02","44.44","9.86","89.87","0.997","12.25","15.63","10.78","36.34","53.21","18.59","20.71","19.79","48.44"
"606","Radko Gudas","T.B","D","31","527","17","59.2","59.43","49.90","45.77","42.58","51.80","32.79","31.42","51.06","1.94","2.73","41.46","27.1","28.12","49.07","10.82","11.73","47.98","1.14","1.59","41.67","21.71","21.86","49.83","0.46","1.21","27.27","39.96","39.63","50.21","0.66","0.33","66.67","5.90","91.30","0.972","8.2","12.64","8.54","44.4","48.98","17.99","19.24","16.96","51.47"
"276","Mason Raymond","CGY","L","57","844.38333333333","14.813742690058","56.63","59.4","48.81","38.37","39.29","49.41","27.5","27.5","50.00","2.34","2.56","47.83","23.59","25.44","48.12","9.02","10.8","45.52","1.42","1.49","48.78","19.42","19.52","49.88","0.95","0.76","55.56","40.75","40.44","50.19","0.31","0.51","37.50","8.53","90.70","0.992","13.5","11.65","6.61","54.64","67.14","19.9","16.98","14.5","57.85"
"81","Tomas Kopecky","FLA","R","64","825.83333333333","12.903645833333","42.65","59.36","41.81","32.55","45.19","41.87","24.41","32.84","42.64","0.8","2.83","22.00","16.13","25.57","38.68","7.19","10.39","40.91","0.51","1.45","25.93","11.92","20.25","37.05","0.19","1.16","14.29","30.85","44.71","40.83","0.1","0.73","12.50","3.27","91.37","0.946","6.54","11.19","13.51","52.17","32.61","15.48","19.54","27.17","36.29"
"714","Tobias Rieder","ARI","R","72","1216.5666666667","16.896759259259","58.3","59.28","49.58","43.06","44.09","49.41","30.68","31.17","49.60","1.97","3.21","38.10","23.82","27.27","46.62","9.32","11.2","45.43","1.13","1.43","44.23","19.33","21.44","47.42","0.92","1.38","40.00","41.67","39.25","51.50","0.21","0.85","20.00","6.43","89.72","0.961","11.84","13.86","10.01","44.78","54.18","21.55","20.71","17.95","54.56"
"804","Cody Ceci","OTT","D","81","1562.4833333333","19.289917695473","52.15","59.25","46.81","38.86","45.27","46.19","28.22","33.98","45.37","2.11","2.73","43.65","23.81","27.19","46.69","10.33","11.17","48.04","1.38","1.54","47.37","17.97","21.35","45.70","0.61","0.82","42.86","34.33","40.6","45.82","0.33","0.72","31.58","7.48","91.98","0.995","7.68","10.52","11.14","41.74","40.82","16.97","17.2","20.24","45.61"
"374","David Schlemko","ARI, CGY, DAL","D","44","674.56666666667","15.331060606061","56.21","59.24","48.69","41","41.54","49.68","28.64","28.37","50.23","2.76","2.94","48.44","23.48","26.33","47.14","9.87","9.25","51.63","1.42","1.42","50.00","18.14","22.77","44.35","0.95","1.3","42.11","37.64","40.98","47.88","0.9","0.77","53.85","9.63","89.66","0.993","9.52","13.88","9.16","47.85","50.95","17.61","22.41","19.21","47.83"
