"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"628","Blake Wheeler","BOS","R","81","1109","1047","1052","49.88","802","798","50.13","590","609","49.21","70","45","60.87","521","525","49.81","242","204","54.26","38","33","53.52","279","321","46.50","23","7","76.67","460","454","50.33","8","5","61.54","11.86","92.61","1.045","156","227","139","916","52.88","318","373","267","54.36"
"646","Dave Bolland","CHI","C","81","1332.8333333333","1159","1165","49.87","931","924","50.19","713","693","50.71","68","69","49.64","499","551","47.52","206","242","45.98","37","40","48.05","293","309","48.67","15","16","48.39","569","553","50.71","13","13","50.00","9.54","90.04","0.996","163","344","280","1158","36.79","327","511","483","40.37"
"728","Andrew Cogliano","EDM","L","82","1181.05","1035","1042","49.83","784","802","49.43","540","585","48.00","52","50","50.98","461","468","49.62","178","191","48.24","33","27","55.00","283","277","50.54","11","18","37.93","494","493","50.05","8","5","61.54","9.63","91.45","1.011","212","242","129","949","62.17","365","384","267","57.75"
"158","Mark Parrish","DAL","R","44","495.91666666667","423","426","49.82","326","310","51.26","227","224","50.33","21","15","58.33","162","171","48.65","65","68","48.87","13","5","72.22","97","103","48.50","7","6","53.85","219","207","51.41","1","4","20.00","9.25","93.30","1.026","108","84","49","361","68.79","191","140","98","66.09"
"701","Rich Peverley","ATL, NSH","C","66","1061.5166666667","962","969","49.82","719","742","49.21","525","565","48.17","64","55","53.78","423","474","47.16","168","201","45.53","29","36","44.62","255","273","48.30","18","14","56.25","474","432","52.32","15","4","78.95","12.19","90.27","1.025","150","194","154","642","49.34","309","299","322","48.97"
"688","Derek Peltier","COL","D","11","145.81666666667","125","126","49.80","97","93","51.05","72","69","51.06","3","7","30.00","47","55","46.08","16","17","48.48","2","2","50.00","31","38","44.93","0","1","0.00","69","56","55.20","1","3","25.00","4.17","89.86","0.940","27","29","15","135","64.29","46","36","26","63.89"
"535","Braydon Coburn","PHI","D","80","1970.0166666667","1853","1869","49.79","1398","1418","49.64","1017","1035","49.56","98","94","51.04","808","800","50.25","318","323","49.61","52","55","48.60","490","477","50.67","19","17","52.78","863","914","48.56","23","20","53.49","9.64","90.92","1.006","234","377","358","1265","39.53","581","677","771","42.97"
"629","Rostislav Olesz","FLA","L","37","488.38333333333","452","456","49.78","331","359","47.97","241","269","47.25","16","18","47.06","216","220","49.54","87","77","53.05","8","10","44.44","129","143","47.43","2","3","40.00","196","202","49.25","6","5","54.55","6.64","93.31","0.999","113","97","80","404","58.55","180","142","148","54.88"
"694","Matt Hunwick","BOS","D","53","900.33333333333","796","803","49.78","610","639","48.84","442","499","46.97","63","37","63.00","374","391","48.89","169","153","52.48","38","19","66.67","205","238","46.28","16","11","59.26","354","362","49.44","9","7","56.25","14.25","92.59","1.068","132","177","105","614","55.70","269","293","222","54.79"
"721","Marc Staal","NYR","D","82","1732.6833333333","1553","1568","49.76","1189","1229","49.17","877","862","50.43","62","87","41.61","814","837","49.30","328","367","47.19","40","57","41.24","486","470","50.84","14","19","42.42","631","630","50.04","7","11","38.89","7.07","89.91","0.970","161","298","301","1179","34.85","434","579","561","43.62"
"11","Teppo Numminen","BUF","D","57","997.68333333333","880","889","49.75","676","687","49.60","517","494","51.14","43","40","51.81","381","354","51.84","142","163","46.56","27","21","56.25","239","191","55.58","12","12","50.00","430","466","47.99","4","7","36.36","8.32","91.90","1.002","139","191","160","811","46.49","293","296","290","50.26"
"549","Ryan Kesler","VAN","C","82","1595.6","1379","1396","49.69","1037","1076","49.08","721","747","49.11","82","79","50.93","658","652","50.23","306","290","51.34","52","42","55.32","352","362","49.30","19","23","45.24","586","642","47.72","10","14","41.67","11.37","89.42","1.008","269","347","421","1043","38.99","456","519","700","39.45"
"578","Ryan Potulny","EDM","C","8","83.916666666667","73","74","49.66","54","58","48.21","38","40","48.72","4","2","66.67","32","31","50.79","10","10","50.00","1","1","50.00","22","21","51.16","2","1","66.67","35","36","49.30","1","0","100.00","10.53","95.00","1.055","15","16","2","75","88.24","24","25","7","77.42"
"388","Jiri Novotny","CBJ","C","42","559.65","418","424","49.64","332","326","50.46","247","228","52.00","16","16","50.00","175","170","50.72","70","72","49.30","11","10","52.38","105","98","51.72","3","3","50.00","211","208","50.36","2","3","40.00","6.48","92.98","0.995","93","115","78","425","54.39","140","155","126","52.63"
"410","Jordin Tootoo","NSH","R","72","870.33333333333","768","780","49.61","567","595","48.80","411","456","47.40","22","34","39.29","283","363","43.81","88","162","35.20","11","21","34.38","195","201","49.24","6","8","42.86","414","357","53.70","5","4","55.56","5.35","92.54","0.979","161","235","120","673","57.30","268","340","263","50.47"
"346","Dominic Moore","BUF, TOR","C","81","1363.6333333333","1319","1341","49.59","1001","1016","49.63","694","724","48.94","71","92","43.56","604","617","49.47","264","253","51.06","41","47","46.59","340","364","48.30","19","22","46.34","618","616","50.08","11","21","34.38","10.23","87.29","0.975","236","310","310","889","43.22","414","516","480","46.31"
"360","Antti Miettinen","MIN","R","82","1498.5833333333","1272","1294","49.57","973","1008","49.12","709","723","49.51","63","53","54.31","513","532","49.09","182","210","46.43","29","23","55.77","331","322","50.69","17","16","51.52","644","656","49.54","15","14","51.72","8.89","92.67","1.016","296","307","375","1157","44.11","494","481","605","44.95"
"583","Byron Bitz","BOS","R","35","362.66666666667","274","279","49.55","212","191","52.61","152","145","51.18","8","8","50.00","104","123","45.81","45","42","51.72","4","4","50.00","59","81","42.14","0","2","0.00","138","128","51.88","4","2","66.67","5.26","94.48","0.997","63","96","43","290","59.43","97","138","92","51.32"
"334","Brad Winchester","STL","L","64","778.41666666667","661","674","49.51","503","497","50.30","359","353","50.42","35","24","59.32","314","313","50.08","120","118","50.42","22","16","57.89","194","195","49.87","9","5","64.29","293","306","48.91","3","3","50.00","9.75","93.20","1.030","130","189","75","757","63.41","230","268","162","58.67"
"71","Landon Wilson","DAL","R","27","249.21666666667","190","194","49.48","150","143","51.19","107","94","53.23","12","6","66.67","57","85","40.14","30","27","52.63","5","1","83.33","27","58","31.76","2","5","28.57","109","97","52.91","4","0","100.00","11.21","93.62","1.048","40","53","38","187","51.28","63","79","66","48.84"
"248","Shawn Horcoff","EDM","C","80","1708.8","1581","1614","49.48","1210","1247","49.25","869","879","49.71","86","88","49.43","657","701","48.38","252","322","43.90","35","45","43.75","405","379","51.66","23","29","44.23","802","781","50.66","27","13","67.50","9.90","89.99","0.999","323","363","480","920","40.22","606","566","859","41.37"
"222","Mike Rupp","N.J","L","72","628.48333333333","476","489","49.33","363","384","48.59","272","293","48.14","17","18","48.57","189","213","47.01","70","86","44.87","12","11","52.17","119","127","48.37","2","5","28.57","245","234","51.15","3","2","60.00","6.25","93.86","1.001","107","123","72","517","59.78","180","205","165","52.17"
"650","Enver Lisin","PHX","R","48","711.91666666667","655","675","49.25","516","514","50.10","368","369","49.93","31","42","42.47","288","299","49.06","122","121","50.21","19","25","43.18","166","178","48.26","7","8","46.67","322","329","49.46","5","8","38.46","8.42","88.62","0.970","121","159","78","543","60.80","233","232","152","60.52"
"169","Craig Adams","CHI, PIT","R","45","391.05","324","334","49.24","254","238","51.63","195","176","52.56","8","14","36.36","118","151","43.87","52","61","46.02","4","12","25.00","66","90","42.31","1","2","33.33","172","149","53.58","2","0","100.00","4.10","92.05","0.961","68","66","49","327","58.12","115","107","97","54.25"
"519","Chris Campoli","NYI, OTT","D","76","1485.5666666667","1330","1371","49.24","988","1024","49.11","723","740","49.42","67","73","47.86","662","623","51.52","257","259","49.81","37","43","46.25","405","364","52.67","16","19","45.71","557","642","46.46","12","10","54.55","9.27","90.14","0.994","235","270","212","989","52.57","483","444","410","54.09"
"475","Nathan Oystrick","ATL","D","53","834.41666666667","712","735","49.21","561","559","50.09","394","417","48.58","35","40","46.67","346","361","48.94","123","158","43.77","20","25","44.44","223","203","52.35","10","8","55.56","324","318","50.47","4","7","36.36","8.88","90.41","0.993","83","162","128","679","39.34","221","276","262","45.76"
"661","Andrej Sekera","BUF","D","69","1427.6666666667","1273","1317","49.15","952","1008","48.57","699","731","48.88","56","76","42.42","547","550","49.86","214","230","48.20","31","40","43.66","333","320","51.00","15","24","38.46","618","652","48.66","9","11","45.00","8.01","89.60","0.976","185","298","241","1047","43.43","419","479","401","51.10"
"831","Steve Wagner","STL","D","22","343.81666666667","287","297","49.14","213","239","47.12","140","171","45.02","11","17","39.29","122","127","49.00","49","48","50.52","6","8","42.86","73","79","48.03","4","3","57.14","144","146","49.66","1","6","14.29","7.86","90.06","0.979","53","87","34","289","60.92","92","122","70","56.79"
"657","Martins Karsums","BOS, T.B","R","24","268.58333333333","219","227","49.10","166","166","50.00","126","111","53.16","8","15","34.78","109","116","48.44","38","37","50.67","7","7","50.00","71","79","47.33","1","4","20.00","93","94","49.73","0","3","0.00","6.35","86.49","0.928","36","69","48","244","42.86","65","90","87","42.76"
"188","Nick Boynton","FLA","D","68","1128.6833333333","1051","1092","49.04","784","832","48.51","567","621","47.73","52","45","53.61","437","456","48.94","171","168","50.44","25","20","55.56","266","288","48.01","14","15","48.28","503","532","48.60","13","10","56.52","9.17","92.75","1.019","128","184","160","909","44.44","320","348","332","49.08"
"303","Douglas Murray","S.J","D","75","1248.5","967","1005","49.04","731","749","49.39","513","568","47.46","39","52","42.86","461","432","51.62","181","174","50.99","20","27","42.55","280","258","52.04","12","14","46.15","432","491","46.80","7","11","38.89","7.60","90.85","0.984","125","277","228","1067","35.41","324","458","373","46.48"
"74","Shean Donovan","OTT","R","65","508.91666666667","421","439","48.95","320","329","49.31","246","243","50.31","14","17","45.16","179","203","46.86","76","75","50.33","6","4","60.00","103","128","44.59","6","6","50.00","206","197","51.12","2","6","25.00","5.69","93.00","0.987","62","92","48","382","56.36","111","158","125","47.03"
"133","Michal Handzus","L.A","C","82","1550.1166666667","1373","1432","48.95","1029","1095","48.45","704","762","48.02","80","77","50.96","592","657","47.40","268","236","53.17","37","35","51.39","324","421","43.49","19","24","44.19","669","663","50.23","20","17","54.05","11.36","89.90","1.013","340","302","456","848","42.71","509","464","709","41.79"
"420","Dennis Seidenberg","CAR","D","70","1563.2666666667","1470","1533","48.95","1081","1098","49.61","779","769","50.32","64","73","46.72","613","694","46.90","251","254","49.70","36","36","50.00","362","440","45.14","9","17","34.62","695","695","50.00","18","19","48.65","8.22","90.51","0.987","218","284","268","906","44.86","466","494","503","48.09"
"219","Brad Stuart","DET","D","67","1354.65","1185","1237","48.93","937","967","49.21","699","717","49.36","58","86","40.28","492","539","47.72","163","207","44.05","26","39","40.00","329","332","49.77","16","25","39.02","590","595","49.79","16","20","44.44","8.30","88.01","0.963","175","267","221","947","44.19","369","464","440","45.61"
"553","Jeff Tambellini","NYI","L","65","852.2","792","827","48.92","565","605","48.29","424","417","50.42","19","41","31.67","380","372","50.53","150","148","50.34","12","21","36.36","230","224","50.66","4","14","22.22","344","364","48.59","3","6","33.33","4.48","90.17","0.946","152","189","136","647","52.78","234","278","238","49.58"
"445","Chad LaRose","CAR","R","81","1226.1166666667","1125","1175","48.91","814","834","49.39","590","579","50.47","46","51","47.42","488","523","48.27","204","196","51.00","32","21","60.38","284","327","46.48","7","17","29.17","518","540","48.96","7","12","36.84","7.80","91.19","0.990","179","235","182","907","49.58","328","381","354","48.09"
"208","Andrew Ference","BOS","D","47","1012.0166666667","906","947","48.89","688","704","49.43","512","534","48.95","45","36","55.56","416","434","48.94","168","172","49.41","26","23","53.06","248","262","48.63","12","6","66.67","433","442","49.49","5","6","45.45","8.79","93.26","1.020","140","207","153","723","47.78","289","337","327","46.92"
"313","Steve Reinprecht","PHX","C","73","1160.85","1083","1132","48.89","785","849","48.04","556","610","47.68","67","58","53.60","475","476","49.95","193","200","49.11","34","34","50.00","282","276","50.54","14","14","50.00","510","572","47.13","18","10","64.29","12.05","90.49","1.025","238","226","230","773","50.85","397","339","403","49.63"
"521","Martin St Pierre","BOS","C","14","159.6","127","133","48.85","96","102","48.48","65","76","46.10","5","6","45.45","51","53","49.04","23","23","50.00","3","2","60.00","28","30","48.28","1","3","25.00","62","71","46.62","1","1","50.00","7.69","92.11","0.998","18","25","18","121","50.00","39","45","37","51.32"
"538","Jeff Carter","PHI","C","82","1718.5833333333","1711","1801","48.72","1285","1362","48.55","955","971","49.58","113","81","58.25","739","760","49.30","292","298","49.49","54","46","54.00","447","462","49.17","27","16","62.79","819","896","47.76","29","16","64.44","11.83","91.66","1.035","294","373","400","974","42.36","554","604","739","42.85"
"700","Rene Bourque","CGY","R","58","933.06666666667","840","885","48.70","624","695","47.31","449","515","46.58","51","43","54.26","367","407","47.42","169","165","50.60","30","24","55.56","198","242","45.00","13","11","54.17","403","417","49.15","7","8","46.67","11.36","91.65","1.030","161","216","211","655","43.28","274","320","352","43.77"
"880","Luca Sbisa","PHI","D","39","681.56666666667","612","645","48.69","439","462","48.72","312","336","48.15","27","24","52.94","233","247","48.54","87","95","47.80","14","14","50.00","146","152","48.99","8","4","66.67","316","336","48.47","5","6","45.45","8.65","92.86","1.015","86","142","72","545","54.43","200","247","191","51.15"
"854","Michal Repik","FLA","R","5","37.65","36","38","48.65","28","29","49.12","16","22","42.11","2","1","66.67","15","19","44.12","3","8","27.27","1","1","50.00","12","11","52.17","1","0","100.00","19","18","51.35","0","0","-","12.50","95.45","1.080","9","10","10","35","47.37","10","11","14","41.67"
"776","Jaime Sifers","TOR","D","23","295.01666666667","258","273","48.59","190","194","49.48","142","131","52.01","11","20","35.48","99","111","47.14","37","37","50.00","6","10","37.50","62","74","45.59","1","2","33.33","136","136","50.00","4","8","33.33","7.75","84.73","0.925","42","38","42","229","50.00","85","78","82","50.90"
"149","Cory Sarich","CGY","D","76","1359.0833333333","1128","1196","48.54","842","947","47.07","600","678","46.95","48","60","44.44","506","513","49.66","204","229","47.11","29","36","44.62","302","284","51.54","12","11","52.17","518","586","46.92","5","13","27.78","8.00","91.15","0.992","203","341","256","1083","44.23","397","529","441","47.37"
"231","Dmitri Kalinin","NYR, PHX","D","73","1290.15","1141","1210","48.53","882","941","48.38","620","682","47.62","46","62","42.59","584","614","48.75","228","265","46.25","29","41","41.43","356","349","50.50","11","11","50.00","490","500","49.49","6","9","40.00","7.42","90.91","0.983","165","192","157","987","51.24","382","347","318","54.57"
"552","Brian Boyle","L.A","C","28","283.91666666667","215","228","48.53","176","176","50.00","111","116","48.90","5","14","26.32","94","85","52.51","35","33","51.47","5","9","35.71","59","52","53.15","0","3","0.00","108","122","46.96","0","2","0.00","4.50","87.93","0.924","61","57","42","229","59.22","88","82","77","53.33"
"503","Chris Higgins","MTL","L","57","968.75","887","943","48.47","633","697","47.59","457","509","47.31","39","45","46.43","433","450","49.04","175","183","48.88","22","30","42.31","258","267","49.14","11","9","55.00","374","415","47.40","6","5","54.55","8.53","91.16","0.997","168","221","204","618","45.16","271","313","352","43.50"
"638","Wojtek Wolski","COL","L","78","1434.45","1269","1349","48.47","958","979","49.46","722","699","50.81","61","64","48.80","617","545","53.10","271","192","58.53","36","24","60.00","346","353","49.50","18","22","45.00","536","659","44.85","7","17","29.17","8.45","90.84","0.993","267","312","220","954","54.83","439","467","405","52.01"
"220","Bryan Allen","FLA","D","2","54.366666666667","47","50","48.45","37","35","51.39","29","24","54.72","3","2","60.00","22","27","44.90","7","11","38.89","2","2","50.00","15","16","48.39","1","0","100.00","21","21","50.00","0","0","-","10.34","91.67","1.020","4","15","10","31","28.57","9","23","22","29.03"
"321","Ron Hainsey","ATL","D","81","1810.4333333333","1571","1673","48.43","1203","1285","48.35","891","950","48.40","88","96","47.83","729","810","47.37","280","313","47.22","42","54","43.75","449","497","47.46","30","26","53.57","739","754","49.50","15","14","51.72","9.88","89.89","0.998","271","304","273","1148","49.82","605","554","612","49.71"
"21","Craig Conroy","CGY","C","82","1260.5666666667","1134","1208","48.42","860","984","46.64","613","728","45.71","65","74","46.76","500","546","47.80","190","253","42.89","39","39","50.00","310","293","51.41","17","16","51.52","548","583","48.45","7","19","26.92","10.60","89.84","1.004","213","385","432","829","33.02","377","538","663","36.25"
"499","Alexander Steen","STL, TOR","L","81","1321.95","1149","1224","48.42","897","886","50.31","640","634","50.24","44","67","39.64","517","524","49.66","188","209","47.36","28","30","48.28","329","315","51.09","12","21","36.36","545","598","47.68","4","15","21.05","6.88","89.43","0.963","182","333","262","1078","40.99","341","506","445","43.38"
"456","Keith Ballard","FLA","D","82","1835.3","1660","1770","48.40","1239","1354","47.78","881","990","47.09","85","69","55.19","734","728","50.21","294","273","51.85","44","31","58.67","440","455","49.16","21","22","48.84","753","852","46.92","19","16","54.29","9.65","93.03","1.027","199","292","289","1250","40.78","491","544","559","46.76"
"91","Kimmo Timonen","PHI","D","77","1888.2166666667","1733","1849","48.38","1269","1390","47.72","923","997","48.07","122","88","58.10","767","726","51.37","322","284","53.14","72","46","61.02","445","442","50.17","19","23","45.24","800","961","45.43","28","17","62.22","13.22","91.17","1.044","325","391","383","1024","45.90","671","667","813","45.22"
"520","Alexandre Burrows","VAN","L","82","1381.5166666667","1137","1215","48.34","855","937","47.71","617","652","48.62","68","67","50.37","531","591","47.33","242","259","48.30","38","40","48.72","289","332","46.54","16","18","47.06","478","549","46.54","10","9","52.63","11.02","89.72","1.007","186","378","348","1015","34.83","316","537","550","36.49"
"157","Arron Asham","PHI","R","78","682.3","565","604","48.33","439","448","49.49","325","334","49.32","30","30","50.00","243","265","47.83","90","90","50.00","15","17","46.88","153","175","46.65","11","8","57.89","264","300","46.81","4","5","44.44","9.23","91.02","1.002","125","182","87","502","58.96","187","285","159","54.05"
"673","Wes O'Neill","COL","D","3","32.583333333333","29","31","48.33","22","27","44.90","17","21","44.74","0","2","0.00","11","21","34.38","5","7","41.67","0","1","0.00","6","14","30.00","0","0","-","15","9","62.50","0","0","-","0.00","90.48","0.905","11","5","6","31","64.71","14","9","8","63.64"
"838","Karl Alzner","WSH","D","30","582.51666666667","541","581","48.22","392","413","48.70","275","310","47.01","22","42","34.38","221","250","46.92","80","89","47.34","7","15","31.82","141","161","46.69","9","8","52.94","258","279","48.04","5","19","20.83","8.00","86.45","0.945","41","92","105","333","28.08","147","197","221","39.95"
"300","George Parros","ANA","R","74","463.05","336","361","48.21","269","271","49.81","191","186","50.66","19","11","63.33","147","159","48.04","56","62","47.46","8","5","61.54","91","97","48.40","9","3","75.00","156","171","47.71","2","3","40.00","9.95","94.09","1.040","95","153","33","298","74.22","131","205","72","64.53"
"143","Ruslan Salei","COL","D","70","1477.4","1306","1405","48.17","983","995","49.70","706","682","50.86","67","69","49.26","617","576","51.72","271","232","53.88","35","34","50.72","346","344","50.14","21","21","50.00","561","666","45.72","11","12","47.83","9.49","89.88","0.994","226","291","196","1019","53.55","436","466","379","53.50"
"359","Paul Gaustad","BUF","C","62","998.53333333333","825","889","48.13","641","690","48.16","487","497","49.49","47","44","51.65","333","340","49.48","154","132","53.85","23","21","52.27","179","208","46.25","13","12","52.00","424","479","46.95","11","9","55.00","9.65","91.15","1.008","208","236","251","661","45.32","303","346","385","44.04"
"523","Chris Minard","PIT","L","20","188.26666666667","153","165","48.11","121","126","48.99","85","96","46.96","7","6","53.85","81","69","54.00","26","24","52.00","4","3","57.14","55","45","55.00","1","1","50.00","61","75","44.85","2","1","66.67","8.24","93.75","1.020","40","50","32","143","55.56","52","71","46","53.06"
"865","Davis Drewiske","L.A","D","17","294.41666666667","242","261","48.11","203","193","51.26","150","140","51.72","8","11","42.11","95","128","42.60","40","51","43.96","4","5","44.44","55","77","41.67","1","3","25.00","132","117","53.01","3","3","50.00","5.33","92.14","0.975","34","56","42","224","44.74","68","83","72","48.57"
"116","Shane Hnidy","BOS","D","65","1016.2166666667","833","901","48.04","617","687","47.32","437","517","45.81","43","43","50.00","373","444","45.65","158","178","47.02","19","26","42.22","215","266","44.70","13","11","54.17","394","384","50.64","11","6","64.71","9.84","91.68","1.015","109","213","120","812","47.60","251","328","250","50.10"
"731","Steve Downie","PHI, T.B","R","29","244.36666666667","194","210","48.02","148","161","47.90","114","120","48.72","8","10","44.44","89","80","52.66","37","29","56.06","6","6","50.00","52","51","50.49","1","3","25.00","92","118","43.81","1","1","50.00","7.02","91.67","0.987","35","67","20","256","63.64","55","96","36","60.44"
"803","Jesse Joensuu","NYI","L","7","84.683333333333","72","78","48.00","43","61","41.35","34","39","46.58","4","4","50.00","34","37","47.89","15","14","51.72","3","2","60.00","19","23","45.24","0","2","0.00","31","33","48.44","1","0","100.00","11.76","89.74","1.015","19","23","9","76","67.86","21","28","14","60.00"
"474","Dwight Helminen","CAR","C","23","157.06666666667","140","152","47.95","95","110","46.34","64","70","47.76","5","7","41.67","66","68","49.25","27","31","46.55","3","5","37.50","39","37","51.32","0","2","0.00","64","73","46.72","2","0","100.00","7.81","90.00","0.978","36","38","22","126","62.07","49","51","42","53.85"
"131","Daniel Tjarnqvist","COL","D","37","542.38333333333","434","472","47.90","320","350","47.76","244","234","51.05","17","21","44.74","186","203","47.81","81","65","55.48","9","9","50.00","105","138","43.21","4","9","30.77","197","223","46.90","4","3","57.14","6.97","91.03","0.980","85","107","66","406","56.29","157","172","123","56.07"
"470","Brett Skinner","NYI","D","11","128.85","113","123","47.88","83","89","48.26","66","68","49.25","8","3","72.73","69","58","54.33","28","23","54.90","6","3","66.67","41","35","53.95","2","0","100.00","35","53","39.77","0","0","-","12.12","95.59","1.077","19","25","19","121","50.00","37","40","33","52.86"
"649","Blake Comeau","NYI","L","53","862.61666666667","778","847","47.88","550","619","47.05","391","452","46.38","38","46","45.24","346","423","44.99","149","172","46.42","21","27","43.75","197","251","43.97","5","12","29.41","346","349","49.78","11","7","61.11","9.72","89.82","0.995","170","161","137","572","55.37","259","240","227","53.29"
"165","Matt Bradley","WSH","R","81","859.35","715","779","47.86","514","576","47.16","367","419","46.69","21","27","43.75","296","365","44.78","111","141","44.05","12","15","44.44","185","224","45.23","6","6","50.00","351","347","50.29","3","6","33.33","5.72","93.56","0.993","116","202","87","571","57.14","232","304","232","50.00"
"702","Riley Armstrong","S.J","C","2","14.866666666667","11","12","47.83","7","8","46.67","5","8","38.46","0","1","0.00","5","9","35.71","2","3","40.00","0","1","0.00","3","6","33.33","0","0","-","6","2","75.00","0","0","-","0.00","87.50","0.875","2","3","1","17","66.67","3","3","2","60.00"
"466","Tom Gilbert","EDM","D","82","1801.9166666667","1571","1718","47.77","1201","1326","47.53","879","956","47.90","93","91","50.54","696","757","47.90","283","319","47.01","54","51","51.43","413","438","48.53","24","18","57.14","755","817","48.03","14","22","38.89","10.58","90.48","1.011","218","328","303","1136","41.84","558","559","580","49.03"
"412","Richard Petiot","T.B","D","11","226.73333333333","170","186","47.75","120","143","45.63","90","105","46.15","8","5","61.54","72","77","48.32","22","26","45.83","4","2","66.67","50","51","49.50","3","0","100.00","83","100","45.36","1","3","25.00","8.89","95.24","1.041","26","50","43","202","37.68","53","74","70","43.09"
"567","B.J. Crombeen","DAL, STL","R","81","1030.6166666667","821","900","47.70","657","682","49.07","454","492","47.99","32","44","42.11","364","414","46.79","130","158","45.14","24","18","57.14","234","256","47.76","7","15","31.82","387","416","48.19","0","11","0.00","7.05","91.06","0.981","148","285","150","899","49.66","245","416","281","46.58"
"877","Mikkel Boedker","PHX","L","78","1212.1666666667","1038","1139","47.68","773","873","46.96","534","629","45.92","48","53","47.52","472","511","48.02","186","200","48.19","31","31","50.00","286","311","47.91","10","12","45.45","480","554","46.42","5","9","35.71","8.99","91.57","1.006","233","267","203","868","53.44","358","373","347","50.78"
"479","Joakim Lindstrom","PHX","C","44","653.93333333333","587","645","47.65","440","477","47.98","317","348","47.67","37","36","50.68","256","264","49.23","97","96","50.26","16","19","45.71","159","168","48.62","11","11","50.00","281","331","45.92","10","6","62.50","11.67","89.66","1.013","133","126","89","470","59.91","244","213","178","57.82"
"385","Shaone Morrisonn","WSH","D","72","1295.3166666667","1167","1286","47.57","859","966","47.07","615","701","46.73","48","72","40.00","525","605","46.46","190","215","46.91","22","37","37.29","335","390","46.21","14","17","45.16","548","579","48.62","11","18","37.93","7.80","89.73","0.975","134","285","264","930","33.67","345","468","477","41.97"
"340","Andreas Lilja","DET","D","60","1019.8666666667","852","941","47.52","673","739","47.66","515","557","48.04","49","61","44.55","332","406","44.99","129","182","41.48","27","29","48.21","203","224","47.54","13","19","40.63","434","460","48.55","8","13","38.10","9.51","89.05","0.986","114","188","208","719","35.40","236","313","423","35.81"
"813","Andreas Nodl","PHI","R","38","423.51666666667","351","388","47.50","269","277","49.27","185","206","47.31","6","21","22.22","143","160","47.19","48","63","43.24","1","16","5.88","95","97","49.48","3","5","37.50","176","187","48.48","2","0","100.00","3.24","89.81","0.930","70","111","70","289","50.00","119","158","116","50.64"
"585","Corey Potter","NYR","D","5","66.233333333333","65","72","47.45","48","54","47.06","39","40","49.37","2","5","28.57","39","44","46.99","10","19","34.48","0","2","0.00","29","25","53.70","0","2","0.00","25","22","53.19","2","1","66.67","5.13","87.50","0.926","9","10","6","73","60.00","15","13","14","51.72"
"424","Tom Cavanagh","S.J","R","17","131.36666666667","99","110","47.37","75","81","48.08","51","58","46.79","3","4","42.86","42","47","47.19","19","14","57.58","2","2","50.00","23","33","41.07","1","2","33.33","45","53","45.92","0","0","-","5.88","93.10","0.990","22","24","7","121","75.86","39","31","19","67.24"
"825","Jamie Fraser","NYI","D","1","11","9","10","47.37","5","4","55.56","2","2","50.00","0","0","-","6","3","66.67","1","1","50.00","0","0","-","5","2","71.43","0","0","-","0","5","0.00","0","0","-","0.00","100.00","1.000","2","5","2","8","50.00","3","7","4","42.86"
"593","John Mitchell","TOR","C","76","1049.0166666667","950","1058","47.31","718","777","48.03","494","545","47.55","36","58","38.30","374","498","42.89","139","196","41.49","23","31","42.59","235","302","43.76","8","19","29.63","508","486","51.11","5","8","38.46","7.29","89.36","0.966","177","219","142","743","55.49","320","342","279","53.42"
"574","Daniel Carcillo","PHI, PHX","L","74","852.31666666667","754","840","47.30","562","630","47.15","399","448","47.11","26","37","41.27","342","382","47.24","148","159","48.21","18","23","43.90","194","223","46.52","4","7","36.36","359","400","47.30","4","5","44.44","6.52","91.74","0.983","157","190","93","659","62.80","250","274","189","56.95"
"761","Cal O'Reilly","NSH","C","11","138.63333333333","104","116","47.27","84","99","45.90","68","71","48.92","7","5","58.33","49","54","47.57","24","19","55.81","5","3","62.50","25","35","41.67","2","1","66.67","47","51","47.96","0","1","0.00","10.29","92.96","1.033","28","31","6","123","82.35","42","43","25","62.69"
"433","Ryan Hollweg","TOR","L","25","161.53333333333","138","154","47.26","105","115","47.73","66","78","45.83","3","10","23.08","51","73","41.13","11","28","28.21","1","8","11.11","40","45","47.06","1","2","33.33","73","73","50.00","1","0","100.00","4.55","87.18","0.917","37","28","17","124","68.52","61","55","36","62.89"
"594","Brad Richardson","L.A","C","31","334.66666666667","265","296","47.24","195","220","46.99","136","155","46.74","7","14","33.33","117","136","46.25","41","54","43.16","2","7","22.22","76","82","48.10","4","4","50.00","124","136","47.69","1","2","33.33","5.15","90.97","0.961","55","92","50","269","52.38","72","120","85","45.86"
"866","Jack Hillen","NYI","D","40","608.43333333333","523","584","47.24","384","415","48.06","289","297","49.32","20","28","41.67","251","273","47.90","97","103","48.50","14","15","48.28","154","170","47.53","4","9","30.77","238","249","48.87","2","3","40.00","6.92","90.57","0.975","98","131","84","462","53.85","162","192","165","49.54"
