"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"598","Karl Stollery","N.J","D","31","1987-11-21","Camrose","AB","CAN","CAN","71","180","-","-","-","-","-"
"788","Kasperi Kapanen","TOR","R","22","1996-07-23","Kuopio","","FIN","FIN","73","192","2014","PIT","1","22","22"
"175","Keith Yandle","FLA","D","32","1986-09-09","Boston","MA","USA","USA","73","191","2005","PHX","4","14","105"
"473","Kenny Agostino","STL","L","26","1992-04-30","Morristown","NJ","USA","USA","72","199","2010","PIT","5","20","140"
"492","Kevan Miller","BOS","D","31","1987-11-15","Los Angeles","CA","USA","USA","74","210","-","-","-","-","-"
"53","Kevin Bieksa","ANA","D","37","1981-06-16","Grimsby","ON","CAN","CAN","73","197","2001","VAN","5","20","151"
"391","Kevin Connauton","ARI","D","28","1990-02-23","Edmonton","AB","CAN","CAN","74","205","2009","VAN","3","22","83"
"778","Kevin Fiala","NSH","L","22","1996-07-22","St. Gallen","","CHE","CHE","70","193","2014","NSH","1","11","11"
"476","Kevin Gravel","L.A","D","26","1992-03-06","Kingsford","MI","USA","USA","76","211","2010","L.A","5","28","148"
"442","Kevin Hayes","NYR","C, R","26","1992-05-08","Dorchester","MA","USA","USA","77","216","2010","CHI","1","24","24"
"98","Kevin Klein","NYR","D","33","1984-12-13","Kitchener","ON","CAN","CAN","73","206","2003","NSH","2","7","37"
"810","Kevin Labanc","S.J","R","22","1995-12-12","Brooklyn","NY","USA","USA","71","185","2014","S.J","6","21","171"
"139","Kevin Porter","PIT","C","32","1986-03-12","Detroit","MI","USA","USA","72","190","2004","PHX","4","21","119"
"868","Kevin Rooney","N.J","C","25","1993-05-21","Canton","MA","USA","USA","74","190","-","-","-","-","-"
"249","Kevin Shattenkirk","STL, WSH","D","29","1989-01-29","New Rochelle","NY","USA","USA","72","206","2007","COL","1","14","14"
"526","Klas Dahlbeck","CAR","D","27","1991-07-06","Katrineholm","","SWE","SWE","75","207","2011","CHI","3","18","79"
"221","Korbinian Holzer","ANA","D","30","1988-02-16","Munich","","DEU","DEU","75","218","2006","TOR","4","18","111"
"173","Kris Letang","PIT","D","31","1987-04-24","Montreal","QC","CAN","CAN","72","201","2005","PIT","3","1","62"
"174","Kris Russell","EDM","D","31","1987-05-02","Caroline","AB","CAN","CAN","70","170","2005","CBJ","3","6","67"
"142","Kris Versteeg","CGY","R","32","1986-05-13","Lethbridge","AB","CAN","CAN","71","176","2004","BOS","5","5","134"
"591","Kurtis Gabriel","MIN","R","25","1993-04-20","Newmarket","ON","CAN","CAN","76","200","2013","MIN","3","20","81"
"113","Kyle Brodziak","STL","C","34","1984-05-25","St. Paul","AB","CAN","CAN","74","205","2003","EDM","7","17","214"
"348","Kyle Clifford","L.A","L","27","1991-01-13","Ayr","ON","CAN","CAN","74","211","2009","L.A","2","5","35"
"818","Kyle Connor","WPG","L","21","1996-12-09","Shelby Twp.","MI","USA","USA","73","182","2015","WPG","1","17","17"
"202","Kyle Okposo","BUF","R","30","1988-04-16","St. Paul","MN","USA","USA","72","219","2006","NYI","1","7","7"
"345","Kyle Palmieri","N.J","C, R","27","1991-02-01","Smithtown","NY","USA","USA","71","185","2009","ANA","1","26","26"
"105","Kyle Quincey","CBJ, N.J","D","33","1985-08-12","Kitchener","ON","CAN","CAN","74","210","2003","DET","4","31","132"
"532","Kyle Rau","FLA","C","26","1992-10-24","Eden Prairie","MN","USA","USA","68","177","2011","FLA","3","30","91"
"259","Kyle Turris","OTT","C","29","1989-08-14","New Westminster","BC","CAN","CAN","73","190","2007","PHX","1","3","3"
"317","Lance Bouma","CGY","C, L","28","1990-03-25","Provost","AB","CAN","CAN","74","208","2008","CGY","3","17","78"
"278","Lars Eller","WSH","C","29","1989-05-08","Rodovre","","DNK","DNK","74","207","2007","STL","1","13","13"
"716","Laurent Dauphin","ARI","C","23","1995-03-27","Repentigny","QC","CAN","CAN","73","180","2013","PHX","2","9","39"
"126","Lauri Korpikoski","CBJ, DAL","L","32","1986-07-28","Turku","","FIN","FIN","73","193","2004","NYR","1","19","19"
"840","Lawson Crouse","ARI","L","21","1997-06-23","Mt. Brydges","ON","CAN","CAN","76","220","2015","FLA","1","11","11"
"106","Lee Stempniak","CAR","R","35","1983-02-04","West Seneca","NY","USA","USA","71","195","2003","STL","5","12","148"
"204","Leo Komarov","TOR","C","31","1987-01-23","Narva","","EST","FIN","71","209","2006","TOR","6","27","180"
"772","Leon Draisaitl","EDM","C","23","1995-10-27","Cologne","","DEU","DEU","74","208","2014","EDM","1","3","3"
"674","Liam O'Brien","WSH","C","24","1994-07-29","Halifax","NS","CAN","CAN","73","215","-","-","-","-","-"
"384","Linden Vey","CGY","R","27","1991-07-17","Wakaw","SK","CAN","CAN","72","189","2009","L.A","4","5","96"
"255","Logan Couture","S.J","C","29","1989-03-28","Guelph","ON","CAN","CAN","73","200","2007","S.J","1","9","9"
"525","Logan Shaw","ANA","C, R","26","1992-10-05","Glace Bay","NS","CAN","CAN","75","208","2011","FLA","3","15","76"
"97","Loui Eriksson","VAN","L","33","1985-07-17","Gothenburg","","SWE","SWE","74","179","2003","DAL","2","3","33"
"297","Luca Sbisa","VAN","D","28","1990-01-30","Ozieri","","ITA","CHE","74","204","2008","PHI","1","19","19"
"804","Lucas Wallmark","CAR","C","23","1995-09-05","Umea","","SWE","SWE","72","178","2014","CAR","4","7","97"
"505","Lukas Sedlak","CBJ","C","25","1993-02-25","Ceské Budejovice","","CZE","CZE","72","205","2011","CBJ","6","7","158"
"239","Luke Gazdic","N.J","L","29","1989-07-25","Toronto","ON","CAN","CAN","76","225","2007","DAL","6","21","172"
"603","Luke Glendening","DET","C","29","1989-04-28","Grand Rapids","MI","USA","USA","71","192","-","-","-","-","-"
"290","Luke Schenn","ARI","D","29","1989-11-02","Saskatoon","SK","CAN","CAN","74","221","2008","TOR","1","5","5"
"331","Luke Witkowski","T.B","D","28","1990-04-14","Holland","MI","USA","USA","74","210","2008","T.B","6","9","160"
"687","MacKenzie Weegar","FLA","D","24","1994-01-07","Ottawa","ON","CAN","CAN","72","200","2013","FLA","7","25","206"
"359","Magnus Paajarvi","STL","L","27","1991-04-12","Norrkoping","","SWE","SWE","75","206","2009","EDM","1","10","10"
"109","Marc Methot","OTT","D","33","1985-06-21","Ottawa","ON","CAN","CAN","76","230","2003","CBJ","6","1","168"
"162","Marc Staal","NYR","D","31","1987-01-13","Thunder Bay","ON","CAN","CAN","76","213","2005","NYR","1","12","12"
"169","Marc-Edouard Vlasic","S.J","D","31","1987-03-30","Montreal","QC","CAN","CAN","73","205","2005","S.J","2","5","35"
"312","Marco Scandella","MIN","D","28","1990-02-23","Montreal","QC","CAN","CAN","75","210","2008","MIN","2","25","55"
"382","Marcus Foligno","BUF","L","27","1991-08-10","Buffalo","NY","USA","CAN","75","228","2009","BUF","4","13","104"
"344","Marcus Johansson","WSH","L","28","1990-10-06","Landskrona","","SWE","SWE","73","205","2009","WSH","1","24","24"
"405","Marcus Kruger","CHI","C","28","1990-05-27","Stockholm","","SWE","SWE","72","186","2009","CHI","5","28","149"
"471","Marcus Sorensen","S.J","R","26","1992-04-07","Sodertalje","","SWE","SWE","71","175","2010","OTT","4","16","106"
"483","Marek Hrivik","NYR","L","27","1991-08-28","Cadca","","SVK","SVK","74","197","-","-","-","-","-"
"27","Marian Gaborik","L.A","R","36","1982-02-14","Trencin","","SVK","SVK","73","200","2000","MIN","1","3","3"
"10","Marian Hossa","CHI","R","39","1979-01-12","Stará Lubovna","","SVK","SVK","73","207","1997","OTT","1","12","12"
"330","Mark Barberio","COL, MTL","D","28","1990-03-23","Montreal","QC","CAN","CAN","73","200","2008","T.B","6","1","152"
"325","Mark Borowiecki","OTT","D","29","1989-07-12","Ottawa","ON","CAN","CAN","73","207","2008","OTT","5","18","139"
"186","Mark Fayne","EDM","D","31","1987-05-15","Nashua","NH","USA","USA","75","209","2005","N.J","5","30","155"
"119","Mark Giordano","CGY","D","35","1983-10-03","Toronto","ON","CAN","CAN","72","200","-","-","-","-","-"
"618","Mark Jankowski","CGY","C","24","1994-09-13","Hamilton","ON","CAN","CAN","76","212","2012","CGY","1","21","21"
"234","Mark Letestu","EDM","C","33","1985-02-04","Elk Point","AB","CAN","CAN","70","195","-","-","-","-","-"
"576","Mark McNeill","DAL","C","25","1993-02-22","Langley","BC","CAN","CAN","74","214","2011","CHI","1","18","18"
"461","Mark Pysyk","FLA","D","26","1992-01-11","Sherwood Park","AB","CAN","CAN","73","200","2010","BUF","1","23","23"
"565","Mark Scheifele","WPG","C","25","1993-03-15","Kitchener","ON","CAN","CAN","75","207","2011","WPG","1","7","7"
"482","Mark Stone","OTT","R","26","1992-05-13","Winnipeg","MB","CAN","CAN","75","219","2010","OTT","6","28","178"
"26","Mark Streit","PHI, PIT","D","40","1977-12-11","Bern","","CHE","CHE","71","186","2004","MTL","9","4","262"
"92","Mark Stuart","WPG","D","34","1984-04-27","Rochester","MN","USA","USA","74","215","2003","BOS","1","21","21"
"708","Marko Dano","WPG","C","24","1994-11-30","Eisenstadt","","AUT","SVK","71","212","2013","CBJ","1","27","27"
"549","Markus Granlund","VAN","C","25","1993-04-16","Oulu","","FIN","FIN","72","180","2011","CGY","2","15","45"
"850","Markus Hannikainen","CBJ","L","25","1993-03-26","Helsinki","","FIN","FIN","73","200","-","-","-","-","-"
"861","Markus Nutivaara","CBJ","D","24","1994-06-06","Oulu","","FIN","FIN","73","191","2015","CBJ","7","8","189"
"648","Martin Frk","CAR","R","25","1993-10-05","Pelhrimov","","CZE","CZE","73","205","2012","DET","2","19","49"
"163","Martin Hanzal","ARI, MIN","C","31","1987-02-20","Pisek","","CZE","CZE","78","230","2005","PHX","1","17","17"
"421","Martin Marincin","TOR","D","26","1992-02-18","Kosice","","SVK","SVK","77","213","2010","EDM","2","16","46"
"153","Mason Raymond","ANA","L","33","1985-09-17","Cochrane","AB","CAN","CAN","73","179","2005","VAN","2","21","51"
"835","Mathew Barzal","NYI","C","21","1997-05-26","Coquitlam","BC","CAN","CAN","72","187","2015","NYI","1","16","16"
"232","Mathieu Perreault","WPG","C","30","1988-01-05","Drummondville","QC","CAN","CAN","70","188","2006","WSH","6","24","177"
"418","Mats Zuccarello","NYR","C, R","31","1987-09-01","Oslo","","NOR","NOR","68","184","-","-","-","-","-"
"335","Matt Bartkowski","CGY","D","30","1988-06-04","Pittsburgh","PA","USA","USA","73","198","2008","FLA","7","9","190"
"210","Matt Beleskey","BOS","L","30","1988-06-07","Windsor","ON","CAN","CAN","72","207","2006","ANA","4","19","112"
"323","Matt Calvert","CBJ","L","28","1989-12-24","Brandon","MB","CAN","CAN","71","186","2008","CBJ","5","6","127"
"100","Matt Carle","NSH","D","34","1984-09-25","Anchorage","AK","USA","USA","72","197","2003","S.J","2","17","47"
"4","Matt Cullen","PIT","C","42","1976-11-02","Virginia","MN","USA","USA","73","202","1996","ANA","2","9","35"
"354","Matt Duchene","COL","C","27","1991-01-16","Haliburton","ON","CAN","CAN","71","195","2009","COL","1","3","3"
"610","Matt Dumba","MIN","D","24","1994-07-25","Regina","SK","CAN","CAN","72","182","2012","MIN","1","7","7"
"66","Matt Greene","L.A","D","35","1983-05-13","Grand Ledge","MI","USA","USA","75","236","2002","EDM","2","14","44"
"633","Matt Grzelcyk","BOS","D","24","1994-01-05","Charlestown","MA","USA","USA","69","174","2012","BOS","3","24","85"
"38","Matt Hendricks","EDM","C, L","37","1981-06-17","Blaine","MN","USA","USA","72","211","2000","NSH","5","1","131"
"146","Matt Hunwick","TOR","D","33","1985-05-21","Warren","MI","USA","USA","71","194","2004","BOS","7","31","224"
"416","Matt Irwin","NSH","D","31","1987-11-29","Victoria","BC","CAN","CAN","73","207","-","-","-","-","-"
"813","Matt Lorito","DET","L","28","1990-07-03","Oakville","ON","CAN","CAN","69","188","-","-","-","-","-"
"327","Matt Martin","TOR","L","29","1989-05-08","Windsor","ON","CAN","CAN","75","220","2008","NYI","5","27","148"
"116","Matt Moulson","BUF","L","35","1983-11-01","North York","ON","CAN","CAN","73","188","2003","PIT","9","2","263"
"551","Matt Nieto","COL, S.J","L","26","1992-11-05","Long Beach","CA","USA","USA","71","190","2011","S.J","2","17","47"
"167","Matt Niskanen","WSH","D","32","1986-12-06","Virginia","MN","USA","USA","73","203","2005","DAL","1","28","28"
"581","Matt Puempel","NYR, OTT","L","25","1993-01-24","Windsor","ON","CAN","CAN","73","205","2011","OTT","1","24","24"
"491","Matt Read","PHI","R","32","1986-06-14","Ilderton","ON","CAN","CAN","70","188","-","-","-","-","-"
"70","Matt Stajan","CGY","C","34","1983-12-19","Mississauga","ON","CAN","CAN","73","195","2002","TOR","2","27","57"
"601","Matt Tennyson","CAR","D","28","1990-04-23","Minneapolis","MN","USA","USA","74","205","-","-","-","-","-"
"663","Matthew Benning","EDM","D","24","1994-05-25","Edmonton","AB","CAN","CAN","73","203","2012","BOS","6","24","175"
"497","Matthew Peca","T.B","C","25","1993-04-27","Petawawa","ON","CAN","CAN","68","182","2011","T.B","7","20","201"
"870","Matthew Tkachuk","CGY","L","20","1997-12-11","Scottsdale","AZ","USA","USA","74","202","2016","CGY","1","6","6"
"381","Mattias Ekholm","NSH","D","28","1990-05-24","Borlange","","SWE","SWE","76","215","2009","NSH","4","11","102"
"740","Max Domi","ARI","C, L","23","1995-03-02","Winnipeg","MB","CAN","CAN","70","193","2013","PHX","1","12","12"
"507","Max McCormick","OTT","L, R","26","1992-05-01","De Pere","WI","USA","USA","71","188","2011","OTT","6","20","171"
"273","Max Pacioretty","MTL","L","30","1988-11-20","New Canaan","CT","USA","USA","74","206","2007","MTL","1","22","22"
"766","Melker Karlsson","S.J","C","28","1990-07-18","Lycksele","","SWE","SWE","72","180","-","-","-","-","-"
"429","Michael Bournival","T.B","L","26","1992-05-31","Shawinigan","QC","CAN","CAN","71","198","2010","COL","3","11","71"
"466","Michael Chaput","VAN","C","26","1992-04-09","Ile Bizard","QC","CAN","CAN","74","199","2010","PHI","3","29","89"
"299","Michael Del Zotto","PHI","D","28","1990-06-24","Stouffville","ON","CAN","CAN","72","201","2008","NYR","1","20","20"
"223","Michael Frolik","CGY","R","30","1988-02-17","Kladno","","CZE","CZE","73","190","2006","FLA","1","10","10"
"219","Michael Grabner","NYR","R","31","1987-10-05","Villach","","AUT","AUT","73","188","2006","VAN","1","14","14"
"886","Michael Kapla","N.J","D","24","1994-09-19","Eau Claire","WI","USA","USA","72","200","-","-","-","-","-"
"620","Michael Matheson","FLA","D","24","1994-02-27","Pointe-Claire","QC","CAN","CAN","74","193","2012","FLA","1","23","23"
"706","Michael McCarron","MTL","R","23","1995-03-07","Grosse Pointe","MI","USA","USA","78","230","2013","MTL","1","25","25"
"684","Michael Raffl","PHI","L","30","1988-12-01","Villach","","AUT","AUT","72","200","-","-","-","-","-"
"484","Michael Sgarbossa","ANA, FLA","C","26","1992-07-25","Campbellville","ON","CAN","CAN","72","186","-","-","-","-","-"
"315","Michael Stone","ARI, CGY","D","28","1990-06-07","Winnipeg","MB","CAN","CAN","75","210","2008","PHX","3","8","69"
"754","Michael Zalewski","VAN","L","26","1992-08-18","New Hartford","NY","USA","USA","74","205","-","-","-","-","-"
"882","Michal Kempny","CHI","D","28","1990-09-08","Hodonin","","CZE","CZE","72","194","-","-","-","-","-"
"6","Michal Rozsival","CHI","D","40","1978-09-03","Vlasim","","CZE","CZE","73","210","1996","PIT","4","25","105"
"481","Micheal Ferland","CGY","L","26","1992-04-20","Swan River","MB","CAN","CAN","74","217","2010","CGY","5","13","133"
"282","Micheal Haley","S.J","C","32","1986-03-30","Guelph","ON","CAN","CAN","71","205","-","-","-","-","-"
"553","Miikka Salomaki","NSH","R","25","1993-03-09","Raahe","","FIN","FIN","71","203","2011","NSH","2","22","52"
"564","Mika Zibanejad","NYR","C","25","1993-04-18","Huddinge","","SWE","SWE","74","213","2011","OTT","1","6","6"
"271","Mikael Backlund","CGY","C","29","1989-03-17","Vasteras","","SWE","SWE","73","200","2007","CGY","1","24","24"
"462","Mikael Granlund","MIN","C","26","1992-02-26","Oulu","","FIN","FIN","70","185","2010","MIN","1","9","9"
"152","Mike Blunden","OTT","R","31","1986-12-15","Toronto","ON","CAN","CAN","76","217","2005","CHI","2","13","43"
"46","Mike Cammalleri","N.J","L","36","1982-06-08","Toronto","ON","CAN","CAN","69","185","2001","L.A","2","19","49"
"13","Mike Fisher","NSH","C","38","1980-06-05","Peterborough","ON","CAN","CAN","73","216","1998","OTT","2","17","44"
"128","Mike Green","DET","D","33","1985-10-12","Calgary","AB","CAN","CAN","73","207","2004","WSH","1","29","29"
"341","Mike Hoffman","OTT","C, L","29","1989-11-24","Kitchener","ON","CAN","CAN","72","180","2009","OTT","5","9","130"
"411","Mike Liambas","NSH","L","29","1989-02-16","Toronto","ON","CAN","CAN","70","195","-","-","-","-","-"
"536","Mike Reilly","MIN","D","25","1993-07-13","Chicago","IL","USA","USA","74","195","2011","CBJ","4","7","98"
"14","Mike Ribeiro","NSH","C","38","1980-02-10","Montreal","QC","CAN","CAN","72","179","1998","MTL","2","18","45"
"888","Mike Vecchione","PHI","C","25","1993-02-25","Saugus","MA","USA","USA","70","194","-","-","-","-","-"
"631","Mikhail Grigorenko","COL","C","24","1994-05-16","Khabarovsk","","RUS","RUS","75","209","2012","BUF","1","12","12"
"877","Mikhail Sergachev","MTL","D","20","1998-06-25","Nizhnekamsk","","RUS","RUS","75","215","2016","MTL","1","9","9"
"292","Mikkel Boedker","S.J","L","28","1989-12-16","Brondby","","DNK","DNK","72","210","2008","PHX","1","8","8"
"42","Mikko Koivu","MIN","C","35","1983-03-12","Turku","","FIN","FIN","75","219","2001","MIN","1","6","6"
"825","Mikko Rantanen","COL","R","22","1996-10-29","Nousiainen","","FIN","FIN","76","215","2015","COL","1","10","10"
"208","Milan Lucic","EDM","L","30","1988-06-07","Vancouver","BC","CAN","CAN","75","231","2006","BOS","2","20","50"
"81","Milan Michalek","TOR","L","34","1984-12-07","Jindrichuv Hradec","","CZE","CZE","74","225","2003","S.J","1","6","6"
"700","Miles Wood","N.J","L","23","1995-09-13","Buffalo","NY","USA","USA","74","195","2013","N.J","4","9","100"
"746","Mirco Mueller","S.J","D","23","1995-03-21","Winterthur","","CHE","CHE","75","210","2013","S.J","1","18","18"
"401","Mitch Callahan","DET","R","27","1991-08-17","Whittier","CA","USA","USA","71","205","2009","DET","6","29","180"
"842","Mitchell Marner","TOR","C","21","1997-05-05","Markham","ON","CAN","CAN","72","175","2015","TOR","1","4","4"
"607","Morgan Rielly","TOR","D","24","1994-03-09","Vancouver","BC","CAN","CAN","73","221","2012","TOR","1","5","5"
"609","Nail Yakupov","STL","R","25","1993-10-06","Nizhnekamsk","","RUS","RUS","71","195","2012","EDM","1","1","1"
"415","Nate Prosser","MIN","D","32","1986-05-07","Elk River","MN","USA","USA","74","201","-","-","-","-","-"
"681","Nate Schmidt","WSH","D","27","1991-07-16","St. Cloud","MN","USA","USA","73","194","-","-","-","-","-"
"110","Nate Thompson","ANA","C","34","1984-10-05","Anchorage","AK","USA","USA","72","207","2003","BOS","6","16","183"
"575","Nathan Beaulieu","MTL","D","26","1992-12-05","Strathroy","ON","CAN","CAN","74","200","2011","MTL","1","17","17"
"730","Nathan MacKinnon","COL","C","23","1995-09-01","Halifax","NS","CAN","CAN","72","205","2013","COL","1","1","1"
"358","Nazem Kadri","TOR","C","28","1990-10-06","London","ON","CAN","CAN","72","192","2009","TOR","1","7","7"
"805","Nelson Nogier","WPG","D","22","1996-05-27","Saskatoon","SK","CAN","CAN","74","191","2014","WPG","4","11","101"
"408","Nic Dowd","L.A","C","28","1990-05-27","Huntsville","AL","USA","USA","74","197","2009","L.A","7","17","198"
"720","Nic Petan","WPG","C, L","23","1995-03-22","Delta","BC","CAN","CAN","69","179","2013","WPG","2","13","43"
"729","Nicholas Baptiste","BUF","R","23","1995-08-04","Ottawa","ON","CAN","CAN","73","205","2013","BUF","3","8","69"
"439","Nick Bjugstad","FLA","C","26","1992-07-17","Minneapolis","MN","USA","USA","78","215","2010","FLA","1","19","19"
"245","Nick Bonino","PIT","C","30","1988-04-20","Hartford","CT","USA","USA","73","196","2007","S.J","6","22","173"
"523","Nick Cousins","PHI","C","25","1993-07-20","Belleville","ON","CAN","CAN","71","185","2011","PHI","3","7","68"
"199","Nick Foligno","CBJ","L","31","1987-10-31","Buffalo","NY","USA","USA","72","202","2006","OTT","1","28","28"
"280","Nick Holden","NYR","D","31","1987-05-15","St. Albert","AB","CAN","CAN","76","214","-","-","-","-","-"
"406","Nick Jensen","DET","D","28","1990-09-21","St. Paul","MN","USA","USA","72","194","2009","DET","5","29","150"
"864","Nick Lappin","N.J","R","26","1992-11-01","Geneva","IL","USA","USA","73","175","-","-","-","-","-"
"365","Nick Leddy","NYI","D","27","1991-03-20","Eden Prairie","MN","USA","USA","72","207","2009","MIN","1","16","16"
"701","Nick Paul","OTT","L","23","1995-03-20","Mississauga","ON","CAN","CAN","76","230","2013","DAL","4","10","101"
"777","Nick Ritchie","ANA","L","23","1995-12-05","Orangeville","ON","CAN","CAN","74","234","2014","ANA","1","10","10"
"786","Nick Schmaltz","CHI","C","22","1996-02-23","Madison","WI","USA","USA","72","177","2014","CHI","1","20","20"
"34","Nick Schultz","PHI","D","36","1982-08-25","Strasbourg","SK","CAN","CAN","73","203","2000","MIN","2","3","33"
"528","Nick Shore","L.A","C","26","1992-09-26","Denver","CO","USA","USA","73","195","2011","L.A","3","21","82"
"721","Nick Sorensen","ANA","R","24","1994-10-23","Farevejle","","DNK","DNK","73","182","2013","ANA","2","15","45"
"222","Nicklas Backstrom","WSH","C","31","1987-11-23","Gävle","","SWE","SWE","73","210","2006","WSH","1","4","4"
"132","Nicklas Grossmann","CGY","D","33","1985-01-22","Stockholm","","SWE","SWE","76","230","2004","DAL","2","26","56"
"584","Nicklas Jensen","NYR","R","25","1993-03-06","Herning","","DNK","DNK","75","216","2011","VAN","1","29","29"
"389","Nicolas Deslauriers","BUF","L","27","1991-02-22","LaSalle","QC","CAN","CAN","73","221","2009","L.A","3","23","84"
"613","Nicolas Kerdiles","ANA","L","24","1994-01-11","Lewisville","TX","USA","USA","74","200","2012","ANA","2","6","36"
"558","Nikita Kucherov","T.B","R","25","1993-06-17","Maykop","","RUS","RUS","71","178","2011","T.B","2","28","58"
"502","Nikita Nesterov","MTL, T.B","D","25","1993-03-28","Chelyabinsk","","RUS","RUS","71","191","2011","T.B","5","27","148"
"791","Nikita Scherbak","MTL","R","22","1995-12-30","Moscow","","RUS","RUS","74","192","2014","MTL","1","26","26"
"814","Nikita Soshnikov","TOR","R","25","1993-10-14","Nizhny Tagil","","RUS","RUS","71","185","-","-","-","-","-"
"801","Nikita Tryamkin","VAN","D","24","1994-08-30","Yekaterinburg","","RUS","RUS","79","265","2014","VAN","3","6","66"
"744","Nikita Zadorov","COL","D","23","1995-04-16","Moscow","","RUS","RUS","77","230","2013","BUF","1","16","16"
"880","Nikita Zaitsev","TOR","D","27","1991-10-29","Moscow","","RUS","RUS","74","193","-","-","-","-","-"
"183","Niklas Hjalmarsson","CHI","D","31","1987-06-06","Eksjo","","SWE","SWE","75","197","2005","CHI","4","17","108"
"33","Niklas Kronwall","DET","D","37","1981-01-12","Stockholm","","SWE","SWE","72","194","2000","DET","1","29","29"
"776","Nikolaj Ehlers","WPG","L","22","1996-02-14","Aalborg","","DNK","DNK","72","172","2014","WPG","1","9","9"
"792","Nikolay Goldobin","S.J, VAN","R","23","1995-10-07","Moscow","","RUS","RUS","71","196","2014","S.J","1","27","27"
"228","Nikolay Kulemin","NYI","L","32","1986-07-14","Magnitogorsk","","RUS","RUS","73","228","2006","TOR","2","14","44"
"463","Nino Niederreiter","MIN","R","26","1992-09-08","Chur","","CHE","CHE","74","218","2010","NYI","1","5","5"
"816","Noah Hanifin","CAR","D","21","1997-01-25","Boston","MA","USA","USA","75","215","2015","CAR","1","5","5"
"856","Noel Acciari","BOS","C","27","1991-12-01","Johnston","RI","USA","USA","70","205","-","-","-","-","-"
"698","Oliver Bjorkstrand","CBJ","R","23","1995-04-10","Herning","","DNK","DNK","72","177","2013","CBJ","3","28","89"
"357","Oliver Ekman-Larsson","ARI","D","27","1991-07-17","Karlskrona","","SWE","SWE","74","200","2009","PHX","1","6","6"
"619","Olli Maatta","PIT","D","24","1994-08-22","Jyväskylä","","FIN","FIN","74","206","2012","PIT","1","22","22"
"811","Ondrej Kase","ANA","R","23","1995-11-08","Kadan","","CZE","CZE","72","186","2014","ANA","7","25","205"
"500","Ondrej Palat","T.B","L","27","1991-03-28","Frydek-Mistek","","CZE","CZE","72","188","2011","T.B","7","27","208"
"577","Oscar Klefbom","EDM","D","25","1993-07-20","Karlstad","","SWE","SWE","75","216","2011","EDM","1","19","19"
"420","Oscar Lindberg","NYR","C","27","1991-10-29","Skellefteå","","SWE","SWE","73","202","2010","PHX","2","27","57"
"635","Oskar Sundqvist","PIT","C","24","1994-03-23","Boden","","SWE","SWE","75","209","2012","PIT","3","20","81"
"256","P.K. Subban","NSH","D","29","1989-05-13","Toronto","ON","CAN","CAN","72","210","2007","MTL","2","13","43"
"57","PA Parenteau","N.J, NSH","R","35","1983-03-24","Hull","QC","CAN","CAN","72","200","2001","ANA","9","5","264"
"189","Patric Hornqvist","PIT","R","31","1987-01-01","Sollentuna","","SWE","SWE","71","189","2005","NSH","7","36","230"
"99","Patrice Bergeron","BOS","C","33","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","195","2003","BOS","2","15","45"
"761","Patrick Brown","CAR","C","26","1992-05-29","Bloomfield Hills","MI","USA","USA","73","216","-","-","-","-","-"
"495","Patrick Cannone","MIN","C","32","1986-08-09","Bayport","NY","USA","USA","71","199","-","-","-","-","-"
"96","Patrick Eaves","ANA, DAL","R","34","1984-05-01","Calgary","AB","CAN","USA","70","203","2003","OTT","1","29","29"
"269","Patrick Kane","CHI","R","30","1988-11-19","Buffalo","NY","USA","USA","71","177","2007","CHI","1","1","1"
"9","Patrick Marleau","S.J","C, L","39","1979-09-15","Aneroid","SK","CAN","CAN","74","218","1997","S.J","1","2","2"
"250","Patrick Maroon","EDM","L","30","1988-04-23","St. Louis","MO","USA","USA","75","225","2007","PHI","6","10","161"
"51","Patrick Sharp","DAL","L","36","1981-12-27","Winnipeg","MB","CAN","CAN","73","200","2001","PHI","3","32","95"
"307","Patrick Wiercioch","COL","D","28","1990-09-12","Burnaby","BC","CAN","CAN","77","202","2008","OTT","2","12","42"
"215","Patrik Berglund","STL","C","30","1988-06-02","Västerås","","SWE","SWE","76","215","2006","STL","1","25","25"
"872","Patrik Laine","WPG","R","20","1998-04-19","Tampere","","FIN","FIN","77","206","2016","WPG","1","2","2"
"432","Patrik Nemeth","DAL","D","26","1992-02-08","Stockholm","","SWE","SWE","75","219","2010","DAL","2","11","41"
"252","Paul Byron","MTL","L","29","1989-04-27","Ottawa","ON","CAN","CAN","69","163","2007","BUF","6","28","179"
"244","Paul Carey","WSH","C","30","1988-09-24","Boston","MA","USA","USA","73","200","2007","COL","5","14","135"
"662","Paul LaDue","L.A","D","26","1992-09-06","Grand Forks","ND","USA","USA","74","200","2012","L.A","6","30","181"
"36","Paul Martin","S.J","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"260","Paul Postma","WPG","D","29","1989-02-22","Red Deer","AB","CAN","CAN","75","195","2007","ATL","7","24","205"
"154","Paul Stastny","STL","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
