"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"500","Marc-Edouard Vlasic","S.J","D","82","1898.9166666667","4","19","9","10","23","31.51","119","3.36","287","192","70","21","5","17","38","15","14","0","1","23","44","18","45","141","171","0","0","-"
"726","Tyler Myers","BUF","D","55","1236.95","8","15","10","5","23","41.82","84","9.52","190","131","42","13","4","11","28","14","14","0","0","4","44","26","78","58","70","0","0","-"
"775","Jared Spurgeon","MIN","D","70","1511.95","3","20","10","10","23","45.10","92","3.26","192","136","31","8","2","10","6","3","3","0","0","14","22","18","36","88","95","0","0","-"
"804","Victor Hedman","T.B","D","61","1409.0666666667","5","18","9","9","23","36.51","82","6.10","192","124","47","14","1","6","65","26","24","1","1","17","35","33","96","85","127","0","0","-"
"883","Andrew Shaw","CHI","C","37","562.68333333333","12","11","8","3","23","74.19","74","16.22","130","99","89","47","5","8","50","15","10","4","1","21","5","16","82","89","21","41","47","46.59"
"44","Stephane Robidas","DAL","D","75","1707.15","5","17","8","9","22","32.84","75","6.67","197","118","26","4","3","8","48","24","24","0","0","7","25","23","191","187","110","0","0","-"
"112","Francois Beauchemin","ANA","D","82","2095.3833333333","8","14","7","7","22","29.33","139","5.76","285","198","55","13","4","7","48","17","14","2","1","14","47","30","154","110","194","1","1","50.00"
"162","Andy McDonald","STL","L","25","463.13333333333","10","12","5","7","22","78.57","64","15.63","108","85","67","35","3","6","2","1","1","0","0","7","12","11","3","32","5","66","50","56.90"
"242","Marek Zidlicky","MIN, N.J","D","63","1343.8333333333","2","20","13","7","22","34.38","70","2.86","159","97","35","9","0","12","34","17","17","0","0","7","44","14","62","65","58","0","0","-"
"268","Tom Gilbert","EDM, MIN","D","67","1612.3333333333","3","19","8","11","22","34.92","72","4.17","176","115","39","7","3","11","20","9","9","0","0","17","50","30","65","111","115","0","0","-"
"278","Pierre-Marc Bouchard","MIN","C","37","603.98333333333","9","13","7","6","22","64.71","84","10.71","141","106","74","32","7","7","18","4","3","0","1","7","11","22","3","27","9","4","12","25.00"
"503","Justin Abdelkader","DET","L","81","997.45","8","14","12","2","22","64.71","121","6.61","196","158","114","56","5","12","62","21","15","6","0","33","14","16","148","133","42","239","213","52.88"
"669","Nick Spaling","NSH","C","77","1209.65","10","12","5","7","22","57.89","107","9.35","164","139","97","54","6","5","18","9","9","0","0","16","17","45","43","64","38","448","446","50.11"
"721","Luke Schenn","TOR","D","79","1266.7833333333","2","20","8","12","22","39.29","81","2.47","189","126","36","8","3","8","62","22","16","6","0","16","58","28","270","148","115","0","0","-"
"860","Justin Faulk","CAR","D","66","1507.7166666667","8","14","5","9","22","36.67","101","7.92","220","150","63","11","4","17","27","12","11","1","0","8","20","32","113","108","85","0","0","-"
"31","Sheldon Souray","DAL","D","64","1309.6166666667","6","15","8","7","21","33.87","179","3.35","354","250","44","6","12","18","73","35","34","1","0","11","33","23","55","53","90","0","0","-"
"40","Radek Dvorak","DAL","R","73","1042.1666666667","4","17","12","5","21","70.00","83","4.82","163","125","74","33","4","5","12","6","6","0","0","12","22","42","51","95","56","10","15","40.00"
"77","Eric Brewer","T.B","D","82","1907.9833333333","1","20","8","12","21","25.00","83","1.20","222","134","56","14","2","8","49","23","22","1","0","6","37","26","197","105","176","0","0","-"
"97","Brad Stuart","DET","D","81","1705.4333333333","6","15","6","9","21","30.43","96","6.25","210","140","37","3","2","11","29","13","12","1","0","16","27","22","177","139","115","0","0","-"
"183","Jarret Stoll","L.A","C","78","1300.85","6","15","9","6","21","55.26","133","4.51","249","193","114","40","6","12","60","30","30","0","0","9","18","19","165","108","46","662","542","54.98"
"197","Paul Gaustad","BUF, NSH","C","70","1033.7","7","14","9","5","21","67.74","75","9.33","127","103","72","40","5","9","76","24","18","4","2","16","26","22","114","53","47","659","491","57.30"
"252","Vernon Fiddler","DAL","C","82","1146.7833333333","8","13","7","6","21","75.00","123","6.50","214","173","102","50","5","7","60","22","20","0","2","31","13","40","82","117","67","534","515","50.91"
"285","Eric Nystrom","DAL","L","74","1017.0166666667","16","5","3","2","21","75.00","102","15.69","187","145","113","55","7","9","24","9","7","2","0","15","24","20","176","98","38","14","15","48.28"
"301","Jim Slater","WPG","C","78","1151.5166666667","13","8","6","2","21","63.64","118","11.02","181","157","97","46","5","10","42","18","16","2","0","17","19","23","163","93","73","634","531","54.42"
"340","Kevin Klein","NSH","D","66","1316.1166666667","4","17","9","8","21","53.85","91","4.40","180","121","48","6","1","8","4","2","2","0","0","6","50","25","84","64","151","0","0","-"
"363","Corey Potter","EDM","D","62","1236.75","4","17","9","8","21","38.89","98","4.08","216","142","39","8","3","11","24","12","12","0","0","12","40","31","90","46","79","0","0","-"
"496","Matt Niskanen","PIT","D","75","1345.4166666667","4","17","5","12","21","29.58","118","3.39","270","181","45","8","2","15","47","22","21","1","0","9","20","13","105","156","69","0","0","-"
"511","Cody Franson","TOR","D","57","922.85","5","16","5","11","21","46.67","65","7.69","173","95","37","1","6","2","22","11","11","0","0","7","45","20","102","54","53","0","0","-"
"615","Ryan Wilson","COL","D","59","1105.3166666667","1","20","12","8","21","41.18","63","1.59","151","95","31","1","3","7","33","12","9","3","0","14","28","33","97","89","70","0","1","0.00"
"871","Ryan Johansen","CBJ","C","67","853.26666666667","9","12","9","3","21","63.64","99","9.09","170","130","94","41","2","11","24","11","11","0","0","8","11","20","68","53","24","97","118","45.12"
"157","Ruslan Fedotenko","NYR","L","73","992.53333333333","9","11","6","5","20","60.61","94","9.57","166","131","111","63","1","9","16","8","8","0","0","16","11","22","86","85","57","16","18","47.06"
"306","Ryan Whitney","EDM","D","51","1069.1166666667","3","17","8","9","20","50.00","41","7.32","110","66","25","3","0","4","16","8","8","0","0","4","54","16","18","51","85","0","0","-"
"335","Anthony Stewart","CAR","R","77","625.6","9","11","5","6","20","76.92","64","14.06","105","87","58","33","4","11","30","8","5","2","1","8","13","15","92","42","15","3","14","17.65"
"384","Shane O'Brien","COL","D","76","1460.7","3","17","12","5","20","32.79","114","2.63","228","148","49","5","2","18","105","40","35","3","2","21","33","28","138","74","86","0","0","-"
"474","Mason Raymond","VAN","L","55","857.25","10","10","7","3","20","57.14","125","8.00","204","156","102","39","11","10","18","9","9","0","0","12","12","20","32","65","13","7","18","28.00"
"512","Vladimir Sobotka","STL","L","73","1156.5666666667","5","15","10","5","20","54.05","117","4.27","211","169","110","50","8","11","42","21","21","0","0","9","11","29","152","89","29","281","220","56.09"
"561","Derek Dorsett","CBJ","R","77","1131.4","12","8","6","2","20","60.61","137","8.76","207","174","111","76","6","14","235","65","40","19","6","51","12","36","199","138","40","14","14","50.00"
"740","Slava Voynov","L.A","D","54","1000.8666666667","8","12","8","4","20","40.82","86","9.30","216","137","61","13","4","14","12","6","6","0","0","5","30","11","74","79","47","0","0","-"
"746","Luke Adam","BUF","C","52","644.9","10","10","4","6","20","71.43","89","11.24","167","134","89","43","5","15","14","7","7","0","0","6","16","24","26","43","15","114","145","44.02"
"790","Matt Gilroy","OTT, T.B","D","67","1172.9666666667","3","17","7","10","20","37.74","80","3.75","161","106","37","8","3","4","18","9","9","0","0","9","29","18","59","87","75","0","0","-"
"47","Chris Phillips","OTT","D","80","1528.6833333333","5","14","6","8","19","31.67","85","5.88","190","122","44","8","4","8","16","8","8","0","0","11","50","18","134","136","137","0","0","-"
"135","Taylor Pyatt","PHX","L","73","899.2","9","10","5","5","19","61.29","111","8.11","181","144","119","60","6","11","23","10","9","1","0","12","8","14","137","133","20","6","5","54.55"
"215","Carlo Colaiacovo","STL","D","64","1216.25","2","17","8","9","19","38.00","68","2.94","180","109","51","4","4","5","22","11","11","0","0","5","14","9","73","78","81","0","0","-"
"267","Adam Burish","DAL","R","65","831.21666666667","6","13","7","6","19","59.38","82","7.32","140","113","66","38","2","8","76","22","18","0","4","18","13","17","69","79","36","217","172","55.78"
"348","Maxim Lapierre","VAN","C","82","920.53333333333","9","10","5","5","19","73.08","103","8.74","168","133","92","36","12","5","125","28","15","7","6","31","9","17","244","69","24","251","231","52.07"
"359","Jan Hejda","COL","D","81","1675.3","5","14","6","8","19","46.34","78","6.41","207","133","39","8","4","8","24","11","11","0","0","9","44","27","142","115","134","1","0","100.00"
"441","Torrey Mitchell","S.J","C","76","945.1","9","10","5","5","19","61.29","100","9.00","175","131","83","34","9","6","29","12","11","1","0","21","27","33","94","83","33","36","47","43.37"
"520","Tom Pyatt","T.B","L","74","1094.7833333333","12","7","4","3","19","67.86","95","12.63","142","121","97","58","7","4","8","4","4","0","0","16","13","17","40","161","52","128","153","45.55"
"602","Andrew MacDonald","NYI","D","75","1753.1166666667","5","14","2","12","19","30.65","71","7.04","202","112","59","10","4","9","26","12","12","0","0","19","56","50","48","136","185","0","0","-"
"674","Carl Gunnarsson","TOR","D","76","1649.4333333333","4","15","4","11","19","31.15","89","4.49","199","124","57","8","3","8","20","10","10","0","0","12","65","34","114","168","152","0","1","0.00"
"826","Dmitry Orlov","WSH","D","60","1012.4833333333","3","16","7","9","19","48.72","51","5.88","112","78","24","3","1","7","18","5","4","0","1","6","48","23","99","67","54","0","1","0.00"
"841","Gabriel Bourque","NSH","L","43","549.91666666667","7","12","5","7","19","79.17","59","11.86","94","72","50","24","4","7","6","3","3","0","0","3","9","20","66","79","19","0","1","0.00"
"7","Mike Knuble","WSH","R","72","1003.85","6","12","6","6","18","64.29","91","6.59","157","130","101","65","3","12","32","16","16","0","0","5","15","25","86","64","45","14","13","51.85"
"65","Craig Adams","PIT","R","82","925.35","5","13","8","5","18","72.00","76","6.58","130","103","73","29","4","9","34","10","7","2","1","13","7","13","162","83","45","132","160","45.21"
"99","Manny Malhotra","VAN","C","78","963","7","11","4","7","18","64.29","60","11.67","104","79","51","28","8","5","14","7","7","0","0","12","22","22","44","57","45","536","380","58.52"
"158","Joel Ward","WSH","R","73","907.28333333333","6","12","6","6","18","54.55","79","7.59","142","103","72","36","8","8","20","10","10","0","0","10","21","35","75","107","41","29","23","55.77"
"171","Brooks Orpik","PIT","D","73","1646.3333333333","2","16","7","9","18","22.22","44","4.55","120","75","24","1","3","8","61","25","23","1","1","12","25","13","259","131","139","0","0","-"
"196","Matthew Lombardi","TOR","C","62","841.18333333333","8","10","7","3","18","66.67","101","7.92","153","126","84","40","10","6","10","5","5","0","0","1","16","16","58","115","34","151","155","49.35"
"218","Tim Gleason","CAR","D","82","1698.2166666667","1","17","11","6","18","26.09","65","1.54","146","97","25","5","2","15","71","24","18","5","1","23","32","18","129","43","112","0","0","-"
"247","Johnny Oduya","CHI, WPG","D","81","1657.3333333333","3","15","8","7","18","37.50","82","3.66","213","134","43","5","3","6","33","15","14","1","0","15","36","23","64","159","140","0","0","-"
"281","Matt Stajan","CGY","C","61","793.63333333333","8","10","5","5","18","69.23","77","10.39","121","93","82","44","6","8","29","9","7","1","1","13","21","28","49","63","33","331","308","51.80"
"533","Matt D'Agostini","STL","R","55","771.06666666667","9","9","5","4","18","52.94","101","8.91","207","155","105","45","3","13","27","12","11","1","0","7","8","19","48","62","18","8","21","27.59"
"538","Anton Stralman","NYR","D","53","906.26666666667","2","16","8","8","18","43.90","55","3.64","110","73","32","9","4","7","20","10","10","0","0","4","12","11","76","78","71","0","0","-"
"638","Nick Bonino","ANA","C","50","623.85","5","13","6","7","18","72.00","63","7.94","104","88","74","37","3","7","8","4","4","0","0","3","9","28","18","62","39","195","259","42.95"
"677","Yannick Weber","MTL","D","60","937.13333333333","4","14","7","7","18","48.65","88","4.55","198","121","47","7","3","9","28","13","13","0","0","6","43","18","49","56","47","0","0","-"
"807","Brayden Schenn","PHI","C","54","762.71666666667","12","6","3","3","18","52.94","97","12.37","173","130","91","46","5","15","34","14","12","2","0","21","15","11","136","115","26","201","235","46.10"
"887","Adam Larsson","N.J","D","65","1340.3333333333","2","16","8","8","18","32.73","68","2.94","153","93","29","1","1","6","20","10","10","0","0","6","44","12","94","106","67","0","0","-"
"67","Samuel Pahlsson","CBJ, VAN","C","80","1181.8833333333","4","13","8","5","17","54.84","93","4.30","172","133","85","36","7","9","34","17","17","0","0","12","14","44","123","47","37","540","486","52.63"
"104","Simon Gagne","L.A","L","34","611.61666666667","7","10","7","3","17","65.38","75","9.33","128","93","76","34","1","4","18","9","9","0","0","3","24","8","17","32","10","2","5","28.57"
"195","Deryk Engelland","PIT","D","73","1178.8333333333","4","13","5","8","17","34.69","86","4.65","186","125","33","4","6","13","56","16","8","8","0","15","18","9","174","145","77","0","0","-"
"227","Jay McClement","COL","C","80","1100.2166666667","10","7","4","3","17","56.67","95","10.53","169","129","98","42","10","17","31","13","12","1","0","12","16","34","72","66","54","448","425","51.32"
"274","Joni Pitkanen","CAR","D","30","669.13333333333","5","12","5","7","17","53.13","62","8.06","115","88","18","4","1","11","16","8","8","0","0","4","17","9","27","66","43","0","0","-"
"398","Dustin Penner","L.A","R","65","930.85","7","10","7","3","17","68.00","119","5.88","216","174","106","53","11","10","43","15","13","1","1","10","38","27","90","66","16","14","18","43.75"
"429","Brandon Prust","NYR","L","82","979.36666666667","5","12","7","5","17","60.71","68","7.35","108","90","76","54","2","7","156","40","18","20","2","42","23","15","144","109","51","3","2","60.00"
"463","Grant Clitsome","CBJ, WPG","D","63","1071.2","4","13","5","8","17","48.57","87","4.60","185","130","38","2","5","7","32","16","16","0","0","6","30","15","85","85","61","0","1","0.00"
"527","Mark Fayne","N.J","D","82","1655.5333333333","4","13","2","11","17","26.15","94","4.26","219","135","37","3","1","7","26","13","13","0","0","5","35","20","84","139","88","0","0","-"
"543","Andrew Desjardins","S.J","L","76","728.2","4","13","9","4","17","73.91","80","5.00","132","107","59","27","4","8","47","15","11","3","1","15","25","37","93","117","49","192","170","53.04"
"632","Karl Alzner","WSH","D","82","1711.6833333333","1","16","6","10","17","26.98","56","1.79","146","89","29","2","2","5","29","13","12","1","0","6","48","18","74","135","139","0","0","-"
"811","Jared Cowen","OTT","D","82","1549.2","5","12","3","9","17","30.36","58","8.62","139","79","38","2","0","8","56","20","17","2","1","12","38","28","217","179","74","0","0","-"
"58","Arron Asham","PIT","R","64","591.08333333333","5","11","9","2","16","66.67","49","10.20","92","68","41","16","2","6","76","22","13","8","1","19","3","13","95","40","8","6","5","54.55"
"60","Eric Belanger","EDM","C","78","1149.2333333333","4","12","7","5","16","48.48","118","3.39","217","164","111","31","7","8","30","14","14","0","0","11","38","50","36","42","41","557","450","55.31"
"130","Jeff Halpern","WSH","C","69","869.95","4","12","7","5","16","66.67","63","6.35","104","82","67","44","1","5","24","12","12","0","0","11","6","22","55","79","44","365","260","58.40"
"164","Mike Weaver","FLA","D","82","1666.8833333333","0","16","4","12","16","28.07","51","0.00","124","78","22","3","3","6","14","7","7","0","0","16","23","38","114","194","137","0","0","-"
"191","Travis Moen","MTL","L","48","754.36666666667","9","7","5","2","16","66.67","45","20.00","82","69","51","33","1","5","39","11","7","3","1","13","13","13","75","71","41","5","7","41.67"
"231","Aaron Johnson","CBJ","D","56","924.4","3","13","6","7","16","45.71","63","4.76","118","89","31","4","1","7","26","9","8","0","1","11","21","17","99","93","72","0","0","-"
"282","Gregory Campbell","BOS","C","78","998.25","8","8","1","7","16","59.26","74","10.81","131","103","89","43","8","6","80","21","10","10","1","20","18","22","107","98","53","344","334","50.74"
"310","Josh Gorges","MTL","D","82","1855.7166666667","2","14","7","7","16","22.86","59","3.39","145","89","33","5","0","6","39","18","17","1","0","8","43","20","131","146","250","0","0","-"
"369","John Mitchell","NYR","C","63","640.26666666667","5","11","5","6","16","57.14","64","7.81","117","92","80","45","2","13","8","3","3","0","0","9","16","11","89","59","27","103","96","51.76"
"386","Tanner Glass","WPG","L","78","1046.6","5","11","6","5","16","61.54","86","5.81","138","110","65","33","6","5","73","22","14","7","1","18","20","9","246","84","51","29","44","39.73"
"409","Kyle Chipchura","PHX","C","53","557.83333333333","3","13","9","4","16","76.19","43","6.98","78","60","53","31","3","4","42","12","6","6","0","13","6","13","67","92","14","173","190","47.66"
"485","Brian Lee","OTT, T.B","D","55","854.4","1","15","6","9","16","55.17","32","3.13","87","63","19","2","1","3","35","16","15","1","0","3","25","9","127","66","62","0","0","-"
"553","Andy Greene","N.J","D","56","1092.3","1","15","7","8","16","33.33","53","1.89","118","85","17","2","0","6","16","8","8","0","0","8","15","15","35","87","96","0","0","-"
"582","Peter Mueller","COL","C","32","468.88333333333","7","9","8","1","16","88.89","82","8.54","154","115","59","21","7","9","8","4","4","0","0","0","12","10","14","8","10","6","4","60.00"
"742","Roman Josi","NSH","D","52","956.31666666667","5","11","5","6","16","42.11","64","7.81","131","92","32","7","2","11","14","7","7","0","0","4","16","16","33","70","98","0","0","-"
"852","Bobby Butler","OTT","R","56","642.75","6","10","4","6","16","47.06","86","6.98","161","122","74","26","6","3","12","6","6","0","0","7","18","26","34","57","13","3","0","100.00"
"882","Raphael Diaz","MTL","D","59","1062.2666666667","3","13","3","10","16","44.44","61","4.92","167","95","37","2","1","9","30","15","15","0","0","4","38","13","40","51","102","1","1","50.00"
"20","Jamal Mayers","CHI","R","81","793.91666666667","6","9","6","3","15","71.43","70","8.57","121","104","77","25","7","5","91","21","8","11","2","24","17","23","102","85","25","313","245","56.09"
"64","Brett Clark","T.B","D","82","1506.8","2","13","7","6","15","28.30","61","3.28","168","98","32","9","6","10","20","10","10","0","0","4","43","26","118","90","199","0","0","-"
"70","Pavel Kubina","PHI, T.B","D","69","1329.7166666667","3","12","6","6","15","25.00","75","4.00","158","106","28","4","4","5","74","29","26","2","1","12","26","18","130","123","119","0","0","-"
"113","Brian Gionta","MTL","R","31","602.48333333333","8","7","6","1","15","60.00","75","10.67","154","121","83","33","8","9","16","8","8","0","0","11","13","15","35","47","13","14","19","42.42"
"118","Jaroslav Spacek","CAR, MTL","D","46","739.85","5","10","7","3","15","41.67","42","11.90","101","61","23","3","1","9","8","4","4","0","0","6","18","14","29","52","68","0","0","-"
"272","Matt Greene","L.A","D","82","1367.15","4","11","4","7","15","35.71","76","5.26","176","123","23","2","3","12","58","26","24","2","0","11","44","10","241","139","112","0","0","-"
"286","Johnny Boychuk","BOS","D","77","1587.2833333333","5","10","7","3","15","19.48","171","2.92","354","243","66","12","9","20","53","18","14","3","1","15","31","8","145","171","133","0","0","-"
"292","Daniel Paille","BOS","L","69","793.21666666667","9","6","4","2","15","68.18","86","10.47","136","113","67","42","6","9","15","6","5","1","0","10","17","20","59","87","24","2","5","28.57"
"373","Nate Thompson","T.B","C","68","1007.95","9","6","3","3","15","68.18","85","10.59","135","107","90","51","9","7","21","9","8","1","0","11","14","29","107","92","56","293","299","49.49"
"405","Ladislav Smid","EDM","D","78","1630.5333333333","5","10","1","9","15","25.86","47","10.64","92","64","17","8","1","4","44","22","22","0","0","12","47","31","186","68","184","0","0","-"
"419","Blake Comeau","CGY, NYI","L","74","1143.3333333333","5","10","5","5","15","57.69","137","3.65","283","188","115","30","10","13","30","15","15","0","0","12","33","37","144","71","22","29","62","31.87"
"514","Marc-Andre Gragnani","BUF, VAN","D","58","936.31666666667","2","13","3","10","15","30.61","47","4.26","84","62","17","2","3","5","26","13","13","0","0","3","33","10","19","61","41","1","0","100.00"
"516","Chris Butler","CGY","D","68","1469.3333333333","2","13","2","11","15","27.78","62","3.23","149","98","24","2","1","5","34","13","12","0","1","8","50","17","70","89","115","0","0","-"
"521","Niklas Hjalmarsson","CHI","D","69","1392.4","1","14","8","6","15","29.41","65","1.54","158","96","23","1","2","9","14","7","7","0","0","8","51","30","42","153","142","0","0","-"
"524","Tom Wandell","DAL","C","72","701.1","6","9","6","3","15","78.95","103","5.83","182","140","73","34","4","11","16","8","8","0","0","8","15","37","52","68","30","141","183","43.52"
"574","Matt Beleskey","ANA","L","70","718.55","4","11","6","5","15","60.00","75","5.33","156","111","68","26","7","5","72","24","16","8","0","23","10","10","104","60","20","11","15","42.31"
"594","Michael Frolik","CHI","R","63","811.01666666667","5","10","7","3","15","78.95","117","4.27","224","159","112","33","11","4","22","9","9","0","0","11","6","41","56","108","32","16","32","33.33"
"637","TJ Galiardi","COL, S.J","L","69","900.35","9","6","2","4","15","71.43","113","7.96","198","152","109","44","8","7","53","23","22","1","0","10","16","47","110","112","22","75","92","44.91"
"699","Matt Frattin","TOR","R","56","737.25","8","7","7","0","15","48.39","92","8.70","181","139","106","28","4","3","25","11","10","1","0","8","15","22","81","115","12","2","6","25.00"
"793","Jordan Caron","BOS","R","48","553.35","7","8","5","3","15","68.18","57","12.28","87","69","48","20","2","7","14","7","7","0","0","3","5","6","64","63","15","1","1","50.00"
"870","Brett Connolly","T.B","R","68","780.05","4","11","4","7","15","53.57","94","4.26","156","129","94","47","6","10","30","15","15","0","0","11","21","9","58","91","19","20","32","38.46"
"29","Richard Park","PIT","R","54","589.35","7","7","4","3","14","63.64","44","15.91","86","62","47","18","3","4","12","6","6","0","0","8","6","9","28","42","18","221","176","55.67"
"98","Bryan Allen","CAR","D","82","1571.15","1","13","6","7","14","24.56","87","1.15","210","135","36","11","4","14","76","35","33","2","0","12","36","22","111","165","188","0","0","-"
"148","Derek MacKenzie","CBJ","C","66","693.06666666667","7","7","3","4","14","70.00","61","11.48","94","79","42","22","3","3","40","13","10","2","1","20","10","26","189","56","19","234","195","54.55"
"182","Kurtis Foster","ANA, MIN, N.J","D","51","810.51666666667","4","10","1","9","14","33.33","85","4.71","156","110","39","1","2","5","35","12","10","1","1","1","17","4","46","47","35","0","0","-"
"203","Steve Montador","CHI","D","52","767.51666666667","5","9","3","6","14","34.15","57","8.77","113","80","33","8","1","6","45","13","9","3","1","5","21","6","49","85","46","0","0","-"
"213","Chuck Kobasew","COL","R","58","687.21666666667","7","7","6","1","14","70.00","65","10.77","113","84","63","36","1","7","51","16","13","1","2","13","7","17","62","63","20","7","15","31.82"
"259","Sheldon Brookbank","ANA","D","80","1248.4333333333","3","11","4","7","14","32.56","49","6.12","132","89","25","4","6","9","65","21","14","7","0","14","29","12","120","133","110","0","0","-"
"331","Mark Stuart","WPG","D","80","1376.15","3","11","4","7","14","31.11","60","5.00","169","100","30","4","0","8","98","36","29","6","1","25","43","7","198","142","182","0","0","-"
"482","Gilbert Brule","PHX","C","33","381.61666666667","5","9","5","4","14","63.64","56","8.93","88","76","47","23","2","4","11","4","3","1","0","8","10","10","55","55","13","8","13","38.10"
"534","Joe Vitale","PIT","C","68","760.16666666667","4","10","6","4","14","70.00","70","5.71","122","98","81","38","3","3","56","18","13","4","1","23","8","17","106","105","36","403","320","55.74"
"670","Dwight King","L.A","L","27","395.26666666667","5","9","5","4","14","66.67","42","11.90","68","59","42","27","0","7","10","4","4","0","0","0","6","6","37","41","5","2","1","66.67"
"764","TJ Brodie","CGY","D","54","889.86666666667","2","12","3","9","14","35.00","44","4.55","95","61","24","6","0","6","14","7","7","0","0","5","43","25","43","93","38","0","0","-"
"773","Matt Martin","NYI","L","80","972.61666666667","7","7","6","1","14","87.50","130","5.38","210","178","111","60","12","15","121","34","18","15","1","30","21","36","374","87","41","10","13","43.48"
"774","Cam Atkinson","CBJ","R","27","415.46666666667","7","7","6","1","14","50.00","66","10.61","108","86","78","33","3","7","14","7","7","0","0","3","9","15","23","24","17","0","1","0.00"
"9","Roman Hamrlik","WSH","D","68","1306.8333333333","2","11","4","7","13","22.81","58","3.45","131","79","31","3","3","4","34","17","17","0","0","3","43","26","69","77","149","0","0","-"
"22","Hal Gill","MTL, NSH","D","76","1302.35","1","12","3","9","13","28.26","49","2.04","106","66","16","0","2","9","37","16","15","1","0","10","62","20","75","67","161","0","0","-"
"26","Ed Jovanovski","FLA","D","66","1101.85","3","10","5","5","13","37.14","58","5.17","124","81","19","0","3","5","29","13","12","1","0","11","38","15","71","92","73","0","0","-"
"59","Toni Lydman","ANA","D","74","1398.6833333333","0","13","3","10","13","27.08","46","0.00","126","74","26","2","4","3","46","23","23","0","0","4","35","13","134","81","153","0","0","-"
"62","Michal Rozsival","PHX","D","54","1043.7833333333","1","12","4","8","13","35.14","49","2.04","109","69","21","4","0","13","34","17","17","0","0","6","16","13","62","126","91","0","0","-"
"73","Shawn Thornton","BOS","L","81","743.81666666667","5","8","7","1","13","76.47","114","4.39","187","152","80","34","9","7","154","39","17","20","2","31","6","19","91","60","12","16","22","42.11"
"136","Barret Jackman","STL","D","81","1674.9666666667","1","12","5","7","13","25.49","82","1.22","180","120","30","3","2","7","57","24","21","3","0","26","31","22","106","88","153","0","0","-"
"167","Rostislav Klesla","PHX","D","65","1258.3","3","10","5","5","13","24.07","87","3.45","174","122","44","13","3","11","54","20","17","2","1","14","23","13","112","116","150","1","1","50.00"
"198","Antti Miettinen","WPG","R","45","526.81666666667","5","8","4","4","13","72.22","58","8.62","104","78","60","19","2","7","0","0","0","0","0","2","5","7","38","34","11","9","12","42.86"
"220","David Steckel","TOR","C","76","974.91666666667","8","5","2","3","13","56.52","79","10.13","143","110","73","37","4","4","10","5","5","0","0","8","31","33","170","91","66","643","465","58.03"
"253","Zbynek Michalek","PIT","D","62","1342.2833333333","2","11","4","7","13","24.07","77","2.60","174","117","39","7","4","8","24","12","12","0","0","13","26","10","47","159","144","0","0","-"
"298","Ben Eager","EDM","L","63","538.1","8","5","4","1","13","81.25","69","11.59","121","94","56","24","3","10","107","34","26","5","3","19","17","13","73","32","17","0","2","0.00"
"372","Bruno Gervais","T.B","D","50","713.36666666667","6","7","4","3","13","44.83","57","10.53","117","81","25","6","3","5","8","4","4","0","0","1","14","17","42","71","63","0","0","-"
"430","Andrej Sekera","BUF","D","69","1352.5833333333","3","10","4","6","13","23.21","88","3.41","185","125","42","9","5","6","18","9","9","0","0","14","30","25","56","116","93","0","1","0.00"
"490","Jakub Kindl","DET","D","55","772.95","1","12","7","5","13","43.33","69","1.45","119","90","26","4","4","2","25","11","10","1","0","10","19","15","61","67","32","0","0","-"
"626","Darroll Powe","MIN","C","82","1146.6666666667","6","7","5","2","13","59.09","109","5.50","189","156","96","48","16","8","57","24","21","3","0","23","11","22","151","76","91","46","59","43.81"
"678","Drayson Bowman","CAR","L","37","494.05","6","7","4","3","13","61.90","70","8.57","124","89","74","39","4","12","4","2","2","0","0","6","8","10","54","52","10","0","0","-"
"702","Jason Demers","S.J","D","57","960.08333333333","4","9","1","8","13","34.21","73","5.48","157","106","36","9","1","17","22","11","11","0","0","12","27","11","60","58","58","0","0","-"
"828","Stefan Elliott","COL","D","39","668.53333333333","4","9","4","5","13","41.94","84","4.76","172","104","31","3","1","9","8","4","4","0","0","3","14","7","3","58","31","0","0","-"
"832","Marcus Foligno","BUF","L","14","221.41666666667","6","7","1","6","13","61.90","23","26.09","43","36","28","18","1","1","9","3","2","1","0","4","2","7","44","25","11","0","3","0.00"
"862","Devante Smith-Pelly","ANA","R","49","590.15","7","6","3","3","13","72.22","66","10.61","118","95","68","35","5","6","16","8","8","0","0","7","19","5","104","82","9","6","15","28.57"
"12","Chris Pronger","PHI","D","13","292.18333333333","1","11","3","8","12","66.67","23","4.35","46","27","5","1","1","4","10","5","5","0","0","3","7","7","15","6","27","0","0","-"
"80","Scott Hannan","CGY","D","78","1587.7333333333","2","10","2","8","12","21.05","49","4.08","103","75","18","3","1","0","38","15","14","0","1","5","39","13","60","56","126","1","0","100.00"
"92","Tom Kostopoulos","CGY","R","81","998.2","4","8","4","4","12","52.17","91","4.40","147","111","72","35","5","7","57","21","16","5","0","18","23","29","124","83","48","25","59","29.76"
