"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"326","Brandon Yip","PHX","R","2","13.75","10","10","50.00","8","5","61.54","7","2","77.78","1","1","50.00","5","4","55.56","3","2","60.00","1","1","50.00","2","2","50.00","0","0","-","4","6","40.00","0","0","-","14.29","50.00","0.643","2","4","1","13","66.67","3","4","4","42.86"
"452","Darroll Powe","NYR","C","1","8.55","6","6","50.00","4","5","44.44","3","4","42.86","0","2","0.00","0","3","0.00","0","1","0.00","0","1","0.00","0","2","0.00","0","0","-","6","3","66.67","0","1","0.00","0.00","50.00","0.500","1","0","3","10","25.00","2","0","6","25.00"
"602","Mark Van Guilder","NSH","C","1","8.45","4","4","50.00","3","3","50.00","1","3","25.00","0","0","-","1","2","33.33","0","2","0.00","0","0","-","1","0","100.00","0","0","-","2","2","50.00","0","0","-","0.00","100.00","1.000","1","5","0","8","100.00","2","5","1","66.67"
"685","Phil Varone","BUF","C","9","102.66666666667","93","93","50.00","68","66","50.75","50","50","50.00","2","5","28.57","43","44","49.43","21","17","55.26","2","4","33.33","22","27","44.90","0","0","-","41","37","52.56","0","1","0.00","4.00","90.00","0.940","18","28","6","94","75.00","36","35","13","73.47"
"752","Bill Arnold","CGY","C","1","13.583333333333","10","10","50.00","6","5","54.55","2","3","40.00","0","1","0.00","4","7","36.36","0","1","0.00","0","0","-","4","6","40.00","0","1","0.00","6","2","75.00","0","0","-","0.00","66.67","0.667","0","5","0","11","-","1","7","2","33.33"
"764","Justin Johnson","NYI","R","2","12.966666666667","11","11","50.00","7","11","38.89","4","8","33.33","0","1","0.00","1","4","20.00","0","2","0.00","0","0","-","1","2","33.33","0","1","0.00","7","7","50.00","0","0","-","0.00","87.50","0.875","8","2","1","11","88.89","9","4","3","75.00"
"793","Scott Mayfield","NYI","D","5","86.833333333333","78","78","50.00","56","64","46.67","44","47","48.35","1","5","16.67","41","47","46.59","17","17","50.00","0","3","0.00","24","30","44.44","0","2","0.00","28","31","47.46","1","0","100.00","2.27","89.36","0.916","11","20","21","67","34.38","25","31","36","40.98"
"204","Chris Higgins","VAN","L","78","1495.6333333333","1422","1423","49.98","1058","1012","51.11","781","722","51.96","55","78","41.35","594","665","47.18","229","270","45.89","25","42","37.31","365","395","48.03","17","21","44.74","694","649","51.68","13","12","52.00","7.04","89.20","0.962","282","331","340","997","45.34","456","487","617","42.50"
"476","Sam Gagner","EDM","C","67","1231.2333333333","1152","1157","49.89","873","872","50.03","625","610","50.61","57","75","43.18","545","547","49.91","199","204","49.38","32","34","48.48","346","343","50.22","16","24","40.00","532","534","49.91","8","14","36.36","9.12","87.70","0.968","304","235","143","812","68.01","485","355","289","62.66"
"131","Dan Hamhuis","VAN","D","79","1892.6","1686","1696","49.85","1275","1250","50.50","918","875","51.20","74","81","47.74","792","823","49.04","319","329","49.23","39","42","48.15","473","494","48.91","18","25","41.86","757","754","50.10","16","14","53.33","8.06","90.74","0.988","264","394","396","1214","40.00","547","580","744","42.37"
"402","Erik Johnson","COL","D","80","1840.55","1698","1708","49.85","1284","1303","49.63","976","935","51.07","92","65","58.60","818","767","51.61","362","343","51.35","49","36","57.65","456","424","51.82","26","13","66.67","719","772","48.22","17","14","54.84","9.43","93.05","1.025","273","416","290","1250","48.49","606","633","593","50.54"
"383","Matt D'Agostini","BUF, PIT","R","57","846.56666666667","721","729","49.72","514","525","49.47","373","383","49.34","22","33","40.00","295","321","47.89","124","143","46.44","11","12","47.83","171","178","49.00","6","11","35.29","366","334","52.29","5","7","41.67","5.90","91.38","0.973","163","191","120","614","57.60","263","280","251","51.17"
"629","Nazem Kadri","TOR","C","78","1356.4333333333","1376","1392","49.71","997","1087","47.84","692","772","47.27","70","61","53.44","618","624","49.76","240","222","51.95","32","28","53.33","378","402","48.46","24","24","50.00","664","675","49.59","13","6","68.42","10.12","92.10","1.022","273","296","172","924","61.35","437","413","342","56.10"
"405","Jamie McGinn","COL","L","79","1246.5166666667","1171","1186","49.68","875","917","48.83","643","657","49.46","64","56","53.33","554","566","49.46","227","245","48.09","38","36","51.35","327","321","50.46","17","9","65.38","522","510","50.58","9","11","45.00","9.95","91.48","1.014","258","266","167","886","60.71","469","369","348","57.41"
"289","Andrej Meszaros","BOS, PHI","D","52","924.86666666667","840","851","49.67","597","647","47.99","437","474","47.97","45","36","55.56","352","398","46.93","139","166","45.57","25","22","53.19","213","232","47.87","17","8","68.00","391","387","50.26","3","6","33.33","10.30","92.41","1.027","159","185","119","817","57.19","302","291","236","56.13"
"90","Martin Erat","PHX, WSH","R","70","1027.0833333333","889","901","49.66","680","679","50.04","473","501","48.56","39","37","51.32","404","435","48.15","163","162","50.15","21","18","53.85","241","273","46.89","6","9","40.00","420","399","51.28","10","9","52.63","8.25","92.61","1.009","186","264","154","747","54.71","319","363","279","53.34"
"807","Ryan Nugent-Hopkins","EDM","C","80","1631.4666666667","1522","1544","49.64","1148","1202","48.85","858","851","50.20","89","83","51.74","819","769","51.57","315","301","51.14","46","47","49.46","504","468","51.85","27","22","55.10","606","664","47.72","14","13","51.85","10.37","90.25","1.006","350","405","165","1087","67.96","604","587","321","65.30"
"876","Sean Monahan","CGY","C","75","1198.35","1052","1069","49.60","758","740","50.60","538","535","50.14","52","58","47.27","457","479","48.82","186","182","50.54","26","34","43.33","271","297","47.71","16","8","66.67","486","497","49.44","10","13","43.48","9.67","89.16","0.988","307","278","142","963","68.37","463","388","282","62.15"
"62","Mike Fisher","NSH","C","75","1481.85","1332","1354","49.59","1035","961","51.85","778","698","52.71","80","72","52.63","585","536","52.19","256","192","57.14","45","34","56.96","329","344","48.89","18","22","45.00","637","661","49.08","15","16","48.39","10.28","89.68","1.000","328","285","299","943","52.31","542","423","541","50.05"
"593","Matt Bartkowski","BOS","D","64","1250.3166666667","1134","1153","49.58","845","896","48.54","617","665","48.13","57","47","54.81","505","520","49.27","201","204","49.63","29","20","59.18","304","316","49.03","16","16","50.00","535","551","49.26","9","11","45.00","9.24","92.93","1.022","165","274","183","1009","47.41","376","423","383","49.54"
"475","Paul Byron","CGY","L","47","678.81666666667","581","591","49.57","428","420","50.47","296","281","51.30","29","24","54.72","254","274","48.11","101","109","48.10","11","12","47.83","153","165","48.11","12","7","63.16","285","273","51.08","6","4","60.00","9.80","91.46","1.013","134","173","125","601","51.74","202","231","205","49.63"
"277","Curtis Glencross","CGY","L","38","669.43333333333","616","627","49.56","443","451","49.55","316","337","48.39","32","36","47.06","282","275","50.63","110","125","46.81","14","21","40.00","172","150","53.42","11","5","68.75","291","297","49.49","7","8","46.67","10.13","89.32","0.994","152","181","116","475","56.72","256","232","199","56.26"
"442","David Schlemko","PHX","D","48","787.06666666667","747","762","49.50","565","570","49.78","426","408","51.08","32","37","46.38","341","341","50.00","138","149","48.08","20","14","58.82","203","192","51.39","5","15","25.00","345","350","49.64","6","7","46.15","7.51","90.93","0.984","96","141","135","736","41.56","225","227","261","46.30"
"870","Anton Belov","EDM","D","57","951","847","864","49.50","637","641","49.84","479","461","50.96","37","46","44.58","440","419","51.22","170","165","50.75","20","24","45.45","270","254","51.53","12","16","42.86","346","377","47.86","5","6","45.45","7.72","90.02","0.977","137","188","121","693","53.10","279","301","266","51.19"
"874","Seth Jones","NSH","D","77","1510.7666666667","1296","1325","49.45","980","978","50.05","716","687","51.03","58","76","43.28","539","591","47.70","208","227","47.82","36","38","48.65","331","364","47.63","14","25","35.90","632","595","51.51","8","12","40.00","8.10","88.94","0.970","239","226","211","1182","53.11","468","373","437","51.71"
"724","Brett Bulmer","MIN","R","5","53.45","41","42","49.40","31","33","48.44","17","28","37.78","0","2","0.00","9","15","37.50","4","6","40.00","0","0","-","5","9","35.71","0","1","0.00","30","23","56.60","0","1","0.00","0.00","92.86","0.929","6","17","16","37","27.27","9","21","27","25.00"
"248","Colin Fraser","L.A","C","33","296.61666666667","242","248","49.39","178","184","49.17","120","118","50.42","2","6","25.00","89","115","43.63","36","45","44.44","1","4","20.00","53","70","43.09","0","2","0.00","130","108","54.62","1","0","100.00","1.67","94.92","0.966","35","55","22","298","61.40","66","81","55","54.55"
"134","R.J. Umberger","CBJ","C","74","1196.9666666667","1038","1064","49.38","795","809","49.56","581","622","48.30","58","50","53.70","494","442","52.78","212","197","51.83","40","26","60.61","282","245","53.51","12","17","41.38","460","511","47.37","6","7","46.15","9.98","91.96","1.019","228","285","168","916","57.58","394","401","342","53.53"
"31","Sami Salo","T.B","D","71","1291.5","1132","1161","49.37","889","874","50.43","628","611","50.69","66","56","54.10","551","520","51.45","206","205","50.12","30","30","50.00","345","315","52.27","23","15","60.53","533","562","48.68","11","8","57.89","10.51","90.83","1.013","273","348","301","852","47.56","512","491","492","51.00"
"834","J.T. Brown","T.B","R","63","821.13333333333","750","769","49.37","593","586","50.30","418","415","50.18","27","40","40.30","377","351","51.79","149","130","53.41","13","22","37.14","228","221","50.78","9","11","45.00","335","354","48.62","5","6","45.45","6.46","90.36","0.968","158","203","161","583","49.53","239","278","262","47.70"
"195","Johnny Boychuk","BOS","D","75","1589.4166666667","1459","1497","49.36","1103","1096","50.16","806","812","49.81","81","74","52.26","655","670","49.43","260","259","50.10","47","39","54.65","395","411","49.01","18","20","47.37","682","715","48.82","13","15","46.43","10.05","90.89","1.009","221","337","377","1015","36.96","469","555","700","40.12"
"583","Philip Larsen","EDM","D","30","513.66666666667","466","478","49.36","346","352","49.57","260","250","50.98","27","22","55.10","231","205","52.98","84","73","53.50","11","13","45.83","147","132","52.69","13","5","72.22","200","240","45.45","3","3","50.00","10.38","91.20","1.016","84","107","65","354","56.38","195","175","139","58.38"
"782","Frank Corrado","VAN","D","15","188.46666666667","181","186","49.32","137","134","50.55","106","97","52.22","7","10","41.18","81","79","50.63","31","22","58.49","5","3","62.50","50","57","46.73","1","5","16.67","81","89","47.65","1","2","33.33","6.60","89.69","0.963","31","37","27","147","53.45","66","60","57","53.66"
"775","Brian Gibbons","PIT","C","41","489.73333333333","405","418","49.21","304","305","49.92","225","215","51.14","24","18","57.14","193","174","52.59","84","56","60.00","14","4","77.78","109","118","48.02","5","10","33.33","185","197","48.43","5","4","55.56","10.67","91.63","1.023","88","138","73","392","54.66","148","198","123","54.61"
"113","Tomas Kopecky","FLA","R","49","778.45","653","675","49.17","489","502","49.34","344","365","48.52","20","24","45.45","262","308","45.96","96","121","44.24","9","15","37.50","166","187","47.03","5","5","50.00","331","322","50.69","6","4","60.00","5.81","93.42","0.992","143","161","162","555","46.89","245","235","298","45.12"
"334","Tim Sestito","N.J","L","16","145.55","88","91","49.16","64","65","49.61","51","49","51.00","4","3","57.14","43","37","53.75","19","9","67.86","3","1","75.00","24","28","46.15","0","1","0.00","39","47","45.35","0","1","0.00","7.84","93.88","1.017","24","33","21","135","53.33","31","44","39","44.29"
"30","Willie Mitchell","L.A","D","76","1545.1166666667","1388","1437","49.13","1042","1075","49.22","714","733","49.34","55","60","47.83","618","670","47.98","254","283","47.30","29","33","46.77","364","387","48.47","18","11","62.07","640","658","49.31","5","15","25.00","7.70","91.81","0.995","152","267","302","1317","33.48","390","445","549","41.53"
"147","Jay Harrison","CAR","D","68","1130.6","1101","1140","49.13","804","890","47.46","588","625","48.47","47","44","51.65","469","562","45.49","193","250","43.57","21","28","42.86","276","312","46.94","15","7","68.18","531","500","51.50","10","8","55.56","7.99","92.96","1.010","199","196","155","843","56.21","406","322","323","55.69"
"315","Nikita Nikitin","CBJ","D","66","1129.5666666667","985","1020","49.13","724","762","48.72","538","589","47.74","46","36","56.10","428","427","50.06","169","177","48.84","27","23","54.00","259","250","50.88","12","4","75.00","459","474","49.20","7","9","43.75","8.55","93.89","1.024","145","200","158","795","47.85","340","320","354","48.99"
"608","Tim Erixon","CBJ","D","2","28.683333333333","28","29","49.12","21","22","48.84","11","14","44.00","3","1","75.00","19","12","61.29","6","7","46.15","2","0","100.00","13","5","72.22","1","0","100.00","7","14","33.33","0","1","0.00","27.27","92.86","1.201","4","7","6","20","40.00","8","10","9","47.06"
"533","Zach Bogosian","WPG","D","55","1260.0166666667","1185","1230","49.07","890","928","48.95","640","680","48.48","54","56","49.09","500","545","47.85","232","251","48.03","32","32","50.00","268","294","47.69","14","11","56.00","556","572","49.29","8","13","38.10","8.44","91.76","1.002","171","271","181","868","48.58","370","454","391","48.62"
"781","Ondrej Palat","T.B","L","81","1460.8","1313","1365","49.03","1006","1012","49.85","716","714","50.07","90","54","62.50","654","631","50.89","251","229","52.29","45","23","66.18","403","402","50.06","30","24","55.56","584","645","47.52","14","5","73.68","12.57","92.44","1.050","301","352","284","939","51.45","490","488","488","50.10"
"321","Mike Santorelli","VAN","C","49","909.66666666667","854","888","49.02","648","641","50.27","462","455","50.38","39","34","53.42","380","431","46.86","143","171","45.54","18","20","47.37","237","260","47.69","8","10","44.44","395","397","49.87","12","4","75.00","8.44","92.53","1.010","152","182","195","628","43.80","252","278","350","41.86"
"541","Joe Colborne","CGY","C","80","1141.3333333333","990","1032","48.96","713","720","49.76","498","492","50.30","42","54","43.75","442","484","47.73","171","198","46.34","24","31","43.64","271","286","48.65","10","11","47.62","470","468","50.11","8","10","44.44","8.43","89.02","0.975","233","240","160","981","59.29","369","340","302","54.99"
"736","Tye McGinn","PHI","L","18","201.23333333333","165","172","48.96","111","131","45.87","81","105","43.55","10","10","50.00","70","64","52.24","36","20","64.29","7","6","53.85","34","44","43.59","2","4","33.33","76","90","45.78","1","0","100.00","12.35","90.48","1.028","35","51","21","168","62.50","54","74","50","51.92"
"474","James van Riemsdyk","TOR","L","80","1684.5166666667","1720","1794","48.95","1303","1419","47.87","979","975","50.10","99","87","53.23","827","849","49.34","351","332","51.39","53","39","57.61","476","517","47.94","26","32","44.83","800","831","49.05","19","12","61.29","10.11","91.08","1.012","358","365","248","1036","59.08","638","538","481","57.02"
"68","Shawn Horcoff","DAL","C","77","990.1","893","932","48.93","654","701","48.27","469","491","48.85","34","31","52.31","403","453","47.08","160","197","44.82","18","16","52.94","243","256","48.70","12","11","52.17","393","398","49.68","2","4","33.33","7.25","93.69","1.009","200","185","167","801","54.50","334","288","301","52.60"
"85","Matt Carkner","NYI","D","53","635.46666666667","616","644","48.89","464","474","49.47","357","342","51.07","16","31","34.04","290","304","48.82","122","131","48.22","8","21","27.59","168","173","49.27","5","5","50.00","271","272","49.91","3","5","37.50","4.48","90.94","0.954","108","118","84","598","56.25","209","185","188","52.64"
"553","Roman Josi","NSH","D","72","1902.1","1717","1795","48.89","1340","1296","50.83","956","941","50.40","89","89","50.00","762","736","50.87","295","254","53.73","47","43","52.22","467","482","49.21","22","30","42.31","819","843","49.28","15","15","50.00","9.31","90.54","0.999","339","459","376","996","47.41","693","732","820","45.80"
"166","Dennis Wideman","CGY","D","46","1043.9","970","1015","48.87","714","700","50.50","526","502","51.17","50","62","44.64","407","474","46.20","177","170","51.01","28","27","50.91","230","304","43.07","14","17","45.16","476","444","51.74","8","14","36.36","9.51","87.65","0.972","237","197","130","731","64.58","452","291","267","62.87"
"385","Colin Greening","OTT","C","76","1044.5","957","1004","48.80","704","784","47.31","514","561","47.81","32","52","38.10","351","456","43.49","131","189","40.94","11","30","26.83","220","267","45.17","14","14","50.00","514","475","51.97","7","8","46.67","6.23","90.73","0.970","218","329","200","795","52.15","326","421","345","48.58"
"821","Nathan Beaulieu","MTL","D","17","224.88333333333","213","224","48.74","151","154","49.51","106","119","47.11","9","3","75.00","83","81","50.61","41","36","53.25","7","2","77.78","42","45","48.28","1","0","100.00","117","117","50.00","1","1","50.00","8.49","97.48","1.060","36","37","25","202","59.02","81","58","68","54.36"
"528","Chris Mueller","DAL","C","9","83.233333333333","77","81","48.73","53","55","49.07","40","40","50.00","0","3","0.00","37","41","47.44","10","17","37.04","0","3","0.00","27","24","52.94","0","0","-","33","33","50.00","0","0","-","0.00","92.50","0.925","9","22","12","71","42.86","26","32","21","55.32"
"341","Jack Johnson","CBJ","D","82","2023.7166666667","1799","1894","48.71","1367","1450","48.53","991","1069","48.11","98","99","49.75","832","836","49.88","368","335","52.35","57","52","52.29","464","501","48.08","23","27","46.00","830","884","48.42","17","20","45.95","9.89","90.74","1.006","296","422","346","1042","46.11","633","683","759","45.47"
"592","Sean Collins","CBJ","C","6","49.05","37","39","48.68","22","29","43.14","18","23","43.90","2","1","66.67","12","16","42.86","6","6","50.00","1","0","100.00","6","10","37.50","0","1","0.00","15","18","45.45","1","0","100.00","11.11","95.65","1.068","10","14","5","49","66.67","13","15","10","56.52"
"363","Kris Russell","CGY","D","68","1573.15","1432","1511","48.66","1052","1020","50.77","750","719","51.06","76","67","53.15","624","637","49.48","248","243","50.51","38","31","55.07","376","394","48.83","22","20","52.38","703","730","49.06","16","14","53.33","10.13","90.68","1.008","328","329","217","1120","60.18","627","507","421","59.83"
"519","Nick Holden","COL","D","54","1008.8833333333","925","976","48.66","698","741","48.51","510","531","48.99","60","44","57.69","439","426","50.75","194","177","52.29","31","26","54.39","245","249","49.60","14","9","60.87","399","467","46.07","14","9","60.87","11.76","91.71","1.035","156","192","182","790","46.15","332","302","329","50.23"
"866","Nate Schmidt","WSH","D","29","542.13333333333","489","516","48.66","359","394","47.68","255","301","45.86","23","21","52.27","228","239","48.82","98","90","52.13","13","10","56.52","130","149","46.59","5","8","38.46","228","237","49.03","5","3","62.50","9.02","93.02","1.020","64","107","62","368","50.79","176","171","143","55.17"
"330","Adam Cracknell","STL","R","19","155.45","126","133","48.65","96","99","49.23","70","69","50.36","6","6","50.00","53","60","46.90","21","21","50.00","3","4","42.86","32","39","45.07","2","1","66.67","56","61","47.86","1","1","50.00","8.57","91.30","0.999","23","35","10","156","69.70","34","52","28","54.84"
"569","Andrew Campbell","L.A","D","3","38.083333333333","36","38","48.65","29","26","52.73","18","19","48.65","1","1","50.00","12","16","42.86","6","6","50.00","0","0","-","6","10","37.50","1","1","50.00","20","19","51.28","0","0","-","5.56","94.74","1.003","8","4","5","49","61.54","16","10","11","59.26"
"376","Darren Helm","DET","C","42","637.18333333333","517","547","48.59","387","422","47.84","281","320","46.76","31","32","49.21","228","233","49.46","96","103","48.24","20","16","55.56","132","130","50.38","6","7","46.15","235","275","46.08","4","6","40.00","11.03","90.00","1.010","112","183","138","487","44.80","184","237","224","45.10"
"115","Antoine Vermette","PHX","C","82","1575.35","1424","1507","48.58","1076","1146","48.42","779","837","48.21","78","71","52.35","621","719","46.34","261","315","45.31","40","31","56.34","360","404","47.12","20","14","58.82","650","671","49.21","17","22","43.59","10.01","91.52","1.015","328","398","405","1035","44.75","555","571","695","44.40"
"420","Viktor Stalberg","NSH","L","70","880.86666666667","736","779","48.58","547","575","48.75","400","404","49.75","25","39","39.06","327","297","52.40","137","104","56.85","19","20","48.72","190","193","49.61","3","15","16.67","334","394","45.88","3","3","50.00","6.25","90.35","0.966","162","199","114","743","58.70","245","290","239","50.62"
"884","Matt Carey","CHI","L","2","19.266666666667","17","18","48.57","13","13","50.00","11","12","47.83","1","2","33.33","5","9","35.71","3","5","37.50","1","1","50.00","2","4","33.33","0","0","-","10","8","55.56","0","1","0.00","9.09","83.33","0.924","2","8","0","20","100.00","5","11","7","41.67"
"243","Shea Weber","NSH","D","79","2125.3666666667","1892","2006","48.54","1485","1444","50.70","1056","1063","49.83","109","101","51.90","833","834","49.97","335","306","52.26","59","58","50.43","498","528","48.54","26","29","47.27","907","941","49.08","19","13","59.38","10.32","90.50","1.008","372","492","428","1119","46.50","789","811","952","45.32"
"50","Pascal Dupuis","PIT","R","39","690.2","626","664","48.53","482","473","50.47","355","334","51.52","29","29","50.00","272","290","48.40","116","117","49.79","17","15","53.13","156","173","47.42","10","8","55.56","315","307","50.64","1","5","16.67","8.17","91.32","0.995","85","184","100","453","45.95","166","287","214","43.68"
"366","Cody Franson","TOR","D","79","1634.2666666667","1544","1638","48.52","1131","1268","47.14","815","911","47.22","77","89","46.39","666","700","48.76","261","273","48.88","37","42","46.84","405","427","48.68","24","34","41.38","787","813","49.19","14","8","63.64","9.45","90.23","0.997","313","332","350","1111","47.21","608","537","648","48.41"
"161","Johnny Oduya","CHI","D","77","1548.2833333333","1250","1327","48.51","928","933","49.87","671","682","49.59","57","68","45.60","562","593","48.66","229","241","48.72","37","38","49.33","333","352","48.61","12","18","40.00","576","620","48.16","7","12","36.84","8.49","90.03","0.985","213","399","298","1236","41.68","445","604","564","44.10"
"841","Morgan Rielly","TOR","D","73","1287.3","1235","1311","48.51","892","1033","46.34","630","723","46.56","68","64","51.52","567","581","49.39","199","209","48.77","31","31","50.00","368","372","49.73","29","22","56.86","577","646","47.18","8","10","44.44","10.79","91.15","1.019","246","245","191","968","56.29","429","374","395","52.06"
"198","Joffrey Lupul","TOR","L","69","1273.25","1242","1319","48.50","900","1012","47.07","636","700","47.60","69","60","53.49","540","579","48.26","203","207","49.51","33","32","50.77","337","372","47.53","22","17","56.41","611","644","48.69","12","7","63.16","10.85","91.43","1.023","269","294","213","729","55.81","417","404","412","50.30"
"529","Ville Leino","BUF","L","58","837.18333333333","710","754","48.50","540","573","48.52","400","419","48.84","22","31","41.51","298","345","46.35","137","124","52.49","14","15","48.28","161","221","42.15","2","11","15.38","346","350","49.71","5","4","55.56","5.50","92.60","0.981","136","172","119","592","53.33","251","238","251","50.00"
"555","Justin Schultz","EDM","D","74","1726.3","1570","1668","48.49","1182","1271","48.19","840","894","48.44","79","81","49.38","798","779","50.60","303","329","47.94","45","43","51.14","495","450","52.38","23","21","52.27","670","745","47.35","10","15","40.00","9.40","90.94","1.003","299","358","231","1001","56.42","659","589","520","55.89"
"465","Paul Carey","COL","C","12","77.216666666667","62","66","48.44","42","48","46.67","27","34","44.26","3","1","75.00","24","34","41.38","6","15","28.57","1","1","50.00","18","19","48.65","0","0","-","29","24","54.72","2","0","100.00","11.11","97.06","1.082","29","14","5","68","85.29","38","21","9","80.85"
"871","Michael Raffl","PHI","L","68","883.38333333333","760","809","48.44","542","579","48.35","386","417","48.07","31","36","46.27","328","350","48.38","121","133","47.64","19","23","45.24","207","217","48.82","7","8","46.67","342","380","47.37","3","5","37.50","8.03","91.37","0.994","164","263","139","724","54.13","249","331","230","51.98"
"486","Paul Postma","WPG","D","20","322.61666666667","277","295","48.43","202","220","47.87","145","159","47.70","8","9","47.06","138","129","51.69","61","53","53.51","3","7","30.00","77","76","50.33","1","2","33.33","115","132","46.56","4","0","100.00","5.52","94.34","0.999","53","72","40","247","56.99","108","120","80","57.45"
"588","Ben Smith","CHI","R","75","955.28333333333","754","803","48.43","555","550","50.23","405","396","50.56","37","41","47.44","347","332","51.10","151","132","53.36","23","20","53.49","196","200","49.49","9","15","37.50","326","396","45.15","5","6","45.45","9.14","89.65","0.988","99","198","269","852","26.90","152","296","435","25.89"
"863","Andrej Sustr","T.B","D","43","679.11666666667","574","612","48.40","438","480","47.71","303","340","47.12","22","23","48.89","269","287","48.38","99","97","50.51","10","10","50.00","170","190","47.22","10","12","45.45","267","291","47.85","1","1","50.00","7.26","93.24","1.005","69","123","108","538","38.98","157","183","204","43.49"
"778","Justin Fontaine","MIN","R","66","809.01666666667","617","659","48.35","440","479","47.88","309","330","48.36","28","19","59.57","277","264","51.20","113","87","56.50","18","8","69.23","164","177","48.09","6","6","50.00","291","330","46.86","4","4","50.00","9.06","94.24","1.033","133","184","137","691","49.26","199","253","254","43.93"
"779","Raphael Diaz","MTL, NYR, VAN","D","63","1132.4333333333","982","1049","48.35","730","686","51.55","511","484","51.36","31","35","46.97","410","456","47.34","160","161","49.84","11","20","35.48","250","295","45.87","13","12","52.00","479","481","49.90","7","3","70.00","6.07","92.77","0.988","183","216","257","809","41.59","363","327","442","45.09"
"515","Lars Eller","MTL","C","77","1229.0333333333","1110","1190","48.26","796","811","49.53","579","606","48.86","40","55","42.11","491","554","46.99","246","211","53.83","27","30","47.37","245","343","41.67","8","18","30.77","514","524","49.52","5","7","41.67","6.91","90.92","0.978","217","258","243","919","47.17","354","377","431","45.10"
"595","Jordie Benn","DAL","D","78","1494.1166666667","1358","1456","48.26","1009","1070","48.53","705","741","48.76","61","61","50.00","651","677","49.02","259","278","48.23","34","30","53.13","392","399","49.56","19","13","59.38","576","645","47.17","7","18","28.00","8.65","91.77","1.004","198","321","266","1162","42.67","453","535","530","46.08"
"105","Ron Hainsey","CAR","D","82","1758","1548","1660","48.25","1166","1233","48.60","839","857","49.47","54","77","41.22","702","732","48.95","305","286","51.61","32","42","43.24","397","446","47.09","12","23","34.29","726","795","47.73","8","11","42.11","6.44","91.02","0.975","224","338","319","1269","41.25","511","544","614","45.42"
"181","Trevor Daley","DAL","D","67","1416.75","1339","1438","48.22","1002","1060","48.59","687","772","47.09","62","65","48.82","672","689","49.38","257","267","49.05","36","38","48.65","415","422","49.58","18","18","50.00","559","623","47.29","7","8","46.67","9.02","91.58","1.006","202","307","282","973","41.74","454","531","562","44.69"
"20","Chris Phillips","OTT","D","70","1345.9333333333","1255","1349","48.20","942","1077","46.66","673","786","46.13","55","83","39.86","524","614","46.05","197","273","41.91","32","46","41.03","327","341","48.95","17","19","47.22","632","656","49.07","6","18","25.00","8.17","89.44","0.976","218","320","328","896","39.93","411","467","591","41.02"
"568","Michael Stone","PHX","D","70","1274.45","1124","1209","48.18","815","926","46.81","564","678","45.41","50","68","42.37","435","545","44.39","178","257","40.92","25","31","44.64","257","288","47.16","12","17","41.38","581","569","50.52","11","19","36.67","8.87","89.97","0.988","208","247","183","1098","53.20","407","380","345","54.12"
"765","Ryan Garbutt","DAL","C","75","979.83333333333","910","979","48.17","673","683","49.63","465","482","49.10","41","40","50.62","448","447","50.06","159","172","48.04","27","20","57.45","289","275","51.24","8","12","40.00","389","439","46.98","3","8","27.27","8.82","91.70","1.005","152","261","219","789","40.97","260","369","368","41.40"
"23","Dainius Zubrus","N.J","C","82","1439.5","1060","1141","48.16","813","895","47.60","601","658","47.74","49","57","46.23","505","537","48.46","202","186","52.06","27","24","52.94","303","351","46.33","13","17","43.33","486","524","48.12","7","13","35.00","8.15","91.34","0.995","244","332","285","1012","46.12","389","465","524","42.61"
"700","Erik Gustafsson","PHI","D","31","543.15","499","538","48.12","358","394","47.61","266","285","48.28","27","18","60.00","207","234","46.94","88","72","55.00","14","8","63.64","119","162","42.35","9","6","60.00","240","241","49.90","4","4","50.00","10.15","93.68","1.038","89","102","70","468","55.97","151","153","148","50.50"
"551","Cody Goloubef","CBJ","D","5","49.116666666667","38","41","48.10","27","22","55.10","19","18","51.35","0","0","-","17","15","53.13","4","5","44.44","0","0","-","13","10","56.52","0","0","-","16","19","45.71","0","0","-","0.00","100.00","1.000","13","11","10","30","56.52","20","19","18","52.63"
"440","Ryan Carter","N.J","L","62","702.38333333333","474","512","48.07","365","367","49.86","259","271","48.87","13","21","38.24","244","240","50.41","93","103","47.45","5","12","29.41","151","137","52.43","5","7","41.67","201","230","46.64","3","2","60.00","5.02","92.25","0.973","81","191","78","642","50.94","141","268","174","44.76"
"738","Erik Gudbranson","FLA","D","65","1168.7666666667","1031","1115","48.04","783","842","48.18","574","643","47.17","41","70","36.94","439","523","45.63","181","216","45.59","23","41","35.94","258","307","45.66","8","14","36.36","506","514","49.61","10","14","41.67","7.14","89.11","0.963","164","224","195","967","45.68","345","366","402","46.18"
