"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"514","Fredrik Claesson","OTT","D","33","433.18333333333","427","386","52.52","303","286","51.44","224","185","54.77","15","14","51.72","197","165","54.42","87","67","56.49","5","11","31.25","110","98","52.88","4","0","100.00","183","184","49.86","5","3","62.50","6.70","92.43","0.991","80","73","63","374","55.94","167","134","128","56.61"
"115","Dustin Byfuglien","WPG","D","80","2195.5666666667","2097","1905","52.40","1611","1442","52.77","1175","1065","52.46","121","111","52.16","1008","855","54.11","435","348","55.56","68","48","58.62","573","507","53.06","25","39","39.06","932","853","52.21","26","18","59.09","10.30","89.58","0.999","300","397","273","1323","52.36","721","705","647","52.70"
"88","Zach Parise","MIN","L","69","1202.6","1277","1161","52.38","953","854","52.74","718","606","54.23","65","56","53.72","620","455","57.67","277","175","61.28","34","24","58.62","343","280","55.06","15","18","45.45","572","588","49.31","15","13","53.57","9.05","90.76","0.998","258","246","155","812","62.47","474","390","326","59.25"
"33","Niklas Kronwall","DET","D","57","1108.8333333333","1040","946","52.37","792","718","52.45","576","549","51.20","47","49","48.96","538","437","55.18","211","180","53.96","27","29","48.21","327","257","55.99","14","14","50.00","428","415","50.77","5","5","50.00","8.16","91.07","0.992","268","226","135","816","66.50","479","337","298","61.65"
"610","Matt Dumba","MIN","D","76","1544.7666666667","1469","1336","52.37","1091","1013","51.85","798","735","52.05","92","61","60.13","655","546","54.54","278","233","54.40","52","34","60.47","377","313","54.64","22","14","61.11","694","656","51.41","17","10","62.96","11.53","91.70","1.032","247","288","186","1071","57.04","552","446","406","57.62"
"154","Paul Stastny","STL","C","66","1263.2166666667","1175","1069","52.36","888","782","53.17","637","565","53.00","69","53","56.56","559","482","53.70","200","186","51.81","32","23","58.18","359","296","54.81","25","16","60.98","524","495","51.42","12","7","63.16","10.83","90.62","1.015","284","302","309","802","47.89","482","421","535","47.39"
"243","Steven Kampfer","FLA, NYR","D","11","145.83333333333","133","121","52.36","105","104","50.24","78","82","48.75","4","6","40.00","48","55","46.60","20","32","38.46","2","2","50.00","28","23","54.90","1","3","25.00","73","59","55.30","1","1","50.00","5.13","92.68","0.978","38","23","13","114","74.51","67","53","33","67.00"
"708","Marko Dano","WPG","C","38","406.01666666667","361","329","52.32","263","227","53.67","194","165","54.04","15","9","62.50","174","141","55.24","78","50","60.94","8","4","66.67","96","91","51.34","4","3","57.14","156","147","51.49","3","2","60.00","7.73","94.55","1.023","71","88","58","353","55.04","121","121","111","52.16"
"681","Nate Schmidt","WSH","D","60","928.71666666667","868","792","52.29","629","605","50.97","451","428","51.31","49","28","63.64","410","348","54.09","159","158","50.16","21","17","55.26","251","190","56.92","15","7","68.18","390","369","51.38","13","4","76.47","10.86","93.46","1.043","148","164","94","778","61.16","296","273","210","58.50"
"102","Colin McDonald","PHI","R","3","27.066666666667","23","21","52.27","17","18","48.57","13","13","50.00","1","0","100.00","13","8","61.90","5","6","45.45","1","0","100.00","8","2","80.00","0","0","-","8","11","42.11","0","0","-","7.69","100.00","1.077","5","5","2","25","71.43","7","10","8","46.67"
"124","Drew Stafford","BOS, WPG","R","58","788.85","728","665","52.26","545","513","51.51","399","390","50.57","39","24","61.90","325","294","52.50","142","122","53.79","19","10","65.52","183","172","51.55","9","10","47.37","341","315","51.98","11","4","73.33","9.77","93.85","1.036","165","182","89","592","64.96","288","256","205","58.42"
"493","Cory Conacher","T.B","C","11","127.18333333333","104","95","52.26","82","79","50.93","64","54","54.24","5","3","62.50","56","43","56.57","25","16","60.98","3","2","60.00","31","27","53.45","2","1","66.67","45","44","50.56","0","0","-","7.81","94.44","1.023","35","47","13","83","72.92","48","61","26","64.86"
"608","Hampus Lindholm","ANA","D","66","1481.6666666667","1419","1300","52.19","1053","981","51.77","752","656","53.41","65","53","55.08","726","623","53.82","310","257","54.67","42","27","60.87","416","366","53.20","15","17","46.88","584","565","50.83","7","7","50.00","8.64","91.92","1.006","196","258","300","940","39.52","458","413","566","44.73"
"866","Casey Nelson","BUF","D","11","138.65","119","109","52.19","87","88","49.71","64","67","48.85","3","6","33.33","46","55","45.54","15","28","34.88","1","4","20.00","31","27","53.45","2","1","66.67","59","47","55.66","0","1","0.00","4.69","91.04","0.957","26","36","19","136","57.78","48","54","45","51.61"
"810","Kevin Labanc","S.J","R","55","752.31666666667","744","682","52.17","548","462","54.26","372","324","53.45","35","22","61.40","349","321","52.09","157","121","56.47","19","12","61.29","192","200","48.98","8","8","50.00","334","294","53.18","7","1","87.50","9.41","93.21","1.026","130","166","83","662","61.03","228","248","177","56.30"
"757","Ryan Carpenter","S.J","C","11","114.21666666667","110","101","52.13","86","74","53.75","63","53","54.31","6","2","75.00","48","51","48.48","20","19","51.28","2","1","66.67","28","32","46.67","2","1","66.67","54","43","55.67","2","0","100.00","9.52","96.23","1.058","15","20","11","121","57.69","28","27","28","50.00"
"320","TJ Brodie","CGY","D","82","1933.65","1720","1581","52.11","1260","1169","51.87","904","821","52.41","80","87","47.90","802","726","52.49","333","324","50.68","41","59","41.00","469","402","53.85","22","16","57.89","786","723","52.09","16","10","61.54","8.85","89.40","0.983","382","380","369","1174","50.87","721","561","631","53.33"
"577","Oscar Klefbom","EDM","D","82","1834.3833333333","1805","1662","52.06","1378","1209","53.27","990","872","53.17","110","86","56.12","909","810","52.88","406","352","53.56","64","43","59.81","503","458","52.34","27","28","49.09","786","712","52.47","18","12","60.00","11.11","90.14","1.012","295","331","297","1207","49.83","659","567","575","53.40"
"200","Derek Dorsett","VAN","R","14","139.05","115","106","52.04","84","76","52.50","69","64","51.88","5","11","31.25","57","59","49.14","20","25","44.44","3","8","27.27","37","34","52.11","2","2","50.00","48","37","56.47","0","1","0.00","7.25","82.81","0.901","36","31","27","127","57.14","49","47","45","52.13"
"345","Kyle Palmieri","N.J","C, R","80","1387.9166666667","1290","1189","52.04","963","917","51.22","699","672","50.98","78","57","57.78","590","537","52.35","246","212","53.71","39","26","60.00","344","325","51.42","22","17","56.41","612","562","52.13","15","10","60.00","11.16","91.52","1.027","310","311","234","853","56.99","587","474","474","55.33"
"339","Tyler Johnson","T.B","C","66","1242.2333333333","1180","1088","52.03","897","854","51.23","645","637","50.31","73","57","56.15","581","532","52.20","214","229","48.31","36","29","55.38","367","303","54.78","27","15","64.29","552","499","52.52","10","11","47.62","11.32","91.05","1.024","320","264","268","682","54.42","504","377","447","53.00"
"314","Jori Lehtera","STL","C","64","971.21666666667","898","829","52.00","667","614","52.07","495","456","52.05","50","49","50.51","431","388","52.63","157","142","52.51","21","29","42.00","274","246","52.69","21","12","63.64","413","363","53.22","6","7","46.15","10.10","89.25","0.994","278","225","121","734","69.67","439","290","217","66.92"
"760","Connor Jones","NYI","C","4","47.383333333333","39","36","52.00","26","28","48.15","17","18","48.57","1","0","100.00","9","14","39.13","2","3","40.00","0","0","-","7","11","38.89","0","0","-","24","18","57.14","1","0","100.00","5.88","100.00","1.059","5","10","4","45","55.56","10","17","10","50.00"
"78","Chris Kunitz","PIT","L","71","1101.4666666667","1106","1022","51.97","818","755","52.00","629","587","51.73","49","42","53.85","548","476","53.52","209","192","52.12","27","22","55.10","339","284","54.41","13","12","52.00","478","435","52.35","8","6","57.14","7.79","92.84","1.006","253","260","151","792","62.62","423","352","310","57.71"
"203","Trevor Lewis","L.A","C","82","1170.4","1036","958","51.96","785","696","53.00","551","492","52.83","37","48","43.53","452","446","50.33","188","155","54.81","19","26","42.22","264","291","47.57","7","11","38.89","497","424","53.96","10","9","52.63","6.72","90.24","0.970","187","231","188","927","49.87","354","369","378","48.36"
"498","Ryan Dzingel","OTT","C, L","81","1165.4333333333","1152","1065","51.96","837","793","51.35","614","577","51.55","53","40","56.99","549","490","52.84","219","188","53.81","27","20","57.45","330","302","52.22","12","15","44.44","500","478","51.12","13","5","72.22","8.63","93.07","1.017","224","214","150","914","59.89","375","329","303","55.31"
"509","Dylan DeMelo","S.J","D","25","397.31666666667","377","349","51.93","265","253","51.16","183","173","51.40","15","14","51.72","170","148","53.46","75","72","51.02","7","7","50.00","95","76","55.56","5","5","50.00","180","154","53.89","3","2","60.00","8.20","91.91","1.001","69","80","48","339","58.97","112","125","89","55.72"
"762","Daniel Carr","MTL","L","33","338.43333333333","291","270","51.87","230","191","54.63","163","141","53.62","13","9","59.09","127","102","55.46","60","40","60.00","5","3","62.50","67","62","51.94","5","1","83.33","138","141","49.46","3","5","37.50","7.98","93.62","1.016","63","85","61","270","50.81","81","112","101","44.51"
"150","Rene Bourque","COL","R","65","906.36666666667","856","795","51.85","638","606","51.29","456","448","50.44","30","48","38.46","348","331","51.25","140","140","50.00","18","22","45.00","208","191","52.13","6","17","26.09","435","382","53.24","6","9","40.00","6.58","89.29","0.959","211","198","134","658","61.16","331","296","276","54.53"
"664","Petteri Lindbohm","STL","D","7","90.883333333333","98","91","51.85","76","65","53.90","60","48","55.56","2","6","25.00","46","46","50.00","18","14","56.25","0","4","0.00","28","32","46.67","1","1","50.00","43","38","53.09","1","1","50.00","3.33","87.50","0.908","15","17","14","88","51.72","32","23","28","53.33"
"881","Drake Caggiula","EDM","C, L","60","794.11666666667","742","689","51.85","550","483","53.24","402","339","54.25","34","22","60.71","342","309","52.53","144","119","54.75","19","13","59.38","198","190","51.03","7","6","53.85","355","305","53.79","8","3","72.73","8.46","93.51","1.020","164","158","111","637","59.64","253","218","210","54.64"
"549","Markus Granlund","VAN","C","69","1193.7333333333","1069","996","51.77","766","778","49.61","559","572","49.43","48","63","43.24","504","537","48.41","204","220","48.11","32","38","45.71","300","317","48.62","10","17","37.04","463","389","54.34","6","7","46.15","8.59","88.99","0.976","243","256","210","856","53.64","429","376","382","52.90"
"609","Nail Yakupov","STL","R","40","425.88333333333","367","342","51.76","276","247","52.77","201","179","52.89","17","19","47.22","174","140","55.41","75","48","60.98","8","9","47.06","99","92","51.83","6","4","60.00","168","171","49.56","3","6","33.33","8.46","89.39","0.978","83","92","36","404","69.75","138","130","79","63.59"
"349","Alex Chiasson","CGY","R","81","1084.4833333333","956","892","51.73","710","667","51.56","505","464","52.12","38","46","45.24","417","418","49.94","178","157","53.13","20","23","46.51","239","261","47.80","11","13","45.83","456","409","52.72","7","9","43.75","7.52","90.09","0.976","245","204","129","866","65.51","405","333","277","59.38"
"429","Michael Bournival","T.B","L","19","192.8","179","167","51.73","140","123","53.23","95","84","53.07","3","6","33.33","78","70","52.70","37","24","60.66","3","1","75.00","41","46","47.13","0","3","0.00","91","83","52.30","0","2","0.00","3.16","92.86","0.960","29","49","55","145","34.52","41","59","90","31.30"
