"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"190","Marian Hossa","DET","R","74","1317.0833333333","17.798423423423","1.82","1.41","0.82","0.59","3.23","67.62","13.99","13.03","23.14","18.91","11.89","3.78","0.73","0.87","2.87","1.18","1.09","0.05","0.05","1.5","1.55","1.82","3.19","3.14","0.41","0.18","0.68","0.96"
"296","Henrik Zetterberg","DET","L","77","1530.6166666667","19.878138528139","1.22","1.65","1.06","0.59","2.86","69.52","12.11","10.03","20.03","16.03","10.39","3.65","0.27","0.55","1.41","0.71","0.71","0","0","1.57","1.65","1.65","2.2","3.37","1.25","24.85","21.76","2.09"
"354","John-Michael Liles","COL","D","75","1615.2166666667","21.536222222222","0.45","1","0.41","0.59","1.45","47.56","5.42","8.22","11.7","8.14","2.53","0.71","0.26","0.71","1.15","0.52","0.48","0.04","0","0.48","1.97","0.82","2.15","1.49","3.94","0","0","-"
"384","Carlo Colaiacovo","STL, TOR","D","73","1333.1166666667","18.261872146119","0.14","1.22","0.63","0.59","1.35","39.47","3.92","3.45","7.83","5.63","1.58","0.41","0.05","0.41","1.58","0.72","0.68","0.05","0","0.45","0.86","0.5","2.88","5","3.74","0","0","-"
"599","Joe Pavelski","S.J","C","80","1517.0833333333","18.963541666667","0.99","1.34","0.75","0.59","2.33","66.29","10.52","9.40","17.2","14.16","10.36","4.94","0.59","1.27","1.82","0.75","0.71","0","0.04","1.27","1.62","2.29","3.24","4.19","2.93","28.36","22.03","2.23"
"764","Matt D'Agostini","MTL","R","53","710.63333333333","13.408176100629","1.01","0.76","0.17","0.59","1.77","72.41","9.79","10.34","15.87","12.58","8.78","3.21","0.93","0.84","1.35","0.68","0.68","0","0","1.27","1.27","2.36","4.05","8.7","2.2","0.25","0.51","2.81"
"819","Jonathan Toews","CHI","C","82","1527.3","18.625609756098","1.34","1.37","0.79","0.59","2.71","66.35","7.66","17.44","11.16","9.43","7.42","3.73","0.35","0.55","2","0.9","0.86","0.04","0","1.14","0.71","2.12","1.69","4.05","1.02","27.66","22.9","2.15"
"153","Colin White","N.J","D","71","1350.7","19.023943661972","0.04","0.76","0.18","0.58","0.8","29.03","3.02","1.47","5.77","4.26","0.58","0.04","0","0.31","2.04","1.02","1.02","0","0","0.49","1.29","0.53","5.6","4.09","4.84","0","0.04","0.00"
"311","Mark Streit","NYI","D","74","1866.0333333333","25.216666666667","0.51","1.29","0.71","0.58","1.8","50.00","4.82","10.67","10.55","7.17","2.7","0.74","0.13","0.48","1.99","1","1","0","0","0.58","2.19","1.64","3.67","2.7","3.63","0","0","-"
"319","Raffi Torres","CBJ","L","51","616.95","12.097058823529","1.17","0.78","0.19","0.58","1.95","83.33","7.2","16.22","10.89","9.53","6.61","3.79","0.68","0.68","2.24","0.97","0.88","0.1","0","1.17","1.07","0.49","7.29","5.64","0.68","1.07","0.78","5.63"
"750","Ilya Zubov","OTT","C","10","102.76666666667","10.276666666667","0","1.17","0.58","0.58","1.17","66.67","6.42","0.00","11.09","9.34","5.84","2.34","0","1.17","0","0","0","0","0","0.58","2.34","3.5","6.42","4.67","1.17","0","0.58","0.00"
"778","Chris Conner","DAL","R","38","415.45","10.932894736842","0.43","1.44","0.87","0.58","1.88","68.42","4.91","8.82","9.68","7.37","5.49","2.02","0.29","0.29","1.44","0.72","0.72","0","0","1.16","1.16","1.73","5.34","9.82","0.72","0","0.14","0.00"
"870","Anssi Salmela","ATL, N.J","D","26","415.53333333333","15.982051282051","0.14","0.72","0.14","0.58","0.87","33.33","5.92","2.44","13.57","8.66","2.31","0","0.14","0.58","1.16","0.58","0.58","0","0","0.72","1.59","0.87","3.47","4.19","3.9","0","0","-"
"21","Craig Conroy","CGY","C","82","1260.5666666667","15.372764227642","0.57","1.71","1.14","0.57","2.28","73.85","4.95","11.54","7.76","6.19","4.95","2.24","0.05","0.62","1.33","0.67","0.67","0","0","1.29","2","2.81","2","2.9","2.38","34.75","31.03","2.51"
"123","Daymond Langkow","CGY","C","73","1254.65","17.18698630137","1","1.34","0.77","0.57","2.34","64.47","7.7","13.04","12","9.8","8.27","4.35","0.19","0.67","0.96","0.38","0.38","0","0","0.86","2.2","2.06","2.1","2.34","1.43","16.88","19.13","2.24"
"288","Frantisek Kaberle","CAR","D","30","421.68333333333","14.056111111111","0.14","1","0.43","0.57","1.14","57.14","3.98","3.57","10.53","6.83","2.56","0.28","0.14","0.28","1.14","0.57","0.57","0","0","0.28","1.14","1","2.28","6.97","4.84","0","0","-"
"327","Brad Boyes","STL","R","82","1569.55","19.140853658537","1.26","1.49","0.92","0.57","2.75","72.00","8.41","15.00","15.86","12.84","8.79","2.71","0.46","0.69","0.99","0.5","0.5","0","0","0.69","1.8","1.53","1.87","2.64","0.76","5.93","6.12","1.88"
"419","Kevin Bieksa","VAN","D","72","1691.2333333333","23.489351851852","0.39","1.14","0.57","0.57","1.53","50.00","5.43","7.19","12.31","8.16","2.52","0.43","0.07","0.71","3.44","1.31","1.1","0.18","0.04","1.28","1.95","1.03","4.22","2.38","2.13","0","0","-"
"531","Nikolay Zherdev","NYR","R","82","1379.9166666667","16.82825203252","1","1.52","0.96","0.57","2.52","69.05","9.57","10.45","17.09","13.13","10.48","4.35","0.43","0.91","1.7","0.78","0.74","0.04","0","1.09","1.91","1.78","2.13","4.22","0.65","0.04","0.43","0.40"
"665","Alexander Edler","VAN","D","80","1690.3","21.12875","0.35","0.96","0.39","0.57","1.31","39.36","5.15","6.90","12.07","7.74","2.13","0.39","0.32","0.46","1.92","0.96","0.96","0","0","0.53","2.31","1.03","3.62","4.97","3.3","0.04","0","3.55"
"671","Ryan Jones","NSH","L","46","526.03333333333","11.435507246377","0.8","1.14","0.57","0.57","1.94","89.47","7.19","11.11","12.89","9.92","7.3","3.88","0.23","0.57","2.51","1.25","1.25","0","0","2.74","2.4","2.74","7.19","7.3","1.82","0.11","1.03","1.14"
"810","Phil Kessel","BOS","R","70","1159.2","16.56","1.86","1.24","0.67","0.57","3.11","75.00","12.01","15.52","20.86","16.36","13.1","4.76","1.04","1.29","0.83","0.41","0.41","0","0","1.14","1.76","2.17","0.31","3.42","0.83","2.17","2.33","2.50"
"122","Wade Redden","NYR","D","81","1809.2","22.335802469136","0.1","0.76","0.2","0.56","0.86","35.14","5.34","1.86","10.65","7.23","3.25","0.56","0.13","0.36","1.69","0.8","0.76","0.03","0","0.27","1.33","1.03","3.28","6.17","3.25","0","0","-"
"309","Sean Avery","DAL, NYR","L","41","645.81666666667","15.75162601626","0.74","1.3","0.74","0.56","2.04","62.86","9.2","8.08","16.91","12.64","8.83","3.62","0.56","0.56","10.31","3.34","2.6","0.46","0.28","3.99","1.49","1.21","8.27","11.71","0.65","0.84","0.84","4.65"
"321","Ron Hainsey","ATL","D","81","1810.4333333333","22.351028806584","0.2","1.09","0.53","0.56","1.29","44.32","4.9","4.05","10.41","7.42","2.19","0.23","0","0.46","1.06","0.53","0.53","0","0","0.2","1.49","1.39","1.99","2.09","4.21","0","0","-"
"649","Blake Comeau","NYI","L","53","862.61666666667","16.275786163522","0.49","1.25","0.7","0.56","1.74","65.79","5.43","8.97","11.41","8.21","6.12","2.85","0.42","0.56","2.23","0.83","0.77","0","0.07","0.83","1.53","2.23","6.26","3.55","1.25","0.97","2.16","2.16"
"812","Michael Frolik","FLA","R","79","1169.7666666667","14.807172995781","1.08","1.23","0.67","0.56","2.31","65.22","8.1","13.29","12.87","10.36","6.77","2.46","0.62","0.51","1.13","0.46","0.46","0","0","1.18","1.8","1.85","2.36","6.46","1.23","1.38","2.05","2.07"
"847","Oscar Moller","L.A","R","40","534.78333333333","13.369583333333","0.79","0.9","0.34","0.56","1.68","53.57","9.09","8.64","17.05","13.69","7.97","3.25","0.79","1.23","1.8","0.79","0.79","0","0","1.01","2.02","0.67","5.16","6.84","1.23","4.15","5.5","4.83"
"3","Patrice Brisebois","MTL","D","62","986.18333333333","15.906182795699","0.3","0.79","0.24","0.55","1.1","40.91","4.14","7.35","9.92","5.54","2.07","0.06","0","0.61","1.16","0.49","0.43","0.06","0","0.3","3.29","0.85","2.74","5.66","4.2","0","0","-"
"109","Chris Drury","NYR","C","81","1639.8666666667","20.245267489712","0.8","1.24","0.7","0.55","2.05","73.68","8.01","10.05","14.49","11.34","9.04","4.39","0.37","0.77","1.17","0.55","0.55","0","0","0.66","1.13","1.76","1.54","2.45","3.29","22.06","21.22","1.86"
"198","Joe Corvo","CAR","D","81","1970.25","24.324074074074","0.43","0.73","0.18","0.55","1.16","35.19","6.49","6.57","13.52","9.29","2.62","0.43","0.21","0.61","0.55","0.27","0.27","0","0","0.43","1.1","1.31","1.25","2.8","2.71","0","0","-"
"290","Mike Comrie","NYI, OTT","C","63","989.3","15.703174603175","0.61","1.03","0.49","0.55","1.64","62.79","7.34","8.26","11.46","8.98","6.97","3.64","0.3","1.09","1.94","0.79","0.67","0.12","0","0.73","2.24","2.06","2.37","3.28","2.06","10.37","14.92","2.49"
"324","Alex Frolov","L.A","L","77","1533.6333333333","19.917316017316","1.25","1.06","0.51","0.55","2.31","70.24","6.89","18.18","12.44","10.29","7.82","4.38","0.74","0.78","1.17","0.59","0.59","0","0","0.82","2.78","2.11","1.92","3.33","0.78","0.2","0.23","1.78"
"409","Patrick Sharp","CHI","L","61","1095.1666666667","17.953551912568","1.42","0.99","0.44","0.55","2.41","61.97","10.08","14.13","16.22","13.26","8.71","3.62","0.27","0.77","2.25","1.04","0.99","0.05","0","1.1","0.99","1.21","2.41","3.73","1.15","14.19","16.82","2.51"
"479","Joakim Lindstrom","PHX","C","44","653.93333333333","14.862121212121","0.83","1.01","0.46","0.55","1.84","54.05","7.06","11.69","12.2","9.18","6.15","2.39","0.55","0.55","2.57","1.28","1.28","0","0","1.19","0.73","0.73","3.21","2.94","1.38","0.46","0.83","3.28"
"491","Steve Eminger","FLA, PHI, T.B","D","71","1533.9","21.604225352113","0.2","0.82","0.27","0.55","1.02","33.77","3.32","5.88","6.81","4.77","1.56","0.23","0.12","0.31","1.96","0.94","0.94","0","0","0.35","1.1","0.43","3.01","3.68","4.65","0","0.04","0.00"
"510","Erik Christensen","ANA, ATL","C","64","873.41666666667","13.647135416667","0.48","1.44","0.89","0.55","1.92","65.12","8.38","5.74","14.43","11.54","8.93","3.98","0.41","1.03","1.37","0.69","0.69","0","0","0.89","0.82","1.79","1.31","2.06","0.41","19.03","15.11","3.83"
"533","Milan Michalek","S.J","L","77","1420.8666666667","18.452813852814","0.97","1.44","0.89","0.55","2.41","64.04","7.56","12.85","11.53","10.22","6.55","3.59","0.59","1.1","2.2","0.93","0.89","0","0.04","1.01","0.89","1.35","3.88","5.11","1.39","0.59","0.68","1.97"
"557","Loui Eriksson","DAL","L","82","1624.6666666667","19.813008130081","1.33","1","0.44","0.55","2.33","70.00","6.57","20.22","10.41","8.79","6.72","3.21","0.3","0.63","0.52","0.26","0.26","0","0","0.92","1.14","2.95","1.14","6.17","1.88","0.07","0.33","0.67"
"610","Nick Tarnasky","FLA, NSH","L","45","329.63333333333","7.3251851851852","0.18","1.09","0.55","0.55","1.27","58.33","6.92","2.63","10.38","8.55","6.55","3.64","0","1.09","9.1","2.37","0.91","1.46","0","2.18","0.73","2.18","14.93","7.64","3.46","0","0.18","0.00"
"620","Curtis Glencross","CGY","L","74","1085.9666666667","14.675225225225","0.72","1.49","0.94","0.55","2.21","67.80","8.4","8.55","13.92","11.6","8.07","3.32","0.44","0.61","2.32","0.99","0.88","0.11","0","1.33","1.44","1.88","6.8","4.92","1.6","1.66","1.77","2.67"
"715","Benoit Pouliot","MIN","L","37","438.23333333333","11.844144144144","0.68","0.82","0.27","0.55","1.51","61.11","4.66","14.71","7.67","6.02","4.11","1.64","0.14","0","2.46","1.23","1.23","0","0","0.41","2.05","1.64","2.88","2.6","0.27","12.73","16.98","5.87"
"716","Gilbert Brule","EDM","C","11","108.61666666667","9.8742424242424","1.1","0.55","0","0.55","1.66","100.00","7.18","15.38","12.15","8.84","6.63","3.31","2.21","0.55","6.63","3.31","3.31","0","0","2.21","4.97","0","7.73","6.08","3.31","2.21","0.55","44.19"
"72","Saku Koivu","MTL","C","65","1108.55","17.054615384615","0.87","1.84","1.3","0.54","2.71","63.29","6.66","13.01","11.8","9.09","8.28","3.84","0.49","1.3","2.38","0.97","0.92","0","0.05","1.24","1.62","2.06","2.33","2.71","1.14","32.85","27.87","2.93"
"125","Radek Dvorak","FLA","R","81","1331.25","16.435185185185","0.68","0.95","0.41","0.54","1.62","72.00","6.13","11.03","10.19","8.88","5.45","2.61","0.41","0.45","1.89","0.9","0.9","0","0","1.35","1.67","1.44","2.48","5.05","1.4","0.27","0.5","1.59"
"136","P.J. Axelsson","BOS","L","75","1217.4666666667","16.232888888889","0.3","1.18","0.64","0.54","1.48","61.22","4.29","6.90","8.08","6.11","3.84","1.38","0.34","0.44","0.79","0.39","0.39","0","0","0.59","1.03","2.07","2.76","2.71","1.58","0.79","1.53","1.68"
"287","Niklas Hagman","TOR","L","65","1110.2833333333","17.081282051282","1.19","1.08","0.54","0.54","2.27","75.00","9.08","13.10","15.67","12.27","8.16","2.81","0.76","0.43","0.22","0.11","0.11","0","0","1.46","1.89","1.68","1.19","4.76","1.3","0","0.05","0.00"
"323","Krys Kolanos","MIN","C","21","222.63333333333","10.601587301587","0.81","0.81","0.27","0.54","1.62","66.67","8.09","10.00","12.94","10.78","4.58","2.43","0","0.54","4.31","1.89","1.89","0","0","1.35","0.54","0.27","9.97","8.62","0.81","15.9","15.09","13.83"
"342","Paul Martin","N.J","D","73","1779","24.369863013699","0.17","0.94","0.4","0.54","1.11","34.38","3.61","4.67","6.81","4.52","1.69","0.3","0.03","0.37","1.21","0.61","0.61","0","0","0.4","1.45","1.42","1.35","2.73","2.66","0","0","-"
"378","Tuomo Ruutu","CAR","L","79","1446.6833333333","18.312447257384","1.08","1.16","0.62","0.54","2.24","61.36","7.88","13.68","15.06","11.45","8.38","4.11","0.41","1.16","3.28","1.53","1.49","0.04","0","1.7","1.29","1.33","9.46","8.29","1.82","0.79","0.75","2.13"
"536","Dion Phaneuf","CGY","D","80","2122.3","26.52875","0.31","1.02","0.48","0.54","1.33","33.81","7.83","3.97","17.22","11.51","3.19","0.76","0.2","0.76","2.83","1.05","0.85","0.17","0.03","1.33","1.81","0.65","4.5","2.46","2.43","0","0","-"
"646","Dave Bolland","CHI","C","81","1332.8333333333","16.454732510288","0.86","1.26","0.72","0.54","2.12","69.12","5","17.12","8.69","6.89","4.73","2.48","0.36","0.27","2.34","0.99","0.95","0","0.05","1.31","0.5","1.58","3.02","2.34","1.8","23.5","29.49","2.00"
"752","Jared Boll","CBJ","R","75","667.41666666667","8.8988888888889","0.36","0.9","0.36","0.54","1.26","63.64","6.56","5.48","11.87","9.17","4.94","1.98","0.36","0.63","16.18","3.78","1.35","2.16","0.27","4.23","0.63","1.71","13.75","11.33","1.17","0","0.36","0.00"
"807","Patrik Berglund","STL","C","76","1118.8833333333","14.722149122807","1.13","1.39","0.86","0.54","2.52","67.14","7.67","14.69","13.41","10.89","7.4","2.47","0.48","0.75","0.86","0.43","0.43","0","0","0.86","1.13","1.61","3.11","3.06","0.75","11.53","17.43","2.14"
"877","Mikkel Boedker","PHX","L","78","1212.1666666667","15.540598290598","0.54","0.84","0.3","0.54","1.39","58.33","5.74","9.48","10.15","8.41","6.43","2.72","0.54","0.2","0.89","0.45","0.45","0","0","0.89","0.4","2.03","3.81","2.67","0.54","0.05","0.35","0.62"
"9","Mike Modano","DAL","C","80","1463.35","18.291875","0.62","1.27","0.74","0.53","1.89","63.89","8.08","7.61","14.76","11.69","5.29","1.85","0.41","0.53","1.89","0.9","0.9","0","0","0.98","3.32","2.34","1.44","2.09","0.98","25.3","22.92","2.15"
"57","Jere Lehtinen","DAL","R","48","912.21666666667","19.004513888889","0.53","1.05","0.53","0.53","1.58","55.81","7.83","6.72","13.09","11.05","8.35","3.16","0.33","0.66","0.53","0.26","0.26","0","0","0.33","0.79","1.91","1.64","5.33","1.64","0.13","0.33","1.88"
"58","Adrian Aucoin","CGY","D","81","1805.6166666667","22.291563786008","0.33","0.8","0.27","0.53","1.13","36.17","4.19","7.94","9.77","6.51","1.76","0.33","0.1","0.56","1.53","0.76","0.76","0","0","0.3","0.96","0.93","2.06","0.83","1.83","0","0","-"
"78","Bryan McCabe","FLA","D","69","1596.2833333333","23.134541062802","0.56","0.9","0.38","0.53","1.47","39.00","5.75","9.80","11.58","7.56","1.84","0.3","0.04","0.56","1.54","0.71","0.68","0.04","0","0.3","1.5","0.23","2.71","1.77","3.46","0","0","-"
"96","Ed Jovanovski","PHX","D","82","1817.4","22.163414634146","0.3","0.89","0.36","0.53","1.19","43.37","6.4","4.64","13.67","9.21","2.74","0.56","0.17","0.83","3.5","1.25","1.09","0.07","0.1","0.96","1.32","0.59","4.36","4.62","3.7","0","0.03","0.00"
"208","Andrew Ference","BOS","D","47","1012.0166666667","21.532269503546","0.06","0.89","0.36","0.53","0.95","35.56","4.27","1.39","8.77","6.11","1.72","0.06","0.06","0.42","2.37","1.01","0.89","0.12","0","0.83","0.89","0.83","3.56","5.22","4.27","0","0","-"
"317","Marian Gaborik","MIN","R","17","339.88333333333","19.993137254902","2.29","1.77","1.24","0.53","4.06","82.14","12","19.12","17.65","13.59","10.06","4.59","0.18","1.24","0.35","0.18","0.18","0","0","1.41","1.94","1.94","2.65","3.53","0.88","0","0.88","0.00"
"320","Scott Hartnell","PHI","L","82","1460.2166666667","17.807520325203","1.23","1.23","0.7","0.53","2.47","62.50","8.63","14.29","13.68","11.38","6.33","3.41","0.45","0.49","5.88","2.51","2.22","0.29","0","1.97","3.21","1.68","4.27","4.19","1.48","0.74","0.74","2.05"
"412","Richard Petiot","T.B","D","11","226.73333333333","20.612121212121","0","0.79","0.26","0.53","0.79","37.50","2.65","0.00","6.88","4.5","0.53","0.26","0.26","0","5.56","2.38","2.12","0.26","0","1.32","2.12","0.53","7.94","3.97","3.7","0","0","-"
"654","Brandon Dubinsky","NYR","C","82","1364.1166666667","16.635569105691","0.57","1.23","0.7","0.53","1.8","65.08","8.27","6.91","13.46","10.91","8.23","4.05","0.4","0.35","4.93","1.72","1.36","0.26","0.09","1.98","1.06","1.41","11.04","6.03","1.06","20.5","17.77","2.36"
"118","Eric Boulton","ATL","L","76","573.5","7.5460526315789","0.31","1.05","0.52","0.52","1.36","72.22","7.43","4.23","11.4","9.94","7.22","3.45","0.1","0.63","18.41","5.02","2.93","1.67","0.42","3.77","1.26","1.26","8.06","6.59","1.36","0.1","0.31","2.62"
"154","Zdeno Chara","BOS","D","80","2084.9666666667","26.062083333333","0.55","0.89","0.37","0.52","1.44","40.32","6.22","8.80","12.4","8.86","2.16","0.6","0.23","0.43","2.68","1.09","0.98","0.09","0.03","0.86","1.55","0.81","4.86","3.05","3.54","0.03","0.09","0.72"
"221","Manny Malhotra","CBJ","C","77","1386.65","18.008441558442","0.48","1.04","0.52","0.52","1.51","60.34","5.02","9.48","8.83","7.01","4.37","2.03","0.35","0.35","1.21","0.61","0.61","0","0","0.65","0.82","1.73","3.2","3.81","2.25","34.66","25.01","2.51"
"393","Derek Roy","BUF","C","82","1738.15","21.196951219512","0.97","1.45","0.93","0.52","2.42","69.31","7.66","12.61","13.81","10.53","7.35","3.24","0.62","0.55","1.31","0.66","0.66","0","0","1.42","3.45","1.8","1.42","3.04","1.52","25.72","24.99","1.75"
"505","Duncan Keith","CHI","D","77","1968.0166666667","25.558658008658","0.24","1.1","0.58","0.52","1.34","40.37","5.27","4.62","11.04","7.62","1.74","0.27","0.18","0.43","1.83","0.79","0.76","0","0.03","0.24","1.22","1.52","1.22","2.53","2.8","0","0","-"
"513","Ryan Whitney","ANA, PIT","D","48","1145.55","23.865625","0.1","1.1","0.58","0.52","1.2","42.59","3.72","2.82","8.12","5.6","1.99","0.26","0.16","0.37","1.47","0.73","0.73","0","0","0.37","1.41","0.58","1.94","4.14","3.61","0","0","-"
"538","Jeff Carter","PHI","C","82","1718.5833333333","20.958333333333","1.61","1.33","0.8","0.52","2.93","74.34","11.94","13.45","20.49","15.99","10.09","3.91","1.08","0.98","2.37","1.19","1.19","0","0","0.66","2.27","2.51","1.89","2.3","1.85","29.08","31.14","1.69"
"550","Mike Richards","PHI","C","79","1717.15","21.736075949367","1.05","1.75","1.22","0.52","2.8","72.73","8.32","12.61","16.11","11.81","7.86","3.04","0.73","0.91","2.2","0.84","0.66","0.17","0","1.54","3.28","2.9","5.14","3.35","3.14","28.41","29.6","1.71"
"563","Patrice Bergeron","BOS","C","64","1150.95","17.98359375","0.42","1.62","1.09","0.52","2.03","61.90","8.08","5.16","12.82","10.37","6.52","2.61","0.42","0.57","0.83","0.42","0.42","0","0","0.89","0.94","1.82","3.02","2.55","2.19","29.14","24.29","2.84"
"603","Dustin Byfuglien","CHI","D","77","1145.2","14.872727272727","0.79","0.84","0.31","0.52","1.62","58.49","10.58","7.43","16.77","14.09","7.7","3.93","0.58","0.58","4.24","1.52","1.21","0.26","0.05","1.62","0.94","1.36","8.85","3.25","1.21","0.1","0.47","0.95"
"664","Peter Regin","OTT","C","11","115.93333333333","10.539393939394","0.52","0.52","0","0.52","1.04","100.00","3.62","14.29","9.83","6.21","7.25","3.11","0","0","1.04","0.52","0.52","0","0","0.52","1.04","4.14","4.66","7.25","1.55","21.22","18.63","27.56"
"674","Kevin Porter","PHX","C","34","463.46666666667","13.63137254902","0.65","0.65","0.13","0.52","1.29","52.63","5.05","12.82","7.9","6.21","4.79","1.81","0","0.39","0.52","0.26","0.26","0","0","1.04","1.29","1.04","4.79","5.44","1.68","3.62","8.67","3.82"
"681","Mikhail Grabovski","TOR","C","78","1265.0333333333","16.218376068376","0.95","1.33","0.81","0.52","2.28","69.57","5.69","16.67","12.14","8.63","6.64","2.37","0.28","0.28","4.36","1.42","1.23","0","0.19","1.19","3.13","2.42","2.23","7.3","1.52","20.21","25.19","2.11"
"17","Mathieu Schneider","ATL, MTL","D","67","1406.8166666667","20.997263681592","0.38","0.98","0.47","0.51","1.36","37.21","5.46","7.03","12.07","8.53","2.77","0.3","0.21","0.77","2.73","1.36","1.36","0","0","0.17","1.75","2.09","3.03","2","5.03","0","0","-"
"111","Milan Hejduk","COL","R","82","1634.3333333333","19.930894308943","0.99","1.17","0.66","0.51","2.17","67.05","7.75","12.80","12.89","9.95","8.04","3.12","0.44","0.73","0.59","0.29","0.29","0","0","0.62","1.58","2.31","1.1","3.05","1.14","2.64","3.23","1.65"
"182","Sergei Samsonov","CAR","L","81","1402.75","17.317901234568","0.68","1.37","0.86","0.51","2.05","60.00","6.63","10.32","12.79","9.54","7.27","2.91","0.3","0.81","1.2","0.56","0.56","0","0","0.73","1.45","1.67","1.37","2.74","1.2","0.17","0.13","2.44"
"231","Dmitri Kalinin","NYR, PHX","D","73","1290.15","17.673287671233","0.09","0.7","0.19","0.51","0.79","36.96","3.12","2.99","7.77","5.12","2.37","0.42","0.19","0.33","1.49","0.74","0.74","0","0","0.47","1.53","1.35","3.81","6.74","3.44","0","0","-"
"402","Brendan Bell","OTT","D","53","939.51666666667","17.726729559748","0.38","0.96","0.45","0.51","1.34","36.84","4.85","7.89","9.64","6.77","2.55","0.7","0.19","0.51","1.53","0.7","0.7","0","0","0.38","2.11","1.21","1.85","3.38","2.3","0","0","-"
"426","Brooks Laich","WSH","C","82","1417.25","17.283536585366","0.97","1.27","0.76","0.51","2.24","59.55","7.83","12.43","12.15","10.08","7.96","4.28","0.3","0.64","1.31","0.59","0.55","0.04","0","1.4","2.07","1.86","4.19","6.35","1.78","11.05","10.58","2.16"
"454","Rick Nash","CBJ","R","78","1650.35","21.158333333333","1.45","1.42","0.91","0.51","2.87","86.81","9.6","15.15","17.16","13.42","8.47","4.29","0.91","0.47","1.89","0.95","0.95","0","0","1.71","1.24","2.54","2.58","3.16","1.05","0.18","0.47","1.01"
"595","Marc Methot","CBJ","D","66","1184.9","17.95303030303","0.2","0.66","0.15","0.51","0.86","32.08","2.94","6.90","6.03","4.51","0.86","0.25","0.05","0.3","2.79","1.11","1.01","0.05","0.05","0.61","0.91","0.41","6.84","4.35","2.73","0","0","-"
"728","Andrew Cogliano","EDM","L","82","1181.05","14.403048780488","0.91","1.02","0.51","0.51","1.93","73.08","5.89","15.52","10.52","8.38","6.6","3.3","0.15","0.61","1.12","0.56","0.56","0","0","1.32","2.13","1.42","2.9","3.3","1.98","13.26","22.4","1.89"
"391","Jeff Woywitka","STL","D","65","1201.2333333333","18.480512820513","0.15","0.75","0.25","0.5","0.9","31.03","3.55","4.23","7.59","5.09","1.9","0.45","0.2","0.35","2.85","1","0.8","0.15","0.05","0.4","1.15","0.7","0.95","5.34","3.85","0","0","-"
"548","Marc-Antoine Pouliot","EDM","C","63","724.83333333333","11.505291005291","0.66","0.99","0.5","0.5","1.66","62.50","7.78","8.51","13","10.51","7.37","3.39","0.08","0.66","1.9","0.83","0.74","0.08","0","0.83","1.9","1.49","3.48","5.05","1.57","8.44","9.02","4.00"
"554","Corey Perry","ANA","R","78","1450.9166666667","18.601495726496","1.32","1.65","1.16","0.5","2.98","69.23","11.7","11.31","18.36","16.09","12.74","7.36","0.62","1.16","4.42","1.94","1.82","0.12","0","2.15","1.86","1.36","4.51","5.67","0.54","0.37","0.91","1.20"
"568","Patrick O'Sullivan","EDM, L.A","C","81","1551.05","19.148765432099","0.62","1.04","0.54","0.5","1.66","62.32","10.02","6.18","18.65","14.51","9.67","3.91","0.97","0.85","1.08","0.5","0.5","0","0","1.47","2.59","1.55","2.55","3.91","1.39","1.59","2.24","1.60"
"571","David Backes","STL","R","82","1450.5333333333","17.689430894309","1.28","0.95","0.46","0.5","2.23","71.05","8.6","14.90","13.44","11.46","7.82","3.35","0.54","0.79","6.83","2.4","2.03","0.21","0.17","1.78","0.83","1.86","8.44","6.16","2.15","8.77","10.96","1.84"
"638","Wojtek Wolski","COL","L","78","1434.45","18.390384615385","0.59","1.17","0.67","0.5","1.76","68.85","7.07","8.28","11.75","8.78","6.36","2.68","0.29","1.13","1.17","0.54","0.54","0","0","0.79","2.01","2.93","2.3","1.71","1.71","10.37","11.17","2.01"
"722","Martin Hanzal","PHX","C","74","1210.5833333333","16.359234234234","0.55","0.99","0.5","0.5","1.54","75.61","4.81","11.34","8.72","6.74","4.31","1.98","0.35","0.35","1.98","0.84","0.74","0.1","0","1.78","0.74","1.29","6.54","3.62","2.28","25.82","27.61","2.40"
"871","Drew Doughty","L.A","D","81","1930.1166666667","23.828600823045","0.19","0.65","0.16","0.5","0.84","36.00","3.92","4.76","9.17","5.97","1.96","0.34","0.09","0.56","1.74","0.87","0.87","0","0","0.4","2.33","1.12","2.8","3.48","3.54","0","0","-"
"69","Jason Arnott","NSH","C","65","1229.2833333333","18.912051282051","1.61","1.17","0.68","0.49","2.78","67.06","9.57","16.84","16.01","13.08","8.88","4.05","0.34","0.49","2.39","0.93","0.83","0.05","0.05","0.59","1.42","2.49","1.66","2.2","0.88","25.62","24.99","2.47"
"110","Chris Clark","WSH","R","32","370.21666666667","11.569270833333","0.16","0.81","0.32","0.49","0.97","54.55","5.83","2.78","11.67","8.43","7.13","2.43","0.32","0.65","5.19","2.11","1.78","0.32","0","1.94","1.62","0.81","7.94","4.05","1.13","0.49","0.49","8.10"
