"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"121","Kim Johnsson","MIN","D","42","1976-03-16","Malmö","","SWE","SWE","73","193","1994","NYR","11","26","286"
"91","Kimmo Timonen","PHI","D","43","1975-03-18","Kuopio","","FIN","FIN","70","194","1993","L.A","10","16","250"
"55","Kirk Maltby","DET","L","45","1972-12-22","Guelph","ON","CAN","CAN","72","195","1992","EDM","3","17","65"
"641","Kris Chucko","CGY","L","32","1986-03-13","Burnaby","BC","CAN","CAN","74","190","2004","CGY","1","24","24"
"5","Kris Draper","DET","C","47","1971-05-24","Toronto","ON","CAN","CAN","70","188","1989","WIN","3","20","62"
"739","Kris Letang","PIT","D","31","1987-04-24","Montreal","QC","CAN","CAN","72","201","2005","PIT","3","1","62"
"498","Kris Newbury","TOR","C","36","1982-02-19","Brampton","ON","CAN","CAN","71","205","2002","S.J","5","8","139"
"740","Kris Russell","CBJ","D","31","1987-05-02","Caroline","AB","CAN","CAN","70","170","2005","CBJ","3","6","67"
"677","Kris Versteeg","CHI","R","32","1986-05-13","Lethbridge","AB","CAN","CAN","71","176","2004","BOS","5","5","134"
"194","Kristian Huselius","CBJ","L","40","1978-11-10","Osterhaninge","","SWE","SWE","74","184","1997","FLA","2","21","47"
"249","Krys Barch","DAL","R","38","1980-03-26","Hamilton","ON","CAN","CAN","74","225","1998","WSH","4","20","106"
"323","Krys Kolanos","MIN","C","37","1981-07-27","Calgary","AB","CAN","CAN","74","195","2000","PHX","1","19","19"
"345","Kurt Sauer","PHX","D","37","1981-01-16","St. Cloud","MN","USA","USA","76","222","2000","COL","3","23","88"
"337","Kurtis Foster","MIN","D","37","1981-11-24","Carp","ON","CAN","CAN","77","225","2000","CGY","2","10","40"
"771","Kurtis McLean","NYI","R","38","1980-11-02","Kirkland Lake","ON","CAN","CAN","72","190","-","-","-","-","-"
"600","Kyle Brodziak","EDM","C","34","1984-05-25","St. Paul","AB","CAN","CAN","74","205","2003","EDM","7","17","214"
"202","Kyle Calder","L.A","L","39","1979-01-05","Mannville","AB","CAN","CAN","71","177","1997","CHI","5","24","130"
"635","Kyle Chipchura","MTL","C","32","1986-02-19","Westlock","AB","CAN","CAN","74","203","2004","MTL","1","18","18"
"767","Kyle Cumiskey","COL","D","32","1986-12-02","Abbotsford","BC","CAN","CAN","71","180","2005","COL","7","28","222"
"827","Kyle Greentree","CGY","L","35","1983-11-15","Victoria","BC","CAN","CAN","75","215","-","-","-","-","-"
"790","Kyle Okposo","NYI","R","30","1988-04-16","St. Paul","MN","USA","USA","72","219","2006","NYI","1","7","7"
"587","Kyle Quincey","L.A","D","33","1985-08-12","Kitchener","ON","CAN","CAN","74","210","2003","DET","4","31","132"
"842","Kyle Turris","PHX","C","29","1989-08-14","New Westminster","BC","CAN","CAN","73","190","2007","PHX","1","3","3"
"414","Kyle Wellwood","VAN","C","35","1983-05-16","Windsor","ON","CAN","CAN","70","181","2001","TOR","5","3","134"
"631","Ladislav Smid","EDM","D","32","1986-02-01","Frydlant","","CZE","CZE","76","210","2004","ANA","1","9","9"
"71","Landon Wilson","DAL","R","43","1975-03-13","St. Louis","MO","USA","USA","75","224","1993","TOR","1","19","19"
"592","Lasse Kukkonen","PHI","D","37","1981-09-18","Oulu","","FIN","FIN","72","190","2003","CHI","5","15","151"
"636","Lauri Korpikoski","NYR","L","32","1986-07-28","Turku","","FIN","FIN","73","193","2004","NYR","1","19","19"
"306","Lawrence Nycholat","COL, VAN","D","39","1979-05-07","Calgary","AB","CAN","CAN","72","200","-","-","-","-","-"
"590","Lee Stempniak","STL, TOR","R","35","1983-02-04","West Seneca","NY","USA","USA","71","195","2003","STL","5","12","148"
"672","Liam Reddox","EDM","L","32","1986-01-27","Whitby","ON","CAN","CAN","71","178","2004","EDM","4","14","112"
"557","Loui Eriksson","DAL","L","33","1985-07-17","Gothenburg","","SWE","SWE","74","179","2003","DAL","2","3","33"
"348","Lubomir Visnovsky","EDM","D","42","1976-08-11","Topolcany","","SVK","SVK","70","192","2000","L.A","4","22","118"
"839","Luca Caputi","PIT","L","30","1988-10-01","Toronto","ON","CAN","CAN","75","200","2007","PIT","4","20","111"
"880","Luca Sbisa","PHI","D","28","1990-01-30","Ozieri","","ITA","CHE","74","204","2008","PHI","1","19","19"
"639","Lukas Kaspar","S.J","L","33","1985-09-23","Most","","CZE","CZE","74","225","2004","S.J","1","22","22"
"390","Lukas Krajicek","T.B","D","35","1983-03-11","Prostejov","","CZE","CZE","75","205","2001","FLA","1","24","24"
"13","Luke Richardson","OTT","D","49","1969-03-26","Ottawa","ON","CAN","CAN","75","214","1987","TOR","1","7","7"
"876","Luke Schenn","TOR","D","29","1989-11-02","Saskatoon","SK","CAN","CAN","74","221","2008","TOR","1","5","5"
"859","Maksim Mayorov","CBJ","L","29","1989-03-26","Leninogorsk","","RUS","RUS","74","198","2007","CBJ","4","3","94"
"221","Manny Malhotra","CBJ","C","38","1980-05-18","Mississauga","ON","CAN","CAN","74","207","1998","NYR","1","7","7"
"595","Marc Methot","CBJ","D","33","1985-06-21","Ottawa","ON","CAN","CAN","76","230","2003","CBJ","6","1","168"
"132","Marc Savard","BOS","C","41","1977-07-17","Ottawa","ON","CAN","CAN","70","188","1995","NYR","4","13","91"
"721","Marc Staal","NYR","D","31","1987-01-13","Thunder Bay","ON","CAN","CAN","76","213","2005","NYR","1","12","12"
"442","Marc-Andre Bergeron","MIN","D","38","1980-10-13","Trois-Rivieres","QC","CAN","CAN","69","190","-","-","-","-","-"
"746","Marc-Andre Gragnani","BUF","D","31","1987-03-11","Montreal","QC","CAN","CAN","75","205","2005","BUF","3","26","87"
"548","Marc-Antoine Pouliot","EDM","C","33","1985-05-22","","QC","CAN","CAN","74","203","2003","EDM","1","22","22"
"735","Marc-Edouard Vlasic","S.J","D","31","1987-03-30","Montreal","QC","CAN","CAN","73","205","2005","S.J","2","5","35"
"386","Marcel Goc","S.J","C","35","1983-08-24","Calw","","DEU","DEU","73","197","2001","S.J","1","20","20"
"148","Marco Sturm","BOS","L","40","1978-09-08","Dingolfing","","DEU","DEU","72","196","1996","S.J","1","21","21"
"81","Marek Malik","T.B","D","43","1975-06-24","Ostrava","","CZE","CZE","78","235","1993","HFD","3","20","72"
"431","Marek Svatos","COL","R","36","1982-06-17","Kosice","","SVK","SVK","70","185","2001","COL","7","31","227"
"422","Marek Zidlicky","MIN","D","41","1977-02-03","Most","","CZE","CZE","71","190","2001","NYR","6","11","176"
"317","Marian Gaborik","MIN","R","36","1982-02-14","Trencin","","SVK","SVK","73","200","2000","MIN","1","3","3"
"190","Marian Hossa","DET","R","39","1979-01-12","Stará Lubovna","","SVK","SVK","73","207","1997","OTT","1","12","12"
"265","Mark Eaton","PIT","D","41","1977-05-06","Wilmington","DE","USA","USA","73","215","-","-","-","-","-"
"644","Mark Fistric","DAL","D","32","1986-06-01","Edmonton","AB","CAN","CAN","74","225","2004","DAL","1","28","28"
"615","Mark Giordano","CGY","D","35","1983-10-03","Toronto","ON","CAN","CAN","72","200","-","-","-","-","-"
"691","Mark Mancari","BUF","R","33","1985-07-11","London","ON","CAN","CAN","76","208","2004","BUF","7","14","207"
"158","Mark Parrish","DAL","R","41","1977-02-02","Bloomington","MN","USA","USA","71","199","1996","COL","3","27","79"
"12","Mark Recchi","BOS, T.B","R","50","1968-02-01","Kamloops","BC","CAN","CAN","70","195","1988","PIT","4","4","67"
"311","Mark Streit","NYI","D","40","1977-12-11","Bern","","CHE","CHE","71","186","2004","MTL","9","4","262"
"547","Mark Stuart","BOS","D","34","1984-04-27","Rochester","MN","USA","USA","74","215","2003","BOS","1","21","21"
"41","Markus Naslund","NYR","L","45","1973-07-30","Ornskoldsvik","","SWE","SWE","72","191","1991","PIT","1","16","16"
"295","Martin Erat","NSH","R","37","1981-08-29","Trebic","","CZE","CZE","72","196","1999","NSH","7","5","191"
"722","Martin Hanzal","PHX","C","31","1987-02-20","Pisek","","CZE","CZE","78","230","2005","PHX","1","17","17"
"276","Martin Havlat","CHI","R","37","1981-04-19","Mlada Boleslav","","CZE","CZE","74","210","1999","OTT","1","26","26"
"224","Martin Skoula","MIN","D","39","1979-10-28","Litomerice","","CZE","CZE","75","226","1998","COL","1","17","17"
"521","Martin St Pierre","BOS","C","35","1983-08-11","Ottawa","ON","CAN","CAN","69","188","-","-","-","-","-"
"210","Martin St. Louis","T.B","R","43","1975-06-18","Laval","QC","CAN","CAN","68","180","-","-","-","-","-"
"657","Martins Karsums","BOS, T.B","R","32","1986-02-26","Riga","","LVA","LVA","70","198","2004","BOS","2","34","64"
"145","Marty Reasoner","ATL","C","41","1977-02-26","Honeoye Falls","NY","USA","USA","73","197","1996","STL","1","14","14"
"709","Mason Raymond","VAN","L","33","1985-09-17","Cochrane","AB","CAN","CAN","73","179","2005","VAN","2","21","51"
"103","Mathieu Dandenault","MTL","R","42","1976-02-03","Sherbrooke","QC","CAN","CAN","72","208","1994","DET","2","23","49"
"17","Mathieu Schneider","ATL, MTL","D","49","1969-06-12","New York City","NY","USA","USA","71","192","1987","MTL","3","2","44"
"20","Mats Sundin","VAN","C","47","1971-02-13","Bromma","","SWE","SWE","77","231","1989","QUE","1","1","1"
"796","Matt Beleskey","ANA","L","30","1988-06-07","Windsor","ON","CAN","CAN","72","207","2006","ANA","4","19","112"
"165","Matt Bradley","WSH","R","40","1978-06-13","Stittsville","ON","CAN","CAN","75","200","1996","S.J","4","22","102"
"284","Matt Carkner","OTT","D","38","1980-11-03","Winchester","ON","CAN","CAN","77","229","1999","MTL","2","30","58"
"565","Matt Carle","PHI, T.B","D","34","1984-09-25","Anchorage","AK","USA","USA","72","197","2003","S.J","2","17","47"
"178","Matt Cooke","PIT","L","40","1978-09-07","Belleville","ON","CAN","CAN","71","216","1997","VAN","6","10","144"
"151","Matt Cullen","CAR","C","42","1976-11-02","Virginia","MN","USA","USA","73","202","1996","ANA","2","9","35"
"764","Matt D'Agostini","MTL","R","32","1986-10-23","Sault Ste. Marie","ON","CAN","CAN","72","198","2005","MTL","6","28","190"
"452","Matt Ellis","BUF","L","37","1981-08-31","Welland","ON","CAN","CAN","72","208","-","-","-","-","-"
"472","Matt Greene","L.A","D","35","1983-05-13","Grand Ledge","MI","USA","USA","75","236","2002","EDM","2","14","44"
"845","Matt Halischuk","N.J","R","30","1988-06-01","Toronto","ON","CAN","CAN","72","180","2007","N.J","4","26","117"
"350","Matt Hendricks","COL","L","37","1981-06-17","Blaine","MN","USA","USA","72","211","2000","NSH","5","1","131"
"694","Matt Hunwick","BOS","D","33","1985-05-21","Warren","MI","USA","USA","71","194","2004","BOS","7","31","224"
"725","Matt Lashoff","BOS, T.B","D","32","1986-09-29","East Greenbush","NY","USA","USA","74","204","2005","BOS","1","22","22"
"606","Matt Moulson","L.A","L","35","1983-11-01","North York","ON","CAN","CAN","73","188","2003","PIT","9","2","263"
"730","Matt Niskanen","DAL","D","32","1986-12-06","Virginia","MN","USA","USA","73","203","2005","DAL","1","28","28"
"729","Matt Pelech","CGY","R","31","1987-09-04","Toronto","ON","CAN","CAN","76","230","2005","CGY","1","26","26"
"338","Matt Pettinger","T.B","L","38","1980-10-22","Edmonton","AB","CAN","CAN","73","205","2000","WSH","2","13","43"
"560","Matt Smaby","T.B","D","34","1984-10-14","Minneapolis","MN","USA","USA","78","230","2003","T.B","2","11","41"
"483","Matt Stajan","TOR","C","34","1983-12-19","Mississauga","ON","CAN","CAN","73","195","2002","TOR","2","27","57"
"245","Matt Walker","CHI","D","38","1980-04-07","Beaverlodge","AB","CAN","CAN","76","215","1998","STL","3","25","83"
"358","Matthew Lombardi","CGY, PHX","C","36","1982-03-18","Montreal","QC","CAN","CAN","71","195","2002","CGY","3","27","90"
"99","Mattias Ohlund","VAN","D","42","1976-09-09","Pitea","","SWE","SWE","76","188","1994","VAN","1","13","13"
"855","Max Pacioretty","MTL","L","30","1988-11-20","New Canaan","CT","USA","USA","74","206","2007","MTL","1","22","22"
"486","Max Talbot","PIT","C","34","1984-02-11","Lemoyne","QC","CAN","CAN","71","186","2002","PIT","8","5","234"
"196","Maxim Afinogenov","BUF","R","39","1979-09-04","Moscow","","RUS","RUS","72","190","1997","BUF","3","16","69"
"570","Maxim Lapierre","MTL","C","33","1985-03-29","Saint-Léonard","QC","CAN","CAN","74","215","2003","MTL","2","31","61"
"812","Michael Frolik","FLA","R","30","1988-02-17","Kladno","","CZE","CZE","73","190","2006","FLA","1","10","10"
"46","Michael Nylander","WSH","C","46","1972-10-03","Stockholm","","SWE","SWE","73","200","1991","HFD","3","15","59"
"53","Michael Peca","CBJ","C","44","1974-03-26","Toronto","ON","CAN","CAN","71","183","1992","VAN","2","16","40"
"277","Michael Ryan","CAR","C","38","1980-05-16","Boston","MA","USA","USA","73","188","1999","DAL","2","4","32"
"264","Michael Ryder","BOS","R","38","1980-03-31","Bonavista","NL","CAN","CAN","73","200","1998","MTL","8","16","216"
"737","Michael Sauer","NYR","D","31","1987-08-07","St. Cloud","MN","USA","USA","75","213","2005","NYR","2","10","40"
"285","Michael Zigomanis","PIT","C","37","1981-01-17","Toronto","ON","CAN","CAN","72","200","2001","CAR","2","16","46"
"133","Michal Handzus","L.A","C","41","1977-03-11","Banská Bystrica","","SVK","SVK","77","215","1995","STL","4","23","101"
"854","Michal Repik","FLA","R","29","1988-12-31","Vlasim","","CZE","CZE","70","188","2007","FLA","2","10","40"
"164","Michal Rozsival","NYR","D","40","1978-09-03","Vlasim","","CZE","CZE","73","210","1996","PIT","4","25","105"
"349","Michel Ouellet","VAN","R","36","1982-03-05","Rimouski","QC","CAN","CAN","73","193","2000","PIT","4","28","124"
"853","Mikael Backlund","CGY","C","29","1989-03-17","Vasteras","","SWE","SWE","73","200","2007","CGY","1","24","24"
"253","Mikael Samuelsson","DET","R","41","1976-12-23","Mariefred","","SWE","SWE","74","218","1998","S.J","5","31","145"
"682","Mike Brown","ANA, VAN","R","33","1985-06-24","Chicago","IL","USA","USA","71","205","2004","VAN","5","30","159"
"396","Mike Cammalleri","CGY","C","36","1982-06-08","Toronto","ON","CAN","CAN","69","185","2001","L.A","2","19","49"
"279","Mike Commodore","CBJ","D","39","1979-11-07","Fort Saskatchewan","AB","CAN","CAN","76","227","1999","N.J","2","14","42"
"290","Mike Comrie","NYI, OTT","C","38","1980-09-11","Edmonton","AB","CAN","CAN","70","185","1999","EDM","3","25","91"
"237","Mike Fisher","OTT","C","38","1980-06-05","Peterborough","ON","CAN","CAN","73","216","1998","OTT","2","17","44"
"645","Mike Green","WSH","D","33","1985-10-12","Calgary","AB","CAN","CAN","73","207","2004","WSH","1","29","29"
"89","Mike Grier","S.J","R","43","1975-01-05","Detroit","MI","USA","USA","73","224","1993","STL","9","11","219"
"707","Mike Iggulden","NYI","C","36","1982-11-09","St. Catharines","ON","CAN","CAN","75","215","-","-","-","-","-"
"47","Mike Knuble","PHI","R","46","1972-07-04","Toronto","ON","CAN","USA","75","229","1991","DET","4","10","76"
"377","Mike Komisarek","MTL","D","36","1982-01-19","West Islip","NY","USA","USA","76","235","2001","MTL","1","7","7"
"669","Mike Lundin","T.B","D","34","1984-09-24","Burnsville","MN","USA","USA","74","190","2004","T.B","4","4","102"
"9","Mike Modano","DAL","C","48","1970-06-07","Livonia","MI","USA","USA","75","212","1988","MNS","1","1","1"
"207","Mike Mottau","N.J","D","40","1978-03-19","Quincy","MA","USA","USA","72","195","1997","NYR","7","21","182"
"238","Mike Ribeiro","DAL","C","38","1980-02-10","Montreal","QC","CAN","CAN","72","179","1998","MTL","2","18","45"
"550","Mike Richards","PHI","C","33","1985-02-11","Kenora","ON","CAN","CAN","71","196","2003","PHI","1","24","24"
"222","Mike Rupp","N.J","L","38","1980-01-13","Cleveland","OH","USA","USA","77","235","2000","N.J","3","11","76"
"686","Mike Santorelli","NSH","C","32","1985-12-14","Vancouver","BC","CAN","CAN","72","189","2004","NSH","6","15","178"
"19","Mike Sillinger","NYI","C","47","1971-06-29","Regina","SK","CAN","CAN","71","198","1989","DET","1","11","11"
"228","Mike Van Ryn","TOR","D","39","1979-05-14","London","ON","CAN","CAN","73","213","1998","N.J","1","26","26"
"690","Mike Vernace","COL","D","32","1986-05-26","Toronto","ON","CAN","CAN","72","216","2004","S.J","7","8","201"
"315","Mike Weaver","STL","D","40","1978-05-02","Brampton","ON","CAN","CAN","70","186","-","-","-","-","-"
"787","Mike Weber","BUF","D","30","1987-12-16","Pittsburgh","PA","USA","USA","74","188","2006","BUF","2","27","57"
"203","Mike York","CBJ","L","40","1978-01-03","Waterford","MI","USA","USA","70","185","1997","NYR","6","2","136"
"681","Mikhail Grabovski","TOR","C","34","1984-01-31","Potsdam","","DEU","BLR","71","186","2004","MTL","5","21","150"
"877","Mikkel Boedker","PHX","L","28","1989-12-16","Brondby","","DNK","DNK","72","210","2008","PHX","1","8","8"
"376","Mikko Koivu","MIN","C","35","1983-03-12","Turku","","FIN","FIN","75","219","2001","MIN","1","6","6"
"745","Mikko Lehtonen","BOS","R","31","1987-04-01","Espoo","","FIN","FIN","75","196","2005","BOS","3","22","83"
"111","Milan Hejduk","COL","R","42","1976-02-14","Usti","","CZE","CZE","72","190","1994","QUE","4","9","87"
"434","Milan Jurcina","WSH","D","35","1983-06-07","Liptovsky Mikulas","","SVK","SVK","76","253","2001","BOS","8","14","241"
"793","Milan Lucic","BOS","L","30","1988-06-07","Vancouver","BC","CAN","CAN","75","231","2006","BOS","2","20","50"
"533","Milan Michalek","S.J","L","34","1984-12-07","Jindrichuv Hradec","","CZE","CZE","74","225","2003","S.J","1","6","6"
"83","Miroslav Satan","PIT","R","44","1974-10-22","Topolcany","","SVK","SVK","75","191","1993","EDM","5","7","111"
"368","Mitchell Fritz","NYI","L","38","1980-11-24","Osoyoos","BC","CAN","CAN","80","249","-","-","-","-","-"
"515","Nate Guenin","PHI","D","35","1982-12-10","Aliquippa","PA","USA","USA","75","207","2002","NYR","4","31","127"
"860","Nate Raduns","PHI","R","34","1984-05-17","Sauk Rapids","MN","USA","USA","75","212","-","-","-","-","-"
"597","Nate Thompson","NYI","C","34","1984-10-05","Anchorage","AK","USA","USA","72","207","2003","BOS","6","16","183"
"758","Nathan Gerbe","BUF","C","31","1987-07-24","Oxford","MI","USA","USA","64","176","2005","BUF","5","17","142"
"530","Nathan Horton","FLA","R","33","1985-05-29","Welland","ON","CAN","CAN","74","188","2003","FLA","1","3","3"
"605","Nathan McIver","ANA","D","33","1985-01-06","Summerside","PE","CAN","CAN","74","205","2003","VAN","8","25","254"
"475","Nathan Oystrick","ATL","D","35","1982-12-17","Regina","SK","CAN","CAN","71","213","2002","ATL","7","1","198"
"401","Nathan Paetsch","BUF","D","35","1983-03-30","Leroy","SK","CAN","CAN","73","198","2003","BUF","7","5","202"
"188","Nick Boynton","FLA","D","39","1979-01-14","Nobleton","ON","CAN","CAN","73","218","1999","BOS","1","21","21"
"786","Nick Foligno","OTT","L","31","1987-10-31","Buffalo","NY","USA","USA","72","202","2006","OTT","1","28","28"
"333","Nick Schultz","MIN","D","36","1982-08-25","Strasbourg","SK","CAN","CAN","73","203","2000","MIN","2","3","33"
"610","Nick Tarnasky","FLA, NSH","L","34","1984-11-25","Rocky Mountain House","AB","CAN","CAN","74","188","2003","T.B","9","26","287"
"811","Nicklas Backstrom","WSH","C","31","1987-11-23","Gävle","","SWE","SWE","73","210","2006","WSH","1","4","4"
"653","Nicklas Grossmann","DAL","D","33","1985-01-22","Stockholm","","SWE","SWE","76","230","2004","DAL","2","26","56"
"29","Nicklas Lidstrom","DET","D","48","1970-04-28","Vasteras","","SWE","SWE","73","192","1989","DET","3","11","53"
"726","Niclas Bergfors","N.J","R","31","1987-03-07","Sodertalje","","SWE","SWE","70","194","2005","N.J","1","23","23"
"289","Niclas Havelid","ATL, N.J","D","45","1973-04-12","Stockholm","","SWE","SWE","72","200","1999","ANA","3","17","83"
"347","Niclas Wallin","CAR","D","43","1975-02-20","Boden","","SWE","SWE","75","220","2000","CAR","4","1","97"
"591","Nigel Dawes","NYR, PHX","L","33","1985-02-09","Winnipeg","MB","CAN","CAN","69","200","2003","NYR","5","13","149"
"230","Nik Antropov","NYR, TOR","C","38","1980-02-18","Ust-Kamenogorsk","","KAZ","KAZ","78","245","1998","TOR","1","10","10"
"874","Nikita Filatov","CBJ","L","28","1990-05-25","Moscow","","RUS","RUS","72","190","2008","CBJ","1","6","6"
"287","Niklas Hagman","TOR","L","39","1979-12-05","Espoo","","FIN","FIN","70","205","1999","FLA","3","4","70"
"753","Niklas Hjalmarsson","CHI","D","31","1987-06-06","Eksjo","","SWE","SWE","75","197","2005","CHI","4","17","108"
"331","Niklas Kronwall","DET","D","37","1981-01-12","Stockholm","","SWE","SWE","72","194","2000","DET","1","29","29"
"816","Nikolay Kulemin","TOR","L","32","1986-07-14","Magnitogorsk","","RUS","RUS","73","228","2006","TOR","2","14","44"
"531","Nikolay Zherdev","NYR","R","34","1984-11-05","Kiev","","UKR","RUS","74","203","2003","CBJ","1","4","4"
"398","Noah Welch","FLA, T.B","D","36","1982-08-26","Brighton","MA","USA","USA","76","215","2001","PIT","2","24","54"
"485","Ole-Kristian Tollefsen","CBJ","D","34","1984-03-29","Oslo","","NOR","NOR","74","211","2002","CBJ","3","2","65"
"185","Olli Jokinen","CGY, PHX","C","40","1978-12-05","Kuopio","","FIN","FIN","74","210","1997","L.A","1","3","3"
"847","Oscar Moller","L.A","R","29","1989-01-22","Stockholm","","SWE","SWE","70","189","2007","L.A","2","22","52"
"798","Oskar Osala","WSH","L","30","1987-12-26","Vaasa","","FIN","FIN","76","219","2006","WSH","4","4","97"
"236","Ossi Vaananen","PHI, VAN","D","38","1980-08-18","Vantaa","","FIN","FIN","76","215","1998","PHX","2","16","43"
"10","Owen Nolan","MIN","R","46","1972-02-12","Belfast","","GBR","CAN","73","214","1990","QUE","1","1","1"
"136","P.J. Axelsson","BOS","L","43","1975-02-26","Kungalv","","SWE","SWE","73","188","1995","BOS","7","21","177"
"212","Pascal Dupuis","PIT","R","39","1979-04-07","Laval","QC","CAN","CAN","73","205","-","-","-","-","-"
"438","Pascal Pelletier","CHI","L","35","1983-06-16","Labrador City","NL","CAN","CAN","71","191","-","-","-","-","-"
"768","Patric Hornqvist","NSH","R","31","1987-01-01","Sollentuna","","SWE","SWE","71","189","2005","NSH","7","36","230"
"563","Patrice Bergeron","BOS","C","33","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","195","2003","BOS","2","15","45"
"3","Patrice Brisebois","MTL","D","47","1971-01-27","Montreal","QC","CAN","CAN","74","197","1989","MTL","2","9","30"
"751","Patrick Davis","N.J","R","31","1986-12-28","Sterling Heights","MI","USA","USA","74","195","2005","N.J","4","8","99"
"512","Patrick Dwyer","CAR","R","35","1983-06-22","Spokane","WA","USA","USA","71","175","2002","ATL","4","20","116"
"555","Patrick Eaves","CAR","R","34","1984-05-01","Calgary","AB","CAN","USA","70","203","2003","OTT","1","29","29"
"685","Patrick Kaleta","BUF","R","32","1986-06-08","Buffalo","NY","USA","USA","73","198","2004","BUF","6","13","176"
"851","Patrick Kane","CHI","R","30","1988-11-19","Buffalo","NY","USA","USA","71","177","2007","CHI","1","1","1"
"184","Patrick Marleau","S.J","C","39","1979-09-15","Aneroid","SK","CAN","CAN","74","218","1997","S.J","1","2","2"
"568","Patrick O'Sullivan","EDM, L.A","C","33","1985-02-01","Toronto","ON","CAN","USA","71","189","2003","MIN","2","26","56"
"517","Patrick Rissmiller","NYR","L","40","1978-10-26","Belmont","MA","USA","USA","76","225","-","-","-","-","-"
"409","Patrick Sharp","CHI","L","36","1981-12-27","Winnipeg","MB","CAN","CAN","73","200","2001","PHI","3","32","95"
"807","Patrik Berglund","STL","C","30","1988-06-02","Västerås","","SWE","SWE","76","215","2006","STL","1","25","25"
"105","Patrik Elias","N.J","C","42","1976-04-13","Trebic","","CZE","CZE","73","190","1994","N.J","2","25","51"
"584","Paul Bissonnette","PIT","L","33","1985-03-11","Welland","ON","CAN","CAN","74","216","2003","PIT","4","20","121"
"359","Paul Gaustad","BUF","C","36","1982-02-03","Fargo","ND","USA","USA","77","227","2000","BUF","7","23","220"
"66","Paul Kariya","STL","L","44","1974-10-16","Vancouver","BC","CAN","CAN","70","185","1993","ANA","1","4","4"
"187","Paul Mara","NYR","D","39","1979-09-07","Ridgewood","NJ","USA","USA","76","211","1997","T.B","1","7","7"
"342","Paul Martin","N.J","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"463","Paul Ranger","T.B","D","34","1984-09-12","Whitby","ON","CAN","CAN","75","210","2002","T.B","6","17","183"
"710","Paul Stastny","COL","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"826","Paul Szczechura","T.B","C","33","1985-11-30","Brantford","ON","CAN","CAN","70","186","-","-","-","-","-"
"260","Pavel Datsyuk","DET","C","40","1978-07-20","Sverdlovsk","","RUS","RUS","71","188","1998","DET","6","26","171"
"176","Pavel Kubina","TOR","D","41","1977-04-15","Celadna","","CZE","CZE","76","258","1996","T.B","7","17","179"
"90","Pavol Demitra","VAN","R","44","1974-11-29","Dubnica nad Váhom","","SVK","SVK","72","200","1993","OTT","9","19","227"
"784","Per Ledin","COL","L","40","1978-09-14","Lulea","","SWE","SWE","72","194","-","-","-","-","-"
"782","Peter Harrold","L.A","D","35","1983-06-08","Kirtland Hills","OH","USA","USA","71","180","-","-","-","-","-"
"805","Peter Mueller","PHX","C","30","1988-04-14","Bloomington","MN","USA","USA","74","204","2006","PHX","1","8","8"
"663","Peter Olvecky","MIN","L","33","1985-10-11","Nove Zamky","","SVK","SVK","74","220","2004","MIN","3","13","78"
"664","Peter Regin","OTT","C","32","1986-04-16","Herning","","DNK","DNK","74","190","2004","OTT","3","22","87"
"462","Petr Prucha","NYR, PHX","R","36","1982-09-14","Chrudim","","CZE","CZE","72","175","2002","NYR","8","11","240"
"95","Petr Sykora","PIT","R","42","1976-11-19","Plzen","","CZE","CZE","72","190","1995","N.J","1","18","18"
"561","Petr Vrana","N.J","L","33","1985-03-29","Sternberk","","CZE","CZE","70","174","2003","N.J","2","12","42"
"634","Petteri Nokelainen","ANA, BOS","C","32","1986-01-16","Imatra","","FIN","FIN","73","201","2004","NYI","1","16","16"
"810","Phil Kessel","BOS","R","31","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"744","Phil Oreskovic","TOR","D","31","1987-01-26","North York","ON","CAN","CAN","76","217","2005","TOR","3","21","82"
"39","Philippe Boucher","DAL, PIT","D","45","1973-03-24","St. Apollinaire","QC","CAN","CAN","75","218","1991","BUF","1","13","13"
"581","Philippe Dupuis","COL","C","33","1985-04-24","Laval","QC","CAN","CAN","72","196","2003","CBJ","4","3","104"
"693","Pierre-Luc Letourneau-Leblond","N.J","R","33","1985-06-04","Levis","QC","CAN","CAN","73","218","2004","N.J","7","23","216"
"480","Pierre-Marc Bouchard","MIN","C","34","1984-04-27","Sherbrooke","QC","CAN","CAN","70","168","2002","MIN","1","8","8"
"200","Quintin Laing","WSH","L","39","1979-06-08","Harris","SK","CAN","CAN","75","193","1997","DET","4","22","102"
"383","R.J. Umberger","CBJ","C","36","1982-05-03","Pittsburgh","PA","USA","USA","74","214","2001","VAN","1","16","16"
"93","Radek Bonk","NSH","C","42","1976-01-09","Krnov","","CZE","CZE","74","210","1994","OTT","1","3","3"
"125","Radek Dvorak","FLA","R","41","1977-03-09","Tabor","","CZE","CZE","74","195","1995","FLA","1","10","10"
