"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"280","Kurtis Foster","T.B","D","71","1219.4666666667","8","34","20","14","42","55.26","165","4.85","337","214","46","2","2","16","48","24","24","0","0","12","29","14","60","68","70","0","0","-"
"299","Antti Miettinen","MIN","R","79","1425.6833333333","20","22","20","2","42","51.85","175","11.43","342","249","164","63","2","20","44","22","22","0","0","11","25","19","87","67","30","35","48","42.17"
"580","Alexander Edler","VAN","D","76","1721.3","5","37","19","18","42","46.67","161","3.11","359","244","81","7","6","12","40","20","20","0","0","10","52","14","84","190","115","0","2","0.00"
"102","Stephane Robidas","DAL","D","82","2007.7","10","31","18","13","41","40.59","199","5.03","393","277","74","5","4","20","70","28","25","2","1","10","34","22","269","232","177","0","0","-"
"125","Eric Belanger","MIN, WSH","C","77","1194.45","15","26","18","8","41","82.00","151","9.93","250","197","136","55","12","18","32","16","16","0","0","19","23","40","47","64","29","521","403","56.39"
"218","Jason Blake","ANA, TOR","L","82","1303.9","16","25","15","10","41","70.69","239","6.69","387","307","239","116","13","27","34","16","16","0","0","21","30","62","70","215","26","31","50","38.27"
"669","Keith Yandle","PHX","D","82","1658.1333333333","12","29","14","15","41","52.56","145","8.28","340","233","105","17","2","12","45","17","15","1","1","23","37","23","36","82","82","0","0","-"
"785","Jamie Benn","DAL","L","82","1205.7333333333","22","19","8","11","41","70.69","182","12.09","315","248","197","93","10","24","45","17","15","1","1","30","37","70","186","132","39","109","127","46.19"
"792","Sam Gagner","EDM","C","68","1107.6","15","26","13","13","41","69.49","170","8.82","281","233","134","63","8","12","33","15","14","1","0","22","39","14","30","78","16","336","373","47.39"
"181","Simon Gagne","PHI","L","58","1080.15","17","23","14","9","40","70.18","183","9.29","310","242","192","83","6","26","47","18","16","1","1","10","27","34","38","62","26","1","3","25.00"
"610","Troy Brouwer","CHI","R","78","1276.9666666667","22","18","10","8","40","60.61","116","18.97","201","162","121","71","8","9","64","22","17","4","1","16","20","37","189","81","46","5","4","55.56"
"632","Guillaume Latendresse","MIN, MTL","L","78","1166.3833333333","27","13","13","0","40","67.80","160","16.88","303","235","183","96","11","15","16","8","8","0","0","15","15","33","157","102","20","1","8","11.11"
"798","Brandon Sutter","CAR","C","72","1191.1833333333","21","19","18","1","40","70.18","168","12.50","261","219","164","90","11","20","2","1","1","0","0","18","22","61","55","105","45","489","508","49.05"
"818","Wayne Simmonds","L.A","R","78","1129.45","16","24","13","11","40","71.43","127","12.60","239","182","120","56","4","12","116","41","33","6","2","38","30","33","126","134","32","3","7","30.00"
"63","Kimmo Timonen","PHI","D","82","1875.3833333333","6","33","12","21","39","41.94","121","4.96","230","172","58","9","4","13","50","21","20","0","1","14","35","37","75","135","168","0","0","-"
"429","Ryan Whitney","ANA, EDM","D","81","2004.95","7","32","14","18","39","33.33","151","4.64","298","220","80","14","2","13","70","31","30","0","1","16","67","19","89","126","115","0","1","0.00"
"457","Eric Fehr","WSH","C","69","836.83333333333","21","18","10","8","39","68.42","145","14.48","252","198","155","69","6","14","24","12","12","0","0","20","9","39","40","53","21","1","1","50.00"
"722","Erik Johnson","STL","D","79","1693.9166666667","10","29","12","17","39","44.32","186","5.38","383","253","86","11","4","18","79","31","27","3","1","18","47","44","70","84","77","0","0","-"
"788","TJ Galiardi","COL","L","70","1272.7166666667","15","24","13","11","39","72.22","120","12.50","226","184","129","53","6","12","28","14","14","0","0","22","23","59","87","135","43","165","162","50.46"
"137","Pavel Kubina","ATL","D","76","1719.55","6","32","11","21","38","41.76","159","3.77","292","205","68","14","5","13","66","33","33","0","0","5","37","55","94","112","111","0","0","-"
"160","Brian Campbell","CHI","D","68","1578.6","7","31","11","20","38","42.70","131","5.34","267","176","77","8","1","12","18","9","9","0","0","14","38","23","37","135","79","0","0","-"
"168","Pascal Dupuis","PIT","R","81","1148.9333333333","18","20","12","8","38","76.00","157","11.46","268","212","146","70","6","22","16","8","8","0","0","11","20","27","86","83","49","13","20","39.39"
"173","David Legwand","NSH","C","82","1533.8","11","27","15","12","38","64.41","151","7.28","246","200","139","65","7","16","24","12","12","0","0","12","60","46","38","67","46","538","586","47.86"
"255","Steve Reinprecht","FLA","C","82","1319.25","16","22","15","7","38","63.33","124","12.90","206","170","133","70","4","14","18","9","9","0","0","22","33","38","32","99","64","472","517","47.72"
"398","Frans Nielsen","NYI","C","76","1308.4333333333","12","26","18","8","38","65.52","136","8.82","248","193","146","71","10","16","6","3","3","0","0","9","32","60","39","73","41","583","582","50.04"
"419","Ian White","CGY, TOR","D","83","1891.4833333333","13","25","13","12","38","41.76","173","7.51","382","249","77","11","4","9","51","22","21","1","0","9","69","35","54","67","137","0","0","-"
"543","Andrew Ladd","CHI","L","82","1122.95","17","21","9","12","38","64.41","148","11.49","252","202","166","71","11","12","67","21","16","3","2","20","22","35","104","124","33","5","7","41.67"
"544","Blake Wheeler","BOS","R","82","1294.6166666667","18","20","14","6","38","60.32","159","11.32","286","222","175","82","7","14","53","23","22","1","0","16","24","19","70","83","33","13","14","48.15"
"22","Brian Rolston","N.J","R","80","1354.2","20","17","10","7","37","62.71","232","8.62","401","301","164","54","9","19","22","11","11","0","0","15","22","34","91","48","19","32","31","50.79"
"30","Cory Stillman","FLA","L","58","1018.9333333333","15","22","16","6","37","72.55","126","11.90","249","200","127","53","9","12","22","10","10","0","0","11","23","25","66","55","22","18","11","62.07"
"92","Daymond Langkow","CGY","C","72","1361.6833333333","14","23","10","13","37","66.07","126","11.11","229","183","127","48","7","10","30","15","15","0","0","11","36","63","80","62","56","492","638","43.54"
"113","Marco Sturm","BOS","L","76","1274.6","22","15","7","8","37","56.92","203","10.84","314","266","182","94","11","27","30","15","15","0","0","13","19","31","69","63","24","2","9","18.18"
"178","Alex Tanguay","T.B","L","80","1263.0833333333","10","27","14","13","37","59.68","91","10.99","175","135","115","50","10","5","32","16","16","0","0","7","35","34","42","101","30","11","14","44.00"
"447","Ryan Suter","NSH","D","82","1966.0333333333","4","33","15","18","37","35.92","125","3.20","282","179","65","9","1","14","48","24","24","0","0","7","41","38","55","57","112","0","1","0.00"
"571","Alex Goligoski","PIT","D","69","1478.2666666667","8","29","13","16","37","42.53","99","8.08","236","144","56","11","1","13","22","11","11","0","0","13","48","12","50","88","93","0","0","-"
"593","Ryan Callahan","NYR","R","77","1494.1666666667","19","18","11","7","37","52.11","204","9.31","368","294","248","132","13","16","48","17","14","2","1","33","14","52","285","132","81","17","18","48.57"
"638","Gilbert Brule","EDM","C","65","924.71666666667","17","20","10","10","37","78.72","121","14.05","195","158","121","69","2","12","38","16","14","2","0","17","39","25","115","94","25","144","130","52.55"
"714","Andy Greene","N.J","D","78","1835.5833333333","6","31","14","17","37","44.05","86","6.98","208","141","43","10","2","9","14","7","7","0","0","11","59","34","55","108","155","0","0","-"
"742","Peter Mueller","COL, PHX","C","69","965.23333333333","13","24","14","10","37","71.15","124","10.48","229","168","93","32","11","13","16","8","8","0","0","4","26","28","39","33","12","18","26","40.91"
"849","Michael Del Zotto","NYR","D","80","1517.5833333333","9","28","14","14","37","42.53","81","11.11","208","126","68","9","3","8","32","16","16","0","0","14","43","24","162","72","92","0","0","-"
"198","Shawn Horcoff","EDM","C","77","1496.0333333333","13","23","11","12","36","66.67","123","10.57","230","174","129","56","8","17","51","24","23","1","0","21","36","50","35","46","62","621","716","46.45"
"262","Raffi Torres","BUF, CBJ","L","74","1001.1666666667","19","17","12","5","36","83.72","120","15.83","195","155","113","62","2","9","34","17","17","0","0","13","28","21","84","80","15","18","32","36.00"
"271","Steve Ott","DAL","C","73","1202.3","22","14","9","5","36","66.67","146","15.07","238","195","156","77","9","16","153","56","44","11","1","38","30","25","251","97","19","200","152","56.82"
"636","Jack Johnson","L.A","D","80","1809","8","28","12","16","36","40.00","130","6.15","323","212","61","11","5","16","48","23","23","0","0","15","42","12","144","128","86","0","0","-"
"640","Devin Setoguchi","S.J","R","70","1070.7666666667","20","16","8","8","36","59.02","165","12.12","316","239","193","65","13","15","19","8","7","1","0","29","36","18","124","95","18","3","7","30.00"
"748","Derick Brassard","CBJ","C","79","1180.4166666667","9","27","21","6","36","59.02","125","7.20","227","155","108","55","3","21","48","19","18","0","1","21","14","21","97","78","11","210","293","41.75"
"759","Nikolay Kulemin","TOR","L","78","1276.6833333333","16","20","13","7","36","69.23","145","11.03","266","206","168","77","11","11","16","8","8","0","0","32","24","52","136","80","41","27","39","40.91"
"314","Tuomo Ruutu","CAR","L","54","884.9","14","21","10","11","35","67.31","122","11.48","225","171","131","60","12","10","50","18","15","2","1","28","19","23","156","118","12","19","28","40.43"
"378","Valtteri Filppula","DET","C","55","1002.8666666667","11","24","16","8","35","79.55","114","9.65","189","146","120","47","3","15","24","12","12","0","0","15","39","24","34","115","25","296","277","51.66"
"476","Matt Carle","PHI","D","80","1870.9833333333","6","29","16","13","35","33.98","137","4.38","277","188","87","18","5","14","16","8","8","0","0","11","64","34","35","118","137","0","0","-"
"486","Clarke MacArthur","ATL, BUF","L","81","1190.1166666667","16","19","12","7","35","71.43","129","12.40","212","161","129","72","15","11","49","15","12","1","2","20","33","37","62","89","32","67","86","43.79"
"563","Blake Comeau","NYI","L","61","940.08333333333","17","18","13","5","35","79.55","134","12.69","214","164","118","51","12","12","40","19","19","0","0","14","29","39","111","85","31","10","11","47.62"
"596","Mikhail Grabovski","TOR","C","59","990.98333333333","10","25","16","9","35","63.64","126","7.94","239","173","134","59","10","13","10","5","5","0","0","24","40","30","26","107","27","366","369","49.80"
"791","James van Riemsdyk","PHI","L","78","1010.8833333333","15","20","11","9","35","72.92","173","8.67","282","228","173","88","11","19","30","15","15","0","0","10","14","29","37","73","21","0","2","0.00"
"844","Josh Bailey","NYI","R","73","1105.55","16","19","8","11","35","62.50","112","14.29","203","156","118","69","9","11","18","9","9","0","0","14","34","44","67","112","36","171","255","40.14"
"66","Ed Jovanovski","PHX","D","66","1427.55","10","24","14","10","34","53.13","117","8.55","233","163","50","15","3","11","55","22","20","1","1","8","33","14","106","92","108","0","1","0.00"
"149","Daniel Cleary","DET","R","64","1102.7666666667","15","19","12","7","34","56.67","140","10.71","225","179","137","80","8","7","29","13","12","1","0","11","27","20","119","139","25","59","60","49.58"
"158","Jason Chimera","CBJ, WSH","L","78","1068.0333333333","15","19","8","11","34","72.34","160","9.38","235","203","113","55","8","15","98","27","19","4","4","19","24","16","80","120","16","22","18","55.00"
"208","Andrei Markov","MTL","D","45","1071.4166666667","6","28","15","13","34","46.58","85","7.06","186","131","52","14","3","12","32","16","16","0","0","14","33","34","47","44","61","0","0","-"
"249","Joel Ward","NSH","R","71","1245.6","13","21","16","5","34","77.27","134","9.70","249","201","131","67","8","14","18","9","9","0","0","25","27","62","42","119","62","31","50","38.27"
"367","Marc-Andre Bergeron","MTL","D","60","903.96666666667","13","21","6","15","34","59.65","123","10.57","272","188","70","12","2","17","16","8","8","0","0","8","42","18","57","72","47","0","0","-"
"446","Milan Michalek","OTT","L","66","1204.8833333333","22","12","7","5","34","58.62","163","13.50","268","224","188","109","7","22","18","9","9","0","0","26","15","36","77","106","30","4","4","50.00"
"480","Patrick O'Sullivan","EDM","C","73","1279.0166666667","11","23","17","6","34","60.71","191","5.76","355","269","150","49","11","17","32","16","16","0","0","18","45","29","32","65","52","71","124","36.41"
"520","Dustin Byfuglien","CHI","D","82","1346.4666666667","17","17","7","10","34","52.31","211","8.06","350","290","165","78","8","13","94","35","31","2","2","18","27","48","215","99","38","1","1","50.00"
"549","Drew Stafford","BUF","R","71","1027.4666666667","14","20","15","5","34","58.62","181","7.73","279","232","151","56","10","20","35","16","15","1","0","14","37","21","59","74","15","41","45","47.67"
"696","Anton Stralman","CBJ","D","73","1495.7833333333","6","28","7","21","34","47.22","121","4.96","231","157","57","8","2","7","37","17","16","1","0","13","21","16","63","123","55","0","0","-"
"717","Bryan Little","ATL","C","79","1244.25","13","21","17","4","34","57.63","165","7.88","273","214","194","86","11","13","20","10","10","0","0","27","15","51","45","79","18","68","86","44.16"
"6","Owen Nolan","MIN","R","73","1211.7166666667","16","17","9","8","33","66.00","151","10.60","251","206","127","58","10","12","40","17","15","2","0","18","36","29","51","53","20","184","206","47.18"
"99","Marc Savard","BOS","C","41","761.76666666667","10","23","16","7","33","84.62","90","11.11","155","127","67","22","6","6","14","7","7","0","0","17","25","18","13","48","11","316","332","48.77"
"176","Manny Malhotra","S.J","C","71","1109.2166666667","14","19","9","10","33","57.89","111","12.61","201","158","104","43","6","18","41","15","13","1","1","15","28","30","66","81","38","415","249","62.50"
"213","Michael Ryder","BOS","R","82","1254.1333333333","18","15","10","5","33","55.93","191","9.42","326","248","188","77","12","19","35","12","10","1","1","17","20","30","109","110","24","2","13","13.33"
"450","Andrei Kostitsyn","MTL","L","59","943.33333333333","15","18","13","5","33","67.35","136","11.03","257","201","126","51","5","21","32","16","16","0","0","15","42","25","102","75","17","1","5","16.67"
"536","Curtis Glencross","CGY","L","67","1053.2833333333","15","18","10","8","33","80.49","117","12.82","210","165","97","37","7","13","58","21","18","2","1","18","37","50","78","56","28","9","15","37.50"
"645","Martin Hanzal","PHX","C","81","1496.9333333333","11","22","10","12","33","61.11","148","7.43","262","208","154","66","11","12","104","38","32","4","2","34","21","29","175","114","42","559","545","50.63"
"18","Keith Tkachuk","STL","L","67","904.55","13","19","15","4","32","62.75","120","10.83","194","164","134","76","2","10","56","28","28","0","0","17","30","11","98","29","13","389","306","55.97"
"80","Chris Drury","NYR","C","77","1368.6833333333","14","18","12","6","32","74.42","148","9.46","267","215","165","78","10","12","31","14","13","1","0","22","17","58","67","43","97","638","568","52.90"
"94","Radek Dvorak","FLA","R","76","1325","14","18","8","10","32","78.05","140","10.00","228","184","123","51","8","13","20","10","10","0","0","17","35","36","50","112","52","3","14","17.65"
"233","Chris Kelly","OTT","C","81","1212.1833333333","15","17","10","7","32","76.19","112","13.39","194","148","125","62","6","16","38","19","19","0","0","19","33","40","65","98","44","408","486","45.64"
"320","Carlo Colaiacovo","STL","D","67","1159.2666666667","7","25","13","12","32","46.38","74","9.46","172","118","54","13","4","7","60","20","15","4","1","11","29","12","52","100","52","1","0","100.00"
"331","Fedor Tyutin","CBJ","D","80","1881.8833333333","6","26","11","15","32","36.36","149","4.03","303","208","62","8","3","9","49","22","21","1","0","12","22","18","84","173","124","1","2","33.33"
"349","Dennis Seidenberg","BOS, FLA","D","79","1810.75","4","28","12","16","32","44.44","153","2.61","295","204","48","9","3","19","39","14","12","1","1","16","25","24","166","230","215","0","1","0.00"
"390","Scottie Upshall","PHX","R","49","737.31666666667","18","14","5","9","32","80.00","119","15.13","203","160","110","60","4","11","50","24","24","0","0","23","16","7","80","79","13","7","10","41.18"
"439","Chris Kunitz","PIT","L","50","821.73333333333","13","19","13","6","32","72.73","131","9.92","214","175","121","55","5","10","39","14","12","1","1","14","22","13","112","72","15","6","9","40.00"
"449","Dion Phaneuf","CGY, TOR","D","81","1963.5","12","20","13","7","32","33.68","225","5.33","545","348","90","10","8","25","83","30","24","5","1","36","58","27","194","106","100","0","0","-"
"490","Ryan Potulny","EDM","C","64","1041.85","15","17","10","7","32","72.73","152","9.87","241","195","131","52","6","12","28","14","14","0","0","15","42","31","41","63","67","389","431","47.44"
"505","Nigel Dawes","CGY","L","66","959.71666666667","14","18","13","5","32","64.00","96","14.58","195","146","121","52","3","17","18","9","9","0","0","19","22","14","66","89","32","0","1","0.00"
"516","Kyle Brodziak","MIN","C","82","1257.3166666667","9","23","18","5","32","71.11","140","6.43","244","195","133","63","7","14","22","11","11","0","0","15","31","48","69","69","52","484","517","48.35"
"75","Richard Park","NYI","R","81","1275.8833333333","9","22","10","12","31","70.45","146","6.16","233","191","150","63","12","15","28","14","14","0","0","14","31","61","39","90","56","536","504","51.54"
"251","Sean Avery","NYR","L","69","923.11666666667","11","20","12","8","31","70.45","139","7.91","234","183","154","70","8","16","160","52","40","8","4","48","13","17","145","172","17","4","10","28.57"
"294","John-Michael Liles","COL","D","59","1089.45","6","25","15","10","31","44.29","96","6.25","183","120","41","6","3","12","30","15","15","0","0","14","18","23","40","51","89","0","0","-"
"389","Tom Gilbert","EDM","D","82","1838.55","5","26","14","12","31","41.89","98","5.10","207","140","62","14","4","11","16","8","8","0","0","6","76","33","55","130","165","0","0","-"
"1","Rob Blake","S.J","D","70","1493.4333333333","7","23","6","17","30","44.78","182","3.85","342","244","87","22","4","26","60","29","29","0","0","10","51","19","68","35","114","0","0","-"
"5","Mike Modano","DAL","C","59","843.73333333333","14","16","11","5","30","76.92","115","12.17","194","153","95","32","5","8","22","11","11","0","0","14","41","38","22","55","11","427","420","50.41"
"139","Matt Cooke","PIT","L","79","1168.15","15","15","9","6","30","52.63","105","14.29","194","151","123","56","8","10","106","39","32","6","1","38","28","28","183","117","54","13","11","54.17"
"248","Ruslan Fedotenko","PIT","L","80","1172.1","11","19","10","9","30","61.22","158","6.96","284","221","174","73","11","15","50","21","20","0","1","30","16","19","132","93","46","10","18","35.71"
"322","Marcel Goc","NSH","C","73","1072.3","12","18","7","11","30","71.43","118","10.17","207","159","104","41","5","11","14","7","7","0","0","16","24","50","51","65","26","475","437","52.08"
"365","Vernon Fiddler","PHX","C","76","1090.3166666667","8","22","13","9","30","68.18","119","6.72","199","165","106","50","7","8","46","16","13","2","1","31","7","16","95","113","47","588","533","52.45"
"368","Dennis Wideman","BOS","D","76","1790.2833333333","6","24","6","18","30","44.12","146","4.11","340","221","61","3","5","9","34","16","16","0","0","13","50","11","100","111","110","0","0","-"
"412","James Wisniewski","ANA","D","69","1679.9333333333","3","27","9","18","30","43.48","146","2.05","288","208","52","8","4","23","56","22","18","4","0","28","49","27","129","94","102","0","0","-"
"453","Brent Seabrook","CHI","D","78","1811.6666666667","4","26","13","13","30","31.25","129","3.10","285","183","59","8","4","15","57","20","16","3","1","15","43","24","208","140","153","0","0","-"
"532","Mark Giordano","CGY","D","82","1708.7","11","19","10","9","30","38.96","111","9.91","257","166","49","5","4","15","81","32","28","3","1","28","47","33","153","155","126","0","0","-"
"13","Robert Lang","PHX","C","64","964.43333333333","9","20","13","7","29","55.77","84","10.71","164","128","109","51","1","9","28","14","14","0","0","8","24","9","30","32","21","375","359","51.09"
"105","Glen Metropolit","MTL","C","69","936.03333333333","16","13","7","6","29","72.50","115","13.91","176","146","95","55","8","9","24","12","12","0","0","12","13","18","32","59","29","327","334","49.47"
"109","Derek Morris","BOS, PHX","D","76","1629.7833333333","4","25","9","16","29","39.19","120","3.33","259","179","39","6","6","7","37","16","15","1","0","8","32","12","65","71","112","0","1","0.00"
"141","Sergei Samsonov","CAR","L","72","963.45","14","15","9","6","29","63.04","104","13.46","186","143","126","64","5","7","32","15","15","0","0","8","25","33","34","59","17","0","4","0.00"
"273","Justin Williams","L.A","R","49","802.43333333333","10","19","10","9","29","65.91","140","7.14","235","193","122","44","10","13","39","13","11","1","1","14","35","18","34","94","17","4","7","36.36"
"323","Colby Armstrong","ATL","R","79","1168.6166666667","15","14","9","5","29","58.00","101","14.85","175","137","111","47","8","3","61","22","18","3","1","27","22","61","74","93","29","10","10","50.00"
"335","Jay McClement","STL","C","82","1371.6333333333","11","18","13","5","29","67.44","109","10.09","180","142","106","46","5","11","22","11","11","0","0","9","28","39","66","54","52","701","711","49.65"
"399","Jay Bouwmeester","CGY","D","82","2125.45","3","26","16","10","29","38.67","130","2.31","295","204","57","11","3","7","48","24","24","0","0","7","56","24","73","104","126","0","0","-"
"501","Kyle Quincey","COL","D","79","1865.2166666667","6","23","8","15","29","33.33","139","4.32","311","205","72","14","8","17","76","35","33","2","0","20","52","47","115","116","143","0","1","0.00"
"545","Rostislav Olesz","FLA","L","78","1200.8","14","15","11","4","29","67.44","178","7.87","275","236","169","88","8","14","28","14","14","0","0","23","15","48","81","94","34","2","7","22.22"
"579","Peter Regin","OTT","C","75","967","13","16","9","7","29","70.73","135","9.63","221","181","152","78","5","11","20","10","10","0","0","15","19","50","68","117","27","240","298","44.61"
"35","Adrian Aucoin","PHX","D","82","1849.45","8","20","5","15","28","37.84","144","5.56","314","222","61","8","3","9","56","28","28","0","0","11","22","17","132","27","67","1","0","100.00"
"103","Filip Kuba","OTT","D","53","1211.05","3","25","18","7","28","41.18","90","3.33","174","121","43","6","2","12","28","14","14","0","0","1","43","23","27","41","86","0","1","0.00"
"136","Sami Salo","VAN","D","68","1406.1666666667","9","19","7","12","28","33.33","119","7.56","250","172","37","1","1","12","18","9","9","0","0","9","29","16","43","50","60","0","0","-"
"204","Trent Hunter","NYI","R","61","925.88333333333","11","17","9","8","28","66.67","159","6.92","300","222","113","51","12","14","18","9","9","0","0","9","32","40","126","47","18","2","7","22.22"
"287","Dominic Moore","FLA, MTL","C","69","1023.7833333333","10","18","9","9","28","73.68","119","8.40","214","172","96","39","4","14","43","20","19","1","0","25","12","36","57","88","34","365","298","55.05"
"371","Chad LaRose","CAR","R","56","879.38333333333","11","17","9","8","28","71.79","138","7.97","219","182","126","56","9","18","24","12","12","0","0","10","16","27","120","78","14","2","10","16.67"
"379","Keith Ballard","FLA","D","82","1837.4","8","20","10","10","28","37.84","90","8.89","189","134","55","12","3","8","88","34","29","4","1","29","61","18","156","106","201","0","0","-"
"637","Benoit Pouliot","MIN, MTL","L","53","819.56666666667","17","11","8","3","28","59.57","111","15.32","180","150","113","54","7","13","43","20","19","1","0","11","20","21","61","44","19","5","6","45.45"
"652","Andrew Cogliano","EDM","L","82","1162.35","10","18","10","8","28","56.00","139","7.19","239","186","129","54","9","14","31","14","13","1","0","23","52","32","80","65","28","163","216","43.01"
"757","Artem Anisimov","NYR","C","82","1057.9666666667","12","16","7","9","28","65.12","124","9.68","240","173","160","74","7","8","32","16","16","0","0","12","9","28","45","127","41","310","380","44.93"
"112","Dainius Zubrus","N.J","C","51","840.23333333333","10","17","11","6","27","67.50","86","11.63","131","104","88","43","2","6","28","14","14","0","0","19","21","18","61","69","24","194","206","48.50"
"209","Ales Kotalik","CGY, NYR","R","71","1006.9666666667","11","16","3","13","27","56.25","172","6.40","312","243","142","40","11","17","67","28","26","1","1","10","24","22","117","94","23","5","5","50.00"
"454","Robert Nilsson","EDM","C","60","884.85","11","16","14","2","27","71.05","104","10.58","183","132","95","32","2","14","10","5","5","0","0","11","38","32","30","63","34","1","2","33.33"
"507","Brad Richardson","L.A","R","81","1040.7166666667","11","16","9","7","27","67.50","148","7.43","250","200","121","59","4","14","37","12","10","1","1","23","35","31","125","154","17","188","203","48.08"
"643","Marc Staal","NYR","D","82","1896.6","8","19","5","14","27","40.91","78","10.26","175","112","73","15","3","9","44","22","22","0","0","12","43","45","178","170","97","0","0","-"
"666","Kris Letang","PIT","D","73","1573.9166666667","3","24","11","13","27","36.00","174","1.72","373","270","93","12","4","22","51","24","23","1","0","28","48","28","117","122","95","0","0","-"
"860","Tyler Bozak","TOR","C","37","711.58333333333","8","19","7","12","27","75.00","51","15.69","93","65","57","23","1","0","6","3","3","0","0","8","10","26","52","36","15","358","290","55.25"
"12","Vyacheslav Kozlov","ATL","L","55","839.65","8","18","9","9","26","72.22","113","7.08","189","148","91","35","7","15","33","11","9","1","1","6","25","31","17","40","10","6","9","40.00"
"29","Roman Hamrlik","MTL","D","75","1757.8666666667","6","20","14","6","26","33.77","100","6.00","225","148","57","12","4","14","56","28","28","0","0","8","86","28","59","75","157","0","0","-"
"167","Todd White","ATL","C","65","990.96666666667","7","19","9","10","26","60.47","92","7.61","157","119","97","40","6","11","24","12","12","0","0","12","24","52","31","24","28","401","344","53.83"
"191","Jarkko Ruutu","OTT","L","82","1094.7666666667","12","14","11","3","26","59.09","106","11.32","169","136","79","45","5","12","121","40","33","3","4","28","29","59","134","94","45","5","19","20.83"
"193","Francois Beauchemin","TOR","D","82","2088.1333333333","5","21","6","15","26","33.33","170","2.94","377","254","71","13","13","11","33","15","14","1","0","24","72","44","88","94","155","3","1","75.00"
"228","Jordan Leopold","FLA, PIT","D","81","1776.5833333333","11","15","7","8","26","39.39","95","11.58","206","137","68","11","5","11","28","14","14","0","0","10","29","16","68","119","138","0","0","-"
"264","Ron Hainsey","ATL","D","80","1771.6833333333","5","21","8","13","26","37.68","121","4.13","238","162","54","9","5","14","39","18","17","1","0","8","50","47","42","42","148","0","0","-"
"426","Erik Christensen","ANA, NYR","C","58","861.01666666667","8","18","8","10","26","68.42","86","9.30","172","127","107","48","4","7","26","13","13","0","0","9","10","22","52","66","16","329","345","48.81"
"692","Tim Kennedy","BUF","L","78","1010.15","10","16","11","5","26","63.41","98","10.20","160","130","105","62","6","8","50","21","20","0","1","33","33","30","87","81","20","133","264","33.50"
"719","Nick Foligno","OTT","L","61","872.86666666667","9","17","12","5","26","66.67","83","10.84","148","122","94","51","5","8","53","21","19","1","1","19","12","36","78","99","23","17","33","34.00"
"744","Patrik Berglund","STL","C","71","958.65","13","13","6","7","26","55.32","129","10.08","229","180","129","51","8","11","16","7","7","0","0","9","20","26","70","50","11","220","284","43.65"
"847","Erik Karlsson","OTT","D","60","1206.8","5","21","8","13","26","49.06","112","4.46","250","158","59","8","3","11","24","12","12","0","0","15","47","31","44","100","48","0","0","-"
"865","Ryan O'Reilly","COL","C","81","1358.0666666667","8","18","10","8","26","61.90","135","5.93","211","165","90","34","12","10","18","9","9","0","0","15","31","69","37","58","53","485","529","47.83"
"869","Evander Kane","ATL","L","66","923.55","14","12","8","4","26","59.09","128","10.94","216","172","132","59","8","10","62","27","25","2","0","39","23","28","97","134","24","14","12","53.85"
"265","Brooks Orpik","PIT","D","73","1467.1333333333","2","23","12","11","25","39.68","61","3.28","124","88","23","6","2","6","64","28","27","0","1","18","32","11","255","104","117","0","0","-"
"346","Kyle Wellwood","VAN","C","75","1039.9666666667","14","11","6","5","25","51.02","98","14.29","149","128","110","54","6","6","12","6","6","0","0","10","30","30","30","77","18","390","335","53.79"
"556","Rob Schremp","NYI","C","44","611.91666666667","7","18","9","9","25","80.65","74","9.46","133","98","77","24","8","13","8","4","4","0","0","10","23","37","18","27","18","187","208","47.34"
"583","Tyler Kennedy","PIT","C","64","805.28333333333","13","12","11","1","25","65.79","175","7.43","306","236","147","54","11","17","31","10","8","1","1","11","17","16","67","93","12","27","37","42.19"
"57","Darcy Tucker","COL","R","71","860.38333333333","10","14","9","5","24","72.73","73","13.70","109","92","71","40","2","8","47","19","16","3","0","18","22","9","87","103","24","29","16","64.44"
"106","Chris Phillips","OTT","D","82","1832.6","8","16","7","9","24","31.58","82","9.76","172","114","46","5","2","6","45","21","20","1","0","13","76","30","97","129","142","0","0","-"
"119","Tom Poti","WSH","D","70","1498.4166666667","4","20","13","7","24","30.00","69","5.80","136","88","53","13","4","7","42","21","21","0","0","13","53","35","19","44","121","0","0","-"
"121","Arron Asham","PHI","R","72","725.33333333333","10","14","10","4","24","77.42","91","10.99","155","121","97","54","5","10","126","38","23","14","1","38","9","22","92","38","16","2","11","15.38"
"128","Matt Bradley","WSH","R","77","849.31666666667","10","14","9","5","24","77.42","98","10.20","193","133","110","36","5","10","47","12","6","5","1","19","8","27","113","83","19","11","17","39.29"
"316","Dan Hamhuis","NSH","D","78","1657.9166666667","5","19","4","15","24","36.92","115","4.35","254","171","48","3","2","12","49","23","22","1","0","23","51","48","148","79","95","0","0","-"
"531","David Clarkson","N.J","R","46","664.35","11","13","7","6","24","70.59","106","10.38","179","147","102","52","3","5","85","29","20","9","0","27","17","11","99","67","13","6","14","30.00"
