"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"342","Alexei Semenov","S.J","D","22","335.36666666667","1","3","1","2","4","36.36","23","4.35","47","36","7","0","0","4","36","11","8","2","1","5","17","0","24","27","17","0","0","-"
"347","Doug Janik","T.B","D","61","568.93333333333","1","3","2","1","4","25.00","23","4.35","61","36","13","3","0","1","45","14","10","3","1","6","17","8","33","66","44","0","0","-"
"432","Simon Gamache","TOR","L","11","105.53333333333","2","2","0","2","4","66.67","11","18.18","23","18","16","5","2","1","6","3","3","0","0","3","2","3","10","10","1","0","0","-"
"434","Riley Cote","PHI","L","70","299.43333333333","1","3","3","0","4","44.44","17","5.88","28","21","10","3","0","0","202","44","15","24","5","34","2","5","60","34","4","1","1","50.00"
"441","Duvie Westcott","CBJ","D","23","377.66666666667","1","3","2","1","4","26.67","27","3.70","60","38","12","1","1","0","30","11","10","0","1","4","7","3","18","37","14","0","0","-"
"465","Tim Jackman","NYI","R","36","237.98333333333","1","3","1","2","4","66.67","36","2.78","55","43","29","14","1","6","57","15","6","9","0","18","1","9","41","48","9","2","0","100.00"
"489","Cody McCormick","COL","C","40","438.88333333333","2","2","1","1","4","36.36","45","4.44","83","62","37","12","5","4","50","15","10","4","1","14","4","16","81","32","9","6","11","35.29"
"506","Ryan Hollweg","NYR","L","70","581.45","2","2","0","2","4","100.00","59","3.39","92","79","49","18","6","5","96","24","13","8","3","17","8","10","174","81","18","18","21","46.15"
"522","Mark Hartigan","DET","C","23","164.55","3","1","0","1","4","80.00","19","15.79","26","24","12","6","0","2","16","8","8","0","0","2","2","1","25","31","0","60","54","52.63"
"554","Ole-Kristian Tollefsen","CBJ","D","51","627.71666666667","2","2","1","1","4","21.05","21","9.52","49","33","9","2","0","2","111","32","22","7","3","23","9","2","91","66","20","0","0","-"
"594","Joe Motzko","WSH","R","8","99.633333333333","2","2","2","0","4","50.00","10","20.00","14","12","7","2","0","0","0","0","0","0","0","0","7","3","4","9","0","0","3","0.00"
"622","Jeff Tambellini","NYI","L","31","323.06666666667","1","3","1","2","4","57.14","43","2.33","56","50","32","14","1","2","8","4","4","0","0","6","7","8","19","24","11","0","0","-"
"650","Stefan Ruzicka","PHI","R","14","121.21666666667","1","3","2","1","4","50.00","10","10.00","19","15","5","1","0","1","27","8","6","1","1","4","1","4","9","13","3","0","5","0.00"
"700","Ladislav Smid","EDM","D","65","1160.9833333333","0","4","2","2","4","12.90","45","0.00","83","61","14","1","0","5","58","22","19","2","1","12","35","18","92","87","95","0","0","-"
"741","Kris Versteeg","CHI","R","13","206.53333333333","2","2","1","1","4","50.00","21","9.52","33","26","14","7","0","4","6","3","3","0","0","3","1","4","15","14","6","2","1","66.67"
"794","Cody Bass","OTT","C","21","111.48333333333","2","2","2","0","4","100.00","12","16.67","16","14","6","2","1","0","19","8","7","1","0","7","2","0","19","7","7","32","41","43.84"
"812","Jordan Hendry","CHI","D","40","688.43333333333","1","3","0","3","4","16.00","32","3.13","55","41","5","1","0","3","22","11","11","0","0","13","9","6","46","61","46","0","0","-"
"46","Chris Simon","MIN, NYI","L","38","272.75","1","2","2","0","3","37.50","27","3.70","43","33","29","16","3","3","59","18","12","5","1","12","9","5","17","14","8","2","0","100.00"
"228","Aaron Downey","DET","R","56","256.93333333333","0","3","3","0","3","50.00","15","0.00","22","19","11","7","0","1","116","35","23","10","2","21","4","3","79","48","6","0","0","-"
"262","Wyatt Smith","COL","C","25","290.96666666667","0","3","2","1","3","60.00","25","0.00","43","34","19","7","4","0","8","4","4","0","0","5","4","11","10","15","10","55","53","50.93"
"309","Krys Barch","DAL","R","48","329.51666666667","1","2","1","1","3","42.86","23","4.35","37","32","21","10","4","1","105","23","5","17","1","21","10","10","72","34","6","0","2","0.00"
"324","Toby Petersen","DAL","C","8","62.666666666667","0","3","3","0","3","75.00","6","0.00","10","9","6","0","1","0","4","2","2","0","0","0","1","5","9","4","3","22","22","50.00"
"327","Mark Eaton","PIT","D","36","707","0","3","1","2","3","13.04","28","0.00","48","36","10","1","1","5","4","2","2","0","0","2","7","2","17","37","89","0","0","-"
"337","David Tanabe","CAR","D","18","215.56666666667","1","2","1","1","3","30.00","12","8.33","28","16","9","1","1","1","8","4","4","0","0","1","7","2","8","20","13","0","0","-"
"348","Michael Zigomanis","PHX","C","33","409.31666666667","2","1","0","1","3","50.00","35","5.71","53","50","28","9","2","1","6","3","3","0","0","1","4","12","26","16","12","196","132","59.76"
"358","Brian McGrattan","OTT","R","38","109.1","0","3","1","2","3","100.00","11","0.00","15","15","5","1","0","0","46","11","3","8","0","11","2","4","18","12","2","0","0","-"
"402","Brad Winchester","DAL","L","41","310.48333333333","1","2","0","2","3","33.33","36","2.78","59","45","33","12","3","1","46","14","8","6","0","13","6","7","57","49","4","0","2","0.00"
"425","Darcy Hordichuk","NSH","L","45","231.75","1","2","2","0","3","60.00","18","5.56","29","27","15","11","0","1","60","12","0","12","0","19","2","4","64","37","3","0","0","-"
"488","Tomas Plihal","S.J","C","22","238.16666666667","2","1","0","1","3","33.33","34","5.88","61","46","34","15","3","1","4","2","2","0","0","3","10","12","20","10","5","5","14","26.32"
"531","Derek Meech","DET","D","32","388.48333333333","0","3","1","2","3","27.27","44","0.00","82","58","21","2","4","5","6","3","3","0","0","4","14","8","22","39","18","0","0","-"
"546","Frans Nielsen","NYI","C","16","139.26666666667","2","1","0","1","3","75.00","17","11.76","30","24","17","7","2","2","0","0","0","0","0","3","1","6","4","6","8","54","57","48.65"
"660","Brett Sterling","ATL","L","13","161.11666666667","1","2","0","2","3","60.00","14","7.14","31","23","25","13","1","0","14","7","7","0","0","3","2","4","6","12","1","2","1","66.67"
"730","Casey Borer","CAR","D","11","168.13333333333","1","2","1","1","3","42.86","5","20.00","13","6","1","0","0","0","4","2","2","0","0","0","4","3","17","9","12","0","0","-"
"742","Jake Dowell","CHI","C","19","226.61666666667","2","1","1","0","3","60.00","19","10.53","25","23","14","6","2","0","10","5","5","0","0","5","6","4","24","18","10","79","91","46.47"
"759","Rick Rypien","VAN","C","22","178.45","1","2","2","0","3","100.00","8","12.50","14","11","8","3","2","1","41","12","7","5","0","8","3","6","28","9","10","44","62","41.51"
"771","Benoit Pouliot","MIN","L","11","97.033333333333","2","1","1","0","3","75.00","10","20.00","17","16","12","5","1","1","0","0","0","0","0","4","2","7","6","3","1","26","39","40.00"
"818","Mike Weber","BUF","D","16","266.88333333333","0","3","2","1","3","15.79","12","0.00","27","16","7","2","1","0","14","3","2","0","1","3","9","0","45","21","12","0","0","-"
"843","Teddy Purcell","L.A","L","10","119.86666666667","1","2","2","0","3","60.00","10","10.00","23","18","14","2","0","1","0","0","0","0","0","2","5","1","2","4","0","0","0","-"
"100","Kevyn Adams","CHI","C","27","295.21666666667","0","2","1","1","2","40.00","32","0.00","43","39","28","6","1","1","13","5","4","1","0","6","3","9","13","12","11","103","104","49.76"
"141","Jason Strudwick","NYR","D","52","673.25","1","1","0","1","2","12.50","21","4.76","45","29","15","2","0","1","40","14","10","4","0","8","21","16","65","73","42","0","0","-"
"285","Mike Van Ryn","FLA","D","20","356.26666666667","0","2","2","0","2","18.18","16","0.00","33","24","3","0","1","1","14","7","7","0","0","1","5","4","21","29","19","0","0","-"
"290","Andrew Peters","BUF","L","44","138.38333333333","1","1","0","1","2","100.00","18","5.56","28","21","8","3","0","1","100","19","4","12","3","16","6","2","22","12","3","0","1","0.00"
"303","Matt Walker","STL","D","43","683.55","1","1","0","1","2","9.52","47","2.13","81","55","9","3","2","3","61","19","12","7","0","18","10","10","45","56","41","0","0","-"
"306","Rob Davison","NYI, S.J","D","34","471.31666666667","1","1","1","0","2","20.00","32","3.13","58","41","14","5","0","5","53","19","14","5","0","15","17","14","69","46","39","0","0","-"
"360","Derek MacKenzie","CBJ","C","17","132.23333333333","2","0","0","0","2","100.00","19","10.53","29","26","15","6","0","1","8","3","3","0","0","5","2","7","12","12","4","25","48","34.25"
"376","Eric Godard","CGY","R","74","348.63333333333","1","1","1","0","2","33.33","14","7.14","31","25","17","11","2","4","171","36","13","17","6","24","13","1","36","32","6","0","1","0.00"
"393","David Hale","CGY","D","58","805.26666666667","0","2","0","2","2","8.70","35","0.00","87","59","14","2","1","2","46","20","18","2","0","11","22","14","86","71","25","0","0","-"
"397","Brian Sutherby","ANA, WSH","C","50","429.48333333333","1","1","1","0","2","40.00","49","2.04","78","64","46","15","2","1","64","16","7","8","1","17","8","8","67","48","17","128","150","46.04"
"433","Colton Orr","NYR","R","74","578.96666666667","1","1","1","0","2","40.00","24","4.17","51","38","28","13","0","2","159","39","17","19","3","32","4","14","146","49","25","1","1","50.00"
"439","Wade Brookbank","CAR","D","32","121.6","1","1","0","1","2","28.57","12","8.33","15","13","9","4","1","1","76","16","3","12","1","20","3","1","19","12","10","1","3","25.00"
"464","Mark Popovic","ATL","D","33","477.66666666667","0","2","0","2","2","15.38","25","0.00","45","34","7","1","0","4","10","5","5","0","0","4","11","9","22","23","35","0","0","-"
"478","Aaron Johnson","NYI","D","30","415.85","0","2","0","2","2","9.52","16","0.00","46","22","7","1","0","1","30","15","15","0","0","4","16","18","41","39","28","0","0","-"
"495","Andrew Alberts","BOS","D","35","721.7","0","2","1","1","2","9.52","25","0.00","62","39","8","0","1","2","39","17","16","1","0","7","15","5","53","30","52","1","1","50.00"
"533","Ryan Craig","T.B","C","7","91.416666666667","1","1","1","0","2","50.00","8","12.50","10","9","8","5","0","0","0","0","0","0","0","4","1","1","8","8","4","1","0","100.00"
"536","Matt Jones","PHX","D","45","655.15","0","2","0","2","2","13.33","25","0.00","48","39","10","0","1","1","10","5","5","0","0","3","6","4","80","67","53","0","0","-"
"559","Steve Eminger","WSH","D","20","222.71666666667","0","2","1","1","2","40.00","14","0.00","22","15","9","3","0","3","8","4","4","0","0","1","6","5","17","20","8","0","0","-"
"565","Yan Stastny","STL","C","12","131.83333333333","1","1","0","1","2","50.00","10","10.00","25","19","12","7","0","1","9","3","2","1","0","2","0","0","16","15","6","27","34","44.26"
"567","Kris Newbury","TOR","C","28","122.48333333333","1","1","1","0","2","100.00","14","7.14","17","16","12","3","0","0","32","9","6","2","1","8","5","4","23","12","2","22","33","40.00"
"572","Ben Eager","CHI, PHI","L","32","185.71666666667","0","2","2","0","2","66.67","16","0.00","28","23","16","4","1","4","89","22","12","7","3","20","4","2","32","30","0","1","4","20.00"
"581","Aaron Rome","CBJ","D","17","309.03333333333","1","1","0","1","2","33.33","15","6.67","33","24","7","0","0","2","33","8","4","3","1","5","4","2","33","22","17","0","0","-"
"592","Chris Minard","PIT","L","15","58.15","1","1","0","1","2","66.67","9","11.11","13","12","6","2","0","1","10","1","0","0","1","2","0","2","16","3","0","0","0","-"
"628","Kevin Klein","NSH","D","13","187.23333333333","0","2","2","0","2","50.00","14","0.00","25","20","3","0","0","0","6","3","3","0","0","1","2","2","7","5","15","0","0","-"
"638","B.J. Crombeen","DAL","R","8","53.05","0","2","1","1","2","40.00","9","0.00","10","9","6","3","0","1","39","8","2","5","1","6","1","3","7","9","1","0","1","0.00"
"672","Jeremy Williams","TOR","R","18","132.13333333333","2","0","0","0","2","100.00","16","12.50","29","22","19","5","2","2","4","2","2","0","0","2","7","3","11","11","6","0","4","0.00"
"679","Tanner Glass","FLA","L","41","181.26666666667","1","1","1","0","2","50.00","11","9.09","16","14","12","6","1","2","39","9","2","7","0","11","0","1","29","23","5","0","2","0.00"
"692","Junior Lessard","DAL, T.B","R","21","207.25","1","1","1","0","2","66.67","21","4.76","36","31","18","5","1","1","11","4","3","1","0","3","2","2","40","25","1","0","0","-"
"713","Mark Fistric","DAL","D","37","471.31666666667","0","2","0","2","2","11.76","17","0.00","39","27","7","1","0","4","24","12","12","0","0","5","13","16","79","54","30","0","0","-"
"726","Alex Goligoski","PIT","D","3","41.816666666667","0","2","1","1","2","100.00","2","0.00","3","2","2","1","0","0","2","1","1","0","0","0","0","1","1","4","4","0","0","-"
"776","Luc Bourdon","VAN","D","27","347.61666666667","2","0","0","0","2","14.29","26","7.69","48","35","8","3","0","4","20","7","5","2","0","5","10","3","18","35","30","0","0","-"
"799","Jordan Lavallee-Smotherman","ATL","L","2","22.916666666667","1","1","1","0","2","100.00","1","100.00","2","2","1","0","0","0","0","0","0","0","0","0","2","1","6","0","0","0","0","-"
"807","Clay Wilson","CBJ","D","7","118.43333333333","1","1","1","0","2","25.00","12","8.33","25","16","10","5","0","1","2","1","1","0","0","2","2","0","2","10","2","0","0","-"
"831","Derick Brassard","CBJ","C","17","153.9","1","1","0","1","2","40.00","13","7.69","29","17","16","7","0","2","6","3","3","0","0","5","3","4","11","5","0","34","46","42.50"
"834","Shawn Matthias","FLA","L","4","52.5","2","0","0","0","2","100.00","5","40.00","11","10","6","5","0","1","2","1","1","0","0","1","1","1","1","3","1","17","21","44.74"
"80","Darren McCarty","DET","R","3","23.333333333333","0","1","1","0","1","50.00","3","0.00","3","3","1","1","0","0","2","1","1","0","0","0","0","0","4","2","1","0","0","-"
"107","Rory Fitzpatrick","PHI","D","19","240.83333333333","0","1","0","1","1","25.00","10","0.00","20","13","4","0","0","2","11","4","3","1","0","6","6","0","19","21","18","0","0","-"
"131","Wade Belak","FLA, TOR","R","47","191.58333333333","1","0","0","0","1","20.00","17","5.88","21","18","12","6","0","2","78","19","9","8","2","10","4","4","41","19","5","0","1","0.00"
"182","Jeff Cowan","VAN","L","46","401.98333333333","0","1","1","0","1","20.00","35","0.00","56","45","26","11","1","4","110","29","15","12","2","25","8","13","67","47","10","0","1","0.00"
"201","Jon Sim","NYI","L","2","28.616666666667","0","1","0","1","1","50.00","8","0.00","8","8","7","3","1","1","2","1","1","0","0","1","0","1","4","1","0","0","0","-"
"272","Mark Mowers","ANA","R","17","153.66666666667","1","0","0","0","1","20.00","6","16.67","10","8","9","5","0","0","8","4","4","0","0","8","1","0","6","13","3","22","23","48.89"
"345","Matt Murley","PHX","L","3","35.183333333333","0","1","1","0","1","100.00","3","0.00","5","4","2","2","0","0","0","0","0","0","0","0","1","1","3","4","0","2","1","66.67"
"353","Kyle Wanvig","T.B","R","7","70.9","1","0","0","0","1","33.33","10","10.00","15","12","9","5","0","0","7","2","1","1","0","1","1","1","12","5","3","1","0","100.00"
"370","Noah Clarke","N.J","L","1","10.65","1","0","0","0","1","100.00","3","33.33","3","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","-"
"382","Mike Weaver","VAN","D","55","772.08333333333","0","1","1","0","1","5.26","33","0.00","84","46","20","1","1","3","33","11","9","1","1","12","26","15","45","73","38","0","1","0.00"
"430","Darryl Bootland","NYI","R","4","18.8","0","1","1","0","1","100.00","3","0.00","4","3","0","0","0","0","2","1","1","0","0","0","0","0","1","1","0","0","0","-"
"462","Matthew Spiller","NYI","D","9","178.1","0","1","0","1","1","25.00","6","0.00","14","8","1","0","0","1","7","2","1","1","0","2","7","1","11","13","17","0","0","-"
"476","Brandon Nolan","CAR","C","6","43.533333333333","0","1","0","1","1","100.00","2","0.00","5","4","3","2","1","0","0","0","0","0","0","0","0","3","8","7","1","0","0","-"
"479","Drew Fata","NYI","D","5","87.533333333333","0","1","0","1","1","100.00","4","0.00","10","7","0","0","0","0","4","2","2","0","0","1","7","4","3","6","3","0","0","-"
"496","Tom Cavanagh","S.J","R","1","13.9","0","1","1","0","1","100.00","0","-","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","3","1","1","2","33.33"
"541","John Zeiler","L.A","R","36","305.33333333333","0","1","0","1","1","33.33","18","0.00","31","26","23","11","3","1","23","10","9","1","0","13","7","7","102","50","14","12","19","38.71"
"543","Matt Greene","EDM","D","46","768.18333333333","0","1","0","1","1","4.55","28","0.00","82","53","13","1","1","5","53","19","14","5","0","12","32","6","64","50","78","0","0","-"
"544","Cam Janssen","STL","R","12","85.433333333333","0","1","1","0","1","33.33","9","0.00","12","12","6","1","1","0","18","6","4","2","0","3","0","1","26","7","1","0","0","-"
"577","Connor James","PIT","L","13","96.55","1","0","0","0","1","100.00","9","11.11","15","10","7","3","1","1","2","1","1","0","0","2","0","1","3","17","0","0","0","-"
"583","Jonathan Ericsson","DET","D","8","127.73333333333","1","0","0","0","1","33.33","19","5.26","29","24","3","2","0","0","4","2","2","0","0","1","9","0","9","5","3","0","0","-"
"620","Anthony Stewart","FLA","R","26","159.65","0","1","1","0","1","20.00","21","0.00","29","25","14","5","1","2","0","0","0","0","0","0","2","4","14","12","5","0","0","-"
"626","Ryan Stone","PIT","C","6","38.5","0","1","0","1","1","100.00","3","0.00","6","5","3","1","0","0","5","1","0","1","0","3","0","1","7","4","3","3","2","60.00"
"637","Ivan Baranka","NYR","D","1","12.733333333333","0","1","1","0","1","100.00","1","0.00","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","0","0","-"
"652","Ryan Potulny","PHI","C","7","45.55","0","1","1","0","1","100.00","5","0.00","8","8","1","0","0","0","4","2","2","0","0","3","0","0","6","5","2","14","18","43.75"
"664","Brady Murray","L.A","L","4","45.216666666667","1","0","0","0","1","100.00","2","50.00","3","3","3","1","0","0","6","2","2","0","0","0","2","0","6","4","2","16","15","51.61"
"671","Mathieu Roy","EDM","D","13","135.06666666667","0","1","0","1","1","16.67","8","0.00","15","9","3","0","1","1","27","5","1","3","1","5","1","1","7","9","9","0","0","-"
"673","Joe Jensen","CAR","C","6","38.583333333333","1","0","0","0","1","25.00","6","16.67","7","7","5","2","0","0","2","1","1","0","0","1","0","1","3","7","1","6","8","42.86"
"685","Kevin Doell","ATL","C","8","77.316666666667","0","1","1","0","1","50.00","6","0.00","6","6","4","3","0","2","4","2","2","0","0","0","1","7","7","6","5","25","28","47.17"
"686","Drew Larman","FLA","C","6","35.95","0","1","0","1","1","100.00","1","0.00","4","3","2","0","0","0","2","1","1","0","0","0","0","1","5","7","1","10","16","38.46"
"728","Sami Lepisto","WSH","D","7","93.033333333333","0","1","0","1","1","50.00","8","0.00","20","10","5","1","0","2","12","6","6","0","0","1","4","2","6","9","3","0","0","-"
"746","Mike Brown","VAN","R","19","119.91666666667","1","0","0","0","1","50.00","9","11.11","17","15","10","4","0","0","55","17","10","7","0","13","1","1","44","16","1","0","0","-"
"747","Ben Walter","NYI","C","8","48.666666666667","1","0","0","0","1","100.00","6","16.67","10","8","8","1","0","0","0","0","0","0","0","0","2","1","2","4","2","10","23","30.30"
"749","Roman Polak","STL","D","6","69.233333333333","0","1","1","0","1","33.33","2","0.00","5","3","2","0","0","0","0","0","0","0","0","0","2","1","6","10","6","0","0","-"
"750","Robbie Earl","TOR","L","9","83.133333333333","0","1","1","0","1","50.00","9","0.00","14","12","9","4","0","2","0","0","0","0","0","1","3","2","3","10","5","2","0","100.00"
"752","Troy Brouwer","CHI","R","2","23.866666666667","0","1","1","0","1","50.00","0","-","3","1","2","1","0","1","0","0","0","0","0","0","0","0","3","2","0","0","0","-"
"753","Matt Hunwick","BOS","D","13","137.58333333333","0","1","1","0","1","16.67","6","0.00","11","9","2","0","0","0","4","2","2","0","0","1","3","2","8","12","6","0","0","-"
"765","Mattias Ritola","DET","C","2","11.55","0","1","1","0","1","100.00","2","0.00","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"775","Brian Lee","OTT","D","6","100.93333333333","0","1","0","1","1","20.00","6","0.00","13","9","1","0","0","0","4","2","2","0","0","1","4","1","3","6","7","0","0","-"
"798","Niklas Hjalmarsson","CHI","D","13","177.05","0","1","1","0","1","25.00","5","0.00","13","10","0","0","0","0","13","5","4","1","0","2","1","0","8","27","9","0","0","-"
"805","David Brine","FLA","C","9","54.35","0","1","0","1","1","100.00","3","0.00","8","4","3","0","0","0","4","2","2","0","0","4","1","2","3","4","4","17","27","38.64"
"823","Petteri Wirtanen","ANA","C","3","12.55","1","0","0","0","1","100.00","1","100.00","1","1","1","1","0","0","2","1","1","0","0","0","2","0","0","1","0","5","6","45.45"
"848","Kyle Turris","PHX","C","3","59.266666666667","0","1","1","0","1","50.00","11","0.00","15","13","8","3","1","1","2","1","1","0","0","1","2","2","0","3","3","17","25","40.48"
"852","Jack Hillen","NYI","D","2","31.066666666667","0","1","1","0","1","100.00","3","0.00","3","3","1","1","1","1","4","2","2","0","0","0","0","2","1","7","4","0","0","-"
"13","Teppo Numminen","BUF","D","1","16.05","0","0","0","0","0","-","1","0.00","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"37","Jon Klemm","L.A","D","22","240.93333333333","0","0","0","0","0","0.00","6","0.00","10","8","3","2","0","0","10","5","5","0","0","3","6","2","34","14","22","2","0","100.00"
"112","Shawn Bates","NYI","C","2","14","0","0","0","0","0","-","0","-","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","3","25.00"
"116","Alain Nasreddine","PIT","D","6","77.3","0","0","0","0","0","0.00","3","0.00","6","4","2","0","0","0","4","2","2","0","0","1","1","0","5","5","4","0","0","-"
"148","Bates Battaglia","TOR","L","13","61.9","0","0","0","0","0","-","6","0.00","8","7","4","1","0","0","7","2","1","1","0","2","1","0","1","5","0","0","1","0.00"
"162","Steve Kelly","MIN","C","2","7.45","0","0","0","0","0","-","1","0.00","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"200","Scott Parker","COL","R","25","92.35","0","0","0","0","0","-","5","0.00","8","6","3","3","0","0","70","14","5","6","3","6","5","1","18","6","1","0","0","-"
"209","Jesse Boulerice","PHI","R","5","19.333333333333","0","0","0","0","0","-","1","0.00","2","1","0","0","0","0","29","6","2","3","1","4","0","1","4","3","0","0","0","-"
"246","Josh Langfeld","NSH","R","2","19.583333333333","0","0","0","0","0","-","5","0.00","6","6","4","2","0","1","0","0","0","0","0","1","0","0","2","1","0","0","0","-"
"270","Pete Vandermeer","PHX","L","2","15.1","0","0","0","0","0","-","0","-","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","-"
"296","Bobby Allen","BOS","D","19","187.93333333333","0","0","0","0","0","0.00","10","0.00","18","13","5","0","1","1","2","1","1","0","0","3","5","0","15","12","6","0","0","-"
"308","Kip Brennan","NYI","L","3","13.066666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","12","2","1","0","1","1","1","0","9","1","1","0","0","-"
"310","Jay Leach","T.B","D","2","9.2333333333333","0","0","0","0","0","-","0","-","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","-"
"315","Allan Rourke","EDM","D","13","142.1","0","0","0","0","0","0.00","4","0.00","12","7","5","1","0","0","5","1","0","1","0","2","4","1","3","5","22","0","0","-"
"349","Dan Jancevski","DAL, T.B","D","4","23.366666666667","0","0","0","0","0","-","3","0.00","3","3","0","0","0","0","2","1","1","0","0","0","0","0","0","4","3","0","0","-"
"373","Lawrence Nycholat","OTT","D","3","35.833333333333","0","0","0","0","0","0.00","4","0.00","5","4","1","0","0","0","0","0","0","0","0","1","1","0","4","3","2","0","0","-"
"394","Nathan Smith","PIT","C","13","99.783333333333","0","0","0","0","0","0.00","3","0.00","10","6","3","2","0","0","2","1","1","0","0","1","1","0","14","6","4","40","35","53.33"
"416","Olli Malmivaara","N.J","D","2","17.6","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"420","David Koci","CHI","L","18","65.433333333333","0","0","0","0","0","-","2","0.00","3","2","1","0","1","0","68","14","4","8","2","9","0","0","17","12","2","0","0","-"
"426","Ryan Caldwell","PHX","D","2","12.25","0","0","0","0","0","-","1","0.00","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","1","2","0","0","-"
"431","Micki Dupont","STL","D","2","25.133333333333","0","0","0","0","0","0.00","3","0.00","5","4","1","0","0","0","2","1","1","0","0","0","2","0","2","0","0","0","0","-"
"436","Ben Ondrus","TOR","R","3","15.366666666667","0","0","0","0","0","-","4","0.00","5","4","4","1","0","0","5","1","0","1","0","1","0","0","2","1","0","1","2","33.33"
"469","Noah Welch","FLA","D","4","32.266666666667","0","0","0","0","0","0.00","0","-","3","2","0","0","0","0","7","2","1","1","0","1","4","1","6","3","2","0","0","-"
"473","Matt Keith","NYI","R","3","32.05","0","0","0","0","0","-","3","0.00","7","4","6","0","0","1","0","0","0","0","0","0","0","0","2","3","2","0","0","-"
"474","Brendan Bell","PHX","D","2","29.633333333333","0","0","0","0","0","-","0","-","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"477","Garth Murray","FLA, MTL","C","7","43.616666666667","0","0","0","0","0","-","3","0.00","3","3","2","0","0","0","19","5","2","3","0","5","1","0","13","7","0","0","3","0.00"
"491","Maxim Kondratiev","ANA","D","4","30.05","0","0","0","0","0","0.00","1","0.00","4","2","2","0","0","0","0","0","0","0","0","1","2","1","3","0","1","0","0","-"
"499","Derek Boogaard","MIN","L","34","133.7","0","0","0","0","0","0.00","6","0.00","11","10","10","6","2","0","74","18","7","10","1","20","3","0","32","21","3","0","0","-"
"500","Jason King","ANA","R","4","43.783333333333","0","0","0","0","0","0.00","2","0.00","7","4","2","0","0","1","0","0","0","0","0","0","2","1","1","1","0","1","0","100.00"
"509","Pascal Pelletier","BOS","L","6","66.366666666667","0","0","0","0","0","-","8","0.00","19","16","12","6","1","1","0","0","0","0","0","1","0","0","12","9","2","1","0","100.00"
"515","Karl Stewart","T.B","L","9","36.966666666667","0","0","0","0","0","0.00","2","0.00","4","4","3","2","0","0","2","1","1","0","0","0","2","1","6","2","1","0","0","-"
"518","Zenon Konopka","CBJ","C","3","23.716666666667","0","0","0","0","0","-","4","0.00","5","4","5","3","0","0","15","3","0","3","0","3","0","0","5","3","2","11","10","52.38"
"519","Josh Gratton","PHX","L","1","9.6666666666667","0","0","0","0","0","0.00","0","-","1","1","0","0","0","0","5","1","0","1","0","1","0","0","4","0","0","0","0","-"
"520","Thomas Pock","NYR","D","1","18.883333333333","0","0","0","0","0","-","2","0.00","4","2","0","0","0","0","0","0","0","0","0","0","1","1","1","0","3","0","0","-"
"524","Jeff Hoggan","BOS","R","1","7.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","-"
"530","Staffan Kronwall","TOR","D","18","200.15","0","0","0","0","0","0.00","9","0.00","16","13","4","1","0","0","7","2","1","1","0","7","9","4","14","16","14","0","0","-"
"558","Johnny Boychuk","COL","D","4","35.766666666667","0","0","0","0","0","0.00","3","0.00","7","3","0","0","0","0","0","0","0","0","0","0","1","1","9","6","1","0","1","0.00"
"560","Barry Tallackson","N.J","R","3","21.15","0","0","0","0","0","-","0","-","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","-"
"563","Joey Mormina","CAR","D","1","7.75","0","0","0","0","0","-","1","0.00","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","-"
"574","Tim Brent","PIT","C","1","4.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","60.00"
"579","Rob Globke","FLA","R","9","69.05","0","0","0","0","0","-","4","0.00","8","8","5","2","0","1","2","1","1","0","0","2","3","1","7","6","2","0","1","0.00"
"582","Nate Guenin","PHI","D","2","19.883333333333","0","0","0","0","0","0.00","0","-","1","1","0","0","0","0","2","1","1","0","0","0","1","0","1","1","4","0","0","-"
