"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"56","Paul Martin","S.J","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"334","Paul Postma","WPG","D","29","1989-02-22","Red Deer","AB","CAN","CAN","75","195","2007","ATL","7","24","205"
"211","Paul Stastny","STL","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"601","Paul Thompson","N.J","R","30","1988-11-30","Methuen","MA","USA","USA","73","200","-","-","-","-","-"
"34","Pavel Datsyuk","DET","C","40","1978-07-20","Sverdlovsk","","RUS","RUS","71","188","1998","DET","6","26","171"
"875","Pavel Zacha","N.J","C","21","1997-04-06","Brno","","CZE","CZE","75","210","2015","N.J","1","6","6"
"459","Peter Holland","TOR","C","27","1991-01-14","Toronto","ON","CAN","CAN","74","193","2009","ANA","1","15","15"
"551","Petter Granberg","NSH","D","26","1992-08-27","Gallivare","","SWE","SWE","75","200","2010","TOR","4","26","116"
"761","Petteri Lindbohm","STL","D","25","1993-09-23","Helsinki","","FIN","FIN","75","198","2012","STL","6","25","176"
"284","Phil Kessel","PIT","R","31","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"501","Phil Varone","BUF, OTT","C","28","1990-12-04","Vaughan","ON","CAN","CAN","70","188","2009","S.J","5","26","147"
"469","Philip Samuelsson","ARI","D","27","1991-07-26","Leksand","","SWE","SWE","74","194","2009","PIT","2","31","61"
"687","Phillip Danault","CHI, MTL","L","25","1993-02-24","Victoriaville","QC","CAN","CAN","73","198","2011","CHI","1","26","26"
"714","Phillip Di Giuseppe","CAR","L","25","1993-10-09","Toronto","ON","CAN","CAN","72","192","2012","CAR","2","8","38"
"848","Pierre-Edouard Bellemare","PHI","L","33","1985-03-06","Le Blanc-Mesnil","","FRA","FRA","72","198","-","-","-","-","-"
"548","Quinton Howden","FLA","C","26","1992-01-21","Winnipeg","MB","CAN","CAN","74","189","2010","FLA","1","25","25"
"68","R.J. Umberger","PHI","C","36","1982-05-03","Pittsburgh","PA","USA","USA","74","214","2001","VAN","1","16","16"
"732","Radek Faksa","DAL","C","24","1994-01-09","Vitkov","","CZE","CZE","75","220","2012","DAL","1","13","13"
"42","Radim Vrbata","VAN","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"509","Radko Gudas","PHI","D","28","1990-06-05","Prague","","CZE","CZE","72","204","2010","T.B","3","6","66"
"814","Rasmus Ristolainen","BUF","D","24","1994-10-27","Turku","","FIN","FIN","76","215","2013","BUF","1","8","8"
"642","Reid Boucher","N.J","C","25","1993-09-08","Lansing","MI","USA","USA","70","195","2011","N.J","4","8","99"
"466","Reilly Smith","FLA","R","27","1991-04-01","Toronto","ON","CAN","CAN","72","185","2009","DAL","3","8","69"
"207","Rene Bourque","CBJ","R","36","1981-12-10","Lac La Biche","AB","CAN","CAN","74","217","-","-","-","-","-"
"232","Rich Clune","TOR","L","31","1987-04-25","Toronto","ON","CAN","CAN","70","207","2005","DAL","3","10","71"
"476","Richard Panik","CHI","R","27","1991-02-07","Martin","","SVK","SVK","73","208","2009","T.B","2","22","52"
"91","Rick Nash","NYR","R","34","1984-06-16","Brampton","ON","CAN","CAN","76","211","2002","CBJ","1","1","1"
"689","Rickard Rakell","ANA","C","25","1993-05-05","Sundbyberg","","SWE","SWE","74","202","2011","ANA","1","30","30"
"331","Riley Nash","CAR","C","29","1989-05-09","Consort","AB","CAN","CAN","73","190","2007","EDM","1","21","21"
"550","Riley Sheahan","DET","C","27","1991-12-07","St. Catharines","ON","CAN","CAN","75","214","2010","DET","1","21","21"
"831","Rinat Valiev","TOR","D","23","1995-05-11","Nizhnekamsk","","ROU","RUS","75","215","2014","TOR","3","8","68"
"307","Rob Klinkhammer","EDM","L","32","1986-08-12","Lethbridge","AB","CAN","CAN","75","214","-","-","-","-","-"
"31","Rob Scuderi","CHI, L.A, PIT","D","39","1978-12-30","Syosset","NY","USA","USA","73","216","1998","PIT","5","20","134"
"861","Robby Fabbri","STL","C","22","1996-01-22","Mississauga","ON","CAN","CAN","70","190","2014","STL","1","21","21"
"348","Robert Bortuzzo","STL","D","29","1989-03-18","Thunder Bay","ON","CAN","CAN","76","216","2007","PIT","3","17","78"
"644","Rocco Grimaldi","FLA","C","25","1993-02-08","Anaheim","CA","USA","USA","66","180","2011","FLA","2","3","33"
"388","Roman Josi","NSH","D","28","1990-06-01","Bern","","CHE","CHE","73","201","2008","NSH","2","8","38"
"201","Roman Polak","S.J, TOR","D","32","1986-04-28","Ostrava","","CZE","CZE","74","240","2004","STL","6","17","180"
"47","Ron Hainsey","CAR","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"829","Ronalds Kenins","VAN","L","27","1991-02-28","Riga","","LVA","LVA","72","201","-","-","-","-","-"
"827","Ross Johnston","NYI","L","24","1994-02-18","Charlottetown","PE","CAN","CAN","77","235","-","-","-","-","-"
"194","Ryan Callahan","T.B","R","33","1985-03-21","Rochester","NY","USA","USA","70","187","2004","NYR","4","29","127"
"837","Ryan Carpenter","S.J","C","27","1991-01-18","Oviedo","FL","USA","USA","72","200","-","-","-","-","-"
"300","Ryan Carter","MIN","L","35","1983-08-03","White Bear Lake","MN","USA","USA","73","205","-","-","-","-","-"
"605","Ryan Dzingel","OTT","L","26","1992-03-09","Wheaton","IL","USA","USA","72","190","2011","OTT","7","23","204"
"455","Ryan Ellis","NSH","D","27","1991-01-03","Hamilton","ON","CAN","CAN","70","180","2009","NSH","1","11","11"
"595","Ryan Garbutt","ANA, CHI","C","33","1985-08-12","Edmonton","AB","CAN","CAN","72","195","-","-","-","-","-"
"131","Ryan Getzlaf","ANA","C","33","1985-05-10","Regina","SK","CAN","CAN","76","225","2003","ANA","1","19","19"
"797","Ryan Hartman","CHI","L","24","1994-09-20","Hilton Head Isl.","SC","USA","USA","72","181","2013","CHI","1","30","30"
"561","Ryan Johansen","CBJ, NSH","C","26","1992-07-31","Vancouver","BC","CAN","CAN","75","218","2010","CBJ","1","4","4"
"896","Ryan Johnston","MTL","D","26","1992-02-14","Sudbury","ON","CAN","CAN","70","180","-","-","-","-","-"
"134","Ryan Kesler","ANA","C","34","1984-08-31","Livonia","MI","USA","USA","74","206","2003","VAN","1","23","23"
"350","Ryan McDonagh","NYR","D","29","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"674","Ryan Murphy","CAR","D","25","1993-03-31","Aurora","ON","CAN","CAN","71","181","2011","CAR","1","12","12"
"707","Ryan Murray","CBJ","D","25","1993-09-27","Regina","SK","CAN","CAN","73","205","2012","CBJ","1","2","2"
"664","Ryan Nugent-Hopkins","EDM","C","25","1993-04-12","Burnaby","BC","CAN","CAN","72","184","2011","EDM","1","1","1"
"440","Ryan O'Reilly","BUF","C","27","1991-02-07","Clinton","ON","CAN","CAN","73","216","2009","COL","2","3","33"
"820","Ryan Pulock","NYI","D","24","1994-10-06","Dauphin","MB","CAN","CAN","74","217","2013","NYI","1","15","15"
"245","Ryan Reaves","STL","R","31","1987-01-20","Winnipeg","MB","CAN","CAN","73","225","2005","STL","5","31","156"
"522","Ryan Spooner","BOS","C","26","1992-01-30","Ottawa","ON","CAN","CAN","70","191","2010","BOS","2","15","45"
"510","Ryan Stanton","WSH","D","29","1989-07-20","St. Albert","AB","CAN","CAN","73","205","-","-","-","-","-"
"668","Ryan Strome","NYI","C, R","25","1993-07-11","Mississauga","ON","CAN","CAN","73","194","2011","NYI","1","5","5"
"122","Ryan Suter","MIN","D","33","1985-01-21","Madison","WI","USA","USA","74","208","2003","NSH","1","7","7"
"269","Ryan White","PHI","C","30","1988-03-17","Brandon","MB","CAN","CAN","72","200","2006","MTL","3","3","66"
"853","Sam Bennett","CGY","C","22","1996-06-20","Holland Landing","ON","CAN","CAN","73","195","2014","CGY","1","4","4"
"578","Sam Carrick","TOR","C","26","1992-02-04","Markham","ON","CAN","CAN","72","204","2010","TOR","5","24","144"
"326","Sam Gagner","PHI","C","29","1989-08-10","London","ON","CAN","CAN","71","200","2007","EDM","1","6","6"
"851","Sam Reinhart","BUF","C","23","1995-11-06","West Vancouver","BC","CAN","CAN","73","192","2014","BUF","1","2","2"
"480","Sami Vatanen","ANA","D","27","1991-06-03","Jyväskylä","","FIN","FIN","70","185","2009","ANA","4","15","106"
"24","Scott Gomez","OTT, STL","C","38","1979-12-23","Anchorage","AK","USA","USA","71","200","1998","N.J","1","27","27"
"660","Scott Harrington","TOR","D","25","1993-03-10","Kingston","ON","CAN","CAN","74","207","2011","PIT","2","24","54"
"46","Scott Hartnell","CBJ","L","36","1982-04-18","Regina","SK","CAN","CAN","74","215","2000","NSH","1","6","6"
"740","Scott Kosmachuk","WPG","R","24","1994-01-24","Richmond Hill","ON","CAN","CAN","71","185","2012","WPG","3","9","70"
"719","Scott Laughton","PHI","C","24","1994-05-30","Oakville","ON","CAN","CAN","73","190","2012","PHI","1","20","20"
"645","Scott Mayfield","NYI","D","26","1992-10-14","St. Louis","MO","USA","USA","76","223","2011","NYI","2","4","34"
"608","Scott Wilson","PIT","L","26","1992-04-24","Oakville","ON","CAN","CAN","71","186","2011","PIT","7","28","209"
"94","Scottie Upshall","STL","R","35","1983-10-07","Fort McMurray","AB","CAN","CAN","72","200","2002","NSH","1","6","6"
"422","Sean Collins","WSH","C","29","1988-12-29","Saskatoon","SK","CAN","CAN","73","198","2008","CBJ","7","6","187"
"671","Sean Couturier","PHI","C","26","1992-12-07","Phoenix","AZ","USA","CAN","75","211","2011","PHI","1","8","8"
"812","Sean Monahan","CGY","C","24","1994-10-12","Brampton","ON","CAN","CAN","75","200","2013","CGY","1","6","6"
"895","Sergei Plotnikov","ARI, PIT","L","28","1990-06-03","Komsomolsk","","RUS","RUS","74","202","-","-","-","-","-"
"889","Sergey Kalinin","N.J","C","27","1991-03-17","Omsk","","RUS","RUS","75","200","-","-","-","-","-"
"828","Sergey Tolchinsky","CAR","L","23","1995-02-03","Moscow","","RUS","RUS","68","170","-","-","-","-","-"
"690","Seth Griffith","BOS","C","25","1993-01-04","Wallaceburg","ON","CAN","CAN","69","190","2012","BOS","5","10","131"
"494","Seth Helgeson","N.J","D","28","1990-10-08","Faribault","MN","USA","USA","76","219","2009","N.J","4","23","114"
"810","Seth Jones","CBJ, NSH","D","24","1994-10-03","Arlington","TX","USA","USA","76","210","2013","NSH","1","4","4"
"4","Shane Doan","ARI","R","42","1976-10-10","Halkirk","AB","CAN","CAN","73","223","1995","WIN","1","7","7"
"625","Shane Prince","NYI, OTT","L","26","1992-11-16","Rochester","NY","USA","USA","71","193","2011","OTT","2","31","61"
"30","Shawn Horcoff","ANA","C","40","1978-09-17","Trail","BC","CAN","CAN","73","210","1998","EDM","4","13","99"
"293","Shawn Matthias","COL, TOR","L","30","1988-02-19","Mississauga","ON","CAN","CAN","76","231","2006","DET","2","17","47"
"11","Shawn Thornton","FLA","L","41","1977-07-23","Oshawa","ON","CAN","CAN","74","217","1997","TOR","7","29","190"
"739","Shayne Gostisbehere","PHI","D","25","1993-04-20","Pembroke Pines","FL","USA","USA","71","180","2012","PHI","3","17","78"
"794","Shea Theodore","ANA","D","23","1995-08-03","Langley","BC","CAN","CAN","74","195","2013","ANA","1","26","26"
"143","Shea Weber","NSH","D","33","1985-08-14","Sicamous","BC","CAN","CAN","76","229","2003","NSH","2","19","49"
"212","Sidney Crosby","PIT","C","31","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"438","Simon Despres","ANA","D","27","1991-07-27","Laval","QC","CAN","CAN","76","218","2009","PIT","1","30","30"
"729","Slater Koekkoek","T.B","D","24","1994-02-18","Winchester","ON","CAN","CAN","74","193","2012","T.B","1","10","10"
"860","Sonny Milano","CBJ","L","22","1996-05-12","Massapequa","NY","USA","USA","72","195","2014","CBJ","1","16","16"
"573","Stanislav Galiev","WSH","R","26","1992-01-17","Moscow","","RUS","RUS","73","197","2010","WSH","3","26","86"
"474","Stefan Elliott","ARI, NSH","D","27","1991-01-30","Vancouver","BC","CAN","CAN","73","190","2009","COL","2","19","49"
"717","Stefan Matteau","MTL, N.J","C","24","1994-02-23","Chicago","IL","USA","USA","74","220","2012","N.J","1","29","29"
"683","Stefan Noesen","ANA","R","25","1993-02-12","Plano","TX","USA","USA","73","205","2011","OTT","1","21","21"
"256","Stephen Gionta","N.J","R","35","1983-10-09","Rochester","NY","USA","USA","67","177","-","-","-","-","-"
"524","Stephen Johns","DAL","D","26","1992-04-18","Ellwood City","PA","USA","USA","76","225","2010","CHI","2","30","60"
"128","Steve Bernier","NYI","R","33","1985-03-31","Quebec City","QC","CAN","CAN","75","222","2003","S.J","1","16","16"
"224","Steve Downie","ARI","R","31","1987-04-03","Newmarket","ON","CAN","CAN","71","191","2005","PHI","1","29","29"
"50","Steve Ott","STL","C","36","1982-08-19","Summerside","PE","CAN","CAN","72","193","2000","DAL","1","25","25"
"313","Steven Kampfer","FLA","D","30","1988-09-24","Ann Arbor","MI","USA","USA","71","198","2007","ANA","4","2","93"
"801","Steven Santini","N.J","D","23","1995-03-07","Bronxville","NY","USA","USA","74","205","2013","N.J","2","12","42"
"369","Steven Stamkos","T.B","C","28","1990-02-07","Markham","ON","CAN","CAN","73","194","2008","T.B","1","1","1"
"686","Stuart Percy","TOR","D","25","1993-05-18","Oakville","ON","CAN","CAN","73","187","2011","TOR","1","25","25"
"783","Sven Andrighetto","MTL","R","25","1993-03-21","Zurich","","CHE","CHE","70","188","2013","MTL","3","25","86"
"675","Sven Baertschi","VAN","L","26","1992-10-05","Bern","","CHE","CHE","71","190","2011","CGY","1","13","13"
"221","T.J. Oshie","WSH","R","31","1986-12-23","Everett","WA","USA","USA","71","195","2005","STL","1","24","24"
"161","Tanner Glass","NYR","L","35","1983-11-29","Regina","SK","CAN","CAN","73","213","2003","FLA","9","4","265"
"881","Tanner Kero","CHI","C","26","1992-07-24","Hancock","MI","USA","USA","72","185","-","-","-","-","-"
"718","Tanner Pearson","L.A","L","26","1992-08-10","Kitchener","ON","CAN","CAN","73","201","2012","L.A","1","30","30"
"467","Taylor Beck","NYI","L","27","1991-05-13","St. Catharines","ON","CAN","CAN","74","203","2009","NSH","3","9","70"
"227","Taylor Chorney","WSH","D","31","1987-04-27","Thunder Bay","ON","CAN","USA","72","193","2005","EDM","2","6","36"
"598","Taylor Fedun","VAN","D","30","1988-06-04","Edmonton","AB","CAN","CAN","73","201","-","-","-","-","-"
"559","Taylor Hall","EDM","L","27","1991-11-14","Calgary","AB","CAN","CAN","73","205","2010","EDM","1","1","1"
"754","Taylor Leier","PHI","L","24","1994-02-15","Saskatoon","SK","CAN","CAN","71","180","2012","PHI","4","26","117"
"306","Teddy Purcell","EDM, FLA","L","33","1985-09-08","St. John's","NL","CAN","CAN","74","195","-","-","-","-","-"
"568","Teemu Pulkkinen","DET","L","26","1992-01-02","Vantaa","","FIN","FIN","70","185","2010","DET","4","21","111"
"726","Teuvo Teravainen","CHI","L","24","1994-09-11","Helsinki","","FIN","FIN","71","191","2012","CHI","1","18","18"
"332","Thomas Hickey","NYI","D","29","1989-02-08","Calgary","AB","CAN","CAN","72","183","2007","L.A","1","4","4"
"120","Thomas Vanek","MIN","L","34","1984-01-19","Vienna","","AUT","AUT","74","214","2003","BUF","1","5","5"
"70","Tim Jackman","ANA","R","37","1981-11-14","Minot","ND","USA","USA","74","188","2001","CBJ","2","8","38"
"772","Tim Schaller","BUF","C","28","1990-11-16","Merrimack","NH","USA","USA","74","204","-","-","-","-","-"
"343","TJ Brennan","TOR","D","29","1989-04-03","Willingboro","NJ","USA","USA","73","216","2007","BUF","2","1","31"
"406","TJ Brodie","CGY","D","28","1990-06-07","Chatham","ON","CAN","CAN","73","185","2008","CGY","4","23","114"
"788","Tobias Lindberg","TOR","R","23","1995-07-22","Stockholm","","SWE","SWE","75","215","2013","OTT","4","11","102"
"619","Tobias Rieder","ARI","R","25","1993-01-10","Landshut","","DEU","DEU","71","186","2011","EDM","4","23","114"
"158","Toby Enstrom","WPG","D","34","1984-11-05","Nordingra","","SWE","SWE","70","180","2003","ATL","8","10","239"
"93","Tom Gilbert","MTL","D","35","1983-01-10","Bloomington","MN","USA","USA","74","210","2002","COL","4","33","129"
"576","Tom Kuhnhackl","PIT","R","26","1992-01-21","Landshut","","DEU","DEU","74","196","2010","PIT","4","20","110"
"281","Tom Sestito","PIT","L","31","1987-09-28","Rome","NY","USA","USA","77","228","2006","CBJ","3","22","85"
"724","Tom Wilson","WSH","R","24","1994-03-29","Toronto","ON","CAN","CAN","76","218","2012","WSH","1","16","16"
"90","Tomas Fleischmann","CHI, MTL","L","34","1984-05-16","Koprivnice","","CZE","CZE","73","192","2002","DET","2","33","63"
"725","Tomas Hertl","S.J","C","25","1993-11-12","Praha","","CZE","CZE","74","215","2012","S.J","1","17","17"
"646","Tomas Jurco","DET","L","25","1992-12-28","Kosice","","SVK","SVK","74","188","2011","DET","2","5","35"
"849","Tomas Nosek","DET","L","26","1992-09-01","Pardubice","","CZE","CZE","75","210","-","-","-","-","-"
"76","Tomas Plekanec","MTL","C","36","1982-10-31","Kladno","","CZE","CZE","71","190","2001","MTL","3","8","71"
"468","Tomas Tatar","DET","L","28","1990-12-01","Ilava","","SVK","SVK","70","182","2009","DET","2","30","60"
"318","Tommy Cross","BOS","D","29","1989-09-12","Hartford","CT","USA","USA","75","205","2007","BOS","2","5","35"
"420","Tommy Wingels","S.J","C","30","1988-04-12","Evanston","IL","USA","USA","72","200","2008","S.J","6","26","177"
"700","Torey Krug","BOS","D","27","1991-04-12","Livonia","MI","USA","USA","69","186","-","-","-","-","-"
"193","Torrey Mitchell","MTL","C","33","1985-01-30","Greenfield Park","QC","CAN","CAN","71","186","2004","S.J","4","28","126"
"393","Travis Hamonic","NYI","D","28","1990-08-16","St. Malo","MB","CAN","CAN","74","205","2008","NYI","2","23","53"
"59","Travis Moen","DAL","L","36","1982-04-06","Stewart Valley","SK","CAN","CAN","74","215","2000","CGY","5","25","155"
"175","Travis Zajac","N.J","C","33","1985-05-13","Winnipeg","MB","CAN","CAN","74","185","2004","N.J","1","20","20"
"753","Trevor Carrick","CAR","D","24","1994-07-04","Stouffville","ON","CAN","CAN","74","186","2012","CAR","4","24","115"
"95","Trevor Daley","CHI, PIT","D","35","1983-10-09","Toronto","ON","CAN","CAN","71","195","2002","DAL","2","13","43"
"266","Trevor Lewis","L.A","C","31","1987-01-08","Salt Lake City","UT","USA","USA","73","202","2006","L.A","1","17","17"
"836","Trevor van Riemsdyk","CHI","D","27","1991-07-24","Middletown","NJ","USA","USA","74","192","-","-","-","-","-"
"202","Troy Brouwer","STL","R","33","1985-08-17","Vancouver","BC","CAN","CAN","75","213","2004","CHI","7","21","214"
"65","Tuomo Ruutu","N.J","L","35","1983-02-16","Vantaa","","FIN","FIN","72","200","2001","CHI","1","9","9"
"691","Turner Elson","CGY","C","26","1992-09-13","New Westminster","BC","CAN","CAN","72","195","-","-","-","-","-"
"643","Ty Rattie","STL","R","25","1993-02-05","Calgary","AB","CAN","CAN","71","183","2011","STL","2","2","32"
"552","Tye McGinn","T.B","L","28","1990-07-29","Fergus","ON","CAN","CAN","75","218","2010","PHI","4","29","119"
"431","Tyler Bozak","TOR","C","32","1986-03-19","Regina","SK","CAN","CAN","73","199","-","-","-","-","-"
"385","Tyler Ennis","BUF","C, L","29","1989-10-06","Edmonton","AB","CAN","CAN","69","161","2008","BUF","1","26","26"
"832","Tyler Gaudet","ARI","C","25","1993-04-04","Hamilton","ON","CAN","CAN","75","205","-","-","-","-","-"
"616","Tyler Graovac","MIN","C","25","1993-04-27","Brampton","ON","CAN","CAN","77","208","2011","MIN","7","10","191"
"428","Tyler Johnson","T.B","C","28","1990-07-29","Spokane","WA","USA","USA","68","183","-","-","-","-","-"
"191","Tyler Kennedy","N.J","C","32","1986-07-15","Sault Ste. Marie","ON","CAN","CAN","71","185","2004","PIT","4","1","99"
"377","Tyler Myers","WPG","D","28","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"498","Tyler Randell","BOS","R","27","1991-06-15","Scarborough","ON","CAN","CAN","73","198","2009","BOS","6","25","176"
"562","Tyler Seguin","DAL","C","26","1992-01-31","Brampton","ON","CAN","CAN","73","200","2010","BOS","1","2","2"
"521","Tyler Toffoli","L.A","C","26","1992-04-24","Scarborough","ON","CAN","CAN","72","197","2010","L.A","2","17","47"
"662","Tyler Wotherspoon","CGY","D","25","1993-03-12","Burnaby","BC","CAN","CAN","74","207","2011","CGY","2","27","57"
"470","Tyson Barrie","COL","D","27","1991-07-26","Victoria","BC","CAN","CAN","70","190","2009","COL","3","3","64"
"149","Tyson Strachan","MIN","D","34","1984-10-30","Melfort","SK","CAN","CAN","75","210","2003","CAR","5","1","137"
"816","Valeri Nichushkin","DAL","R","23","1995-03-04","Chelyabinsk","","RUS","RUS","76","210","2013","DAL","1","10","10"
"92","Valtteri Filppula","T.B","C","34","1984-03-20","Vantaa","","FIN","FIN","72","196","2002","DET","3","32","95"
"87","Vernon Fiddler","DAL","C","38","1980-05-09","Edmonton","AB","CAN","CAN","71","205","-","-","-","-","-"
"301","Victor Bartley","MTL, NSH","D","30","1988-02-17","Ottawa","ON","CAN","CAN","72","217","-","-","-","-","-"
"447","Victor Hedman","T.B","D","27","1990-12-18","Ornskoldsvik","","SWE","SWE","78","223","2009","T.B","1","2","2"
"651","Victor Rask","CAR","C","25","1993-03-01","Leksand","","SWE","SWE","74","200","2011","CAR","2","12","42"
"869","Viktor Arvidsson","NSH","L","25","1993-04-08","Skellefteå","","SWE","SWE","69","180","2014","NSH","4","22","112"
"767","Viktor Loov","TOR","D","26","1992-11-16","Sodertalje","","SWE","SWE","73","216","2012","TOR","7","28","209"
"280","Viktor Stalberg","NYR","L","32","1986-01-17","Gothenburg","","SWE","SWE","75","209","2006","TOR","6","8","161"
"778","Viktor Svedberg","CHI","D","27","1991-05-24","Gothenburg","","SWE","SWE","80","238","-","-","-","-","-"
"384","Viktor Tikhonov","ARI, CHI","R","30","1988-05-12","Riga","","LVA","RUS","74","189","2008","PHX","1","28","28"
"20","Vincent Lecavalier","L.A, PHI","C","38","1980-04-21","Ile Bizard","QC","CAN","CAN","76","215","1998","T.B","1","1","1"
"627","Vincent Trocheck","FLA","C","25","1993-07-11","Pittsburgh","PA","USA","USA","70","186","2011","FLA","3","3","64"
"762","Vinnie Hinostroza","CHI","L","24","1994-04-03","Chicago","IL","USA","USA","69","173","2012","CHI","6","18","169"
"545","Vladimir Tarasenko","STL","R","26","1991-12-13","Yaroslavl","","RUS","RUS","72","225","2010","STL","1","16","16"
"688","Vladislav Namestnikov","T.B","C","26","1992-11-22","Zhukovskiy","","RUS","RUS","71","184","2011","T.B","1","27","27"
"892","Vojtech Mozik","N.J","D","25","1992-12-26","Prague","","CZE","CZE","75","188","-","-","-","-","-"
"358","Wayne Simmonds","PHI","R","30","1988-08-26","Scarborough","ON","CAN","CAN","74","185","2007","L.A","2","31","61"
"659","William Karlsson","CBJ","C","25","1993-01-08","Marsta","","SWE","SWE","73","189","2011","ANA","2","23","53"
"855","William Nylander","TOR","C","22","1996-05-01","Calgary","AB","CAN","SWE","72","191","2014","TOR","1","8","8"
"10","Willie Mitchell","FLA","D","41","1977-04-23","Port McNeill","BC","CAN","CAN","75","210","1996","N.J","8","10","199"
"657","Xavier Ouellet","DET","D","25","1993-07-29","Bayonne","","FRA","FRA","73","196","2011","DET","2","18","48"
"706","Yanni Gourde","T.B","C","26","1991-12-15","Saint-Narcisse","QC","CAN","CAN","69","172","-","-","-","-","-"
"345","Yannick Weber","VAN","D","30","1988-09-23","Morges","","CHE","CHE","71","200","2007","MTL","3","12","73"
"392","Zac Dalpe","MIN","C","29","1989-11-01","Paris","ON","CAN","CAN","74","194","2008","CAR","2","15","45"
"419","Zac Rinaldo","BOS","C","28","1990-06-15","Mississauga","ON","CAN","CAN","70","192","2008","PHI","6","27","178"
"371","Zach Bogosian","BUF","D","28","1990-07-15","Massena","NY","USA","USA","75","226","2008","ATL","1","3","3"
"556","Zach Hyman","TOR","C","26","1992-06-09","Toronto","ON","CAN","CAN","73","209","2010","FLA","5","3","123"
"129","Zach Parise","MIN","L","34","1984-07-28","Minneapolis","MN","USA","USA","71","193","2003","N.J","1","17","17"
"421","Zach Redmond","COL","D","30","1988-07-26","Traverse City","MI","USA","USA","74","212","2008","ATL","7","3","184"
"432","Zach Sill","WSH","C","30","1988-05-24","Truro","NS","CAN","CAN","72","214","-","-","-","-","-"
"586","Zach Trotman","BOS","D","28","1990-08-26","Carmel","IN","USA","USA","75","217","2010","BOS","7","30","210"
"457","Zack Kassian","EDM","R","27","1991-01-24","Windsor","ON","CAN","CAN","75","211","2009","BUF","1","13","13"
"362","Zack Smith","OTT","C","30","1988-04-05","Maple Creek","SK","CAN","CAN","74","208","2008","OTT","3","18","79"
"88","Zbynek Michalek","ARI","D","35","1982-12-23","Jindrichuv Hradec","","CZE","CZE","74","210","-","-","-","-","-"
"8","Zdeno Chara","BOS","D","41","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"722","Zemgus Girgensons","BUF","C","24","1994-01-05","Riga","","LVA","LVA","74","211","2012","BUF","1","14","14"
