"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"346","Kyle Wellwood","VAN","C","75","1039.9666666667","1029","784","56.76","793","603","56.81","555","439","55.84","49","24","67.12","456","365","55.54","191","141","57.53","24","12","66.67","265","224","54.19","10","8","55.56","497","348","58.82","14","4","77.78","8.83","94.53","1.034","236","211","160","778","59.60","341","300","268","55.99"
"785","Jamie Benn","DAL","L","82","1205.7333333333","1243","947","56.76","931","715","56.56","662","492","57.37","58","42","58.00","607","383","61.31","274","153","64.17","36","25","59.02","333","230","59.15","16","11","59.26","525","475","52.50","6","6","50.00","8.76","91.46","1.002","281","323","135","958","67.55","431","445","242","64.04"
"571","Alex Goligoski","PIT","D","69","1478.2666666667","1627","1241","56.73","1223","915","57.20","892","635","58.42","87","60","59.18","784","591","57.02","321","223","59.01","51","30","62.96","463","368","55.72","15","15","50.00","755","546","58.03","21","14","60.00","9.75","90.55","1.003","291","271","175","867","62.45","570","463","365","60.96"
"149","Daniel Cleary","DET","R","64","1102.7666666667","1216","928","56.72","912","732","55.47","661","540","55.04","60","51","54.05","569","425","57.24","218","183","54.36","27","28","49.09","351","242","59.19","14","15","48.28","561","430","56.61","16","8","66.67","9.08","90.56","0.996","242","276","156","838","60.80","408","371","275","59.74"
"567","David Booth","FLA","L","28","507.68333333333","574","438","56.72","425","337","55.77","298","254","53.99","25","18","58.14","281","197","58.79","113","91","55.39","14","11","56.00","168","106","61.31","7","4","63.64","256","211","54.82","3","2","60.00","8.39","92.91","1.013","125","101","61","365","67.20","213","166","129","62.28"
"556","Rob Schremp","NYI","C","44","611.91666666667","647","494","56.70","456","354","56.30","336","256","56.76","31","22","58.49","307","251","55.02","122","96","55.96","15","12","55.56","185","155","54.41","9","5","64.29","292","186","61.09","6","4","60.00","9.23","91.41","1.006","132","122","59","407","69.11","199","166","116","63.17"
"107","J-P Dumont","NSH","R","74","1093.1","1107","846","56.68","829","639","56.47","593","461","56.26","64","35","64.65","504","395","56.06","203","164","55.31","32","21","60.38","301","231","56.58","23","9","71.88","504","369","57.73","9","4","69.23","10.79","92.41","1.032","228","201","91","891","71.47","385","326","219","63.74"
"519","Toby Enstrom","ATL","D","82","1826.0666666667","1821","1393","56.66","1353","1101","55.13","1000","824","54.82","97","71","57.74","828","677","55.02","303","311","49.35","44","41","51.76","525","366","58.92","31","13","70.45","877","615","58.78","22","17","56.41","9.70","91.38","1.011","346","387","248","1024","58.25","696","579","469","59.74"
"640","Devin Setoguchi","S.J","R","70","1070.7666666667","1197","917","56.62","891","704","55.86","619","489","55.87","61","35","63.54","598","393","60.34","233","173","57.39","30","23","56.60","365","220","62.39","15","8","65.22","533","444","54.55","15","3","83.33","9.85","92.84","1.027","230","229","126","873","64.61","375","333","231","61.88"
"260","Marian Gaborik","NYR","R","76","1614.7333333333","1712","1314","56.58","1309","1004","56.59","930","723","56.26","111","65","63.07","1065","698","60.41","460","283","61.91","68","30","69.39","605","415","59.31","31","14","68.89","584","533","52.28","11","17","39.29","11.94","91.01","1.029","345","352","139","815","71.28","707","528","333","67.98"
"553","Travis Zajac","N.J","C","82","1657.6833333333","1676","1287","56.56","1321","975","57.53","988","733","57.41","96","58","62.34","801","610","56.77","332","239","58.14","50","32","60.98","469","371","55.83","17","17","50.00","773","578","57.22","27","9","75.00","9.72","92.09","1.018","339","320","257","1261","56.88","624","475","423","59.60"
"436","Martin St Pierre","OTT","C","3","28.85","26","20","56.52","21","18","53.85","14","13","51.85","0","2","0.00","7","6","53.85","4","3","57.14","0","0","-","3","3","50.00","0","1","0.00","18","13","58.06","0","1","0.00","0.00","84.62","0.846","7","5","2","22","77.78","13","6","6","68.42"
"166","Martin St. Louis","T.B","R","82","1787.2333333333","1956","1508","56.47","1495","1160","56.31","1084","807","57.32","121","91","57.08","950","745","56.05","378","285","57.01","61","54","53.04","572","460","55.43","36","22","62.07","901","646","58.24","22","12","64.71","11.16","88.72","0.999","380","384","157","1143","70.76","742","597","285","72.25"
"451","Jeff Carter","PHI","C","74","1428.4333333333","1679","1295","56.46","1276","960","57.07","912","706","56.37","88","68","56.41","839","593","58.59","355","253","58.39","55","45","55.00","484","340","58.74","18","17","51.43","728","591","55.19","14","4","77.78","9.65","90.37","1.000","352","296","225","975","61.01","603","453","422","58.83"
"717","Bryan Little","ATL","C","79","1244.25","1273","983","56.43","971","745","56.59","725","562","56.33","59","47","55.66","599","493","54.85","213","205","50.96","28","27","50.91","386","288","57.27","19","10","65.52","598","428","58.28","12","9","57.14","8.14","91.64","0.998","265","271","181","638","59.42","442","398","336","56.81"
"740","Jesse Joensuu","NYI","L","11","122.73333333333","136","105","56.43","99","76","56.57","70","54","56.45","6","2","75.00","61","65","48.41","28","25","52.83","3","1","75.00","33","40","45.21","2","0","100.00","66","28","70.21","0","1","0.00","8.57","96.30","1.049","12","36","9","88","57.14","27","48","24","52.94"
"353","Jussi Jokinen","CAR","L","81","1362.0166666667","1467","1133","56.42","1085","874","55.39","759","613","55.32","86","53","61.87","705","576","55.04","334","255","56.71","49","28","63.64","371","321","53.61","22","18","55.00","629","463","57.60","13","5","72.22","11.33","91.35","1.027","326","322","163","968","66.67","539","462","357","60.16"
"99","Marc Savard","BOS","C","41","761.76666666667","771","596","56.40","581","468","55.39","430","361","54.36","39","20","66.10","296","255","53.72","115","94","55.02","18","10","64.29","181","161","52.92","11","5","68.75","398","291","57.76","9","3","75.00","9.07","94.46","1.035","151","131","115","504","56.77","304","216","226","57.36"
"862","Dan Sexton","ANA","R","41","553.25","560","433","56.39","442","338","56.67","319","244","56.66","29","27","51.79","260","218","54.39","103","92","52.82","15","12","55.56","157","126","55.48","8","9","47.06","266","193","57.95","6","5","54.55","9.09","88.93","0.980","117","118","55","442","68.02","171","160","97","63.81"
"544","Blake Wheeler","BOS","R","82","1294.6166666667","1325","1026","56.36","964","804","54.52","690","613","52.95","63","52","54.78","583","459","55.95","257","202","55.99","39","31","55.71","326","257","55.92","13","11","54.17","624","504","55.32","11","8","57.89","9.13","91.52","1.006","249","226","175","1003","58.73","437","366","313","58.27"
"739","Claude Giroux","PHI","C","82","1362.3","1425","1106","56.30","1053","776","57.57","756","554","57.71","66","56","54.10","700","510","57.85","308","195","61.23","35","32","52.24","392","315","55.45","13","15","46.43","633","500","55.87","16","9","64.00","8.73","89.89","0.986","331","315","171","924","65.94","480","430","322","59.85"
"25","Ray Whitney","CAR","L","80","1531.85","1713","1334","56.22","1241","1022","54.84","881","693","55.97","95","63","60.13","840","686","55.05","375","309","54.82","46","32","58.97","465","377","55.23","27","12","69.23","727","546","57.11","21","15","58.33","10.78","90.91","1.017","390","412","172","916","69.40","716","579","366","66.17"
"31","Sergei Gonchar","PIT","D","62","1512.75","1641","1278","56.22","1239","955","56.47","901","668","57.43","99","74","57.23","814","599","57.61","312","255","55.03","54","41","56.84","502","344","59.34","20","20","50.00","740","577","56.19","25","10","71.43","10.99","88.92","0.999","287","271","254","762","53.05","610","479","425","58.94"
"778","Cory Murphy","N.J","D","12","149.26666666667","131","102","56.22","104","75","58.10","80","59","57.55","7","6","53.85","61","45","57.55","24","21","53.33","1","4","20.00","37","24","60.66","2","2","50.00","58","50","53.70","4","0","100.00","8.75","89.83","0.986","67","26","7","99","90.54","95","39","20","82.61"
"310","Jason Spezza","OTT","C","60","1143.7666666667","1235","962","56.21","917","721","55.98","671","525","56.10","80","48","62.50","589","477","55.25","255","195","56.67","37","27","57.81","334","282","54.22","21","12","63.64","565","398","58.67","22","7","75.86","11.92","90.86","1.028","251","236","120","623","67.65","477","374","271","63.77"
"50","Jamie Langenbrunner","N.J","R","81","1584.15","1531","1193","56.20","1193","916","56.57","917","690","57.06","90","66","57.69","721","564","56.11","303","228","57.06","53","36","59.55","418","336","55.44","16","22","42.11","714","552","56.40","20","8","71.43","9.81","90.43","1.002","342","313","232","1166","59.58","607","483","416","59.34"
"732","Sergei Shirokov","VAN","L","6","76.95","77","60","56.20","54","45","54.55","36","33","52.17","2","5","28.57","27","29","48.21","8","14","36.36","1","2","33.33","19","15","55.88","0","2","0.00","42","27","60.87","1","1","50.00","5.56","84.85","0.904","21","20","8","55","72.41","27","28","14","65.85"
"152","Kristian Huselius","CBJ","L","74","1361.05","1316","1026","56.19","979","789","55.37","720","586","55.13","84","58","59.15","605","459","56.86","261","186","58.39","46","35","56.79","344","273","55.75","19","17","52.78","602","469","56.21","18","5","78.26","11.67","90.10","1.018","335","296","159","963","67.81","532","385","304","63.64"
"218","Jason Blake","ANA, TOR","L","82","1303.9","1465","1144","56.15","1082","886","54.98","793","636","55.49","58","54","51.79","717","507","58.58","304","203","59.96","34","21","61.82","413","304","57.60","14","22","38.89","661","563","54.00","10","10","50.00","7.31","91.51","0.988","257","310","147","914","63.61","421","455","290","59.21"
"381","Derek Meech","DET","D","49","583.68333333333","566","442","56.15","419","340","55.20","311","266","53.90","9","20","31.03","239","187","56.10","83","81","50.61","4","11","26.67","156","106","59.54","2","4","33.33","277","212","56.65","3","5","37.50","2.89","92.48","0.954","123","107","77","465","61.50","210","145","129","61.95"
"334","Jason Pominville","BUF","R","82","1537.4833333333","1692","1322","56.14","1286","1050","55.05","951","785","54.78","94","53","63.95","766","605","55.87","331","280","54.17","53","25","67.95","435","325","57.24","17","11","60.71","789","618","56.08","23","16","58.97","9.88","93.25","1.031","369","331","243","953","60.29","669","510","402","62.46"
"378","Valtteri Filppula","DET","C","55","1002.8666666667","1066","834","56.11","815","672","54.81","591","510","53.68","44","45","49.44","509","362","58.44","207","156","57.02","24","24","50.00","302","206","59.45","10","14","41.67","475","404","54.04","9","6","60.00","7.45","91.18","0.986","231","251","172","693","57.32","359","305","271","56.98"
"390","Scottie Upshall","PHX","R","49","737.31666666667","742","581","56.08","553","474","53.85","380","326","53.82","40","26","60.61","354","271","56.64","154","99","60.87","25","14","64.10","200","172","53.76","9","6","60.00","342","277","55.25","6","6","50.00","10.53","92.02","1.026","158","162","73","524","68.40","266","237","143","65.04"
"815","Jon Kalinski","PHI","L","10","69.566666666667","60","47","56.07","44","35","55.70","32","30","51.61","2","4","33.33","23","24","48.94","7","11","38.89","0","3","0.00","16","13","55.17","1","1","50.00","30","20","60.00","1","0","100.00","6.25","86.67","0.929","17","11","4","61","80.95","21","18","15","58.33"
"610","Troy Brouwer","CHI","R","78","1276.9666666667","1272","998","56.04","932","719","56.45","681","534","56.05","66","46","58.93","584","471","55.36","240","185","56.47","33","29","53.23","344","286","54.60","19","10","65.52","597","461","56.43","13","7","65.00","9.69","91.39","1.011","247","295","208","971","54.29","407","413","348","53.91"
"422","Duncan Keith","CHI","D","82","2181.3166666667","2237","1756","56.02","1706","1282","57.10","1261","945","57.16","128","102","55.65","1009","885","53.27","392","343","53.33","67","57","54.03","617","542","53.24","38","26","59.38","1078","758","58.71","23","18","56.10","10.15","89.21","0.994","292","370","310","1398","48.50","683","661","679","50.15"
"542","Cam Barker","CHI, MIN","D","70","1086.4833333333","1073","843","56.00","822","634","56.46","597","472","55.85","60","42","58.82","478","415","53.53","187","168","52.68","36","26","58.06","291","247","54.09","15","9","62.50","533","358","59.82","9","7","56.25","10.05","91.10","1.012","200","212","113","1041","63.90","360","323","226","61.43"
"549","Drew Stafford","BUF","R","71","1027.4666666667","1063","839","55.89","826","661","55.55","610","506","54.66","58","38","60.42","513","385","57.13","230","188","55.02","37","19","66.07","283","197","58.96","11","8","57.89","490","378","56.45","10","10","50.00","9.51","92.49","1.020","235","213","137","720","63.17","384","327","250","60.57"
"837","Steven Stamkos","T.B","C","82","1683.7666666667","1855","1466","55.86","1418","1132","55.61","1013","805","55.72","127","89","58.80","884","718","55.18","348","295","54.12","62","58","51.67","536","423","55.89","37","15","71.15","871","631","57.99","26","14","65.00","12.54","88.94","1.015","344","356","195","1121","63.82","661","565","326","66.97"
"183","Nik Antropov","ATL","C","76","1385.2833333333","1371","1084","55.85","997","843","54.18","743","635","53.92","98","55","64.05","612","520","54.06","233","232","50.11","48","31","60.76","379","288","56.82","30","12","71.43","669","508","56.84","20","11","64.52","13.19","91.34","1.045","330","263","179","661","64.83","561","431","374","60.00"
"172","Vincent Lecavalier","T.B","C","82","1622.0166666667","1696","1341","55.84","1305","1051","55.39","940","774","54.84","95","71","57.23","816","685","54.36","327","286","53.34","52","43","54.74","489","399","55.07","25","19","56.82","785","562","58.28","18","6","75.00","10.11","90.83","1.009","397","348","211","1006","65.30","707","535","366","65.89"
"226","Martin Havlat","MIN","R","73","1309.1","1316","1042","55.81","1014","781","56.49","736","572","56.27","75","66","53.19","625","464","57.39","295","176","62.63","48","29","62.34","330","288","53.40","16","20","44.44","608","469","56.45","11","14","44.00","10.19","88.46","0.987","266","227","139","919","65.68","513","359","307","62.56"
"457","Eric Fehr","WSH","C","69","836.83333333333","888","703","55.81","656","522","55.69","466","359","56.48","57","27","67.86","449","349","56.27","195","134","59.27","37","16","69.81","254","215","54.16","15","9","62.50","380","309","55.15","5","2","71.43","12.23","92.48","1.047","159","216","90","542","63.86","305","355","215","58.65"
"181","Simon Gagne","PHI","L","58","1080.15","1162","922","55.76","861","676","56.02","615","471","56.63","57","41","58.16","607","413","59.51","273","167","62.05","32","26","55.17","334","246","57.59","10","7","58.82","486","428","53.17","14","7","66.67","9.27","91.30","1.006","253","264","148","714","63.09","407","366","272","59.94"
"367","Marc-Andre Bergeron","MTL","D","60","903.96666666667","989","785","55.75","734","589","55.48","519","434","54.46","57","31","64.77","414","364","53.21","182","155","54.01","32","18","64.00","232","209","52.61","9","6","60.00","491","334","59.52","16","7","69.57","10.98","92.86","1.038","242","148","101","679","70.55","434","239","205","67.92"
"112","Dainius Zubrus","N.J","C","51","840.23333333333","723","574","55.74","565","423","57.19","417","313","57.12","40","29","57.97","352","260","57.52","158","114","58.09","21","18","53.85","194","146","57.06","7","5","58.33","328","263","55.50","12","6","66.67","9.59","90.73","1.003","139","188","92","730","60.17","242","279","183","56.94"
"449","Dion Phaneuf","CGY, TOR","D","81","1963.5","2146","1708","55.68","1542","1340","53.50","1076","949","53.14","95","81","53.98","884","734","54.64","343","321","51.66","40","44","47.62","541","413","56.71","27","16","62.79","1081","816","56.98","27","19","58.70","8.83","91.46","1.003","339","373","228","1294","59.79","757","599","458","62.30"
"141","Sergei Samsonov","CAR","L","72","963.45","993","791","55.66","728","597","54.94","492","429","53.42","46","46","50.00","467","389","54.56","196","179","52.27","30","31","49.18","271","210","56.34","8","9","47.06","439","346","55.92","8","4","66.67","9.35","89.28","0.986","203","203","120","743","62.85","311","309","215","59.13"
"155","Joe Corvo","CAR, WSH","D","52","1211.65","1300","1036","55.65","965","827","53.85","667","592","52.98","54","62","46.55","605","499","54.80","272","236","53.54","29","39","42.65","333","263","55.87","12","11","52.17","578","467","55.31","12","8","60.00","8.10","89.53","0.976","206","268","204","717","50.24","448","425","358","55.58"
"532","Mark Giordano","CGY","D","82","1708.7","1681","1340","55.64","1222","995","55.12","833","692","54.62","77","49","61.11","672","542","55.35","258","193","57.21","42","31","57.53","414","349","54.26","19","7","73.08","838","668","55.64","15","10","60.00","9.24","92.92","1.022","265","332","210","1429","55.79","569","524","420","57.53"
"723","Kyle Okposo","NYI","R","80","1643.1666666667","1721","1372","55.64","1265","992","56.05","907","720","55.75","81","84","49.09","883","698","55.85","402","305","56.86","46","40","53.49","481","393","55.03","20","22","47.62","695","562","55.29","14","21","40.00","8.93","88.33","0.973","365","371","273","871","57.21","642","506","444","59.12"
"118","Zdeno Chara","BOS","D","80","2029.8166666667","2037","1625","55.63","1542","1259","55.05","1162","950","55.02","93","72","56.36","821","679","54.73","341","280","54.91","53","36","59.55","480","399","54.61","18","23","43.90","1037","828","55.60","21","11","65.63","8.00","92.42","1.004","294","405","338","1248","46.52","735","698","749","49.53"
"274","Niklas Kronwall","DET","D","48","1051.9166666667","1050","839","55.58","804","659","54.96","585","480","54.93","45","37","54.88","470","382","55.16","197","134","59.52","26","14","65.00","273","248","52.40","7","12","36.84","500","405","55.25","10","10","50.00","7.69","92.29","1.000","194","233","182","737","51.60","358","333","285","55.68"
"408","Johnny Boychuk","BOS","D","51","900.55","886","708","55.58","671","529","55.92","487","373","56.63","40","30","57.14","372","298","55.52","150","121","55.35","22","20","52.38","222","177","55.64","9","4","69.23","435","358","54.85","9","5","64.29","8.21","91.96","1.002","113","145","114","774","49.78","244","248","230","51.48"
"262","Raffi Torres","BUF, CBJ","L","74","1001.1666666667","955","764","55.56","702","591","54.29","535","440","54.87","43","40","51.81","405","368","52.39","192","141","57.66","28","23","54.90","213","227","48.41","8","13","38.10","459","340","57.45","7","4","63.64","8.04","90.91","0.989","200","214","118","813","62.89","318","300","205","60.80"
"746","Viktor Stalberg","TOR","L","40","584.35","654","523","55.56","498","401","55.39","353","272","56.48","20","32","38.46","297","261","53.23","119","111","51.74","8","19","29.63","178","150","54.27","6","6","50.00","316","235","57.35","6","7","46.15","5.67","88.24","0.939","132","118","67","431","66.33","223","195","123","64.45"
"755","Andreas Nodl","PHI","R","10","89.233333333333","75","60","55.56","50","48","51.02","34","40","45.95","2","6","25.00","27","35","43.55","10","14","41.67","1","4","20.00","17","21","44.74","1","1","50.00","35","21","62.50","0","1","0.00","5.88","85.00","0.909","13","15","15","90","46.43","16","23","22","42.11"
"356","David Moss","CGY","R","64","877.71666666667","877","702","55.54","626","535","53.92","450","385","53.89","29","32","47.54","321","275","53.86","125","104","54.59","17","17","50.00","196","171","53.41","5","7","41.67","463","363","56.05","7","7","50.00","6.44","91.69","0.981","178","226","115","763","60.75","321","322","224","58.90"
"363","PA Parenteau","NYR","R","22","301.25","291","233","55.53","208","176","54.17","160","130","55.17","16","14","53.33","147","128","53.45","60","52","53.57","7","6","53.85","87","76","53.37","6","5","54.55","124","85","59.33","2","2","50.00","10.00","89.23","0.992","53","54","34","215","60.92","88","97","63","58.28"
"22","Brian Rolston","N.J","R","80","1354.2","1192","955","55.52","894","709","55.77","668","527","55.90","59","44","57.28","519","439","54.18","197","176","52.82","32","22","59.26","322","263","55.04","11","13","45.83","576","448","56.25","16","9","64.00","8.83","91.65","1.005","280","272","153","1146","64.67","460","402","263","63.62"
"572","David Krejci","BOS","C","79","1441.4666666667","1476","1183","55.51","1080","922","53.95","788","696","53.10","76","55","58.02","633","520","54.90","281","233","54.67","47","32","59.49","352","287","55.09","13","11","54.17","721","575","55.63","16","9","64.00","9.64","92.10","1.017","244","216","214","1031","53.28","461","387","389","54.24"
"55","Miroslav Satan","BOS","R","38","598.81666666667","580","465","55.50","440","359","55.07","320","269","54.33","26","17","60.47","230","195","54.12","90","84","51.72","13","11","54.17","140","111","55.78","8","3","72.73","292","231","55.83","5","3","62.50","8.13","93.68","1.018","104","108","52","420","66.67","192","172","117","62.14"
"332","Mike Cammalleri","MTL","L","65","1268.9333333333","1415","1136","55.47","1015","833","54.92","730","603","54.76","85","48","63.91","615","487","55.81","241","194","55.40","39","22","63.93","374","293","56.07","24","13","64.86","670","527","55.97","22","11","66.67","11.64","92.04","1.037","237","274","168","884","58.52","460","425","315","59.35"
"402","Matt Stajan","CGY, TOR","C","82","1551.0833333333","1703","1367","55.47","1279","1034","55.30","925","723","56.13","89","87","50.57","770","658","53.92","316","281","52.93","36","48","42.86","454","377","54.63","31","22","58.49","820","602","57.67","18","13","58.06","9.62","87.97","0.976","311","327","225","965","58.02","601","542","406","59.68"
"421","Ben Eager","CHI","L","60","499.71666666667","473","381","55.39","369","285","56.42","273","194","58.46","23","14","62.16","241","191","55.79","93","68","57.76","14","11","56.00","148","123","54.61","5","3","62.50","208","163","56.06","4","0","100.00","8.42","92.78","1.012","103","106","20","489","83.74","161","149","68","70.31"
"583","Tyler Kennedy","PIT","C","64","805.28333333333","867","699","55.36","644","536","54.58","470","380","55.29","38","27","58.46","408","308","56.98","159","115","58.03","26","15","63.41","249","193","56.33","7","7","50.00","407","339","54.56","5","5","50.00","8.09","92.89","1.010","129","230","109","508","54.20","229","335","198","53.63"
"716","Ville Koistinen","FLA","D","17","133.18333333333","124","100","55.36","88","75","53.99","68","57","54.40","5","2","71.43","57","46","55.34","22","20","52.38","4","1","80.00","35","26","57.38","0","1","0.00","56","44","56.00","1","0","100.00","7.35","96.49","1.038","24","15","15","125","61.54","32","26","25","56.14"
"782","Teddy Purcell","L.A, T.B","L","60","771.51666666667","764","618","55.28","563","492","53.36","398","372","51.69","25","27","48.08","356","292","54.94","142","112","55.91","13","15","46.43","214","180","54.31","6","6","50.00","361","291","55.37","6","6","50.00","6.28","92.74","0.990","154","177","81","557","65.53","241","239","152","61.32"
"51","Brendan Morrison","WSH","C","74","1164.4833333333","1266","1027","55.21","904","785","53.52","639","575","52.64","77","39","66.38","645","525","55.13","234","208","52.94","36","24","60.00","411","317","56.46","25","9","73.53","531","439","54.74","13","6","68.42","12.05","93.22","1.053","213","260","103","734","67.41","414","420","259","61.52"
"699","Shaun Heshka","PHX","D","8","106.51666666667","90","73","55.21","74","57","56.49","51","44","53.68","3","4","42.86","44","36","55.00","22","12","64.71","1","2","33.33","22","24","47.83","2","1","66.67","43","35","55.13","0","1","0.00","5.88","90.91","0.968","18","17","14","109","56.25","25","27","24","51.02"
"443","Eric Staal","CAR","C","70","1449.7","1652","1341","55.20","1204","1030","53.89","856","715","54.49","101","74","57.71","818","688","54.32","375","317","54.19","57","41","58.16","443","371","54.42","26","18","59.09","699","554","55.79","16","10","61.54","11.80","89.65","1.014","320","381","213","839","60.04","632","534","406","60.89"
"860","Tyler Bozak","TOR","C","37","711.58333333333","755","614","55.15","551","459","54.55","389","319","54.94","36","37","49.32","335","286","53.95","119","98","54.84","15","14","51.72","216","188","53.47","14","13","51.85","380","278","57.75","7","8","46.67","9.25","88.40","0.977","163","147","95","446","63.18","296","235","165","64.21"
"463","Mike Richards","PHI","C","82","1673.3333333333","1767","1438","55.13","1314","1034","55.96","935","725","56.33","90","74","54.88","901","638","58.54","396","265","59.91","55","47","53.92","505","373","57.52","15","17","46.88","744","676","52.39","17","8","68.00","9.63","89.79","0.994","370","381","313","1039","54.17","613","544","552","52.62"
"462","Ryan Kesler","VAN","C","82","1609.45","1708","1391","55.11","1302","1091","54.41","920","799","53.52","98","82","54.44","779","673","53.65","329","307","51.73","49","47","51.04","450","366","55.15","20","22","47.62","799","614","56.55","24","12","66.67","10.65","89.74","1.004","314","330","387","1035","44.79","506","486","654","43.62"
"719","Nick Foligno","OTT","L","61","872.86666666667","803","654","55.11","593","476","55.47","425","354","54.56","39","24","61.90","382","317","54.65","163","130","55.63","19","13","59.38","219","187","53.94","8","6","57.14","373","285","56.69","11","4","73.33","9.18","93.22","1.024","172","182","91","549","65.40","274","281","190","59.05"
"154","Maxim Afinogenov","ATL","R","82","1426.2833333333","1437","1171","55.10","1051","913","53.51","775","691","52.86","85","74","53.46","637","593","51.79","243","281","46.37","41","39","51.25","394","312","55.81","20","22","47.62","715","504","58.65","24","12","66.67","10.97","89.29","1.003","298","281","172","732","63.40","505","446","347","59.27"
"792","Sam Gagner","EDM","C","68","1107.6","1147","936","55.06","867","689","55.72","616","471","56.67","59","46","56.19","512","445","53.50","220","183","54.59","32","22","59.26","292","262","52.71","14","16","46.67","540","398","57.57","12","6","66.67","9.58","90.23","0.998","219","232","135","758","61.86","388","352","260","59.88"
"207","Chris Neil","OTT","R","68","814.51666666667","755","617","55.03","563","467","54.66","394","328","54.57","31","32","49.21","366","283","56.39","167","124","57.39","21","18","53.85","199","159","55.59","6","7","46.15","323","278","53.74","2","6","25.00","7.87","90.24","0.981","166","200","80","571","67.48","282","291","185","60.39"
"554","Wojtek Wolski","COL, PHX","L","80","1498.95","1536","1256","55.01","1167","935","55.52","876","670","56.66","94","52","64.38","801","561","58.81","343","220","60.92","59","30","66.29","458","341","57.32","25","11","69.44","618","583","51.46","9","10","47.37","10.73","92.24","1.030","279","312","172","1039","61.86","521","446","357","59.34"
"813","Jakub Voracek","CBJ","R","81","1265.0333333333","1205","986","55.00","918","780","54.06","715","551","56.48","76","62","55.07","551","466","54.18","258","181","58.77","40","40","50.00","293","285","50.69","16","15","51.61","551","450","55.04","16","7","69.57","10.63","88.75","0.994","261","256","123","1057","67.97","412","361","244","62.80"
"299","Antti Miettinen","MIN","R","79","1425.6833333333","1332","1091","54.97","1013","837","54.76","716","610","54.00","81","66","55.10","612","476","56.25","250","196","56.05","41","30","57.75","362","280","56.39","24","17","58.54","634","513","55.27","16","16","50.00","11.31","89.18","1.005","345","305","170","1075","66.99","555","445","338","62.15"
"312","Mikko Koivu","MIN","C","80","1659.5","1564","1281","54.97","1193","982","54.85","854","719","54.29","92","76","54.76","736","571","56.31","306","234","56.67","49","35","58.33","430","337","56.06","31","21","59.62","712","599","54.31","12","17","41.38","10.77","89.43","1.002","375","336","379","975","49.73","646","500","613","51.31"
"251","Sean Avery","NYR","L","69","923.11666666667","913","750","54.90","688","562","55.04","514","391","56.80","44","32","57.89","544","406","57.26","222","175","55.92","23","19","54.76","322","231","58.23","17","8","68.00","327","301","52.07","4","4","50.00","8.56","91.82","1.004","119","153","103","622","53.60","247","297","219","53.00"
"266","Alex Frolov","L.A","L","81","1493.3166666667","1374","1130","54.87","1056","857","55.20","736","596","55.26","72","64","52.94","614","523","54.00","290","208","58.23","47","29","61.84","324","315","50.70","14","22","38.89","665","502","56.98","11","11","50.00","9.78","89.26","0.990","265","325","189","1083","58.37","446","472","314","58.68"
"474","Josh Hennessy","OTT","C","4","23.916666666667","17","14","54.84","15","10","60.00","11","7","61.11","1","2","33.33","7","5","58.33","5","2","71.43","0","1","0.00","2","3","40.00","1","1","50.00","9","8","52.94","0","0","-","9.09","71.43","0.805","8","1","1","25","88.89","9","4","2","81.82"
"644","Ryan O'Marra","EDM","C","3","19.866666666667","17","14","54.84","13","11","54.17","11","10","52.38","1","1","50.00","6","5","54.55","5","2","71.43","0","1","0.00","1","3","25.00","0","0","-","8","7","53.33","1","0","100.00","9.09","90.00","0.991","4","4","1","20","80.00","5","4","4","55.56"
"328","Derek Roy","BUF","C","80","1550.7833333333","1583","1304","54.83","1215","1037","53.95","879","755","53.79","85","59","59.03","764","579","56.89","335","267","55.65","48","30","61.54","429","312","57.89","16","15","51.61","719","620","53.70","20","12","62.50","9.67","92.19","1.019","304","273","260","1007","53.90","568","436","430","56.91"
"359","Marek Svatos","COL","R","54","616.2","570","470","54.81","424","344","55.21","297","251","54.20","20","24","45.45","272","214","55.97","118","77","60.51","9","13","40.91","154","137","52.92","7","7","50.00","260","219","54.28","4","4","50.00","6.73","90.44","0.972","129","160","72","556","64.18","220","230","127","63.40"
"820","Jason Demers","S.J","D","51","786.81666666667","770","635","54.80","570","481","54.23","399","347","53.49","47","27","63.51","379","289","56.74","140","127","52.43","24","16","60.00","239","162","59.60","13","6","68.42","356","289","55.19","10","5","66.67","11.78","92.22","1.040","145","128","98","620","59.67","264","215","188","58.41"
"531","David Clarkson","N.J","R","46","664.35","558","461","54.76","421","347","54.82","314","261","54.61","34","21","61.82","259","212","54.99","120","80","60.00","16","10","61.54","139","132","51.29","9","5","64.29","259","215","54.64","9","6","60.00","10.83","91.95","1.028","132","136","49","533","72.93","210","203","106","66.46"
