"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"411","Matt Beleskey","ANA","L","55","683.91666666667","9","15","9","6","24","61.54","112","8.04","208","160","118","52","10","20","64","22","17","4","1","13","13","14","132","73","24","8","10","44.44"
"483","Riley Nash","CAR","C","73","924.86666666667","10","14","7","7","24","63.16","86","11.63","146","118","96","50","5","7","29","9","7","1","1","10","18","54","81","132","22","306","360","45.95"
"509","Jake Muzzin","L.A","D","76","1446.3166666667","5","19","9","10","24","42.86","175","2.86","385","243","78","12","3","29","58","28","28","0","0","15","57","14","169","175","82","0","0","-"
"734","Riley Sheahan","DET","C","42","606.88333333333","9","15","13","2","24","64.86","59","15.25","106","86","69","40","2","7","6","3","3","0","0","11","9","17","25","49","16","251","261","49.02"
"800","Matt Nieto","S.J","L","66","929.06666666667","10","14","8","6","24","77.42","124","8.06","199","157","117","61","7","9","16","7","7","0","0","10","29","17","7","79","45","3","8","27.27"
"843","Nail Yakupov","EDM","R","63","901.78333333333","11","13","9","4","24","68.57","122","9.02","217","167","129","50","5","12","36","13","12","0","1","22","32","18","64","56","23","0","0","-"
"873","Aleksander Barkov","FLA","C","54","923.26666666667","8","16","12","4","24","57.14","87","9.20","134","103","82","33","4","11","10","5","5","0","0","6","17","30","16","71","27","400","419","48.84"
"10","Ryan Smyth","EDM","L","72","1110.5333333333","10","13","6","7","23","54.76","129","7.75","202","175","135","87","9","12","44","22","22","0","0","12","35","27","58","80","29","91","91","50.00"
"109","Steve Ott","BUF, STL","C","82","1494.8333333333","9","14","13","1","23","67.65","127","7.09","199","162","104","48","5","9","92","32","26","4","2","30","28","15","246","81","35","494","423","53.87"
"164","Vernon Fiddler","DAL","C","76","1009.6","6","17","10","7","23","65.71","109","5.50","182","145","88","32","6","10","37","17","16","1","0","20","24","21","45","114","52","513","469","52.24"
"195","Johnny Boychuk","BOS","D","75","1589.4166666667","5","18","11","7","23","28.40","142","3.52","287","196","33","6","5","12","45","21","20","1","0","12","31","16","158","206","151","0","0","-"
"259","Brad Richardson","VAN","R","73","1087.8","11","12","10","2","23","56.10","85","12.94","175","128","110","45","8","12","35","16","15","1","0","17","20","27","63","79","52","533","433","55.18"
"260","Marc Methot","OTT","D","75","1630.5833333333","6","17","8","9","23","34.85","117","5.13","210","154","44","6","4","9","28","14","14","0","0","6","43","21","181","119","110","0","0","-"
"432","Shawn Matthias","FLA, VAN","L","77","1002.0833333333","12","11","4","7","23","71.88","127","9.45","200","162","131","68","8","20","26","13","13","0","0","15","15","33","93","91","29","183","250","42.26"
"558","Patrick Wiercioch","OTT","D","53","867.5","4","19","10","9","23","52.27","97","4.12","216","142","47","6","1","15","20","10","10","0","0","4","27","4","54","56","48","0","2","0.00"
"581","Matt Calvert","CBJ","L","56","901.75","9","14","9","5","23","62.16","90","10.00","157","118","103","49","7","5","53","19","14","5","0","20","19","20","111","89","29","3","6","33.33"
"621","Jakob Silfverberg","ANA","R","52","741.68333333333","10","13","9","4","23","67.65","119","8.40","187","153","114","56","10","7","12","6","6","0","0","9","9","17","31","65","20","1","11","8.33"
"865","Danny DeKeyser","DET","D","65","1406.65","4","19","6","13","23","41.82","84","4.76","172","119","33","8","3","9","30","15","15","0","0","14","36","13","64","110","116","0","0","-"
"4","Sergei Gonchar","DAL","D","76","1338.3666666667","2","20","8","12","22","38.60","89","2.25","210","129","48","6","4","15","20","10","10","0","0","8","33","10","71","97","81","0","0","-"
"81","Martin Havlat","S.J","R","48","706.75","12","10","8","2","22","62.86","72","16.67","138","109","77","43","5","11","10","5","5","0","0","11","34","15","9","39","14","0","4","0.00"
"131","Dan Hamhuis","VAN","D","79","1892.6","5","17","13","4","22","29.73","150","3.33","308","208","87","13","3","17","26","13","13","0","0","24","69","48","87","127","130","0","0","-"
"160","David Moss","PHX","R","79","1157.55","8","14","6","8","22","56.41","151","5.30","269","212","149","78","10","14","18","9","9","0","0","20","16","32","120","91","49","21","30","41.18"
"208","Patrick Dwyer","CAR","R","75","1098.8","8","14","8","6","22","81.48","134","5.97","234","190","135","77","11","21","14","7","7","0","0","20","26","44","107","103","48","9","15","37.50"
"289","Andrej Meszaros","BOS, PHI","D","52","924.86666666667","7","15","7","8","22","48.89","84","8.33","183","114","39","8","6","14","40","16","15","0","1","9","28","11","67","52","64","0","0","-"
"306","Alexander Edler","VAN","D","63","1467.05","7","15","5","10","22","56.41","178","3.93","404","246","86","21","9","18","50","24","24","0","0","14","34","28","112","157","136","2","1","66.67"
"362","Kris Letang","PIT","D","37","896.65","11","11","6","5","22","47.83","108","10.19","190","143","62","14","2","9","16","8","8","0","0","12","39","9","43","68","51","0","0","-"
"484","Thomas Hickey","NYI","D","82","1547.2666666667","4","18","8","10","22","37.29","96","4.17","226","151","58","12","5","7","34","16","16","0","0","7","57","34","72","155","132","0","0","-"
"511","Alec Martinez","L.A","D","61","956.93333333333","11","11","4","7","22","48.89","79","13.92","223","141","62","15","3","15","14","7","7","0","0","5","27","5","96","113","75","0","0","-"
"522","Zack Smith","OTT","C","82","1273.6","13","9","4","5","22","57.89","154","8.44","250","205","119","44","9","17","111","43","38","3","2","38","39","45","175","162","28","680","611","52.67"
"539","Tyler Myers","BUF","D","62","1357.7166666667","9","13","7","6","22","52.38","99","9.09","202","145","57","13","5","9","58","26","24","2","0","15","41","18","107","87","81","0","0","-"
"579","Andrei Loktionov","CAR, N.J","C","68","883.06666666667","7","15","12","3","22","61.11","78","8.97","156","120","85","29","8","15","14","7","7","0","0","8","11","31","33","72","15","154","215","41.73"
"692","Radko Gudas","T.B","D","73","1396.2666666667","3","19","8","11","22","38.60","114","2.63","251","166","33","2","4","12","152","50","41","4","5","31","36","13","273","98","138","0","0","-"
"847","Zemgus Girgensons","BUF","C","70","1072.1166666667","8","14","10","4","22","61.11","115","6.96","191","160","123","62","9","11","14","6","6","0","0","18","15","25","161","118","43","100","140","41.67"
"871","Michael Raffl","PHI","L","68","883.38333333333","9","13","11","2","22","70.97","101","8.91","187","148","115","52","8","12","28","14","14","0","0","18","21","25","113","113","44","52","41","55.91"
"123","Paul Gaustad","NSH","C","75","1035.5","10","11","7","4","21","70.00","74","13.51","110","90","65","34","3","6","61","22","18","3","1","11","20","25","122","65","55","696","504","58.00"
"166","Dennis Wideman","CGY","D","46","1043.9","4","17","5","12","21","42.00","102","3.92","227","159","43","6","4","5","18","9","9","0","0","10","39","13","62","74","75","0","0","-"
"189","Boyd Gordon","EDM","C","74","1091.85","8","13","7","6","21","77.78","81","9.88","142","111","76","40","3","9","20","9","9","0","0","5","19","21","27","101","89","843","649","56.50"
"191","Gregory Campbell","BOS","C","82","976.1","8","13","8","5","21","72.41","84","9.52","147","114","86","47","1","9","47","15","10","5","0","16","10","26","134","65","46","358","391","47.80"
"194","Eric Nystrom","NSH","L","79","1173.8166666667","15","6","1","5","21","63.64","120","12.50","208","157","117","52","11","10","60","17","10","6","1","23","16","26","154","98","35","2","8","20.00"
"475","Paul Byron","CGY","L","47","678.81666666667","7","14","12","2","21","72.41","46","15.22","93","68","65","28","3","2","27","8","6","1","1","8","13","29","63","27","10","7","25","21.88"
"568","Michael Stone","PHX","D","70","1274.45","8","13","8","5","21","42.00","105","7.62","239","155","40","2","2","13","38","19","19","0","0","8","5","9","153","129","114","0","0","-"
"662","Sami Vatanen","ANA","D","48","837.66666666667","6","15","9","6","21","44.68","73","8.22","166","112","46","5","2","10","22","10","10","0","0","16","22","15","66","79","47","0","0","-"
"778","Justin Fontaine","MIN","R","66","809.01666666667","13","8","5","3","21","75.00","79","16.46","141","112","88","37","8","5","26","13","13","0","0","8","14","24","9","49","23","2","0","100.00"
"839","Ryan Murray","CBJ","D","66","1311.4666666667","4","17","8","9","21","35.00","62","6.45","138","91","39","3","0","5","10","5","5","0","0","3","26","12","26","94","97","0","0","-"
"875","Elias Lindholm","CAR","C","58","842.5","9","12","6","6","21","55.26","70","12.86","130","99","73","34","2","8","4","2","2","0","0","3","28","37","51","64","17","106","123","46.29"
"50","Pascal Dupuis","PIT","R","39","690.2","7","13","11","2","20","68.97","97","7.22","161","131","87","37","4","10","8","4","4","0","0","7","11","12","68","33","29","2","4","33.33"
"68","Shawn Horcoff","DAL","C","77","990.1","7","13","11","2","20","58.82","69","10.14","111","86","81","44","4","6","52","25","25","0","0","8","17","34","63","39","29","209","208","50.12"
"286","Kyle Chipchura","PHX","C","80","777.45","5","15","8","7","20","68.97","46","10.87","85","61","61","31","5","3","45","15","10","5","0","23","12","30","116","101","9","176","155","53.17"
"331","Jannik Hansen","VAN","R","71","1112.2333333333","11","9","5","4","20","58.82","112","9.82","209","157","93","38","13","10","43","16","14","1","1","10","14","28","99","71","22","12","17","41.38"
"376","Darren Helm","DET","C","42","637.18333333333","12","8","4","4","20","64.52","83","14.46","151","113","86","38","7","4","14","7","7","0","0","21","13","17","73","55","16","269","279","49.09"
"419","James Sheppard","S.J","C","67","815.41666666667","4","16","9","7","20","68.97","84","4.76","143","112","77","40","4","11","35","15","14","1","0","15","15","31","105","113","34","105","128","45.06"
"433","Nikolay Kulemin","TOR","L","70","1135.1","9","11","7","4","20","62.50","81","11.11","149","115","93","31","9","10","24","12","12","0","0","13","15","30","153","71","63","38","70","35.19"
"457","Rob Klinkhammer","PHX","L","72","818.46666666667","11","9","6","3","20","64.52","103","10.68","175","146","90","47","7","12","19","8","7","1","0","15","13","14","168","82","7","1","5","16.67"
"595","Jordie Benn","DAL","D","78","1494.1166666667","3","17","5","12","20","32.79","91","3.30","218","144","44","5","6","7","30","15","15","0","0","8","39","27","118","154","122","1","0","100.00"
"296","David Booth","VAN","L","66","889.26666666667","9","10","6","4","19","61.29","117","7.69","228","172","126","62","7","16","18","9","9","0","0","16","16","23","121","117","17","13","10","56.52"
"349","Jakub Kindl","DET","D","66","1137.2166666667","2","17","6","11","19","41.30","93","2.15","206","143","43","3","5","13","24","12","12","0","0","10","34","14","57","58","42","0","0","-"
"412","Cal Clutterbuck","NYI","R","73","1046.2","12","7","3","4","19","63.33","172","6.98","286","228","168","74","15","15","40","20","20","0","0","30","24","30","270","89","14","7","9","43.75"
"489","Brendan Smith","DET","D","71","1305.5833333333","5","14","7","7","19","38.00","90","5.56","193","138","37","1","3","9","68","31","29","2","0","23","49","18","57","140","69","0","0","-"
"635","Dmitry Kulikov","FLA","D","81","1757.2","8","11","5","6","19","29.23","127","6.30","254","185","51","13","1","13","66","25","22","2","1","17","47","29","125","196","92","0","0","-"
"661","Marcus Foligno","BUF","L","74","1114.6166666667","7","12","6","6","19","65.52","79","8.86","131","110","60","38","7","2","82","24","16","6","2","17","19","36","206","69","43","146","155","48.50"
"698","Matt Irwin","S.J","D","62","1166.5","2","17","9","8","19","33.33","147","1.36","295","198","66","10","4","16","35","12","10","1","1","7","44","15","62","128","93","0","1","0.00"
"816","Jonas Brodin","MIN","D","79","1888.25","8","11","1","10","19","31.15","74","10.81","177","107","35","4","1","6","22","11","11","0","0","13","36","28","33","95","117","0","0","-"
"834","J.T. Brown","T.B","R","63","821.13333333333","4","15","10","5","19","70.37","113","3.54","187","154","104","47","9","14","6","3","3","0","0","8","12","19","70","96","32","7","15","31.82"
"48","Andrew Ference","EDM","D","71","1495.3","3","15","4","11","18","36.73","77","3.90","148","99","35","5","2","10","63","27","24","3","0","17","55","13","135","135","108","2","1","66.67"
"86","Chris Kelly","BOS","C","57","837.55","9","9","6","3","18","58.06","69","13.04","122","93","67","25","7","6","32","16","16","0","0","14","12","32","72","54","29","283","296","48.88"
"89","Derek MacKenzie","CBJ","C","71","799.9","9","9","6","3","18","75.00","70","12.86","133","102","66","27","6","8","47","16","11","5","0","18","16","24","241","68","32","256","241","51.51"
"117","Dominic Moore","NYR","C","73","855.28333333333","6","12","8","4","18","69.23","96","6.25","145","122","78","40","5","12","18","9","9","0","0","15","11","18","62","72","24","354","294","54.63"
"200","Daniel Paille","BOS","L","72","789.35","9","9","6","3","18","75.00","71","12.68","117","94","61","29","8","7","6","3","3","0","0","16","13","32","70","83","30","11","6","64.71"
"219","Nathan Horton","CBJ","R","35","556.48333333333","4","14","8","6","18","60.00","48","8.33","94","68","44","17","2","3","24","12","12","0","0","3","11","12","53","42","14","1","0","100.00"
"236","Brian Boyle","NYR","C","82","1046.5","6","12","6","6","18","66.67","137","4.38","211","176","137","74","10","10","56","21","18","2","1","14","20","20","154","105","54","306","272","52.94"
"244","Colin McDonald","NYI","R","70","867.16666666667","8","10","6","4","18","62.07","96","8.33","162","132","92","46","6","9","34","14","12","2","0","28","13","17","217","86","15","7","8","46.67"
"420","Viktor Stalberg","NSH","L","70","880.86666666667","8","10","7","3","18","72.00","114","7.02","199","157","105","48","6","15","32","15","15","0","0","18","23","32","55","81","25","1","2","33.33"
"453","Ben Lovejoy","ANA","D","78","1512.9666666667","5","13","8","5","18","31.58","107","4.67","219","151","36","3","2","6","37","17","16","1","0","10","32","17","215","155","150","0","0","-"
"460","Karl Alzner","WSH","D","82","1683.8833333333","2","16","5","11","18","36.00","95","2.11","201","143","41","4","0","7","26","13","13","0","0","11","33","28","73","130","158","0","0","-"
"525","Jesse Winchester","FLA","C","52","662.33333333333","9","9","9","0","18","78.26","100","9.00","156","130","85","45","8","9","38","12","9","2","1","9","9","9","65","77","21","63","67","48.46"
"563","Travis Hamonic","NYI","D","69","1726.1333333333","3","15","7","8","18","26.87","134","2.24","308","192","62","4","0","12","68","23","19","2","2","15","51","40","93","90","132","0","0","-"
"567","Jimmy Hayes","CHI, FLA","R","55","603.2","11","7","5","2","18","60.00","72","15.28","127","107","92","49","2","8","18","9","9","0","0","5","5","14","115","67","19","11","19","36.67"
"593","Matt Bartkowski","BOS","D","64","1250.3166666667","0","18","7","11","18","31.58","91","0.00","208","130","46","8","5","17","30","15","15","0","0","4","28","11","155","81","56","0","0","-"
"763","Mark Arcobello","EDM","R","41","618.01666666667","4","14","7","7","18","81.82","70","5.71","127","99","74","17","8","13","8","4","4","0","0","11","13","18","78","38","23","206","198","50.99"
"806","Nikita Kucherov","T.B","R","52","681.98333333333","9","9","7","2","18","69.23","102","8.82","189","156","138","48","5","7","14","7","7","0","0","9","17","17","15","55","19","1","0","100.00"
"811","Ryan Strome","NYI","R","37","562","7","11","5","6","18","58.06","89","7.87","137","109","83","39","6","7","8","4","4","0","0","3","22","21","29","25","8","165","209","44.12"
"21","Derek Morris","PHX","D","63","1225.2666666667","5","12","6","6","17","37.78","82","6.10","200","136","24","3","7","15","41","19","18","1","0","6","23","21","99","83","104","0","0","-"
"31","Sami Salo","T.B","D","71","1291.5","4","13","6","7","17","25.76","81","4.94","179","128","32","1","0","12","18","9","9","0","0","6","20","17","57","46","66","0","0","-"
"38","Eric Brewer","T.B","D","77","1351.5833333333","4","13","7","6","17","36.17","83","4.82","178","127","43","10","3","9","57","24","21","3","0","12","40","17","139","114","99","0","0","-"
"66","Francois Beauchemin","ANA","D","70","1616.95","4","13","6","7","17","17.71","100","4.00","225","148","51","11","0","9","37","17","16","1","0","11","51","17","112","72","171","0","0","-"
"223","Braydon Coburn","PHI","D","82","1840.3833333333","5","12","5","7","17","25.37","122","4.10","269","179","45","6","4","18","63","26","24","1","1","13","44","26","109","140","115","0","0","-"
"252","Jan Hejda","COL","D","78","1740.9166666667","6","11","2","9","17","24.29","75","8.00","154","106","38","9","2","12","40","16","15","0","1","3","31","22","170","109","144","0","0","-"
"273","David Jones","CGY","R","48","742.06666666667","9","8","6","2","17","56.67","104","8.65","168","138","104","52","5","9","10","5","5","0","0","5","13","15","102","52","31","38","35","52.05"
"304","Alexei Emelin","MTL","D","59","1136.1166666667","3","14","3","11","17","41.46","58","5.17","135","92","22","2","2","7","59","24","22","1","1","18","44","7","189","100","127","0","0","-"
"308","Tyler Kennedy","S.J","C","67","852.28333333333","4","13","9","4","17","60.71","143","2.80","270","197","114","35","5","17","34","14","12","2","0","23","14","36","54","98","11","57","79","41.91"
"385","Colin Greening","OTT","C","76","1044.5","6","11","7","4","17","53.13","108","5.56","183","148","99","47","8","8","41","16","13","3","0","19","20","28","225","115","30","22","37","37.29"
"388","Andrew Desjardins","S.J","L","81","902.61666666667","3","14","5","9","17","94.44","95","3.16","162","123","77","33","8","12","86","24","13","10","1","25","26","37","103","106","43","371","304","54.96"
"414","Jeff Petry","EDM","D","80","1726.7833333333","7","10","5","5","17","30.36","96","7.29","220","143","55","15","4","19","42","21","21","0","0","15","96","29","181","115","132","0","0","-"
"430","Jamie McBain","BUF","D","69","1391.4666666667","6","11","4","7","17","39.53","98","6.12","224","141","50","10","2","11","14","7","7","0","0","7","31","12","34","65","113","0","0","-"
"463","TJ Galiardi","CGY","L","62","905.85","4","13","9","4","17","60.71","100","4.00","182","149","97","50","6","8","21","9","8","1","0","26","16","23","77","85","43","62","93","40.00"
"470","Justin Braun","S.J","D","82","1720.85","4","13","5","8","17","24.29","121","3.31","269","166","69","7","6","15","20","10","10","0","0","10","39","40","77","193","146","0","0","-"
"497","Carl Gunnarsson","TOR","D","80","1552.7833333333","3","14","5","9","17","26.98","48","6.25","102","68","35","7","0","5","34","17","17","0","0","7","65","29","166","191","176","0","0","-"
"512","Joakim Andersson","DET","C","65","898.8","8","9","5","4","17","70.83","78","10.26","119","102","59","28","3","5","12","6","6","0","0","7","27","18","26","70","25","345","326","51.42"
"566","Marco Scandella","MIN","D","76","1429.6666666667","3","14","5","9","17","34.00","80","3.75","192","121","32","5","4","12","20","10","10","0","0","6","35","25","70","135","102","0","0","-"
"691","Brenden Dillon","DAL","D","80","1687.4666666667","6","11","5","6","17","25.37","97","6.19","205","137","41","8","0","14","86","33","28","4","1","26","52","15","168","125","149","0","0","-"
"704","Christopher Tanev","VAN","D","64","1327.15","6","11","2","9","17","34.00","65","9.23","130","89","28","4","3","8","8","4","4","0","0","7","18","17","25","172","136","0","0","-"
"775","Brian Gibbons","PIT","C","41","489.73333333333","5","12","7","5","17","70.83","29","17.24","53","38","33","17","5","1","6","3","3","0","0","13","11","10","24","43","19","9","13","40.91"
"6","Todd Bertuzzi","DET","R","59","864.53333333333","9","7","4","3","16","36.36","100","9.00","153","132","101","57","5","8","40","20","20","0","0","7","27","13","72","32","14","9","9","50.00"
"18","Michal Handzus","CHI","C","59","805.15","4","12","5","7","16","69.57","50","8.00","76","60","49","22","1","4","16","8","8","0","0","9","11","14","35","66","55","329","335","49.55"
"161","Johnny Oduya","CHI","D","77","1548.2833333333","3","13","5","8","16","28.07","83","3.61","161","110","29","3","3","3","38","19","19","0","0","8","52","15","49","145","114","1","0","100.00"
"261","Nate Thompson","T.B","C","81","1042.0166666667","9","7","5","2","16","51.61","105","8.57","164","136","115","57","2","18","27","11","10","1","0","8","9","28","114","70","45","496","478","50.92"
"294","Blake Comeau","CBJ","L","61","735.68333333333","5","11","6","5","16","64.00","107","4.67","194","140","82","23","10","7","36","15","13","2","0","14","16","22","197","74","16","10","7","58.82"
"332","Rene Bourque","MTL","R","63","893.55","9","7","5","2","16","55.17","118","7.63","221","172","120","60","7","10","32","16","16","0","0","14","9","13","90","82","15","4","4","50.00"
"370","Chris Butler","CGY","D","82","1661.8","2","14","9","5","16","38.10","83","2.41","192","122","39","4","2","6","39","14","12","1","1","11","64","14","68","117","211","0","0","-"
"435","Erik Condra","OTT","R","76","885.3","6","10","6","4","16","66.67","85","7.06","180","134","79","34","5","13","30","14","14","0","0","19","30","37","28","104","44","1","14","6.67"
"546","Michael Del Zotto","NSH, NYR","D","67","1152.9166666667","3","13","10","3","16","34.04","90","3.33","199","122","41","9","4","5","18","9","9","0","0","6","31","15","78","72","75","0","1","0.00"
"573","Matt Donovan","NYI","D","52","939.6","2","14","4","10","16","38.10","86","2.33","165","120","38","9","5","9","26","13","13","0","0","4","37","18","68","86","72","0","0","-"
"575","Dale Weise","MTL, VAN","R","61","513.43333333333","6","10","5","5","16","80.00","41","14.63","65","56","44","27","3","4","59","14","7","5","2","14","14","17","103","52","26","0","4","0.00"
"633","Calvin de Haan","NYI","D","51","1072.2333333333","3","13","7","6","16","39.02","71","4.23","153","96","36","6","0","7","30","14","14","0","0","9","34","30","114","58","104","0","0","-"
"666","Casey Cizikas","NYI","C","80","1069.8833333333","6","10","7","3","16","66.67","79","7.59","141","114","94","59","8","7","30","15","15","0","0","17","18","33","128","100","48","489","522","48.37"
"694","Ryan Stanton","VAN","D","64","941.56666666667","1","15","5","10","16","41.03","65","1.54","147","95","25","4","2","6","32","13","11","2","0","9","21","20","97","146","81","1","0","100.00"
"20","Chris Phillips","OTT","D","70","1345.9333333333","1","14","6","8","15","27.27","90","1.11","173","119","37","5","4","9","30","15","15","0","0","7","46","10","140","113","95","0","0","-"
"80","Barret Jackman","STL","D","79","1416.25","3","12","5","7","15","25.42","83","3.61","163","118","29","3","4","8","97","33","26","5","2","20","32","25","96","104","130","0","1","0.00"
"88","Ryan Malone","T.B","L","57","671.45","5","10","6","4","15","57.69","95","5.26","140","119","77","42","4","10","67","21","15","5","1","18","23","11","75","52","26","2","5","28.57"
"105","Ron Hainsey","CAR","D","82","1758","4","11","5","6","15","27.78","72","5.56","170","107","51","12","5","8","45","17","15","1","1","12","40","36","96","90","124","0","0","-"
"116","Paul Martin","PIT","D","39","958.26666666667","3","12","4","8","15","28.30","54","5.56","114","83","36","8","3","4","10","5","5","0","0","4","17","12","30","74","74","0","0","-"
"147","Jay Harrison","CAR","D","68","1130.6","4","11","4","7","15","31.91","103","3.88","216","142","38","9","1","15","44","19","17","2","0","11","23","8","141","69","82","0","0","-"
"159","Brooks Laich","WSH","C","51","879.83333333333","8","7","5","2","15","46.88","75","10.67","129","94","82","42","5","6","16","8","8","0","0","5","15","20","62","96","35","203","257","44.13"
"214","Alexandre Burrows","VAN","L","49","873.08333333333","5","10","6","4","15","51.72","104","4.81","201","155","121","67","10","10","71","27","23","3","1","24","13","24","84","77","33","23","32","41.82"
"246","Maxim Lapierre","STL","C","71","792.86666666667","9","6","5","1","15","68.18","78","11.54","135","110","64","28","10","4","78","20","14","2","4","10","3","19","87","61","18","301","292","50.76"
"262","Drew Miller","DET","L","82","1159.3333333333","7","8","6","2","15","51.72","117","5.98","180","153","114","56","4","13","21","8","7","1","0","11","9","26","122","145","63","9","14","39.13"
"293","Bryan Bickell","CHI","L","59","669.65","11","4","4","0","15","57.69","93","11.83","179","129","79","35","8","8","28","11","9","2","0","9","8","10","105","83","10","1","1","50.00"
"315","Nikita Nikitin","CBJ","D","66","1129.5666666667","2","13","8","5","15","32.61","95","2.11","197","127","41","2","5","3","20","10","10","0","0","4","21","13","84","76","72","0","0","-"
"529","Ville Leino","BUF","L","58","837.18333333333","0","15","7","8","15","68.18","38","0.00","82","56","54","26","3","5","10","5","5","0","0","17","17","23","26","70","25","125","162","43.55"
"571","Lance Bouma","CGY","C","78","983.33333333333","5","10","6","4","15","48.39","82","6.10","151","121","88","40","7","4","41","18","17","1","0","19","15","20","181","89","87","22","63","25.88"
"630","Jared Cowen","OTT","D","68","1394.8333333333","6","9","4","5","15","27.27","68","8.82","125","94","32","10","0","9","45","21","20","1","0","5","45","11","214","144","99","0","0","-"
"642","John Moore","NYR","D","74","1134.3166666667","4","11","5","6","15","34.88","115","3.48","250","167","62","11","3","12","25","11","10","1","0","10","27","4","59","122","57","0","0","-"
"667","David Savard","CBJ","D","70","1248.0166666667","5","10","4","6","15","30.61","63","7.94","134","83","29","3","1","4","28","14","14","0","0","5","9","12","149","130","81","1","0","100.00"
"681","Erik Haula","MIN","C","46","466.73333333333","6","9","3","6","15","75.00","56","10.71","90","75","40","20","4","3","29","9","7","1","1","3","5","8","23","37","17","161","187","46.26"
"779","Raphael Diaz","MTL, NYR, VAN","D","63","1132.4333333333","2","13","10","3","15","48.39","68","2.94","175","112","31","2","2","7","16","8","8","0","0","5","22","8","36","50","127","0","1","0.00"
"794","Tomas Jurco","DET","L","36","484.75","8","7","4","3","15","62.50","77","10.39","129","106","67","26","2","4","14","7","7","0","0","11","10","8","67","40","9","0","0","-"
"59","Robyn Regehr","L.A","D","79","1497.6333333333","3","11","5","6","14","30.43","73","4.11","161","106","24","2","1","9","46","20","18","2","0","9","40","5","211","171","96","0","0","-"
"72","Chris Neil","OTT","R","76","897.01666666667","8","6","4","2","14","45.16","99","8.08","174","134","90","49","3","17","211","61","41","15","5","36","13","16","253","84","18","1","2","33.33"
"178","Paul Ranger","TOR","D","53","923.45","6","8","6","2","14","40.00","59","10.17","118","89","24","7","5","7","36","18","18","0","0","8","53","39","115","63","72","0","0","-"
"213","Josh Gorges","MTL","D","66","1401.9833333333","1","13","8","5","14","31.82","35","2.86","106","72","15","3","2","3","12","6","6","0","0","6","29","11","97","134","177","0","1","0.00"
"297","Nicklas Grossmann","PHI","D","78","1490.8833333333","1","13","6","7","14","27.45","71","1.41","178","122","33","2","3","7","55","24","23","1","0","13","44","4","189","156","174","0","0","-"
"347","Marc Staal","NYR","D","72","1478.1333333333","3","11","5","6","14","28.57","92","3.26","217","136","60","12","3","14","24","12","12","0","0","6","48","41","83","105","84","1","0","100.00"
"384","Joe Vitale","PIT","C","53","581.63333333333","1","13","5","8","14","77.78","42","2.38","78","61","32","20","1","6","29","13","12","1","0","13","12","8","89","77","22","200","120","62.50"
"584","Matt Martin","NYI","L","79","940.01666666667","8","6","5","1","14","51.85","120","6.67","187","147","111","51","6","13","90","26","15","10","1","26","15","22","359","98","42","3","6","33.33"
"684","Anders Lee","NYI","L","22","345.9","9","5","2","3","14","70.00","68","13.24","99","89","80","44","3","9","14","7","7","0","0","3","8","9","48","34","2","1","5","16.67"
"702","Brandon Bollig","CHI","L","82","842.55","7","7","6","1","14","48.28","109","6.42","188","142","87","30","13","9","92","29","21","6","2","17","6","5","203","85","22","1","0","100.00"
"714","Michael Bournival","MTL","L","60","619.11666666667","7","7","5","2","14","73.68","78","8.97","126","102","60","33","7","8","18","9","9","0","0","6","10","15","67","83","42","28","33","45.90"
"56","Manny Malhotra","CAR","C","69","800.06666666667","7","6","4","2","13","52.00","53","13.21","86","68","49","18","7","5","18","8","8","0","0","7","21","24","82","51","56","566","386","59.45"
"99","Mike Weaver","FLA, MTL","D","72","1330.7166666667","1","12","2","10","13","28.89","53","1.89","112","85","22","3","3","9","31","14","13","1","0","20","23","15","121","141","128","1","0","100.00"
"106","Brooks Orpik","PIT","D","72","1526.2166666667","2","11","3","8","13","21.67","50","4.00","127","76","22","2","1","5","46","15","13","0","2","10","32","11","221","122","143","0","0","-"
"233","Mark Stuart","WPG","D","69","1285.8166666667","2","11","4","7","13","25.49","73","2.74","152","101","31","2","5","10","101","36","28","7","1","24","32","6","229","116","160","0","0","-"
"255","Kyle Quincey","DET","D","82","1706.05","4","9","4","5","13","25.00","106","3.77","213","148","59","12","4","4","88","36","33","2","1","10","39","31","88","126","109","0","0","-"
"270","Tanner Glass","PIT","L","67","789.68333333333","4","9","5","4","13","86.67","56","7.14","94","72","46","15","8","9","90","25","15","8","2","24","5","10","247","93","57","9","10","47.37"
"302","Brandon Prust","MTL","L","52","666.78333333333","6","7","5","2","13","61.90","49","12.24","67","55","43","15","4","5","121","32","18","11","3","22","15","12","92","43","35","65","60","52.00"
"322","Roman Polak","STL","D","72","1248.2833333333","4","9","3","6","13","31.71","83","4.82","161","121","32","7","1","6","71","23","18","3","2","14","11","10","151","78","131","0","0","-"
"335","Cody McLeod","COL","L","71","733.25","5","8","4","4","13","68.42","76","6.58","110","89","44","25","1","7","122","28","11","14","3","22","1","10","148","70","33","2","8","20.00"
