"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"681","David Jones","COL","R","27","306.71666666667","242","244","49.79","184","176","51.11","142","127","52.79","9","11","45.00","117","93","55.71","51","38","57.30","5","5","50.00","66","55","54.55","3","1","75.00","110","130","45.83","1","5","16.67","6.34","91.34","0.977","49","84","30","267","62.03","88","113","59","59.86"
"28","Craig Conroy","CGY","C","79","1355.45","1130","1140","49.78","858","923","48.18","612","698","46.72","59","64","47.97","523","513","50.48","200","210","48.78","20","29","40.82","323","303","51.60","22","16","57.89","493","533","48.05","16","17","48.48","9.64","90.83","1.005","249","482","350","936","41.57","432","654","538","44.54"
"68","Yanic Perreault","CHI","C","53","609.75","454","458","49.78","334","358","48.27","258","275","48.41","24","27","47.06","185","218","45.91","64","80","44.44","11","12","47.83","121","138","46.72","6","9","40.00","232","202","53.46","7","6","53.85","9.30","90.18","0.995","115","133","140","479","45.10","180","202","206","46.63"
"596","Freddy Meyer","NYI, PHX","D","57","1068.3166666667","926","935","49.76","696","702","49.79","524","506","50.87","43","53","44.79","425","477","47.12","180","201","47.24","24","27","47.06","245","276","47.02","9","14","39.13","396","367","51.90","7","11","38.89","8.21","89.53","0.977","92","219","157","780","36.95","234","386","334","41.20"
"101","Shean Donovan","OTT","R","82","785.43333333333","657","664","49.74","509","521","49.42","386","378","50.52","25","29","46.30","311","345","47.41","129","144","47.25","17","21","44.74","182","201","47.52","4","3","57.14","308","271","53.20","4","5","44.44","6.48","92.33","0.988","116","186","79","651","59.49","199","284","180","52.51"
"569","Denis Grebeshkov","EDM","D","71","1198.3","1015","1026","49.73","766","765","50.03","534","544","49.54","63","56","52.94","503","460","52.23","179","171","51.14","28","34","45.16","324","289","52.85","22","15","59.46","447","467","48.91","13","7","65.00","11.80","89.71","1.015","177","238","187","833","48.63","358","401","330","52.03"
"735","Tyler Kennedy","PIT","C","55","671.91666666667","556","563","49.69","428","431","49.83","309","311","49.84","27","19","58.70","261","238","52.30","109","88","55.33","16","9","64.00","152","150","50.33","5","3","62.50","262","269","49.34","6","5","54.55","8.74","93.89","1.026","110","182","113","513","49.33","166","237","196","45.86"
"210","Brian Willsie","L.A","R","53","563.21666666667","485","493","49.59","361","384","48.46","275","273","50.18","19","27","41.30","257","247","50.99","102","96","51.52","12","18","40.00","155","151","50.65","2","6","25.00","202","206","49.51","5","3","62.50","6.91","90.11","0.970","101","154","92","445","52.33","140","202","152","47.95"
"4","Chris Chelios","DET","D","69","1170.2333333333","886","901","49.58","709","723","49.51","501","544","47.94","36","51","41.38","329","424","43.69","119","188","38.76","16","25","39.02","210","236","47.09","9","11","45.00","481","398","54.72","9","15","37.50","7.19","90.63","0.978","177","261","229","809","43.60","332","393","370","47.29"
"551","Matt Stajan","TOR","C","82","1550.3","1405","1433","49.51","1037","1102","48.48","728","786","48.08","59","86","40.69","677","706","48.95","232","286","44.79","32","48","40.00","445","420","51.45","16","21","43.24","628","642","49.45","10","15","40.00","8.10","89.06","0.972","193","341","284","1175","40.46","372","521","484","43.46"
"545","Joni Pitkanen","EDM","D","63","1519.7166666667","1331","1360","49.46","1021","1052","49.25","755","774","49.38","83","73","53.21","632","596","51.47","252","219","53.50","40","30","57.14","380","377","50.20","25","26","49.02","621","658","48.55","17","15","53.13","10.99","90.57","1.016","173","300","187","911","48.06","414","529","391","51.43"
"393","David Hale","CGY","D","58","805.26666666667","618","632","49.44","479","514","48.24","347","357","49.29","23","31","42.59","283","302","48.38","115","117","49.57","12","15","44.44","168","185","47.59","9","9","50.00","268","277","49.17","2","7","22.22","6.63","91.32","0.979","106","161","119","691","47.11","205","261","206","49.88"
"785","Steve Downie","PHI","R","32","315.18333333333","252","259","49.32","197","186","51.44","151","138","52.25","16","14","53.33","109","118","48.02","47","47","50.00","7","8","46.67","62","71","46.62","4","5","44.44","118","123","48.96","4","1","80.00","10.60","89.86","1.005","43","100","45","232","48.86","62","140","93","40.00"
"314","Trent Hunter","NYI","R","82","1492.7833333333","1366","1404","49.31","1020","1058","49.09","746","781","48.85","57","80","41.61","615","687","47.24","271","269","50.19","30","38","44.12","344","418","45.14","12","22","35.29","596","581","50.64","13","19","40.63","7.64","89.76","0.974","190","401","299","946","38.85","365","578","560","39.46"
"220","Sami Salo","VAN","D","63","1489.85","1249","1287","49.25","998","995","50.08","706","711","49.82","64","55","53.78","592","569","50.99","268","239","52.86","37","27","57.81","324","330","49.54","13","12","52.00","553","604","47.80","12","16","42.86","9.07","92.26","1.013","254","409","272","923","48.29","497","609","483","50.71"
"567","Kris Newbury","TOR","C","28","122.48333333333","94","97","49.21","70","80","46.67","59","65","47.58","2","9","18.18","48","55","46.60","14","27","34.15","1","4","20.00","34","28","54.84","0","1","0.00","40","35","53.33","1","4","20.00","3.39","86.15","0.895","17","33","6","124","73.91","28","45","24","53.85"
"459","Lukas Krajicek","VAN","D","39","708.8","550","568","49.19","422","426","49.76","310","312","49.84","35","31","53.03","276","275","50.09","124","105","54.15","17","11","60.71","152","170","47.20","10","13","43.48","223","236","48.58","8","6","57.14","11.29","90.06","1.014","108","136","97","621","52.68","192","226","174","52.46"
"811","Chris Conner","DAL","R","22","263.86666666667","205","212","49.16","153","178","46.22","109","121","47.39","8","8","50.00","91","94","49.19","36","27","57.14","6","4","60.00","55","67","45.08","0","2","0.00","103","103","50.00","2","2","50.00","7.34","93.39","1.007","34","83","24","188","58.62","61","107","46","57.01"
"820","Kyle Okposo","NYI","R","9","148.15","139","144","49.12","99","109","47.60","74","79","48.37","7","3","70.00","66","78","45.83","30","34","46.88","4","2","66.67","36","44","45.00","2","1","66.67","61","58","51.26","1","0","100.00","9.46","96.20","1.057","10","20","10","124","50.00","41","31","39","51.25"
"151","Andre Roy","T.B","R","63","343.85","260","270","49.06","190","198","48.97","147","153","49.00","11","11","50.00","122","136","47.29","46","45","50.55","7","8","46.67","76","91","45.51","3","2","60.00","114","120","48.72","1","1","50.00","7.48","92.81","1.003","56","96","37","305","60.22","82","125","77","51.57"
"719","Adam Pineault","CBJ","R","3","33.133333333333","26","27","49.06","21","24","46.67","15","19","44.12","0","2","0.00","14","18","43.75","5","11","31.25","0","1","0.00","9","7","56.25","0","1","0.00","10","7","58.82","0","0","-","0.00","89.47","0.895","7","5","6","31","53.85","10","6","12","45.45"
"152","Shane Hnidy","ANA, BOS","D","76","1066.05","858","897","48.89","657","697","48.52","478","522","47.80","29","41","41.43","372","441","45.76","127","165","43.49","15","20","42.86","245","276","47.02","8","14","36.36","412","403","50.55","5","7","41.67","6.07","92.15","0.982","124","226","116","840","51.67","272","360","245","52.61"
"373","Lawrence Nycholat","OTT","D","3","35.833333333333","22","23","48.89","15","18","45.45","13","11","54.17","1","0","100.00","12","10","54.55","6","6","50.00","0","0","-","6","4","60.00","1","0","100.00","10","10","50.00","0","0","-","7.69","100.00","1.077","4","8","4","37","50.00","9","14","5","64.29"
"505","Aaron Voros","MIN","L","55","504.6","413","432","48.88","309","344","47.32","218","246","46.98","25","25","50.00","189","185","50.53","81","75","51.92","16","12","57.14","108","110","49.54","3","7","30.00","182","213","46.08","6","6","50.00","11.47","89.84","1.013","115","152","71","497","61.83","158","205","144","52.32"
"731","Andrej Sekera","BUF","D","37","725.9","563","589","48.87","423","435","49.30","310","315","49.60","36","34","51.43","268","255","51.24","112","90","55.45","26","19","57.78","156","165","48.60","6","6","50.00","260","290","47.27","4","9","30.77","11.61","89.21","1.008","95","172","93","515","50.53","200","270","182","52.36"
"221","Pavel Kubina","TOR","D","72","1722.3833333333","1601","1677","48.84","1217","1240","49.53","876","857","50.55","95","94","50.26","785","828","48.67","291","336","46.41","48","53","47.52","494","492","50.10","25","20","55.56","706","733","49.06","22","19","53.66","10.84","89.03","0.999","263","450","306","1015","46.22","565","699","558","50.31"
"683","Randy Jones","PHI","D","71","1376.85","1236","1297","48.80","916","965","48.70","663","738","47.32","75","65","53.57","549","559","49.55","241","212","53.20","42","39","51.85","308","347","47.02","20","17","54.05","564","626","47.39","12","9","57.14","11.31","91.19","1.025","208","338","242","1032","46.22","355","526","427","45.40"
"568","Alexander Steen","TOR","L","76","1374.5166666667","1218","1284","48.68","941","998","48.53","671","711","48.55","63","70","47.37","595","665","47.22","215","284","43.09","32","41","43.84","380","381","49.93","22","15","59.46","526","543","49.20","9","12","42.86","9.39","90.15","0.995","205","328","237","1032","46.38","367","511","420","46.63"
"767","Guillaume Latendresse","MTL","L","73","894.56666666667","778","821","48.66","589","602","49.45","396","422","48.41","43","32","57.33","402","375","51.74","155","140","52.54","23","20","53.49","247","235","51.24","9","5","64.29","324","371","46.62","11","7","61.11","10.86","92.42","1.033","145","222","92","635","61.18","218","322","216","50.23"
"740","Ryan Callahan","NYR","R","52","643.48333333333","501","529","48.64","413","403","50.61","308","293","51.25","22","16","57.89","264","266","49.81","105","126","45.45","14","10","58.33","159","140","53.18","5","3","62.50","205","204","50.12","3","2","60.00","7.14","94.54","1.017","74","124","60","538","55.22","165","219","137","54.64"
"389","Marcel Hossa","NYR, PHX","L","50","688.71666666667","567","599","48.63","442","441","50.06","315","324","49.30","20","27","42.55","258","292","46.91","115","115","50.00","9","19","32.14","143","177","44.69","7","5","58.33","253","255","49.80","4","3","57.14","6.35","91.67","0.980","96","165","100","490","48.98","158","262","187","45.80"
"508","Andrew Murray","CBJ","C","39","456.51666666667","318","336","48.62","255","246","50.90","182","190","48.92","17","23","42.50","147","163","47.42","60","62","49.18","7","14","33.33","87","101","46.28","8","7","53.33","140","144","49.30","2","2","50.00","9.34","87.89","0.972","66","114","94","407","41.25","96","162","147","39.51"
"135","Rhett Warrener","CGY","D","31","416.21666666667","331","350","48.60","252","271","48.18","192","188","50.53","15","23","39.47","163","151","51.91","64","59","52.03","9","8","52.94","99","92","51.83","5","6","45.45","134","156","46.21","1","9","10.00","7.81","87.77","0.956","56","75","70","396","44.44","111","141","115","49.12"
"385","Rostislav Klesla","CBJ","D","82","1903.2833333333","1496","1584","48.57","1146","1209","48.66","861","893","49.09","73","79","48.03","654","710","47.95","261","261","50.00","39","43","47.56","393","449","46.67","20","21","48.78","702","749","48.38","12","15","44.44","8.48","91.15","0.996","206","402","342","1488","37.59","448","673","666","40.22"
"78","Michael Peca","CBJ","C","65","1206.9166666667","952","1010","48.52","730","762","48.93","553","570","49.24","56","55","50.45","414","401","50.80","179","157","53.27","29","28","50.88","235","244","49.06","13","15","46.43","450","519","46.44","13","10","56.52","10.13","90.35","1.005","199","312","263","866","43.07","332","447","419","44.21"
"301","Francois Beauchemin","ANA","D","82","2093.4833333333","1626","1725","48.52","1302","1442","47.45","910","1067","46.03","62","104","37.35","728","869","45.59","271","364","42.68","36","51","41.38","457","505","47.51","14","32","30.43","784","767","50.55","8","19","29.63","6.81","90.25","0.971","223","401","244","1234","47.75","502","712","552","47.63"
"21","Mike Sillinger","NYI","C","52","967.18333333333","847","899","48.51","652","660","49.70","476","487","49.43","34","50","40.48","384","450","46.04","162","187","46.42","15","26","36.59","222","263","45.77","10","12","45.45","375","356","51.30","8","10","44.44","7.14","89.73","0.969","132","277","237","564","35.77","232","398","448","34.12"
"490","Kevin Bieksa","VAN","D","34","795.31666666667","660","701","48.49","494","556","47.05","362","399","47.57","35","40","46.67","295","325","47.58","141","133","51.46","21","28","42.86","154","192","44.51","7","9","43.75","299","318","48.46","6","3","66.67","9.67","89.97","0.996","125","168","112","510","52.74","236","265","199","54.25"
"34","Bret Hedican","CAR","D","66","1273.3333333333","1230","1308","48.46","959","987","49.28","702","717","49.47","65","62","51.18","543","609","47.14","259","256","50.29","43","37","53.75","284","353","44.58","11","12","47.83","556","606","47.85","11","13","45.83","9.26","91.35","1.006","140","583","188","1023","42.68","371","522","365","50.41"
"353","Kyle Wanvig","T.B","R","7","70.9","63","67","48.46","45","53","45.92","37","35","51.39","3","4","42.86","24","26","48.00","11","13","45.83","2","4","33.33","13","13","50.00","1","0","100.00","31","38","44.93","0","0","-","8.11","88.57","0.967","8","15","12","59","40.00","20","20","23","46.51"
"453","Carlo Colaiacovo","TOR","D","28","488.15","430","458","48.42","324","336","49.09","241","248","49.28","16","26","38.10","193","224","46.28","73","71","50.69","8","16","33.33","120","153","43.96","2","5","28.57","199","199","50.00","5","5","50.00","6.64","89.52","0.962","45","125","85","396","34.62","106","182","153","40.93"
"781","Matt Lashoff","BOS","D","18","244.38333333333","199","212","48.42","155","168","47.99","116","129","47.35","7","7","50.00","89","103","46.35","39","33","54.17","6","2","75.00","50","70","41.67","0","1","0.00","92","90","50.55","1","4","20.00","6.03","94.57","1.006","36","42","36","151","50.00","82","66","65","55.78"
"41","Brad May","ANA","L","61","403.91666666667","263","281","48.35","200","224","47.17","135","159","45.92","11","9","55.00","111","133","45.49","34","46","42.50","4","3","57.14","77","87","46.95","4","2","66.67","132","135","49.44","2","3","40.00","8.15","94.34","1.025","86","127","35","324","71.07","110","162","78","58.51"
"609","Brent Seabrook","CHI","D","82","1762.8666666667","1324","1415","48.34","1046","1105","48.63","835","847","49.64","82","85","49.10","620","660","48.44","258","251","50.69","43","42","50.59","362","409","46.95","24","26","48.00","608","650","48.33","15","17","46.88","9.82","89.96","0.998","214","408","253","1168","45.82","490","676","486","50.20"
"622","Jeff Tambellini","NYI","L","31","323.06666666667","272","291","48.31","200","201","49.88","164","144","53.25","7","15","31.82","111","139","44.40","47","53","47.00","2","7","22.22","64","86","42.67","2","4","33.33","123","123","50.00","3","4","42.86","4.27","89.58","0.939","53","63","40","252","56.99","91","96","89","50.56"
"660","Brett Sterling","ATL","L","13","161.11666666667","128","137","48.30","92","97","48.68","72","76","48.65","5","7","41.67","62","67","48.06","23","20","53.49","2","4","33.33","39","47","45.35","1","1","50.00","62","62","50.00","2","2","50.00","6.94","90.79","0.977","27","39","11","123","71.05","43","53","33","56.58"
"420","David Koci","CHI","L","18","65.433333333333","42","45","48.28","30","34","46.88","25","28","47.17","0","4","0.00","16","17","48.48","3","7","30.00","0","2","0.00","13","10","56.52","0","2","0.00","23","25","47.92","0","0","-","0.00","85.71","0.857","12","12","8","75","60.00","16","20","15","51.61"
"227","Shawn Thornton","BOS","L","58","429.13333333333","319","342","48.26","249","255","49.40","178","189","48.50","8","10","44.44","141","160","46.84","42","62","40.38","6","7","46.15","99","98","50.25","1","3","25.00","145","157","48.01","1","0","100.00","4.49","94.71","0.992","73","95","38","372","65.77","140","146","78","64.22"
"771","Benoit Pouliot","MIN","L","11","97.033333333333","82","88","48.24","64","68","48.48","39","51","43.33","4","4","50.00","34","48","41.46","12","20","37.50","0","3","0.00","22","28","44.00","2","1","66.67","45","35","56.25","2","0","100.00","10.26","92.16","1.024","16","26","14","112","53.33","25","37","24","51.02"
"226","Brett McLean","FLA","C","67","1087.6333333333","980","1052","48.23","762","813","48.38","581","629","48.02","51","53","49.04","445","486","47.80","204","197","50.87","31","33","48.44","241","289","45.47","6","12","33.33","457","486","48.46","14","8","63.64","8.78","91.57","1.004","198","235","238","823","45.41","336","354","404","45.41"
"143","Sheldon Souray","EDM","D","26","632.88333333333","529","568","48.22","391","428","47.74","265","302","46.74","25","26","49.02","218","261","45.51","74","100","42.53","13","15","46.43","144","161","47.21","6","4","60.00","259","254","50.49","6","4","60.00","9.43","91.39","1.008","91","158","102","317","47.15","201","244","208","49.14"
"287","Vitaly Vishnevski","N.J","D","69","1072.1166666667","812","872","48.22","613","673","47.67","439","510","46.26","30","49","37.97","369","406","47.61","129","158","44.95","14","26","35.00","240","248","49.18","10","8","55.56","380","413","47.92","5","15","25.00","6.83","90.39","0.972","96","191","90","893","51.61","251","319","233","51.86"
"540","Trevor Daley","DAL","D","82","1624.1666666667","1206","1297","48.18","924","1024","47.43","650","738","46.83","58","69","45.67","568","644","46.86","199","232","46.17","33","35","48.53","369","412","47.25","17","24","41.46","558","566","49.64","5","10","33.33","8.92","90.65","0.996","187","357","238","1142","44.00","356","527","412","46.35"
"848","Kyle Turris","PHX","C","3","59.266666666667","53","57","48.18","45","49","47.87","33","39","45.83","2","5","28.57","32","32","50.00","11","13","45.83","2","1","66.67","21","19","52.50","0","3","0.00","19","22","46.34","0","1","0.00","6.06","87.18","0.932","10","11","8","38","55.56","16","20","11","59.26"
"164","Kyle McLaren","S.J","D","61","1120.0666666667","882","949","48.17","675","699","49.13","484","496","49.39","41","48","46.07","432","446","49.20","161","175","47.92","22","25","46.81","271","271","50.00","14","12","53.85","396","436","47.60","4","11","26.67","8.47","90.32","0.988","118","251","160","1104","42.45","237","395","287","45.23"
"581","Aaron Rome","CBJ","D","17","309.03333333333","223","240","48.16","176","182","49.16","131","138","48.70","6","14","30.00","106","101","51.21","45","45","50.00","3","8","27.27","61","56","52.14","2","3","40.00","97","118","45.12","1","3","25.00","4.58","89.86","0.944","29","60","44","274","39.73","58","97","82","41.43"
"289","Dmitri Kalinin","BUF","D","46","797.65","632","681","48.13","503","507","49.80","372","369","50.20","25","31","44.64","289","312","48.09","133","104","56.12","18","16","52.94","156","208","42.86","6","10","37.50","294","314","48.36","1","5","16.67","6.72","91.60","0.983","103","160","80","524","56.28","212","273","170","55.50"
"530","Staffan Kronwall","TOR","D","18","200.15","178","192","48.11","134","152","46.85","91","115","44.17","7","11","38.89","87","107","44.85","33","46","41.77","7","8","46.67","54","61","46.96","0","3","0.00","80","73","52.29","0","0","-","7.69","90.43","0.981","18","35","27","221","40.00","41","49","45","47.67"
"460","Jeff Woywitka","STL","D","27","433.83333333333","354","382","48.10","281","299","48.45","203","216","48.45","16","16","50.00","161","192","45.61","63","66","48.84","6","5","54.55","98","126","43.75","6","4","60.00","173","172","50.14","4","7","36.36","7.88","92.59","1.005","48","92","57","387","45.71","95","135","101","48.47"
"57","Philippe Boucher","DAL","D","38","817.33333333333","617","666","48.09","479","504","48.73","331","365","47.56","40","38","51.28","276","339","44.88","107","124","46.32","19","14","57.58","169","215","44.01","17","17","50.00","303","284","51.62","4","6","40.00","12.08","89.59","1.017","97","181","131","480","42.54","201","268","236","46.00"
"359","Ryan Malone","PIT","L","77","1469.2666666667","1259","1359","48.09","1001","1062","48.52","706","754","48.36","100","77","56.50","666","606","52.36","312","256","54.93","57","44","56.44","354","350","50.28","17","20","45.95","510","639","44.39","24","11","68.57","14.16","89.79","1.040","303","439","281","859","51.88","476","596","429","52.60"
"547","Jay Bouwmeester","FLA","D","82","2252.4666666667","1987","2147","48.06","1569","1700","48.00","1172","1294","47.53","92","111","45.32","896","1003","47.18","353","407","46.45","41","58","41.41","543","596","47.67","26","31","45.61","933","1009","48.04","22","21","51.16","7.85","91.42","0.993","314","549","410","1221","43.37","740","934","850","46.54"
"800","Darren Helm","DET","C","7","49","37","40","48.05","31","33","48.44","24","20","54.55","1","4","20.00","16","19","45.71","11","6","64.71","1","4","20.00","5","13","27.78","0","0","-","19","20","48.72","0","0","-","4.17","80.00","0.842","12","10","6","46","66.67","15","13","7","68.18"
"729","Adam Berti","CHI","L","2","20.233333333333","12","13","48.00","9","11","45.00","5","9","35.71","0","0","-","4","4","50.00","2","1","66.67","0","0","-","2","3","40.00","0","0","-","6","8","42.86","0","0","-","0.00","100.00","1.000","3","4","2","17","60.00","3","4","2","60.00"
"62","Dean McAmmond","OTT","C","68","784.26666666667","615","667","47.97","435","504","46.33","319","359","47.05","31","40","43.66","301","329","47.78","109","123","46.98","23","24","48.94","192","206","48.24","4","6","40.00","268","292","47.86","4","10","28.57","9.72","88.86","0.986","113","172","112","638","50.22","187","269","198","48.57"
"188","Ruslan Salei","COL, FLA","D","82","1840.7","1552","1691","47.86","1188","1330","47.18","891","970","47.88","75","79","48.70","751","773","49.28","281","315","47.15","38","50","43.18","470","458","50.65","25","19","56.82","694","802","46.39","12","10","54.55","8.42","91.86","1.003","239","356","296","1361","44.67","506","572","564","47.29"
"169","Jochen Hecht","BUF","C","75","1449.2166666667","1239","1351","47.84","981","1024","48.93","714","733","49.34","67","78","46.21","570","631","47.46","238","216","52.42","43","37","53.75","332","415","44.44","13","14","48.15","574","634","47.52","10","26","27.78","9.38","89.36","0.987","215","432","281","803","43.35","377","611","454","45.37"
"347","Doug Janik","T.B","D","61","568.93333333333","442","482","47.84","324","347","48.29","235","260","47.47","16","21","43.24","207","232","47.15","73","80","47.71","11","11","50.00","134","152","46.85","3","6","33.33","198","213","48.18","2","4","33.33","6.81","91.92","0.987","59","108","66","521","47.20","112","151","125","47.26"
"374","Jim Vandermeer","CGY, CHI, PHI","D","75","1472.5333333333","1127","1229","47.84","841","951","46.93","625","695","47.35","59","61","49.17","543","558","49.32","220","227","49.22","34","29","53.97","323","331","49.39","12","22","35.29","479","572","45.58","13","9","59.09","9.44","91.22","1.007","214","327","213","1101","50.12","380","502","410","48.10"
"824","Cal Clutterbuck","MIN","R","2","14.166666666667","11","12","47.83","7","6","53.85","4","5","44.44","0","0","-","3","5","37.50","0","0","-","0","0","-","3","5","37.50","0","0","-","6","7","46.15","0","0","-","0.00","100.00","1.000","4","4","1","21","80.00","7","7","3","70.00"
"841","Steve Wagner","STL","D","24","443.48333333333","340","371","47.82","274","291","48.50","190","207","47.86","16","17","48.48","150","179","45.59","43","55","43.88","9","6","60.00","107","124","46.32","2","5","28.57","173","164","51.34","5","6","45.45","8.42","91.79","1.002","65","100","66","312","49.62","124","154","106","53.91"
"297","Joe DiPenta","ANA","D","23","245.01666666667","153","167","47.81","118","131","47.39","76","99","43.43","12","15","44.44","77","72","51.68","29","19","60.42","7","3","70.00","48","53","47.52","1","10","9.09","67","75","47.18","3","2","60.00","15.79","84.85","1.006","30","56","32","244","48.39","48","82","65","42.48"
"667","Bruno Gervais","NYI","D","60","1200.3166666667","1001","1097","47.71","755","831","47.60","550","622","46.93","39","50","43.82","471","534","46.87","194","219","46.97","21","27","43.75","277","315","46.79","8","12","40.00","426","454","48.41","10","8","55.56","7.09","91.96","0.991","112","238","173","816","39.30","268","412","362","42.54"
"53","Aaron Ward","BOS","D","65","1348.4833333333","1082","1188","47.67","823","935","46.81","586","673","46.54","54","57","48.65","480","562","46.07","172","215","44.44","24","33","42.11","308","347","47.02","17","16","51.52","511","531","49.04","13","8","61.90","9.22","91.53","1.007","138","291","205","919","40.23","318","485","423","42.91"
"705","Petteri Nokelainen","BOS","C","57","471.5","348","382","47.67","265","307","46.33","185","237","43.84","14","14","50.00","153","189","44.74","51","68","42.86","11","10","52.38","102","121","45.74","1","4","20.00","170","167","50.45","2","0","100.00","7.57","94.09","1.017","81","122","51","395","61.36","138","178","110","55.65"
"173","Brad Isbister","VAN","L","55","595.28333333333","446","491","47.60","348","376","48.07","248","269","47.97","15","19","44.12","208","212","49.52","96","80","54.55","7","12","36.84","112","132","45.90","5","6","45.45","204","237","46.26","3","1","75.00","6.05","92.94","0.990","90","177","77","505","53.89","139","233","145","48.94"
"343","Mike Commodore","CAR, OTT","D","67","1220.1833333333","1053","1160","47.58","789","869","47.59","574","631","47.63","45","78","36.59","452","585","43.59","206","236","46.61","33","46","41.77","246","349","41.34","7","16","30.43","502","491","50.55","5","15","25.00","7.84","87.64","0.955","148","327","268","921","35.58","355","485","445","44.38"
"802","Sergei Kostitsyn","MTL","L","52","747.31666666667","636","702","47.53","473","525","47.39","343","367","48.31","46","27","63.01","348","315","52.49","143","117","55.00","30","17","63.83","205","198","50.87","9","6","60.00","246","324","43.16","7","4","63.64","13.41","92.64","1.061","120","194","78","508","60.61","214","287","178","54.59"
"648","Clarke MacArthur","BUF","L","37","538.83333333333","456","504","47.50","355","394","47.40","263","277","48.70","28","22","56.00","200","260","43.48","67","98","40.61","15","14","51.72","133","162","45.08","6","4","60.00","222","213","51.03","4","4","50.00","10.65","92.06","1.027","89","155","71","336","55.63","144","216","139","50.88"
"745","Mikhail Grabovski","MTL","C","24","269.41666666667","249","276","47.43","199","213","48.30","134","153","46.69","12","15","44.44","139","123","53.05","55","52","51.40","6","12","33.33","84","71","54.19","5","2","71.43","98","133","42.42","1","1","50.00","8.96","90.20","0.992","48","52","18","211","72.73","82","91","56","59.42"
"511","Zbynek Michalek","PHX","D","75","1619.5833333333","1323","1467","47.42","1042","1135","47.86","763","813","48.41","57","72","44.19","543","671","44.73","194","230","45.75","26","38","40.63","349","441","44.18","13","17","43.33","677","711","48.78","17","16","51.52","7.47","91.14","0.986","232","332","270","1328","46.22","463","529","474","49.41"
"48","Darryl Sydor","PIT","D","74","1298.9166666667","1094","1215","47.38","845","929","47.63","608","654","48.18","57","51","52.78","558","520","51.76","258","195","56.95","40","28","58.82","300","325","48.00","11","13","45.83","480","613","43.92","5","9","35.71","9.38","92.20","1.016","214","291","193","1003","52.58","415","420","370","52.87"
"448","Fredrik Sjostrom","NYR, PHX","L","69","836.51666666667","666","740","47.37","529","583","47.57","382","407","48.42","27","35","43.55","278","324","46.18","119","119","50.00","16","20","44.44","159","205","43.68","7","5","58.33","336","371","47.52","4","10","28.57","7.07","91.40","0.985","115","218","115","731","50.00","184","298","217","45.89"
"851","Jesse Winchester","OTT","C","1","14","9","10","47.37","8","7","53.33","6","5","54.55","0","0","-","3","4","42.86","0","1","0.00","0","0","-","3","3","50.00","0","0","-","6","5","54.55","0","0","-","0.00","100.00","1.000","2","3","1","13","66.67","4","4","2","66.67"
"213","Joel Kwiatkowski","ATL","D","18","301.33333333333","242","269","47.36","194","217","47.20","146","169","46.35","10","16","38.46","101","118","46.12","38","34","52.78","6","9","40.00","63","84","42.86","1","5","16.67","123","132","48.24","3","2","60.00","6.85","90.53","0.974","27","65","43","229","38.57","65","111","93","41.14"
"275","Brad Stuart","DET, L.A","D","72","1522.4666666667","1321","1469","47.35","1007","1166","46.34","732","836","46.68","71","88","44.65","664","759","46.66","246","329","42.78","42","54","43.75","418","430","49.29","15","20","42.86","567","622","47.69","14","12","53.85","9.70","89.47","0.992","281","364","275","992","50.54","492","544","453","52.06"
"674","Toby Enstrom","ATL","D","82","2006.4","1573","1753","47.29","1201","1364","46.82","918","1025","47.25","107","99","51.94","732","804","47.66","288","296","49.32","51","52","49.51","444","508","46.64","26","26","50.00","751","832","47.44","28","20","58.33","11.66","90.34","1.020","280","483","392","878","41.67","644","789","694","48.13"
"546","Frans Nielsen","NYI","C","16","139.26666666667","104","116","47.27","75","78","49.02","61","51","54.46","4","3","57.14","42","52","44.68","15","20","42.86","0","1","0.00","27","32","45.76","2","1","66.67","49","52","48.51","2","1","66.67","6.56","94.12","1.007","37","25","8","123","82.22","49","42","28","63.64"
"355","Branko Radivojevic","MIN","R","73","1087.65","815","910","47.25","602","705","46.06","419","515","44.86","31","44","41.33","280","370","43.08","90","145","38.30","15","26","36.59","190","225","45.78","10","11","47.62","427","465","47.87","4","7","36.36","7.40","91.46","0.989","129","343","241","997","34.86","182","446","401","31.22"
"668","Drew Miller","ANA","L","26","290.93333333333","206","230","47.25","158","173","47.73","115","125","47.92","6","10","37.50","115","96","54.50","41","30","57.75","5","3","62.50","74","66","52.86","1","7","12.50","78","117","40.00","0","0","-","5.22","92.00","0.972","61","82","43","241","58.65","77","108","68","53.10"
"433","Colton Orr","NYR","R","74","578.96666666667","385","430","47.24","297","298","49.92","218","227","48.99","5","18","21.74","165","210","44.00","64","83","43.54","3","11","21.43","101","127","44.30","1","3","25.00","182","180","50.28","1","4","20.00","2.29","92.07","0.944","70","128","53","492","56.91","145","217","137","51.42"
