"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"68","Tomas Kaberle","CAR, MTL","D","72","1275.8333333333","1417","1078","56.79","1026","822","55.52","732","593","55.25","68","58","53.97","625","488","56.15","252","210","54.55","35","26","57.38","373","278","57.30","18","18","50.00","675","488","58.04","15","11","57.69","9.29","90.22","0.995","302","224","141","874","68.17","578","358","286","66.90"
"200","Jason Williams","PIT","C","8","84.583333333333","88","67","56.77","69","51","57.50","51","35","59.30","3","0","100.00","38","29","56.72","18","11","62.07","1","0","100.00","20","18","52.63","0","0","-","46","32","58.97","2","0","100.00","5.88","100.00","1.059","22","15","5","59","81.48","31","24","11","73.81"
"25","Petr Sykora","N.J","R","82","1304.3333333333","1156","881","56.75","878","674","56.57","642","518","55.34","62","47","56.88","551","398","58.06","190","169","52.92","31","28","52.54","361","229","61.19","21","9","70.00","548","402","57.68","10","9","52.63","9.66","90.93","1.006","186","250","135","975","57.94","373","410","306","54.93"
"661","Kyle Turris","OTT, PHX","C","55","926.96666666667","1043","795","56.75","735","622","54.16","540","456","54.22","42","25","62.69","461","362","56.01","179","163","52.34","17","13","56.67","282","199","58.63","11","6","64.71","492","355","58.09","11","5","68.75","7.78","94.52","1.023","160","190","113","616","58.61","289","290","218","57.00"
"123","Chris Neil","OTT","R","72","921.05","954","728","56.72","701","562","55.50","507","400","55.90","44","41","51.76","422","323","56.64","189","127","59.81","29","21","58.00","233","196","54.31","7","14","33.33","469","345","57.62","7","4","63.64","8.68","89.75","0.984","224","217","109","675","67.27","348","326","209","62.48"
"779","Tommy Wingels","S.J","C","33","453.68333333333","503","385","56.64","378","263","58.97","259","184","58.47","12","12","50.00","209","151","58.06","87","55","61.27","7","5","58.33","122","96","55.96","4","3","57.14","246","187","56.81","1","4","20.00","4.63","93.48","0.981","78","80","46","387","62.90","134","133","111","54.69"
"250","PA Parenteau","NYI","R","80","1492.2","1605","1229","56.63","1181","882","57.25","877","623","58.47","94","68","58.02","836","602","58.14","371","259","58.89","57","36","61.29","465","343","57.55","26","18","59.09","637","491","56.47","8","8","50.00","10.72","89.09","0.998","331","295","151","839","68.67","646","458","332","66.05"
"151","Radim Vrbata","PHX","R","77","1435.4666666667","1532","1174","56.61","1145","937","55.00","805","668","54.65","82","41","66.67","693","554","55.57","270","230","54.00","44","19","69.84","423","324","56.63","22","12","64.71","695","527","56.87","13","9","59.09","10.19","93.86","1.040","319","275","217","837","59.51","597","452","380","61.11"
"631","Rob Klinkhammer","OTT","L","15","171.65","176","135","56.59","127","108","54.04","87","77","53.05","4","5","44.44","77","62","55.40","30","25","54.55","0","3","0.00","47","37","55.95","3","2","60.00","83","64","56.46","1","0","100.00","4.60","93.51","0.981","23","37","18","126","56.10","41","53","40","50.62"
"863","Cam Fowler","ANA","D","82","1907.3666666667","1945","1495","56.54","1468","1148","56.12","1023","799","56.15","83","91","47.70","996","719","58.08","391","304","56.26","52","47","52.53","605","415","59.31","18","21","46.15","841","678","55.37","13","18","41.94","8.11","88.61","0.967","321","368","230","1045","58.26","708","634","479","59.65"
"57","Zdeno Chara","BOS","D","79","1975.4","2143","1648","56.53","1558","1254","55.41","1145","947","54.73","115","85","57.50","939","719","56.63","371","279","57.08","53","39","57.61","568","440","56.35","33","28","54.10","1019","783","56.55","28","16","63.64","10.04","91.02","1.011","260","396","367","1145","41.47","650","683","755","46.26"
"803","John Tavares","NYI","C","82","1686.6","1886","1452","56.50","1387","1068","56.50","1053","739","58.76","108","78","58.06","1047","701","59.90","513","314","62.03","72","41","63.72","534","387","57.98","24","19","55.81","677","592","53.35","8","14","36.36","10.26","89.45","0.997","350","333","151","851","69.86","741","536","357","67.49"
"716","Drew Doughty","L.A","D","77","1917.25","1955","1506","56.49","1474","1203","55.06","1022","826","55.30","75","61","55.15","883","689","56.17","377","276","57.73","43","36","54.43","506","413","55.06","18","16","52.94","915","686","57.15","12","9","57.14","7.34","92.62","1.000","325","408","332","1096","49.47","685","634","554","55.29"
"50","Daniel Briere","PHI","C","70","1215.1833333333","1348","1040","56.45","972","740","56.78","703","516","57.67","75","42","64.10","648","469","58.01","286","154","65.00","45","20","69.23","362","315","53.47","17","16","51.52","591","472","55.60","13","5","72.22","10.67","91.86","1.025","313","246","127","755","71.14","502","380","261","65.79"
"557","Bryan Little","WPG","C","74","1496.1","1616","1249","56.40","1217","985","55.27","838","714","53.99","76","82","48.10","758","623","54.89","316","263","54.58","41","44","48.24","442","360","55.11","19","19","50.00","700","527","57.05","14","17","45.16","9.07","88.52","0.976","307","328","275","833","52.75","610","492","490","55.45"
"623","Mark Letestu","CBJ, PIT","C","62","970.13333333333","995","770","56.37","760","598","55.96","569","477","54.40","49","51","49.00","456","352","56.44","184","162","53.18","28","32","46.67","272","190","58.87","11","10","52.38","452","351","56.29","9","9","50.00","8.61","89.31","0.979","197","223","169","675","53.83","345","316","305","53.08"
"866","Jeff Skinner","CAR","L","64","1191.9833333333","1297","1004","56.37","965","770","55.62","696","555","55.64","63","54","53.85","631","496","55.99","280","218","56.22","39","34","53.42","351","278","55.80","13","8","61.90","548","421","56.55","11","9","55.00","9.05","90.27","0.993","260","235","127","899","67.18","520","354","267","66.07"
"497","Steve Downie","COL, T.B","R","75","1194.8666666667","1253","975","56.24","920","708","56.51","665","495","57.33","64","63","50.39","586","491","54.41","247","218","53.12","42","45","48.28","339","273","55.39","9","9","50.00","560","408","57.85","12","6","66.67","9.62","87.27","0.969","208","248","127","834","62.09","372","393","278","57.23"
"614","Andrew Ebbett","VAN","C","18","172.5","167","130","56.23","132","104","55.93","96","78","55.17","10","5","66.67","84","58","59.15","34","34","50.00","5","4","55.56","50","24","67.57","2","1","66.67","76","62","55.07","3","0","100.00","10.42","93.59","1.040","26","37","23","174","53.06","38","52","48","44.19"
"871","Ryan Johansen","CBJ","C","67","853.26666666667","835","650","56.23","629","487","56.36","472","355","57.07","33","30","52.38","354","282","55.66","149","112","57.09","20","20","50.00","205","170","54.67","6","6","50.00","403","296","57.65","7","4","63.64","6.99","91.55","0.985","181","183","119","668","60.33","293","269","210","58.25"
"131","Jason Blake","ANA","L","45","636.41666666667","643","502","56.16","482","353","57.72","325","249","56.62","18","18","50.00","316","231","57.77","134","97","58.01","14","8","63.64","182","134","57.59","4","4","50.00","278","226","55.16","0","6","0.00","5.54","92.77","0.983","122","138","72","434","62.89","207","219","146","58.64"
"593","Nicklas Backstrom","WSH","C","42","804.9","863","674","56.15","662","507","56.63","461","369","55.54","54","38","58.70","400","321","55.48","135","129","51.14","23","17","57.50","265","192","57.99","18","11","62.07","408","298","57.79","12","8","60.00","11.71","89.70","1.014","156","131","91","499","63.16","329","244","205","61.61"
"262","Tomas Fleischmann","FLA","L","82","1566.1","1590","1243","56.12","1209","952","55.95","874","698","55.60","90","69","56.60","664","533","55.47","234","202","53.67","41","32","56.16","430","331","56.50","30","20","60.00","811","609","57.11","18","15","54.55","10.30","90.11","1.004","419","384","174","1012","70.66","681","519","329","67.43"
"443","Kris Versteeg","FLA","R","71","1413.6","1393","1089","56.12","1070","830","56.32","783","625","55.61","83","55","60.14","581","447","56.52","195","169","53.57","36","26","58.06","386","278","58.13","28","20","58.33","717","563","56.02","18","8","69.23","10.60","91.20","1.018","347","317","177","896","66.22","558","427","316","63.84"
"830","Mattias Ekholm","NSH","D","2","24.833333333333","23","18","56.10","14","13","51.85","9","11","45.00","0","1","0.00","11","6","64.71","3","2","60.00","0","1","0.00","8","4","66.67","0","0","-","11","9","55.00","0","0","-","0.00","90.91","0.909","5","3","4","25","55.56","7","4","7","50.00"
"644","Aaron Palushaj","MTL","R","38","287.51666666667","304","238","56.09","198","170","53.80","134","115","53.82","8","7","53.33","132","111","54.32","44","47","48.35","5","6","45.45","88","64","57.89","3","1","75.00","130","109","54.39","0","0","-","5.97","93.91","0.999","24","51","28","263","46.15","63","97","67","48.46"
"446","Mikhail Grabovski","TOR","C","74","1302.9666666667","1417","1110","56.07","1013","846","54.49","685","609","52.94","69","59","53.91","691","494","58.31","229","198","53.63","35","28","55.56","462","296","60.95","22","22","50.00","650","520","55.56","12","7","63.16","10.07","90.31","1.004","191","275","126","932","60.25","380","431","279","57.66"
"433","Alexander Edler","VAN","D","82","1956.9","2073","1625","56.06","1510","1238","54.95","1066","960","52.62","103","80","56.28","907","822","52.46","383","357","51.76","51","51","50.00","524","465","52.98","22","17","56.41","980","683","58.93","27","11","71.05","9.66","91.67","1.013","447","387","285","1180","61.07","884","635","574","60.63"
"30","Patrik Elias","N.J","C","81","1608.1","1435","1129","55.97","1088","855","56.00","810","651","55.44","93","72","56.36","671","536","55.59","263","236","52.71","40","44","47.62","408","300","57.63","35","10","77.78","675","509","57.01","18","15","54.55","11.48","88.94","1.004","324","324","250","987","56.45","641","555","495","56.43"
"352","Daniel Carcillo","CHI","L","28","319.2","305","240","55.96","233","177","56.83","172","136","55.84","18","8","69.23","141","116","54.86","55","40","57.89","9","2","81.82","86","76","53.09","4","4","50.00","144","112","56.25","5","2","71.43","10.47","94.12","1.046","66","70","29","256","69.47","107","113","60","64.07"
"893","J.T. Brown","T.B","R","5","69.283333333333","76","60","55.88","51","49","51.00","38","37","50.67","3","1","75.00","38","22","63.33","17","6","73.91","2","0","100.00","21","16","56.76","1","1","50.00","31","32","49.21","0","0","-","7.89","97.30","1.052","13","19","7","54","65.00","20","23","22","47.62"
"489","Martin Hanzal","PHX","C","64","1180.45","1238","979","55.84","920","784","53.99","651","557","53.89","64","41","60.95","562","471","54.40","226","192","54.07","36","18","66.67","336","279","54.63","17","14","54.84","552","427","56.38","10","8","55.56","9.83","92.64","1.025","250","220","198","714","55.80","459","388","341","57.38"
"702","Jason Demers","S.J","D","57","960.08333333333","1037","820","55.84","751","610","55.18","559","430","56.52","38","38","50.00","449","360","55.50","200","151","56.98","22","20","52.38","249","209","54.37","10","10","50.00","501","378","57.00","6","8","42.86","6.80","91.16","0.980","186","163","120","796","60.78","339","262","228","59.79"
"559","Nick Foligno","OTT","L","82","1200.8833333333","1221","966","55.83","873","731","54.43","646","533","54.79","62","55","52.99","514","437","54.05","216","181","54.41","34","25","57.63","298","256","53.79","11","20","35.48","619","452","57.80","13","8","61.90","9.60","89.68","0.993","226","250","139","898","61.92","356","377","269","56.96"
"110","Brad Richards","NYR","C","82","1661.75","1686","1335","55.81","1269","963","56.85","911","682","57.19","91","59","60.67","938","648","59.14","415","275","60.14","60","38","61.22","523","373","58.37","13","14","48.15","647","594","52.14","15","5","75.00","9.99","91.35","1.013","387","349","175","834","68.86","691","502","367","65.31"
"588","Derick Brassard","CBJ","C","74","1208.9166666667","1233","977","55.79","899","751","54.48","690","569","54.81","59","58","50.43","578","448","56.34","256","179","58.85","37","33","52.86","322","269","54.48","13","10","56.52","559","441","55.90","9","11","45.00","8.55","89.81","0.984","279","230","151","866","64.88","472","355","291","61.86"
"774","Cam Atkinson","CBJ","R","27","415.46666666667","434","344","55.78","339","254","57.17","254","189","57.34","28","21","57.14","212","151","58.40","92","63","59.35","18","10","64.29","120","88","57.69","4","4","50.00","193","155","55.46","5","6","45.45","11.02","88.89","0.999","90","84","70","290","56.25","149","133","109","57.75"
"385","Matt Moulson","NYI","L","82","1582.8","1729","1372","55.76","1271","1010","55.72","969","700","58.06","105","68","60.69","958","674","58.70","469","296","61.31","71","37","65.74","489","378","56.40","22","15","59.46","631","547","53.57","8","15","34.78","10.84","90.29","1.011","359","326","142","802","71.66","724","512","339","68.11"
"425","Alex Goligoski","DAL","D","71","1616.7666666667","1650","1309","55.76","1210","952","55.97","829","678","55.01","75","66","53.19","694","555","55.56","295","203","59.24","47","21","69.12","399","352","53.13","13","24","35.14","744","606","55.11","14","18","43.75","9.05","90.27","0.993","272","289","243","1016","52.82","541","455","433","55.54"
"590","Phil Kessel","TOR","R","82","1644.5166666667","1854","1472","55.74","1330","1134","53.98","968","802","54.69","107","84","56.02","908","712","56.05","339","275","55.21","56","41","57.73","569","437","56.56","32","25","56.14","838","650","56.32","18","14","56.25","11.05","89.53","1.006","357","295","169","981","67.87","694","477","364","65.60"
"174","Brad Boyes","BUF","R","65","855.85","886","704","55.72","650","540","54.62","456","385","54.22","35","21","62.50","417","307","57.60","185","130","58.73","16","11","59.26","232","177","56.72","13","5","72.22","404","332","54.89","6","4","60.00","7.68","94.55","1.022","178","162","98","598","64.49","303","236","183","62.35"
"166","Marian Gaborik","NYR","R","82","1600.3","1615","1286","55.67","1221","925","56.90","895","649","57.97","98","52","65.33","953","647","59.56","424","275","60.66","58","25","69.88","529","372","58.71","19","17","52.78","570","547","51.03","20","7","74.07","10.95","91.99","1.029","412","330","118","904","77.74","697","483","264","72.53"
"86","Brian Campbell","FLA","D","82","2205.5166666667","2211","1763","55.64","1678","1352","55.38","1208","982","55.16","101","76","57.06","939","746","55.73","351","306","53.42","45","39","53.57","588","440","57.20","28","16","63.64","1125","877","56.19","26","18","59.09","8.36","92.26","1.006","318","404","212","1344","60.00","788","664","478","62.24"
"349","David Backes","STL","R","82","1639.8333333333","1693","1350","55.64","1282","974","56.83","899","695","56.40","84","52","61.76","780","633","55.20","312","249","55.61","48","23","67.61","468","384","54.93","17","17","50.00","746","608","55.10","15","10","60.00","9.34","92.52","1.019","290","383","332","1261","46.62","540","543","576","48.39"
"490","Jakub Kindl","DET","D","55","772.95","740","590","55.64","574","456","55.73","427","335","56.04","30","22","57.69","338","287","54.08","128","119","51.82","18","13","58.06","210","168","55.56","8","6","57.14","353","257","57.87","4","3","57.14","7.03","93.43","1.005","131","143","81","628","61.79","257","222","157","62.08"
"161","Mark Streit","NYI","D","82","1917.0666666667","1977","1577","55.63","1472","1172","55.67","1111","847","56.74","96","90","51.61","1015","784","56.42","472","358","56.87","64","51","55.65","543","426","56.04","21","20","51.22","787","612","56.25","10","14","41.67","8.64","89.37","0.980","287","328","247","1081","53.75","730","562","455","61.60"
"317","Thomas Vanek","BUF","L","78","1320.9333333333","1388","1108","55.61","1023","845","54.76","745","637","53.91","87","59","59.59","628","537","53.91","290","235","55.24","45","33","57.69","338","302","52.81","22","16","57.89","658","482","57.72","18","6","75.00","11.68","90.74","1.024","362","278","154","817","70.16","620","448","328","65.40"
"304","Andre Deveaux","NYR","C","9","48.383333333333","40","32","55.56","30","26","53.57","17","17","50.00","4","1","80.00","26","15","63.41","11","4","73.33","3","1","75.00","15","11","57.69","1","0","100.00","12","16","42.86","0","0","-","23.53","94.12","1.176","10","11","11","40","47.62","13","14","18","41.94"
"735","Tyler Cuma","MIN","D","1","11.15","10","8","55.56","6","6","50.00","6","2","75.00","0","0","-","6","2","75.00","3","1","75.00","0","0","-","3","1","75.00","0","0","-","4","4","50.00","0","0","-","0.00","100.00","1.000","2","3","0","11","100.00","3","4","1","75.00"
"536","Colin Greening","OTT","C","82","1278.4833333333","1397","1118","55.55","998","846","54.12","712","645","52.47","63","56","52.94","624","532","53.98","238","228","51.07","35","32","52.24","386","304","55.94","17","12","58.62","674","514","56.73","9","11","45.00","8.85","91.32","1.002","320","344","150","785","68.09","531","512","308","63.29"
"264","Valtteri Filppula","DET","C","81","1478.9333333333","1480","1185","55.53","1106","937","54.14","800","702","53.26","89","65","57.79","715","600","54.37","302","239","55.82","40","35","53.33","413","361","53.36","30","18","62.50","666","504","56.92","18","10","64.29","11.13","90.74","1.019","347","287","202","958","63.21","513","425","365","58.43"
"722","Colin Wilson","NSH","C, L","68","1096.85","1076","863","55.49","821","661","55.40","609","474","56.23","62","38","62.00","498","360","58.04","220","132","62.50","29","20","59.18","278","228","54.94","18","11","62.07","477","415","53.48","15","6","71.43","10.18","91.98","1.022","223","236","120","785","65.01","377","334","268","58.45"
"883","Andrew Shaw","CHI","C","37","562.68333333333","528","424","55.46","378","316","54.47","272","237","53.44","31","29","51.67","257","220","53.88","94","86","52.22","18","12","60.00","163","134","54.88","7","8","46.67","228","176","56.44","5","8","38.46","11.40","87.76","0.992","75","97","93","419","44.64","167","185","174","48.97"
"172","Krys Kolanos","CGY","C","13","128.1","122","98","55.45","91","75","54.82","70","57","55.12","3","3","50.00","57","40","58.76","34","18","65.38","2","1","66.67","23","22","51.11","1","1","50.00","53","46","53.54","0","1","0.00","4.29","94.74","0.990","30","29","16","110","65.22","51","41","31","62.20"
"476","Paul Stastny","COL","C","79","1487.75","1629","1309","55.45","1206","986","55.02","905","689","56.78","83","67","55.33","788","572","57.94","368","244","60.13","52","40","56.52","420","328","56.15","17","13","56.67","721","608","54.25","12","9","57.14","9.17","90.28","0.994","323","325","251","896","56.27","597","496","489","54.97"
"656","Brett MacLean","WPG","L","5","42.416666666667","51","41","55.43","46","32","58.97","34","23","59.65","4","2","66.67","22","21","51.16","9","8","52.94","4","1","80.00","13","13","50.00","0","1","0.00","26","17","60.47","0","0","-","11.76","91.30","1.031","8","12","3","39","72.73","11","20","8","57.89"
"809","Nazem Kadri","TOR","C","21","297.35","312","251","55.42","228","184","55.34","153","141","52.04","17","9","65.38","148","116","56.06","58","44","56.86","12","6","66.67","90","72","55.56","3","2","60.00","149","116","56.23","2","1","66.67","11.11","93.62","1.047","53","58","37","232","58.89","92","94","73","55.76"
"710","Davis Drewiske","L.A","D","9","113.08333333333","108","87","55.38","75","67","52.82","53","40","56.99","2","2","50.00","39","40","49.37","11","14","44.00","0","0","-","28","26","51.85","1","1","50.00","62","44","58.49","1","1","50.00","3.77","95.00","0.988","22","27","14","99","61.11","33","37","20","62.26"
"353","Clarke MacArthur","TOR","L","73","1156.6166666667","1201","968","55.37","836","728","53.45","579","513","53.02","60","43","58.25","581","453","56.19","190","169","52.92","26","17","60.47","391","284","57.93","22","22","50.00","553","414","57.19","10","3","76.92","10.36","91.62","1.020","205","284","116","812","63.86","360","419","243","59.70"
"545","David Desharnais","MTL","C","81","1490.1666666667","1575","1270","55.36","1155","926","55.50","865","673","56.24","94","55","63.09","711","586","54.82","295","247","54.43","51","33","60.71","416","339","55.10","26","13","66.67","740","565","56.70","16","7","69.57","10.87","91.83","1.027","295","295","168","1046","63.71","636","467","374","62.97"
"764","TJ Brodie","CGY","D","54","889.86666666667","817","659","55.35","587","496","54.20","438","356","55.16","40","29","57.97","379","285","57.08","165","118","58.30","24","17","58.54","214","167","56.17","6","4","60.00","372","316","54.07","10","6","62.50","9.13","91.85","1.010","147","170","104","657","58.57","315","282","216","59.32"
"524","Tom Wandell","DAL","C","72","701.1","684","552","55.34","508","401","55.89","354","278","56.01","19","23","45.24","264","208","55.93","104","82","55.91","11","13","45.83","160","126","55.94","6","4","60.00","325","282","53.54","2","6","25.00","5.37","91.73","0.971","96","116","108","617","47.06","185","176","189","49.47"
"290","Joffrey Lupul","TOR","L","66","1228.3166666667","1422","1148","55.33","1012","870","53.77","744","622","54.47","90","64","58.44","699","570","55.08","285","220","56.44","49","28","63.64","414","350","54.19","26","23","53.06","642","486","56.91","15","11","57.69","12.10","89.71","1.018","307","231","128","721","70.57","550","380","283","66.03"
"399","Alex Ovechkin","WSH","L","78","1544.4166666667","1668","1348","55.31","1243","989","55.69","863","726","54.31","94","66","58.75","788","623","55.85","277","242","53.37","38","33","53.52","511","381","57.29","29","19","60.42","770","605","56.00","27","9","75.00","10.89","90.91","1.018","297","256","127","837","70.05","641","470","340","65.34"
"318","Milan Michalek","OTT","L","77","1505.6166666667","1680","1358","55.30","1222","1085","52.97","866","813","51.58","100","74","57.47","767","653","54.01","307","298","50.74","56","43","56.57","460","355","56.44","23","17","57.50","798","606","56.84","17","10","62.96","11.55","90.90","1.024","387","360","145","953","72.74","659","558","304","68.43"
"461","Aaron Gagnon","WPG","C","7","66.133333333333","73","59","55.30","54","41","56.84","32","29","52.46","0","1","0.00","31","27","53.45","13","12","52.00","0","0","-","18","15","54.55","0","0","-","36","28","56.25","0","1","0.00","0.00","96.55","0.966","9","12","8","63","52.94","18","19","14","56.25"
"766","Andrei Loktionov","L.A","C","39","488.65","482","391","55.21","354","316","52.84","249","203","55.09","11","14","44.00","206","185","52.69","80","83","49.08","6","7","46.15","126","102","55.26","3","3","50.00","226","182","55.39","2","4","33.33","4.42","93.10","0.975","95","92","42","407","69.34","134","122","76","63.81"
"369","John Mitchell","NYR","C","63","640.26666666667","596","484","55.19","461","337","57.77","332","235","58.55","28","15","65.12","314","218","59.02","152","90","62.81","13","10","56.52","162","128","55.86","4","2","66.67","253","231","52.27","10","3","76.92","8.43","93.62","1.021","90","154","83","466","52.02","148","199","150","49.66"
"634","Jamie Benn","DAL","L","71","1283.3166666667","1332","1082","55.18","993","797","55.47","712","571","55.49","76","55","58.02","534","438","54.94","221","167","56.96","43","24","64.18","313","271","53.60","18","15","54.55","607","523","53.72","13","12","52.00","10.67","90.37","1.010","273","336","184","842","59.74","506","512","393","56.28"
"61","Trent Whitfield","BOS","C","1","13.983333333333","16","13","55.17","14","7","66.67","11","5","68.75","0","0","-","11","4","73.33","5","1","83.33","0","0","-","6","3","66.67","0","0","-","4","8","33.33","0","0","-","0.00","100.00","1.000","6","3","1","8","85.71","9","4","2","81.82"
"493","T.J. Oshie","STL","R","80","1562.35","1529","1243","55.16","1176","915","56.24","814","638","56.06","80","52","60.61","715","559","56.12","290","210","58.00","48","26","64.86","425","349","54.91","17","12","58.62","680","568","54.49","12","11","52.17","9.83","91.85","1.017","298","350","281","1214","51.47","504","505","490","50.70"
"507","Kris Russell","CBJ, STL","D","55","935.71666666667","889","724","55.11","658","518","55.95","502","372","57.44","38","26","59.38","419","332","55.79","186","119","60.98","23","16","58.97","233","213","52.24","11","4","73.33","394","317","55.41","3","6","33.33","7.57","93.01","1.006","178","173","94","715","65.44","326","286","206","61.28"
"694","Joakim Andersson","DET","C","5","33.333333333333","27","22","55.10","23","18","56.10","14","11","56.00","1","0","100.00","10","9","52.63","4","4","50.00","0","0","-","6","5","54.55","0","0","-","15","7","68.18","1","0","100.00","7.14","100.00","1.071","8","8","2","24","80.00","11","11","4","73.33"
"295","Anton Babchuk","CGY","D","32","463.65","471","384","55.09","324","272","54.36","236","195","54.76","24","13","64.86","182","159","53.37","68","62","52.31","8","6","57.14","114","97","54.03","11","3","78.57","246","188","56.68","5","4","55.56","10.17","93.33","1.035","83","81","49","338","62.88","174","130","112","60.84"
"327","Zach Parise","N.J","L","82","1761.7833333333","1619","1320","55.09","1245","991","55.68","942","741","55.97","100","82","54.95","806","657","55.09","333","256","56.54","51","48","51.52","473","401","54.12","29","21","58.00","724","572","55.86","19","10","65.52","10.62","88.93","0.995","309","306","224","1092","57.97","650","564","440","59.63"
"330","Brent Burns","S.J","D","81","1825.65","2070","1688","55.08","1543","1208","56.09","1096","867","55.83","84","69","54.90","929","710","56.68","375","274","57.78","51","41","55.43","554","436","55.96","19","16","54.29","977","800","54.98","14","11","56.00","7.66","92.04","0.997","318","344","291","1261","52.22","719","544","538","57.20"
"728","Zach Boychuk","CAR","L","16","142.71666666667","136","111","55.06","96","82","53.93","65","57","53.28","4","6","40.00","58","53","52.25","24","28","46.15","2","3","40.00","34","25","57.63","1","1","50.00","68","47","59.13","1","2","33.33","6.15","89.47","0.956","33","32","18","120","64.71","52","43","34","60.47"
"242","Marek Zidlicky","MIN, N.J","D","63","1343.8333333333","1244","1016","55.04","943","763","55.28","696","574","54.80","64","49","56.64","612","455","57.36","252","173","59.29","36","30","54.55","360","282","56.07","18","8","69.23","551","460","54.50","9","10","47.37","9.20","91.46","1.007","262","239","167","889","61.07","537","417","343","61.02"
"21","Andrew Brunette","CHI","L","78","1056.8666666667","1003","820","55.02","761","613","55.39","554","447","55.34","52","48","52.00","493","399","55.27","204","177","53.54","27","31","46.55","289","222","56.56","16","9","64.00","460","357","56.30","8","7","53.33","9.39","89.26","0.986","249","224","69","832","78.30","425","354","175","70.83"
"323","Jeff Carter","CBJ, L.A","C","55","1055.0833333333","1090","891","55.02","856","716","54.45","596","524","53.21","52","51","50.49","535","374","58.86","218","162","57.37","31","33","48.44","317","212","59.92","7","8","46.67","463","430","51.85","10","9","52.63","8.72","90.27","0.990","258","234","169","625","60.42","447","352","300","59.84"
"78","Marian Hossa","CHI","R","81","1617.1333333333","1609","1318","54.97","1184","998","54.26","872","736","54.23","93","72","56.36","786","634","55.35","295","281","51.22","43","47","47.78","491","353","58.18","28","14","66.67","732","591","55.33","21","11","65.63","10.67","90.22","1.009","319","303","227","1100","58.42","622","523","415","59.98"
"142","Doug Janik","DET","D","9","130.51666666667","122","100","54.95","95","74","56.21","66","52","55.93","7","6","53.85","61","45","57.55","31","25","55.36","6","5","54.55","30","20","60.00","1","0","100.00","52","40","56.52","0","1","0.00","10.61","88.46","0.991","15","18","13","111","53.57","32","30","25","56.14"
"840","Tomas Vincour","DAL","C","47","485.48333333333","477","391","54.95","345","286","54.68","236","200","54.13","12","14","46.15","187","155","54.68","65","66","49.62","7","11","38.89","122","89","57.82","4","1","80.00","213","195","52.21","1","2","33.33","5.08","93.00","0.981","99","110","75","376","56.90","159","154","148","51.79"
"54","Josh Green","EDM","C","7","82.733333333333","90","74","54.88","67","64","51.15","42","47","47.19","2","7","22.22","41","24","63.08","18","11","62.07","2","4","33.33","23","13","63.89","0","0","-","45","43","51.14","0","3","0.00","4.76","85.11","0.899","13","16","9","77","59.09","26","24","22","54.17"
"746","Luke Adam","BUF","C","52","644.9","625","514","54.87","463","416","52.67","346","319","52.03","28","26","51.85","276","233","54.22","119","116","50.64","14","18","43.75","157","117","57.30","8","4","66.67","297","253","54.00","6","4","60.00","8.09","91.85","0.999","126","131","63","521","66.67","221","197","130","62.96"
"95","Vincent Lecavalier","T.B","C","64","1211.6","1301","1071","54.85","945","802","54.09","665","560","54.29","74","59","55.64","608","513","54.24","265","192","57.99","50","27","64.94","343","321","51.66","16","16","50.00","606","474","56.11","7","10","41.18","11.13","89.46","1.006","275","262","141","722","66.11","538","441","307","63.67"
"550","Bill Thomas","FLA","R","7","61.183333333333","57","47","54.81","43","41","51.19","32","34","48.48","1","2","33.33","16","19","45.71","5","7","41.67","1","1","50.00","11","12","47.83","0","0","-","37","25","59.68","0","1","0.00","3.13","94.12","0.972","10","11","9","49","52.63","15","17","14","51.72"
"813","Ryan Ellis","NSH","D","32","474.48333333333","457","377","54.80","335","287","53.86","249","221","52.98","24","15","61.54","224","163","57.88","76","65","53.90","9","9","50.00","148","98","60.16","10","2","83.33","199","178","52.79","5","3","62.50","9.64","93.21","1.029","106","86","44","368","70.67","169","137","96","63.77"
"484","Devin Setoguchi","MIN","R","69","1214.0666666667","1179","973","54.79","868","727","54.42","636","529","54.59","52","51","50.49","546","386","58.58","242","160","60.20","33","27","55.00","304","226","57.36","10","14","41.67","538","473","53.21","9","9","50.00","8.18","90.36","0.985","313","269","168","792","65.07","518","403","344","60.09"
"210","Tuomo Ruutu","CAR","L","72","1185.1666666667","1288","1066","54.72","949","823","53.56","652","593","52.37","59","52","53.15","596","512","53.79","270","215","55.67","34","30","53.13","326","297","52.33","11","11","50.00","579","450","56.27","14","7","66.67","9.05","91.23","1.003","282","261","176","938","61.57","477","390","306","60.92"
"717","Steven Stamkos","T.B","C","82","1805.6666666667","1839","1526","54.65","1345","1134","54.26","962","810","54.29","127","89","58.80","922","790","53.86","368","308","54.44","66","54","55.00","554","482","53.47","38","19","66.67","796","623","56.10","21","7","75.00","13.20","89.01","1.022","389","385","188","991","67.42","748","642","418","64.15"
