"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"172","Daniel Sedin","VAN","L","82","1521.35","41","63","34","29","104","80.00","266","15.41","452","358","269","142","12","23","32","16","16","0","0","15","48","36","13","65","12","4","13","23.53"
"124","Martin St. Louis","T.B","R","82","1720.05","31","68","47","21","99","77.95","254","12.20","450","349","255","107","27","24","12","6","6","0","0","34","71","55","37","90","64","50","81","38.17"
"399","Corey Perry","ANA","R","82","1829.6666666667","50","48","29","19","98","74.81","290","17.24","483","392","326","175","18","29","104","41","37","2","2","41","54","55","64","146","41","9","13","40.91"
"173","Henrik Sedin","VAN","C","82","1579.2833333333","19","75","45","30","94","70.68","157","12.10","257","199","154","74","8","13","40","20","20","0","0","15","38","43","15","37","21","721","666","51.98"
"786","Steven Stamkos","T.B","C","82","1655.3166666667","45","46","22","24","91","71.09","272","16.54","520","405","288","118","16","18","74","33","32","0","1","45","60","40","84","81","37","431","496","46.49"
"60","Jarome Iginla","CGY","R","82","1716.6666666667","43","43","26","17","86","77.48","289","14.88","518","391","267","107","18","26","40","17","15","2","0","26","70","40","103","100","28","227","193","54.05"
"470","Alex Ovechkin","WSH","L","79","1679.0666666667","32","53","30","23","85","77.27","367","8.72","774","526","344","94","27","47","41","19","18","1","0","39","59","48","241","157","23","6","12","33.33"
"7","Teemu Selanne","ANA","R","73","1309.5333333333","31","49","30","19","80","81.63","213","14.55","322","277","225","105","9","13","49","18","16","1","1","12","45","37","15","75","20","97","121","44.50"
"193","Henrik Zetterberg","DET","L","80","1566.7","24","56","35","21","80","76.19","306","7.84","541","432","306","105","11","19","40","20","20","0","0","24","60","54","38","115","19","516","468","52.44"
"145","Brad Richards","DAL","C","72","1564.1666666667","28","49","32","17","77","77.78","272","10.29","548","394","206","40","11","30","24","8","7","0","1","10","73","47","20","75","22","501","489","50.61"
"374","Eric Staal","CAR","C","81","1783.2666666667","33","43","26","17","76","64.96","296","11.15","540","429","303","141","23","35","72","31","30","0","1","30","44","64","81","101","31","840","911","47.97"
"390","Ryan Getzlaf","ANA","C","67","1464.15","19","57","27","30","76","68.47","117","16.24","236","182","137","50","5","11","35","16","15","1","0","14","81","35","189","76","57","542","641","45.82"
"659","Claude Giroux","PHI","C","82","1590.6166666667","25","51","34","17","76","77.55","169","14.79","303","233","202","89","8","23","47","18","16","1","1","43","44","48","117","101","44","548","547","50.05"
"687","Jonathan Toews","CHI","C","80","1661.1333333333","32","44","28","16","76","65.52","233","13.73","344","290","236","118","11","20","26","13","13","0","0","32","30","93","74","172","28","937","716","56.68"
"105","Patrick Marleau","S.J","C, L","82","1704.7666666667","37","36","17","19","73","65.18","279","13.26","470","365","262","117","20","31","16","8","8","0","0","13","66","35","86","87","31","288","261","52.46"
"377","Thomas Vanek","BUF","L","80","1387.65","32","41","23","18","73","70.87","238","13.45","383","324","275","172","25","28","24","12","12","0","0","29","45","43","30","42","12","8","18","30.77"
"394","Ryan Kesler","VAN","C","82","1680.55","41","32","22","10","73","61.34","260","15.77","496","375","312","160","16","41","66","29","28","0","1","37","21","65","124","120","80","859","637","57.42"
"402","Loui Eriksson","DAL","L","79","1624.95","27","46","27","19","73","76.84","179","15.08","285","244","206","104","12","11","8","4","4","0","0","23","34","72","26","116","46","1","3","25.00"
"562","Anze Kopitar","L.A","C","75","1619.05","25","48","30","18","73","77.66","233","10.73","410","315","190","83","8","18","20","10","10","0","0","28","40","62","92","146","45","579","581","49.91"
"753","Patrick Kane","CHI","R","73","1407.7833333333","27","46","24","22","73","74.49","216","12.50","378","287","216","78","14","16","28","13","13","0","0","24","40","55","17","105","17","2","12","14.29"
"144","Mike Ribeiro","DAL","C","82","1636.6","19","52","35","17","71","70.30","161","11.80","286","227","171","83","8","9","28","13","13","0","0","28","71","72","95","125","33","565","648","46.58"
"281","Patrick Sharp","CHI","L","74","1436.55","34","37","18","19","71","73.96","268","12.69","476","371","239","77","16","12","38","18","18","0","0","13","23","64","76","103","26","244","264","48.03"
"555","Bobby Ryan","ANA","R","82","1654.7333333333","34","37","25","12","71","66.36","270","12.59","423","358","255","120","16","16","59","24","22","1","1","39","42","62","156","122","34","87","132","39.73"
"104","Joe Thornton","S.J","C","80","1589.6166666667","21","49","33","16","70","62.50","149","14.09","261","201","164","75","12","12","47","18","16","1","1","21","98","114","56","70","35","675","565","54.44"
"136","Alex Tanguay","CGY","L","79","1561.1666666667","22","47","33","14","69","69.00","120","18.33","204","168","123","53","8","9","24","12","12","0","0","18","57","49","31","59","38","42","65","39.25"
"74","Daniel Briere","PHI","C","77","1408.95","34","34","19","15","68","70.83","246","13.82","386","307","235","119","10","26","87","37","35","1","1","37","16","33","36","77","17","395","425","48.17"
"235","Lubomir Visnovsky","ANA","D","81","1967.7166666667","18","50","18","32","68","46.58","152","11.84","339","231","93","14","2","17","24","12","12","0","0","8","45","30","52","76","116","0","0","-"
"852","John Tavares","NYI","C","79","1520.75","29","38","20","18","67","80.72","243","11.93","407","324","283","152","15","29","53","25","24","1","0","29","51","75","22","118","23","693","626","52.54"
"854","Matt Duchene","COL","C","80","1515.5833333333","27","40","23","17","67","69.79","202","13.37","356","287","223","97","15","24","33","15","14","1","0","24","52","65","57","108","48","628","618","50.40"
"316","Rick Nash","CBJ","R","75","1419.5","32","34","19","15","66","77.65","305","10.49","547","423","245","91","16","21","34","17","17","0","0","30","24","47","91","51","19","7","17","29.17"
"383","Jeff Carter","PHI","C","80","1458.3833333333","36","30","14","16","66","69.47","335","10.75","569","449","304","160","21","40","39","17","16","1","0","10","29","40","65","73","41","331","274","54.71"
"395","Mike Richards","PHI","C","81","1527.35","23","43","26","17","66","75.00","184","12.50","373","280","196","86","19","15","62","27","25","2","0","30","46","62","104","78","73","606","610","49.84"
"444","Joe Pavelski","S.J","C","74","1454.3666666667","20","46","27","19","66","66.67","282","7.09","453","364","262","126","29","32","24","12","12","0","0","26","49","51","61","104","67","554","466","54.31"
"554","Sidney Crosby","PIT","C","41","898.61666666667","32","34","20","14","66","84.62","161","19.88","278","219","165","70","7","10","31","14","13","1","0","24","29","15","31","51","23","546","435","55.66"
"672","Nicklas Backstrom","WSH","C","77","1578.5166666667","18","47","28","19","65","69.89","202","8.91","350","280","188","75","10","26","40","18","18","0","0","14","42","73","69","92","64","690","625","52.47"
"209","Dany Heatley","S.J","L","80","1572.1166666667","26","38","25","13","64","59.26","217","11.98","404","316","258","121","11","29","56","27","27","0","0","19","68","29","104","109","29","9","11","45.00"
"668","Phil Kessel","TOR","R","82","1611","32","32","23","9","64","78.05","325","9.85","572","434","319","104","17","29","24","12","12","0","0","23","45","45","11","70","22","24","35","40.68"
"883","Jeff Skinner","CAR","L","82","1362.2333333333","31","32","15","17","63","73.26","215","14.42","404","304","266","143","16","32","46","23","23","0","0","54","31","63","70","111","28","58","99","36.94"
"6","Nicklas Lidstrom","DET","D","82","1924.4166666667","16","46","18","28","62","50.82","175","9.14","357","264","71","10","1","12","20","10","10","0","0","0","33","33","49","50","92","0","0","-"
"45","Patrik Elias","N.J","C","81","1509.7166666667","21","41","21","20","62","80.52","204","10.29","349","262","166","67","12","15","16","7","7","0","0","14","55","45","62","58","25","224","274","44.98"
"177","Martin Havlat","MIN","R","78","1430.8166666667","22","40","28","12","62","78.48","229","9.61","369","303","184","70","6","22","52","25","25","0","0","24","47","43","34","67","24","3","7","30.00"
"256","Mikko Koivu","MIN","C","71","1383.8833333333","17","45","21","24","62","78.48","191","8.90","341","258","159","69","8","20","50","25","25","0","0","27","51","64","63","53","29","683","610","52.82"
"291","Ryane Clowe","S.J","L","75","1347.0833333333","24","38","25","13","62","82.67","185","12.97","286","230","161","98","7","23","100","32","20","12","0","39","54","43","153","123","22","17","24","41.46"
"413","David Backes","STL","R","82","1615.8833333333","31","31","19","12","62","58.49","211","14.69","361","305","236","100","8","20","93","38","34","3","1","34","23","47","213","133","40","506","632","44.46"
"418","Clarke MacArthur","TOR","L","82","1403.4","21","41","30","11","62","77.50","154","13.64","292","210","162","64","11","14","37","17","16","1","0","30","49","24","115","138","20","9","7","56.25"
"496","David Krejci","BOS","C","75","1414.2333333333","13","49","32","17","62","72.09","157","8.28","266","208","171","69","9","18","28","11","9","2","0","18","28","33","56","116","40","560","589","48.74"
"650","Milan Lucic","BOS","L","79","1309.8166666667","30","32","15","17","62","75.61","173","17.34","340","249","212","88","8","15","121","38","28","7","3","22","43","27","167","118","22","21","33","38.89"
"58","Shane Doan","PHX","R","72","1388.9333333333","20","40","26","14","60","73.17","221","9.05","402","312","199","74","9","17","67","28","26","1","1","17","36","41","172","148","28","73","86","45.91"
"253","Ilya Kovalchuk","N.J","R","81","1827.5833333333","31","29","19","10","60","75.95","245","12.65","461","349","224","63","14","20","28","11","9","2","0","23","104","43","28","69","12","9","22","29.03"
"163","Pavel Datsyuk","DET","C","56","1082.0666666667","23","36","23","13","59","77.63","137","16.79","257","191","171","63","4","17","15","6","5","1","0","20","38","71","54","80","20","429","356","54.65"
"473","Andrew Ladd","ATL","L","81","1625.8333333333","29","30","16","14","59","63.44","195","14.87","336","259","197","89","16","22","39","16","15","1","0","13","44","61","68","108","45","15","29","34.09"
"588","Keith Yandle","PHX","D","82","1999.0666666667","11","48","23","25","59","53.64","199","5.53","430","303","120","22","7","28","68","22","19","0","3","22","61","31","30","67","103","0","0","-"
"516","Mikhail Grabovski","TOR","C","81","1568.3","29","29","19","10","58","62.37","239","12.13","428","344","268","98","13","6","60","30","30","0","0","29","45","49","44","137","25","642","684","48.42"
"12","Ray Whitney","PHX","L","75","1271.6","17","40","27","13","57","69.51","156","10.90","283","222","159","71","1","22","24","12","12","0","0","15","32","27","29","51","15","45","55","45.00"
"110","Marian Hossa","CHI","R","65","1280.9333333333","25","32","15","17","57","75.00","205","12.20","318","254","218","80","10","16","32","16","16","0","0","10","32","53","48","70","23","3","1","75.00"
"222","Justin Williams","L.A","R","73","1259.35","22","35","17","18","57","74.03","213","10.33","386","303","188","67","7","31","59","24","22","1","1","21","64","26","51","140","29","7","7","50.00"
"254","Jason Spezza","OTT","C","62","1252.3333333333","21","36","25","11","57","71.25","188","11.17","345","268","162","64","12","20","28","13","13","0","0","19","62","52","14","45","24","681","529","56.28"
"258","Tuomo Ruutu","CAR","L","82","1377.7166666667","19","38","20","18","57","68.67","148","12.84","303","220","166","93","9","18","54","27","27","0","0","35","38","42","309","169","38","265","378","41.21"
"263","R.J. Umberger","CBJ","C","82","1575.5","25","32","19","13","57","67.06","220","11.36","363","299","231","124","12","18","38","14","13","0","1","26","20","44","114","98","70","111","109","50.45"
"279","Tomas Plekanec","MTL","C","77","1559.1666666667","22","35","20","15","57","67.86","227","9.69","398","306","209","76","9","12","60","28","28","0","0","25","37","43","53","71","45","788","789","49.97"
"385","Dustin Brown","L.A","R","82","1588.1166666667","28","29","18","11","57","67.06","228","12.28","420","324","202","90","11","23","67","28","26","1","1","52","67","35","300","165","29","18","19","48.65"
"405","Patrice Bergeron","BOS","C","80","1431.0833333333","22","35","23","12","57","65.52","211","10.43","365","277","208","88","16","20","26","13","13","0","0","11","24","49","45","72","56","815","624","56.64"
"552","Paul Stastny","COL","C","74","1460.4833333333","22","35","22","13","57","66.28","181","12.15","279","232","199","118","13","26","56","27","27","0","0","19","22","52","74","57","31","810","714","53.15"
"680","Nikolay Kulemin","TOR","L","82","1420.5833333333","30","27","9","18","57","73.08","173","17.34","314","240","212","81","9","18","26","13","13","0","0","22","28","37","101","65","48","60","51","54.05"
"50","Milan Hejduk","COL","R","71","1272.5","22","34","18","16","56","74.67","170","12.94","254","212","176","72","5","18","18","8","8","0","0","8","23","38","9","83","31","2","3","40.00"
"113","Brenden Morrow","DAL","L","82","1577.3166666667","33","23","14","9","56","54.90","209","15.79","362","304","244","144","10","17","76","35","33","2","0","38","60","41","225","107","43","1","10","9.09"
"711","Jamie Benn","DAL","L","69","1242.9833333333","22","34","18","16","56","83.58","177","12.43","326","247","196","90","8","18","52","20","16","4","0","32","33","66","124","119","41","84","111","43.08"
"732","Logan Couture","S.J","C","79","1408.0333333333","32","24","16","8","56","80.00","253","12.65","431","347","253","140","13","34","41","19","18","1","0","21","25","49","60","135","66","474","414","53.38"
"219","Brad Boyes","BUF, STL","R","83","1410.45","17","38","20","18","55","66.27","178","9.55","321","248","174","78","9","15","36","13","12","0","1","12","29","30","67","77","33","136","184","42.50"
"503","Johan Franzen","DET","R","76","1324.9666666667","28","27","17","10","55","63.22","248","11.29","410","341","239","90","11","17","58","25","24","0","1","17","35","36","143","84","29","74","73","50.34"
"106","Olli Jokinen","CGY","C","79","1404.3833333333","17","37","17","20","54","68.35","208","8.17","369","287","189","86","9","14","44","15","12","2","1","26","45","54","56","54","35","552","613","47.38"
"130","Vincent Lecavalier","T.B","C","65","1198.9","25","29","20","9","54","71.05","210","11.90","348","275","212","101","17","23","43","16","14","1","1","20","26","35","93","50","25","591","570","50.90"
"327","Alexander Semin","WSH","R","65","1167.6","28","26","17","9","54","72.97","196","14.29","439","308","200","60","19","20","71","29","27","1","1","18","42","62","27","46","6","4","9","30.77"
"494","Brandon Dubinsky","NYR","C","77","1557.4666666667","24","30","19","11","54","65.06","202","11.88","343","272","228","119","14","24","100","36","30","4","2","32","18","48","141","130","31","459","416","52.46"
"304","PA Parenteau","NYI","R","81","1476","20","33","18","15","53","61.63","162","12.35","264","205","176","68","9","16","46","23","23","0","0","28","54","45","118","128","28","11","19","36.67"
"375","Nathan Horton","BOS","R","80","1302.9166666667","26","27","14","13","53","63.10","188","13.83","334","262","216","87","9","17","85","27","19","7","1","24","25","26","74","81","14","8","11","42.11"
"451","Dustin Byfuglien","ATL","D","81","1887.6666666667","20","33","21","12","53","43.80","347","5.76","658","491","143","44","12","35","91","32","28","1","3","17","59","85","140","93","72","0","0","-"
"453","Matt Moulson","NYI","L","82","1547.3","31","22","8","14","53","60.23","237","13.08","402","315","281","170","15","36","24","12","12","0","0","18","22","46","84","72","48","5","4","55.56"
"652","Chris Stewart","COL, STL","R","62","1084.2","28","25","19","6","53","74.65","162","17.28","245","206","125","75","4","19","53","18","14","3","1","14","22","14","56","55","18","13","19","40.63"
"783","Ville Leino","PHI","L","81","1297.3","19","34","18","16","53","69.74","117","16.24","196","153","138","84","7","13","22","11","11","0","0","20","37","39","35","106","40","78","58","57.35"
"147","Erik Cole","CAR","L","82","1504.9333333333","26","26","15","11","52","64.20","201","12.94","366","275","233","134","19","18","49","19","17","1","1","38","36","65","225","119","34","7","27","20.59"
"277","Jason Pominville","BUF","R","73","1324.2333333333","22","30","18","12","52","63.41","215","10.23","353","273","158","68","7","17","15","6","5","1","0","20","27","43","35","74","50","67","88","43.23"
"294","Jussi Jokinen","CAR","L","70","1208.2666666667","19","33","20","13","52","71.23","136","13.97","222","176","130","68","4","12","24","11","11","0","0","23","38","39","45","68","38","169","151","52.81"
"477","Drew Stafford","BUF","R","62","1025.35","31","21","10","11","52","69.33","179","17.32","275","217","156","64","10","11","34","17","17","0","0","9","17","19","53","72","5","17","39","30.36"
"663","Patrik Berglund","STL","C","81","1392.4333333333","22","30","19","11","52","69.33","175","12.57","314","247","185","80","7","17","26","13","13","0","0","16","19","28","116","64","33","450","524","46.20"
"667","Michael Grabner","NYI","R","76","1146.3166666667","34","18","12","6","52","81.25","228","14.91","334","283","228","123","23","22","10","5","5","0","0","20","30","69","22","35","26","2","4","33.33"
"348","James Wisniewski","MTL, NYI","D","75","1720.6333333333","10","41","21","20","51","55.43","158","6.33","347","226","75","13","7","24","38","18","18","0","0","24","67","35","108","103","119","0","0","-"
"351","Alexander Steen","STL","L","72","1407.7","20","31","17","14","51","73.91","218","9.17","457","338","210","67","13","18","26","13","13","0","0","30","25","29","39","112","28","41","65","38.68"
"450","Toby Enstrom","ATL","D","72","1705.3666666667","10","41","21","20","51","48.57","113","8.85","247","158","57","8","3","18","54","25","25","0","0","14","29","26","30","142","137","0","0","-"
"707","Teddy Purcell","T.B","L","81","1142.25","17","34","17","17","51","62.20","196","8.67","316","246","164","53","8","18","10","4","4","0","0","7","19","35","21","48","16","12","25","32.43"
"128","Dan Boyle","S.J","D","76","1994.0166666667","9","41","17","24","50","39.68","199","4.52","419","289","139","25","5","33","67","28","26","1","1","14","51","34","55","96","139","0","2","0.00"
"157","Mikael Samuelsson","VAN","R","75","1247.4","18","32","23","9","50","68.49","215","8.37","382","286","170","55","12","14","36","18","18","0","0","17","36","25","76","38","21","9","19","32.14"
"192","Martin Erat","NSH","R","64","1157.8833333333","17","33","19","14","50","76.92","135","12.59","242","175","149","57","5","22","22","11","11","0","0","22","35","35","57","67","21","19","25","43.18"
"206","Andy McDonald","STL","L","58","1162.0166666667","20","30","15","15","50","69.44","180","11.11","280","243","174","76","13","20","26","13","13","0","0","7","15","23","40","89","27","207","142","59.31"
"283","Christian Ehrhoff","VAN","D","79","1895.3333333333","14","36","17","19","50","40.65","209","6.70","451","307","104","19","7","25","52","26","26","0","0","18","47","19","54","105","108","0","0","-"
"541","Rene Bourque","CGY","R","80","1420.2833333333","27","23","14","9","50","71.43","218","12.39","382","308","193","79","13","24","42","21","21","0","0","10","48","35","90","73","26","7","17","29.17"
"584","Kris Letang","PIT","D","82","1970.75","8","42","19","23","50","44.25","236","3.39","488","337","135","23","9","22","101","34","28","3","3","29","52","39","167","187","109","1","0","100.00"
"617","Sergei Kostitsyn","NSH","L","77","1169.5666666667","23","27","9","18","50","69.44","93","24.73","185","132","114","40","8","8","20","10","10","0","0","12","44","28","41","68","15","1","5","16.67"
"213","Scott Hartnell","PHI","L","82","1360.6666666667","24","25","14","11","49","56.98","177","13.56","291","242","174","99","7","18","142","45","35","6","4","27","33","31","168","128","38","5","5","50.00"
"255","Stephen Weiss","FLA","C","76","1527.5166666667","21","28","15","13","49","66.22","172","12.21","283","218","174","75","10","21","49","19","17","1","1","11","28","44","52","65","44","689","590","53.87"
"804","Tyler Ennis","BUF","C, L","82","1285.1666666667","20","29","19","10","49","65.33","210","9.52","340","277","198","97","12","21","30","15","15","0","0","21","25","45","42","92","27","2","7","22.22"
"3","Mark Recchi","BOS","R","81","1304.4833333333","14","34","16","18","48","60.00","132","10.61","211","165","140","56","8","10","35","16","15","1","0","23","32","16","81","81","25","52","45","53.61"
"171","Brian Rafalski","DET","D","63","1286.6333333333","4","44","18","26","48","48.00","106","3.77","218","143","46","2","2","8","22","11","11","0","0","4","57","12","49","127","54","0","0","-"
"194","Radim Vrbata","PHX","R","79","1293.0333333333","19","29","17","12","48","64.00","240","7.92","380","313","205","69","9","13","20","10","10","0","0","8","28","32","42","76","22","2","5","28.57"
"210","Marian Gaborik","NYR","R","62","1121.2333333333","22","26","15","11","48","73.85","192","11.46","324","257","220","107","17","23","18","9","9","0","0","12","26","34","46","85","22","0","0","-"
"295","Brooks Laich","WSH","C","82","1504.25","16","32","19","13","48","64.86","207","7.73","355","272","219","117","15","17","46","22","22","0","0","19","32","38","113","130","54","269","255","51.34"
"369","Alexandre Burrows","VAN","L","72","1226.2833333333","26","22","6","16","48","68.57","152","17.11","267","216","173","99","7","9","77","29","26","1","2","34","15","39","84","109","24","6","8","42.86"
"371","Chris Kunitz","PIT","L","66","1206.4666666667","23","25","14","11","48","59.26","133","17.29","263","200","152","79","9","19","47","22","21","1","0","17","22","18","155","92","14","4","4","50.00"
"386","Brent Seabrook","CHI","D","82","1999.7666666667","9","39","17","22","48","47.52","135","6.67","289","202","72","11","2","15","47","21","20","1","0","10","69","27","227","137","154","0","0","-"
"407","Shea Weber","NSH","D","82","2074.4333333333","16","32","17","15","48","47.52","254","6.30","497","374","109","13","8","24","56","28","28","0","0","13","51","62","211","92","113","0","0","-"
"512","Ryan Callahan","NYR","R","60","1194.0166666667","23","25","15","10","48","68.57","179","12.85","299","249","207","127","7","19","46","20","18","2","0","37","12","42","224","95","77","2","15","11.76"
"622","Patric Hornqvist","NSH","R","79","1242.3166666667","21","27","17","10","48","69.57","265","7.92","391","330","221","111","15","15","47","18","16","1","1","30","21","40","86","166","36","22","23","48.89"
"637","Bryan Little","ATL","C","76","1402.9833333333","18","30","16","14","48","57.14","158","11.39","283","211","176","85","13","15","33","11","9","1","1","22","22","80","41","66","31","616","715","46.28"
"39","Ryan Smyth","L.A","L","82","1479.15","23","24","9","15","47","62.67","195","11.79","307","271","179","131","12","11","35","16","15","1","0","21","46","33","25","160","18","57","75","43.18"
"97","Tomas Kaberle","BOS, TOR","D","82","1813.1","4","43","21","22","47","47.00","130","3.08","297","193","64","6","2","11","18","9","9","0","0","6","70","29","37","71","140","0","0","-"
"231","Antoine Vermette","CBJ","C","82","1542.7666666667","19","28","13","15","47","61.84","183","10.38","321","255","203","102","12","27","58","28","28","0","0","14","23","35","123","74","47","856","684","55.58"
"274","Mike Cammalleri","MTL","L","67","1238.15","19","28","14","14","47","67.14","193","9.84","343","265","189","63","9","18","33","15","14","1","0","20","31","23","17","33","19","33","41","44.59"
"666","Derick Brassard","CBJ","C","74","1260.1166666667","17","30","18","12","47","70.15","183","9.29","304","227","173","77","6","13","55","26","25","1","0","15","23","26","121","49","14","414","474","46.62"
"33","Andrew Brunette","MIN","L","82","1377.55","18","28","19","9","46","64.79","117","15.38","154","141","117","83","0","11","16","8","8","0","0","19","29","18","27","72","31","7","11","38.89"
"111","Daniel Cleary","DET","R","68","1131.25","26","20","15","5","46","74.19","192","13.54","312","265","164","84","13","8","20","10","10","0","0","21","16","18","112","172","25","35","56","38.46"
"149","Brian Gionta","MTL","R","82","1608.75","29","17","14","3","46","58.97","298","9.73","521","409","306","127","12","33","24","12","12","0","0","20","27","45","87","105","31","19","40","32.20"
"241","John-Michael Liles","COL","D","76","1672.6666666667","6","40","19","21","46","48.94","163","3.68","360","230","99","19","3","24","35","12","10","1","1","26","36","32","59","88","153","0","0","-"
"391","Brent Burns","MIN","D","80","2003.7833333333","17","29","13","16","46","49.46","170","10.00","378","248","108","22","4","20","98","38","34","2","2","14","80","47","133","72","106","1","1","50.00"
"489","Blake Comeau","NYI","L","77","1439.2333333333","24","22","16","6","46","76.67","182","13.19","360","253","196","72","16","16","43","20","19","1","0","19","55","55","120","87","32","35","77","31.25"
"495","Alex Goligoski","DAL, PIT","D","83","1845.55","14","32","13","19","46","40.71","162","8.64","392","244","98","22","5","18","40","20","20","0","0","16","56","14","75","106","106","0","0","-"
"513","Kris Versteeg","PHI, TOR","R","80","1418.4","21","25","15","10","46","63.01","180","11.67","366","262","159","48","13","18","53","21","19","1","1","29","35","53","45","109","56","63","67","48.46"
"615","Matt D'Agostini","STL","R","82","1210.25","21","25","16","9","46","63.01","163","12.88","286","223","149","67","12","9","40","17","15","2","0","20","12","24","70","153","36","21","34","38.18"
"761","Jakub Voracek","CBJ","R","80","1357.6666666667","14","32","20","12","46","60.53","183","7.65","299","251","190","98","6","20","26","13","13","0","0","19","27","38","55","80","22","24","41","36.92"
"25","Saku Koivu","ANA","C","75","1435.2","15","30","18","12","45","58.44","104","14.42","189","135","125","52","5","9","36","18","18","0","0","11","32","29","48","50","35","707","632","52.80"
"26","Todd Bertuzzi","DET","R","81","1292.5166666667","16","29","14","15","45","67.16","138","11.59","239","195","128","63","3","9","71","27","23","3","1","14","46","30","110","74","21","18","22","45.00"
"356","Duncan Keith","CHI","D","82","2204.55","7","38","16","22","45","37.19","173","4.05","451","274","87","14","7","18","22","11","11","0","0","5","83","56","45","106","149","0","0","-"
"382","Andrei Kostitsyn","MTL","L","81","1286.9666666667","20","25","17","8","45","69.23","196","10.20","363","274","216","78","13","17","36","18","18","0","0","7","38","23","140","101","26","0","2","0.00"
"457","David Jones","COL","R","77","1361.0666666667","27","18","10","8","45","70.31","153","17.65","267","215","176","115","7","21","28","14","14","0","0","11","28","24","93","91","38","10","11","47.62"
"469","Dustin Penner","EDM, L.A","R","81","1467.9833333333","23","22","12","10","45","67.16","173","13.29","307","253","180","81","7","14","47","18","16","1","1","14","69","45","90","53","30","131","175","42.81"
"505","Tyler Kennedy","PIT","C","80","1162.2833333333","21","24","17","7","45","80.36","234","8.97","402","307","172","66","10","27","37","14","11","3","0","18","20","25","95","118","23","27","33","45.00"
"576","James Neal","DAL, PIT","L, R","79","1382.2333333333","22","23","16","7","45","64.29","212","10.38","381","294","224","98","15","16","66","24","21","2","1","27","34","59","159","80","26","8","15","34.78"
"798","Erik Karlsson","OTT","D","75","1763.7","13","32","18","14","45","59.21","182","7.14","386","248","93","13","4","24","50","25","25","0","0","16","79","56","32","95","74","0","0","-"
"813","Derek Stepan","NYR","C","82","1348.4","21","24","16","8","45","65.22","166","12.65","309","230","207","94","10","15","20","10","10","0","0","16","25","39","83","127","26","277","442","38.53"
"82","Zdeno Chara","BOS","D","81","2060.2166666667","14","30","12","18","44","38.94","264","5.30","511","363","95","13","10","24","88","29","24","2","3","21","62","32","153","128","111","0","0","-"
"332","Frans Nielsen","NYI","C","71","1261.2","13","31","20","11","44","63.77","156","8.33","255","202","141","62","12","13","38","11","9","0","2","25","33","66","23","73","63","446","519","46.22"
"474","Blake Wheeler","ATL, BOS","R","81","1316.0333333333","18","26","16","10","44","77.19","179","10.06","292","239","168","80","12","14","46","23","23","0","0","15","29","40","74","101","47","52","96","35.14"
"480","Travis Zajac","N.J","C","82","1622.2","13","31","16","15","44","65.67","173","7.51","290","219","155","67","12","15","24","9","7","2","0","12","34","60","55","71","31","707","571","55.32"
"678","Artem Anisimov","NYR","C","82","1329.0333333333","18","26","14","12","44","68.75","190","9.47","335","255","219","128","13","12","20","10","10","0","0","18","16","46","74","141","45","306","382","44.48"
"28","Brendan Morrison","CGY","C","66","1101.8833333333","9","34","17","17","43","71.67","89","10.11","149","116","78","34","2","6","16","8","8","0","0","19","37","43","22","34","18","378","384","49.61"
"229","Jarret Stoll","L.A","C","82","1407.45","20","23","15","8","43","67.19","187","10.70","337","260","126","38","9","12","42","21","21","0","0","14","26","31","164","82","41","753","557","57.48"
"462","Mark Giordano","CGY","D","82","1897.55","8","35","16","19","43","43.43","165","4.85","390","261","88","9","5","16","67","29","26","3","0","21","42","25","140","155","193","0","0","-"
"467","Curtis Glencross","CGY","L","79","1283.3666666667","24","19","12","7","43","70.49","149","16.11","252","206","171","73","15","20","59","20","16","3","1","24","55","47","105","78","54","57","84","40.43"
"723","Kevin Shattenkirk","COL, STL","D","72","1428.5333333333","9","34","20","14","43","50.59","108","8.33","244","153","70","15","4","22","36","18","18","0","0","8","23","41","66","115","96","0","0","-"
"787","Alex Pietrangelo","STL","D","79","1738.0833333333","11","32","13","19","43","42.57","161","6.83","352","235","85","15","3","19","19","8","7","1","0","13","36","40","57","153","121","0","0","-"
"802","Jordan Eberle","EDM","R","69","1220.1333333333","18","25","17","8","43","79.63","158","11.39","286","209","195","78","5","16","22","10","10","0","0","20","41","56","32","112","17","11","15","42.31"
"855","Evander Kane","ATL","L","73","1303.95","19","24","18","6","43","68.25","234","8.12","378","302","234","110","14","20","68","26","23","2","1","44","39","53","154","146","32","26","38","40.63"
"174","Tim Connolly","BUF","C","68","1149.3666666667","13","29","13","16","42","67.74","151","8.61","273","199","128","49","8","16","20","10","10","0","0","12","34","22","24","51","53","445","524","45.92"
"227","Tomas Kopecky","CHI","R","81","1241.25","15","27","20","7","42","59.15","178","8.43","295","227","149","63","9","13","60","30","30","0","0","21","25","50","77","131","24","120","164","42.25"
"261","Ales Hemsky","EDM","R","47","859.26666666667","14","28","21","7","42","85.71","100","14.00","183","137","100","41","8","10","18","8","8","0","0","13","32","17","29","82","18","1","6","14.29"
