"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"814","Rasmus Ristolainen","BUF","D","82","2073.0166666667","9","32","15","17","41","45.56","202","4.46","396","263","89","14","10","23","33","11","9","1","1","18","48","20","139","169","137","0","0","-"
"15","Jason Chimera","WSH","L","82","1152.15","20","20","14","6","40","76.92","165","12.12","253","204","151","67","10","18","22","11","11","0","0","12","32","15","103","79","13","8","20","28.57"
"118","Chris Kunitz","PIT","L","80","1345.9666666667","17","23","15","8","40","50.63","150","11.33","279","212","159","63","5","19","41","19","18","1","0","18","43","33","264","125","33","5","6","45.45"
"308","Alex Killorn","T.B","L","81","1360.4166666667","14","26","18","8","40","53.33","154","9.09","278","218","181","77","3","14","44","22","22","0","0","24","46","31","76","125","23","31","49","38.75"
"353","Jake Muzzin","L.A","D","82","1891","8","32","15","17","40","47.62","203","3.94","447","297","102","15","6","21","64","28","27","0","1","8","68","13","197","185","135","0","0","-"
"460","Nick Leddy","NYI","D","81","1832","5","35","19","16","40","43.01","121","4.13","264","174","79","15","4","20","25","11","10","1","0","9","52","40","83","94","87","0","0","-"
"534","Brock Nelson","NYI","C","81","1280.0666666667","26","14","7","7","40","71.43","165","15.76","293","214","190","85","10","15","30","15","15","0","0","19","24","48","59","101","50","186","202","47.94"
"580","Brendan Gallagher","MTL","R","53","878.53333333333","19","21","12","9","40","61.54","173","10.98","275","215","172","110","8","27","24","11","11","0","0","25","14","30","43","109","25","12","17","41.38"
"607","Ondrej Palat","T.B","L","62","1110.9833333333","16","24","16","8","40","61.54","117","13.68","214","159","116","55","7","15","20","10","10","0","0","21","31","32","108","121","39","2","6","25.00"
"815","Bo Horvat","VAN","C","82","1404.85","16","24","13","11","40","71.43","155","10.32","245","198","177","94","8","9","16","8","8","0","0","16","17","27","69","70","53","760","733","50.90"
"819","Alexander Wennberg","CBJ","C","69","1094.3833333333","8","32","23","9","40","64.52","97","8.25","170","138","109","63","3","18","2","1","1","0","0","18","21","42","32","59","46","400","522","43.38"
"67","Ales Hemsky","DAL","R","75","982.58333333333","13","26","16","10","39","73.58","155","8.39","265","195","163","58","14","15","20","10","10","0","0","10","36","22","25","93","26","2","4","33.33"
"119","Eric Staal","CAR, NYR","C","83","1540.1","13","26","16","10","39","56.52","199","6.53","378","297","240","135","12","23","34","17","17","0","0","21","39","62","74","107","33","446","396","52.97"
"202","Troy Brouwer","STL","R","82","1393.5666666667","18","21","10","11","39","60.94","142","12.68","244","189","159","61","14","18","62","21","16","4","1","21","26","40","200","73","52","65","49","57.02"
"226","Marc-Edouard Vlasic","S.J","D","67","1549.7","8","31","13","18","39","46.43","116","6.90","280","190","64","7","6","18","48","13","9","2","2","7","29","15","47","125","129","0","0","-"
"268","Jamie McGinn","ANA, BUF","L","84","1200.5833333333","22","17","8","9","39","59.09","156","14.10","244","214","155","103","12","13","33","11","9","1","1","11","19","18","164","69","27","4","3","57.14"
"356","Carl Hagelin","ANA, PIT","L","80","1256.55","14","25","15","10","39","69.64","178","7.87","297","236","179","78","15","20","32","16","16","0","0","12","35","30","84","109","33","6","8","42.86"
"386","John Carlson","WSH","D","56","1327.2833333333","8","31","17","14","39","51.32","124","6.45","257","182","63","7","0","12","14","7","7","0","0","10","47","24","46","58","114","0","0","-"
"444","Jakob Silfverberg","ANA","R","82","1391.9","20","19","11","8","39","70.91","215","9.30","367","293","187","78","9","22","32","16","16","0","0","18","39","44","87","129","58","4","16","20.00"
"671","Sean Couturier","PHI","C","63","1171.85","11","28","16","12","39","70.91","119","9.24","200","149","99","48","5","16","30","15","15","0","0","19","29","27","31","107","30","537","568","48.60"
"811","Elias Lindholm","CAR","C","82","1485.1333333333","11","28","15","13","39","66.10","176","6.25","295","236","159","71","7","17","24","12","12","0","0","16","34","33","112","101","45","213","221","49.08"
"55","Antoine Vermette","ARI","C","76","1264.7166666667","17","21","11","10","38","57.58","123","13.82","191","155","104","60","6","16","93","33","29","1","3","12","33","27","55","68","57","754","597","55.81"
"72","Mike Cammalleri","N.J","L","42","809.71666666667","14","24","18","6","38","73.08","102","13.73","154","131","77","30","1","9","18","9","9","0","0","8","24","19","15","24","13","7","7","50.00"
"172","Drew Stafford","WPG","R","78","1393.35","21","17","10","7","38","67.86","187","11.23","289","227","151","68","6","15","26","13","13","0","0","8","34","30","59","63","15","51","50","50.50"
"195","Kris Versteeg","CAR, L.A","R","77","1184.8666666667","15","23","9","14","38","73.08","156","9.62","288","233","158","70","10","22","45","17","15","1","1","19","38","38","20","81","32","8","8","50.00"
"206","Jannik Hansen","VAN","R","67","1101.0833333333","22","16","12","4","38","67.86","117","18.80","190","156","102","55","10","7","32","15","15","0","0","15","24","25","39","36","19","6","15","28.57"
"428","Tyler Johnson","T.B","C","69","1182.6166666667","14","24","19","5","38","54.29","167","8.38","292","232","166","75","6","21","20","10","10","0","0","23","31","19","46","52","25","479","507","48.58"
"480","Sami Vatanen","ANA","D","71","1513.2833333333","9","29","13","16","38","48.72","140","6.43","298","197","86","18","6","16","20","10","10","0","0","8","54","34","85","106","105","0","0","-"
"791","Andre Burakovsky","WSH","L","79","1028.9333333333","17","21","8","13","38","73.08","126","13.49","238","176","132","57","13","15","12","6","6","0","0","9","30","34","37","93","24","17","20","45.95"
"856","Nikolaj Ehlers","WPG","L","72","1159.2666666667","15","23","16","7","38","60.32","167","8.98","304","240","153","46","10","12","21","9","8","1","0","26","37","20","29","68","25","0","2","0.00"
"8","Zdeno Chara","BOS","D","80","1927.75","9","28","15","13","37","42.05","158","5.70","312","217","57","6","2","17","71","33","32","1","0","22","87","23","134","118","123","0","1","0.00"
"184","Alex Goligoski","DAL","D","82","1954.1333333333","5","32","14","18","37","33.04","127","3.94","298","183","67","15","3","12","34","17","17","0","0","11","73","18","100","86","159","0","0","-"
"260","Nick Foligno","CBJ","L","72","1216.2","12","25","13","12","37","66.07","149","8.05","244","201","158","93","8","25","53","22","19","3","0","31","25","27","152","85","46","83","93","47.16"
"274","Matt Beleskey","BOS","L","80","1268.55","15","22","11","11","37","58.73","168","8.93","362","266","179","63","10","23","65","21","15","5","1","16","26","27","260","103","44","6","19","24.00"
"370","Alex Pietrangelo","STL","D","73","1920.25","7","30","19","11","37","45.68","182","3.85","319","237","99","23","5","13","20","10","10","0","0","18","39","41","48","153","136","0","0","-"
"482","Craig Smith","NSH","R","82","1245.15","21","16","14","2","37","55.22","199","10.55","347","274","224","95","12","17","40","19","19","0","0","13","44","42","84","91","18","76","154","33.04"
"533","Justin Faulk","CAR","D","64","1538.85","16","21","10","11","37","52.86","184","8.70","395","258","100","16","9","27","27","12","11","1","0","9","42","45","109","64","65","0","1","0.00"
"619","Tobias Rieder","ARI","R","82","1419.05","14","23","14","9","37","67.27","189","7.41","349","268","187","93","11","25","10","5","5","0","0","25","11","31","54","127","43","10","19","34.48"
"861","Robby Fabbri","STL","C","72","958.68333333333","18","19","8","11","37","75.51","114","15.79","193","155","127","51","12","9","25","11","10","1","0","18","20","27","51","74","9","6","9","40.00"
"74","Jason Pominville","MIN","R","75","1227.2833333333","11","25","10","15","36","57.14","187","5.88","286","236","122","48","8","16","12","6","6","0","0","9","22","21","31","67","31","37","45","45.12"
"91","Rick Nash","NYR","R","60","1016.3666666667","15","21","11","10","36","60.00","184","8.15","321","254","172","79","8","15","30","15","15","0","0","22","40","45","69","46","24","0","1","0.00"
"180","Blake Comeau","COL","L","81","1427.8","12","24","11","13","36","65.45","142","8.45","251","182","99","38","6","15","58","25","24","0","1","17","25","31","173","88","35","276","290","48.76"
"215","Benoit Pouliot","EDM","L","55","882.71666666667","14","22","12","10","36","69.23","109","12.84","174","150","117","55","3","13","30","15","15","0","0","15","29","32","35","40","25","20","29","40.82"
"267","Leo Komarov","TOR","C","67","1194.95","19","17","7","10","36","66.67","130","14.62","217","188","147","71","10","4","40","16","15","0","1","20","16","42","283","64","27","62","65","48.82"
"328","Logan Couture","S.J","C","52","904.13333333333","15","21","10","11","36","58.06","137","10.95","257","191","140","56","7","30","20","10","10","0","0","12","36","39","29","72","38","271","305","47.05"
"342","David Perron","ANA, PIT","L","71","1080.1","12","24","15","9","36","60.00","147","8.16","240","196","146","73","4","18","60","30","30","0","0","20","20","22","142","124","23","2","8","20.00"
"362","Zack Smith","OTT","C","81","1247.3833333333","25","11","7","4","36","59.02","121","20.66","220","176","132","68","10","10","80","30","25","4","1","34","26","33","175","108","26","380","349","52.13"
"399","Michael Stone","ARI","D","75","1684.9833333333","6","30","15","15","36","47.37","161","3.73","364","246","66","8","8","21","62","31","31","0","0","12","20","15","137","151","143","0","2","0.00"
"500","Anders Lee","NYI","L","80","1166.1666666667","15","21","13","8","36","54.55","183","8.20","282","240","198","129","5","17","51","21","18","3","0","7","21","32","164","137","31","1","5","16.67"
"543","Kevin Hayes","NYR","C","79","1079.3666666667","14","22","14","8","36","72.00","133","10.53","245","189","115","60","1","17","30","11","10","0","1","8","42","24","59","65","23","137","244","35.96"
"574","Joonas Donskoi","S.J","R","76","1075.65","11","25","16","9","36","66.67","107","10.28","189","150","157","76","3","13","20","10","10","0","0","16","37","33","31","148","46","2","1","66.67"
"710","Morgan Rielly","TOR","D","82","1904.6166666667","9","27","8","19","36","42.86","167","5.39","423","287","115","21","9","20","28","14","14","0","0","12","72","35","58","121","122","0","0","-"
"718","Tanner Pearson","L.A","L","79","1142.3833333333","15","21","14","7","36","72.00","137","10.95","265","201","162","65","11","10","18","9","9","0","0","22","18","27","104","111","34","8","17","32.00"
"850","Aaron Ekblad","FLA","D","78","1690.8166666667","15","21","8","13","36","38.71","182","8.24","324","240","86","23","5","16","41","19","18","1","0","9","41","24","87","126","59","0","0","-"
"853","Sam Bennett","CGY","C","77","1165.4166666667","18","18","12","6","36","66.67","136","13.24","240","180","166","85","8","21","37","17","16","1","0","30","27","34","110","76","32","160","187","46.11"
"23","Alex Tanguay","ARI, COL","L","70","1105.3333333333","8","27","16","11","35","54.69","71","11.27","124","95","70","36","1","5","32","16","16","0","0","12","17","27","22","36","36","3","2","60.00"
"177","Mike Green","DET","D","74","1462.8666666667","7","28","12","16","35","46.05","124","5.65","255","175","64","9","1","14","38","19","19","0","0","10","40","18","106","146","71","0","2","0.00"
"431","Tyler Bozak","TOR","C","57","988.46666666667","12","23","12","11","35","70.00","99","12.12","183","136","113","61","2","15","18","9","9","0","0","10","18","33","46","70","24","597","462","56.37"
"449","Evander Kane","BUF","L","65","1367.4166666667","20","15","9","6","35","68.63","271","7.38","473","362","200","75","22","21","91","36","32","3","1","32","37","37","171","131","23","62","62","50.00"
"478","Mattias Ekholm","NSH","D","82","1659.8166666667","8","27","12","15","35","44.30","114","7.02","245","170","90","24","4","16","44","22","22","0","0","11","54","26","67","127","106","0","0","-"
"487","Cody Eakin","DAL","C","82","1342.1833333333","16","19","13","6","35","58.33","133","12.03","231","180","138","68","12","13","42","21","21","0","0","13","46","42","98","86","47","567","621","47.73"
"688","Vladislav Namestnikov","T.B","C","80","1129.2666666667","14","21","11","10","35","64.81","106","13.21","177","141","122","61","11","14","45","18","15","3","0","22","18","15","49","108","33","175","216","44.76"
"726","Teuvo Teravainen","CHI","L","78","1196.9","13","22","16","6","35","70.00","136","9.56","245","183","131","42","8","6","20","10","10","0","0","15","25","35","24","64","31","125","184","40.45"
"28","Francois Beauchemin","COL","D","82","2056.55","8","26","6","20","34","41.46","127","6.30","264","179","52","5","3","12","38","19","19","0","0","8","41","31","78","67","256","0","0","-"
"248","Anton Stralman","T.B","D","73","1611.6666666667","9","25","10","15","34","45.33","127","7.09","247","175","68","18","8","12","20","10","10","0","0","6","35","26","99","106","73","0","0","-"
"350","Ryan McDonagh","NYR","D","73","1631.7166666667","9","25","16","9","34","35.42","113","7.96","262","175","83","9","8","14","22","11","11","0","0","14","67","31","98","101","138","1","0","100.00"
"398","Jori Lehtera","STL","C","79","1270.5333333333","9","25","11","14","34","50.00","83","10.84","140","102","93","42","5","6","38","19","19","0","0","10","19","29","43","114","26","485","484","50.05"
"497","Erik Haula","MIN","C, L","76","967.26666666667","14","20","13","7","34","75.56","100","14.00","164","127","78","38","9","13","24","12","12","0","0","9","13","34","57","65","55","416","365","53.27"
"540","Nick Bjugstad","FLA","C","67","1039.1666666667","15","19","14","5","34","60.71","171","8.77","274","220","155","63","8","18","41","15","13","1","1","14","26","25","87","58","28","449","419","51.73"
"623","Andrew Shaw","CHI","C","78","1142.7833333333","14","20","8","12","34","59.65","153","9.15","275","211","155","88","6","11","69","30","27","3","0","28","23","21","148","190","21","146","168","46.50"
"664","Ryan Nugent-Hopkins","EDM","C","55","1048.1333333333","12","22","15","7","34","60.71","109","11.01","215","147","114","44","8","10","18","9","9","0","0","12","30","43","39","65","36","369","454","44.84"
"14","Marian Hossa","CHI","R","64","1104.7333333333","13","20","14","6","33","68.75","191","6.81","307","231","186","71","10","21","24","12","12","0","0","16","25","44","37","75","33","0","2","0.00"
"29","Brian Gionta","BUF","R","79","1400.8666666667","12","21","15","6","33","62.26","169","7.10","275","220","134","63","5","11","12","6","6","0","0","7","21","31","46","75","36","54","66","45.00"
"734","Colton Parayko","STL","D","79","1531.5666666667","9","24","14","10","33","38.82","165","5.45","350","239","73","16","5","21","29","13","12","1","0","15","21","33","102","151","122","0","0","-"
"7","Matt Cullen","PIT","C","82","1138.1833333333","16","16","11","5","32","74.42","118","13.56","183","148","124","68","6","5","20","10","10","0","0","15","20","19","40","77","41","582","462","55.75"
"124","Dion Phaneuf","OTT, TOR","D","71","1586.6166666667","4","28","16","12","32","51.61","144","2.78","358","227","86","8","2","25","90","39","35","4","0","37","35","19","168","92","89","0","0","-"
"222","Andrew Cogliano","ANA","L","82","1183.4","9","23","12","11","32","74.42","131","6.87","231","181","120","54","7","13","28","13","13","0","0","10","34","26","124","64","27","6","11","35.29"
"223","Matt Niskanen","WSH","D","82","2022.25","5","27","12","15","32","34.04","150","3.33","335","220","70","8","9","8","38","19","19","0","0","8","62","34","157","170","145","0","0","-"
"289","Michael Frolik","CGY","R","64","1011.7666666667","15","17","9","8","32","74.42","155","9.68","269","192","142","54","10","8","24","12","12","0","0","12","21","27","49","75","44","5","5","50.00"
"376","Josh Bailey","NYI","R","81","1283.8","12","20","11","9","32","61.54","105","11.43","190","145","128","56","5","10","22","11","11","0","0","10","49","41","45","64","25","14","20","41.18"
"455","Ryan Ellis","NSH","D","79","1650.9833333333","10","22","13","9","32","40.51","152","6.58","297","200","62","9","3","15","35","16","15","1","0","26","23","24","61","110","100","0","0","-"
"16","Brian Campbell","FLA","D","82","1826.7833333333","6","25","12","13","31","31.31","99","6.06","199","143","44","4","1","12","26","13","13","0","0","13","54","23","27","153","80","0","0","-"
"92","Valtteri Filppula","T.B","C","76","1387.5166666667","8","23","12","11","31","57.41","101","7.92","163","128","97","39","7","5","46","23","23","0","0","12","37","30","30","100","25","632","584","51.97"
"152","Brad Richardson","ARI","C, R","82","1280.9666666667","11","20","12","8","31","67.39","117","9.40","210","156","128","58","2","24","46","19","17","2","0","18","15","26","57","87","53","523","438","54.42"
"354","Alec Martinez","L.A","D","78","1649.75","10","21","13","8","31","36.47","124","8.06","313","197","83","13","3","20","40","20","20","0","0","10","60","8","164","137","182","0","0","-"
"381","Jake Gardiner","TOR","D","79","1629.05","7","24","11","13","31","46.97","122","5.74","320","208","87","18","7","18","32","16","16","0","0","6","74","33","87","149","67","2","0","100.00"
"777","Michael Raffl","PHI","L","82","1172.55","13","18","10","8","31","64.58","132","9.85","239","193","157","82","4","19","30","14","14","0","0","18","22","31","135","195","34","33","49","40.24"
"810","Seth Jones","CBJ, NSH","D","81","1788.2","3","28","12","16","31","47.69","157","1.91","344","223","75","12","4","17","22","11","11","0","0","19","69","25","86","94","118","0","0","-"
"187","Andrej Sekera","EDM","D","81","1768.6333333333","6","24","13","11","30","38.46","155","3.87","378","216","90","19","5","25","12","6","6","0","0","7","82","37","60","179","156","0","0","-"
"333","Kyle Turris","OTT","C","57","1123.1666666667","13","17","10","7","30","56.60","122","10.66","225","170","131","50","7","13","32","16","16","0","0","16","24","16","44","70","31","536","508","51.34"
"517","Calle Jarnkrok","NSH","C","81","1306.9666666667","16","14","6","8","30","51.72","125","12.80","193","161","129","52","3","5","14","7","7","0","0","16","19","32","35","101","24","366","433","45.81"
"581","Jesper Fast","NYR","R","79","1180.1166666667","10","20","10","10","30","65.22","75","13.33","141","112","96","52","6","1","18","9","9","0","0","16","18","35","109","116","55","1","5","16.67"
"253","David Desharnais","MTL","C","65","1040.1833333333","11","18","10","8","29","65.91","90","12.22","143","111","95","52","7","11","20","10","10","0","0","20","22","27","31","76","25","391","412","48.69"
"316","Nick Bonino","PIT","C","63","997.85","9","20","12","8","29","70.73","97","9.28","167","130","116","50","1","10","31","14","13","1","0","10","17","32","22","72","67","463","455","50.44"
"324","James van Riemsdyk","TOR","L","40","710.51666666667","14","15","10","5","29","72.50","129","10.85","228","178","145","61","7","19","6","3","3","0","0","6","13","29","52","59","7","1","1","50.00"
"397","Jimmy Hayes","BOS","R","75","1036.9833333333","13","16","5","11","29","64.44","127","10.24","185","161","125","69","9","12","60","23","20","2","1","15","28","25","128","108","15","42","70","37.50"
"415","Jared Spurgeon","MIN","D","77","1746.25","11","18","8","10","29","32.58","122","9.02","248","179","64","17","6","16","14","7","7","0","0","10","22","19","51","112","157","0","0","-"
"426","Antoine Roussel","DAL","L","80","1108.5666666667","13","16","10","6","29","64.44","111","11.71","202","165","108","54","8","12","123","48","39","9","0","45","24","30","123","146","58","15","20","42.86"
"472","Dmitry Orlov","WSH","D","82","1314.1666666667","8","21","10","11","29","43.28","90","8.89","198","127","60","12","4","5","26","13","13","0","0","19","41","37","121","87","61","0","0","-"
"473","Brandon Pirri","ANA, FLA","R","61","885.5","14","15","10","5","29","76.32","128","10.94","271","192","121","34","8","9","30","15","15","0","0","16","26","20","66","70","14","66","77","46.15"
"484","Casey Cizikas","NYI","C","80","1014.4","8","21","12","9","29","74.36","84","9.52","150","118","95","47","14","5","31","14","13","1","0","17","23","58","158","86","62","469","490","48.91"
"781","Mattias Janmark","DAL","C","73","1034.6166666667","15","14","10","4","29","54.72","108","13.89","212","159","144","66","7","13","16","8","8","0","0","6","36","26","4","88","21","94","166","36.15"
"816","Valeri Nichushkin","DAL","R","79","1100.3666666667","9","20","10","10","29","59.18","139","6.47","247","197","160","80","11","14","12","6","6","0","0","12","46","33","68","101","33","0","1","0.00"
"27","Brad Richards","DET","C","68","1006.0166666667","10","18","14","4","28","54.90","164","6.10","307","220","131","35","10","10","8","4","4","0","0","2","22","15","16","37","12","124","126","49.60"
"95","Trevor Daley","CHI, PIT","D","82","1512.1833333333","6","22","9","13","28","38.36","130","4.62","273","183","78","20","6","16","34","17","17","0","0","9","28","17","42","110","79","0","1","0.00"
"126","Dustin Brown","L.A","R","82","1326.2166666667","11","17","10","7","28","73.68","218","5.05","375","313","185","71","10","21","30","14","14","0","0","26","31","40","234","170","20","8","9","47.06"
"194","Ryan Callahan","T.B","R","73","1258.3666666667","10","18","11","7","28","56.00","156","6.41","284","229","158","71","8","13","45","17","14","3","0","27","23","34","164","90","71","21","15","58.33"
"293","Shawn Matthias","COL, TOR","L","71","959.41666666667","12","16","8","8","28","77.78","101","11.88","160","135","107","57","6","11","20","10","10","0","0","8","12","34","68","82","39","9","15","37.50"
"518","Oscar Lindberg","NYR","C","68","828.01666666667","13","15","9","6","28","75.68","114","11.40","179","155","98","49","2","8","43","20","19","1","0","11","14","16","132","80","36","134","143","48.38"
"544","Cam Fowler","ANA","D","69","1571.8666666667","5","23","11","12","28","33.73","113","4.42","251","158","72","11","3","16","27","12","11","1","0","6","32","17","43","118","112","0","0","-"
"668","Ryan Strome","NYI","C, R","71","1111.7","8","20","11","9","28","54.90","132","6.06","220","176","120","49","6","14","28","14","14","0","0","9","38","35","77","57","19","39","56","41.05"
"675","Sven Baertschi","VAN","L","69","928.61666666667","15","13","8","5","28","71.79","108","13.89","188","151","125","51","5","8","14","7","7","0","0","16","22","26","30","85","36","0","1","0.00"
"711","Hampus Lindholm","ANA","D","80","1760.15","10","18","8","10","28","37.84","149","6.71","316","211","100","25","6","20","40","19","19","0","0","16","65","18","68","182","115","0","0","-"
"42","Radim Vrbata","VAN","R","63","1010.95","13","14","6","8","27","67.50","199","6.53","332","255","171","45","9","14","12","6","6","0","0","3","27","20","15","29","12","4","10","28.57"
"264","Erik Johnson","COL","D","73","1711.3","11","16","9","7","27","40.30","175","6.29","307","226","85","16","10","15","50","18","15","2","1","14","45","30","126","109","197","0","1","0.00"
"323","Patrick Maroon","ANA, EDM","L","72","888.36666666667","12","15","7","8","27","65.85","104","11.54","168","138","103","54","7","12","88","28","19","8","1","27","30","10","151","96","10","17","36","32.08"
"377","Tyler Myers","WPG","D","73","1650.3833333333","9","18","7","11","27","41.54","140","6.43","288","195","95","23","6","18","72","24","20","2","2","10","47","45","54","81","95","0","1","0.00"
"405","Dale Weise","CHI, MTL","R","71","952.45","14","13","8","5","27","60.00","136","10.29","220","170","136","68","10","15","24","12","12","0","0","18","16","18","127","135","26","16","19","45.71"
"459","Peter Holland","TOR","C","65","953.28333333333","9","18","13","5","27","77.14","138","6.52","238","197","135","58","8","15","28","11","9","2","0","9","21","34","78","69","19","216","249","46.45"
"731","Mikhail Grigorenko","COL","C","74","981.73333333333","6","21","13","8","27","55.10","84","7.14","143","116","89","34","2","12","8","4","4","0","0","3","18","21","23","73","39","151","198","43.27"
"52","Niklas Kronwall","DET","D","64","1408.6","3","23","11","12","26","44.07","61","4.92","144","90","40","4","1","9","30","15","15","0","0","5","23","9","93","56","81","0","0","-"
"140","Kevin Klein","NYR","D","69","1406.5333333333","9","17","4","13","26","43.33","69","13.04","154","100","51","19","3","6","19","8","7","1","0","6","45","20","117","96","155","0","0","-"
"241","Darren Helm","DET","C","77","1160.25","13","13","7","6","26","61.90","165","7.88","291","224","160","68","7","22","32","16","16","0","0","30","16","22","115","106","26","39","38","50.65"
"357","Lars Eller","MTL","C","79","1205.3166666667","13","13","7","6","26","60.47","149","8.72","275","209","136","67","10","12","28","14","14","0","0","19","25","46","111","147","36","207","202","50.61"
"599","Matt Read","PHI","R","79","1205","11","15","8","7","26","61.90","127","8.66","215","188","119","70","14","12","27","12","11","1","0","13","20","34","81","133","60","24","26","48.00"
"713","Matt Dumba","MIN","D","81","1364.0833333333","10","16","11","5","26","38.81","152","6.58","328","224","76","14","1","16","38","16","14","2","0","17","44","13","83","90","56","0","0","-"
"723","Cody Ceci","OTT","D","75","1447.5166666667","10","16","8","8","26","47.27","116","8.62","232","160","56","12","2","11","18","9","9","0","0","6","41","15","70","111","130","0","0","-"
"864","David Pastrnak","BOS","R","51","711.2","15","11","6","5","26","78.79","108","13.89","174","136","86","44","9","7","20","9","9","0","0","17","51","35","52","67","15","0","3","0.00"
"90","Tomas Fleischmann","CHI, MTL","L","76","1156.2333333333","14","11","8","3","25","62.50","123","11.38","213","161","111","47","11","16","32","16","16","0","0","13","16","38","40","80","19","24","19","55.81"
"105","Johnny Boychuk","NYI","D","70","1495.6833333333","9","16","8","8","25","36.76","165","5.45","361","239","64","9","10","19","31","14","13","1","0","11","47","21","149","186","140","0","0","-"
"197","Mikhail Grabovski","NYI","C","58","817.98333333333","9","16","7","9","25","67.57","83","10.84","158","124","109","57","3","12","33","11","9","1","1","13","34","28","28","95","26","221","242","47.73"
"304","Mark Letestu","EDM","C","82","1294.15","10","15","7","8","25","58.14","107","9.35","198","152","99","41","8","13","10","5","5","0","0","5","29","28","68","35","33","596","566","51.29"
"485","David Savard","CBJ","D","65","1506.2166666667","4","21","10","11","25","39.68","122","3.28","258","182","55","8","4","17","45","17","15","1","1","3","14","14","122","111","111","0","0","-"
"538","Devante Smith-Pelly","MTL, N.J","R","64","786.71666666667","14","11","5","6","25","73.53","94","14.89","150","125","89","52","8","9","30","15","15","0","0","18","18","7","105","98","23","2","3","40.00"
"550","Riley Sheahan","DET","C","81","1233.7","14","11","5","6","25","52.08","128","10.94","199","166","124","65","5","7","12","6","6","0","0","5","21","20","72","91","40","358","424","45.78"
"560","Brett Connolly","BOS","R","71","920.23333333333","9","16","10","6","25","49.02","95","9.47","171","137","107","45","6","12","20","10","10","0","0","10","20","11","137","78","36","14","17","45.16"
"707","Ryan Murray","CBJ","D","82","1873.3833333333","4","21","8","13","25","27.17","90","4.44","198","124","54","7","3","14","40","20","20","0","0","3","39","17","51","101","171","0","0","-"
"766","Ben Hutton","VAN","D","75","1490.5","1","24","12","12","25","45.45","104","0.96","237","147","58","11","2","8","14","7","7","0","0","14","53","30","42","107","100","0","0","-"
"19","Dan Boyle","NYR","D","74","1392.2666666667","10","14","7","7","24","33.80","95","10.53","192","137","79","25","2","7","30","15","15","0","0","8","47","19","66","104","105","0","0","-"
"49","Brad Boyes","TOR","R","60","718.21666666667","8","16","9","7","24","63.16","85","9.41","169","126","93","43","10","18","12","6","6","0","0","7","19","25","20","66","17","9","5","64.29"
"240","Niklas Hjalmarsson","CHI","D","81","1812.6333333333","2","22","7","15","24","32.88","77","2.60","184","113","51","12","2","7","32","16","16","0","0","13","65","31","32","200","151","0","0","-"
"371","Zach Bogosian","BUF","D","64","1430.25","7","17","6","11","24","40.00","121","5.79","218","160","43","12","8","12","68","23","19","2","2","15","21","17","86","40","98","0","0","-"
"373","Colin Wilson","NSH","C, L","64","925.21666666667","6","18","10","8","24","60.00","108","5.56","184","148","116","61","4","7","14","7","7","0","0","11","26","24","61","83","25","14","21","40.00"
"409","Matt Calvert","CBJ","L","73","1104.35","11","13","8","5","24","64.86","114","9.65","192","149","121","60","7","10","51","21","18","3","0","23","10","36","91","96","46","7","7","50.00"
"569","Joakim Nordstrom","CAR","L","71","1109.4333333333","10","14","8","6","24","68.57","81","12.35","171","134","94","42","4","7","12","6","6","0","0","20","33","26","98","112","32","6","4","60.00"
"745","Jordan Martinook","ARI","L","81","1230.45","9","15","12","3","24","75.00","109","8.26","207","162","124","59","5","18","18","9","9","0","0","14","12","52","52","105","40","18","15","54.55"
"25","Mike Fisher","NSH","C","70","1201.4166666667","13","10","7","3","23","45.10","98","13.27","187","134","99","46","5","10","29","13","12","1","0","8","14","21","142","54","74","668","582","53.44"
"44","Mark Streit","PHI","D","62","1356.2166666667","6","17","6","11","23","41.82","110","5.45","225","157","49","12","2","15","18","9","9","0","0","12","41","14","28","69","90","0","0","-"
"275","Cal Clutterbuck","NYI","R","77","917.38333333333","15","8","4","4","23","62.16","80","18.75","151","109","82","27","10","6","22","11","11","0","0","19","20","21","288","111","34","1","2","33.33"
"321","Justin Braun","S.J","D","80","1644.75","4","19","11","8","23","35.38","114","3.51","244","157","42","12","2","7","36","18","18","0","0","8","46","33","95","155","140","0","0","-"
"340","Colton Sceviour","DAL","C","71","900.11666666667","11","12","8","4","23","62.16","125","8.80","221","163","118","57","8","17","21","9","8","1","0","13","27","30","71","69","52","9","15","37.50"
"360","Jason Demers","DAL","D","62","1293.8166666667","7","16","10","6","23","38.98","95","7.37","232","153","62","12","1","9","72","25","21","2","2","6","41","28","86","102","73","0","0","-"
"479","Marcus Foligno","BUF","L","75","988.83333333333","10","13","7","6","23","56.10","81","12.35","137","113","87","39","9","7","79","23","16","5","2","28","17","30","193","87","44","1","3","25.00"
"490","Andrej Nestrasil","CAR","C","55","789.3","9","14","9","5","23","62.16","105","8.57","198","149","96","44","4","20","8","4","4","0","0","6","16","29","27","69","13","8","17","32.00"
