"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"188","Karl Alzner","MTL","D","30","1988-09-24","Burnaby","BC","CAN","CAN","75","219","2007","WSH","1","5","5"
"721","Kasperi Kapanen","TOR","R","22","1996-07-23","Kuopio","","FIN","FIN","73","192","2014","PIT","1","22","22"
"452","Keegan Lowe","EDM","D","25","1993-03-29","Greenwich","CT","USA","USA","73","191","2011","CAR","3","12","73"
"136","Keith Yandle","FLA","D","32","1986-09-09","Boston","MA","USA","USA","73","191","2005","PHX","4","14","105"
"405","Kenny Agostino","BOS","L","26","1992-04-30","Morristown","NJ","USA","USA","72","199","2010","PIT","5","20","140"
"676","Kerby Rychel","MTL","L","24","1994-10-07","Torrance","CA","USA","CAN","73","213","2013","CBJ","1","19","19"
"421","Kevan Miller","BOS","D","31","1987-11-15","Los Angeles","CA","USA","USA","74","210","-","-","-","-","-"
"38","Kevin Bieksa","ANA","D","37","1981-06-16","Grimsby","ON","CAN","CAN","73","197","2001","VAN","5","20","151"
"331","Kevin Connauton","ARI","D","28","1990-02-23","Edmonton","AB","CAN","CAN","74","205","2009","VAN","3","22","83"
"711","Kevin Fiala","NSH","L","22","1996-07-22","St. Gallen","","CHE","CHE","70","193","2014","NSH","1","11","11"
"408","Kevin Gravel","L.A","D","26","1992-03-06","Kingsford","MI","USA","USA","76","211","2010","L.A","5","28","148"
"380","Kevin Hayes","NYR","C","26","1992-05-08","Dorchester","MA","USA","USA","77","216","2010","CHI","1","24","24"
"752","Kevin Labanc","S.J","R","22","1995-12-12","Brooklyn","NY","USA","USA","71","185","2014","S.J","6","21","171"
"827","Kevin Rooney","N.J","C","25","1993-05-21","Canton","MA","USA","USA","74","190","-","-","-","-","-"
"578","Kevin Roy","ANA","L","25","1993-05-20","Greenfield Park","QC","CAN","CAN","69","170","2012","ANA","4","6","97"
"198","Kevin Shattenkirk","NYR","D","29","1989-01-29","New Rochelle","NY","USA","USA","72","206","2007","COL","1","14","14"
"456","Klas Dahlbeck","CAR","D","27","1991-07-06","Katrineholm","","SWE","SWE","75","207","2011","CHI","3","18","79"
"175","Korbinian Holzer","ANA","D","30","1988-02-16","Munich","","DEU","DEU","75","218","2006","TOR","4","18","111"
"134","Kris Letang","PIT","D","31","1987-04-24","Montreal","QC","CAN","CAN","72","201","2005","PIT","3","1","62"
"135","Kris Russell","EDM","D","31","1987-05-02","Caroline","AB","CAN","CAN","70","170","2005","CBJ","3","6","67"
"109","Kris Versteeg","CGY","R","32","1986-05-13","Lethbridge","AB","CAN","CAN","71","176","2004","BOS","5","5","134"
"596","Kurtis MacDermid","L.A","D","24","1994-03-25","Sauble Beach","ON","CAN","CAN","77","233","-","-","-","-","-"
"84","Kyle Brodziak","STL","C","34","1984-05-25","St. Paul","AB","CAN","CAN","74","205","2003","EDM","7","17","214"
"796","Kyle Capobianco","ARI","D","21","1997-08-13","Mississauga","ON","CAN","CAN","73","196","2015","ARI","3","2","63"
"293","Kyle Clifford","L.A","L","27","1991-01-13","Ayr","ON","CAN","CAN","74","211","2009","L.A","2","5","35"
"766","Kyle Connor","WPG","L","21","1996-12-09","Shelby Twp.","MI","USA","USA","73","182","2015","WPG","1","17","17"
"829","Kyle Criscuolo","BUF","C","26","1992-05-05","Southampton","NJ","USA","USA","68","180","-","-","-","-","-"
"159","Kyle Okposo","BUF","R","30","1988-04-16","St. Paul","MN","USA","USA","72","219","2006","NYI","1","7","7"
"290","Kyle Palmieri","N.J","R","27","1991-02-01","Smithtown","NY","USA","USA","71","185","2009","ANA","1","26","26"
"78","Kyle Quincey","MIN","D","33","1985-08-12","Kitchener","ON","CAN","CAN","74","210","2003","DET","4","31","132"
"462","Kyle Rau","MIN","C","26","1992-10-24","Eden Prairie","MN","USA","USA","68","177","2011","FLA","3","30","91"
"208","Kyle Turris","NSH, OTT","C","29","1989-08-14","New Westminster","BC","CAN","CAN","73","190","2007","PHX","1","3","3"
"263","Lance Bouma","CHI","L","28","1990-03-25","Provost","AB","CAN","CAN","74","208","2008","CGY","3","17","78"
"291","Landon Ferraro","MIN","C","27","1991-08-08","Trail","BC","CAN","CAN","72","173","2009","DET","2","2","32"
"228","Lars Eller","WSH","C","29","1989-05-08","Rodovre","","DNK","DNK","74","207","2007","STL","1","13","13"
"644","Laurent Dauphin","ARI","C","23","1995-03-27","Repentigny","QC","CAN","CAN","73","180","2013","PHX","2","9","39"
"795","Lawson Crouse","ARI","L","21","1997-06-23","Mt. Brydges","ON","CAN","CAN","76","220","2015","FLA","1","11","11"
"79","Lee Stempniak","CAR","R","35","1983-02-04","West Seneca","NY","USA","USA","71","195","2003","STL","5","12","148"
"161","Leo Komarov","TOR","C","31","1987-01-23","Narva","","EST","FIN","71","209","2006","TOR","6","27","180"
"703","Leon Draisaitl","EDM","C","23","1995-10-27","Cologne","","DEU","DEU","74","208","2014","EDM","1","3","3"
"595","Liam O'Brien","WSH","C","24","1994-07-29","Halifax","NS","CAN","CAN","73","215","-","-","-","-","-"
"871","Lias Andersson","NYR","C","20","1998-10-13","Smogen","","SWE","SWE","72","204","2017","NYR","1","7","7"
"839","Logan Brown","OTT","C","20","1998-03-05","Raleigh","NC","USA","USA","78","220","2016","OTT","1","11","11"
"203","Logan Couture","S.J","C","29","1989-03-28","Guelph","ON","CAN","CAN","73","200","2007","S.J","1","9","9"
"454","Logan Shaw","ANA, MTL","C, R","26","1992-10-05","Glace Bay","NS","CAN","CAN","75","208","2011","FLA","3","15","76"
"74","Loui Eriksson","VAN","L","33","1985-07-17","Gothenburg","","SWE","SWE","74","179","2003","DAL","2","3","33"
"742","Louie Belpedio","MIN","D","22","1996-05-14","Skokie","IL","USA","USA","71","196","2014","MIN","3","20","80"
"246","Luca Sbisa","VGK","D","28","1990-01-30","Ozieri","","ITA","CHE","74","204","2008","PHI","1","19","19"
"744","Lucas Wallmark","CAR","C","23","1995-09-05","Umea","","SWE","SWE","72","178","2014","CAR","4","7","97"
"431","Lukas Sedlak","CBJ","C","25","1993-02-25","Ceské Budejovice","","CZE","CZE","72","205","2011","CBJ","6","7","158"
"519","Luke Glendening","DET","R","29","1989-04-28","Grand Rapids","MI","USA","USA","71","192","-","-","-","-","-"
"831","Luke Kunin","MIN","C","21","1997-12-04","Chesterfield","MO","USA","USA","72","195","2016","MIN","1","15","15"
"240","Luke Schenn","ARI","D","29","1989-11-02","Saskatoon","SK","CAN","CAN","74","221","2008","TOR","1","5","5"
"276","Luke Witkowski","DET","R","28","1990-04-14","Holland","MI","USA","USA","74","210","2008","T.B","6","9","160"
"609","MacKenzie Weegar","FLA","D","24","1994-01-07","Ottawa","ON","CAN","CAN","72","200","2013","FLA","7","25","206"
"653","Madison Bowey","WSH","D","23","1995-04-22","Winnipeg","MB","CAN","CAN","74","198","2013","WSH","2","23","53"
"303","Magnus Paajarvi","OTT, STL","L","27","1991-04-12","Norrkoping","","SWE","SWE","75","206","2009","EDM","1","10","10"
"81","Marc Methot","DAL","D","33","1985-06-21","Ottawa","ON","CAN","CAN","76","230","2003","CBJ","6","1","168"
"124","Marc Staal","NYR","D","31","1987-01-13","Thunder Bay","ON","CAN","CAN","76","213","2005","NYR","1","12","12"
"130","Marc-Edouard Vlasic","S.J","D","31","1987-03-30","Montreal","QC","CAN","CAN","73","205","2005","S.J","2","5","35"
"258","Marco Scandella","BUF","D","28","1990-02-23","Montreal","QC","CAN","CAN","75","210","2008","MIN","2","25","55"
"322","Marcus Foligno","MIN","L","27","1991-08-10","Buffalo","NY","USA","CAN","75","228","2009","BUF","4","13","104"
"289","Marcus Johansson","N.J","L","28","1990-10-06","Landskrona","","SWE","SWE","73","205","2009","WSH","1","24","24"
"340","Marcus Kruger","CAR","C","28","1990-05-27","Stockholm","","SWE","SWE","72","186","2009","CHI","5","28","149"
"731","Marcus Pettersson","ANA","D","22","1996-05-08","Skellefteå","","SWE","SWE","76","177","2014","ANA","2","8","38"
"403","Marcus Sorensen","S.J","L","26","1992-04-07","Sodertalje","","SWE","SWE","71","175","2010","OTT","4","16","106"
"416","Marek Hrivik","CGY","L","27","1991-08-28","Cadca","","SVK","SVK","74","197","-","-","-","-","-"
"18","Marian Gaborik","L.A, OTT","R","36","1982-02-14","Trencin","","SVK","SVK","73","200","2000","MIN","1","3","3"
"216","Mario Kempe","ARI","R","30","1988-09-19","Kramfors","","SWE","SWE","72","185","2007","PHI","5","1","122"
"362","Mark Alt","COL, PHI","D","27","1991-10-18","Kansas City","MO","USA","USA","76","201","2010","CAR","2","23","53"
"275","Mark Barberio","COL","D","28","1990-03-23","Montreal","QC","CAN","CAN","73","200","2008","T.B","6","1","152"
"271","Mark Borowiecki","OTT","D","29","1989-07-12","Ottawa","ON","CAN","CAN","73","207","2008","OTT","5","18","139"
"89","Mark Giordano","CGY","D","35","1983-10-03","Toronto","ON","CAN","CAN","72","200","-","-","-","-","-"
"535","Mark Jankowski","CGY","C","24","1994-09-13","Hamilton","ON","CAN","CAN","76","212","2012","CGY","1","21","21"
"185","Mark Letestu","CBJ, EDM","C","33","1985-02-04","Elk Point","AB","CAN","CAN","70","195","-","-","-","-","-"
"395","Mark Pysyk","FLA","D","26","1992-01-11","Sherwood Park","AB","CAN","CAN","73","200","2010","BUF","1","23","23"
"491","Mark Scheifele","WPG","C","25","1993-03-15","Kitchener","ON","CAN","CAN","75","207","2011","WPG","1","7","7"
"415","Mark Stone","OTT","R","26","1992-05-13","Winnipeg","MB","CAN","CAN","75","219","2010","OTT","6","28","178"
"17","Mark Streit","MTL","D","40","1977-12-11","Bern","","CHE","CHE","71","186","2004","MTL","9","4","262"
"634","Marko Dano","WPG","C","24","1994-11-30","Eisenstadt","","AUT","SVK","71","212","2013","CBJ","1","27","27"
"476","Markus Granlund","VAN","C","25","1993-04-16","Oulu","","FIN","FIN","72","180","2011","CGY","2","15","45"
"806","Markus Hannikainen","CBJ","L","25","1993-03-26","Helsinki","","FIN","FIN","73","200","-","-","-","-","-"
"820","Markus Nutivaara","CBJ","D","24","1994-06-06","Oulu","","FIN","FIN","73","191","2015","CBJ","7","8","189"
"565","Martin Frk","DET","R","25","1993-10-05","Pelhrimov","","CZE","CZE","73","205","2012","DET","2","19","49"
"125","Martin Hanzal","DAL","C","31","1987-02-20","Pisek","","CZE","CZE","78","230","2005","PHX","1","17","17"
"356","Martin Marincin","TOR","D","26","1992-02-18","Kosice","","SVK","SVK","77","213","2010","EDM","2","16","46"
"870","Martin Necas","CAR","C","19","1999-01-15","Nove Mesto na Morave","","CZE","CZE","73","167","2017","CAR","1","12","12"
"785","Mathew Barzal","NYI","C","21","1997-05-26","Coquitlam","BC","CAN","CAN","72","187","2015","NYI","1","16","16"
"183","Mathieu Perreault","WPG","C","30","1988-01-05","Drummondville","QC","CAN","CAN","70","188","2006","WSH","6","24","177"
"353","Mats Zuccarello","NYR","R","31","1987-09-01","Oslo","","NOR","NOR","68","184","-","-","-","-","-"
"280","Matt Bartkowski","CGY","D","30","1988-06-04","Pittsburgh","PA","USA","USA","73","198","2008","FLA","7","9","190"
"166","Matt Beleskey","BOS, NYR","L","30","1988-06-07","Windsor","ON","CAN","CAN","72","207","2006","ANA","4","19","112"
"269","Matt Calvert","CBJ","L","28","1989-12-24","Brandon","MB","CAN","CAN","71","186","2008","CBJ","5","6","127"
"2","Matt Cullen","MIN","C","42","1976-11-02","Virginia","MN","USA","USA","73","202","1996","ANA","2","9","35"
"298","Matt Duchene","COL, OTT","C","27","1991-01-16","Haliburton","ON","CAN","CAN","71","195","2009","COL","1","3","3"
"526","Matt Dumba","MIN","D","24","1994-07-25","Regina","SK","CAN","CAN","72","182","2012","MIN","1","7","7"
"550","Matt Grzelcyk","BOS","D","24","1994-01-05","Charlestown","MA","USA","USA","69","174","2012","BOS","3","24","85"
"27","Matt Hendricks","WPG","C","37","1981-06-17","Blaine","MN","USA","USA","72","211","2000","NSH","5","1","131"
"112","Matt Hunwick","PIT","D","33","1985-05-21","Warren","MI","USA","USA","71","194","2004","BOS","7","31","224"
"351","Matt Irwin","NSH","D","31","1987-11-29","Victoria","BC","CAN","CAN","73","207","-","-","-","-","-"
"272","Matt Martin","TOR","L","29","1989-05-08","Windsor","ON","CAN","CAN","75","220","2008","NYI","5","27","148"
"87","Matt Moulson","BUF","L","35","1983-11-01","North York","ON","CAN","CAN","73","188","2003","PIT","9","2","263"
"478","Matt Nieto","COL","L","26","1992-11-05","Long Beach","CA","USA","USA","71","190","2011","S.J","2","17","47"
"128","Matt Niskanen","WSH","D","32","1986-12-06","Virginia","MN","USA","USA","73","203","2005","DAL","1","28","28"
"420","Matt Read","PHI","R","32","1986-06-14","Ilderton","ON","CAN","CAN","70","188","-","-","-","-","-"
"49","Matt Stajan","CGY","C","34","1983-12-19","Mississauga","ON","CAN","CAN","73","195","2002","TOR","2","27","57"
"518","Matt Tennyson","BUF","D","28","1990-04-23","Minneapolis","MN","USA","USA","74","205","-","-","-","-","-"
"584","Matthew Benning","EDM","D","24","1994-05-25","Edmonton","AB","CAN","CAN","73","203","2012","BOS","6","24","175"
"756","Matthew Highmore","CHI","C","22","1996-02-27","Halifax","NS","CAN","CAN","71","188","-","-","-","-","-"
"425","Matthew Peca","T.B","C","25","1993-04-27","Petawawa","ON","CAN","CAN","68","182","2011","T.B","7","20","201"
"830","Matthew Tkachuk","CGY","L","20","1997-12-11","Scottsdale","AZ","USA","USA","74","202","2016","CGY","1","6","6"
"321","Mattias Ekholm","NSH","D","28","1990-05-24","Borlange","","SWE","SWE","76","215","2009","NSH","4","11","102"
"620","Mattias Janmark","DAL","C","26","1992-12-08","Stockholm","","SWE","SWE","73","195","2013","DET","3","18","79"
"669","Max Domi","ARI","L","23","1995-03-02","Winnipeg","MB","CAN","CAN","70","193","2013","PHX","1","12","12"
"434","Max McCormick","OTT","L","26","1992-05-01","De Pere","WI","USA","USA","71","188","2011","OTT","6","20","171"
"223","Max Pacioretty","MTL","L","30","1988-11-20","New Canaan","CT","USA","USA","74","206","2007","MTL","1","22","22"
"855","Maxim Mamin","FLA","C","23","1995-01-13","Moscow","","RUS","RUS","74","206","2016","FLA","6","24","175"
"697","Melker Karlsson","S.J","C","28","1990-07-18","Lycksele","","SWE","SWE","72","180","-","-","-","-","-"
"743","Michael Amadio","L.A","C","22","1996-05-13","Sault Ste. Marie","ON","CAN","CAN","73","204","2014","L.A","3","30","90"
"367","Michael Bournival","T.B","L","26","1992-05-31","Shawinigan","QC","CAN","CAN","71","198","2010","COL","3","11","71"
"399","Michael Chaput","VAN","C","26","1992-04-09","Ile Bizard","QC","CAN","CAN","74","199","2010","PHI","3","29","89"
"705","Michael Dal Colle","NYI","L","22","1996-06-20","Richmond Hill","ON","CAN","CAN","75","204","2014","NYI","1","5","5"
"248","Michael Del Zotto","VAN","D","28","1990-06-24","Stouffville","ON","CAN","CAN","72","201","2008","NYR","1","20","20"
"177","Michael Frolik","CGY","R","30","1988-02-17","Kladno","","CZE","CZE","73","190","2006","FLA","1","10","10"
"173","Michael Grabner","N.J, NYR","R","31","1987-10-05","Villach","","AUT","AUT","73","188","2006","VAN","1","14","14"
"632","Michael McCarron","MTL","R","23","1995-03-07","Grosse Pointe","MI","USA","USA","78","230","2013","MTL","1","25","25"
"605","Michael Raffl","PHI","L","30","1988-12-01","Villach","","AUT","AUT","72","200","-","-","-","-","-"
"261","Michael Stone","CGY","D","28","1990-06-07","Winnipeg","MB","CAN","CAN","75","210","2008","PHX","3","8","69"
"852","Michal Kempny","CHI, WSH","D","28","1990-09-08","Hodonin","","CZE","CZE","72","194","-","-","-","-","-"
"414","Micheal Ferland","CGY","L","26","1992-04-20","Swan River","MB","CAN","CAN","74","217","2010","CGY","5","13","133"
"232","Micheal Haley","FLA","C","32","1986-03-30","Guelph","ON","CAN","CAN","71","205","-","-","-","-","-"
"480","Miikka Salomaki","NSH","R","25","1993-03-09","Raahe","","FIN","FIN","71","203","2011","NSH","2","22","52"
"490","Mika Zibanejad","NYR","C","25","1993-04-18","Huddinge","","SWE","SWE","74","213","2011","OTT","1","6","6"
"221","Mikael Backlund","CGY","C","29","1989-03-17","Vasteras","","SWE","SWE","73","200","2007","CGY","1","24","24"
"396","Mikael Granlund","MIN","R","26","1992-02-26","Oulu","","FIN","FIN","70","185","2010","MIN","1","9","9"
"117","Mike Blunden","OTT","R","31","1986-12-15","Toronto","ON","CAN","CAN","76","217","2005","CHI","2","13","43"
"33","Mike Cammalleri","EDM, L.A","C, L","36","1982-06-08","Toronto","ON","CAN","CAN","69","185","2001","L.A","2","19","49"
"7","Mike Fisher","NSH","C","38","1980-06-05","Peterborough","ON","CAN","CAN","73","216","1998","OTT","2","17","44"
"97","Mike Green","DET","D","33","1985-10-12","Calgary","AB","CAN","CAN","73","207","2004","WSH","1","29","29"
"286","Mike Hoffman","OTT","L","29","1989-11-24","Kitchener","ON","CAN","CAN","72","180","2009","OTT","5","9","130"
"347","Mike Liambas","ANA","L","29","1989-02-16","Toronto","ON","CAN","CAN","70","195","-","-","-","-","-"
"537","Mike Matheson","FLA","D","24","1994-02-27","Pointe-Claire","QC","CAN","CAN","74","193","2012","FLA","1","23","23"
"464","Mike Reilly","MIN, MTL","D","25","1993-07-13","Chicago","IL","USA","USA","74","195","2011","CBJ","4","7","98"
"846","Mikhail Sergachev","T.B","D","20","1998-06-25","Nizhnekamsk","","RUS","RUS","75","215","2016","MTL","1","9","9"
"242","Mikkel Boedker","S.J","L","28","1989-12-16","Brondby","","DNK","DNK","72","210","2008","PHX","1","8","8"
"30","Mikko Koivu","MIN","C","35","1983-03-12","Turku","","FIN","FIN","75","219","2001","MIN","1","6","6"
"775","Mikko Rantanen","COL","R","22","1996-10-29","Nousiainen","","FIN","FIN","76","215","2015","COL","1","10","10"
"164","Milan Lucic","EDM","L","30","1988-06-07","Vancouver","BC","CAN","CAN","75","231","2006","BOS","2","20","50"
"626","Miles Wood","N.J","L","23","1995-09-13","Buffalo","NY","USA","USA","74","195","2013","N.J","4","9","100"
"675","Mirco Mueller","N.J","D","23","1995-03-21","Winterthur","","CHE","CHE","75","210","2013","S.J","1","18","18"
"888","Mitch Reinke","STL","D","22","1996-02-04","STILLWATER","MN","USA","USA","71","181","-","-","-","-","-"
"797","Mitchell Marner","TOR","C","21","1997-05-05","Markham","ON","CAN","CAN","72","175","2015","TOR","1","4","4"
"635","Morgan Klimchuk","CGY","L","23","1995-03-02","Regina","SK","CAN","CAN","72","185","2013","CGY","1","28","28"
"523","Morgan Rielly","TOR","D","24","1994-03-09","Vancouver","BC","CAN","CAN","73","221","2012","TOR","1","5","5"
"525","Nail Yakupov","COL","R","25","1993-10-06","Nizhnekamsk","","RUS","RUS","71","195","2012","EDM","1","1","1"
"350","Nate Prosser","MIN, STL","D","32","1986-05-07","Elk River","MN","USA","USA","74","201","-","-","-","-","-"
"602","Nate Schmidt","VGK","D","27","1991-07-16","St. Cloud","MN","USA","USA","73","194","-","-","-","-","-"
"82","Nate Thompson","L.A, OTT","C","34","1984-10-05","Anchorage","AK","USA","USA","72","207","2003","BOS","6","16","183"
"501","Nathan Beaulieu","BUF","D","26","1992-12-05","Strathroy","ON","CAN","CAN","74","200","2011","MTL","1","17","17"
"144","Nathan Gerbe","CBJ","C","31","1987-07-24","Oxford","MI","USA","USA","64","176","2005","BUF","5","17","142"
"659","Nathan MacKinnon","COL","C","23","1995-09-01","Halifax","NS","CAN","CAN","72","205","2013","COL","1","1","1"
"683","Nathan Walker","EDM, WSH","L","24","1994-02-07","Cardiff","","GBR","AUS","69","186","2014","WSH","3","29","89"
"302","Nazem Kadri","TOR","C","28","1990-10-06","London","ON","CAN","CAN","72","192","2009","TOR","1","7","7"
"877","Neal Pionk","NYR","D","23","1995-07-29","Hermantown","MN","USA","USA","72","186","-","-","-","-","-"
"344","Nic Dowd","L.A, VAN","C","28","1990-05-27","Huntsville","AL","USA","USA","74","197","2009","L.A","7","17","198"
"648","Nic Petan","WPG","L","23","1995-03-22","Delta","BC","CAN","CAN","69","179","2013","WPG","2","13","43"
"658","Nicholas Baptiste","BUF","R","23","1995-08-04","Ottawa","ON","CAN","CAN","73","205","2013","BUF","3","8","69"
"786","Nicholas Merkley","ARI","R","21","1997-05-23","Calgary","AB","CAN","CAN","70","194","2015","ARI","1","30","30"
"377","Nick Bjugstad","FLA","C","26","1992-07-17","Minneapolis","MN","USA","USA","78","215","2010","FLA","1","19","19"
"193","Nick Bonino","NSH","C","30","1988-04-20","Hartford","CT","USA","USA","73","196","2007","S.J","6","22","173"
"450","Nick Cousins","ARI","C","25","1993-07-20","Belleville","ON","CAN","CAN","71","185","2011","PHI","3","7","68"
"155","Nick Foligno","CBJ","L","31","1987-10-31","Buffalo","NY","USA","USA","72","202","2006","OTT","1","28","28"
"230","Nick Holden","BOS, NYR","D","31","1987-05-15","St. Albert","AB","CAN","CAN","76","214","-","-","-","-","-"
"341","Nick Jensen","DET","D","28","1990-09-21","St. Paul","MN","USA","USA","72","194","2009","DET","5","29","150"
"824","Nick Lappin","N.J","R","26","1992-11-01","Geneva","IL","USA","USA","73","175","-","-","-","-","-"
"309","Nick Leddy","NYI","D","27","1991-03-20","Eden Prairie","MN","USA","USA","72","207","2009","MIN","1","16","16"
"627","Nick Paul","OTT","L","23","1995-03-20","Mississauga","ON","CAN","CAN","76","230","2013","DAL","4","10","101"
"710","Nick Ritchie","ANA","L","23","1995-12-05","Orangeville","ON","CAN","CAN","74","234","2014","ANA","1","10","10"
"720","Nick Schmaltz","CHI","C","22","1996-02-23","Madison","WI","USA","USA","72","177","2014","CHI","1","20","20"
"444","Nick Seeler","MIN","D","25","1993-06-03","Eden Prairie","MN","USA","USA","74","198","2011","MIN","5","10","131"
"458","Nick Shore","CGY, L.A, OTT","C","26","1992-09-26","Denver","CO","USA","USA","73","195","2011","L.A","3","21","82"
"176","Nicklas Backstrom","WSH","C","31","1987-11-23","Gävle","","SWE","SWE","73","210","2006","WSH","1","4","4"
"866","Nico Hischier","N.J","C","19","1999-01-04","Brig","","CHE","CHE","73","175","2017","N.J","1","1","1"
"329","Nicolas Deslauriers","MTL","L","27","1991-02-22","LaSalle","QC","CAN","CAN","73","221","2009","L.A","3","23","84"
"529","Nicolas Kerdiles","ANA","L","24","1994-01-11","Lewisville","TX","USA","USA","74","200","2012","ANA","2","6","36"
"791","Nicolas Roy","CAR","C","21","1997-02-05","Amos","QC","CAN","CAN","76","208","2015","CAR","4","5","96"
"484","Nikita Kucherov","T.B","R","25","1993-06-17","Maykop","","RUS","RUS","71","178","2011","T.B","2","28","58"
"724","Nikita Scherbak","MTL","R","22","1995-12-30","Moscow","","RUS","RUS","74","192","2014","MTL","1","26","26"
"763","Nikita Soshnikov","STL, TOR","R","25","1993-10-14","Nizhny Tagil","","RUS","RUS","71","185","-","-","-","-","-"
"673","Nikita Zadorov","COL","D","23","1995-04-16","Moscow","","RUS","RUS","77","230","2013","BUF","1","16","16"
"850","Nikita Zaitsev","TOR","D","27","1991-10-29","Moscow","","RUS","RUS","74","193","-","-","-","-","-"
"142","Niklas Hjalmarsson","ARI","D","31","1987-06-06","Eksjo","","SWE","SWE","75","197","2005","CHI","4","17","108"
"23","Niklas Kronwall","DET","D","37","1981-01-12","Stockholm","","SWE","SWE","72","194","2000","DET","1","29","29"
"709","Nikolaj Ehlers","WPG","L","22","1996-02-14","Aalborg","","DNK","DNK","72","172","2014","WPG","1","9","9"
"725","Nikolay Goldobin","VAN","R","23","1995-10-07","Moscow","","RUS","RUS","71","196","2014","S.J","1","27","27"
"180","Nikolay Kulemin","NYI","L","32","1986-07-14","Magnitogorsk","","RUS","RUS","73","228","2006","TOR","2","14","44"
"397","Nino Niederreiter","MIN","R","26","1992-09-08","Chur","","CHE","CHE","74","218","2010","NYI","1","5","5"
"764","Noah Hanifin","CAR","D","21","1997-01-25","Boston","MA","USA","USA","75","215","2015","CAR","1","5","5"
"788","Noah Juulsen","MTL","D","21","1997-04-02","Surrey","BC","CAN","CAN","74","193","2015","MTL","1","26","26"
"811","Noel Acciari","BOS","C","27","1991-12-01","Johnston","RI","USA","USA","70","205","-","-","-","-","-"
"863","Nolan Patrick","PHI","C","20","1998-09-19","Winnipeg","MB","CAN","CAN","74","198","2017","PHI","1","2","2"
"624","Oliver Bjorkstrand","CBJ","R","23","1995-04-10","Herning","","DNK","DNK","72","177","2013","CBJ","3","28","89"
"301","Oliver Ekman-Larsson","ARI","D","27","1991-07-17","Karlskrona","","SWE","SWE","74","200","2009","PHX","1","6","6"
"536","Olli Maatta","PIT","D","24","1994-08-22","Jyväskylä","","FIN","FIN","74","206","2012","PIT","1","22","22"
"755","Ondrej Kase","ANA","R","23","1995-11-08","Kadan","","CZE","CZE","72","186","2014","ANA","7","25","205"
"427","Ondrej Palat","T.B","L","27","1991-03-28","Frydek-Mistek","","CZE","CZE","72","188","2011","T.B","7","27","208"
"878","Oscar Fantenberg","L.A","D","27","1991-10-07","Ljunby","","SWE","SWE","72","206","-","-","-","-","-"
"502","Oscar Klefbom","EDM","D","25","1993-07-20","Karlstad","","SWE","SWE","75","216","2011","EDM","1","19","19"
"355","Oscar Lindberg","VGK","C","27","1991-10-29","Skellefteå","","SWE","SWE","73","202","2010","PHX","2","27","57"
"749","Oskar Lindblom","PHI","L","22","1996-08-15","Gävle","","SWE","SWE","73","191","2014","PHI","5","18","138"
"553","Oskar Sundqvist","STL","C","24","1994-03-23","Boden","","SWE","SWE","75","209","2012","PIT","3","20","81"
"868","Owen Tippett","FLA","R","19","1999-02-16","Peterborough","ON","CAN","CAN","73","216","2017","FLA","1","10","10"
"204","P.K. Subban","NSH","D","29","1989-05-13","Toronto","ON","CAN","CAN","72","210","2007","MTL","2","13","43"
"148","Patric Hornqvist","PIT","R","31","1987-01-01","Sollentuna","","SWE","SWE","71","189","2005","NSH","7","36","230"
"75","Patrice Bergeron","BOS","C","33","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","195","2003","BOS","2","15","45"
"73","Patrick Eaves","ANA","R","34","1984-05-01","Calgary","AB","CAN","USA","70","203","2003","OTT","1","29","29"
"218","Patrick Kane","CHI","R","30","1988-11-19","Buffalo","NY","USA","USA","71","177","2007","CHI","1","1","1"
"5","Patrick Marleau","TOR","C","39","1979-09-15","Aneroid","SK","CAN","CAN","74","218","1997","S.J","1","2","2"
"199","Patrick Maroon","EDM, N.J","L","30","1988-04-23","St. Louis","MO","USA","USA","75","225","2007","PHI","6","10","161"
"37","Patrick Sharp","CHI","L","36","1981-12-27","Winnipeg","MB","CAN","CAN","73","200","2001","PHI","3","32","95"
"549","Patrick Sieloff","OTT","D","24","1994-05-15","Ann Arbor","MI","USA","USA","73","205","2012","CGY","2","12","42"
"171","Patrik Berglund","STL","C","30","1988-06-02","Västerås","","SWE","SWE","76","215","2006","STL","1","25","25"
"835","Patrik Laine","WPG","R","20","1998-04-19","Tampere","","FIN","FIN","77","206","2016","WPG","1","2","2"
"370","Patrik Nemeth","COL","D","26","1992-02-08","Stockholm","","SWE","SWE","75","219","2010","DAL","2","11","41"
"201","Paul Byron","MTL","L","29","1989-04-27","Ottawa","ON","CAN","CAN","69","163","2007","BUF","6","28","179"
"192","Paul Carey","NYR","C","30","1988-09-24","Boston","MA","USA","USA","73","200","2007","COL","5","14","135"
"583","Paul LaDue","L.A","D","26","1992-09-06","Grand Forks","ND","USA","USA","74","200","2012","L.A","6","30","181"
"25","Paul Martin","S.J","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"209","Paul Postma","BOS","D","29","1989-02-22","Red Deer","AB","CAN","CAN","75","195","2007","ATL","7","24","205"
