"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"701","Rich Peverley","ATL, NSH","C","66","1061.5166666667","15","29","18","11","44","68.75","117","12.82","199","162","123","54","6","12","33","15","14","1","0","14","32","35","25","76","24","354","330","51.75"
"91","Kimmo Timonen","PHI","D","77","1888.2166666667","3","40","21","19","43","35.25","104","2.88","243","156","47","3","2","11","54","27","27","0","0","9","48","30","65","128","164","0","2","0.00"
"151","Matt Cullen","CAR","C","69","1159.25","22","21","15","6","43","78.18","139","15.83","254","190","131","65","12","11","20","9","9","0","0","17","25","54","41","68","44","457","427","51.70"
"259","Ales Kotalik","BUF, EDM","R","75","1158.9833333333","20","23","9","14","43","64.18","208","9.62","354","269","123","40","15","10","34","17","17","0","0","14","29","25","121","74","22","36","49","42.35"
"419","Kevin Bieksa","VAN","D","72","1691.2333333333","11","32","16","16","43","50.00","153","7.19","347","230","71","12","2","20","97","37","31","5","1","36","55","29","119","67","60","0","0","-"
"568","Patrick O'Sullivan","EDM, L.A","C","81","1551.05","16","27","14","13","43","62.32","259","6.18","482","375","250","101","25","22","28","13","13","0","0","38","67","40","66","101","36","41","58","41.41"
"133","Michal Handzus","L.A","C","82","1550.1166666667","18","24","17","7","42","52.50","143","12.59","224","192","157","98","4","17","32","16","16","0","0","23","51","28","75","102","69","719","601","54.47"
"218","David Legwand","NSH","C","73","1419.1166666667","20","22","11","11","42","71.19","175","11.43","274","221","158","74","5","17","32","14","14","0","0","15","50","44","25","56","23","509","514","49.76"
"242","Erik Cole","CAR, EDM","L","80","1409.3833333333","18","24","15","9","42","60.00","178","10.11","315","242","180","88","8","11","73","27","24","1","2","49","37","49","180","122","43","20","29","40.82"
"287","Niklas Hagman","TOR","L","65","1110.2833333333","22","20","10","10","42","75.00","168","13.10","290","227","151","52","14","8","4","2","2","0","0","27","35","31","22","88","24","0","1","0.00"
"382","Chuck Kobasew","BOS","R","68","999.06666666667","21","21","15","6","42","72.41","129","16.28","204","167","139","81","12","15","56","25","23","2","0","21","13","18","101","156","29","6","20","23.08"
"411","Christian Ehrhoff","S.J","D","77","1635.1","8","34","21","13","42","47.19","165","4.85","349","244","81","16","3","23","63","30","29","1","0","22","49","33","79","152","90","0","0","-"
"422","Marek Zidlicky","MIN","D","76","1680.2833333333","12","30","13","17","42","51.85","147","8.16","319","210","59","15","4","21","76","38","38","0","0","17","47","12","74","69","95","0","0","-"
"478","Jay Bouwmeester","FLA","D","82","2213.0166666667","15","27","14","13","42","39.62","182","8.24","361","255","77","20","4","12","68","34","34","0","0","10","51","27","115","104","128","0","0","-"
"638","Wojtek Wolski","COL","L","78","1434.45","14","28","16","12","42","68.85","169","8.28","281","210","152","64","7","27","28","13","13","0","0","19","48","70","55","41","41","248","267","48.16"
"793","Milan Lucic","BOS","L","72","1075.9666666667","17","25","11","14","42","65.63","97","17.53","176","136","111","56","7","7","136","41","28","10","3","35","22","33","262","114","33","6","4","60.00"
"68","Viktor Kozlov","WSH","C","67","1050.0333333333","13","28","14","14","41","55.41","153","8.50","248","195","157","50","4","10","16","8","8","0","0","16","39","40","39","42","18","10","23","30.30"
"223","Alex Tanguay","MTL","L","50","804.51666666667","16","25","16","9","41","62.12","76","21.05","142","115","99","54","4","10","34","17","17","0","0","25","24","31","47","78","13","3","6","33.33"
"313","Steve Reinprecht","PHX","C","73","1160.85","14","27","14","13","41","61.19","95","14.74","182","141","116","61","6","7","20","10","10","0","0","16","18","18","24","104","55","410","476","46.28"
"339","Jarret Stoll","L.A","C","74","1264.25","18","23","9","14","41","60.29","155","11.61","281","229","133","48","11","19","68","30","29","0","1","14","28","26","160","105","41","599","448","57.21"
"341","Antoine Vermette","CBJ, OTT","C","79","1450.4166666667","16","25","18","7","41","71.93","174","9.20","273","221","162","88","11","15","50","24","24","0","0","17","33","39","80","117","32","642","470","57.73"
"537","Andrei Kostitsyn","MTL","L","74","1153.6333333333","23","18","12","6","41","52.56","169","13.61","322","244","167","63","9","12","50","18","15","2","1","28","37","18","124","80","23","3","3","50.00"
"654","Brandon Dubinsky","NYR","C","82","1364.1166666667","13","28","16","12","41","65.08","188","6.91","306","248","187","92","9","8","112","39","31","6","2","45","24","32","251","137","24","466","404","53.56"
"841","Sam Gagner","EDM","C","76","1273.6666666667","16","25","15","10","41","60.29","156","10.26","249","192","152","69","5","23","51","23","22","1","0","17","58","29","28","83","13","290","399","42.09"
"137","Filip Kuba","OTT","D","71","1653.1","3","37","17","20","40","46.51","111","2.70","256","166","63","4","2","12","28","13","13","0","0","4","60","36","44","62","111","0","0","-"
"147","Dainius Zubrus","N.J","C","82","1251.9833333333","15","25","15","10","40","62.50","130","11.54","207","170","139","70","4","14","69","28","26","1","1","21","25","19","98","75","16","473","450","51.25"
"176","Pavel Kubina","TOR","D","82","1808.3","14","26","13","13","40","41.67","184","7.61","369","262","79","12","1","17","94","44","42","2","0","15","51","24","91","144","133","0","0","-"
"191","Daniel Cleary","DET","R","74","1253.4666666667","14","26","13","13","40","64.52","163","8.59","257","220","142","85","3","8","46","23","23","0","0","22","22","17","107","164","39","67","54","55.37"
"253","Mikael Samuelsson","DET","R","81","1244.8333333333","19","21","7","14","40","54.05","257","7.39","423","333","152","40","5","12","50","25","25","0","0","26","43","20","92","44","23","2","6","25.00"
"387","Colby Armstrong","ATL","R","82","1242.8","22","18","9","9","40","66.67","141","15.60","212","178","131","61","3","6","75","32","30","1","1","27","21","34","88","96","23","8","20","28.57"
"455","Valtteri Filppula","DET","C","80","1288.3666666667","12","28","14","14","40","70.18","129","9.30","213","177","128","39","11","6","42","20","20","0","0","29","19","26","41","106","18","409","376","52.10"
"620","Curtis Glencross","CGY","L","74","1085.9666666667","13","27","17","10","40","67.80","152","8.55","252","210","146","60","8","11","42","18","16","2","0","24","26","34","123","89","29","30","32","48.39"
"626","Cam Barker","CHI","D","68","1247.2","6","34","15","19","40","55.56","101","5.94","232","155","35","4","5","9","65","20","15","3","2","11","17","9","83","57","42","0","1","0.00"
"676","Ryan Callahan","NYR","R","81","1382.2166666667","22","18","10","8","40","76.92","237","9.28","389","314","257","120","24","11","45","18","15","3","0","34","9","53","265","136","32","7","3","70.00"
"700","Rene Bourque","CGY","R","58","933.06666666667","21","19","9","10","40","78.43","149","14.09","249","198","137","72","8","8","70","28","25","2","1","18","13","32","82","66","32","9","9","50.00"
"28","Robert Lang","MTL","C","50","844.28333333333","18","21","10","11","39","63.93","101","17.82","181","143","100","52","5","14","36","18","18","0","0","9","27","27","17","27","24","375","393","48.83"
"78","Bryan McCabe","FLA","D","69","1596.2833333333","15","24","10","14","39","39.00","153","9.80","308","201","49","8","1","15","41","19","18","1","0","8","40","6","72","47","92","0","0","-"
"305","Ruslan Fedotenko","PIT","L","65","916.61666666667","16","23","12","11","39","76.47","117","13.68","205","157","125","40","6","16","44","19","17","2","0","17","9","22","99","117","28","4","14","22.22"
"321","Ron Hainsey","ATL","D","81","1810.4333333333","6","33","16","17","39","44.32","148","4.05","314","224","66","7","0","14","32","16","16","0","0","6","45","42","60","63","127","0","0","-"
"354","John-Michael Liles","COL","D","75","1615.2166666667","12","27","11","16","39","47.56","146","8.22","315","219","68","19","7","19","31","14","13","1","0","13","53","22","58","40","106","0","0","-"
"403","Tomas Plekanec","MTL","C","80","1380.1666666667","20","19","11","8","39","61.90","202","9.90","337","269","188","79","11","20","54","23","22","0","1","25","41","42","53","63","38","684","667","50.63"
"428","David Moss","CGY","R","81","1101.2","20","19","12","7","39","63.93","194","10.31","327","263","168","88","4","15","22","11","11","0","0","16","19","18","96","97","24","23","23","50.00"
"501","Denis Grebeshkov","EDM","D","72","1524.4666666667","7","32","16","16","39","46.43","62","11.29","139","93","37","9","3","12","38","19","19","0","0","14","64","31","46","74","87","0","0","-"
"563","Patrice Bergeron","BOS","C","64","1150.95","8","31","21","10","39","61.90","155","5.16","246","199","125","50","8","11","16","8","8","0","0","17","18","35","58","49","42","559","466","54.54"
"727","T.J. Oshie","STL","R","57","945.16666666667","14","25","15","10","39","70.91","101","13.86","183","147","109","48","9","6","30","14","14","0","0","20","15","43","66","78","21","47","62","43.12"
"790","Kyle Okposo","NYI","R","65","1170.65","18","21","13","8","39","72.22","165","10.91","314","224","153","51","10","22","36","16","16","0","0","24","30","76","64","108","30","5","10","33.33"
"34","Doug Weight","NYI","C","53","969.5","10","28","18","10","38","70.37","96","10.42","163","124","76","36","4","11","55","19","15","3","1","24","20","18","38","32","31","306","373","45.07"
"198","Joe Corvo","CAR","D","81","1970.25","14","24","6","18","38","35.19","213","6.57","444","305","86","14","7","20","18","9","9","0","0","14","36","43","41","92","89","0","0","-"
"587","Kyle Quincey","L.A","D","72","1510.7833333333","4","34","22","12","38","43.18","150","2.67","360","234","74","6","2","22","63","30","29","1","0","13","53","17","116","111","75","0","0","-"
"728","Andrew Cogliano","EDM","L","82","1181.05","18","20","10","10","38","73.08","116","15.52","207","165","130","65","3","12","22","11","11","0","0","26","42","28","57","65","39","261","441","37.18"
"856","Jakub Voracek","CBJ","R","80","1012.4833333333","9","29","17","12","38","65.52","101","8.91","156","123","86","40","4","7","44","18","17","0","1","11","22","33","32","55","6","0","3","0.00"
"120","Tomas Holmstrom","DET","L","53","809.1","14","23","13","10","37","49.33","75","18.67","134","105","77","54","5","4","38","19","19","0","0","21","21","9","49","59","4","3","5","37.50"
"453","Tomas Fleischmann","WSH","L","73","1100.8333333333","19","18","13","5","37","61.67","131","14.50","211","186","149","63","6","11","20","9","9","0","0","13","34","53","22","77","17","9","25","26.47"
"623","Dustin Penner","EDM","R","78","1199.6166666667","17","20","14","6","37","49.33","137","12.41","240","203","158","94","7","15","61","21","17","3","1","18","54","26","77","57","33","54","60","47.37"
"665","Alexander Edler","VAN","D","80","1690.3","10","27","11","16","37","39.36","145","6.90","340","218","60","11","9","13","54","27","27","0","0","15","65","29","102","140","93","1","0","100.00"
"734","James Neal","DAL","L","77","1221.8833333333","24","13","8","5","37","72.55","171","14.04","282","232","150","62","6","14","51","24","23","1","0","34","26","66","194","83","27","11","20","35.48"
"83","Miroslav Satan","PIT","R","65","1023.7666666667","17","19","11","8","36","63.16","120","14.17","225","171","147","64","4","5","36","14","13","0","1","11","20","19","20","72","10","5","7","41.67"
"96","Ed Jovanovski","PHX","D","82","1817.4","9","27","11","16","36","43.37","194","4.64","414","279","83","17","5","25","106","38","33","2","3","29","40","18","132","140","112","0","1","0.00"
"125","Radek Dvorak","FLA","R","81","1331.25","15","21","9","12","36","72.00","136","11.03","226","197","121","58","9","10","42","20","20","0","0","30","37","32","55","112","31","6","11","35.29"
"162","Eric Belanger","MIN","C","79","1409.25","13","23","13","10","36","64.29","147","8.84","259","210","137","44","6","9","26","13","13","0","0","23","34","48","45","48","48","626","579","51.95"
"710","Paul Stastny","COL","C","45","955.75","11","25","18","7","36","72.00","118","9.32","168","139","114","69","3","15","22","11","11","0","0","15","28","33","19","31","37","440","410","51.76"
"735","Marc-Edouard Vlasic","S.J","D","82","1960.2","6","30","10","20","36","34.95","104","5.77","256","154","70","8","5","18","30","15","15","0","0","13","48","20","56","112","122","0","0","-"
"805","Peter Mueller","PHX","C","72","1157.6166666667","13","23","11","12","36","62.07","138","9.42","247","185","114","35","3","8","24","12","12","0","0","8","15","28","35","36","25","41","51","44.57"
"221","Manny Malhotra","CBJ","C","77","1386.65","11","24","12","12","35","60.34","116","9.48","204","162","101","47","8","8","28","14","14","0","0","15","19","40","74","88","52","801","578","58.09"
"307","Joel Ward","NSH","R","79","1265.2","17","18","14","4","35","71.43","133","12.78","227","194","129","66","10","14","29","12","11","1","0","22","20","60","65","108","69","20","26","43.48"
"500","Anton Babchuk","CAR","D","72","1301","16","19","9","10","35","53.03","127","12.60","278","190","49","7","5","23","16","8","8","0","0","9","20","22","22","69","115","0","0","-"
"668","Tyler Kennedy","PIT","C","67","922.68333333333","15","20","9","11","35","74.47","171","8.77","287","223","138","46","9","8","30","12","10","2","0","24","19","18","47","118","10","42","36","53.85"
"730","Matt Niskanen","DAL","D","80","1598.5833333333","6","29","13","16","35","44.87","111","5.41","251","169","42","5","7","15","52","19","16","2","1","11","49","25","87","121","64","0","0","-"
"58","Adrian Aucoin","CGY","D","81","1805.6166666667","10","24","8","16","34","36.17","126","7.94","294","196","53","10","3","17","46","23","23","0","0","9","29","28","62","25","55","0","0","-"
"395","Fedor Tyutin","CBJ","D","82","1927.3","9","25","12","13","34","36.17","167","5.39","336","241","77","8","3","14","81","33","31","1","1","13","26","16","103","185","98","1","0","100.00"
"431","Marek Svatos","COL","R","69","904.26666666667","14","20","13","7","34","69.39","140","10.00","235","181","139","68","7","19","34","16","16","0","0","19","20","14","37","62","21","0","3","0.00"
"456","Keith Ballard","FLA","D","82","1835.3","6","28","17","11","34","40.00","106","5.66","235","160","43","15","2","12","72","26","21","4","1","31","71","25","172","128","136","0","1","0.00"
"467","Scottie Upshall","PHI, PHX","R","74","1080.1166666667","15","19","14","5","34","69.39","192","7.81","310","257","150","72","12","14","89","38","36","1","1","31","30","34","94","124","29","5","14","26.32"
"6","Sergei Fedorov","WSH","C","52","858.7","11","22","9","13","33","55.93","118","9.32","201","153","90","35","1","6","50","25","25","0","0","5","47","31","28","23","25","368","287","56.18"
"46","Michael Nylander","WSH","C","72","1010.6","9","24","16","8","33","60.00","87","10.34","142","111","87","36","5","5","32","16","16","0","0","12","40","37","9","65","16","290","342","45.89"
"49","Roman Hamrlik","MTL","D","81","1774.75","6","27","16","11","33","43.42","143","4.20","264","187","55","5","3","17","62","31","31","0","0","9","78","41","104","93","195","0","0","-"
"119","Richard Zednik","FLA","R","70","1090.8833333333","17","16","13","3","33","55.00","153","11.11","253","205","160","76","12","15","46","22","22","0","0","17","21","22","68","102","22","0","1","0.00"
"342","Paul Martin","N.J","D","73","1779","5","28","12","16","33","34.38","107","4.67","202","134","50","9","1","11","36","18","18","0","0","12","43","42","40","81","79","0","0","-"
"476","Joni Pitkanen","CAR","D","71","1760.8666666667","7","26","17","9","33","33.33","147","4.76","321","227","68","16","7","23","56","28","28","0","0","13","27","37","62","205","125","0","0","-"
"477","Frans Nielsen","NYI","C","59","975.88333333333","9","24","11","13","33","58.93","101","8.91","187","143","106","51","3","19","18","9","9","0","0","25","34","44","29","54","39","358","400","47.23"
"739","Kris Letang","PIT","D","74","1564.8","10","23","5","18","33","37.93","138","7.25","276","196","84","19","8","14","24","12","12","0","0","21","54","23","111","163","127","0","1","0.00"
"17","Mathieu Schneider","ATL, MTL","D","67","1406.8166666667","9","23","11","12","32","37.21","128","7.03","283","200","65","7","5","18","64","32","32","0","0","4","41","49","71","47","118","0","0","-"
"38","Brian Rolston","N.J","R","64","966.5","15","17","10","7","32","57.14","174","8.62","328","244","121","39","7","22","30","15","15","0","0","8","18","12","42","26","9","83","97","46.11"
"117","Steve Sullivan","NSH","L","41","758.06666666667","11","21","13","8","32","66.67","83","13.25","152","123","91","44","4","5","30","14","14","0","0","8","32","23","15","18","6","0","4","0.00"
"237","Mike Fisher","OTT","C","78","1442.6333333333","13","19","10","9","32","44.44","182","7.14","327","249","184","73","17","15","66","30","28","2","0","28","36","45","211","102","54","535","509","51.25"
"442","Marc-Andre Bergeron","MIN","D","72","1216.8666666667","14","18","8","10","32","44.44","140","10.00","307","200","65","9","2","21","30","15","15","0","0","8","21","11","30","81","68","0","0","-"
"484","Gregory Campbell","FLA","C","77","1292.1833333333","13","19","15","4","32","60.38","135","9.63","213","177","136","74","5","15","76","29","23","6","0","29","19","31","202","103","82","509","509","50.00"
"542","Steve Bernier","VAN","R","81","1120.7166666667","15","17","11","6","32","57.14","137","10.95","203","177","142","77","8","12","27","12","11","1","0","20","12","30","146","108","41","5","16","23.81"
"602","Toby Enstrom","ATL","D","82","1929.3","5","27","12","15","32","30.77","86","5.81","169","119","37","7","0","4","52","26","26","0","0","26","45","24","29","88","120","1","1","50.00"
"614","David Clarkson","N.J","R","82","988.38333333333","17","15","13","2","32","76.19","158","10.76","258","207","152","90","4","16","164","47","26","20","1","46","8","16","134","127","13","2","5","28.57"
"786","Nick Foligno","OTT","L","81","1107.85","17","15","12","3","32","55.17","145","11.72","228","188","136","73","7","13","59","24","22","1","1","37","25","33","97","103","18","21","26","44.68"
"822","Andrew Ebbett","ANA","C","48","665.68333333333","8","24","15","9","32","69.57","100","8.00","153","134","98","51","5","8","12","6","6","0","0","9","17","12","34","66","22","221","234","48.57"
"77","Brendan Morrison","ANA, DAL","C","81","1151.0833333333","16","15","9","6","31","70.45","111","14.41","194","157","109","46","6","11","32","16","16","0","0","16","34","20","33","46","15","204","246","45.33"
"79","Ville Peltonen","FLA","L","79","1204.9","12","19","11","8","31","63.27","121","9.92","211","164","107","37","5","13","31","14","13","1","0","22","17","44","60","90","30","18","46","28.13"
"104","Richard Park","NYI","R","71","1219.05","14","17","9","8","31","63.27","138","10.14","255","185","148","49","6","14","34","16","16","0","0","23","29","53","31","73","49","396","413","48.95"
"174","Tomas Kaberle","TOR","D","57","1337.4166666667","4","27","10","17","31","37.80","93","4.30","214","146","42","4","4","11","8","4","4","0","0","6","47","21","29","41","79","0","0","-"
"178","Matt Cooke","PIT","L","76","1079.9166666667","13","18","13","5","31","72.09","86","15.12","161","127","100","44","6","4","101","37","33","1","3","32","14","20","262","140","37","7","12","36.84"
"254","Trent Hunter","NYI","R","55","901.03333333333","14","17","10","7","31","64.58","154","9.09","263","213","133","65","13","20","41","15","13","1","1","8","26","37","135","60","25","5","15","25.00"
"348","Lubomir Visnovsky","EDM","D","50","1150.7666666667","8","23","8","15","31","48.44","86","9.30","200","140","50","1","2","9","30","15","15","0","0","11","53","18","27","41","82","0","0","-"
"445","Chad LaRose","CAR","R","81","1226.1166666667","19","12","8","4","31","67.39","171","11.11","301","238","173","79","9","21","35","16","15","1","0","26","19","46","121","133","43","5","13","27.78"
"575","Clarke MacArthur","BUF","L","71","981.46666666667","17","14","10","4","31","65.96","108","15.74","176","138","98","56","9","12","56","24","23","0","1","20","26","13","80","64","33","76","142","34.86"
"603","Dustin Byfuglien","CHI","D","77","1145.2","15","16","6","10","31","58.49","202","7.43","320","269","147","75","11","11","81","29","23","5","1","31","18","26","169","62","23","2","9","18.18"
"722","Martin Hanzal","PHX","C","74","1210.5833333333","11","20","10","10","31","75.61","97","11.34","176","136","87","40","7","7","40","17","15","2","0","36","15","26","132","73","46","521","557","48.33"
"816","Nikolay Kulemin","TOR","L","73","1007.5666666667","15","16","10","6","31","57.41","129","11.63","243","186","153","66","15","9","18","9","9","0","0","11","31","28","73","73","44","35","31","53.03"
"136","P.J. Axelsson","BOS","L","75","1217.4666666667","6","24","13","11","30","61.22","87","6.90","164","124","78","28","7","9","16","8","8","0","0","12","21","42","56","55","32","16","31","34.04"
"145","Marty Reasoner","ATL","C","79","1209.2666666667","14","16","9","7","30","75.00","131","10.69","221","178","138","63","8","8","36","16","16","0","0","26","18","69","41","76","60","603","538","52.85"
"164","Michal Rozsival","NYR","D","76","1711.2166666667","8","22","14","8","30","37.97","120","6.67","277","186","81","7","5","14","52","25","25","0","0","16","32","37","90","153","113","0","0","-"
"384","Carlo Colaiacovo","STL, TOR","D","73","1333.1166666667","3","27","14","13","30","39.47","87","3.45","174","125","35","9","1","9","35","16","15","1","0","10","19","11","64","111","83","0","0","-"
"420","Dennis Seidenberg","CAR","D","70","1563.2666666667","5","25","9","16","30","46.88","129","3.88","255","163","52","7","7","14","37","17","16","1","0","16","29","27","146","175","160","0","0","-"
"519","Chris Campoli","NYI, OTT","D","76","1485.5666666667","11","19","8","11","30","44.78","91","12.09","184","121","60","21","1","11","55","22","20","1","1","19","29","42","81","91","86","0","0","-"
"741","Keith Yandle","PHX","D","69","1146.65","4","26","18","8","30","50.00","118","3.39","239","163","54","6","4","9","37","17","16","1","0","17","23","7","46","51","64","0","0","-"
"233","Jonathan Cheechoo","S.J","R","66","1010.9166666667","12","17","13","4","29","61.70","152","7.89","284","234","149","56","11","14","49","19","17","1","1","13","31","31","107","80","18","1","3","25.00"
"359","Paul Gaustad","BUF","C","62","998.53333333333","12","17","14","3","29","61.70","122","9.84","183","165","103","61","13","17","108","33","24","6","3","28","20","11","141","82","39","452","406","52.68"
"429","Johnny Oduya","N.J","D","82","1711.7","7","22","9","13","29","34.94","108","6.48","240","161","49","7","2","3","30","15","15","0","0","9","30","15","50","131","127","0","0","-"
"541","Robert Nilsson","EDM","C","64","971.91666666667","9","20","17","3","29","55.77","77","11.69","156","116","74","26","3","13","26","13","13","0","0","13","47","20","37","57","14","4","6","40.00"
"593","John Mitchell","TOR","C","76","1049.0166666667","12","17","14","3","29","80.56","98","12.24","184","138","95","37","7","0","33","15","14","1","0","27","27","28","88","78","48","326","342","48.80"
"869","Fabian Brunnstrom","DAL","L","55","639.06666666667","17","12","7","5","29","78.38","81","20.99","131","115","91","44","4","9","8","4","4","0","0","6","22","28","24","82","12","0","0","-"
"20","Mats Sundin","VAN","C","41","690.65","9","19","16","3","28","63.64","84","10.71","164","121","90","44","5","11","28","14","14","0","0","9","18","10","14","24","14","332","269","55.24"
"212","Pascal Dupuis","PIT","R","71","1009.5666666667","12","16","14","2","28","71.79","145","8.28","237","191","117","51","14","13","30","15","15","0","0","22","15","25","68","68","30","3","13","18.75"
"499","Alexander Steen","STL, TOR","L","81","1321.95","8","20","13","7","28","63.64","148","5.41","264","208","121","43","6","11","30","15","15","0","0","16","17","31","38","120","54","107","129","45.34"
"510","Erik Christensen","ANA, ATL","C","64","873.41666666667","7","21","13","8","28","65.12","122","5.74","210","168","130","58","6","15","20","10","10","0","0","13","12","26","19","30","6","277","220","55.73"
"535","Braydon Coburn","PHI","D","80","1970.0166666667","7","21","9","12","28","28.57","130","5.38","277","187","65","9","6","14","97","39","35","3","1","19","59","39","146","110","129","0","0","-"
"570","Maxim Lapierre","MTL","C","79","1169","15","13","7","6","28","63.64","165","9.09","260","205","147","77","9","12","76","28","23","4","1","45","32","46","130","112","52","525","462","53.19"
"877","Mikkel Boedker","PHX","L","78","1212.1666666667","11","17","6","11","28","58.33","116","9.48","205","170","130","55","11","4","18","9","9","0","0","18","8","41","77","54","11","1","7","12.50"
"130","Jochen Hecht","BUF","C","70","1217.6833333333","12","15","9","6","27","62.79","173","6.94","261","222","136","62","5","8","33","15","14","1","0","14","37","30","29","57","38","235","303","43.68"
"202","Kyle Calder","L.A","L","74","974.31666666667","8","19","12","7","27","64.29","93","8.60","161","133","105","51","7","8","41","19","18","1","0","19","33","24","55","120","7","1","2","33.33"
"290","Mike Comrie","NYI, OTT","C","63","989.3","10","17","8","9","27","62.79","121","8.26","189","148","115","60","5","18","32","13","11","2","0","12","37","34","39","54","34","171","246","41.01"
"335","Andy Hilbert","NYI","L","67","1082.0833333333","11","16","13","3","27","71.05","167","6.59","296","219","148","54","15","14","22","11","11","0","0","14","26","42","41","99","85","71","115","38.17"
"414","Kyle Wellwood","VAN","C","74","1021.1166666667","18","9","6","3","27","51.92","94","19.15","153","129","111","68","3","5","4","2","2","0","0","11","31","23","14","33","19","357","264","57.49"
"425","Jussi Jokinen","CAR, T.B","L","71","1087.2166666667","7","20","13","7","27","61.36","101","6.93","165","131","99","35","9","5","28","14","14","0","0","14","22","23","31","53","43","361","312","53.64"
"441","Zbynek Michalek","PHX","D","82","1862.5333333333","6","21","9","12","27","38.03","106","5.66","192","138","33","7","2","16","28","14","14","0","0","18","31","18","69","186","271","0","0","-"
"497","Daniel Paille","BUF","L","73","868.88333333333","12","15","11","4","27","75.00","80","15.00","145","113","80","33","6","8","20","10","10","0","0","16","28","14","84","63","27","3","14","17.65"
"546","Brent Burns","MIN","D","59","1322.7333333333","8","19","10","9","27","45.76","147","5.44","318","229","81","18","7","12","45","20","19","1","0","18","50","28","58","41","62","3","2","60.00"
"600","Kyle Brodziak","EDM","C","79","1005.1333333333","11","16","10","6","27","72.97","99","11.11","168","137","93","38","7","5","21","9","8","1","0","10","32","33","60","62","55","489","458","51.64"
"694","Matt Hunwick","BOS","D","53","900.33333333333","6","21","11","10","27","42.86","58","10.34","114","75","21","5","0","7","31","14","13","1","0","7","8","10","47","69","50","0","0","-"
"802","Claude Giroux","PHI","C","42","636.7","9","18","9","9","27","77.14","67","13.43","124","97","76","24","1","9","14","7","7","0","0","11","22","33","41","46","18","146","163","47.25"
"871","Drew Doughty","L.A","D","81","1930.1166666667","6","21","5","16","27","36.00","126","4.76","295","192","63","11","3","18","56","28","28","0","0","13","75","36","90","112","114","0","0","-"
"100","Ethan Moreau","EDM","L","77","1183.0666666667","14","12","6","6","26","66.67","159","8.81","284","222","133","53","11","19","131","49","42","5","2","31","53","24","126","48","41","11","25","30.56"
"122","Wade Redden","NYR","D","81","1809.2","3","23","6","17","26","35.14","161","1.86","321","218","98","17","4","11","51","24","23","1","0","8","40","31","99","186","98","0","0","-"
"135","Stephane Robidas","DAL","D","72","1765.9666666667","3","23","12","11","26","27.37","158","1.90","342","241","50","7","1","19","76","38","38","0","0","13","44","28","221","204","109","1","0","100.00"
"380","Dan Hamhuis","NSH","D","82","1872.35","3","23","11","12","26","37.14","135","2.22","246","174","57","5","4","17","67","28","26","1","1","23","52","63","133","91","113","0","0","-"
"400","Jay McClement","STL","C","82","1361.45","12","14","7","7","26","83.87","137","8.76","237","201","138","50","12","9","29","13","12","1","0","22","26","44","38","49","57","756","695","52.10"
"491","Steve Eminger","FLA, PHI, T.B","D","71","1533.9","5","21","7","14","26","33.77","85","5.88","174","122","40","6","3","8","50","24","24","0","0","9","28","11","77","94","119","0","1","0.00"
"502","Ian White","TOR","D","71","1622","10","16","8","8","26","32.50","158","6.33","321","222","78","12","7","14","57","20","16","3","1","27","54","32","110","45","114","0","0","-"
"540","Brent Seabrook","CHI","D","82","1911.35","8","18","8","10","26","27.66","132","6.06","269","192","48","7","4","18","62","28","26","2","0","17","35","26","224","121","113","0","0","-"
"565","Matt Carle","PHI, T.B","D","76","1626.15","5","21","11","10","26","34.21","85","5.88","178","111","61","7","3","13","22","11","11","0","0","10","56","47","38","109","142","0","0","-"
"692","Troy Brouwer","CHI","R","69","1040.7333333333","10","16","12","4","26","47.27","126","7.94","209","173","114","50","8","9","50","19","15","4","0","23","12","16","125","82","19","9","11","45.00"
"711","Guillaume Latendresse","MTL","L","56","762.41666666667","14","12","7","5","26","74.29","117","11.97","220","165","123","51","5","14","45","17","15","1","1","13","11","11","140","79","12","1","1","50.00"
"93","Radek Bonk","NSH","C","66","1019.3833333333","9","16","10","6","25","65.79","102","8.82","159","125","100","59","4","8","34","17","17","0","0","11","16","26","58","44","28","450","301","59.92"
"99","Mattias Ohlund","VAN","D","82","1769.05","6","19","10","9","25","28.41","131","4.58","277","183","57","11","3","18","105","47","44","3","0","14","56","34","109","148","152","0","0","-"
"107","Freddy Modin","CBJ","L","50","843.76666666667","9","16","7","9","25","64.10","113","7.96","199","168","105","60","8","11","28","14","14","0","0","15","6","25","23","48","26","49","73","40.16"
"146","Daniel Briere","PHI","C","29","453.98333333333","11","14","8","6","25","75.76","54","20.37","97","72","58","33","5","5","26","13","13","0","0","14","16","8","13","22","6","68","79","46.26"
"175","Sami Salo","VAN","D","60","1210.4","5","20","6","14","25","43.86","110","4.55","246","176","35","1","6","7","26","12","12","0","0","7","29","22","46","53","66","0","0","-"
"468","Trevor Daley","DAL","D","75","1650.3","7","18","11","7","25","35.71","104","6.73","195","144","42","7","4","7","73","31","29","1","1","18","31","22","30","57","98","0","1","0.00"
