"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"586","Brett Carson","CAR","D","54","937.98333333333","17.370061728395","53.16","59.17","47.32","38.96","44.07","46.92","27.25","31.66","46.25","2.94","2.88","50.55","25.84","29.04","47.09","11.39","13.31","46.11","1.98","1.6","55.36","19.28","20.98","47.88","0.68","0.68","50.00","32.25","36.5","46.91","0.65","1.11","36.84","10.80","90.91","1.017","10.62","15.22","9.79","45.16","52.04","19.51","22.13","17.53","52.68"
"535","Danny Syvret","PHI","D","21","262.05","12.478571428571","55.18","59.07","48.30","40.07","40.98","49.44","30.22","30.45","49.81","2.98","2.75","52.00","30.68","27.25","52.96","11.91","10.53","53.06","1.6","1.6","50.00","25.03","22.29","52.90","1.83","0.92","66.67","29.77","38.03","43.90","0","0.66","0.00","9.85","90.98","1.008","7.33","13.28","8.47","47.4","46.38","15.57","19","17.63","46.90"
"329","Mark Popovic","ATL","D","37","547.33333333333","14.792792792793","49.44","58.98","45.60","35.96","43.85","45.05","25.32","32.78","43.58","2.41","2.85","45.83","21.71","29.05","42.76","8.88","13.37","39.90","1.21","1.86","39.29","17.1","20.9","45.00","0.88","0.58","60.00","35.63","38.79","47.87","0.79","0.79","50.00","9.52","91.30","1.008","6.36","12.5","10.41","51.08","37.91","12.72","19.51","18.31","40.99"
"208","Andrei Markov","MTL","D","45","1071.4166666667","23.809259259259","61.6","58.97","51.09","46.37","45.42","50.52","33.49","33.1","50.29","4.09","2.69","60.33","26.99","26.94","50.05","12.71","12.15","51.13","2.35","1.51","60.87","19.04","19.71","49.13","1.19","0.75","61.54","42.79","38.67","52.53","1.05","0.73","59.09","12.21","91.88","1.041","11.03","10.7","8.51","43.01","56.45","23.63","17.86","17.36","57.65"
"145","Eric Brewer","STL","D","59","1265.25","21.444915254237","48.37","58.94","45.07","36.94","45.38","44.87","26.37","33.01","44.41","1.8","2.89","38.38","20.68","28.74","41.84","8.77","11.33","43.63","1","1.47","40.38","15.87","23.2","40.61","0.44","1.14","28.00","34.04","36.78","48.07","0.68","0.75","47.62","6.83","91.24","0.981","10.05","13.14","10.76","44.48","48.29","18.4","19.21","20.96","46.75"
"680","Patrick Davis","N.J","R","8","100.86666666667","12.608333333333","29.74","58.89","33.56","21.41","43.42","33.03","15.47","31.53","32.91","0.59","1.78","25.00","13.09","29.74","30.56","2.38","11.9","16.67","0","0.59","0.00","14.28","23.79","37.50","0.79","0.79","50.00","19.76","36.09","35.38","0","0.86","0.00","3.85","94.34","0.982","8.92","13.09","5.95","58.29","60.00","13.09","16.66","17.85","42.31"
"858","Corey Elkins","L.A","C","3","35.716666666667","11.905555555556","33.6","58.8","36.36","28.56","42","40.48","20.16","26.88","42.86","1.68","6.72","20.00","13.44","30.24","30.77","6.72","6.72","50.00","1.68","1.68","50.00","8.96","31.36","22.22","0","4.48","0.00","24.27","36.4","40.00","0","2.43","0.00","8.33","75.00","0.833","11.76","5.04","6.72","55.44","63.64","16.8","8.4","10.08","62.50"
"848","Luca Sbisa","ANA","D","8","101.03333333333","12.629166666667","43.35","58.79","42.44","33.85","47.51","41.61","21.97","35.63","38.14","0.59","1.19","33.33","15.44","31.47","32.91","5.34","10.69","33.33","0.59","0.59","50.00","13.46","27.71","32.69","0","0","-","31.74","35.17","47.44","0","0.86","0.00","2.70","96.67","0.994","10.1","13.06","3.56","52.26","73.91","18.41","18.41","10.69","63.27"
"859","Christian Hanson","TOR","C","31","414.53333333333","13.372043010753","57.03","58.76","49.25","41.83","45.59","47.85","28.22","31.7","47.10","2.46","3.04","44.74","24.17","27.5","46.78","9.55","11.72","44.90","0.43","1.74","20.00","19.49","21.04","48.10","1.54","1.16","57.14","41.19","39.72","50.90","1.25","0.63","66.67","8.72","90.41","0.991","11.29","12.16","8.83","51.09","56.12","18.96","18.38","15.63","54.81"
"528","Steve MacIntyre","EDM, FLA","L","22","63.316666666667","2.8780303030303","30.32","58.75","34.04","22.74","47.38","32.43","15.16","39.8","27.59","0.95","3.79","20.00","8.53","26.53","24.32","2.84","11.37","20.00","0","1.9","0.00","7.58","20.22","27.27","1.26","1.26","50.00","23.27","42.43","35.42","0","1.37","0.00","6.25","90.48","0.967","5.69","15.16","5.69","72.97","50.00","10.42","23.69","13.27","44.00"
"271","Steve Ott","DAL","C","73","1202.3","16.469863013699","56.94","58.69","49.24","43.27","44.81","49.12","31.34","31.24","50.08","2.69","3.24","45.38","26.65","27.3","49.40","11.13","11.18","49.89","1.7","1.95","46.58","20.69","21.49","49.05","0.67","1","40.00","36.91","37.41","49.66","0.65","0.65","50.00","8.60","89.62","0.982","12.28","13.82","10.38","43.77","54.19","18.41","19.26","16.52","52.71"
"470","Loui Eriksson","DAL","L","82","1620.3166666667","19.759959349593","62.8","58.66","51.71","47.73","45.18","51.38","33.22","32.66","50.42","3.78","3.52","51.78","28.66","26.81","51.67","13.37","11.33","54.12","2.22","1.96","53.10","20.39","20.64","49.70","0.79","1.14","41.03","41.72","38.99","51.69","1.28","0.86","60.00","11.37","89.23","1.006","13.78","10.96","7.92","42.4","63.48","22.29","16.29","13.96","61.49"
"869","Evander Kane","ATL","L","66","923.55","13.993181818182","50.67","58.54","46.40","39.11","45.74","46.09","28.59","34.95","44.99","2.86","3.18","47.31","24.69","30.21","44.97","10","13.25","43.02","1.56","2.08","42.86","19.58","22.61","46.41","1.04","0.95","52.17","32.56","35.94","47.53","0.56","0.38","60.00","10.00","90.89","1.009","10.07","18.39","10.07","36.97","50.00","15.01","23.32","18","45.47"
"776","Paul Szczechura","T.B","C","52","680.63333333333","13.089102564103","39.58","58.53","40.34","30.77","44.61","40.82","22.39","33.76","39.87","0.97","3.17","23.40","19.31","27.15","41.56","8.46","12.52","40.34","0.53","2.2","19.35","14.46","19.51","42.56","0.47","0.94","33.33","25.47","40.11","38.83","0.13","0.38","25.00","4.33","90.60","0.949","7.76","13.75","18.51","51.22","29.53","11.64","19.22","28.91","28.70"
"412","James Wisniewski","ANA","D","69","1679.9333333333","24.346859903382","54.32","58.5","48.15","42.97","46.82","47.85","30.75","34.64","47.02","2.46","3.36","42.33","25.75","28.61","47.37","11.04","14.21","43.71","1.57","1.68","48.35","19.62","19.19","50.55","0.71","0.9","44.12","36.06","38.74","48.21","0.41","1.29","24.24","8.01","90.31","0.983","7.46","11.75","11.68","32","38.99","16.32","19.22","21.86","42.75"
"876","Casey Wellman","MIN","C","12","144.61666666667","12.051388888889","39.41","58.5","40.25","28.63","39.41","42.07","21.57","28.63","42.98","2.49","2.9","46.15","17.43","27.8","38.53","8.71","11.62","42.86","1.66","0.83","66.67","11.62","21.57","35.00","0.55","0.55","50.00","28.17","39.55","41.59","0.6","2.4","20.00","11.54","89.86","1.014","6.64","12.45","7.88","47.71","45.71","14.11","18.67","14.52","49.28"
"174","Brad Stuart","DET","D","82","1899.8166666667","23.168495934959","52.08","58.46","47.11","40.14","45.51","46.87","28.87","34.36","45.65","1.83","3.22","36.25","22.42","25.58","46.71","8.65","10.07","46.21","1.01","1.74","36.78","18.36","20.68","47.03","0.46","1.01","31.43","36.22","41.65","46.51","0.55","1","35.29","6.35","90.63","0.970","8.87","11.84","12.06","41.03","42.38","16.99","17.37","21","44.72"
"423","Tim Brent","TOR","C","1","13.35","13.35","31.46","58.43","35.00","22.47","44.94","33.33","22.47","31.46","41.67","0","0","-","4.49","31.46","12.50","0","13.48","0.00","0","0","-","5.99","23.97","20.00","0","0","-","38.95","38.95","50.00","0","0","-","0.00","100.00","1.000","13.48","13.48","0","44.94","100.00","17.98","17.98","13.48","57.14"
"28","Sean O'Donnell","L.A","D","78","1461.55","18.737820512821","43.27","58.42","42.55","32.92","45.4","42.03","22.66","31.9","41.53","2.18","2.87","43.09","18.8","27.09","40.97","7.88","10.96","41.83","1.19","1.48","44.62","14.56","21.51","40.36","0.71","0.82","46.43","29.35","38.78","43.08","0.65","1.07","37.93","9.60","90.99","1.006","4.68","12.4","13.96","42.41","25.11","12.07","19.71","24.3","33.18"
"116","Steve Begin","BOS","L","77","988.11666666667","12.832683982684","42.14","58.41","41.91","33.03","43.9","42.94","24.71","32.91","42.89","1.28","2.43","34.43","17.79","27.32","39.43","7.47","10.57","41.41","0.79","1.58","33.33","13.76","22.35","38.12","0.57","0.73","43.75","28.51","39.82","41.72","0","0.35","0.00","5.16","92.62","0.978","6.13","13.97","13.6","51.8","31.08","12.45","21.31","23.26","34.86"
"867","Victor Hedman","T.B","D","74","1542.7666666667","20.848198198198","50.83","58.41","46.53","38.11","43.83","46.51","27.46","32.4","45.87","2.76","3.27","45.81","25.2","31","44.84","10.58","12.33","46.18","1.56","2.1","42.55","19.5","24.89","43.93","0.83","0.99","45.71","31.57","34.1","48.08","0.79","0.62","56.00","10.06","89.92","1.000","8.79","12.99","10.97","41.85","44.49","16.65","21.2","20.42","44.91"
"373","Sheldon Brookbank","ANA","D","66","987.4","14.960606060606","45.45","58.4","43.77","35.97","47.21","43.24","26.74","33.85","44.13","2.43","2.31","51.28","22.3","26.07","46.11","8.75","11.36","43.50","1.46","0.91","61.54","18.07","19.61","47.96","0.89","1.05","45.83","29.58","42.22","41.20","0.44","0.88","33.33","9.09","93.18","1.023","8.45","13.06","6.26","43.75","57.44","15.01","19.51","14.77","50.41"
"501","Kyle Quincey","COL","D","79","1865.2166666667","23.610337552743","48.06","58.35","45.16","37.06","44.04","45.70","27.95","31.72","46.85","2.8","2.77","50.29","24.35","26.02","48.34","11.42","11","50.93","1.67","1.74","49.06","17.24","20.03","46.26","1.03","0.77","57.14","28.48","39.77","41.73","0.51","0.6","45.83","10.01","91.28","1.013","7.62","13.41","10.36","41.53","42.40","16.12","19.53","19.53","45.22"
"254","Brian Pothier","CAR, WSH","D","61","1160.2333333333","19.020218579235","55.7","58.33","48.84","39.66","43.34","47.79","29.06","30.67","48.66","2.48","2.28","52.17","26.53","30.15","46.81","10.03","12.36","44.80","1.19","0.93","56.10","22","23.72","48.11","1.31","0.9","59.38","34.81","35.48","49.52","0.37","0.97","27.78","8.54","92.58","1.011","7.76","13.86","7.55","42.35","50.68","16.6","21.31","16.19","50.63"
"656","Brendan Mikkelson","ANA","D","28","419.83333333333","14.994047619048","46.73","58.31","44.49","37.87","47.16","44.54","28.15","32.73","46.24","2.43","3.14","43.59","24.01","28.3","45.90","9.58","11.58","45.27","1.14","1.29","47.06","19.25","22.29","46.33","0.95","1.71","35.71","30.96","39.02","44.25","0.62","0.83","42.86","8.63","90.39","0.990","10","12.15","8.43","48.16","54.26","17.29","18.01","15.15","53.30"
"98","Jochen Hecht","BUF","C","79","1358.3166666667","17.19388185654","55.88","58.26","48.96","43.47","45.06","49.10","33.04","33.53","49.64","2.96","2.56","53.60","26.46","26.99","49.50","11.48","12.06","48.78","1.55","1.33","53.85","19.97","19.91","50.07","0.71","0.65","52.17","35.86","38.41","48.28","1.15","1.02","52.94","8.96","92.36","1.013","9.14","13.87","9.81","44.83","48.25","16.3","20.54","16.48","49.73"
"301","Colton Orr","TOR","R","82","563.05","6.8664634146341","45.72","58.18","44.00","36.02","42.2","46.05","25.47","29.41","46.41","1.6","2.02","44.12","20.57","24.3","45.84","9.06","11.08","44.97","0.53","1.39","27.78","15.34","17.62","46.55","0.71","0.71","50.00","31.55","41.87","42.98","0.77","0.15","83.33","6.28","93.12","0.994","11.19","16.62","6.07","50.4","64.81","16.3","23.66","11.62","58.40"
"471","Kevin Klein","NSH","D","81","1613.8166666667","19.92366255144","44.95","58.15","43.60","34.32","42.9","44.44","24.2","30.45","44.29","1.71","3.49","32.86","20.45","26.4","43.65","8.44","11.41","42.51","1.08","2.08","34.12","16.01","19.98","44.49","0.59","1.14","34.29","29.11","38.4","43.12","0.16","0.81","16.67","7.07","88.52","0.956","6.99","12.6","13.79","41.05","33.63","13.27","20.11","24.39","35.24"
"649","Matt Lashoff","T.B","D","5","44.45","8.89","33.75","58.04","36.76","24.3","44.54","35.29","20.25","28.35","41.67","0","2.7","0.00","18.9","28.35","40.00","5.4","4.05","57.14","0","0","-","18","32.4","35.71","0","3.6","0.00","15.6","37.05","29.63","0","0","-","0.00","90.48","0.905","5.4","9.45","4.05","56.69","57.14","8.1","13.5","10.8","42.86"
"323","Colby Armstrong","ATL","R","79","1168.6166666667","14.792616033755","50.06","57.97","46.34","37.79","44.87","45.71","27.67","33.78","45.03","2.57","2.98","46.30","23.16","29.78","43.74","8.83","13.2","40.09","1.39","1.75","44.26","19.1","22.11","46.35","0.82","0.75","52.17","33.3","35.52","48.38","0.74","0.82","47.62","9.28","91.19","1.005","8.88","16.02","12.07","37.74","42.40","14.38","21.15","19.46","42.49"
"194","Brian Gionta","MTL","R","61","1265.9833333333","20.753825136612","66.07","57.96","53.27","49.95","42.94","53.78","36.07","31.04","53.74","3.41","2.7","55.81","30.24","25.78","53.98","12.8","11.47","52.73","1.99","1.56","56.00","23.25","19.08","54.93","1.14","0.82","58.06","43.68","39.02","52.81","0.82","0.62","57.14","9.46","91.30","1.008","10.38","11.9","7.49","45.92","58.09","21.33","19.76","14.79","59.06"
"268","David Hale","T.B","D","39","548.15","14.055128205128","43.56","57.9","42.93","33.82","45.32","42.74","24.74","33.71","42.32","1.97","3.61","35.29","20.14","29.01","40.98","7.55","13.79","35.38","1.09","1.75","38.46","16.78","20.29","45.28","0.73","1.75","29.41","28.62","37.79","43.10","0.47","0.79","37.50","7.96","89.29","0.973","4.16","12.37","13.79","55.93","23.17","8.98","18.17","22.33","28.67"
"770","Andrew Ebbett","ANA, CHI, MIN","C","61","774.66666666667","12.699453551913","50.65","57.86","46.68","36.71","42.83","46.15","25.02","30.83","44.80","1.94","2.63","42.37","22.54","26.26","46.19","9.22","9.29","49.79","1.39","1.01","58.06","17.76","22.62","43.99","0.41","1.03","28.57","34.12","39.83","46.14","0.34","1.23","21.43","7.74","91.46","0.992","8.52","11.62","12.01","49.8","41.51","14.25","18.43","20.37","41.16"
"247","Jerred Smithson","NSH","C","69","964.1","13.972463768116","41.14","57.75","41.60","32.11","43.88","42.26","22.59","32.24","41.20","1.8","3.67","32.95","15.99","26.89","37.30","6.29","12.07","34.24","0.87","2.43","26.42","12.94","19.75","39.59","0.66","1.24","34.78","30.11","38.65","43.79","0.45","0.45","50.00","7.99","88.61","0.966","8.4","15.56","22.28","45.8","27.38","13.13","21.72","33.42","28.21"
"293","Greg Zanon","MIN","D","81","1811.8833333333","22.368930041152","42.22","57.69","42.26","32.12","41.49","43.63","22.12","29.6","42.77","1.85","2.95","38.62","18.08","25.56","41.43","6.46","9.44","40.63","0.89","1.26","41.54","15.5","21.5","41.89","0.84","1.15","42.22","29.75","39.65","42.87","0.43","1.1","28.13","8.38","90.04","0.984","6.13","14.17","14.01","46.59","30.43","12.62","19.77","25.7","32.93"
"352","Andrew Alberts","CAR, VAN","D","76","1169.1166666667","15.383114035088","50.24","57.68","46.55","36.9","43.11","46.12","26.12","30.9","45.81","2.67","3.13","46.02","24.74","29.51","45.60","10.16","13.7","42.58","1.39","2","40.91","19.43","21.08","47.97","1.03","0.89","53.57","29.13","35.43","45.12","0.74","0.67","52.63","10.22","89.87","1.001","7.13","13.24","11.03","50.09","39.27","12.93","20.63","18.53","41.11"
"851","John Carlson","WSH","D","22","335.41666666667","15.246212121212","64.22","57.6","52.72","47.76","40.79","53.94","31.84","28.62","52.66","3.94","1.97","66.67","29.52","24.33","54.82","11.09","8.23","57.41","2.68","0.54","83.33","24.57","21.47","53.37","1.43","1.43","50.00","41.08","41.6","49.69","0.26","0.52","33.33","12.36","93.13","1.055","5.55","12.16","7.87","45.26","41.33","15.92","22.18","18.96","45.64"
"182","Scott Gomez","MTL","C","78","1554.95","19.935256410256","62.47","57.57","52.04","46.34","42.79","51.99","34.07","31.06","52.31","3.01","2.51","54.55","28.44","26.97","51.32","12.42","11.96","50.95","1.66","1.47","53.09","21.35","20.01","51.62","1.03","0.67","60.61","40.24","37.45","51.79","0.78","0.67","53.85","8.83","91.93","1.008","9.76","12.5","8.37","46.34","53.83","20.14","20.64","15.09","57.17"
"747","Tom Sestito","CBJ","L","3","16.683333333333","5.5611111111111","39.56","57.54","40.74","28.77","53.95","34.78","17.98","43.16","29.41","0","0","-","14.39","21.58","40.00","10.79","10.79","50.00","0","0","-","4.8","14.39","25.00","0","0","-","31.17","51.95","37.50","0","0","-","0.00","100.00","1.000","7.19","10.79","0","64.74","100.00","7.19","17.98","3.6","66.67"
"693","Matt D'Agostini","MTL, STL","R","47","460.11666666667","9.7897163120567","51.9","57.51","47.44","36.12","39.51","47.76","25.56","30.38","45.69","0.78","2.61","23.08","20.86","23.73","46.78","8.35","7.95","51.20","0.39","1.43","21.43","16.69","21.04","44.24","0.52","0.52","50.00","36.92","42.38","46.56","0","1.13","0.00","3.06","91.42","0.945","9.13","11.48","7.17","55.16","56.00","15.78","17.21","16.3","49.19"
"161","Todd Fedoruk","T.B","L","50","376.01666666667","7.5203333333333","38.3","57.44","40.00","30.8","43.88","41.24","22.34","34.31","39.44","1.12","3.03","26.92","18.19","29.68","38.00","7.18","14.04","33.83","0.32","2.23","12.50","14.68","20.85","41.32","0.64","1.06","37.50","26.74","33.19","44.62","0.46","0","100.00","5.00","91.16","0.962","6.54","17.39","7.98","63.19","45.05","9.89","22.5","17.23","36.47"
"574","Nick Johnson","PIT","R","6","60.616666666667","10.102777777778","54.44","57.41","48.67","43.55","42.56","50.57","31.67","24.75","56.14","1.98","3.96","33.33","32.66","30.68","51.56","12.87","11.88","52.00","0.99","2.97","25.00","26.4","25.08","51.28","1.32","1.32","50.00","30.02","31.45","48.84","0","0","-","6.25","84.00","0.903","6.93","19.8","2.97","38.6","70.00","11.88","30.68","10.89","52.17"
"29","Roman Hamrlik","MTL","D","75","1757.8666666667","23.438222222222","55.84","57.38","49.32","41.57","41.81","49.86","29.7","29.9","49.83","2.63","2.76","48.73","24.71","25.19","49.52","9.49","10.51","47.44","1.47","1.64","47.25","20.3","19.57","50.91","0.68","0.77","46.88","37.08","39.34","48.52","0.94","0.74","55.88","8.85","90.75","0.996","6.42","11.09","10.03","45.4","39.00","15.05","18.5","17.27","46.57"
"357","Johnny Oduya","ATL, N.J","D","67","1424.8166666667","21.26592039801","49.61","57.35","46.38","37.35","42.66","46.68","27.46","32.26","45.98","2.61","2.82","48.06","23.29","26.95","46.35","8.55","10.49","44.91","1.43","1.6","47.22","19.65","21.95","47.23","0.73","0.79","48.15","32.36","39.29","45.16","0.85","0.91","48.28","9.51","91.25","1.008","8.89","12.13","10.4","43.67","46.07","17.43","18.82","18.66","48.31"
"130","Brett Clark","COL","D","64","1224.9","19.1390625","49.72","57.31","46.45","36.93","40.31","47.81","27.53","28.7","48.95","2.5","2.45","50.50","23.66","25.52","48.11","9.99","10.04","49.88","1.62","1.47","52.38","18.22","20.64","46.89","0.78","0.91","46.15","32.69","38.77","45.74","0.35","0.42","45.45","9.07","91.47","1.005","10.92","11.61","9.4","48.3","53.73","19.79","17.14","16.46","54.59"
"405","Max Talbot","PIT","C","45","549.85","12.218888888889","46.92","57.29","45.03","35.57","42.67","45.47","26.52","29.9","47.00","1.96","3.6","35.29","21.39","27.17","44.04","8.29","12.33","40.21","0.87","1.86","32.00","17.46","19.79","46.88","0.87","1.6","35.29","33.42","36.73","47.64","0.47","0.79","37.50","7.41","87.96","0.954","8.51","12.99","11.35","41.14","42.86","13.2","21.61","17.24","43.37"
"139","Matt Cooke","PIT","L","79","1168.15","14.786708860759","54.29","57.27","48.66","40.47","42.68","48.67","29.28","30.3","49.14","2.93","2.72","51.82","26.14","26.61","49.56","10.02","10.68","48.39","1.8","1.44","55.56","21.5","21.23","50.32","0.89","1.03","46.43","35.76","38.43","48.20","0.67","0.74","47.37","10.00","91.02","1.010","8.01","15.15","14.28","37.08","35.94","13.56","20.85","22.24","37.88"
"846","Zach Boychuk","CAR","L","31","333.35","10.753225806452","57.78","57.24","50.23","41.4","42.48","49.36","30.06","29.7","50.30","2.7","2.34","53.57","27.54","28.44","49.20","11.52","10.62","52.03","1.44","1.62","47.06","21.36","23.76","47.34","0.48","0.72","40.00","35.1","35.36","49.82","1.3","0.26","83.33","8.98","92.12","1.011","9","14.4","5.22","55.08","63.29","15.48","19.8","11.88","56.58"
"276","Nick Schultz","MIN","D","80","1677.4","20.9675","46.18","57.23","44.66","35.7","42.96","45.38","25.15","31.12","44.69","2.07","3.04","40.56","20.39","23.79","46.15","9.59","8.51","52.96","1.36","1.36","50.00","14.4","20.36","41.43","0.57","1.19","32.43","31.72","40.51","43.92","0.41","1.14","26.67","8.25","90.23","0.985","7.91","13.27","12.84","52.37","38.10","14.74","19.49","22.39","39.69"
"517","Mathieu Roy","CBJ","D","31","568.01666666667","18.32311827957","44.89","57.15","44.00","35.18","40.98","46.19","27.04","28.52","48.67","2.01","2.85","41.30","19.65","26.72","42.37","9.61","11.3","45.96","1.06","1.58","40.00","13.38","20.56","39.42","0.7","1.13","38.46","29.45","36.77","44.47","0.46","0.61","42.86","7.42","90.00","0.974","5.81","13.1","9.61","51.86","37.67","12.89","18.38","16.58","43.73"
"34","Jere Lehtinen","DAL","R","58","855.13333333333","14.74367816092","50.38","57.11","46.87","39.57","43.64","47.55","28.28","31.29","47.47","1.89","3.16","37.50","21.61","27.57","43.94","8.98","11.23","44.44","1.26","1.82","40.91","16.84","21.8","43.58","0.47","1.22","27.78","34.05","36.28","48.41","0.41","0.51","44.44","6.70","89.91","0.966","10.17","15.51","13.54","45.96","42.90","15.86","21.75","20.28","43.88"
"230","Matt Carkner","OTT","D","81","1369.8","16.911111111111","48.58","57.07","45.98","36.75","40.82","47.37","26.98","29.57","47.71","2.15","3.02","41.53","22.65","25.93","46.62","10.12","11.13","47.63","1.23","1.8","40.58","16.7","19.74","45.83","0.64","0.76","45.83","32.39","38.34","45.80","0.57","0.95","37.50","7.95","89.78","0.977","7.49","13.01","9.55","48.36","43.96","15.51","19.62","17.35","47.20"
"429","Ryan Whitney","ANA, EDM","D","81","2004.95","24.752469135802","54.5","57.07","48.85","42.41","44.89","48.58","30.82","31.33","49.59","3.5","2.96","54.17","27.5","25.71","51.69","10.65","11.07","49.04","1.8","1.59","53.10","22.46","19.51","53.52","1.56","0.68","69.64","34.8","39.77","46.67","0.78","1.12","40.91","11.36","90.54","1.019","9.49","11.91","9.67","34.3","49.53","19.9","18.82","17.54","53.16"
"102","Stephane Robidas","DAL","D","82","2007.7","24.484146341463","55.91","57.02","49.51","42.62","43.12","49.70","30.48","30.09","50.32","3.02","3.5","46.33","23.94","25.07","48.84","10.1","9.35","51.92","1.79","1.79","50.00","18.45","20.96","46.81","0.72","1.2","37.50","39.28","39.84","49.65","0.86","1.04","45.45","9.90","88.38","0.983","9.23","11.98","12.19","37.18","43.10","18.8","18.59","21.82","46.28"
"215","Mark Eaton","PIT","D","79","1560.8","19.756962025316","49.47","57.01","46.46","37.79","40.79","48.09","27.33","29.1","48.43","2.42","2.88","45.65","24.99","25.91","49.09","9.46","9.76","49.20","1.42","1.73","45.12","20.71","21.53","49.03","0.97","0.92","51.35","30.98","37.92","44.96","0.28","0.61","31.25","8.86","90.09","0.990","9.5","14.61","11.61","40.36","44.99","17.61","22.8","20.26","46.50"
"201","Jaroslav Spacek","MTL","D","74","1612.85","21.79527027027","58.82","56.99","50.79","43.12","41.07","51.22","30.65","29.91","50.61","2.94","2.42","54.86","25.89","24.18","51.71","9.93","9.64","50.76","1.56","1.38","53.16","21.28","19.39","52.32","0.99","0.55","64.52","39.39","40.09","49.56","0.86","0.91","48.48","9.59","91.92","1.015","6.55","11.98","8.97","47.62","42.21","16.22","19.42","16.89","48.99"
"193","Francois Beauchemin","TOR","D","82","2088.1333333333","25.465040650407","61.92","56.98","52.08","46","42.93","51.73","32.33","30.14","51.75","2.24","3.3","40.41","27.47","27.01","50.42","10.95","11.46","48.85","1.01","1.72","36.84","22.03","20.73","51.52","0.77","1.07","41.67","43.58","37.98","53.44","0.87","1.04","45.65","6.93","89.04","0.960","8.1","12.13","10.2","37.27","44.27","19.17","20.2","18.73","50.57"
"599","Ben Walter","N.J","C","2","11.583333333333","5.7916666666667","51.8","56.98","47.62","36.26","51.8","41.18","25.9","41.44","38.46","0","0","-","15.54","31.08","33.33","0","0","-","0","0","-","20.72","41.44","33.33","0","0","-","52.37","29.93","63.64","0","0","-","0.00","100.00","1.000","20.72","10.36","0","67.34","100.00","25.9","10.36","0","100.00"
"354","Brooks Laich","WSH","C","78","1426.4666666667","18.288034188034","65.66","56.91","53.57","48.75","43.74","52.71","35.25","31.21","53.04","4.21","2.65","61.35","34.57","28.77","54.58","14.26","10.56","57.46","2.06","1.01","67.12","27.09","24.28","52.73","1.79","1.35","57.14","37.73","35.91","51.24","1.03","0.91","53.13","11.93","91.51","1.034","12.11","13.5","7.74","36.55","61.02","23.13","21.66","17.04","57.59"
"545","Rostislav Olesz","FLA","L","78","1200.8","15.394871794872","53.51","56.91","48.46","41.97","41.42","50.33","29.93","30.13","49.83","2.15","2.35","47.78","25.73","26.68","49.09","10.69","10.94","49.42","1.1","1.35","44.90","20.05","20.99","48.86","0.93","0.87","51.85","34.86","37.17","48.40","0.43","0.51","46.15","7.18","92.21","0.994","9.94","14.49","12.04","51.72","45.23","16.19","19.24","20.04","44.69"
"665","Marc-Andre Cliche","L.A","C","1","7.3833333333333","7.3833333333333","40.63","56.88","41.67","40.63","40.63","50.00","24.38","32.51","42.86","8.13","8.13","50.00","24.38","32.51","42.86","16.25","24.38","40.00","8.13","8.13","50.00","10.84","10.84","50.00","0","0","-","23.48","23.48","50.00","0","0","-","33.33","75.00","1.083","0","32.51","16.25","65.01","0.00","0","32.51","16.25","0.00"
"325","Lukas Krajicek","PHI, T.B","D","50","861.26666666667","17.225333333333","51.27","56.85","47.42","38.52","42.43","47.59","27.59","31.14","46.98","1.74","2.86","37.88","25.08","27.31","47.87","10.94","11.08","49.68","0.98","1.67","36.84","18.86","21.64","46.56","0.56","0.84","40.00","32.4","37.13","46.60","0.5","0.81","38.46","6.31","90.83","0.971","7.94","14.91","10.45","49.81","43.18","15.4","22.08","19.3","44.38"
"101","Brent Sopel","CHI","D","73","1084.8833333333","14.861415525114","51.05","56.8","47.33","38.71","40.7","48.75","28.54","28.81","49.76","2.38","3.04","43.88","25.44","28.1","47.52","10.51","11.06","48.72","1.6","1.66","49.15","19.91","22.71","46.71","0.66","1.03","39.13","32.43","35.95","47.43","0.4","0.8","33.33","8.33","89.44","0.978","6.75","10.56","8.24","55.53","45.02","13.66","16.04","16.32","45.57"
"124","Toni Lydman","BUF","D","67","1263.75","18.861940298507","52.18","56.74","47.91","40.36","43.3","48.24","30.91","31.34","49.66","2.47","1.9","56.52","23.22","25.4","47.75","10.02","11.01","47.63","1.47","1","59.62","17.6","19.18","47.85","0.82","0.82","50.00","35.59","39.16","47.61","0.55","0.41","57.14","7.99","93.94","1.019","8.36","11.63","8.55","46.29","49.44","17.47","18.66","16.47","51.47"
