"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"735","Mark Katic","NYI","D","11","180.7","16.427272727273","0","0.33","0","0.33","0.33","25.00","2.66","0.00","4.65","3.32","1.33","0","0","0","1.33","0.33","0.33","0","0","0","1.33","4.32","2.66","1.99","6.97","0","0","-"
"800","Mattias Tedenby","N.J","R","58","727.53333333333","12.54367816092","0.66","1.15","0.82","0.33","1.81","68.75","7.17","9.20","11.22","8.74","6.93","3.88","0.16","0.49","1.15","0.49","0.49","0","0","1.81","2.56","1.07","1.98","3.88","0.16","0","0","-"
"844","Dan Sexton","ANA","R","47","544.78333333333","11.591134751773","0.44","0.99","0.66","0.33","1.43","81.25","8.59","5.13","13","11.89","6.72","2.42","0.44","0.66","0.44","0.22","0.22","0","0","0.77","1.32","0.88","3.19","6.83","2.2","0.11","0.33","2.75"
"109","Nick Boynton","CHI, PHI","D","51","746.98333333333","14.646732026144","0.08","0.56","0.24","0.32","0.64","25.00","3.45","2.33","7.63","4.74","1.2","0.16","0","0.4","3.05","1.29","1.12","0.16","0","0.4","2.01","1.2","4.9","4.9","6.99","0","0","-"
"117","Joe Corvo","CAR","D","82","2034.4666666667","24.810569105691","0.32","0.86","0.53","0.32","1.18","43.96","5.63","5.76","11.44","7.67","2.62","0.38","0.18","0.62","0.53","0.27","0.27","0","0","0.44","1.89","1.77","1.62","2.3","3.51","0","0.03","0.00"
"137","Robyn Regehr","CGY","D","79","1697.1833333333","21.483333333333","0.07","0.53","0.21","0.32","0.6","25.37","2.55","2.78","6.15","4.07","0.74","0.04","0.14","0.32","2.05","0.92","0.85","0.07","0","0.49","1.45","0.42","6.36","4.56","5.02","0","0","-"
"180","Mike Commodore","CBJ","D","20","371.2","18.56","0.32","0.65","0.32","0.32","0.97","66.67","5.17","6.25","11.48","7.44","2.75","0.81","0.16","0.48","7.11","2.59","1.94","0.65","0","1.29","1.13","0.81","6.14","3.88","4.04","0","0.16","0.00"
"185","Matt Carkner","OTT","D","50","744.2","14.884","0.08","0.48","0.16","0.32","0.56","31.82","3.22","2.50","5.72","4.03","1.29","0","0.08","0.32","10.96","3.06","1.85","0.97","0.24","1.53","1.77","0.73","5.72","6.45","4.76","0","0","-"
"311","Chad LaRose","CAR","R","82","1316.4833333333","16.054674796748","0.73","0.68","0.36","0.32","1.41","73.81","8.02","9.09","14.95","11.44","8.25","3.83","0.68","1","2.69","1.23","1.18","0.05","0","1.46","0.82","1.78","8.93","4.65","1.05","0.5","1","1.52"
"515","Jake Dowell","CHI","C","79","933.16666666667","11.81223628692","0.39","0.96","0.64","0.32","1.35","63.64","4.76","8.11","6.88","5.72","4.31","2.19","0.45","0.32","4.05","1.16","0.58","0.58","0","1.09","1.16","2.06","6.88","7.52","2.76","20.51","21.41","3.15"
"559","Jack Skille","CHI, FLA","R","62","739.3","11.924193548387","0.65","0.89","0.57","0.32","1.54","70.37","12.5","5.19","19.72","15.74","11.12","3.65","0.65","0.89","2.35","1.06","0.97","0.08","0","1.38","0.57","1.87","10.88","9.17","1.62","0.24","0.57","2.43"
"571","T.J. Oshie","STL","R","49","940.25","19.188775510204","0.77","1.4","1.08","0.32","2.17","64.15","6.57","11.65","12.44","9.51","7.72","3.19","0.45","0.26","0.96","0.38","0.32","0.06","0","1.47","1.08","3","4.53","5.74","2.55","6.38","8.1","2.81"
"742","Dana Tyrell","T.B","C","78","940.38333333333","12.056196581197","0.38","0.57","0.26","0.32","0.96","68.18","4.66","8.22","7.53","6.25","4.53","2.17","0.45","0.38","0.77","0.38","0.38","0","0","1.08","0.89","1.34","3","9.51","2.11","0.32","0.38","2.90"
"747","Oscar Moller","L.A","R","13","189.71666666667","14.59358974359","0.32","0.95","0.63","0.32","1.27","66.67","8.54","3.70","17.08","11.39","6.33","1.58","0.63","1.27","0.63","0.32","0.32","0","0","0.95","1.58","0.95","3.16","9.8","1.58","1.27","0.32","25.30"
"862","Jacob Josefson","N.J","C","28","370.63333333333","13.236904761905","0.49","1.13","0.81","0.32","1.62","71.43","5.02","9.68","9.07","7.12","4.86","1.46","0","0.65","0.97","0.49","0.49","0","0","0.16","1.13","1.3","1.3","4.53","1.3","15.38","17.32","7.61"
"13","Steve Staios","CGY","D","39","574","14.717948717949","0.31","0.73","0.42","0.31","1.05","35.71","2.4","13.04","5.75","3.55","1.67","0.31","0.1","0.1","2.51","0.94","0.73","0.21","0","1.05","1.36","1.15","4.39","4.81","5.02","0.1","0","10.45"
"49","Chris Clark","CBJ","R","53","776.05","14.642452830189","0.39","0.77","0.46","0.31","1.16","65.22","6.42","6.02","10.59","8.5","6.19","3.25","0.15","1.16","2.94","1.24","1.08","0.15","0","1.08","0.7","1.39","6.88","6.03","0.7","0.23","1.01","1.45"
"75","Dainius Zubrus","N.J","C","79","1354.9833333333","17.151687763713","0.58","0.75","0.44","0.31","1.33","50.85","5.09","11.30","8.41","7.04","5.76","3.19","0.13","0.27","2.35","1.06","1.02","0.04","0","0.75","1.33","1.46","4.74","5","1.42","11.2","8.68","2.50"
"87","Toni Lydman","ANA","D","78","1729.3333333333","22.17094017094","0.1","0.76","0.45","0.31","0.87","28.41","3.43","3.03","6.77","5.13","1.04","0.14","0.03","0.24","1.46","0.73","0.73","0","0","0.17","1.32","0.38","4.89","2.43","6.18","0","0","-"
"123","John Madden","MIN","C","76","1165.7833333333","15.339254385965","0.62","0.67","0.36","0.31","1.29","71.43","5.51","11.21","9.52","7.21","4.63","1.65","0.77","0.46","0.51","0.26","0.26","0","0","0.67","1.08","2.26","2.21","2.52","3.04","25.94","24.91","2.63"
"126","Pascal Dupuis","PIT","R","81","1365.65","16.85987654321","0.75","0.88","0.57","0.31","1.63","63.79","7.51","9.94","12.57","10.15","6.37","2.68","0.7","0.66","2.59","1.01","0.92","0.04","0.04","0.57","0.62","1.45","5.14","3.51","2.42","0.26","0.97","0.94"
"141","Blair Betts","PHI","C","75","783.83333333333","10.451111111111","0.38","0.54","0.23","0.31","0.92","75.00","3.9","9.80","6.43","4.9","3.44","1.76","0.31","0.46","0.61","0.31","0.31","0","0","0.69","0.61","1.38","6.28","4.75","5.51","31.46","31.08","3.85"
"151","Alexei Ponikarovsky","L.A","L","61","768.56666666667","12.599453551913","0.39","0.78","0.47","0.31","1.17","60.00","7.34","5.32","12.65","10.15","5.93","3.36","0.16","0.55","2.81","1.33","1.33","0","0","0.94","2.11","0.94","10.85","6.48","2.19","0.08","0.31","1.56"
"324","Scottie Upshall","CBJ, PHX","R","82","1151.2333333333","14.039430894309","1.15","0.63","0.31","0.31","1.77","73.91","9.95","11.52","18.08","14.23","10.27","4.48","0.57","0.99","2.71","1.09","1.04","0","0.05","1.09","1.15","1.72","5.63","5.89","1.36","0.42","0.89","1.67"
"458","Clayton Stoner","MIN","D","57","961.2","16.863157894737","0.12","0.44","0.12","0.31","0.56","30.00","2.5","5.00","5.99","3.87","0.69","0","0.19","0.44","5.99","1.94","1.44","0.37","0.12","0.81","1.5","1.44","6.87","9.05","5.06","0","0","-"
"667","Michael Grabner","NYI","R","76","1146.3166666667","15.083114035088","1.78","0.94","0.63","0.31","2.72","81.25","11.93","14.91","17.48","14.81","11.93","6.44","1.2","1.15","0.52","0.26","0.26","0","0","1.05","1.57","3.61","1.15","1.83","1.36","0.1","0.21","1.74"
"21","Adrian Aucoin","PHX","D","75","1624.6333333333","21.661777777778","0.11","0.7","0.41","0.3","0.81","31.43","3.66","3.03","8.61","5.61","1.26","0.07","0","0.63","1.92","0.96","0.96","0","0","0.33","0.81","0.96","4.95","0.89","2.77","0.04","0","3.69"
"73","Marty Reasoner","FLA","C","82","1407.25","17.161585365854","0.6","0.77","0.47","0.3","1.36","72.73","5.29","11.29","9.89","7.63","6.57","3.33","0.38","0.72","0.94","0.47","0.47","0","0","0.68","0.72","2.22","3.03","3.84","2.43","29.85","24.9","2.32"
"226","Brad Winchester","ANA, STL","L","76","796.73333333333","10.483333333333","0.75","0.45","0.15","0.3","1.2","64.00","6.78","11.11","10.92","8.89","7.46","4.07","0.23","0.45","8.59","2.56","1.66","0.75","0.15","2.79","0.6","1.43","12.88","5.87","1.36","0.15","0.45","1.88"
"342","Johnny Boychuk","BOS","D","69","1414.7333333333","20.503381642512","0.13","0.55","0.25","0.3","0.68","30.77","6.53","1.95","12.81","9.08","1.95","0.25","0.25","0.64","1.91","0.59","0.42","0.13","0.04","0.64","0.89","0.59","4.96","6.49","4.88","0","0","-"
"354","Chris Higgins","FLA, VAN","L","62","1010.5333333333","16.298924731183","0.77","0.89","0.59","0.3","1.66","73.68","9.5","8.13","15.26","12.29","8.97","4.87","0.18","0.83","0.95","0.42","0.42","0","0","0.65","0.71","2.37","4.75","5.28","2.14","2.43","2.61","2.86"
"361","Patrick Dwyer","CAR","R","80","1011.9833333333","12.649791666667","0.47","0.59","0.3","0.3","1.07","66.67","6.17","7.69","10.91","8.36","5.57","2.67","0.42","0.36","0.71","0.36","0.36","0","0","0.83","0.42","2.13","9.84","4.86","3.74","4.74","9.37","1.99"
"442","Drew Miller","DET","L","67","787.01666666667","11.746517412935","0.76","0.61","0.3","0.3","1.37","72.00","6.48","11.76","11.74","9.3","6.71","3.05","0.38","0.46","0.99","0.3","0.23","0.08","0","1.14","0.53","0.91","6.4","7.62","4.42","0.3","0.99","1.79"
"484","Jeff Schultz","WSH","D","72","1412.35","19.615972222222","0.04","0.38","0.08","0.3","0.42","18.87","1.44","2.94","4.04","2.34","0.76","0.04","0.04","0.13","0.51","0.25","0.25","0","0","0.13","1.83","0.72","2.25","3.65","5.86","0","0","-"
"506","Mike Lundin","T.B","D","69","1407.8666666667","20.4038647343","0.04","0.47","0.17","0.3","0.51","23.08","2.34","1.82","6.78","3.96","1.02","0.09","0.04","0.26","0.51","0.26","0.26","0","0","0.26","0.77","0.72","1.07","5.71","4.6","0","0","-"
"529","Troy Brouwer","CHI","R","79","1193.4333333333","15.106751054852","0.85","0.96","0.65","0.3","1.81","55.38","6.13","13.93","11.06","8.7","6.64","3.22","0.3","0.5","1.91","0.65","0.45","0.2","0","1.21","1.01","1.21","13.17","4.88","1.81","0.6","0.65","2.41"
"563","Marc Staal","NYR","D","77","1981.9166666667","25.739177489177","0.21","0.67","0.36","0.3","0.88","34.52","3.51","6.03","7.08","5.03","2.79","1.03","0.18","0.33","1.51","0.73","0.73","0","0","0.51","1.12","1.63","4.24","3.97","3.3","0","0","-"
"576","James Neal","DAL, PIT","L, R","79","1382.2333333333","17.496624472574","0.95","1","0.69","0.3","1.95","64.29","9.2","10.38","16.54","12.76","9.72","4.25","0.65","0.69","2.86","1.04","0.91","0.09","0.04","1.17","1.48","2.56","6.9","3.47","1.13","0.35","0.65","1.51"
"609","Mark Fayne","N.J","D","57","1016.65","17.835964912281","0.24","0.59","0.3","0.3","0.83","34.15","4.54","5.19","8.68","6.14","1.53","0.24","0.12","0.65","1.59","0.71","0.65","0.06","0","0.35","1.42","0.77","3.01","4.72","2.3","0","0","-"
"641","Derek Dorsett","CBJ","R","76","1003.8333333333","13.208333333333","0.24","0.78","0.48","0.3","1.02","73.91","6.69","3.57","11.66","9.03","5.5","3.35","0.36","0.72","10.88","3.11","1.85","1.08","0.18","3.47","0.42","1.49","11.66","7.17","2.21","1.14","1.91","2.23"
"679","Shawn Matthias","FLA","L","51","603.86666666667","11.840522875817","0.6","0.99","0.7","0.3","1.59","61.54","8.94","6.67","13.41","10.33","9.94","4.37","0.99","0.6","1.59","0.5","0.3","0.2","0","0.99","0.7","2.19","5.96","5.76","1.99","18.68","18.08","5.05"
"758","Michal Repik","FLA","R","31","396.35","12.785483870968","0.3","0.91","0.61","0.3","1.21","88.89","8.17","3.70","14.23","12.41","8.33","3.94","0.61","1.51","3.33","1.67","1.67","0","0","0.61","1.21","0.45","7.11","5.9","1.21","0.45","0.61","6.49"
"779","Jack Hillen","NYI","D","64","1204.35","18.81796875","0.2","0.9","0.6","0.3","1.1","40.00","4.04","4.94","8.87","5.88","2.64","0.8","0.1","0.55","2.24","0.85","0.75","0.05","0.05","0.5","1.3","1.94","2.69","5.83","6.83","0","0","-"
"842","Tyler Bozak","TOR","C","82","1581.0166666667","19.280691056911","0.57","0.65","0.34","0.3","1.21","51.61","4.55","12.50","7.67","6.26","5.5","2.69","0.15","0.34","0.53","0.27","0.27","0","0","0.83","1.94","1.75","3.23","3.57","1.82","29.87","24.82","2.07"
"11","Alex Kovalev","OTT, PIT","R","74","1222.0166666667","16.513738738739","0.79","0.88","0.59","0.29","1.67","66.67","7.41","10.60","14.93","10.41","7.32","2.55","0.39","0.69","2.16","0.88","0.83","0","0.05","0.59","3.24","1.87","0.69","3.19","0.39","0.15","0.34","1.47"
"85","Arron Asham","PIT","R","44","420.28333333333","9.5518939393939","0.71","0.86","0.57","0.29","1.57","73.33","8.57","8.33","11.56","9.42","5.57","2.71","0.43","0.57","6.57","2","1.14","0.86","0","1.71","1.14","1","15.28","4.28","2.28","0.43","0.86","4.76"
"148","Francois Beauchemin","ANA, TOR","D","81","1868.9","23.072839506173","0.16","0.39","0.1","0.29","0.55","22.97","3.4","4.72","7.93","5.2","1.7","0.39","0.06","0.16","1.03","0.48","0.48","0","0","0.39","2.89","1.09","3.92","3.66","5.84","0","0.03","0.00"
"159","Kent Huskins","S.J","D","50","830.78333333333","16.615666666667","0.14","0.58","0.29","0.29","0.72","37.04","2.74","5.26","6.79","3.68","1.08","0.14","0.07","0.36","0.87","0.43","0.43","0","0","0","1.52","0.72","1.3","7.22","4.19","0","0","-"
"160","Chris Neil","OTT","R","80","1021","12.7625","0.35","0.59","0.29","0.29","0.94","48.48","6.17","5.71","11.22","8.34","6.76","2.88","0.18","0.71","12.34","3.23","2.06","0.71","0.47","2.47","1.18","2.06","15.16","5.64","1.23","0.18","0.18","2.94"
"189","Chris Kelly","BOS, OTT","C","81","1248.85","15.417901234568","0.67","0.67","0.38","0.29","1.35","71.79","5.43","12.39","10.33","7.59","6.25","2.55","0.34","0.53","1.59","0.72","0.67","0.05","0","0.91","1.2","1.92","3.89","4.28","2.59","22.39","21.62","2.44"
"243","Deryk Engelland","PIT","D","63","840.43333333333","13.340211640212","0.21","0.5","0.21","0.29","0.71","43.48","3.5","6.12","7.78","5.21","1.36","0.07","0.29","0.36","8.78","2.43","1.36","0.93","0.14","1.86","1","1.07","8.71","8.07","3.86","0","0","-"
"257","Mike Komisarek","TOR","D","75","1022.3333333333","13.631111111111","0.06","0.53","0.23","0.29","0.59","27.03","2.82","2.08","8.74","4.52","1.58","0.12","0.23","0.06","5.05","1.58","1.06","0.47","0.06","0.94","2.99","0.82","8.57","5.58","6.87","0","0","-"
"312","Zenon Konopka","NYI","C","82","835.56666666667","10.189837398374","0.14","0.5","0.22","0.29","0.65","42.86","4.02","3.57","5.46","4.95","3.59","2.59","0.14","0.22","21.9","4.81","2.15","1.8","0.86","3.3","0.93","1.29","7.9","5.39","3.73","44.52","32.67","4.14"
"318","Keith Ballard","VAN","D","65","1033.9166666667","15.90641025641","0.12","0.29","0","0.29","0.41","20.00","3.08","3.77","7.89","4.47","2.09","0.23","0.17","0.35","2.96","1.22","1.04","0.17","0","1.39","1.62","0.52","5.75","6.91","6.44","0","0","-"
"335","Joey Crabb","TOR","R","48","623.01666666667","12.979513888889","0.29","1.16","0.87","0.29","1.44","53.57","4.91","5.88","8.67","6.93","5.01","2.41","0.1","0.39","2.31","1.06","1.06","0","0","0.39","1.25","2.02","9.53","7.22","1.93","0.48","1.64","2.19"
"446","Kyle Brodziak","MIN","C","80","1262.0833333333","15.776041666667","0.76","1","0.71","0.29","1.76","71.15","5.99","12.70","10.93","8.89","6.56","3.09","0.14","0.67","2.66","1","0.86","0.1","0.05","0.71","1.43","2.28","2.47","4.61","2.61","25.29","26.43","2.32"
"573","Matt Niskanen","DAL, PIT","D","63","1041.2666666667","16.528042328042","0.06","0.52","0.23","0.29","0.58","28.57","4.44","1.30","10.95","7.55","1.67","0.23","0","0.46","2.88","1.21","1.09","0.12","0","0.4","0.92","0.4","7.03","7.89","3.8","0","0","-"
"692","Ryan Carter","ANA, CAR, FLA","L","62","621.2","10.01935483871","0.29","0.58","0.29","0.29","0.87","60.00","6.08","4.76","10.91","8.69","6.57","2.8","0.77","0.87","6.37","2.32","1.74","0.58","0","1.93","0.68","2.22","12.85","5.31","2.12","23.37","22.79","4.89"
"709","Karl Alzner","WSH","D","82","1639.2666666667","19.991056910569","0.07","0.37","0.07","0.29","0.44","20.00","2.34","3.13","5.2","3.26","1.13","0.04","0.04","0.07","0.88","0.44","0.44","0","0","0.26","1.46","0.88","3.59","4.72","4.83","0","0","-"
"713","Nick Palmieri","N.J","R","43","616","14.325581395349","0.88","0.78","0.49","0.29","1.66","60.71","6.43","13.64","12.27","9.45","6.82","2.82","0.19","0.58","0.58","0.29","0.29","0","0","0.68","1.56","1.56","3.51","4.29","0.78","0.19","0","9.74"
"784","Anssi Salmela","N.J","D","48","835.05","17.396875","0.07","0.43","0.14","0.29","0.5","30.43","4.1","1.75","7.04","5.53","1.44","0.07","0","0.29","1.01","0.5","0.5","0","0","0.36","1.15","1.01","3.45","5.1","2.59","0","0","-"
"794","Josh Bailey","NYI","R","70","1248.4","17.834285714286","0.53","0.82","0.53","0.29","1.35","52.83","4.9","10.78","7.79","6.06","5.72","3.27","0.24","0.58","1.78","0.58","0.48","0.05","0.05","0.72","2.11","3.46","2.26","5.05","1.97","13.12","16.44","2.13"
"831","Teemu Hartikainen","EDM","C","12","208.91666666667","17.409722222222","0.86","0.57","0.29","0.29","1.44","62.50","6.03","14.29","10.63","8.62","6.32","4.88","0.57","0.86","1.15","0.57","0.57","0","0","2.3","1.44","1.15","5.46","6.03","1.72","1.72","3.45","9.57"
"845","Matt Gilroy","NYR","D","58","822.25","14.176724137931","0.22","0.58","0.29","0.29","0.8","30.56","5.47","4.00","10.07","7.01","3.94","1.17","0.44","0.58","1.02","0.51","0.51","0","0","0.15","1.09","1.09","2.85","6.57","4.52","0","0","-"
"268","Tim Gleason","CAR","D","82","1725.7","21.04512195122","0.07","0.49","0.21","0.28","0.56","29.09","2.92","2.38","7.93","4.76","1.43","0.14","0.28","0.45","2.96","0.73","0.49","0.1","0.14","0.56","1.5","0.56","7.48","2.05","4.9","0","0","-"
"282","Jordin Tootoo","NSH","R","54","641.36666666667","11.877160493827","0.75","0.94","0.65","0.28","1.68","78.26","7.95","9.41","14.13","10.66","5.8","1.78","0.65","0.28","5.71","1.78","1.22","0.47","0.09","2.53","3.27","2.34","8.89","7.39","1.59","0.19","0.09","6.24"
"487","Dave Bolland","CHI","C","61","1076.2","17.64262295082","0.84","1.23","0.95","0.28","2.06","63.79","5.69","14.71","9.98","7.92","5.85","2.56","0.28","0.56","1.9","0.95","0.95","0","0","0.78","1.23","3.07","2.29","2.68","1.95","25.37","30.83","2.52"
"493","Nicklas Grossmann","DAL","D","59","1073.6666666667","18.197740112994","0.06","0.5","0.22","0.28","0.56","25.00","2.12","2.63","6.37","3.91","1.12","0","0.11","0.22","1.96","0.84","0.78","0.06","0","0.45","1.45","0.45","9","6.65","4.36","0","0","-"
"539","Adam Cracknell","STL","R","24","214.16666666667","8.9236111111111","0.84","1.12","0.84","0.28","1.96","70.00","7.28","11.54","13.17","10.65","5.6","3.08","0.56","0.56","2.24","1.12","1.12","0","0","0.56","0.28","2.24","8.12","5.6","1.96","12.89","20.17","10.92"
"685","Vladimir Zharkov","N.J","R","38","430.58333333333","11.331140350877","0.28","0.28","0","0.28","0.56","40.00","5.57","5.00","8.22","7.52","4.46","1.95","0.14","0.42","0.28","0.14","0.14","0","0","0.42","2.09","2.65","1.95","5.3","1.39","0.28","0.56","4.64"
"809","Luke Adam","BUF","C","19","213","11.210526315789","0.85","0.28","0","0.28","1.13","57.14","8.73","9.68","14.08","11.83","9.3","5.07","0.85","0.56","3.38","1.41","1.41","0","0","1.41","1.97","0.56","4.79","5.07","1.41","11.55","21.97","9.71"
"819","Brandon McMillan","ANA","L","60","844.36666666667","14.072777777778","0.78","0.71","0.43","0.28","1.49","72.41","5.47","14.29","9.45","7.67","6.18","3.7","0.64","0.64","1.28","0.64","0.64","0","0","0.57","1.35","0.78","3.77","7.32","1.71","8.1","12.72","2.76"
"855","Evander Kane","ATL","L","73","1303.95","17.862328767123","0.87","1.1","0.83","0.28","1.98","68.25","10.77","8.12","17.39","13.9","10.77","5.06","0.64","0.92","3.13","1.2","1.06","0.09","0.05","2.02","1.79","2.44","7.09","6.72","1.47","1.2","1.75","1.87"
"71","Ruslan Salei","DET","D","75","1347.45","17.966","0.09","0.36","0.09","0.27","0.45","23.26","3.34","2.67","7.17","5.08","0.98","0.13","0","0.18","2.14","1.02","1.02","0","0","0.36","1.56","0.85","5.21","3.21","4.85","0","0","-"
"111","Daniel Cleary","DET","R","68","1131.25","16.636029411765","1.38","1.06","0.8","0.27","2.44","74.19","10.18","13.54","16.55","14.06","8.7","4.46","0.69","0.42","1.06","0.53","0.53","0","0","1.11","0.85","0.95","5.94","9.12","1.33","1.86","2.97","2.04"
"142","John Erskine","WSH","D","73","1094.9","14.998630136986","0.22","0.38","0.11","0.27","0.6","30.56","3.18","6.90","6.74","4.11","0.66","0.05","0.11","0.16","5.15","1.86","1.48","0.33","0.05","0.99","2.03","0.6","9.1","5.21","6.58","0","0","-"
"197","Radek Martinek","NYI","D","64","1334.1166666667","20.845572916667","0.13","0.58","0.31","0.27","0.72","32.65","4.36","3.09","9.44","6.52","1.98","0.27","0.22","0.45","1.57","0.67","0.63","0.04","0","0.49","1.75","1.53","3.1","2.47","5.76","0","0","-"
"207","Mathieu Darche","MTL","L","59","664.73333333333","11.266666666667","1.08","1.26","0.99","0.27","2.35","63.41","8.12","13.33","13.9","11.28","9.3","5.42","0.63","0.72","0.9","0.45","0.45","0","0","0.72","0.9","1.35","6.59","7.13","2.71","0.63","1.26","3.01"
"288","Cody McCormick","BUF","C","81","887.28333333333","10.954115226337","0.54","0.81","0.54","0.27","1.35","64.52","7.03","7.69","12.51","8.93","6.22","2.5","0.27","1.01","9.6","2.64","1.42","1.08","0.14","2.03","1.28","1.35","7.3","4.19","4.06","8.93","12.44","2.82"
"306","Vernon Fiddler","PHX","C","71","1103.6333333333","15.544131455399","0.33","0.87","0.6","0.27","1.2","61.11","5.27","6.19","8.86","6.9","4.46","2.12","0.27","0.71","2.5","1.09","0.98","0.11","0","1.58","1.14","1.47","4.62","5.27","3.26","35.88","30.66","2.93"
"389","Eric Fehr","WSH","C","52","654.95","12.595192307692","0.92","0.92","0.64","0.27","1.83","66.67","10.99","8.33","19.6","15.76","13.1","6.32","0.27","1.65","1.47","0.73","0.73","0","0","0.82","0.64","2.11","3.11","3.02","1.83","0","0.09","0.00"
"476","Ladislav Smid","EDM","D","78","1581.5333333333","20.276068376068","0","0.38","0.11","0.27","0.38","18.52","1.82","0.00","4.59","2.69","0.87","0.11","0","0.15","3.22","1.14","0.95","0.11","0.08","0.64","2.24","0.72","5.5","3.91","4.48","0","0","-"
"514","Nikita Nikitin","STL","D","41","672.08333333333","16.392276422764","0.09","0.71","0.45","0.27","0.8","28.13","4.11","2.17","9.73","6.43","1.16","0.18","0.09","0.45","0.89","0.45","0.45","0","0","0.45","1.07","0.36","3.57","4.73","4.64","0","0","-"
"519","Adam Pardy","CGY","D","30","440.61666666667","14.687222222222","0.14","0.82","0.54","0.27","0.95","31.82","4.9","2.78","11.03","6.54","2.86","0.41","0","0.27","3.27","1.63","1.63","0","0","1.09","2.18","1.09","5.72","9.4","5.99","0","0","-"
"580","Michael Sauer","NYR","D","76","1331.2666666667","17.516666666667","0.14","0.54","0.27","0.27","0.68","28.30","2.43","5.56","5.63","4.06","1.67","0.45","0.14","0.14","3.38","1.17","0.86","0.32","0","0.86","0.59","1.13","3.52","6.63","4.33","0","0","-"
"628","Clay Wilson","FLA","D","15","222.65","14.843333333333","0.81","0.54","0.27","0.27","1.35","38.46","5.93","13.64","12.13","8.89","3.23","0.81","0","0.54","1.62","0.81","0.81","0","0","1.35","0.81","0.54","4.31","5.66","2.96","0","0","-"
"629","Rod Pelley","N.J","C","74","873.8","11.808108108108","0.21","0.48","0.21","0.27","0.69","66.67","6.04","3.41","10.23","8.31","5.36","2.13","0.41","0.34","1.85","0.62","0.41","0.21","0","0.62","0.82","1.37","7.76","2.54","2.47","11.6","10.37","3.63"
"661","Theo Peckham","EDM","D","71","1320.25","18.595070422535","0.14","0.45","0.18","0.27","0.59","29.55","1.86","7.32","5.04","2.91","0.95","0.23","0.09","0.09","9","2.5","1.73","0.45","0.32","1.41","3.04","1.36","8.91","4.54","5.59","0","0","-"
"675","Andreas Nodl","PHI","R","67","889.33333333333","13.273631840796","0.74","0.74","0.47","0.27","1.48","56.41","6.75","11.00","10.19","8.5","6.14","3.31","0.07","0.74","1.08","0.54","0.54","0","0","1.01","1.96","1.42","7.49","4.52","1.69","0.74","0.54","3.91"
"695","Ryan Wilson","COL","D","67","1327","19.805970149254","0.14","0.59","0.32","0.27","0.72","30.19","2.8","4.84","6.15","4.11","1.72","0.27","0","0.36","3.07","1.13","0.86","0.27","0","0.81","1.4","1.27","6.1","5.38","4.97","0","0","-"
"714","Steven Kampfer","BOS","D","38","673.83333333333","17.732456140351","0.45","0.45","0.18","0.27","0.89","27.78","5.08","8.77","11.58","7.12","2.67","0.53","0","0.53","1.07","0.53","0.53","0","0","0.53","0.89","0.45","3.65","5.97","4.99","0","0","-"
"868","Tomas Vincour","DAL","C","24","226.25","9.4270833333333","0.27","0.27","0","0.27","0.53","50.00","6.9","3.85","13.79","10.34","5.57","1.59","0.53","0.53","1.06","0.27","0.27","0","0","1.06","0.8","1.06","9.55","7.69","2.92","0.8","0.27","19.89"
"15","Mike Knuble","WSH","R","79","1406.6333333333","17.805485232068","1.02","0.68","0.43","0.26","1.71","60.61","8.66","11.82","13.31","11.56","8.79","5.46","0.38","0.85","1.54","0.77","0.77","0","0","0.38","0.77","1.92","3.16","3.71","1.32","0.43","0.98","1.29"
"127","Tom Kostopoulos","CAR, CGY","R","76","929.33333333333","12.228070175439","0.52","0.65","0.39","0.26","1.16","52.94","5.1","10.13","9.68","7.3","5.23","2.71","0.52","0.58","4.78","1.55","1.1","0.39","0.06","1.42","1.16","1.81","7.88","5.04","2.65","1.16","3.16","1.73"
"153","Krys Barch","DAL","R","44","229.86666666667","5.2242424242424","0.52","0.26","0","0.26","0.78","75.00","4.18","12.50","6","5.48","4.44","3.13","0","0.26","20.88","4.7","1.31","3.13","0.26","4.18","3.13","0.78","13.83","5.48","0.52","0.52","0.52","13.05"
"423","Zack Stortini","EDM","R","32","226.98333333333","7.0932291666667","0","1.06","0.79","0.26","1.06","57.14","4.23","0.00","9.52","6.61","5.82","2.91","0","0.26","20.09","4.76","2.11","2.11","0.53","5.82","1.32","1.06","12.16","7.14","2.11","3.7","5.02","11.21"
"544","Brad Staubitz","MIN","R","71","462.61666666667","6.5157276995305","0.52","0.65","0.39","0.26","1.17","69.23","3.76","13.79","6.61","5.32","3.24","1.69","0.26","0.13","22.44","6.23","3.76","1.95","0.52","4.54","0.91","0.78","17.25","7.91","2.33","0","0.52","0.00"
