"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"484","Thomas Hickey","NYI","D","82","1547.2666666667","18.869105691057","53.24","59.1","47.39","39.13","43.59","47.30","28.5","30.79","48.07","2.29","2.87","44.36","26.99","30.01","47.35","11.63","13.07","47.10","1.32","1.67","44.16","20.47","22.59","47.54","0.67","0.88","43.33","30.08","35.9","45.59","0.62","0.73","45.83","8.03","90.68","0.987","8.26","12.64","9.35","45.41","46.92","17.26","20.01","19.62","46.79"
"59","Robyn Regehr","L.A","D","79","1497.6333333333","18.957383966245","50.44","59.09","46.05","38.1","46.67","44.94","27.44","32.17","46.03","1.84","2.48","42.59","19.71","26.88","42.30","7.97","11.74","40.45","1.08","1.44","42.86","15.65","20.19","43.67","0.32","0.91","26.09","36.05","40.74","46.95","0.64","0.52","55.00","6.72","92.28","0.990","7.57","12.7","14.42","49.52","34.43","16.99","19.27","23.32","42.15"
"426","John McCarthy","S.J","C","36","398.05","11.056944444444","48.08","59.09","44.87","36.93","39.49","48.32","26.83","28.19","48.77","0.75","3.01","20.00","20.65","21.1","49.46","7.69","7.84","49.51","0.45","1.06","30.00","17.28","17.69","49.43","0.2","1","16.67","32.66","43.98","42.61","0.22","1.74","11.11","2.81","89.30","0.921","11.61","15.98","9.8","59.39","54.23","17.79","21.1","18.54","48.96"
"814","Sean Couturier","PHI","C","82","1565.1166666667","19.086788617886","50.07","59.08","45.87","37.3","44.39","45.66","26.45","31.97","45.28","2.34","2.99","43.88","17.94","25.07","41.71","7.4","10.24","41.96","1.07","1.42","43.08","14.06","19.78","41.54","0.77","0.87","46.88","36.27","41.92","46.39","0.66","1.22","35.29","8.84","90.65","0.995","9.16","15.95","16.37","37.3","35.89","14.68","21.89","27.37","34.91"
"598","Brandon Mashinter","NYR","L","6","27.433333333333","4.5722222222222","61.24","59.05","50.91","41.56","37.18","52.78","30.62","21.87","58.33","0","2.19","0.00","28.43","32.81","46.43","6.56","6.56","50.00","0","2.19","0.00","29.16","34.99","45.45","0","0","-","41.07","28.43","59.09","0","0","-","0.00","90.00","0.900","13.12","15.31","10.94","54.68","54.55","17.5","24.06","19.68","47.06"
"97","Joel Ward","WSH","R","82","1317.8333333333","16.071138211382","52.59","58.91","47.16","38.79","43.89","46.92","29.05","32.55","47.15","3.1","2.73","53.13","24.72","27.18","47.63","11.02","10.47","51.27","1.73","1.23","58.46","18.27","22.28","45.06","0.91","1.21","42.86","34.33","40.58","45.83","0.99","0.79","55.56","10.66","91.61","1.023","10.88","14.66","12.48","41.66","46.59","17.94","20.99","20.12","47.13"
"883","Cody Kunyk","T.B","R","1","10.2","10.2","64.71","58.82","52.38","52.94","47.06","52.94","41.18","23.53","63.64","0","0","-","35.29","47.06","42.86","17.65","11.76","60.00","0","0","-","23.53","47.06","33.33","0","0","-","42.48","16.99","71.43","0","0","-","0.00","100.00","1.000","11.76","5.88","5.88","64.71","66.67","11.76","5.88","17.65","40.00"
"708","Jason Zucker","MIN","L","21","272.73333333333","12.987301587302","47.08","58.74","44.49","35.86","45.54","44.05","25.08","29.26","46.15","2.42","1.54","61.11","21.12","22.88","48.00","7.92","7.04","52.94","1.32","0.44","75.00","17.6","21.12","45.45","0.88","0.59","60.00","30.19","42.9","41.30","0.64","0.95","40.00","9.65","94.74","1.044","9.02","11","5.06","56.54","64.06","17.38","14.52","11.66","59.85"
"230","Eric Fehr","WSH","C","73","1077","14.753424657534","52.81","58.72","47.35","38.72","44.46","46.55","28.41","31.98","47.05","2.28","2.56","47.13","24.62","25.63","49.00","9.42","10.19","48.01","1.34","1.17","53.33","20.28","20.58","49.64","0.74","1.41","34.48","34.52","42.01","45.11","0.56","0.48","53.85","8.04","91.99","1.000","9.25","14.6","10.75","46.13","46.24","16.32","20.61","18.27","47.18"
"725","Devante Smith-Pelly","ANA","R","19","240.21666666667","12.64298245614","48.46","58.7","45.22","37.97","41.71","47.65","27.48","29.72","48.03","3","2","60.00","23.98","25.48","48.48","10.49","8.74","54.55","1.25","1.25","50.00","17.98","22.31","44.63","1.67","1","62.50","29.58","38.6","43.39","0.72","0","100.00","10.91","93.28","1.042","12.24","13.49","4.5","44.46","73.13","20.98","22.73","11.99","63.64"
"467","John Albert","WPG","C","9","46.016666666667","5.112962962963","48.24","58.67","45.12","37.81","41.72","47.54","26.08","33.9","43.48","1.3","5.22","20.00","19.56","29.99","39.47","10.43","14.34","42.11","0","5.22","0.00","12.17","20.86","36.84","1.74","0","100.00","41.43","32.02","56.41","0","0","-","5.00","84.62","0.896","7.82","3.91","6.52","45.64","54.55","14.34","7.82","11.73","55.00"
"617","Carl Klingberg","WPG","L","3","26.616666666667","8.8722222222222","47.34","58.61","44.68","33.81","40.58","45.45","24.8","33.81","42.31","4.51","0","100.00","22.54","15.78","58.82","15.78","9.02","63.64","2.25","0","100.00","9.02","9.02","50.00","0","0","-","29.3","45.59","39.13","3.26","0","100.00","18.18","100.00","1.182","4.51","0","15.78","58.61","22.22","15.78","4.51","29.3","35.00"
"670","Kevin Connauton","DAL","D","36","551.9","15.330555555556","60.88","58.6","50.96","44.79","45.01","49.88","30.77","32.4","48.71","2.17","2.61","45.45","29.24","27.5","51.53","10.44","12.94","44.65","1.3","1.3","50.00","25.08","19.42","56.35","0.72","0.72","50.00","38.63","37.06","51.04","0.47","0.94","33.33","7.07","91.95","0.990","11.09","13.59","6.52","49.14","62.96","23.16","20.87","15.98","59.17"
"848","Cody Ceci","OTT","D","49","843.01666666667","17.204421768707","58.72","58.58","50.06","44.91","45.69","49.57","32.24","34.31","48.45","2.49","3.06","44.87","25.48","25.69","49.79","9.25","10.46","46.93","1.49","1.64","47.73","21.64","20.31","51.58","0.76","1.14","40.00","39.37","40.2","49.48","0.62","0.82","42.86","7.73","91.08","0.988","11.89","12.74","11.1","42.56","51.70","19.79","17.3","19","51.01"
"321","Mike Santorelli","VAN","C","49","909.66666666667","18.56462585034","56.33","58.57","49.02","42.74","42.28","50.27","30.47","30.01","50.38","2.57","2.24","53.42","25.06","28.43","46.86","9.43","11.28","45.54","1.19","1.32","47.37","20.84","22.87","47.69","0.7","0.88","44.44","37.63","37.82","49.87","1.14","0.38","75.00","8.44","92.53","1.010","10.03","12","12.86","41.42","43.80","16.62","18.34","23.09","41.86"
"533","Zach Bogosian","WPG","D","55","1260.0166666667","22.909393939394","56.43","58.57","49.07","42.38","44.19","48.95","30.48","32.38","48.48","2.57","2.67","49.09","23.81","25.95","47.85","11.05","11.95","48.03","1.52","1.52","50.00","17.02","18.67","47.69","0.89","0.7","56.00","38.24","39.34","49.29","0.55","0.89","38.10","8.44","91.76","1.002","8.14","12.9","8.62","41.33","48.58","17.62","21.62","18.62","48.62"
"493","Nick Spaling","NSH","C","71","1137.4166666667","16.019953051643","46.63","58.55","44.33","35.34","42.57","45.36","25","30.38","45.14","2.64","2.69","49.50","21.1","24.42","46.35","7.6","8.97","45.86","1.58","1.11","58.82","18.01","20.61","46.63","0.77","1.41","35.48","31.32","40.38","43.68","0.53","0.76","41.18","10.55","91.15","1.017","11.61","14.14","10.71","46.47","52.01","18.09","19.47","19.73","47.84"
"559","Colby Robak","FLA","D","16","297.16666666667","18.572916666667","46.84","58.55","44.44","35.13","46.24","43.18","26.65","33.11","44.59","1.62","3.23","33.33","22.61","28.27","44.44","7.67","12.72","37.62","1.41","1.62","46.67","19.92","20.73","49.01","0.27","1.08","20.00","31.21","39.66","44.03","0","1.17","0.00","6.06","90.24","0.963","8.08","14.74","13.53","51.69","37.38","17.57","22.82","22.01","44.39"
"595","Jordie Benn","DAL","D","78","1494.1166666667","19.155341880342","54.53","58.47","48.26","40.52","42.97","48.53","28.31","29.76","48.76","2.45","2.45","50.00","26.14","27.19","49.02","10.4","11.16","48.23","1.37","1.2","53.13","20.99","21.36","49.56","1.02","0.7","59.38","33.41","37.41","47.17","0.41","1.04","28.00","8.65","91.77","1.004","7.95","12.89","10.68","46.66","42.67","18.19","21.48","21.28","46.08"
"661","Marcus Foligno","BUF","L","74","1114.6166666667","15.062387387387","46.08","58.41","44.10","34.02","43.93","43.65","24.82","32.24","43.49","1.56","2.85","35.37","19.81","26.27","42.99","9.1","11.36","44.47","1.02","1.45","41.30","14.28","19.88","41.81","0.5","1.36","26.92","31.41","39.42","44.35","0.23","0.47","33.33","6.29","91.15","0.974","10.5","13.51","10.07","42.53","51.05","16.2","19.76","19.97","44.79"
"528","Chris Mueller","DAL","C","9","83.233333333333","9.2481481481481","55.51","58.39","48.73","38.21","39.65","49.07","28.83","28.83","50.00","0","2.16","0.00","26.67","29.56","47.44","7.21","12.25","37.04","0","2.16","0.00","25.95","23.07","52.94","0","0","-","34.36","34.36","50.00","0","0","-","0.00","92.50","0.925","6.49","15.86","8.65","51.18","42.86","18.74","23.07","15.14","55.32"
"818","Sven Baertschi","CGY","L","26","366.9","14.111538461538","49.55","58.38","45.91","35.65","38.59","48.02","25.18","26.98","48.28","2.62","2.62","50.00","22.08","27.64","44.41","8.5","8.5","50.00","1.47","1.64","47.37","18.1","25.51","41.50","1.09","0.87","55.56","35.2","37.32","48.53","0.47","0.24","66.67","10.39","90.30","1.007","16.03","14.72","4.58","47.42","77.78","22.57","19.62","12.1","65.09"
"333","Rich Peverley","DAL","C","62","953.91666666667","15.385752688172","60.76","58.37","51.00","46.48","44.28","51.21","32.96","31.32","51.27","2.7","2.58","51.19","29.88","28.56","51.13","11.57","12.01","49.07","1.13","1.38","45.00","24.4","22.06","52.53","1.26","0.75","62.50","38.25","35.07","52.17","0.91","0.73","55.56","8.21","91.77","1.000","13.77","13.77","12.33","43.02","52.77","23.78","19.31","20.38","53.85"
"761","Jason Akeson","PHI","R","1","13.366666666667","13.366666666667","85.29","58.35","59.38","58.35","40.4","59.09","35.91","26.93","57.14","8.98","4.49","66.67","40.4","8.98","81.82","17.96","4.49","80.00","8.98","0","100.00","29.93","5.99","83.33","0","0","-","38.9","45.39","46.15","0","0","-","25.00","83.33","1.083","4.49","26.93","13.47","44.89","25.00","13.47","35.91","26.93","33.33"
"166","Dennis Wideman","CGY","D","46","1043.9","22.69347826087","55.75","58.34","48.87","41.04","40.23","50.50","30.23","28.85","51.17","2.87","3.56","44.64","23.39","27.24","46.20","10.17","9.77","51.01","1.61","1.55","50.91","17.63","23.3","43.07","1.07","1.3","45.16","39.52","36.86","51.74","0.66","1.16","36.36","9.51","87.65","0.972","13.62","11.32","7.47","42.02","64.58","25.98","16.73","15.35","62.87"
"151","Christian Ehrhoff","BUF","D","79","1889.05","23.912025316456","53.07","58.32","47.65","40.53","44.63","47.59","29.48","32.3","47.71","2.54","3.3","43.48","23.38","27.32","46.12","11.59","10.83","51.70","1.65","1.37","54.74","15.71","21.98","41.69","0.47","1.4","25.00","36.34","37.8","49.01","0.69","1.06","39.47","8.62","89.77","0.984","8.42","11.12","11.21","35.48","42.88","20.93","18.49","21.28","49.59"
"612","Dylan Olsen","FLA","D","44","679.21666666667","15.436742424242","52.47","58.3","47.37","39.84","43.37","47.88","29.95","32.77","47.75","2.74","4.24","39.24","23.94","25.71","48.22","8.75","10.42","45.62","1.24","2.12","36.84","20.26","20.38","49.86","1.3","1.53","45.83","36.37","40.83","47.11","0.64","1.4","31.25","9.14","87.06","0.962","8.83","14.58","9.45","56.98","48.31","17.49","22.7","19.08","47.83"
"686","Marcus Kruger","CHI","C","81","1123.8333333333","13.874485596708","43.24","58.25","42.61","32.19","41.16","43.89","24.56","29.63","45.32","1.87","2.99","38.46","18.63","22.74","45.03","7.37","9.02","44.95","1.07","1.49","41.67","15.02","18.29","45.09","0.64","1.07","37.50","28.61","44.57","39.09","0.46","1","31.58","7.61","89.91","0.975","4.54","14.41","25.41","52.8","15.15","7.37","21.09","38.49","16.07"
"697","Aaron Volpatti","WSH","L","41","301.86666666667","7.3626016260163","38.56","58.24","39.84","27.43","41.34","39.88","19.88","30.21","39.68","0.8","1.39","36.36","15.7","26.44","37.26","5.17","10.53","32.91","0.4","0.6","40.00","14.05","21.2","39.85","0.27","0.53","33.33","27.56","38.47","41.74","0.29","0.57","33.33","4.00","95.39","0.994","11.53","18.68","6.76","44.32","63.04","16.89","23.45","14.71","53.46"
"721","Justin Faulk","CAR","D","76","1779.2833333333","23.411622807018","60.23","58.2","50.85","43.84","45.96","48.82","30.52","32.74","48.24","3","3.61","45.41","25.36","28.16","47.39","10.02","12.88","43.74","1.18","2.26","34.31","20.46","20.37","50.11","1.17","1.03","53.06","42.62","37.51","53.19","1.27","0.63","66.67","9.83","88.98","0.988","10.02","13.52","10.49","38.11","48.85","21.92","20.77","21.72","50.23"
"720","Tyler Pitlick","EDM","R","10","89.716666666667","8.9716666666667","42.8","58.18","42.38","29.43","40.13","42.31","19.39","29.43","39.73","0.67","2.01","25.00","17.39","26.08","40.00","8.69","12.04","41.94","0","1.34","0.00","11.59","18.73","38.24","0","0","-","28.01","34.78","44.62","0.97","0.97","50.00","3.45","93.18","0.966","7.36","16.72","17.39","46.81","29.73","9.36","21.4","31.43","22.95"
"723","Alex Petrovic","FLA","D","7","85.65","12.235714285714","44.83","58.14","43.54","35.73","44.83","44.35","24.52","37.13","39.77","4.9","2.8","63.64","18.91","24.52","43.55","4.9","8.41","36.84","2.1","1.4","60.00","18.68","21.48","46.51","3.74","0","100.00","33.39","43.51","43.42","0","2.02","0.00","20.00","92.45","1.125","8.41","9.11","7.01","58.84","54.55","14.71","17.51","18.21","44.68"
"143","Chris Thorburn","WPG","R","55","492.36666666667","8.9521212121212","43.75","58.13","42.94","32.17","39.97","44.59","22.79","27.05","45.72","2.19","2.19","50.00","19.38","24.98","43.68","8.77","9.75","47.37","1.58","1.22","56.52","14.14","20.31","41.04","0.32","0.97","25.00","27.99","38.72","41.95","0.53","0.35","60.00","9.63","91.89","1.015","9.38","15.84","7.8","50.57","54.61","16.45","23.28","16.82","49.45"
"451","Brad Mills","CHI","C","3","30.983333333333","10.327777777778","46.48","58.1","44.44","30.98","44.54","41.03","23.24","32.92","41.38","1.94","5.81","25.00","21.3","23.24","47.83","5.81","7.75","42.86","0","1.94","0.00","20.66","20.66","50.00","2.58","0","100.00","36.36","44.76","44.83","0","5.59","0.00","8.33","82.35","0.907","5.81","9.68","11.62","65.84","33.33","13.56","19.37","13.56","50.00"
"536","Cody Hodgson","BUF","C","72","1306.2833333333","18.142824074074","58.24","58.1","50.06","42.99","45.38","48.65","31.46","32.8","48.96","2.53","2.85","47.01","25.12","27.56","47.69","12.17","11.8","50.77","1.65","1.24","57.14","17.27","21.01","45.12","0.31","1.29","19.23","40.67","37.49","52.04","0.86","0.6","59.09","8.03","91.32","0.993","14.01","14.06","9.28","33.53","60.16","24.34","20.81","19.75","55.21"
"442","David Schlemko","PHX","D","48","787.06666666667","16.397222222222","56.95","58.09","49.50","43.07","43.45","49.78","32.48","31.1","51.08","2.44","2.82","46.38","26","26","50.00","10.52","11.36","48.08","1.52","1.07","58.82","20.63","19.52","51.39","0.51","1.52","25.00","37.99","38.54","49.64","0.66","0.77","46.15","7.51","90.93","0.984","7.32","10.75","10.29","56.11","41.56","17.15","17.3","19.9","46.30"
"515","Lars Eller","MTL","C","77","1229.0333333333","15.961471861472","54.19","58.09","48.26","38.86","39.59","49.53","28.27","29.58","48.86","1.95","2.69","42.11","23.97","27.05","46.99","12.01","10.3","53.83","1.32","1.46","47.37","15.95","22.33","41.67","0.52","1.17","30.77","36.25","36.95","49.52","0.35","0.49","41.67","6.91","90.92","0.978","10.59","12.6","11.86","44.86","47.17","17.28","18.4","21.04","45.10"
"589","Zac Rinaldo","PHI","C","67","515.73333333333","7.6975124378109","45.49","58.05","43.93","32.57","43.63","42.75","22.57","32.34","41.10","1.05","3.02","25.71","16.75","27.81","37.60","5.12","11.28","31.21","0.58","1.63","26.32","15.51","22.03","41.32","0.31","1.24","20.00","33.44","36.97","47.49","0.17","0.67","20.00","4.64","90.65","0.953","7.68","13.61","6.51","59.1","54.10","11.87","18.38","13.03","47.66"
"519","Nick Holden","COL","D","54","1008.8833333333","18.683024691358","55.01","58.04","48.66","41.51","44.07","48.51","30.33","31.58","48.99","3.57","2.62","57.69","26.11","25.33","50.75","11.54","10.53","52.29","1.84","1.55","54.39","19.43","19.74","49.60","1.11","0.71","60.87","34.28","40.12","46.07","1.2","0.77","60.87","11.76","91.71","1.035","9.28","11.42","10.82","46.98","46.15","19.74","17.96","19.57","50.23"
"38","Eric Brewer","T.B","D","77","1351.5833333333","17.55303030303","46.7","58.02","44.60","36.05","44.17","44.94","25.79","30.76","45.60","2.09","2.57","44.76","22.42","27.08","45.29","8.75","9.94","46.79","1.07","1.15","48.00","18.23","22.85","44.38","0.77","1.3","37.14","30.84","38.86","44.25","0.58","0.64","47.37","8.09","91.63","0.997","7.01","12.07","13.18","45.64","34.73","15","19.27","23.08","39.39"
"332","Rene Bourque","MTL","R","63","893.55","14.183333333333","53.38","58.02","47.92","39.01","41.3","48.58","26.99","29.14","48.09","1.95","1.48","56.86","22.83","26.12","46.64","10.01","10.14","49.67","1.14","0.54","68.00","17.1","21.31","44.52","0.72","0.81","47.06","36.76","37.44","49.54","0.39","0.39","50.00","7.21","94.93","1.021","12.69","14.64","8.73","43.44","59.25","18.33","18.87","19.27","48.75"
"860","Dmitry Korobov","T.B","D","3","32.066666666667","10.688888888889","44.91","58","43.64","37.42","50.52","42.55","18.71","24.32","43.48","0","0","-","20.58","20.58","50.00","11.23","9.36","54.55","0","0","-","12.47","14.97","45.45","0","0","-","27.03","51.35","34.48","0","0","-","0.00","100.00","1.000","13.1","16.84","3.74","43.04","77.78","24.32","24.32","13.1","65.00"
"555","Justin Schultz","EDM","D","74","1726.3","23.328378378378","54.57","57.97","48.49","41.08","44.18","48.19","29.2","31.07","48.44","2.75","2.82","49.38","27.74","27.08","50.60","10.53","11.43","47.94","1.56","1.49","51.14","22.94","20.85","52.38","1.07","0.97","52.27","33.64","37.4","47.35","0.5","0.75","40.00","9.40","90.94","1.003","10.39","12.44","8.03","34.79","56.42","22.9","20.47","18.07","55.89"
"582","Mark Borowiecki","OTT","D","13","163.58333333333","12.583333333333","46.21","57.95","44.37","34.11","46.21","42.47","27.14","33.38","44.85","1.47","2.57","36.36","17.61","22.74","43.64","6.24","8.8","41.46","0.37","1.83","16.67","15.16","18.58","44.93","0.49","0.49","50.00","32.32","42.91","42.96","1.06","0","100.00","5.41","92.31","0.977","5.5","21.27","11.74","50.98","31.91","13.94","27.88","21.64","39.18"
"733","Emerson Etem","ANA","L","29","370.76666666667","12.785057471264","52.76","57.93","47.66","40.94","41.75","49.51","28.32","30.91","47.81","2.27","2.43","48.28","26.22","25.73","50.47","10.68","11.81","47.48","1.29","1.46","47.06","20.71","18.56","52.75","0.86","1.08","44.44","33.19","39.97","45.37","0.47","0.23","66.67","8.00","92.15","1.001","11.49","13.92","6.47","44.83","63.96","19.58","19.74","14.89","56.81"
"664","Jordan Szwarz","PHX","R","26","224.81666666667","8.6467948717949","47.51","57.91","45.06","34.96","44.04","44.26","26.42","30.69","46.26","1.07","3.47","23.53","18.15","23.22","43.87","7.21","10.14","41.54","0.53","1.07","33.33","14.59","17.44","45.56","0.36","1.78","16.67","33.92","41.63","44.90","0.39","1.16","25.00","4.04","88.70","0.927","7.74","13.61","12.54","57.11","38.16","12.81","17.35","18.95","40.34"
"600","Brian Lashoff","DET","D","75","1082.4666666667","14.432888888889","43.96","57.81","43.19","34.42","43.46","44.20","24.94","32.2","43.65","1.88","3.05","38.20","19.23","25.83","42.68","7.76","11.31","40.70","1.05","1.61","39.58","15.3","19.36","44.14","0.74","1.03","41.67","29.38","38.83","43.08","0.4","0.96","29.41","7.56","90.53","0.981","10.03","10.53","12.19","54.38","45.14","18.07","16.52","21.12","46.11"
"169","Zenon Konopka","BUF, MIN","C","59","466.16666666667","7.9011299435028","34.49","57.79","37.38","26","40.93","38.85","16.99","29.6","36.46","1.03","3.22","24.24","12.48","22.65","35.53","4.25","9.78","30.28","0.13","1.54","7.69","10.98","17.16","39.02","0.69","1.2","36.36","27.52","43.88","38.54","0.56","1.12","33.33","6.06","89.13","0.952","9.52","11.46","36.3","51.87","20.79","13.26","15.32","49.42","21.15"
"50","Pascal Dupuis","PIT","R","39","690.2","17.697435897436","54.42","57.72","48.53","41.9","41.12","50.47","30.86","29.04","51.52","2.52","2.52","50.00","23.65","25.21","48.40","10.08","10.17","49.79","1.48","1.3","53.13","18.08","20.05","47.42","1.16","0.93","55.56","39.55","38.55","50.64","0.13","0.63","16.67","8.17","91.32","0.995","7.39","16","8.69","39.38","45.95","14.43","24.95","18.6","43.68"
"216","Andre Benoit","COL","D","79","1596.2666666667","20.205907172996","52.89","57.7","47.82","39.35","43.75","47.35","29.51","30.93","48.82","2.86","2.78","50.67","24.62","25.9","48.74","10.67","10.98","49.31","1.77","1.88","48.45","18.59","19.9","48.31","0.9","0.75","54.55","33.66","37.52","47.29","0.54","0.43","55.56","9.68","91.01","1.007","9.36","10.41","9.02","49.47","50.92","20.6","17.06","18.72","52.39"
"89","Derek MacKenzie","CBJ","C","71","799.9","11.266197183099","42.38","57.68","42.35","32.55","43.66","42.72","23.48","33.3","41.35","1.8","2.55","41.38","17.48","24.6","41.53","6.53","10.88","37.50","1.2","1.35","47.06","14.6","18.3","44.38","0.3","1","23.08","30.23","40.09","42.99","0.43","0.65","40.00","7.67","92.34","1.000","9.45","14.85","17.25","50.26","35.39","16.05","19.65","28.13","36.33"
"385","Colin Greening","OTT","C","76","1044.5","13.743421052632","54.97","57.67","48.80","40.44","45.04","47.31","29.53","32.23","47.81","1.84","2.99","38.10","20.16","26.19","43.49","7.53","10.86","40.94","0.63","1.72","26.83","16.85","20.45","45.17","1.07","1.07","50.00","42.65","39.41","51.97","0.58","0.66","46.67","6.23","90.73","0.970","12.52","18.9","11.49","45.67","52.15","18.73","24.18","19.82","48.58"
"303","Andrej Sekera","CAR","D","74","1752.2","23.678378378378","62.01","57.63","51.83","46.26","45.1","50.64","31.57","32.39","49.36","3.15","3.22","49.46","27.5","28.49","49.11","10.99","13.01","45.79","1.3","1.95","40.00","22.01","20.64","51.61","1.37","0.96","58.82","42.34","36.75","53.53","1.14","0.74","60.53","9.98","90.06","1.000","10.58","14.55","10.62","35.82","49.92","22.05","21.74","21.85","50.23"
"363","Kris Russell","CGY","D","68","1573.15","23.134558823529","54.62","57.63","48.66","40.12","38.9","50.77","28.61","27.42","51.06","2.9","2.56","53.15","23.8","24.3","49.48","9.46","9.27","50.51","1.45","1.18","55.07","19.12","20.04","48.83","1.12","1.02","52.38","38.73","40.22","49.06","0.88","0.77","53.33","10.13","90.68","1.008","12.51","12.55","8.28","42.72","60.18","23.91","19.34","16.06","59.83"
"416","Jesse Joensuu","EDM","L","42","391.5","9.3214285714286","50.73","57.62","46.82","34.79","42.15","45.22","24.37","28.35","46.22","1.07","3.37","24.14","22.38","25.44","46.79","8.74","9.96","46.72","0.92","1.99","31.58","18.19","20.64","46.84","0.2","0.82","20.00","33.43","40.95","44.94","0","0.89","0.00","4.40","88.11","0.925","8.74","16.09","11.95","49.2","42.22","12.41","19.92","21.15","36.99"
"704","Christopher Tanev","VAN","D","64","1327.15","20.73671875","47.7","57.6","45.30","35.81","41.01","46.62","26.13","29.7","46.80","2.26","2.58","46.73","21.79","26.63","45.00","8.32","10.94","43.19","1.18","1.22","49.06","17.96","20.92","46.20","0.72","1.09","40.00","30.89","38.27","44.66","0.65","0.78","45.45","8.65","91.32","1.000","8.09","14.74","15.69","40.6","34.03","15.19","21.2","26.76","36.21"
"384","Joe Vitale","PIT","C","53","581.63333333333","10.974213836478","43.12","57.56","42.83","31.98","40.95","43.85","23.62","28.57","45.26","1.86","2.37","43.90","16.71","23.21","41.86","6.6","10.42","38.79","1.03","1.44","41.67","13.48","17.06","44.14","0.55","0.96","36.36","32.93","41.42","44.29","0.45","0.3","60.00","7.86","91.70","0.996","7.43","12.59","12.17","47.76","37.89","12.48","20.63","20.84","37.46"
"423","Michael Grabner","NYI","R","64","908.36666666667","14.193229166667","52.51","57.53","47.72","37.52","41.81","47.29","28.4","30.05","48.59","2.25","3.83","36.96","26.82","28.8","48.22","12.22","12.81","48.81","1.32","2.64","33.33","19.46","21.31","47.73","0.7","0.79","47.06","29.2","33.77","46.36","0.48","0.57","45.45","7.91","87.25","0.952","9.05","13.14","14.33","45.58","38.70","16.05","20.81","24.9","39.19"
"769","Matt Read","PHI","R","75","1409.8666666667","18.798222222222","51.03","57.49","47.02","37.92","43.49","46.58","26.34","31.41","45.62","2.21","2.98","42.62","18.9","23.7","44.36","7.87","10","44.05","1.15","1.36","45.76","14.7","18.27","44.58","0.62","0.85","42.31","36.88","41.25","47.21","0.61","1.23","33.33","8.40","90.51","0.989","9.41","15.79","13.41","39.37","41.23","15.02","21.62","22.34","40.21"
"200","Daniel Paille","BOS","L","72","789.35","10.963194444444","42.95","57.47","42.77","32.15","41.12","43.88","23.72","30.1","44.07","1.82","2.05","47.06","17.56","24.25","42.00","8.06","8.51","48.62","1.14","0.91","55.56","12.67","20.98","37.65","0.51","0.61","45.45","30.19","41.94","41.86","0.44","0.99","30.77","7.69","93.18","1.009","8.97","11.93","7.07","52.6","55.92","15.81","18.85","15.96","49.76"
"421","Tom Sestito","VAN","L","77","497.2","6.4571428571429","47.79","57.44","45.41","37.29","43.2","46.33","24.98","32.82","43.22","1.57","3.02","34.21","18.34","30.05","37.91","8.33","11.58","41.82","1.09","1.57","40.91","13.35","24.62","35.17","0.32","1.29","20.00","34.34","33.64","50.51","0.35","0.7","33.33","6.28","90.81","0.971","8.69","16.17","7.84","56.36","52.55","14.24","21.96","17.86","44.36"
"115","Antoine Vermette","PHX","C","82","1575.35","19.211585365854","54.24","57.4","48.58","40.98","43.65","48.42","29.67","31.88","48.21","2.97","2.7","52.35","23.65","27.38","46.34","9.94","12","45.31","1.52","1.18","56.34","18.28","20.52","47.12","1.02","0.71","58.82","35.76","36.91","49.21","0.94","1.21","43.59","10.01","91.52","1.015","12.49","15.16","15.43","39.42","44.75","21.14","21.75","26.47","44.40"
"525","Jesse Winchester","FLA","C","52","662.33333333333","12.737179487179","48.83","57.34","45.99","36.78","43.3","45.93","26.81","32.43","45.26","2.08","3.9","34.85","21.83","27.9","43.90","9.33","11.6","44.59","1.18","2.26","34.21","16.67","21.74","43.40","0.72","0.97","42.86","33.11","37.29","47.03","0.52","1.31","28.57","7.77","87.99","0.958","9.6","16.31","18.48","44.12","34.19","15.4","23.1","28.63","34.98"
"329","Grant Clitsome","WPG","D","32","633.18333333333","19.786979166667","61.88","57.33","51.91","45.77","43.68","51.17","32.22","33.73","48.85","2.65","3.41","43.75","25.77","25.96","49.82","11.47","10.52","52.16","1.52","1.8","45.71","19.08","20.59","48.09","0.51","1.01","33.33","42.98","37.23","53.58","1.09","1.23","47.06","8.24","89.89","0.981","9.57","9.76","6.92","40.56","58.05","19.24","18.19","18.95","50.37"
