"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"410","Paul Martin","N.J","D","73","1742.4166666667","23.868721461187","0.17","0.93","0.41","0.52","1.1","37.21","3.2","5.38","7.3","4.61","1.72","0.45","0.03","0.45","0.76","0.38","0.38","0","0","0.45","1.21","1.14","1.79","2.65","2.62","0","0","-"
"564","James Wisniewski","CHI","D","68","1156.4333333333","17.00637254902","0.36","0.99","0.47","0.52","1.35","45.61","4.25","8.54","8.56","6.02","1.4","0.1","0.05","0.26","5.34","1.56","0.99","0.47","0.1","1.5","1.14","0.57","5.86","4.51","3.48","0","0","-"
"641","Maxim Lapierre","MTL","C","53","697.6","13.162264150943","0.6","0.95","0.43","0.52","1.55","66.67","5.85","10.29","8.86","7.57","5.85","2.24","0.43","0.26","5.16","1.46","1.12","0.17","0.17","1.46","1.81","1.03","8.69","4.3","3.01","22.28","23.05","4.23"
"759","Ryan Shannon","VAN","R","27","348.01666666667","12.88950617284","0.86","1.38","0.86","0.52","2.24","61.90","5.86","14.71","10.69","8.97","6.21","3.1","0.52","0.86","4.14","1.38","1.21","0","0.17","0","0.52","2.24","1.72","2.59","1.38","5.52","8.62","6.73"
"803","Kyle Cumiskey","COL","D","38","460.88333333333","12.12850877193","0","0.65","0.13","0.52","0.65","25.00","2.47","0.00","5.08","3.51","2.21","0.39","0","0.26","2.08","1.04","1.04","0","0","1.04","0.91","2.73","0.91","5.08","3.25","0","0","-"
"102","Jay Pandolfo","N.J","L","54","933.25","17.282407407407","0.77","0.77","0.26","0.51","1.54","77.42","5.01","15.38","8.23","6.49","4.37","1.16","0.19","0.51","1.41","0.71","0.71","0","0","0.39","0.77","1.35","2.06","3.15","2.06","0.19","0.26","2.76"
"181","Filip Kuba","T.B","D","75","1871.8166666667","24.957555555556","0.19","0.8","0.29","0.51","0.99","30.69","3.62","5.31","7.53","5.51","2.34","0.42","0.1","0.32","1.28","0.58","0.58","0","0","0.26","1.92","0.74","2.21","2.53","4.2","0","0.06","0.00"
"192","Dainius Zubrus","N.J","C","82","1287.0166666667","15.695325203252","0.61","1.17","0.65","0.51","1.77","64.41","5.97","10.16","11.05","8.44","6.95","2.89","0.51","0.42","1.77","0.89","0.89","0","0","1.21","0.98","1.63","3.59","4.66","0.79","3.73","2.98","2.59"
"205","Toni Lydman","BUF","D","82","1776.3","21.662195121951","0.14","0.74","0.24","0.51","0.88","36.62","2.9","4.65","5.98","3.99","1.45","0.3","0.07","0.34","2.5","1.25","1.25","0","0","0.54","2.8","0.61","5.37","2.63","4.93","0","0.03","0.00"
"233","Patrick Marleau","S.J","C","78","1422.0333333333","18.231196581197","0.8","1.22","0.72","0.51","2.03","65.75","7.81","10.27","13.08","10.21","7.68","2.95","0.21","0.76","1.39","0.59","0.55","0.04","0","0.89","3.04","1.86","3.5","3.97","0.42","13.38","12.15","2.21"
"326","John Pohl","TOR","C","33","234.2","7.0969696969697","0.26","1.02","0.51","0.51","1.28","83.33","5.89","4.35","12.04","8.71","6.92","2.56","0.51","0.51","2.56","1.28","1.28","0","0","0.51","1.02","1.54","7.17","3.84","0.77","10.5","13.58","11.17"
"409","Antoine Vermette","OTT","C","81","1423.6166666667","17.575514403292","1.01","1.22","0.72","0.51","2.23","81.54","7.38","13.71","11.8","9.95","6.7","3.54","0.25","0.8","2.15","1.01","0.97","0.04","0","1.14","2.07","1.22","2.07","4.26","1.05","29.08","22.21","2.39"
"444","Stephen Weiss","FLA","C","74","1301.4333333333","17.586936936937","0.6","1.34","0.83","0.51","1.94","54.55","6.09","9.85","10.65","8.25","6.59","2.81","0.37","0.55","1.84","0.92","0.92","0","0","1.01","1.34","1.38","1.2","2.63","1.2","28.26","26.97","2.36"
"467","Mike Cammalleri","L.A","C","63","1170.65","18.581746031746","0.97","1.44","0.92","0.51","2.41","67.14","10.76","9.05","19.99","15.79","11.69","4.2","0.36","0.92","1.54","0.77","0.77","0","0","1.33","2.77","0.77","1.59","1.74","0.72","10.56","8.92","2.78"
"548","Joakim Lindstrom","CBJ","C","25","235.83333333333","9.4333333333333","0.76","1.02","0.51","0.51","1.78","53.85","6.36","12.00","11.45","9.67","6.36","2.04","0","0.25","3.56","1.78","1.78","0","0","0.76","0","1.27","2.29","3.82","0.25","0.51","1.27","7.27"
"609","Brent Seabrook","CHI","D","82","1762.8666666667","21.49837398374","0.31","0.78","0.27","0.51","1.09","39.02","5.17","5.92","8.51","6.4","1.46","0.24","0.1","0.48","3.06","1.19","1.02","0.14","0.03","0.58","1.4","0.71","5.68","3.2","3.61","0","0.03","0.00"
"615","Brent Burns","MIN","D","82","1893.8833333333","23.096138211382","0.48","0.89","0.38","0.51","1.36","43.88","5.01","9.49","10.8","7.32","2.69","0.7","0.22","0.7","2.53","1.01","0.92","0.06","0.03","0.41","2.06","1.93","3.14","2.25","2.31","0.03","0","3.17"
"624","Patrick Eaves","CAR, OTT","R","37","472.2","12.762162162162","0.64","1.27","0.76","0.51","1.91","68.18","10.29","6.17","17.41","14.23","10.8","4.57","0.76","1.14","1.27","0.64","0.64","0","0","1.78","1.4","2.29","5.34","6.48","1.52","0.13","0.25","4.24"
"820","Milan Lucic","BOS","L","77","933.05","12.117532467532","0.51","1.22","0.71","0.51","1.74","77.14","5.66","9.09","9.97","8.3","5.4","2.12","0.13","0.32","5.72","1.54","0.71","0.84","0","1.67","0.96","1.35","11.64","6.43","1.8","0.26","0.26","3.22"
"87","Ian Laperriere","COL","R","70","955.95","13.656428571429","0.25","0.94","0.44","0.5","1.19","82.61","4.27","5.88","6.65","5.59","2.95","1.51","0.19","0.25","8.79","2.26","0.94","1.26","0.06","2.26","0.82","2.13","6.34","2.51","3.08","4.02","4.83","2.85"
"229","Sergei Samsonov","CAR, CHI","L","61","969.58333333333","15.894808743169","0.87","1.36","0.87","0.5","2.23","64.29","6.75","12.84","11.76","8.97","7.55","2.48","0.06","1.05","0.99","0.5","0.5","0","0","0.56","1.55","1.79","0.74","2.78","1.05","0","0.19","0.00"
"236","Paul Mara","NYR","D","61","1090.9","17.883606557377","0.06","0.88","0.39","0.5","0.94","44.74","4.4","1.25","10.12","7.43","1.87","0.39","0.06","0.44","2.86","1.43","1.43","0","0","0.61","0.99","0.61","4.07","4.35","4.07","0","0.06","0.00"
"284","Christian Backman","NYR, STL","D","63","1210.2","19.209523809524","0.15","0.74","0.25","0.5","0.89","38.30","2.53","5.88","5.95","3.97","1.93","0.5","0.05","0.2","2.48","1.24","1.24","0","0","0.55","1.24","0.64","1.69","6.25","2.53","0","0","-"
"437","Jason Jaffray","VAN","L","19","239.18333333333","12.588596491228","0.5","1","0.5","0.5","1.51","75.00","3.76","13.33","6.52","5.27","3.76","1.76","0.5","0.25","4.77","2.01","1.76","0.25","0","1","0.75","0.5","3.51","6.02","1.25","21.07","23.08","11.97"
"448","Fredrik Sjostrom","NYR, PHX","L","69","836.51666666667","12.123429951691","0.86","0.65","0.14","0.5","1.51","77.78","7.89","10.91","12.41","10.47","6.67","3.59","0.36","0.72","1.58","0.79","0.79","0","0","1.15","0.86","1.36","7.39","6.1","1.51","0.43","2.15","1.20"
"465","Tim Jackman","NYI","R","36","237.98333333333","6.6106481481481","0.25","0.76","0.25","0.5","1.01","66.67","9.08","2.78","13.87","10.84","7.31","3.53","0.25","1.51","14.37","3.78","1.51","2.27","0","4.54","0.25","2.27","10.34","12.1","2.27","0.5","0","25.21"
"534","Petr Prucha","NYR","R","62","721.56666666667","11.638172043011","0.58","0.83","0.33","0.5","1.41","58.62","7.4","7.87","13.55","10.48","9.81","5.4","0.67","0.67","1.83","0.91","0.91","0","0","2.33","1.75","2.58","6.74","9.06","1.41","0.17","0.08","5.54"
"703","Alexander Radulov","NSH","R","81","1327.75","16.391975308642","1.17","1.45","0.95","0.5","2.62","66.67","8.27","14.21","12.65","10.53","8.27","3.34","0.45","0.77","1.99","0.99","0.99","0","0","0.95","2.35","2.62","0.77","3.48","1.63","0","0.05","0.00"
"778","Martin Hanzal","PHX","C","72","1205.85","16.747916666667","0.4","1.34","0.85","0.5","1.74","63.64","5.52","7.21","9.35","7.56","5.08","2.14","0.25","0.3","1.39","0.7","0.7","0","0","1.29","1.14","1.89","4.88","3.68","1.74","23.39","27.32","2.29"
"184","Glen Metropolit","BOS","C","82","1347.05","16.42743902439","0.49","0.98","0.49","0.49","1.47","76.74","6.28","7.80","9.67","8.02","6.1","2.45","0.49","0.31","1.6","0.8","0.8","0","0","0.94","0.98","1.65","2.9","3.21","1.51","27.3","28.02","2.20"
"186","J-P Dumont","NSH","R","80","1479.6333333333","18.495416666667","1.18","1.74","1.26","0.49","2.92","75.79","7.79","15.10","13.62","11.15","8.64","3.93","0.45","0.65","1.38","0.69","0.69","0","0","1.14","2.19","1.91","1.78","2.8","0.45","0.12","0.41","0.94"
"207","Michal Rozsival","NYR","D","80","1964.3833333333","24.554791666667","0.4","0.76","0.27","0.49","1.16","43.68","3.88","10.24","8.22","5.83","2.11","0.37","0","0.27","2.44","1.07","1.04","0","0.03","0.67","1.68","1.77","2.84","5.41","3.94","0","0","-"
"354","Mike Comrie","NYI","C","76","1458.35","19.188815789474","0.86","1.15","0.66","0.49","2.02","65.33","7.98","10.82","12.43","9.75","7.65","4.2","0.29","1.03","3.58","1.44","1.28","0.12","0.04","1.36","2.55","1.93","1.93","2.88","0.95","23.2","27.28","1.89"
"424","Craig Weller","PHX","R","59","612.58333333333","10.382768361582","0.29","0.78","0.29","0.49","1.08","55.00","7.05","4.17","10.87","9.3","5","1.47","0.59","0.69","7.84","2.15","1.47","0.39","0.29","1.37","1.08","0.98","12.05","5.58","0.98","0","0.2","0.00"
"439","Wade Brookbank","CAR","D","32","121.6","3.8","0.49","0.49","0","0.49","0.99","28.57","5.92","8.33","7.4","6.41","4.44","1.97","0.49","0.49","37.5","7.89","1.48","5.92","0.49","9.87","1.48","0.49","9.38","5.92","4.93","0.49","1.48","12.34"
"606","Andrei Kostitsyn","MTL","L","78","1222.65","15.675","1.28","1.32","0.83","0.49","2.6","63.10","7.66","16.67","13.59","10.99","8.34","3.97","0.2","0.69","1.42","0.59","0.54","0.05","0","1.32","1.28","1.08","5.01","5.01","1.08","0.2","0.1","3.27"
"649","Stefan Ruzicka","PHI","R","14","121.21666666667","8.6583333333333","0.49","1.48","0.99","0.49","1.98","50.00","4.95","10.00","9.4","7.42","2.47","0.49","0","0.49","13.36","3.96","2.97","0.49","0.49","1.98","0.49","1.98","4.45","6.43","1.48","0","2.47","0.00"
"161","Daymond Langkow","CGY","C","80","1506.25","18.828125","1.2","1.39","0.92","0.48","2.59","61.32","8.01","14.93","12.51","10.8","8.6","4.62","0.28","0.92","0.76","0.32","0.28","0.04","0","0.68","1.71","2.07","2.99","2.35","1.47","14.22","18.32","1.74"
"384","Marian Gaborik","MIN","R","77","1509","19.597402597403","1.67","1.63","1.15","0.48","3.3","79.81","11.05","15.11","17.93","14.99","10.54","3.62","0.6","0.72","2.5","1.15","1.11","0.04","0","1.71","2.19","1.63","2.35","3.22","0.72","0.24","0.6","1.14"
"540","Trevor Daley","DAL","D","82","1624.1666666667","19.806910569106","0.18","0.7","0.22","0.48","0.89","41.38","3.21","5.75","6.58","5.1","2.11","0.48","0.11","0.37","3.14","1.11","0.92","0.11","0.07","0.66","1.26","0.89","1.18","2.22","2.33","0.04","0","3.69"
"568","Alexander Steen","TOR","L","76","1374.5166666667","18.085745614035","0.65","1.18","0.7","0.48","1.83","66.67","7.38","8.88","13.97","10.87","7.29","2.01","0.35","0.7","1.4","0.7","0.7","0","0","1.18","2.01","1.18","2.71","6.11","1.57","2.58","5.24","1.44"
"617","Marc-Antoine Pouliot","EDM","C","24","248.08333333333","10.336805555556","0.24","1.45","0.97","0.48","1.69","63.64","7.74","3.13","14.51","11.85","7.26","2.9","0.24","0.97","2.9","1.45","1.45","0","0","0.73","2.18","0.73","5.56","4.35","0.73","5.08","5.56","11.54"
"706","Travis Zajac","N.J","C","82","1372.3833333333","16.736382113821","0.61","0.87","0.39","0.48","1.49","59.65","6.78","9.03","12.55","9.36","7.56","3.24","0.22","1.14","1.36","0.61","0.57","0.04","0","1.09","0.92","1.92","2.49","3.37","0.66","23.08","22.03","2.24"
"792","T.J. Hensick","COL","C","31","371.5","11.983870967742","0.97","0.81","0.32","0.48","1.78","78.57","8.4","11.54","11.79","10.17","6.94","3.07","0.16","0.65","0.32","0.16","0.16","0","0","0.65","1.78","2.42","0.65","2.91","0.97","17.44","23.9","6.81"
"801","Sergei Kostitsyn","MTL","L","52","747.31666666667","14.371474358974","0.72","1.45","0.96","0.48","2.17","58.70","3.93","18.37","7.63","5.54","4.66","1.93","0.48","0.56","4.09","1.93","1.85","0.08","0","1.85","1.53","1.36","4.34","4.5","1.85","0.64","1.2","2.79"
"831","Phil Kessel","BOS","R","82","1248.8","15.229268292683","0.91","0.86","0.38","0.48","1.78","59.68","10.23","8.92","18.02","14.17","10.14","3.12","0.43","0.67","1.35","0.67","0.67","0","0","0.91","1.44","1.83","0.53","3.36","0.82","6.63","9.03","2.03"
"846","Sam Gagner","EDM","C","79","1238.5166666667","15.677426160338","0.63","1.74","1.26","0.48","2.37","74.24","6.54","9.63","11.29","9.3","6.69","2.52","0.44","0.78","1.11","0.48","0.44","0.05","0","0.78","2.18","1.31","0.87","3.39","1.5","6.06","8.43","2.03"
"34","Bret Hedican","CAR","D","66","1273.3333333333","19.292929292929","0.09","0.71","0.24","0.47","0.8","26.15","3.77","2.50","7.21","4.85","1.27","0.19","0","0.38","3.3","1.65","1.65","0","0","0.66","0.94","1.23","3.06","3.96","5.09","0","0","-"
"143","Sheldon Souray","EDM","D","26","632.88333333333","24.341666666667","0.28","0.66","0.19","0.47","0.95","40.00","6.73","4.23","16.78","10.71","2.18","0.38","0.09","1.14","3.41","1.04","0.76","0.19","0.09","0.38","2.94","1.71","2.75","1.71","2.28","0","0","-"
"247","Maxim Afinogenov","BUF","R","56","899.16666666667","16.056547619048","0.67","1.2","0.73","0.47","1.87","66.67","7.61","8.77","14.41","10.74","7.07","2.4","0.47","0.93","2.8","1.4","1.4","0","0","1.6","2.94","1.13","1.67","2.6","0.4","0.07","0.27","1.33"
"379","Steve Reinprecht","PHX","C","81","1271.75","15.700617283951","0.75","1.42","0.94","0.47","2.17","65.71","4.95","15.24","9.2","6.98","5.8","2.5","0.28","0.42","1.23","0.61","0.61","0","0","0.94","1.23","1.93","1.32","4.25","1.98","24.34","23.78","2.39"
"428","Paul Gaustad","BUF","C","82","1407.1666666667","17.160569105691","0.43","1.11","0.64","0.47","1.53","59.02","5.8","7.35","8.78","7.46","5.37","3.41","0.17","0.47","3.62","1.32","1.07","0.21","0.04","1.11","1.02","0.81","8.49","4.82","2.05","27.29","22.39","2.34"
"466","Fedor Tyutin","NYR","D","82","1676.2333333333","20.441869918699","0.18","0.54","0.07","0.47","0.72","28.57","4.69","3.82","9.06","6.55","1.97","0.29","0.32","0.32","1.54","0.72","0.68","0.04","0","0.25","1.47","0.89","7.8","6.59","4.01","0","0","-"
"514","Keith Aucoin","CAR","C","38","511.45","13.459210526316","0.59","0.94","0.47","0.47","1.53","61.90","7.63","7.69","13.84","10.68","8.09","3.64","0","1.17","1.17","0.59","0.59","0","0","1.99","0.82","2.58","3.99","5.51","0.94","14.55","23.81","4.45"
"787","Kris Letang","PIT","D","63","1143.75","18.154761904762","0.31","0.58","0.1","0.47","0.89","32.08","3.57","8.82","8.24","5.56","2.2","0.58","0.1","0.47","1.21","0.52","0.47","0.05","0","0.73","2.05","0.84","4.14","5.25","3.93","0","0","-"
"826","Peter Mueller","PHX","C","81","1398.0166666667","17.259465020576","0.94","1.37","0.9","0.47","2.32","64.29","8.63","10.95","16.14","12.7","7.81","3.09","0.69","1.03","1.37","0.69","0.69","0","0","0.73","0.82","0.9","1.29","1.55","0.52","4.51","6.27","1.80"
"8","Bobby Holik","ATL","C","82","1309.7833333333","15.972967479675","0.69","0.87","0.41","0.46","1.56","59.65","6.41","10.71","10.99","8.57","6.5","1.97","0.41","0.37","4.12","1.88","1.83","0","0.05","0.96","1.37","2.98","6.73","3.89","1.88","40.17","28.63","2.67"
"19","Mathieu Schneider","ANA","D","65","1449.4166666667","22.298717948718","0.5","1.12","0.66","0.46","1.61","46.43","5.75","8.63","12.79","9.11","2.94","0.29","0.08","0.54","2.07","1.03","1.03","0","0","0.33","1.41","1.45","3.23","2.11","2.32","0","0","-"
"55","Martin Lapointe","CHI, OTT","R","70","658.31666666667","9.4045238095238","0.55","0.64","0.18","0.46","1.18","65.00","5.74","9.52","9.3","6.93","4.74","2.1","0.27","0.27","6.38","1.91","1.37","0.36","0.18","1.09","2.01","1","7.2","1.73","1.09","0.82","1.28","3.57"
"94","Viktor Kozlov","WSH","C","81","1423.8","17.577777777778","0.67","1.6","1.14","0.46","2.28","56.25","9.23","7.31","14.41","12.35","9.57","3.2","0.46","0.84","0.76","0.34","0.34","0","0","0.84","1.98","1.94","2.15","2.15","1.35","8.55","10.07","1.94"
"198","Zdeno Chara","BOS","D","77","2066.65","26.83961038961","0.49","0.99","0.52","0.46","1.48","42.50","6.01","8.21","11.35","8.3","1.39","0.17","0.15","0.55","3.31","1.36","1.22","0.12","0.03","0.93","1.45","0.87","6.47","2.73","2.26","0","0","-"
"268","Eric Perrin","ATL","C","81","1443.9666666667","17.826748971193","0.5","1.37","0.91","0.46","1.87","71.43","5.03","9.92","9.39","6.77","5.36","2.29","0.42","0.46","1.08","0.54","0.54","0","0","0.54","1.5","2.41","2.16","2.7","1.29","15.79","14","2.20"
"304","Alexei Ponikarovsky","TOR","L","66","1050.9333333333","15.923232323232","1.03","0.97","0.51","0.46","2","58.33","8.56","12.00","16.1","12.67","9.65","4.22","0.51","0.74","2.06","1.03","1.03","0","0","1.08","1.6","1.26","4.4","5.48","1.2","0.06","0.17","1.43"
"538","Tom Gilbert","EDM","D","82","1820.4","22.2","0.43","0.66","0.2","0.46","1.09","39.29","3.23","13.27","6.89","4.38","1.98","0.4","0.07","0.3","0.66","0.33","0.33","0","0","0.36","2.44","1.09","0.89","4.09","5.24","0","0","-"
"565","Yan Stastny","STL","C","12","131.83333333333","10.986111111111","0.46","0.46","0","0.46","0.91","50.00","4.55","10.00","11.38","8.65","5.46","3.19","0","0.46","4.1","1.37","0.91","0.46","0","0.91","0","0","7.28","6.83","2.73","12.29","15.47","20.14"
"602","Milan Michalek","S.J","L","79","1427.95","18.075316455696","1.01","1.3","0.84","0.46","2.31","61.11","9.79","10.30","15.42","12.9","11.22","5.84","0.5","0.97","1.97","0.92","0.88","0.04","0","1.51","1.43","1.55","2.94","4.66","1.3","0.25","0.17","2.52"
"768","Bobby Ryan","ANA","R","23","259.05","11.263043478261","1.16","1.16","0.69","0.46","2.32","83.33","8.57","13.51","13.2","11.35","5.79","2.78","0.69","0.46","1.39","0.69","0.69","0","0","1.85","1.62","2.55","4.63","5.33","1.16","0.23","0","23.16"
"211","Brett Clark","COL","D","57","1319.95","23.15701754386","0.23","0.73","0.27","0.45","0.95","34.43","3.95","5.75","7.5","5.09","2.41","0.55","0.18","0.64","1.5","0.68","0.64","0.05","0","0.5","1.36","1.05","3.18","2.86","6.5","0","0","-"
"329","Jason Blake","TOR","L","82","1460.3333333333","17.808943089431","0.62","1.52","1.07","0.45","2.14","66.67","13.64","4.52","22.02","17.38","13.19","5.63","0.41","1.19","1.15","0.53","0.53","0","0","1.48","2.59","1.73","2.26","8.55","0.58","0.58","0.58","2.05"
"407","Jarret Stoll","EDM","C","81","1453.25","17.941358024691","0.58","0.91","0.45","0.45","1.49","54.55","7.72","7.49","13.71","10.53","5.16","2.02","0.29","0.83","3.06","1.49","1.49","0","0","0.95","1.45","1.61","5.04","1.94","2.52","27.95","22.79","2.27"
"569","Denis Grebeshkov","EDM","D","71","1198.3","16.877464788732","0.15","0.75","0.3","0.45","0.9","28.57","1.7","8.82","5.11","3","1.25","0.35","0.15","0.25","1.1","0.55","0.55","0","0","0.5","2.7","0.9","2.05","2.3","2.75","0","0","-"
"714","Dave Bolland","CHI","C","39","534.96666666667","13.717094017094","0.45","1.46","1.01","0.45","1.91","70.83","5.5","8.16","8.3","6.95","5.38","2.47","0.34","0.22","3.14","1.57","1.57","0","0","1.79","0.67","2.02","6.17","3.03","2.36","20.08","23.1","5.21"
"734","Tyler Kennedy","PIT","C","55","671.91666666667","12.216666666667","0.89","0.8","0.36","0.45","1.7","70.37","9.29","9.62","15.45","12.32","7.41","3.39","0.71","0.8","3.13","0.98","0.8","0.09","0.09","1.25","1.07","1.79","4.29","6.16","0.89","0.18","0.54","2.23"
"744","Mikhail Grabovski","MTL","C","24","269.41666666667","11.225694444444","0.67","1.34","0.89","0.45","2","75.00","5.12","13.04","11.36","8.46","8.24","3.34","0.67","0.67","1.78","0.89","0.89","0","0","1.56","1.56","2.67","1.56","8.91","2","11.36","22.94","7.38"
"814","Ville Koistinen","NSH","D","48","806.23333333333","16.796527777778","0.3","0.97","0.52","0.45","1.27","30.91","4.47","6.67","9.75","6.62","1.79","0.15","0.07","0.52","1.34","0.67","0.67","0","0","0.89","1.04","0.52","2.75","3.65","2.23","0","0","-"
"27","Keith Carney","MIN","D","61","815.78333333333","13.37349726776","0.07","0.74","0.29","0.44","0.81","35.48","1.99","3.70","4.49","3.24","0.96","0.15","0.07","0.15","3.09","1.25","1.18","0","0.07","0.59","1.25","0.44","2.87","3.02","2.72","0","0","-"
"234","Olli Jokinen","FLA","C","82","1632.1333333333","19.90406504065","1.25","1.36","0.92","0.44","2.61","73.96","12.54","9.97","20.7","16.73","9.59","3.31","0.66","1.14","2.46","1.07","0.96","0.11","0","1.32","1.58","1.1","2.87","2.57","0.92","14.85","19.63","1.58"
"392","Anton Volchenkov","OTT","D","67","1374.1666666667","20.509950248756","0.04","0.61","0.17","0.44","0.65","29.41","3.1","1.41","7.38","4.8","2.18","0.26","0.09","0.35","2.4","0.96","0.87","0.04","0.04","0.74","1.4","1","6.68","4.28","9.13","0","0","-"
"401","Nick Schultz","MIN","D","81","1632.8833333333","20.159053497942","0.07","0.48","0.04","0.44","0.55","25.86","1.91","3.85","4.85","3.38","1.07","0.26","0.11","0.26","1.54","0.66","0.59","0.07","0","0.55","1.36","0.73","3.71","4.56","5.4","0","0","-"
"510","Vernon Fiddler","NSH","C","79","1101.0166666667","13.936919831224","0.6","1.14","0.71","0.44","1.74","80.00","5.29","11.34","9.1","7.41","5.5","2.18","0.38","0.65","2.56","1.04","0.87","0.16","0","1.47","0.93","2.78","2.83","4.96","1.25","10.52","10.41","2.74"
"527","Rick Nash","CBJ","R","80","1638.8666666667","20.485833333333","1.39","1.13","0.7","0.44","2.53","84.15","12.04","11.55","19.11","15.56","10.95","5.09","0.95","1.03","3.48","1.65","1.61","0.04","0","1.98","1.1","2.05","2.45","2.31","1.1","0.51","1.1","1.16"
"539","Scottie Upshall","PHI","R","61","813.56666666667","13.337158469945","1.03","1.18","0.74","0.44","2.21","73.17","9.44","10.94","15.71","12.91","8.63","4.35","0.88","0.81","5.46","2.06","1.92","0","0.15","2.36","1.84","1.4","6.34","6.42","1.03","0.15","0.37","2.11"
"653","Zack Stortini","EDM","R","66","539.33333333333","8.1717171717172","0.33","1","0.56","0.44","1.33","57.14","4.23","7.89","6.9","5.45","4","2.78","0","0.67","22.36","5.56","2.56","2.56","0.44","5.01","1.33","0.56","11.01","6.56","1.89","0.33","0.44","4.77"
"670","Mathieu Roy","EDM","D","13","135.06666666667","10.389743589744","0","0.44","0","0.44","0.44","16.67","3.55","0.00","6.66","4","1.33","0","0.44","0.44","11.99","2.22","0.44","1.33","0.44","2.22","0.44","0.44","3.11","4","4","0","0","-"
"675","Shane O'Brien","T.B","D","77","1633.8833333333","21.219264069264","0.15","0.62","0.18","0.44","0.77","32.81","2.53","5.80","5.4","3.64","1.14","0.4","0.04","0.22","5.66","1.91","1.54","0.22","0.15","1.1","2.09","1.54","4.7","3.6","3.67","0","0","-"
"690","Andy Wozniewski","TOR","D","48","680.3","14.172916666667","0.18","0.62","0.18","0.44","0.79","31.03","3","5.88","6.17","4.59","1.32","0.18","0.18","0.35","4.76","2.29","2.29","0","0","0.26","2.91","0.62","3.79","2.65","4.94","0","0","-"
"705","Kyle Chipchura","MTL","C","36","409.35","11.370833333333","0.59","1.03","0.59","0.44","1.61","84.62","5.28","11.11","9.38","6.16","5.86","1.76","0","0.15","1.47","0.44","0.44","0","0","1.47","1.91","3.52","3.08","4.98","2.64","20.37","26.09","6.43"
"813","Peter Harrold","L.A","D","25","409.7","16.388","0.29","0.44","0","0.44","0.73","27.78","2.34","12.50","5.13","2.93","1.03","0.15","0.15","0","0.29","0.15","0.15","0","0","1.03","2.2","0.88","1.03","6.88","1.9","0.15","0.15","7.32"
"42","Aaron Miller","VAN","D","57","988.18333333333","17.336549707602","0.06","0.49","0.06","0.43","0.55","27.27","1.64","3.70","4.13","2.73","0.85","0.06","0.06","0.3","1.94","0.73","0.67","0","0.06","0.24","1.76","0.91","2.25","4.49","4.86","0","0","-"
"70","Mike Knuble","PHI","R","82","1550.4","18.907317073171","1.12","1.01","0.58","0.43","2.13","56.12","6.85","16.38","11.03","9.67","7.74","4.84","0.35","0.93","2.79","1.35","1.35","0","0","0.62","1.39","1.39","2.24","3.06","1.82","0.39","0.58","1.55"
"106","Bryan McCabe","TOR","D","54","1398.4666666667","25.897530864198","0.21","0.77","0.34","0.43","0.99","33.82","4.59","4.67","10.21","6.52","2.19","0.21","0.09","0.39","3.39","1.5","1.37","0.13","0","0.69","2.23","0.34","4.68","2.32","4.12","0","0","-"
"109","Vinny Prospal","PHI, T.B","L","80","1549.8333333333","19.372916666667","1.28","1.47","1.05","0.43","2.75","70.30","8.32","15.35","13.51","10.84","8.56","3.68","0.35","0.74","1.74","0.81","0.77","0.04","0","0.74","1.39","1.63","2.94","4.68","1.43","5.65","4.49","2.16"
"139","Richard Park","NYI","R","82","1249.0833333333","15.232723577236","0.58","0.96","0.53","0.43","1.54","65.31","6.34","9.09","10.42","8.36","6.29","3.03","0.48","0.62","0.96","0.48","0.48","0","0","1.2","1.39","2.59","2.07","3.07","2.98","15.08","14.99","2.41"
"164","Kyle McLaren","S.J","D","61","1120.0666666667","18.36174863388","0.16","0.43","0","0.43","0.59","26.83","2.09","7.69","5.14","3.21","1.02","0.05","0.05","0.16","4.5","1.93","1.71","0.21","0","1.23","1.55","0.59","6.8","4.71","4.02","0","0","-"
"203","Mark Parrish","MIN","R","66","984.6","14.918181818182","0.98","0.85","0.43","0.43","1.83","53.57","5.79","16.84","9.45","8.29","5.97","2.68","0.12","0.55","0.98","0.49","0.49","0","0","0.91","1.04","0.79","1.95","3.66","2.62","0.24","0.37","2.44"
"210","Brian Willsie","L.A","R","53","563.21666666667","10.626729559748","0.43","0.85","0.43","0.43","1.28","63.16","6.6","6.45","11.82","9.16","8.2","3.2","0.43","0.64","3.2","1.6","1.6","0","0","0.43","1.07","1.28","4.47","3.62","1.38","1.49","1.07","6.21"
"290","Andrew Peters","BUF","L","44","138.38333333333","3.1450757575758","0.43","0.43","0","0.43","0.87","100.00","7.8","5.56","12.14","9.11","3.47","1.3","0","0.43","43.36","8.24","1.73","5.2","1.3","6.94","2.6","0.87","9.54","5.2","1.3","0","0.43","0.00"
