"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"355","Alexandre Picard","PIT","D","17","223.41666666667","13.142156862745","0","1.07","0.54","0.54","1.07","30.77","2.69","0.00","5.1","3.49","2.69","0.27","0","0.54","1.07","0.54","0.54","0","0","0.54","0.81","1.07","3.22","6.71","3.76","0","0","-"
"496","Matt Niskanen","PIT","D","75","1345.4166666667","17.938888888889","0.18","0.76","0.22","0.54","0.94","29.58","5.26","3.39","12.04","8.07","2.01","0.36","0.09","0.67","2.1","0.98","0.94","0.04","0","0.4","0.89","0.58","4.68","6.96","3.08","0","0","-"
"607","Jonathan Toews","CHI","C","59","1229.7666666667","20.843502824859","1.41","1.37","0.83","0.54","2.78","71.25","9.03","15.68","12.54","10.73","8.54","4.78","0.29","0.73","1.37","0.68","0.68","0","0","1.17","1.22","4","1.56","5.9","0.68","32.93","22.54","2.90"
"718","Alex Pietrangelo","STL","D","81","2003.2333333333","24.731275720165","0.36","1.17","0.63","0.54","1.53","57.30","6.05","5.94","13.78","9.46","3.41","0.57","0.33","0.69","1.08","0.42","0.39","0","0.03","0.27","1.11","1.41","2.7","4.28","3.98","0","0","-"
"792","Marcus Johansson","WSH","L","80","1344.2833333333","16.803541666667","0.62","1.43","0.89","0.54","2.05","63.89","4.02","15.56","7.94","5.62","5.09","2.14","0.13","0.27","0.36","0.18","0.18","0","0","0.85","2.1","1.74","2.72","5.09","1.25","13.7","17.99","1.93"
"870","Brett Connolly","T.B","R","68","780.05","11.471323529412","0.31","0.85","0.31","0.54","1.15","53.57","7.23","4.26","12","9.92","7.23","3.62","0.46","0.77","2.31","1.15","1.15","0","0","0.85","1.62","0.69","4.46","7","1.46","1.54","2.46","2.96"
"161","Mark Streit","NYI","D","82","1917.0666666667","23.378861788618","0.22","1.25","0.72","0.53","1.47","48.96","4.66","4.70","9.98","6.2","2.94","0.69","0.16","0.94","1.44","0.72","0.72","0","0","0.47","1.97","1.56","3.44","3.1","3.6","0","0.03","0.00"
"211","Dan Hamhuis","VAN","D","82","1921.1833333333","23.42906504065","0.12","1.03","0.5","0.53","1.16","36.63","4.37","2.86","10.4","6.53","2.4","0.5","0.09","0.97","1.44","0.47","0.41","0","0.06","0.37","1.94","1.5","3.22","3.97","3.09","0","0","-"
"279","Joey Crabb","TOR","R","67","900.75","13.444029850746","0.73","1","0.47","0.53","1.73","81.25","5","14.67","9.59","7.33","5.46","1.93","0.27","0.27","2.2","0.8","0.6","0.2","0","1","1.93","1.53","6.73","6.53","2.26","0.07","0.6","0.67"
"325","Brent Seabrook","CHI","D","78","1928.5166666667","24.724572649573","0.28","0.78","0.25","0.53","1.06","33.66","4.85","5.77","9.46","6.72","2.24","0.31","0.16","0.47","0.68","0.34","0.34","0","0","0.4","1.77","1.06","6.16","4.04","5.13","0","0","-"
"385","Matt Moulson","NYI","L","82","1582.8","19.30243902439","1.36","1.25","0.72","0.53","2.62","65.71","8.3","16.44","13.57","10.61","10.01","5.69","0.57","1.06","0.23","0.11","0.11","0","0","0.57","1.21","2.16","1.25","3.18","1.52","0.08","0.08","1.90"
"530","Brett Sutter","CAR","L","15","113.6","7.5733333333333","0","1.58","1.06","0.53","1.58","60.00","5.81","0.00","11.62","9.51","5.28","2.11","0.53","1.06","5.81","2.11","1.58","0.53","0","1.58","1.58","1.58","12.15","6.87","0.53","7.39","3.7","35.21"
"538","Anton Stralman","NYR","D","53","906.26666666667","17.099371069182","0.13","1.06","0.53","0.53","1.19","43.90","3.64","3.64","7.28","4.83","2.12","0.6","0.26","0.46","1.32","0.66","0.66","0","0","0.26","0.79","0.73","5.03","5.16","4.7","0","0","-"
"826","Dmitry Orlov","WSH","D","60","1012.4833333333","16.874722222222","0.18","0.95","0.41","0.53","1.13","48.72","3.02","5.88","6.64","4.62","1.42","0.18","0.06","0.41","1.07","0.3","0.24","0","0.06","0.36","2.84","1.36","5.87","3.97","3.2","0","0.06","0.00"
"833","Craig Smith","NSH","R","72","1021.5","14.1875","0.82","1.29","0.76","0.53","2.11","75.00","10.1","8.14","18.09","14.45","11.04","4.82","0.47","0.7","1.76","0.82","0.82","0","0","0.65","1.53","1.88","2.58","4.82","1","10.16","12.92","2.59"
"38","Daymond Langkow","PHX","C","73","1149.8166666667","15.750913242009","0.57","0.99","0.47","0.52","1.57","66.67","5.84","9.82","10.33","8.66","7.04","3.86","0.31","0.78","0.73","0.37","0.37","0","0","0.42","1.1","1.77","4.54","3.86","2.61","23.01","28.75","2.32"
"321","Dion Phaneuf","TOR","D","82","2073.7166666667","25.289227642276","0.35","0.93","0.41","0.52","1.27","44.00","5.84","5.94","12.27","8.48","2.63","0.23","0.2","0.43","2.66","1.04","0.9","0.12","0.03","0.95","2.2","0.87","6.19","3.39","3.67","0","0","-"
"421","David Booth","FLA, VAN","L","62","925.68333333333","14.930376344086","1.04","0.91","0.39","0.52","1.94","65.22","10.31","10.06","16.98","13.03","9.53","4.08","0.39","1.1","2.2","0.91","0.78","0.13","0","1.04","1.62","1.3","5.25","6.03","0.84","0.58","0.58","3.24"
"476","Paul Stastny","COL","C","79","1487.75","18.832278481013","0.85","1.29","0.77","0.52","2.14","63.86","7.66","11.05","12.26","9.96","7.62","4.44","0.36","1.81","1.37","0.65","0.65","0","0","0.65","0.97","2.38","1.61","1.77","1.98","31.82","25.61","2.23"
"595","Brian Strait","PIT","D","9","115.98333333333","12.887037037037","0","0.52","0","0.52","0.52","33.33","2.07","0.00","6.21","6.21","0.52","0","0","0.52","2.07","1.03","1.03","0","0","1.55","2.59","0","6.21","4.14","6.21","0","0","-"
"671","David Perron","STL","L","57","1042.3333333333","18.286549707602","1.21","1.21","0.69","0.52","2.42","58.33","6.56","18.42","11.86","9.79","7.66","3.57","0.23","0.63","1.61","0.81","0.81","0","0","1.04","0.52","1.67","1.84","2.99","0.75","0.12","0.46","1.15"
"676","Corey Tropp","BUF","R","34","342.95","10.086764705882","0.52","0.87","0.35","0.52","1.4","66.67","5.6","9.38","8.75","7.17","6.12","4.9","0.52","0.52","3.5","1.22","0.87","0.35","0","1.05","1.22","1.05","8.22","12.95","3.5","0","0.87","0.00"
"690","Jakub Voracek","PHI","R","78","1270.7166666667","16.291239316239","0.85","1.46","0.94","0.52","2.31","59.04","8.97","9.47","16.43","11.9","9.44","4.06","0.38","1.18","1.51","0.76","0.76","0","0","0.9","1.79","1.65","2.08","4.06","0.85","0.33","0.76","1.44"
"787","Tyler Bozak","TOR","C","73","1375.4666666667","18.84200913242","0.79","1.27","0.74","0.52","2.05","57.32","4.75","16.51","8.72","7.11","6.54","3.36","0.44","0.65","0.96","0.48","0.48","0","0","0.52","1.13","1.74","5.1","4.27","1.48","27.53","24.73","2.30"
"816","Dmitry Kulikov","FLA","D","58","1267.6333333333","21.855747126437","0.19","1.14","0.62","0.52","1.33","45.90","4.92","3.85","11.5","7.81","1.99","0.09","0.05","0.52","1.7","0.85","0.85","0","0","0.52","2.08","1.18","4.92","7.34","3.5","0","0","-"
"888","Mika Zibanejad","OTT","C","9","116.1","12.9","0","0.52","0","0.52","0.52","50.00","6.2","0.00","12.92","9.82","7.75","2.58","1.03","0.52","1.03","0.52","0.52","0","0","0.52","0.52","2.07","7.75","5.17","2.58","11.37","14.47","22.74"
"10","Sergei Gonchar","OTT","D","74","1646.7166666667","22.252927927928","0.18","1.17","0.66","0.51","1.35","45.68","4.77","3.82","10.57","6.59","2.37","0.11","0.07","0.69","2","0.95","0.91","0.04","0","0.18","1.86","0.8","1.75","3.72","4.19","0","0","-"
"177","Niklas Kronwall","DET","D","82","1874.9833333333","22.865650406504","0.48","0.67","0.16","0.51","1.15","41.38","4.51","10.64","8.99","6.08","2.72","0.51","0","0.48","1.22","0.61","0.61","0","0","0.48","0.99","0.67","4.26","3.94","5.66","0","0","-"
"271","Alexander Semin","WSH","R","77","1292.8333333333","16.790043290043","0.97","1.53","1.02","0.51","2.51","69.23","8.49","11.48","18.29","13.04","8.91","2.92","0.6","0.79","2.6","1.3","1.3","0","0","0.84","1.81","2.41","1.44","3.85","0.88","0.05","0.46","0.42"
"296","Ian White","DET","D","77","1769.6333333333","22.982251082251","0.24","0.85","0.34","0.51","1.08","32.99","6.65","3.57","13.7","9.6","3.36","0.24","0.1","0.75","0.75","0.37","0.37","0","0","0.27","1.08","0.68","1.66","2.51","3.12","0","0","-"
"306","Ryan Whitney","EDM","D","51","1069.1166666667","20.963071895425","0.17","0.95","0.45","0.51","1.12","50.00","2.3","7.32","6.17","3.7","1.4","0.17","0","0.22","0.9","0.45","0.45","0","0","0.22","3.03","0.9","1.01","2.86","4.77","0","0","-"
"315","Eric Staal","CAR","C","82","1766.85","21.546951219512","0.82","1.56","1.05","0.51","2.38","72.92","8.9","9.16","16.16","12.29","9.13","4.52","0.54","1.19","1.63","0.82","0.82","0","0","1.26","1.6","2.24","1.63","2.85","1.19","29.95","27.13","1.78"
"324","Dustin Brown","L.A","R","82","1653.85","20.168902439024","0.8","1.16","0.65","0.51","1.96","57.45","7.76","10.28","14.51","10.99","7.87","3.85","0.58","1.31","1.92","0.91","0.87","0.04","0","2.18","1.92","1.41","10.63","5.62","1.16","0.62","0.8","1.58"
"399","Alex Ovechkin","WSH","L","78","1544.4166666667","19.800213675214","1.48","1.05","0.54","0.51","2.53","69.15","11.77","12.54","23.7","17.02","11.07","3.42","0.7","0.82","1.01","0.51","0.51","0","0","1.17","1.98","1.32","8.35","6.29","1.63","0.23","0.35","1.55"
"571","Jiri Tlusty","CAR","L","79","1177.5666666667","14.905907172996","0.87","0.97","0.46","0.51","1.83","64.29","6.93","12.50","11.52","9.22","6.83","3.52","0.25","0.87","1.32","0.56","0.56","0","0","0.46","1.02","1.58","4.23","5.81","2.9","0.15","0.41","1.39"
"681","Patrick Kane","CHI","R","82","1656.2","20.19756097561","0.83","1.56","1.05","0.51","2.39","68.04","9.17","9.09","16.19","12.39","9.96","3.51","0.33","0.54","1.45","0.65","0.65","0","0","1.23","1.16","2.79","0.69","4.6","0.98","8.69","11.92","1.53"
"790","Matt Gilroy","OTT, T.B","D","67","1172.9666666667","17.506965174129","0.15","0.87","0.36","0.51","1.02","37.74","4.09","3.75","8.24","5.42","1.89","0.41","0.15","0.2","0.92","0.46","0.46","0","0","0.46","1.48","0.92","3.02","4.45","3.84","0","0","-"
"806","Evander Kane","WPG","L","74","1296.2666666667","17.517117117117","1.39","1.25","0.74","0.51","2.64","64.77","13.28","10.45","21.34","17.82","11.99","5.65","0.74","1.2","2.45","1.16","1.11","0.05","0","1.48","0.83","1.62","8.01","8.01","1.43","0.69","1.34","1.58"
"76","Olli Jokinen","CGY","C","82","1554.7333333333","18.960162601626","0.89","1.47","0.96","0.5","2.35","66.30","8.61","10.31","13.35","10.69","6.87","2.82","0.23","0.73","2.08","0.96","0.96","0","0","0.58","2.32","2.12","2.05","1.97","1.2","23.93","27.52","1.79"
"79","Daniel Cleary","DET","R","75","1198.6333333333","15.981777777778","0.6","1.05","0.55","0.5","1.65","67.35","9.96","6.03","15.42","12.81","8.91","4.91","0.5","0.7","1.5","0.75","0.75","0","0","0.8","1.35","1.35","4.51","7.81","1.65","1.05","1.5","2.06"
"115","Alexei Ponikarovsky","CAR, N.J","L","82","1209.2333333333","14.74674796748","0.69","0.94","0.45","0.5","1.64","67.35","7.74","8.97","13.65","10.42","8.53","4.76","0.2","1.04","1.69","0.84","0.84","0","0","0.79","0.94","1.64","7.1","4.71","1.79","0.2","0.4","1.65"
"134","Tim Connolly","TOR","C","70","1190.3","17.004285714286","0.66","1.16","0.66","0.5","1.81","70.59","5.24","12.50","10.18","7.81","5.44","2.37","0.4","0.3","2.02","1.01","1.01","0","0","0.81","2.07","1.61","1.46","2.72","3.83","19.31","20.31","2.46"
"229","Tomas Plekanec","MTL","C","81","1680.8","20.750617283951","0.61","1.25","0.75","0.5","1.86","71.23","7.85","7.73","14.21","10.5","7.14","2.03","0.46","0.68","2","0.93","0.93","0","0","0.5","1.71","1.53","2.39","1.93","2.03","29.41","30.49","1.75"
"262","Tomas Fleischmann","FLA","L","82","1566.1","19.098780487805","1.03","1.3","0.8","0.5","2.34","67.78","8.31","12.44","15.94","11.57","7.85","2.99","0.57","0.73","1","0.5","0.5","0","0","0.96","1.53","2.15","1.23","4.02","1.26","0.54","0.5","1.99"
"365","Kyle Quincey","COL, DET","D","72","1573.9","21.859722222222","0.27","0.72","0.23","0.5","0.99","35.14","6.4","4.17","12.81","8.42","3.05","0.34","0.08","0.84","3.39","1.49","1.41","0.04","0.04","0.46","1.33","0.91","3.85","3.7","3.58","0","0.04","0.00"
"378","Dylan Reese","NYI","D","28","478.38333333333","17.085119047619","0.13","0.75","0.25","0.5","0.88","31.82","3.26","3.85","8.15","5.27","1.51","0.13","0.38","0.5","1.38","0.5","0.38","0.13","0","0.25","1.51","1.51","2.76","4.64","3.14","0","0","-"
"400","Evgeni Malkin","PIT","C","75","1575.1166666667","21.001555555556","1.9","2.25","1.75","0.5","4.15","82.58","12.91","14.75","23.27","17.37","12.3","4.76","0.65","1.14","2.67","1.3","1.3","0","0","1.83","2.78","1.98","1.1","5.33","1.56","21.9","24.19","1.81"
"613","David Schlemko","PHX","D","46","844.41666666667","18.356884057971","0.07","0.71","0.21","0.5","0.78","31.43","4.12","1.72","8.6","5.76","2.2","0.14","0.14","0.57","0.71","0.36","0.36","0","0","0.28","1.42","0.36","3.69","6.18","6.25","0","0","-"
"702","Jason Demers","S.J","D","57","960.08333333333","16.843567251462","0.25","0.56","0.06","0.5","0.81","34.21","4.56","5.48","9.81","6.62","2.25","0.56","0.06","1.06","1.37","0.69","0.69","0","0","0.75","1.69","0.69","3.75","3.62","3.62","0","0","-"
"731","Luca Sbisa","ANA","D","80","1434.35","17.929375","0.21","0.79","0.29","0.5","1","47.06","3.68","5.68","8.83","5.69","2.13","0.29","0.13","0.5","2.76","0.96","0.75","0.17","0.04","0.63","1.55","0.92","7.78","7.36","4.14","0","0","-"
"803","John Tavares","NYI","C","82","1686.6","20.568292682927","1.1","1.78","1.28","0.5","2.88","75.00","10.17","10.84","16.51","13.02","11.35","6.55","0.5","1.25","0.92","0.46","0.46","0","0","1.49","2.31","3.52","0.96","6.44","0.82","28.92","27.46","1.82"
"63","Matt Bradley","FLA","R","45","489.31666666667","10.873703703704","0.37","0.61","0.12","0.49","0.98","57.14","4.29","8.57","7.48","5.03","3.43","1.47","0","0.12","3.8","0.98","0.37","0.61","0","1.47","0.25","0.86","16.43","7.73","1.35","1.47","1.96","5.26"
"81","Brenden Morrow","DAL","L","57","971.2","17.038596491228","0.68","0.93","0.43","0.49","1.61","59.09","5.44","12.50","9.76","7.78","5.93","3.21","0.25","0.37","5.99","2.47","2.22","0.19","0.06","1.3","2.53","1.11","8.03","2.97","2.04","0.68","0.99","2.52"
"88","Andrew Ference","BOS","D","72","1359.95","18.888194444444","0.26","0.79","0.31","0.49","1.06","39.34","4.72","5.61","10.19","6.88","1.81","0.26","0.18","0.49","2.03","0.71","0.57","0.09","0.04","0.57","1.68","0.31","3","5.16","3.57","0.04","0","4.41"
"120","Mikael Samuelsson","FLA, VAN","R","54","861.16666666667","15.947530864198","0.98","1.18","0.7","0.49","2.16","67.39","9.61","10.14","16.72","12.12","6.06","1.95","0.28","1.05","1.39","0.7","0.7","0","0","0.84","1.05","1.6","5.5","1.95","0.77","0.84","1.46","2.53"
"223","Fedor Tyutin","CBJ","D","66","1593.4166666667","24.142676767677","0.19","0.79","0.3","0.49","0.98","37.68","4.67","4.03","9.26","6.14","2.64","0.41","0.15","0.49","1.85","0.87","0.83","0.04","0","0.53","0.75","0.6","3.77","4.44","3.43","0","0","-"
"255","Dennis Wideman","WSH","D","82","1960.2666666667","23.905691056911","0.34","1.07","0.58","0.49","1.41","48.94","5.36","6.29","11.32","8.11","2.3","0.37","0.12","0.52","1.41","0.7","0.7","0","0","0.28","2.08","0.92","3.46","5.69","4.04","0","0","-"
"265","Keith Ballard","VAN","D","47","731.1","15.555319148936","0.08","0.49","0","0.49","0.57","33.33","3.36","2.44","8.62","5.74","2.95","0.74","0.08","0.16","5.25","1.81","1.4","0.33","0.08","1.81","2.38","0.66","5.01","8.7","5.17","0","0","-"
"418","Bryan Bickell","CHI","L","71","861.73333333333","12.137089201878","0.63","1.04","0.56","0.49","1.67","68.57","5.85","10.71","11.28","8.22","5.08","1.46","0.56","0.35","3.34","1.11","0.91","0.14","0.07","1.11","1.53","1.46","8.91","7.45","1.6","0","0.07","0.00"
"439","Ryan Jones","EDM","L","79","1218.6166666667","15.42552742616","0.84","0.79","0.3","0.49","1.62","68.75","6.75","12.41","11.23","9.06","5.91","3.05","0.34","0.59","2.07","0.89","0.79","0.1","0","1.18","2.31","2.26","5.86","4.09","3","0.15","0.59","0.98"
"484","Devin Setoguchi","MIN","R","69","1214.0666666667","17.595169082126","0.94","0.84","0.35","0.49","1.78","69.23","8.6","10.92","15.17","11.32","8.9","3.81","0.64","1.09","1.38","0.64","0.64","0","0","1.09","1.14","1.53","3.61","2.92","1.14","0.15","0.4","1.35"
"509","Keith Yandle","PHX","D","82","1831.7166666667","22.338008130081","0.36","1.05","0.56","0.49","1.41","49.43","6.42","5.61","14.28","9.76","3.57","0.43","0.43","0.62","1.67","0.79","0.75","0.03","0","0.59","2.46","0.79","1.02","2.16","2.52","0","0","-"
"585","Viktor Stalberg","CHI","L","79","1111.55","14.070253164557","1.19","1.13","0.65","0.49","2.32","79.63","11.61","10.23","19.97","16.3","13.22","6.1","0.76","0.97","1.84","0.92","0.92","0","0","0.97","1.13","2.75","4.91","7.56","1.3","0.27","0.32","2.45"
"663","Carson McMillan","MIN","R","11","121.66666666667","11.060606060606","0.49","0.99","0.49","0.49","1.48","75.00","3.95","12.50","9.37","6.9","3.95","1.97","0.99","0","5.42","1.48","0.99","0.49","0","0.49","0","0.99","9.37","7.4","4.44","2.47","4.44","17.61"
"722","Colin Wilson","NSH","C, L","68","1096.85","16.130147058824","0.82","1.09","0.6","0.49","1.91","56.45","6.24","13.16","10.39","8.31","6.45","3.39","0.49","0.66","1.15","0.38","0.33","0.05","0","0.6","1.91","1.64","2.35","3.39","1.15","2.13","2.08","2.77"
"755","Evgeny Grachev","STL","C","26","242.68333333333","9.3339743589744","0.25","0.74","0.25","0.49","0.99","66.67","3.46","7.14","5.69","4.7","3.96","1.24","0.49","0.25","0.49","0.25","0.25","0","0","0.74","0.49","2.47","5.69","4.45","2.47","0.25","0.99","4.94"
"37","Tomas Holmstrom","DET","L","74","878.61666666667","11.873198198198","0.75","0.89","0.41","0.48","1.64","58.54","6.62","11.34","10.45","9.08","7.51","6.08","0.27","0.68","2.73","1.37","1.37","0","0","1.3","1.91","1.09","3.82","7.24","0.41","0.07","0","6.83"
"349","David Backes","STL","R","82","1639.8333333333","19.997967479675","0.88","1.1","0.62","0.48","1.98","64.29","8.56","10.26","14.53","11.96","8.49","3.84","0.48","1.21","3.7","1.5","1.39","0.04","0.07","1.46","0.8","1.83","8.27","3.99","2.63","24.08","25.43","1.78"
"424","Brandon Dubinsky","NYR","C","77","1253.0166666667","16.272943722944","0.48","1.15","0.67","0.48","1.63","55.74","6.7","7.14","12.26","9.48","8.04","4.26","0.34","0.53","4.79","1.77","1.44","0.29","0.05","1.63","1.01","1.77","9.91","4.64","1.72","9.82","9.1","2.49"
"714","Ville Leino","BUF","L","71","1130.5666666667","15.923474178404","0.42","0.9","0.42","0.48","1.33","60.98","4.14","10.26","8.76","6.37","5.04","2.65","0.21","0.32","0.85","0.42","0.42","0","0","0.9","1.27","1.59","2.18","6.16","1.49","5.04","7.16","2.19"
"2","Nicklas Lidstrom","DET","D","70","1663.95","23.770714285714","0.4","0.83","0.36","0.47","1.23","34.34","5.34","7.43","11.21","7.82","2.34","0.4","0.07","0.43","1.01","0.5","0.5","0","0","0.11","0.83","0.97","1.48","1.12","2.85","0","0","-"
"13","Jason Arnott","STL","C","72","1014.45","14.089583333333","1.01","1.01","0.53","0.47","2.01","60.71","8.4","11.97","13.66","11.3","6.51","3.02","0.35","0.65","1.54","0.77","0.77","0","0","1.06","0.65","1.01","1.42","1.72","0.77","22.89","22.59","2.98"
"168","Raffi Torres","PHX","L","79","898.1","11.36835443038","1","0.73","0.27","0.47","1.74","74.29","6.61","15.15","10.36","8.75","6.08","3.01","0.27","0.47","5.55","1.74","1.27","0.33","0.13","1.54","1.47","1.2","8.55","6.81","1.4","0.47","0.53","3.12"
"172","Krys Kolanos","CGY","C","13","128.1","9.8538461538462","0","0.47","0","0.47","0.47","33.33","13.58","0.00","21.08","17.33","9.84","7.03","0.94","2.34","0.94","0.47","0.47","0","0","0.47","2.81","2.34","6.09","10.3","0","7.96","6.09","26.54"
"203","Steve Montador","CHI","D","52","767.51666666667","14.759935897436","0.39","0.7","0.23","0.47","1.09","34.15","4.46","8.77","8.83","6.25","2.58","0.63","0.08","0.47","3.52","1.02","0.7","0.23","0.08","0.39","1.64","0.47","3.83","6.64","3.6","0","0","-"
"333","Ryan Kesler","VAN","C","77","1547.0666666667","20.091774891775","0.85","1.05","0.58","0.47","1.9","56.98","8.61","9.91","16.13","12.29","9","4.15","0.58","0.85","2.17","1.05","1.05","0","0","1.09","0.78","1.67","4.19","5.16","2.29","28.08","24.32","2.08"
"443","Kris Versteeg","FLA","R","71","1413.6","19.90985915493","0.98","1.32","0.85","0.47","2.29","65.06","7.68","12.71","12.56","10.31","6.28","2.16","0.34","0.42","2.08","0.98","0.93","0.04","0","0.68","1.53","2.63","2.21","5.86","0.81","0.89","1.87","1.37"
"650","Sam Gagner","EDM","C","75","1288.7","17.182666666667","0.84","1.35","0.88","0.47","2.19","64.38","6.94","12.08","13.6","10.71","7.12","3.26","0.33","0.98","1.68","0.65","0.56","0.09","0","0.28","1.68","1.26","0.98","3.77","1.07","15.55","17.09","2.22"
"739","John Carlson","WSH","D","82","1792.3833333333","21.858333333333","0.3","0.77","0.3","0.47","1.07","43.84","5.09","5.92","10.14","7.2","2.48","0.4","0.37","0.2","0.67","0.33","0.33","0","0","0.37","3.08","1.04","2.78","3.45","5.12","0","0.03","0.00"
"797","Simon Despres","PIT","D","18","255.96666666667","14.22037037037","0.23","0.7","0.23","0.47","0.94","36.36","5.16","4.55","10.31","7.74","3.52","0.23","0","0.23","2.34","1.17","1.17","0","0","0","1.64","1.17","4.45","6.8","3.98","0","0","-"
"25","Petr Sykora","N.J","R","82","1304.3333333333","15.906504065041","0.97","1.06","0.6","0.46","2.02","70.97","7.82","12.35","14.35","11.04","8.65","2.67","0.32","0.78","1.84","0.83","0.83","0","0","0.32","1.66","1.24","0.87","2.71","0.74","0.46","0.37","2.56"
"33","Daniel Alfredsson","OTT","R","75","1420.8166666667","18.944222222222","1.14","1.35","0.89","0.46","2.49","67.05","8.07","14.14","14.23","11.11","7.26","2.74","0.38","0.8","0.76","0.38","0.38","0","0","0.59","2.45","2.11","2.2","2.91","1.31","0.84","1.1","1.84"
"62","Michal Rozsival","PHX","D","54","1043.7833333333","19.329320987654","0.06","0.69","0.23","0.46","0.75","35.14","2.82","2.04","6.27","3.97","1.21","0.23","0","0.75","1.95","0.98","0.98","0","0","0.34","0.92","0.75","3.56","7.24","5.23","0","0","-"
"66","Willie Mitchell","L.A","D","76","1689.4333333333","22.229385964912","0.18","0.67","0.21","0.46","0.85","38.71","3.69","4.81","8.52","5.65","1.21","0.14","0.11","0.32","1.56","0.67","0.6","0.07","0","0.6","1.95","0.75","2.63","4.4","4.94","0","0.04","0.00"
"151","Radim Vrbata","PHX","R","77","1435.4666666667","18.642424242424","1.46","1.13","0.67","0.46","2.59","75.61","9.7","15.09","16.68","13.12","8.03","2.34","0.38","0.79","1","0.5","0.5","0","0","0.08","1","1.55","2.38","2.51","0.67","1.13","1.67","1.68"
"186","Paul Martin","PIT","D","73","1679.1666666667","23.002283105023","0.07","0.89","0.43","0.46","0.96","32.93","3.32","2.15","7.15","4.54","2.18","0.32","0.04","0.43","0.64","0.32","0.32","0","0","0.46","1.32","0.96","0.86","3.36","4.18","0","0","-"
"198","Antti Miettinen","WPG","R","45","526.81666666667","11.707037037037","0.57","0.91","0.46","0.46","1.48","72.22","6.61","8.62","11.84","8.88","6.83","2.16","0.23","0.8","0","0","0","0","0","0.23","0.57","0.8","4.33","3.87","1.25","1.03","1.37","4.88"
"208","Mikko Koivu","MIN","C","55","1174.25","21.35","0.61","1.64","1.18","0.46","2.25","72.13","6.59","9.30","11.14","8.58","5.11","1.94","0.56","0.51","1.43","0.66","0.66","0","0","0.56","2.25","2.4","3.17","1.69","1.07","29.99","27.39","2.67"
"351","Colin Fraser","L.A","C","67","652.25","9.7350746268657","0.18","0.55","0.09","0.46","0.74","61.54","4.97","3.70","9.11","6.81","5.15","2.85","0.28","0.37","6.16","2.12","1.47","0.64","0","1.93","1.1","1.47","13.71","6.53","2.3","16.1","17.94","4.35"
"481","Benoit Pouliot","BOS","L","74","903.56666666667","12.21036036036","1.06","1.06","0.6","0.46","2.12","62.75","7.11","14.95","11.55","9.83","7.97","3.72","0.73","0.66","2.52","0.93","0.86","0","0.07","1.06","0.53","2.46","6.44","4.25","0.93","0.53","0.66","2.95"
"604","Chris Summers","PHX","D","21","261.48333333333","12.451587301587","0","0.69","0.23","0.46","0.69","37.50","2.29","0.00","7.57","3.67","1.15","0","0","0.23","2.52","0.92","0.69","0.23","0","0.69","0.46","0.46","11.47","8.26","4.36","0","0","-"
"749","Derek Stepan","NYR","C","82","1553.5333333333","18.945528455285","0.66","1.31","0.85","0.46","1.97","67.11","6.53","10.06","11.24","8.57","6.95","3.28","0.27","0.39","0.85","0.39","0.39","0","0","0.42","0.97","1.97","5.29","4.6","1.7","14.91","18.58","1.72"
"785","Eric Wellwood","PHI","L","24","262.96666666667","10.956944444444","1.14","0.91","0.46","0.46","2.05","56.25","8.21","13.89","13.69","11.86","7.3","3.42","0.46","0.68","0.46","0.23","0.23","0","0","0.46","1.14","2.97","3.65","7.3","2.74","4.11","3.88","11.73"
"166","Marian Gaborik","NYR","R","82","1600.3","19.515853658537","1.54","1.31","0.86","0.45","2.85","77.55","10.35","14.86","16.8","13.65","12.15","5.89","0.45","0.75","1.27","0.56","0.56","0","0","0.52","1.54","1.12","2.36","3.79","1.5","0","0.07","0.00"
"224","Mike Cammalleri","CGY, MTL","L","66","1195.35","18.111363636364","1","1.05","0.6","0.45","2.06","73.21","8.78","11.43","14.1","11.04","8.08","3.41","0.4","0.85","1.31","0.65","0.65","0","0","0.95","1.96","1.25","0.85","1.61","0.95","5.22","6.22","2.29"
"231","Aaron Johnson","CBJ","D","56","924.4","16.507142857143","0.19","0.84","0.39","0.45","1.04","45.71","4.09","4.76","7.66","5.78","2.01","0.26","0.06","0.45","1.69","0.58","0.52","0","0.06","0.71","1.36","1.1","6.43","6.04","4.67","0","0","-"
"463","Grant Clitsome","CBJ, WPG","D","63","1071.2","17.003174603175","0.22","0.73","0.28","0.45","0.95","48.57","4.87","4.60","10.36","7.28","2.13","0.11","0.28","0.39","1.79","0.9","0.9","0","0","0.34","1.68","0.84","4.76","4.76","3.42","0","0.06","0.00"
"516","Chris Butler","CGY","D","68","1469.3333333333","21.607843137255","0.08","0.53","0.08","0.45","0.61","27.78","2.53","3.23","6.08","4","0.98","0.08","0.04","0.2","1.39","0.53","0.49","0","0.04","0.33","2.04","0.69","2.86","3.63","4.7","0","0","-"
