"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"594","Kris Versteeg","CHI","R","32","1986-05-13","Lethbridge","AB","CAN","CAN","71","176","2004","BOS","5","5","134"
"152","Kristian Huselius","CBJ","L","40","1978-11-10","Osterhaninge","","SWE","SWE","74","184","1997","FLA","2","21","47"
"199","Krys Barch","DAL","R","38","1980-03-26","Hamilton","ON","CAN","CAN","74","225","1998","WSH","4","20","106"
"286","Kurt Sauer","PHX","D","37","1981-01-16","St. Cloud","MN","USA","USA","76","222","2000","COL","3","23","88"
"280","Kurtis Foster","T.B","D","37","1981-11-24","Carp","ON","CAN","CAN","77","225","2000","CGY","2","10","40"
"516","Kyle Brodziak","MIN","C","34","1984-05-25","St. Paul","AB","CAN","CAN","74","205","2003","EDM","7","17","214"
"159","Kyle Calder","ANA","L","39","1979-01-05","Mannville","AB","CAN","CAN","71","177","1997","CHI","5","24","130"
"551","Kyle Chipchura","ANA, MTL","C","32","1986-02-19","Westlock","AB","CAN","CAN","74","203","2004","MTL","1","18","18"
"697","Kyle Cumiskey","COL","D","32","1986-12-02","Abbotsford","BC","CAN","CAN","71","180","2005","COL","7","28","222"
"723","Kyle Okposo","NYI","R","30","1988-04-16","St. Paul","MN","USA","USA","72","219","2006","NYI","1","7","7"
"501","Kyle Quincey","COL","D","33","1985-08-12","Kitchener","ON","CAN","CAN","74","210","2003","DET","4","31","132"
"346","Kyle Wellwood","VAN","C","35","1983-05-16","Windsor","ON","CAN","CAN","70","181","2001","TOR","5","3","134"
"619","Kyle Wilson","WSH","C","33","1984-12-15","Oakville","ON","CAN","CAN","73","200","2004","MIN","9","14","272"
"547","Ladislav Smid","EDM","D","32","1986-02-01","Frydlant","","CZE","CZE","76","210","2004","ANA","1","9","9"
"817","Lars Eller","STL","C","29","1989-05-08","Rodovre","","DNK","DNK","74","207","2007","STL","1","13","13"
"552","Lauri Korpikoski","PHX","L","32","1986-07-28","Turku","","FIN","FIN","73","193","2004","NYR","1","19","19"
"504","Lee Stempniak","PHX, TOR","R","35","1983-02-04","West Seneca","NY","USA","USA","71","195","2003","STL","5","12","148"
"588","Liam Reddox","EDM","L","32","1986-01-27","Whitby","ON","CAN","CAN","71","178","2004","EDM","4","14","112"
"796","Logan Couture","S.J","C","29","1989-03-28","Guelph","ON","CAN","CAN","73","200","2007","S.J","1","9","9"
"470","Loui Eriksson","DAL","L","33","1985-07-17","Gothenburg","","SWE","SWE","74","179","2003","DAL","2","3","33"
"289","Lubomir Visnovsky","ANA, EDM","D","42","1976-08-11","Topolcany","","SVK","SVK","70","192","2000","L.A","4","22","118"
"786","Luca Caputi","PIT, TOR","L","30","1988-10-01","Toronto","ON","CAN","CAN","75","200","2007","PIT","4","20","111"
"848","Luca Sbisa","ANA","D","28","1990-01-30","Ozieri","","ITA","CHE","74","204","2008","PHI","1","19","19"
"325","Lukas Krajicek","PHI, T.B","D","35","1983-03-11","Prostejov","","CZE","CZE","75","205","2001","FLA","1","24","24"
"841","Luke Schenn","TOR","D","29","1989-11-02","Saskatoon","SK","CAN","CAN","74","221","2008","TOR","1","5","5"
"857","MacGregor Sharp","ANA","C","33","1985-10-01","Red Deer","AB","CAN","CAN","73","185","-","-","-","-","-"
"819","Maksim Mayorov","CBJ","L","29","1989-03-26","Leninogorsk","","RUS","RUS","74","198","2007","CBJ","4","3","94"
"176","Manny Malhotra","S.J","C","38","1980-05-18","Mississauga","ON","CAN","CAN","74","207","1998","NYR","1","7","7"
"508","Marc Methot","CBJ","D","33","1985-06-21","Ottawa","ON","CAN","CAN","76","230","2003","CBJ","6","1","168"
"99","Marc Savard","BOS","C","41","1977-07-17","Ottawa","ON","CAN","CAN","70","188","1995","NYR","4","13","91"
"643","Marc Staal","NYR","D","31","1987-01-13","Thunder Bay","ON","CAN","CAN","76","213","2005","NYR","1","12","12"
"367","Marc-Andre Bergeron","MTL","D","38","1980-10-13","Trois-Rivieres","QC","CAN","CAN","69","190","-","-","-","-","-"
"665","Marc-Andre Cliche","L.A","C","31","1987-03-23","Rouyn-Noranda","QC","CAN","CAN","72","202","2005","NYR","2","26","56"
"461","Marc-Antoine Pouliot","EDM","C","33","1985-05-22","","QC","CAN","CAN","74","203","2003","EDM","1","22","22"
"659","Marc-Edouard Vlasic","S.J","D","31","1987-03-30","Montreal","QC","CAN","CAN","73","205","2005","S.J","2","5","35"
"322","Marcel Goc","NSH","C","35","1983-08-24","Calw","","DEU","DEU","73","197","2001","S.J","1","20","20"
"113","Marco Sturm","BOS","L","40","1978-09-08","Dingolfing","","DEU","DEU","72","196","1996","S.J","1","21","21"
"359","Marek Svatos","COL","R","36","1982-06-17","Kosice","","SVK","SVK","70","185","2001","COL","7","31","227"
"351","Marek Zidlicky","MIN","D","41","1977-02-03","Most","","CZE","CZE","71","190","2001","NYR","6","11","176"
"260","Marian Gaborik","NYR","R","36","1982-02-14","Trencin","","SVK","SVK","73","200","2000","MIN","1","3","3"
"148","Marian Hossa","CHI","R","39","1979-01-12","Stará Lubovna","","SVK","SVK","73","207","1997","OTT","1","12","12"
"695","Mario Bliznak","VAN","C","31","1987-03-06","Trencin","","SVK","SVK","72","185","2005","VAN","7","11","205"
"215","Mark Eaton","PIT","D","41","1977-05-06","Wilmington","DE","USA","USA","73","215","-","-","-","-","-"
"558","Mark Fistric","DAL","D","32","1986-06-01","Edmonton","AB","CAN","CAN","74","225","2004","DAL","1","28","28"
"513","Mark Flood","NYI","D","34","1984-09-29","Charlottetown","PE","CAN","CAN","73","195","2003","MTL","6","21","188"
"676","Mark Fraser","N.J","D","32","1986-09-29","Ottawa","ON","CAN","CAN","76","220","2005","N.J","3","23","84"
"532","Mark Giordano","CGY","D","35","1983-10-03","Toronto","ON","CAN","CAN","72","200","-","-","-","-","-"
"777","Mark Letestu","PIT","C","33","1985-02-04","Elk Point","AB","CAN","CAN","70","195","-","-","-","-","-"
"609","Mark Mancari","BUF","R","33","1985-07-11","London","ON","CAN","CAN","76","208","2004","BUF","7","14","207"
"122","Mark Parrish","T.B","R","41","1977-02-02","Bloomington","MN","USA","USA","71","199","1996","COL","3","27","79"
"329","Mark Popovic","ATL","D","36","1982-10-11","Stoney Creek","ON","CAN","CAN","73","205","2001","ANA","2","5","35"
"7","Mark Recchi","BOS","R","50","1968-02-01","Kamloops","BC","CAN","CAN","70","195","1988","PIT","4","4","67"
"253","Mark Streit","NYI","D","40","1977-12-11","Bern","","CHE","CHE","71","186","2004","MTL","9","4","262"
"460","Mark Stuart","BOS","D","34","1984-04-27","Rochester","MN","USA","USA","74","215","2003","BOS","1","21","21"
"237","Martin Erat","NSH","R","37","1981-08-29","Trebic","","CZE","CZE","72","196","1999","NSH","7","5","191"
"645","Martin Hanzal","PHX","C","31","1987-02-20","Pisek","","CZE","CZE","78","230","2005","PHX","1","17","17"
"226","Martin Havlat","MIN","R","37","1981-04-19","Mlada Boleslav","","CZE","CZE","74","210","1999","OTT","1","26","26"
"179","Martin Skoula","N.J, PIT","D","39","1979-10-28","Litomerice","","CZE","CZE","75","226","1998","COL","1","17","17"
"436","Martin St Pierre","OTT","C","35","1983-08-11","Ottawa","ON","CAN","CAN","69","188","-","-","-","-","-"
"166","Martin St. Louis","T.B","R","43","1975-06-18","Laval","QC","CAN","CAN","68","180","-","-","-","-","-"
"110","Marty Reasoner","ATL","C","41","1977-02-26","Honeoye Falls","NY","USA","USA","73","197","1996","STL","1","14","14"
"629","Mason Raymond","VAN","L","33","1985-09-17","Cochrane","AB","CAN","CAN","73","179","2005","VAN","2","21","51"
"721","Mathieu Carle","MTL","D","31","1987-09-30","Gatineau","QC","CAN","CAN","72","203","2006","MTL","2","23","53"
"257","Mathieu Darche","MTL","L","42","1976-11-26","Montreal","QC","CAN","CAN","73","215","-","-","-","-","-"
"767","Mathieu Perreault","WSH","C","30","1988-01-05","Drummondville","QC","CAN","CAN","70","188","2006","WSH","6","24","177"
"517","Mathieu Roy","CBJ","D","35","1983-08-10","St. Georges","QC","CAN","CAN","74","210","2003","EDM","7","18","215"
"8","Mathieu Schneider","PHX, VAN","D","49","1969-06-12","New York City","NY","USA","USA","71","192","1987","MTL","3","2","44"
"734","Matt Beleskey","ANA","L","30","1988-06-07","Windsor","ON","CAN","CAN","72","207","2006","ANA","4","19","112"
"128","Matt Bradley","WSH","R","40","1978-06-13","Stittsville","ON","CAN","CAN","75","200","1996","S.J","4","22","102"
"230","Matt Carkner","OTT","D","38","1980-11-03","Winchester","ON","CAN","CAN","77","229","1999","MTL","2","30","58"
"476","Matt Carle","PHI","D","34","1984-09-25","Anchorage","AK","USA","USA","72","197","2003","S.J","2","17","47"
"139","Matt Cooke","PIT","L","40","1978-09-07","Belleville","ON","CAN","CAN","71","216","1997","VAN","6","10","144"
"115","Matt Cullen","CAR, OTT","C","42","1976-11-02","Virginia","MN","USA","USA","73","202","1996","ANA","2","9","35"
"693","Matt D'Agostini","MTL, STL","R","32","1986-10-23","Sault Ste. Marie","ON","CAN","CAN","72","198","2005","MTL","6","28","190"
"868","Matt Duchene","COL","C","27","1991-01-16","Haliburton","ON","CAN","CAN","71","195","2009","COL","1","3","3"
"375","Matt Ellis","BUF","L","37","1981-08-31","Welland","ON","CAN","CAN","72","208","-","-","-","-","-"
"863","Matt Gilroy","NYR","D","34","1984-07-20","North Bellmore","NY","USA","USA","73","199","-","-","-","-","-"
"393","Matt Greene","L.A","D","35","1983-05-13","Grand Ledge","MI","USA","USA","75","236","2002","EDM","2","14","44"
"799","Matt Halischuk","N.J","R","30","1988-06-01","Toronto","ON","CAN","CAN","72","180","2007","N.J","4","26","117"
"290","Matt Hendricks","COL","L","37","1981-06-17","Blaine","MN","USA","USA","72","211","2000","NSH","5","1","131"
"613","Matt Hunwick","BOS","D","33","1985-05-21","Warren","MI","USA","USA","71","194","2004","BOS","7","31","224"
"649","Matt Lashoff","T.B","D","32","1986-09-29","East Greenbush","NY","USA","USA","74","204","2005","BOS","1","22","22"
"856","Matt Martin","NYI","L","29","1989-05-08","Windsor","ON","CAN","CAN","75","220","2008","NYI","5","27","148"
"522","Matt Moulson","NYI","L","35","1983-11-01","North York","ON","CAN","CAN","73","188","2003","PIT","9","2","263"
"653","Matt Niskanen","DAL","D","32","1986-12-06","Virginia","MN","USA","USA","73","203","2005","DAL","1","28","28"
"281","Matt Pettinger","VAN","L","38","1980-10-22","Edmonton","AB","CAN","CAN","73","205","2000","WSH","2","13","43"
"473","Matt Smaby","T.B","D","34","1984-10-14","Minneapolis","MN","USA","USA","78","230","2003","T.B","2","11","41"
"402","Matt Stajan","CGY, TOR","C","34","1983-12-19","Mississauga","ON","CAN","CAN","73","195","2002","TOR","2","27","57"
"195","Matt Walker","T.B","D","38","1980-04-07","Beaverlodge","AB","CAN","CAN","76","215","1998","STL","3","25","83"
"760","Matthew Corrente","N.J","D","30","1988-03-17","Mississauga","ON","CAN","CAN","72","205","2006","N.J","1","30","30"
"297","Matthew Lombardi","PHX","C","36","1982-03-18","Montreal","QC","CAN","CAN","71","195","2002","CGY","3","27","90"
"70","Mattias Ohlund","T.B","D","42","1976-09-09","Pitea","","SWE","SWE","76","188","1994","VAN","1","13","13"
"630","Mattias Ritola","DET","C","31","1987-03-14","Borlange","","SWE","SWE","72","192","2005","DET","4","12","103"
"812","Max Pacioretty","MTL","L","30","1988-11-20","New Canaan","CT","USA","USA","74","206","2007","MTL","1","22","22"
"405","Max Talbot","PIT","C","34","1984-02-11","Lemoyne","QC","CAN","CAN","71","186","2002","PIT","8","5","234"
"154","Maxim Afinogenov","ATL","R","39","1979-09-04","Moscow","","RUS","RUS","72","190","1997","BUF","3","16","69"
"481","Maxim Lapierre","MTL","C","33","1985-03-29","Saint-Léonard","QC","CAN","CAN","74","215","2003","MTL","2","31","61"
"822","Maxim Noreau","MIN","D","31","1987-05-24","Montreal","QC","CAN","CAN","72","194","-","-","-","-","-"
"370","Maxime Fortunus","DAL","D","35","1983-07-28","Longueuil","QC","CAN","CAN","71","202","-","-","-","-","-"
"849","Michael Del Zotto","NYR","D","28","1990-06-24","Stouffville","ON","CAN","CAN","72","201","2008","NYR","1","20","20"
"754","Michael Frolik","FLA","R","30","1988-02-17","Kladno","","CZE","CZE","73","190","2006","FLA","1","10","10"
"749","Michael Grabner","VAN","R","31","1987-10-05","Villach","","AUT","AUT","73","188","2006","VAN","1","14","14"
"213","Michael Ryder","BOS","R","38","1980-03-31","Bonavista","NL","CAN","CAN","73","200","1998","MTL","8","16","216"
"100","Michal Handzus","L.A","C","41","1977-03-11","Banská Bystrica","","SVK","SVK","77","215","1995","STL","4","23","101"
"810","Michal Repik","FLA","R","29","1988-12-31","Vlasim","","CZE","CZE","70","188","2007","FLA","2","10","40"
"127","Michal Rozsival","NYR","D","40","1978-09-03","Vlasim","","CZE","CZE","73","210","1996","PIT","4","25","105"
"823","Micheal Haley","NYI","C","32","1986-03-30","Guelph","ON","CAN","CAN","71","205","-","-","-","-","-"
"875","Mika Pyorala","PHI","C","37","1981-07-13","Oulu","","FIN","FIN","72","190","-","-","-","-","-"
"809","Mikael Backlund","CGY","C","29","1989-03-17","Vasteras","","SWE","SWE","73","200","2007","CGY","1","24","24"
"203","Mikael Samuelsson","VAN","R","41","1976-12-23","Mariefred","","SWE","SWE","74","218","1998","S.J","5","31","145"
"628","Mike Blunden","CBJ","R","31","1986-12-15","Toronto","ON","CAN","CAN","76","217","2005","CHI","2","13","43"
"598","Mike Brown","ANA","R","33","1985-06-24","Chicago","IL","USA","USA","71","205","2004","VAN","5","30","159"
"332","Mike Cammalleri","MTL","L","36","1982-06-08","Toronto","ON","CAN","CAN","69","185","2001","L.A","2","19","49"
"227","Mike Commodore","CBJ","D","39","1979-11-07","Fort Saskatchewan","AB","CAN","CAN","76","227","1999","N.J","2","14","42"
"232","Mike Comrie","EDM","C","38","1980-09-11","Edmonton","AB","CAN","CAN","70","185","1999","EDM","3","25","91"
"700","Mike Duco","FLA","R","31","1987-07-08","Toronto","ON","CAN","CAN","70","200","-","-","-","-","-"
"188","Mike Fisher","OTT","C","38","1980-06-05","Peterborough","ON","CAN","CAN","73","216","1998","OTT","2","17","44"
"559","Mike Green","WSH","D","33","1985-10-12","Calgary","AB","CAN","CAN","73","207","2004","WSH","1","29","29"
"61","Mike Grier","BUF","R","43","1975-01-05","Detroit","MI","USA","USA","73","224","1993","STL","9","11","219"
"27","Mike Knuble","WSH","R","46","1972-07-04","Toronto","ON","CAN","USA","75","229","1991","DET","4","10","76"
"313","Mike Komisarek","TOR","D","36","1982-01-19","West Islip","NY","USA","USA","76","235","2001","MTL","1","7","7"
"585","Mike Lundin","T.B","D","34","1984-09-24","Burnsville","MN","USA","USA","74","190","2004","T.B","4","4","102"
"5","Mike Modano","DAL","C","48","1970-06-07","Livonia","MI","USA","USA","75","212","1988","MNS","1","1","1"
"163","Mike Mottau","N.J","D","40","1978-03-19","Quincy","MA","USA","USA","72","195","1997","NYR","7","21","182"
"189","Mike Ribeiro","DAL","C","38","1980-02-10","Montreal","QC","CAN","CAN","72","179","1998","MTL","2","18","45"
"463","Mike Richards","PHI","C","33","1985-02-11","Kenora","ON","CAN","CAN","71","196","2003","PHI","1","24","24"
"177","Mike Rupp","PIT","L","38","1980-01-13","Cleveland","OH","USA","USA","77","235","2000","N.J","3","11","76"
"603","Mike Santorelli","NSH","C","32","1985-12-14","Vancouver","BC","CAN","CAN","72","189","2004","NSH","6","15","178"
"258","Mike Weaver","STL","D","40","1978-05-02","Brampton","ON","CAN","CAN","70","186","-","-","-","-","-"
"596","Mikhail Grabovski","TOR","C","34","1984-01-31","Potsdam","","DEU","BLR","71","186","2004","MTL","5","21","150"
"843","Mikkel Boedker","PHX","L","28","1989-12-16","Brondby","","DNK","DNK","72","210","2008","PHX","1","8","8"
"312","Mikko Koivu","MIN","C","35","1983-03-12","Turku","","FIN","FIN","75","219","2001","MIN","1","6","6"
"675","Mikko Lehtonen","BOS","R","31","1987-04-01","Espoo","","FIN","FIN","75","196","2005","BOS","3","22","83"
"82","Milan Hejduk","COL","R","42","1976-02-14","Usti","","CZE","CZE","72","190","1994","QUE","4","9","87"
"361","Milan Jurcina","CBJ, WSH","D","35","1983-06-07","Liptovsky Mikulas","","SVK","SVK","76","253","2001","BOS","8","14","241"
"728","Milan Lucic","BOS","L","30","1988-06-07","Vancouver","BC","CAN","CAN","75","231","2006","BOS","2","20","50"
"446","Milan Michalek","OTT","L","34","1984-12-07","Jindrichuv Hradec","","CZE","CZE","74","225","2003","S.J","1","6","6"
"55","Miroslav Satan","BOS","R","44","1974-10-22","Topolcany","","SVK","SVK","75","191","1993","EDM","5","7","111"
"431","Nate Guenin","PIT","D","35","1982-12-10","Aliquippa","PA","USA","USA","75","207","2002","NYR","4","31","127"
"877","Nate Prosser","MIN","D","32","1986-05-07","Elk River","MN","USA","USA","74","201","-","-","-","-","-"
"510","Nate Thompson","NYI, T.B","C","34","1984-10-05","Anchorage","AK","USA","USA","72","207","2003","BOS","6","16","183"
"686","Nathan Gerbe","BUF","C","31","1987-07-24","Oxford","MI","USA","USA","64","176","2005","BUF","5","17","142"
"444","Nathan Horton","FLA","R","33","1985-05-29","Welland","ON","CAN","CAN","74","188","2003","FLA","1","3","3"
"396","Nathan Oystrick","ANA","D","35","1982-12-17","Regina","SK","CAN","CAN","71","213","2002","ATL","7","1","198"
"336","Nathan Paetsch","BUF, CBJ","D","35","1983-03-30","Leroy","SK","CAN","CAN","73","198","2003","BUF","7","5","202"
"269","Nathan Smith","MIN","C","36","1982-02-09","Edmonton","AB","CAN","CAN","74","206","2000","VAN","1","23","23"
"871","Nazem Kadri","TOR","C","28","1990-10-06","London","ON","CAN","CAN","72","192","2009","TOR","1","7","7"
"789","Nick Bonino","ANA","C","30","1988-04-20","Hartford","CT","USA","USA","73","196","2007","S.J","6","22","173"
"147","Nick Boynton","ANA, CHI","D","39","1979-01-14","Nobleton","ON","CAN","CAN","73","218","1999","BOS","1","21","21"
"719","Nick Foligno","OTT","L","31","1987-10-31","Buffalo","NY","USA","USA","72","202","2006","OTT","1","28","28"
"574","Nick Johnson","PIT","R","32","1985-12-24","Calgary","AB","CAN","CAN","74","200","2004","PIT","3","2","67"
"787","Nick Palmieri","N.J","R","29","1989-07-12","Utica","NY","USA","USA","75","220","2007","N.J","3","18","79"
"276","Nick Schultz","MIN","D","36","1982-08-25","Strasbourg","SK","CAN","CAN","73","203","2000","MIN","2","3","33"
"800","Nick Spaling","NSH","C","30","1988-09-19","Palmerston","ON","CAN","CAN","73","198","2007","NSH","2","28","58"
"525","Nick Tarnasky","FLA","L","34","1984-11-25","Rocky Mountain House","AB","CAN","CAN","74","188","2003","T.B","9","26","287"
"753","Nicklas Backstrom","WSH","C","31","1987-11-23","Gävle","","SWE","SWE","73","210","2006","WSH","1","4","4"
"569","Nicklas Grossmann","DAL","D","33","1985-01-22","Stockholm","","SWE","SWE","76","230","2004","DAL","2","26","56"
"14","Nicklas Lidstrom","DET","D","48","1970-04-28","Vasteras","","SWE","SWE","73","192","1989","DET","3","11","53"
"650","Niclas Bergfors","ATL, N.J","R","31","1987-03-07","Sodertalje","","SWE","SWE","70","194","2005","N.J","1","23","23"
"288","Niclas Wallin","CAR, S.J","D","43","1975-02-20","Boden","","SWE","SWE","75","220","2000","CAR","4","1","97"
"505","Nigel Dawes","CGY","L","33","1985-02-09","Winnipeg","MB","CAN","CAN","69","200","2003","NYR","5","13","149"
"183","Nik Antropov","ATL","C","38","1980-02-18","Ust-Kamenogorsk","","KAZ","KAZ","78","245","1998","TOR","1","10","10"
"839","Nikita Filatov","CBJ","L","28","1990-05-25","Moscow","","RUS","RUS","72","190","2008","CBJ","1","6","6"
"231","Niklas Hagman","CGY, TOR","L","39","1979-12-05","Espoo","","FIN","FIN","70","205","1999","FLA","3","4","70"
"684","Niklas Hjalmarsson","CHI","D","31","1987-06-06","Eksjo","","SWE","SWE","75","197","2005","CHI","4","17","108"
"274","Niklas Kronwall","DET","D","37","1981-01-12","Stockholm","","SWE","SWE","72","194","2000","DET","1","29","29"
"759","Nikolay Kulemin","TOR","L","32","1986-07-14","Magnitogorsk","","RUS","RUS","73","228","2006","TOR","2","14","44"
"68","Nolan Baumgartner","VAN","D","42","1976-03-23","Calgary","AB","CAN","CAN","74","195","1994","WSH","1","10","10"
"404","Ole-Kristian Tollefsen","PHI","D","34","1984-03-29","Oslo","","NOR","NOR","74","211","2002","CBJ","3","2","65"
"144","Olli Jokinen","CGY, NYR","C","40","1978-12-05","Kuopio","","FIN","FIN","74","210","1997","L.A","1","3","3"
"802","Oscar Moller","L.A","R","29","1989-01-22","Stockholm","","SWE","SWE","70","189","2007","L.A","2","22","52"
"736","Oskar Osala","CAR","L","30","1987-12-26","Vaasa","","FIN","FIN","76","219","2006","WSH","4","4","97"
"678","Oskars Bartulis","PHI","D","31","1987-01-21","Ogre","","LVA","LVA","74","184","2005","PHI","3","30","91"
"6","Owen Nolan","MIN","R","46","1972-02-12","Belfast","","GBR","CAN","73","214","1990","QUE","1","1","1"
"797","P.K. Subban","MTL","D","29","1989-05-13","Toronto","ON","CAN","CAN","72","210","2007","MTL","2","13","43"
"363","PA Parenteau","NYR","R","35","1983-03-24","Hull","QC","CAN","CAN","72","200","2001","ANA","9","5","264"
"168","Pascal Dupuis","PIT","R","39","1979-04-07","Laval","QC","CAN","CAN","73","205","-","-","-","-","-"
"698","Patric Hornqvist","NSH","R","31","1987-01-01","Sollentuna","","SWE","SWE","71","189","2005","NSH","7","36","230"
"475","Patrice Bergeron","BOS","C","33","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","195","2003","BOS","2","15","45"
"680","Patrick Davis","N.J","R","31","1986-12-28","Sterling Heights","MI","USA","USA","74","195","2005","N.J","4","8","99"
"428","Patrick Dwyer","CAR","R","35","1983-06-22","Spokane","WA","USA","USA","71","175","2002","ATL","4","20","116"
"467","Patrick Eaves","DET","R","34","1984-05-01","Calgary","AB","CAN","USA","70","203","2003","OTT","1","29","29"
"602","Patrick Kaleta","BUF","R","32","1986-06-08","Buffalo","NY","USA","USA","73","198","2004","BUF","6","13","176"
"807","Patrick Kane","CHI","R","30","1988-11-19","Buffalo","NY","USA","USA","71","177","2007","CHI","1","1","1"
"143","Patrick Marleau","S.J","C, L","39","1979-09-15","Aneroid","SK","CAN","CAN","74","218","1997","S.J","1","2","2"
"480","Patrick O'Sullivan","EDM","C","33","1985-02-01","Toronto","ON","CAN","USA","71","189","2003","MIN","2","26","56"
"342","Patrick Sharp","CHI","L","36","1981-12-27","Winnipeg","MB","CAN","CAN","73","200","2001","PHI","3","32","95"
"744","Patrik Berglund","STL","C","30","1988-06-02","Västerås","","SWE","SWE","76","215","2006","STL","1","25","25"
"76","Patrik Elias","N.J","C","42","1976-04-13","Trebic","","CZE","CZE","73","190","1994","N.J","2","25","51"
"498","Paul Bissonnette","PHX","L","33","1985-03-11","Welland","ON","CAN","CAN","74","216","2003","PIT","4","20","121"
"298","Paul Gaustad","BUF","C","36","1982-02-03","Fargo","ND","USA","USA","77","227","2000","BUF","7","23","220"
"41","Paul Kariya","STL","L","44","1974-10-16","Vancouver","BC","CAN","CAN","70","185","1993","ANA","1","4","4"
"146","Paul Mara","MTL","D","39","1979-09-07","Ridgewood","NJ","USA","USA","76","211","1997","T.B","1","7","7"
"285","Paul Martin","N.J","D","37","1981-03-05","Minneapolis","MN","USA","USA","73","200","2000","N.J","2","32","62"
"386","Paul Ranger","T.B","D","34","1984-09-12","Whitby","ON","CAN","CAN","75","210","2002","T.B","6","17","183"
"631","Paul Stastny","COL","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"776","Paul Szczechura","T.B","C","33","1985-11-30","Brantford","ON","CAN","CAN","70","186","-","-","-","-","-"
"210","Pavel Datsyuk","DET","C","40","1978-07-20","Sverdlovsk","","RUS","RUS","71","188","1998","DET","6","26","171"
"137","Pavel Kubina","ATL","D","41","1977-04-15","Celadna","","CZE","CZE","76","258","1996","T.B","7","17","179"
"62","Pavol Demitra","VAN","R","44","1974-11-29","Dubnica nad Váhom","","SVK","SVK","72","200","1993","OTT","9","19","227"
"671","Perttu Lindgren","DAL","C","31","1987-08-26","Tampere","","FIN","FIN","72","188","2005","DAL","3","14","75"
"715","Peter Harrold","L.A","D","35","1983-06-08","Kirtland Hills","OH","USA","USA","71","180","-","-","-","-","-"
"742","Peter Mueller","COL, PHX","C","30","1988-04-14","Bloomington","MN","USA","USA","74","204","2006","PHX","1","8","8"
"578","Peter Olvecky","NSH","L","33","1985-10-11","Nove Zamky","","SVK","SVK","74","220","2004","MIN","3","13","78"
"579","Peter Regin","OTT","C","32","1986-04-16","Herning","","DNK","DNK","74","190","2004","OTT","3","22","87"
"662","Petr Kalus","MIN","R","31","1987-06-29","Ostrava","","CZE","CZE","73","201","2005","BOS","2","9","39"
"385","Petr Prucha","PHX","R","36","1982-09-14","Chrudim","","CZE","CZE","72","175","2002","NYR","8","11","240"
"65","Petr Sykora","MIN","R","42","1976-11-19","Plzen","","CZE","CZE","72","190","1995","N.J","1","18","18"
"550","Petteri Nokelainen","ANA, PHX","C","32","1986-01-16","Imatra","","FIN","FIN","73","201","2004","NYI","1","16","16"
"750","Phil Kessel","TOR","R","31","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"855","Philip Larsen","DAL","D","29","1989-12-07","Esbjerg","","DNK","DNK","73","185","2008","DAL","5","28","149"
"493","Philippe Dupuis","COL","C","33","1985-04-24","Laval","QC","CAN","CAN","72","196","2003","CBJ","4","3","104"
"611","Pierre-Luc Letourneau-Leblond","N.J","R","33","1985-06-04","Levis","QC","CAN","CAN","73","218","2004","N.J","7","23","216"
"400","Pierre-Marc Bouchard","MIN","C","34","1984-04-27","Sherbrooke","QC","CAN","CAN","70","168","2002","MIN","1","8","8"
"157","Quintin Laing","WSH","L","39","1979-06-08","Harris","SK","CAN","CAN","75","193","1997","DET","4","22","102"
"319","R.J. Umberger","CBJ","C","36","1982-05-03","Pittsburgh","PA","USA","USA","74","214","2001","VAN","1","16","16"
"94","Radek Dvorak","FLA","R","41","1977-03-09","Tabor","","CZE","CZE","74","195","1995","FLA","1","10","10"
"243","Radek Martinek","NYI","D","42","1976-08-31","Havlickuv Brod","","CZE","CZE","72","205","1999","NYI","8","13","228"
"670","Radek Smolenak","CHI","L","32","1986-12-03","Prague","","CZE","CZE","74","207","2005","T.B","3","12","73"
"239","Radim Vrbata","PHX","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"262","Raffi Torres","BUF, CBJ","L","37","1981-10-08","Toronto","ON","CAN","CAN","72","215","2000","NYI","1","5","5"
"308","Raitis Ivanans","L.A","L","39","1979-01-03","Riga","","LVA","LVA","76","231","-","-","-","-","-"
"530","Randy Jones","L.A","D","37","1981-07-23","Quispamsis","NB","CAN","CAN","74","210","-","-","-","-","-"
"25","Ray Whitney","CAR","L","46","1972-05-08","Fort Saskatchewan","AB","CAN","CAN","70","180","1991","S.J","2","1","23"
"566","Raymond Sawada","DAL","R","33","1985-02-19","Richmond","BC","CAN","CAN","74","207","2004","DAL","2","22","52"
"621","Rene Bourque","CGY","R","36","1981-12-10","Lac La Biche","AB","CAN","CAN","74","217","-","-","-","-","-"
"668","Rich Clune","L.A","L","31","1987-04-25","Toronto","ON","CAN","CAN","70","207","2005","DAL","3","10","71"
"622","Rich Peverley","ATL","C","36","1982-07-08","Kingston","ON","CAN","CAN","71","195","-","-","-","-","-"
"75","Richard Park","NYI","R","42","1976-05-27","Seoul","","KOR","USA","71","190","1994","PIT","2","24","50"
