"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"240","Blake Comeau","PIT","L","61","932.33333333333","15.284153005464","1.03","0.97","0.64","0.32","1.99","75.61","9.46","10.88","17.31","12.36","8.11","3.6","0.39","1.48","4.18","1.74","1.61","0.06","0.06","0.9","1.22","1.03","12.1","5.47","0.71","0.45","0.13","5.01"
"268","Daniel Winnik","PIT, TOR","L","79","1314.7","16.641772151899","0.41","1.14","0.82","0.32","1.55","68.00","4.43","9.28","7.9","6.39","4.34","1.73","0.23","0.32","1.23","0.55","0.5","0.05","0","1.05","1.14","2.01","5.66","6.66","3.15","4.88","5.52","2.14"
"304","Chris Butler","STL","D","33","567.3","17.190909090909","0.32","0.63","0.32","0.32","0.95","25.71","5.71","5.56","9.62","6.77","2.33","0.42","0.32","0.11","2.43","1.06","0.95","0.11","0","0.95","0.95","0.53","3.28","6.45","4.02","0","0","-"
"345","Matt Beleskey","ANA","L","65","941.03333333333","14.477435897436","1.4","0.64","0.32","0.32","2.04","60.38","9.25","15.17","19.96","14.66","10.33","3.89","0.83","0.64","2.61","0.96","0.83","0.06","0.06","0.89","2.04","0.57","10.14","4.97","1.59","0.51","0.7","2.68"
"407","Riley Nash","CAR","C","68","1109.2666666667","16.312745098039","0.43","0.92","0.59","0.32","1.35","64.10","5.08","8.51","9.3","6.71","6.44","3.46","0.16","0.59","0.65","0.32","0.32","0","0","0.43","1.57","2.81","4.76","7.46","2.49","26.4","25.42","2.76"
"514","Jordie Benn","DAL","D","73","1318.8","18.065753424658","0.09","0.64","0.32","0.32","0.73","29.63","3.18","2.86","8.42","5.55","1.59","0.32","0.18","0.45","1.55","0.77","0.77","0","0","0.27","2","0.73","4.19","6.51","5.51","0","0.05","0.00"
"571","Mattias Ekholm","NSH","D","80","1520.7","19.00875","0.28","0.43","0.12","0.32","0.71","27.27","3.39","8.14","7.81","4.38","2.37","0.32","0.08","0.55","2.05","1.03","1.03","0","0","0.59","1.78","1.18","2.25","5.8","4.02","0","0","-"
"603","Brandon Manning","PHI","D","11","188.78333333333","17.162121212121","0","0.95","0.64","0.32","0.95","42.86","3.18","0.00","7.63","5.09","1.91","0","0","0.32","2.22","0.64","0.32","0.32","0","0.32","1.91","0","6.04","6.36","4.13","0","0","-"
"695","Kevan Miller","BOS","D","41","739.36666666667","18.033333333333","0.16","0.41","0.08","0.32","0.57","22.58","3","5.41","7.06","4.54","1.38","0.16","0.24","0.41","1.22","0.49","0.41","0.08","0","0.24","1.22","0.57","7.06","10.39","4.87","0","0","-"
"836","Michael Raffl","PHI","L","67","951.11666666667","14.195771144279","1.32","0.44","0.13","0.32","1.77","59.57","8.45","15.67","14","11.36","9.02","4.42","0.63","0.44","2.14","0.88","0.76","0.13","0","0.76","1.14","1.32","10.85","9.27","2.9","2.78","3.34","2.86"
"57","Barret Jackman","STL","D","80","1345.2833333333","16.816041666667","0.09","0.58","0.27","0.31","0.67","34.09","3.84","2.33","7.09","5.04","1.38","0.18","0.18","0.4","2.1","0.71","0.49","0.22","0","0.8","1.34","0.76","4.82","5.31","5.62","0","0","-"
"71","Marian Gaborik","L.A","R","69","1167.1333333333","16.914975845411","1.39","1.03","0.72","0.31","2.42","58.75","8.94","15.52","14.81","11.98","9.41","4.78","0.57","1.08","0.82","0.41","0.41","0","0","0.36","2.21","0.93","2","3.6","0.31","0.05","0","5.14"
"138","Trevor Daley","DAL","D","68","1555.5166666667","22.875245098039","0.62","0.85","0.54","0.31","1.47","46.34","4.36","14.16","9.41","6.71","3.47","0.73","0.27","0.58","1.31","0.66","0.66","0","0","0.46","1.23","1.12","1.12","2.39","4.74","0","0","-"
"143","Joakim Lindstrom","STL, TOR","C","53","576.4","10.875471698113","0.42","0.62","0.31","0.31","1.04","76.92","6.35","6.56","12.28","8.74","6.45","1.87","0.1","0.42","1.25","0.62","0.62","0","0","0.94","1.35","2.08","1.46","6.56","0.52","0.73","1.67","3.17"
"335","Erik Johnson","COL","D","47","1147.7166666667","24.419503546099","0.63","0.58","0.26","0.31","1.2","46.00","6.01","10.43","11.81","7.95","3.08","0.68","0.31","0.73","1.73","0.58","0.47","0.05","0.05","0.37","1.99","1.36","4.86","2.46","5.59","0","0","-"
"361","Brian Strait","NYI","D","52","955.25","18.370192307692","0.13","0.31","0","0.31","0.44","17.50","3.71","3.39","7.03","4.96","1.88","0.5","0.19","0.31","2.01","0.94","0.94","0","0","0.31","1.51","0.88","7.79","6.53","5.34","0","0.06","0.00"
"366","Andrew MacDonald","PHI","D","58","1160.7833333333","20.013505747126","0.1","0.52","0.21","0.31","0.62","32.43","3.2","3.23","7.86","5.07","1.55","0.21","0.05","0.57","2.12","0.98","0.93","0.05","0","0.52","1.29","0.62","1.81","6.05","4.45","0","0","-"
"367","Erik Condra","OTT","R","68","982.81666666667","14.45318627451","0.55","0.85","0.55","0.31","1.4","63.89","6.47","8.49","11.78","8.61","6.35","3.3","0.73","0.61","1.83","0.73","0.61","0.12","0","1.47","1.16","2.26","2.01","7.94","3.24","0.12","0.43","1.36"
"388","Justin Falk","CBJ, MIN","D","18","194.4","10.8","0.31","0.31","0","0.31","0.62","28.57","5.56","5.56","9.88","7.1","1.85","0","0.31","0.31","4.32","1.23","0.62","0.62","0","0.93","2.16","0.31","3.7","7.1","5.86","0","0","-"
"460","Tyler Myers","BUF, WPG","D","71","1749.3833333333","24.639201877934","0.24","0.72","0.41","0.31","0.96","38.36","4.25","5.65","7.55","5.45","2.26","0.55","0.21","0.55","2.64","1.13","1.06","0.03","0.03","0.48","1.85","1.51","2.23","3.43","4.53","0","0","-"
"515","Antoine Roussel","DAL","L","80","1161.75","14.521875","0.67","0.62","0.31","0.31","1.29","64.10","5.84","11.50","10.64","8.73","6.97","4.13","0.26","0.41","7.64","2.27","1.5","0.62","0.15","1.7","1.96","1.6","5.94","5.73","3.67","0.15","0.72","0.91"
"663","Nino Niederreiter","MIN","R","80","1162.9166666667","14.536458333333","1.24","0.67","0.36","0.31","1.91","67.27","7.69","16.11","14.03","11.09","9.24","5","0.46","0.72","1.44","0.67","0.67","0","0","1.08","0.83","1.44","8","5.93","1.65","0.1","0.26","1.47"
"672","Brendan Gallagher","MTL","R","82","1360.2","16.587804878049","1.06","1.01","0.71","0.31","2.07","61.04","11.2","9.45","20.38","14.69","11.6","5.6","0.53","2.07","1.37","0.62","0.57","0.04","0","0.93","0.79","1.9","2.12","6.66","2.16","1.9","2.47","1.92"
"131","Rick Nash","NYR","R","79","1378.7833333333","17.452953586498","1.83","1.17","0.87","0.3","3","71.88","13.23","13.82","21.5","16.71","11.4","5.66","0.96","1.17","1.57","0.78","0.78","0","0","0.48","1.83","3.22","1.96","2.79","1.44","0.09","0.09","2.18"
"340","Ryan White","PHI","C","34","398.58333333333","11.723039215686","0.9","0.9","0.6","0.3","1.81","66.67","6.77","13.33","10.69","8.73","4.97","2.56","0.15","0.3","4.52","1.81","1.51","0.3","0","0.75","1.2","1.2","16.26","9.18","2.11","9.78","8.73","7.96"
"370","Mathieu Perreault","WPG","C","62","1007.85","16.25564516129","1.07","1.37","1.07","0.3","2.44","73.21","7.68","13.95","13.16","10","8.04","4.11","0.12","1.19","2.26","1.07","1.07","0","0","1.01","1.25","2.56","4.64","3.75","0.77","13.45","12.62","3.07"
"401","Sam Gagner","ARI","C","81","1396.6","17.241975308642","0.64","1.12","0.82","0.3","1.76","63.08","7.86","8.20","13.88","11.13","6.62","2.75","0.3","1.03","1.2","0.56","0.56","0","0","0.39","1.46","1.55","2.71","5.71","0.82","15.51","17.61","2.01"
"410","Paul Postma","WPG","D","42","593.41666666667","14.128968253968","0.2","0.4","0.1","0.3","0.61","24.00","4.04","5.00","11.02","6.07","3.03","0.4","0.2","0.4","1.62","0.81","0.81","0","0","0.3","2.22","1.72","1.72","5.86","2.83","0","0","-"
"489","Brandon McMillan","ARI, VAN","L","58","607.15","10.468103448276","0.1","0.3","0","0.3","0.4","50.00","5.04","1.96","10.08","7.41","6.13","3.06","0.3","0.89","1.58","0.79","0.79","0","0","1.19","0.2","1.48","8.99","10.38","2.27","0.99","1.28","4.30"
"582","Kevin Connauton","CBJ, DAL","D","62","1005.4","16.216129032258","0.54","0.72","0.42","0.3","1.25","36.21","5.73","9.38","11.88","8","2.8","0.54","0.24","0.78","2.09","0.95","0.9","0.06","0","0.42","1.97","0.66","4.95","4.95","2.86","0","0","-"
"658","Tyler Seguin","DAL","C","71","1388.1333333333","19.55117370892","1.6","1.73","1.43","0.3","3.33","76.24","12.1","13.21","22.87","16.86","11.02","3.33","0.43","1.56","0.86","0.43","0.43","0","0","0.73","1.95","1.95","2.72","1.47","1.12","11.89","10.2","2.33"
"704","Alexey Marchenko","DET","D","13","200.6","15.430769230769","0.3","0.3","0","0.3","0.6","33.33","2.09","14.29","5.68","3.29","1.5","0","0","0","0.6","0.3","0.3","0","0","0","1.2","1.2","2.69","5.98","2.99","0","0","-"
"714","Tobias Rieder","ARI","R","72","1216.5666666667","16.896759259259","0.64","0.39","0.1","0.3","1.04","52.50","9.32","6.88","15.68","12.58","8.58","4.14","0.84","0.54","0.69","0.35","0.35","0","0","0.94","0.54","1.97","6.07","6.95","1.82","0.05","0.2","0.99"
"865","Christian Folin","MIN","D","40","608","15.2","0.2","0.79","0.49","0.3","0.99","37.04","3.85","5.13","8.49","5.63","1.58","0.1","0.1","0.39","1.28","0.49","0.39","0.1","0","0.49","1.58","0.89","4.54","7.7","4.14","0","0","-"
"14","Zdeno Chara","BOS","D","63","1470.9166666667","23.347883597884","0.33","0.49","0.2","0.29","0.82","32.79","5.63","5.80","10.36","7.26","2.45","0.94","0.16","0.37","1.71","0.86","0.86","0","0","0.45","2.24","0.57","5.1","3.59","4.04","0.04","0","4.08"
"76","Brad Boyes","FLA","R","78","1220.7333333333","15.650427350427","0.69","1.18","0.88","0.29","1.87","62.30","7.42","9.27","12.83","10.47","7.32","2.85","0.54","0.54","0.98","0.49","0.49","0","0","0.25","1.52","2.02","2.95","4.03","1.87","4.77","3.74","2.76"
"88","Travis Moen","DAL, MTL","L","44","412.8","9.3818181818182","0.44","0.87","0.58","0.29","1.31","60.00","4.94","8.82","7.99","6.69","5.96","2.62","0.44","0.29","2.62","0.87","0.58","0.29","0","0.73","1.02","1.02","9.01","7.85","3.49","0","0.58","0.00"
"96","Tuomo Ruutu","N.J","L","77","836.6","10.864935064935","0.5","0.43","0.14","0.29","0.93","81.25","5.31","9.46","8.75","7.32","5.67","2.22","0.5","0.22","2.01","1","1","0","0","1.15","1.58","1.08","12.48","8.82","1.65","0.29","0.36","3.19"
"117","Kevin Bieksa","VAN","D","60","1250","20.833333333333","0.19","0.48","0.19","0.29","0.67","25.45","4.75","4.04","9.89","6.67","2.83","0.86","0.53","0.77","3.7","1.39","1.2","0.14","0.05","0.58","3.07","0.91","5.23","3.5","4.46","0","0","-"
"119","Ryane Clowe","N.J","L","13","203.73333333333","15.671794871795","0.29","0.88","0.59","0.29","1.18","44.44","4.42","6.67","7.66","5.3","4.12","2.06","0.29","0.59","1.18","0.59","0.59","0","0","0.29","0.88","0.88","6.18","4.12","0.29","0","0.29","0.00"
"163","Josh Gorges","BUF","D","46","1028.7166666667","22.363405797101","0","0.35","0.06","0.29","0.35","30.00","1.63","0.00","3.67","2.8","0.58","0.23","0","0","0.93","0.47","0.47","0","0","0.29","1.17","0.41","4.37","4.61","8.63","0","0","-"
"199","Jan Hejda","COL","D","81","1672.95","20.653703703704","0.04","0.43","0.14","0.29","0.47","23.21","3.01","1.19","6.28","4.23","0.9","0.14","0.22","0.25","1.51","0.75","0.75","0","0","0.14","1.08","0.79","6.1","4.23","5.02","0","0","-"
"222","David Clarkson","CBJ, TOR","R","61","841.78333333333","13.799726775956","0.71","0.36","0.07","0.29","1.07","48.39","6.77","10.53","12.05","10.19","7.91","4.28","0.29","0.71","7.56","2.57","2","0.43","0.14","1.28","0.86","0.78","9.48","10.91","1.35","1.78","3.42","2.44"
"261","Adam Pardy","WPG","D","55","826.03333333333","15.018787878788","0","0.65","0.36","0.29","0.65","28.13","2.11","0.00","5.74","2.98","1.67","0.44","0","0.22","2.91","1.16","1.09","0","0.07","1.09","2.54","0.73","5.38","7.48","4.29","0","0","-"
"464","Luca Sbisa","VAN","D","76","1427.05","18.776973684211","0.13","0.34","0.04","0.29","0.46","18.64","3.32","3.80","7.19","4.54","1.81","0.42","0.17","0.46","1.93","0.67","0.55","0.08","0.04","0.71","1.93","0.59","6.35","7.02","5.38","0","0","-"
"548","Calvin de Haan","NYI","D","65","1235.6666666667","19.010256410256","0.05","0.53","0.24","0.29","0.58","25.00","4.47","1.09","10.15","6.56","2.72","0.39","0.39","0.39","1.17","0.58","0.58","0","0","0.68","2.14","0.92","6.8","5.2","6.31","0","0","-"
"665","Joakim Nordstrom","CHI","L","38","416.8","10.968421052632","0","0.43","0.14","0.29","0.43","50.00","6.05","0.00","12.52","8.93","6.77","3.31","0.72","0.86","0.58","0.29","0.29","0","0","0.86","0.43","1.73","10.51","7.34","2.45","0.29","1.15","2.88"
"8","Jarome Iginla","COL","R","82","1487.1166666667","18.135569105691","1.17","1.21","0.93","0.28","2.38","76.62","7.63","15.34","14.12","9.88","6.86","2.34","0.36","0.77","1.69","0.56","0.4","0.16","0","0.61","1.21","1.25","3.99","3.11","1.9","2.3","2.86","1.80"
"43","Mike Fisher","NSH","C","59","1087.6","18.433898305085","1.05","1.1","0.83","0.28","2.15","66.10","6.12","17.12","10.54","8.5","5.68","2.59","0.11","0.5","2.15","0.83","0.66","0.17","0","0.77","0.88","1.49","6.9","2.98","3.31","33.16","30.23","2.89"
"115","Christian Ehrhoff","PIT","D","49","1066.1833333333","21.758843537415","0.17","0.62","0.34","0.28","0.79","29.17","6.19","2.73","12.72","9.4","3.1","0.34","0.17","0.73","1.46","0.73","0.73","0","0","0.68","1.18","0.68","4.11","4.28","2.76","0","0","-"
"153","Joffrey Lupul","TOR","L","55","851.96666666667","15.490303030303","0.7","0.77","0.49","0.28","1.48","50.00","6.83","10.31","11.97","9.79","7.47","3.24","0.14","0.7","1.83","0.92","0.92","0","0","0.56","1.55","2.54","5.49","6.9","1.41","0.28","0.14","4.70"
"165","Andre Benoit","BUF","D","59","1069.3833333333","18.125141242938","0.06","0.45","0.17","0.28","0.5","31.03","2.52","2.22","5.95","3.87","1.23","0.28","0.17","0.34","1.12","0.56","0.56","0","0","0.22","1.12","0.56","2.13","3.7","5.5","0","0","-"
"253","Tyler Kennedy","NYI, S.J","C","38","424.3","11.165789473684","0.85","1.13","0.85","0.28","1.98","77.78","11.17","7.59","19.94","14.42","7.07","2.69","0.42","1.27","1.41","0.71","0.71","0","0","0.42","0.85","2.83","6.93","6.93","1.13","1.84","2.12","6.57"
"266","Matt Hunwick","NYR","D","55","869.86666666667","15.815757575758","0.14","0.62","0.34","0.28","0.76","23.91","4.97","2.78","9.66","6.69","2.69","0.9","0.14","0.34","1.1","0.55","0.55","0","0","0.07","1.86","1.03","3.79","7.1","2.97","0","0","-"
"276","Mason Raymond","CGY","L","57","844.38333333333","14.813742690058","0.85","0.78","0.5","0.28","1.63","69.70","8.74","9.76","15.06","10.45","6.04","2.06","0.21","1.14","0.57","0.28","0.28","0","0","0.64","1.99","1.71","0.5","3.34","0.92","0","0.21","0.00"
"295","Justin Abdelkader","DET","L","71","1271.6","17.90985915493","1.09","0.99","0.71","0.28","2.08","55.00","7.27","14.94","11.18","9.48","7.5","4.58","0.57","0.52","3.4","1.56","1.46","0.09","0","1.75","1.37","0.75","7.22","5.9","1.32","0.33","0.38","2.20"
"483","Jimmy Hayes","FLA","R","72","1090.2666666667","15.142592592593","1.05","0.88","0.61","0.28","1.93","58.33","9.14","11.45","13.65","11.83","9.25","4.79","0.61","1.1","1.1","0.55","0.55","0","0","0.77","1.05","1.21","8.09","5.17","0.66","0.22","0.28","2.45"
"501","Jared Spurgeon","MIN","D","66","1493.1","22.622727272727","0.36","0.64","0.36","0.28","1","39.06","5.14","7.03","10.53","7.27","2.97","0.76","0.04","0.28","0.24","0.12","0.12","0","0","0.2","1.21","1.25","1.93","3.94","4.98","0","0","-"
"502","Mark Barberio","T.B","D","52","872.7","16.782692307692","0.07","0.41","0.14","0.28","0.48","25.00","3.64","1.89","8.25","5.36","1.65","0.34","0.28","0.34","1.1","0.55","0.55","0","0","0.34","1.38","0.89","2.41","4.54","3.16","0","0","-"
"608","Ryan Stanton","VAN","D","54","864.28333333333","16.00524691358","0.21","0.56","0.28","0.28","0.76","31.43","4.1","5.08","7.5","5.62","0.97","0.28","0.21","0.21","2.43","1.11","1.04","0.07","0","0.35","2.15","0.69","6.46","8.68","7.84","0","0","-"
"740","Brett Ritchie","DAL","R","31","433.56666666667","13.986021505376","0.83","0.42","0.14","0.28","1.25","47.37","10.79","7.69","19.24","14.81","11.21","5.81","0.28","1.52","1.66","0.83","0.83","0","0","0.97","1.38","1.25","12.32","5.12","0.69","0.14","0.42","3.46"
"809","Jacob Trouba","WPG","D","65","1515.5666666667","23.31641025641","0.28","0.59","0.32","0.28","0.87","35.48","5.27","5.26","12.71","7.64","3.56","0.87","0.2","1.11","1.82","0.75","0.71","0","0.04","0.51","3.01","1.11","3.84","3.17","4.75","0","0.04","0.00"
"36","Brad Stuart","COL","D","65","1321","20.323076923077","0.14","0.45","0.18","0.27","0.59","32.50","2.91","4.69","5.81","4.27","1.23","0.36","0.09","0.36","0.73","0.36","0.36","0","0","0.32","1","0.68","8.04","4.63","6.09","0.05","0","4.54"
"82","Jarret Stoll","L.A","C","73","1130.75","15.489726027397","0.32","0.58","0.32","0.27","0.9","41.46","4.4","7.23","7.16","6","4.03","2.23","0.16","0.32","3.08","1.54","1.54","0","0","0.8","0.9","0.58","8.86","4.88","3.02","31.41","30.19","2.71"
"103","Derek Roy","EDM, NSH","C","72","1128.3666666667","15.671759259259","0.64","1.06","0.8","0.27","1.7","62.75","6.01","10.62","10.42","8.35","6.65","3.62","0.48","0.48","1.28","0.58","0.58","0","0","0.8","1.81","2.23","1.7","2.39","2.29","21.64","26.69","2.38"
"178","Eric Fehr","WSH","C","75","1113.75","14.85","1.02","0.75","0.48","0.27","1.78","71.74","7.65","13.38","13.2","10.24","8.46","3.77","0.65","0.65","1.08","0.54","0.54","0","0","1.08","1.13","2.59","4.53","3.72","2.53","24.19","22.3","2.80"
"203","Tyson Strachan","BUF","D","46","873.28333333333","18.984420289855","0","0.34","0.07","0.27","0.34","35.71","2.61","0.00","5.08","3.71","0.62","0.07","0","0.27","3.02","0.82","0.48","0.27","0.07","0.62","1.65","0.89","4.6","4.53","7.21","0","0","-"
"374","David Schlemko","ARI, CGY, DAL","D","44","674.56666666667","15.331060606061","0.09","0.27","0","0.27","0.36","12.90","4","2.22","8.63","4.98","1.6","0.18","0.18","0.27","1.07","0.53","0.53","0","0","0","1.69","0.53","4","5.69","7.47","0","0","-"
"411","Brad Malone","CAR","C","65","659.78333333333","10.150512820513","0.64","0.73","0.45","0.27","1.36","78.95","5.91","10.77","10.73","9","4.91","2.55","0.36","0.18","6.73","2.18","1.55","0.55","0.09","1.64","1.73","1.46","14.73","9.55","1.46","2.73","1.73","5.57"
"423","Yannick Weber","VAN","D","65","1117.2","17.187692307692","0.59","0.54","0.27","0.27","1.13","35.00","6.34","9.32","13.1","8.86","3.54","0.75","0.05","0.91","1.61","0.81","0.81","0","0","0.21","1.88","0.75","3.54","5.91","3.33","0","0","-"
"496","Matt Calvert","CBJ","L","56","895.65","15.99375","0.87","0.67","0.4","0.27","1.54","63.89","6.23","13.98","10.45","8.31","6.7","2.81","0.13","0.6","1.88","0.74","0.6","0.13","0","1.14","1.27","1.74","6.16","6.63","1.34","0.4","0.27","4.02"
"583","Michael Latta","WSH","C","53","444.05","8.3783018867925","0","0.81","0.54","0.27","0.81","50.00","3.24","0.00","6.89","4.73","2.97","1.08","0.14","0.41","9.19","1.89","0.54","1.08","0.27","1.76","1.49","2.03","12.3","8.78","1.89","21.62","23.65","6.45"
"613","Matt Fraser","BOS, EDM","R","60","673.08333333333","11.218055555556","0.71","0.36","0.09","0.27","1.07","63.16","8.2","8.70","12.57","10.25","6.15","2.05","1.07","0.27","1.52","0.62","0.53","0.09","0","1.16","1.43","1.16","9.89","7.04","1.78","0.27","0.36","3.82"
"656","Brett Connolly","BOS, T.B","R","55","668.41666666667","12.15303030303","1.08","0.45","0.18","0.27","1.53","54.84","7.45","14.46","12.84","9.96","7.72","3.77","0.27","0.63","4.31","1.89","1.71","0.18","0","0.81","0.54","0.81","8.08","6.1","1.17","1.62","2.24","3.76"
"804","Cody Ceci","OTT","D","81","1562.4833333333","19.289917695473","0.19","0.61","0.35","0.27","0.81","38.18","4.99","3.85","9.41","6.64","2.11","0.42","0.23","0.58","0.23","0.12","0.12","0","0","0.15","1.57","0.54","3.42","3.76","4.34","0","0","-"
"11","Daniel Briere","COL","C","57","690.95","12.121929824561","0.69","0.35","0.09","0.26","1.04","57.14","5.99","11.59","9.81","8.34","5.21","2.52","0.52","0.61","1.56","0.78","0.78","0","0","0.78","0.78","2","1.65","3.04","0.78","1.13","0.96","4.70"
"16","Craig Adams","PIT","R","70","682.18333333333","9.7454761904762","0.09","0.53","0.26","0.26","0.62","58.33","4.49","1.96","6.68","5.63","3.78","1.58","0.44","0.44","3.87","0.97","0.62","0.18","0.18","0.7","0.62","0.53","16.1","6.24","2.55","1.5","2.02","3.74"
"40","Robyn Regehr","L.A","D","67","1361.1666666667","20.31592039801","0.13","0.44","0.18","0.26","0.57","26.53","2.78","4.76","5.69","4.1","0.62","0.04","0.04","0.13","1.98","0.93","0.88","0.04","0","0.26","1.5","0.53","8.95","5.29","3.66","0","0","-"
"104","Tim Jackman","ANA","R","55","460.93333333333","8.3806060606061","0.65","0.26","0","0.26","0.91","70.00","7.16","9.09","13.15","10.93","6.25","3.38","1.04","0.65","11.19","2.99","1.69","1.04","0.26","3.12","0.78","0.78","14.32","10.54","2.47","1.3","0.52","9.30"
"118","Dennis Seidenberg","BOS","D","82","1812.2666666667","22.10081300813","0.1","0.36","0.1","0.26","0.46","22.58","3.41","2.91","6.92","4.5","1.16","0.2","0.07","0.26","1.13","0.56","0.56","0","0","0.3","0.79","0.26","7.02","9.7","4.83","0","0","-"
"144","Boyd Gordon","EDM","C","68","906.13333333333","13.325490196078","0.4","0.46","0.2","0.26","0.86","56.52","4.3","9.23","7.55","6.22","3.84","2.25","0","0.6","1.13","0.46","0.4","0.07","0","0.66","1.26","1.39","2.05","5.3","5.3","45.09","35.56","3.70"
"193","B.J. Crombeen","ARI","R","58","469.48333333333","8.0945402298851","0.38","0.38","0.13","0.26","0.77","60.00","5.5","6.98","10.61","7.54","6.26","2.17","0.26","0.51","9.84","3.2","2.04","1.15","0","2.43","0.64","0.89","8.69","8.05","1.53","0.13","0","12.78"
"225","Alex Ovechkin","WSH","L","81","1646.4","20.325925925926","1.93","1.02","0.77","0.26","2.95","69.23","14.4","13.42","30.07","21.76","13.67","3.97","0.84","1.2","2.11","1.06","1.06","0","0","1.17","2.11","1.64","9.44","3.94","1.17","0.07","0.11","1.46"
"274","Cody McLeod","COL","L","82","917.06666666667","11.183739837398","0.46","0.33","0.07","0.26","0.79","42.86","6.15","7.45","8.77","7.46","4.78","3.53","0.26","0.39","12.5","3.34","1.83","1.24","0.26","2.55","0.39","0.72","17.53","5.23","2.81","0.07","0.52","0.73"
"312","Ryan Reaves","STL","R","81","690.06666666667","8.519341563786","0.52","0.52","0.26","0.26","1.04","75.00","4.78","10.91","8.09","6.7","5.13","2.78","0.17","0.17","10.09","2.96","2","0.7","0.26","2","0.52","1.22","24","7.04","1.22","0","0","-"
"341","Eric Gryba","OTT","D","75","1174.1166666667","15.654888888889","0","0.61","0.36","0.26","0.61","25.53","3.27","0.00","7.72","4.75","1.43","0.26","0.05","0.2","4.96","1.64","1.33","0.15","0.15","0.87","2.04","0.61","8.74","5.52","2.96","0","0","-"
"383","Teddy Purcell","EDM","L","82","1407.1666666667","17.160569105691","0.51","0.94","0.68","0.26","1.45","61.82","6.23","8.22","11.51","8.4","6.05","2.3","0.38","0.72","1.02","0.34","0.3","0","0.04","0.34","1.49","1.96","1.02","2.64","0.81","0.17","0.13","2.44"
"412","Brendan Smith","DET","D","76","1359.7166666667","17.89100877193","0.18","0.4","0.13","0.26","0.57","30.23","3.88","4.55","8.25","5.38","1.81","0.31","0.18","0.31","3","1.37","1.28","0.09","0","1.06","2.07","0.84","2.65","6.27","3","0","0","-"
"413","Brandon Sutter","PIT","C","80","1385.9166666667","17.323958333333","0.91","0.52","0.26","0.26","1.43","73.33","7.79","11.67","11.99","10.04","6.71","3.42","0.69","0.78","0.61","0.3","0.3","0","0","0.82","1.43","1.77","3.72","5.11","2.08","29.79","29.05","2.19"
"452","Steven Stamkos","T.B","C","82","1588.15","19.367682926829","1.62","1.1","0.83","0.26","2.72","73.47","10.12","16.04","19.23","14.62","10.47","4.16","0.19","0.91","1.85","0.72","0.64","0.04","0.04","1.17","1.4","1.28","3.44","3.51","1.32","17.72","17.91","1.88"
"482","Marco Scandella","MIN","D","64","1389.9833333333","21.718489583333","0.47","0.52","0.26","0.26","0.99","37.70","4.83","9.82","10.92","7.21","2.2","0.56","0.13","0.65","2.42","0.91","0.78","0.09","0.04","0.35","1.34","1.29","3.88","3.88","4.32","0","0","-"
"629","Michael Bournival","MTL","L","29","228.75","7.8879310344828","0.79","0.52","0.26","0.26","1.31","45.45","7.08","11.11","12.07","8.66","6.3","2.62","0.26","0.52","1.05","0.52","0.52","0","0","1.05","1.84","1.57","6.82","15.48","2.62","1.05","0.26","20.98"
"719","Vincent Trocheck","FLA","C","50","700.26666666667","14.005333333333","0.6","1.29","1.03","0.26","1.88","62.86","7.63","7.87","12.6","10.45","6.77","2.91","0.34","0.6","2.06","0.94","0.94","0","0","1.03","0.69","1.8","7.97","7.28","1.63","20.05","21.16","4.17"
"789","Brian Flynn","BUF, MTL","C","63","939.46666666667","14.912169312169","0.32","0.77","0.51","0.26","1.09","51.52","5.24","6.10","8.43","6.9","4.09","2.43","0.26","0.45","0.51","0.26","0.26","0","0","0.57","1.09","0.77","2.81","3.77","2.94","10.98","11.94","3.06"
"791","Ryan Murray","CBJ","D","12","226.9","18.908333333333","0.26","0.53","0.26","0.26","0.79","27.27","2.12","12.50","4.5","3.17","0","0","0.26","0","2.12","1.06","1.06","0","0","0","0.53","1.32","1.32","6.08","2.91","0","0","-"
"34","Vincent Lecavalier","PHI","C","57","720.9","12.647368421053","0.67","1","0.75","0.25","1.66","62.50","8.57","7.77","15.56","11.99","7.82","3.33","0.25","0.83","3","0.92","0.67","0.17","0.08","0.5","1.33","0.92","3.33","2.91","1.25","7.91","7.99","4.14"
"183","Mike Richards","L.A","C","53","708.38333333333","13.36572327044","0.42","0.93","0.68","0.25","1.36","69.57","5.34","7.94","10.67","8.55","5.51","2.29","0.42","0.59","3.3","1.19","1.02","0.08","0.08","1.27","2.71","1.86","5.25","3.64","0.85","24.48","25.75","4.13"
"281","Benoit Pouliot","EDM","L","58","964.08333333333","16.622126436782","1.18","0.93","0.68","0.25","2.12","64.15","6.53","18.10","10.83","9.71","7.53","3.55","0.56","0.56","1.74","0.81","0.81","0","0","0.75","2.24","2.49","4.42","2.43","1.93","0.81","1.31","2.38"
