"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"314","Jori Lehtera","STL","C","64","971.21666666667","15.175260416667","0.43","0.93","0.43","0.49","1.36","44.00","4.14","10.45","6.18","4.63","3.95","2.47","0.25","0.25","2.1","0.99","0.99","0","0","1.05","0.86","1.3","3.95","4.94","1.79","25.27","26.13","3.04"
"405","Marcus Kruger","CHI","C","70","981.43333333333","14.020476190476","0.31","0.73","0.24","0.49","1.04","51.52","5.07","6.02","7.64","6.42","4.22","2.2","0.18","0.31","2.08","1.04","1.04","0","0","0.49","0.61","1.47","1.9","6.17","3.79","21.83","22.62","3.00"
"446","Jaden Schwartz","STL","C, L","78","1474.7","18.90641025641","0.77","1.46","0.98","0.49","2.24","63.95","7.28","10.61","12.33","9.81","8.26","3.82","0.65","0.85","0.73","0.37","0.37","0","0","0.37","1.18","2.4","2.89","4.48","1.75","2.73","2.97","1.95"
"470","Tom Kuhnhackl","PIT","R","57","607.08333333333","10.650584795322","0.4","1.19","0.69","0.49","1.58","69.57","4.84","8.16","9.78","7.31","5.24","2.27","0.59","0.69","1.78","0.89","0.89","0","0","1.09","0.49","0.59","11.07","5.24","4.15","0.2","0.2","4.94"
"501","Scott Wilson","PIT","C, L","78","853.66666666667","10.944444444444","0.56","1.27","0.77","0.49","1.83","70.27","8.93","6.30","15.11","12.09","8.86","4.71","0.35","1.27","2.25","0.63","0.42","0.14","0.07","1.62","0.77","1.41","11.74","12.02","2.18","0.21","0","7.03"
"566","Sean Couturier","PHI","C","66","1217.4166666667","18.445707070707","0.69","0.99","0.49","0.49","1.68","57.63","5.91","11.67","9.61","7.98","6.21","3.25","0.34","0.64","1.63","0.74","0.69","0.05","0","0.49","1.63","2.27","2.02","5.62","1.72","28.93","23.61","2.71"
"583","Vladislav Namestnikov","T.B","C","74","1094.0833333333","14.78490990991","0.55","0.99","0.49","0.49","1.54","50.00","6.31","8.70","10.8","8.61","7.84","4.11","0.33","0.99","1.7","0.77","0.71","0.05","0","0.77","1.43","0.77","3.95","5.48","1.7","11.46","14.86","2.39"
"634","Colton Parayko","STL","D","81","1716.9666666667","21.197119341564","0.14","1.08","0.59","0.49","1.22","43.21","6.57","2.13","13.42","8.84","2.73","0.49","0.31","0.87","1.12","0.56","0.56","0","0","0.45","1.36","1.33","2.8","5.59","4.09","0","0","-"
"642","Adam Pelech","NYI","D","44","740.7","16.834090909091","0.24","0.57","0.08","0.49","0.81","37.04","3.24","7.50","7.21","4.62","1.46","0.24","0.32","0.24","0.49","0.24","0.24","0","0","0.49","2.27","1.38","5.91","5.02","5.51","0","0","-"
"698","Oliver Bjorkstrand","CBJ","R","26","366.33333333333","14.089743589744","0.98","1.15","0.66","0.49","2.13","56.52","9.01","10.91","14.74","10.81","9.83","4.91","0.66","1.97","0.98","0.33","0.33","0","0","1.15","1.31","1.31","2.29","5.08","1.47","0.16","0","16.38"
"818","Kyle Connor","WPG","L","20","244.41666666667","12.220833333333","0.49","0.74","0.25","0.49","1.23","62.50","5.89","8.33","10.06","9.08","5.16","2.45","0.74","0.49","0.98","0.49","0.49","0","0","0.49","1.23","2.7","0.25","2.7","1.96","0.25","0.25","12.27"
"838","Anthony Beauvillier","NYI","C, L","66","859.38333333333","13.02095959596","0.63","1.05","0.56","0.49","1.68","61.54","7.05","8.91","11.87","9.43","6.91","2.93","0.42","0.7","0.7","0.35","0.35","0","0","0.35","2.09","1.19","5.66","5.1","1.82","8.59","12.15","2.89"
"4","Matt Cullen","PIT","C","72","1002.1333333333","13.918518518519","0.78","1.08","0.6","0.48","1.86","70.45","5.69","13.68","9.4","7.66","6.77","3.89","0.36","0.96","1.8","0.84","0.84","0","0","0.9","1.92","1.2","2.16","4.67","1.62","26.34","25.09","3.07"
"24","Radim Vrbata","ARI","R","81","1368.6833333333","16.897325102881","0.88","1.53","1.05","0.48","2.41","74.32","10.21","8.58","17.93","13.72","7.98","2.15","0.31","0.75","0.7","0.35","0.35","0","0","0.26","1.4","1.49","2.1","2.02","1.36","0.75","1.32","1.59"
"176","Cody Franson","BUF","D","68","1256.8","18.482352941176","0.14","0.76","0.29","0.48","0.91","41.30","4.44","3.23","9.55","6.35","1.43","0.14","0.29","0.53","1.62","0.81","0.81","0","0","0.24","1.43","0.67","4.15","2.24","3.25","0","0","-"
"443","Cam Fowler","ANA","D","80","1987.85","24.848125","0.33","0.85","0.36","0.48","1.18","37.50","5.61","5.91","11.23","7.49","3.74","0.51","0.18","0.81","0.6","0.3","0.3","0","0","0.21","2.05","0.91","0.88","3.86","4.04","0","0","-"
"480","John Klingberg","DAL","D","80","1868.4666666667","23.355833333333","0.42","1.16","0.67","0.48","1.57","41.18","3.98","10.48","10.05","6.23","3.18","0.67","0.22","0.71","1.09","0.55","0.55","0","0","0.32","3.18","1.28","1.35","4.72","3.76","0.03","0","3.21"
"510","Iiro Pakarinen","EDM","R","14","124.93333333333","8.9238095238095","0.96","0.96","0.48","0.48","1.92","100.00","7.2","13.33","12.01","10.57","5.28","1.92","0","1.44","0.96","0.48","0.48","0","0","0.48","0.96","1.92","14.41","6.24","2.88","0","0.48","0.00"
"35","Antoine Vermette","ANA","C","72","1145.05","15.903472222222","0.47","1","0.52","0.47","1.47","57.14","4.61","10.23","8.49","6.86","4.82","2.62","0.26","0.52","2.2","0.89","0.84","0","0.05","0.58","1.47","0.73","2.67","3.88","2.36","38.99","23.63","3.26"
"51","Patrick Sharp","DAL","L","48","765.28333333333","15.943402777778","0.63","0.78","0.31","0.47","1.41","69.23","11.45","5.48","20.46","15.21","8.47","2.98","0.31","0.86","2.43","1.1","1.02","0.08","0","0.86","1.65","1.25","1.88","3.76","1.88","2.27","2.51","3.73"
"72","Jiri Hudler","DAL","R","32","379.2","11.85","0.47","1.27","0.79","0.47","1.74","78.57","4.27","11.11","8.7","6.01","5.54","2.06","0.16","0.95","0.63","0.32","0.32","0","0","0.63","1.11","1.9","1.42","1.27","0.47","0.47","0.32","9.49"
"119","Mark Giordano","CGY","D","81","1910.1666666667","23.582304526749","0.38","0.85","0.38","0.47","1.23","37.86","4.74","7.95","11.72","7.19","2.98","0.28","0.13","0.6","1.85","0.88","0.85","0.03","0","0.47","1.35","1.41","2.45","2.95","5.78","0","0","-"
"184","Darren Helm","DET","C","50","768.46666666667","15.369333333333","0.62","0.7","0.23","0.47","1.33","53.13","7.65","8.16","12.96","10.07","6.64","2.73","0.78","0.39","1.56","0.62","0.62","0","0","1.33","1.56","1.33","5.54","4.84","1.41","16.86","15.93","4.02"
"201","Erik Johnson","COL","D","46","1015.75","22.08152173913","0.12","0.89","0.41","0.47","1","42.50","5.67","2.08","12.05","7.68","2.66","0.35","0.18","0.77","0.53","0.18","0.12","0.06","0","0.41","1.36","1.06","5.14","3.19","5.79","0","0","-"
"383","Sami Vatanen","ANA","D","71","1538.15","21.664084507042","0.12","0.82","0.35","0.47","0.94","31.58","4.56","2.56","9.83","6.63","3.24","0.59","0.2","0.78","1.17","0.55","0.55","0","0","0.7","1.52","0.59","2.93","3.71","4.99","0","0","-"
"456","Taylor Hall","N.J","L","72","1391.8333333333","19.331018518519","0.86","1.42","0.95","0.47","2.28","72.60","10.26","8.40","16.9","13.02","9.96","4.27","0.69","0.69","1.38","0.65","0.65","0","0","1.03","1.9","1.85","2.54","6.04","1.34","0.34","0.43","1.92"
"462","Mikael Granlund","MIN","C","81","1524.7833333333","18.824485596708","1.02","1.69","1.22","0.47","2.72","71.13","6.96","14.69","12.51","9.6","6.93","3.07","0.51","0.71","0.47","0.24","0.24","0","0","0.83","1.3","1.69","1.97","5.51","1.97","0.63","0.67","1.91"
"547","Brandon Saad","CBJ","L","82","1396.4333333333","17.029674796748","1.03","1.25","0.77","0.47","2.28","75.71","9.02","11.43","15.9","12.42","9.11","4.38","0.47","0.69","0.34","0.17","0.17","0","0","0.47","1.25","1.85","1.03","2.23","1.12","0.17","0.21","1.91"
"655","Jaccob Slavin","CAR","D","82","1921.9333333333","23.438211382114","0.16","0.91","0.44","0.47","1.06","37.78","3.09","5.05","7.21","4.87","1.31","0.19","0.12","0.28","0.37","0.19","0.19","0","0","0.12","1.69","2.59","1.09","3.93","5.03","0","0","-"
"879","Troy Stecher","VAN","D","71","1418.5","19.978873239437","0.13","0.89","0.42","0.47","1.02","36.36","5.29","2.40","12.99","7.78","2.5","0.21","0.13","0.47","1.06","0.47","0.42","0.04","0","0.55","1.4","1.1","2.16","5.41","2.79","0","0","-"
"233","David Schlemko","S.J","D","62","1038.2833333333","16.746505376344","0.12","0.92","0.46","0.46","1.04","43.90","6.82","1.69","14.68","9.48","2.72","0.81","0.12","0.81","0.81","0.4","0.4","0","0","0.4","2.43","1.62","2.02","6.88","6.47","0","0","-"
"621","Jordan Schmaltz","STL","D","9","129.06666666667","14.340740740741","0","0.93","0.46","0.46","0.93","28.57","2.32","0.00","4.18","3.25","0.93","0","0","0","1.86","0.93","0.93","0","0","0","0.93","0.46","1.86","4.18","4.65","0","0","-"
"729","Nicholas Baptiste","BUF","R","14","129.35","9.2392857142857","1.39","0.46","0","0.46","1.86","66.67","7.89","17.65","9.74","9.74","6.49","2.78","0.93","0.46","2.78","1.39","1.39","0","0","0","0.46","0.46","5.57","3.71","0.46","0.46","0.93","15.46"
"751","Josh Jooris","ARI, NYR","R","54","658.56666666667","12.195679012346","0.36","0.73","0.27","0.46","1.09","63.16","6.83","5.33","10.84","8.56","5.28","1.64","0.55","0.64","1.46","0.73","0.73","0","0","1.09","0.46","0.91","4.46","5.28","2.73","20.23","20.77","4.49"
"93","Ryan Kesler","ANA","C","82","1746.9","21.303658536585","0.76","1.24","0.79","0.45","1.99","63.04","6.39","11.83","12.09","9.58","8.04","4.77","0.27","0.82","2.85","1.13","1","0.1","0.03","0.82","1.34","0.76","5.01","3.95","2.58","35.34","26.24","1.97"
"191","Dan Girardi","NYR","D","63","1203.4666666667","19.102645502646","0.2","0.55","0.1","0.45","0.75","30.00","2.79","7.14","6.23","4.04","1","0.2","0.15","0.35","0.8","0.4","0.4","0","0","0.4","2.29","0.5","5.33","4.54","8.28","0","0","-"
"199","Nick Foligno","CBJ","L","79","1455.6","18.425316455696","1.07","1.03","0.58","0.45","2.1","61.45","7.63","14.05","11.54","9.93","7.58","4.95","0.37","0.82","2.18","0.91","0.78","0.12","0","1.53","1.44","1.81","6.47","3.26","2.06","1.69","1.98","1.90"
"272","Ryan McDonagh","NYR","D","77","1875.5","24.357142857143","0.19","1.15","0.7","0.45","1.34","41.18","4.89","3.92","10.24","7.04","3.1","0.54","0.1","0.67","1.18","0.54","0.51","0.03","0","0.54","1.92","1.44","2.56","2.75","5.12","0","0","-"
"350","Jakob Silfverberg","ANA","R","79","1460.2666666667","18.484388185654","0.95","1.07","0.62","0.45","2.01","72.06","9.33","10.13","15.74","12.45","9.66","3.94","0.99","0.99","0.82","0.41","0.41","0","0","0.7","1.56","1.89","1.93","5.67","1.89","0.04","0.25","0.59"
"422","Jason Zucker","MIN","L","79","1207.5833333333","15.285864978903","1.09","1.24","0.79","0.45","2.34","65.28","8.55","12.79","14.51","12.17","8.4","3.88","0.25","0.84","1.49","0.75","0.75","0","0","1.69","1.14","2.19","3.63","4.47","2.09","0.05","0.2","0.99"
"559","Ryan Nugent-Hopkins","EDM","C","82","1450.75","17.692073170732","0.74","1.03","0.58","0.45","1.78","71.67","8.27","9.00","13.4","10.09","8.52","3.47","0.5","0.74","1.2","0.54","0.5","0.04","0","0.5","1.24","1.99","1.94","2.61","1.45","23","29.45","1.81"
"562","Adam Larsson","EDM","D","79","1591.85","20.15","0.15","0.57","0.11","0.45","0.72","24.68","3.2","4.71","7.65","4.71","1.73","0.26","0.04","0.3","2.07","0.94","0.9","0.04","0","0.34","2.68","1.06","9.54","5.47","6.03","0","0","-"
"624","Tom Wilson","WSH","R","82","1059.8666666667","12.925203252033","0.4","0.68","0.23","0.45","1.08","57.58","5.38","7.37","9.4","6.68","4.98","2.83","0.23","0.51","7.53","2.49","1.87","0.51","0.11","2.43","1.19","2.04","13.53","7.59","2.49","0.17","0.4","1.70"
"785","Anthony DeAngelo","ARI","D","39","666.66666666667","17.094017094017","0.45","0.81","0.36","0.45","1.26","50.00","5.4","8.33","9.99","7.38","2.61","0.36","0.09","0.54","3.33","0.81","0.54","0.09","0.18","0.54","1.98","0.36","2.79","1.8","4.32","0","0","-"
"786","Nick Schmaltz","CHI","C","61","808.93333333333","13.261202185792","0.45","1.63","1.19","0.45","2.08","71.79","4.9","9.09","9.42","6.38","5.79","2.15","0.22","0.59","0.45","0.22","0.22","0","0","0.45","1.63","3.41","1.48","4.6","2","6.23","13.94","2.29"
"787","Robby Fabbri","STL","C","51","796.06666666667","15.609150326797","0.83","1.36","0.9","0.45","2.19","65.91","6.86","12.09","12.06","9.5","8.22","2.19","0.53","0.6","2.04","0.9","0.83","0.08","0","1.21","0.6","1.51","4.82","4.37","1.06","0.98","0.83","4.08"
"166","Andrew Cogliano","ANA","C, L","82","1241.3166666667","15.138008130081","0.77","0.92","0.48","0.44","1.69","72.92","8.65","8.94","14.16","11.12","7.2","3.29","0.73","0.92","1.26","0.63","0.63","0","0","0.82","1.26","0.92","3.67","2.61","1.31","0.39","0.48","2.15"
"381","Mattias Ekholm","NSH","D","82","1923.5833333333","23.458333333333","0.09","0.62","0.19","0.44","0.72","32.39","3.74","2.50","8.86","5.86","2.59","0.56","0.06","0.44","1.06","0.53","0.53","0","0","0.37","2.06","1.19","1.9","4.09","3.37","0","0","-"
"730","Nathan MacKinnon","COL","C","82","1635.4","19.943902439024","0.59","1.36","0.92","0.44","1.94","63.10","9.21","6.37","15.96","12.18","8.88","3.34","0.81","1.21","0.59","0.29","0.29","0","0","0.81","1.65","1.72","2.05","2.24","1.1","28.21","27.59","1.85"
"1","Jaromir Jagr","FLA","R","82","1393.9833333333","16.999796747967","0.69","1.29","0.86","0.43","1.98","57.50","7.79","8.84","12.7","10.37","8.91","4.39","0.34","0.95","2.41","1.21","1.21","0","0","0.9","1.89","1.72","0.9","3.83","0.17","0.04","0.04","2.15"
"57","PA Parenteau","N.J, NSH","R","67","984.73333333333","14.697512437811","0.79","0.91","0.49","0.43","1.71","70.00","7.49","10.57","10.54","9.02","5.3","2.92","0.43","0.97","2.13","0.97","0.91","0.06","0","0.67","1.89","1.28","3.66","4.2","0.55","0.37","0.85","1.83"
"99","Patrice Bergeron","BOS","C","79","1534.5","19.424050632911","0.82","1.25","0.82","0.43","2.07","51.96","11.81","6.95","18.77","15.37","12.36","4.73","0.51","1.06","0.94","0.47","0.47","0","0","0.27","0.9","2.54","2.11","3.44","1.84","42.58","28.27","2.35"
"103","David Backes","BOS","R","74","1266.7833333333","17.118693693694","0.81","0.99","0.57","0.43","1.8","55.88","8.29","9.71","13.55","11.41","7.25","3.93","0.43","1.04","3.27","1.23","1.04","0.14","0.05","1.04","1.66","1.33","10.7","4.74","2.23","2.84","2.98","2.31"
"125","Alexander Radulov","MTL","R","76","1390.0833333333","18.290570175439","0.78","1.55","1.12","0.43","2.33","62.79","6.39","12.16","12.22","9.28","7.34","3.88","0.26","0.91","2.68","1.25","1.25","0","0","1.04","2.24","1.81","3.28","6.86","1.77","0.26","0.26","2.16"
"160","Devin Setoguchi","L.A","R","45","559.88333333333","12.441851851852","0.43","0.86","0.43","0.43","1.29","57.14","6.43","6.67","11.79","9.11","7.29","3.86","0.11","0.75","1.5","0.75","0.75","0","0","1.18","2.04","1.61","5.68","5.79","1.07","0.21","0.21","5.36"
"189","Patric Hornqvist","PIT","R","70","1116.5833333333","15.95119047619","1.13","1.24","0.81","0.43","2.36","49.44","11.98","9.42","17.52","14.67","12.04","7.25","0.64","1.5","1.5","0.75","0.75","0","0","0.91","0.59","1.61","12.2","7.68","3.33","0.16","0.43","1.47"
"200","Derek Dorsett","VAN","R","14","139.05","9.9321428571429","0.43","1.29","0.86","0.43","1.73","80.00","10.36","4.17","14.24","11.22","8.2","3.02","0","1.73","14.24","3.45","1.73","1.29","0.43","3.02","0.43","0.86","15.1","6.04","2.59","0.43","0","43.15"
"254","Chris Terry","MTL","L","14","138.43333333333","9.8880952380952","0.87","0.87","0.43","0.43","1.73","80.00","6.5","13.33","10.4","8.67","6.07","3.9","0","0.87","1.73","0.87","0.87","0","0","0.87","3.47","2.17","4.33","8.24","0.43","0.43","0.43","21.67"
"286","Drew Doughty","L.A","D","82","2225.8333333333","27.144308943089","0.32","0.86","0.43","0.43","1.19","44.44","4.88","6.63","9.84","6.6","2.61","0.38","0.03","0.62","1.24","0.62","0.62","0","0","0.4","2.32","0.65","3.48","3.5","2.94","0.03","0","2.70"
"469","Joonas Donskoi","S.J","R","61","842.46666666667","13.810928961749","0.43","0.78","0.36","0.43","1.21","60.71","6.77","6.32","12.04","9.61","8.83","4.63","0.28","1.14","0.71","0.36","0.36","0","0","1.21","2.49","2.21","1.92","9.33","1.92","0.57","0.57","3.56"
"513","Tobias Rieder","ARI","C, R","80","1385.05","17.313125","0.69","0.78","0.35","0.43","1.47","72.34","6.71","10.32","11.96","9.7","6.58","3.25","0.61","0.91","0.26","0.13","0.13","0","0","0.61","0.65","1.47","1.04","3.77","1.65","0.17","0.39","1.33"
"727","Zach Sanford","STL, WSH","L","39","422.83333333333","10.84188034188","0.57","0.57","0.14","0.43","1.14","61.54","5.11","11.11","10.36","7.52","6.95","3.26","0.28","0.57","1.42","0.71","0.71","0","0","0.99","1.99","1.99","3.12","6.81","2.84","2.41","3.12","6.19"
"831","Travis Konecny","PHI","C","70","986.33333333333","14.090476190476","0.67","1.03","0.61","0.43","1.7","65.12","8.09","8.27","14.23","11.13","6.87","2.92","0.49","1.03","2.98","1.16","1.03","0.06","0.06","1.82","1.7","1.58","5.6","7.66","1.58","0","0.3","0.00"
"65","Trevor Daley","PIT","D","56","1141.1833333333","20.378273809524","0.26","0.74","0.32","0.42","1","32.20","4.42","5.95","8.2","6.15","2.63","0.79","0.05","0.32","1.95","0.89","0.84","0.05","0","0.58","0.95","1.05","1.52","2.31","4.36","0","0","-"
"146","Matt Hunwick","TOR","D","72","1294.45","17.978472222222","0.05","0.83","0.42","0.42","0.88","41.30","3.38","1.37","8.07","5.15","1.25","0.05","0.23","0.23","0.83","0.37","0.37","0","0","0.28","2.04","1.21","4.22","5.38","4.17","0","0","-"
"174","Kris Russell","EDM","D","68","1442.75","21.216911764706","0.04","0.5","0.08","0.42","0.54","28.89","2.83","1.47","6.86","4.33","1.66","0.21","0.12","0.29","0.96","0.42","0.37","0.04","0","0.54","2.5","1.5","2.79","4.45","8.86","0","0","-"
"221","Korbinian Holzer","ANA","D","32","432.41666666667","13.513020833333","0.28","0.69","0.28","0.42","0.97","46.67","1.94","14.29","5","3.19","1.53","0.42","0","0.28","3.19","1.39","1.25","0.14","0","0.42","1.53","0.42","9.85","6.66","4.72","0","0","-"
"271","Mikael Backlund","CGY","C","81","1426.0833333333","17.605967078189","0.93","1.3","0.88","0.42","2.23","66.25","8.29","11.17","14.22","11.44","7.91","3.53","0.59","0.5","1.09","0.55","0.55","0","0","0.38","2.06","2.4","2.31","1.6","1.73","29.91","32.31","2.02"
"419","Calle Jarnkrok","NSH","C","81","1273.8","15.725925925926","0.71","0.75","0.33","0.42","1.46","58.49","6.31","11.19","10.98","8.48","6.08","2.31","0.09","0.47","1.18","0.52","0.47","0.05","0","0.89","1.04","1.08","2.31","4.05","1.37","21.29","21.81","2.33"
"523","Nick Cousins","PHI","C","60","720.06666666667","12.001111111111","0.5","0.83","0.42","0.42","1.33","76.19","8.25","6.06","13.67","10.5","7.08","3.67","0.67","0.83","2.58","1.17","1.08","0.08","0","2.33","1.17","1.25","5.08","7.58","2","7.42","10.67","3.42"
"555","Scott Harrington","CBJ","D","22","286.15","13.006818181818","0.21","0.42","0","0.42","0.63","21.43","3.35","6.25","7.34","5.24","2.1","0.63","0","0","2.1","0.84","0.84","0","0","0.42","1.05","0.84","4.4","7.76","5.03","0","0","-"
"563","Ryan Strome","NYI","C, R","69","1007.9333333333","14.607729468599","0.77","1.01","0.6","0.42","1.79","63.83","6.79","11.40","12.08","9.29","7.14","3.33","0.18","0.54","2.26","0.95","0.83","0.12","0","0.48","1.9","1.96","3.51","2.92","1.25","8.75","11.73","2.54"
"575","Nathan Beaulieu","MTL","D","74","1441.5","19.47972972973","0.17","1","0.58","0.42","1.17","35.90","4.91","3.39","9.78","6.62","2.37","0.37","0.08","0.33","1.83","0.62","0.5","0.08","0.04","0.58","2.96","0.67","2.71","7.33","4.25","0","0","-"
"609","Nail Yakupov","STL","R","40","425.88333333333","10.647083333333","0.42","0.85","0.42","0.42","1.27","52.94","4.93","8.57","9.58","7.47","5.21","2.11","0.42","0.42","1.97","0.99","0.99","0","0","1.27","0.42","1.55","4.51","4.37","1.13","0","0","-"
"656","Andreas Athanasiou","DET","C","64","861.71666666667","13.464322916667","1.25","0.77","0.35","0.42","2.02","69.05","8.36","15.00","16.43","12.6","8.36","3.55","0.28","0.7","1.95","0.7","0.56","0.14","0","1.11","1.32","1.18","2.09","4.25","1.46","2.58","3.2","3.10"
"724","Artturi Lehkonen","MTL","L","73","1011.7","13.858904109589","1.07","0.59","0.18","0.42","1.66","60.87","9.37","11.39","16.55","12.34","8.9","4.98","0.71","1.42","0.47","0.24","0.24","0","0","0.47","1.19","1.48","4.27","6.7","1.48","0.12","0.12","2.97"
"766","Melker Karlsson","S.J","C","67","857.65","12.800746268657","0.77","0.77","0.35","0.42","1.54","75.86","5.11","15.07","9.3","7.35","6.93","3.64","0.28","0.49","1.54","0.77","0.77","0","0","1.19","1.61","1.19","4.69","7.42","4.13","0.07","0.35","1.17"
"875","Jakob Chychrun","ARI","D","68","1133.3333333333","16.666666666667","0.37","0.69","0.26","0.42","1.06","51.28","4.55","8.14","10.43","7.36","3.18","0.85","0.26","0.79","2.49","0.95","0.85","0.05","0.05","0.37","2.38","0.64","5.77","5.19","5.24","0","0","-"
"50","Tomas Plekanec","MTL","C","78","1311.8666666667","16.818803418803","0.46","0.82","0.41","0.41","1.28","57.14","6.36","7.19","10.79","8.28","6.22","2.65","0.27","0.59","1.1","0.55","0.55","0","0","0.55","1.33","1.37","2.61","3.61","2.06","31.65","30.19","2.34"
"70","Matt Stajan","CGY","C","81","1027.1833333333","12.681275720165","0.35","0.99","0.58","0.41","1.34","74.19","3.45","10.17","6.31","5.37","3.86","1.93","0.18","0.35","2.34","1.17","1.17","0","0","0.76","1.29","1.75","3.5","2.28","2.28","22.49","22.37","2.93"
"408","Nic Dowd","L.A","C","70","871.9","12.455714285714","0.41","1.1","0.69","0.41","1.51","73.33","5.37","7.69","9.91","7.78","6.26","2.61","0.48","0.62","1.72","0.76","0.69","0.07","0","0.48","1.51","1.31","9.98","7.98","2.41","23.26","25.39","3.29"
"496","Jyrki Jokipakka","CGY, OTT","D","41","591.36666666667","14.423577235772","0.1","0.51","0.1","0.41","0.61","33.33","2.94","3.45","6.09","3.96","1.32","0","0.1","0.2","1.22","0.61","0.61","0","0","0.61","2.54","0.61","3.15","6.9","3.25","0","0","-"
"612","Phillip Di Giuseppe","CAR","L","36","442.65","12.295833333333","0.14","0.81","0.41","0.41","0.95","58.33","9.22","1.47","15.32","12.61","7.46","4.07","0.54","1.49","2.03","0.81","0.68","0.14","0","0.27","1.76","1.63","12.33","5.02","1.36","0","0.27","0.00"
"665","Vinnie Hinostroza","CHI","C, L","49","586.93333333333","11.978231292517","0.61","0.82","0.41","0.41","1.43","77.78","7.77","7.89","13.49","10.22","8.38","3.58","0.72","0.72","1.74","0.72","0.61","0.1","0","1.02","1.53","2.76","3.17","6.85","1.94","6.95","10.53","4.07"
"720","Nic Petan","WPG","C, L","54","588.6","10.9","0.1","1.22","0.82","0.41","1.33","54.17","5.81","1.75","11.01","8.56","6.52","3.36","0.2","0.31","1.22","0.61","0.61","0","0","0.41","1.83","1.63","1.22","3.36","1.02","14.78","17.33","4.69"
"738","Bo Horvat","VAN","C","81","1460.6","18.032098765432","0.82","1.31","0.9","0.41","2.14","76.47","6.49","12.66","11.75","9.69","8.26","3.94","0.49","0.7","1.11","0.49","0.45","0.04","0","0.74","1.11","1.52","2.67","2.96","1.68","31.06","30.48","2.07"
"18","Andrei Markov","MTL","D","62","1353.8333333333","21.836021505376","0.27","1.33","0.93","0.4","1.6","55.38","4.34","6.12","9.88","6.2","2.04","0.18","0.09","0.58","0.71","0.35","0.35","0","0","0.4","3.06","1.24","1.73","2.97","3.24","0","0","-"
"37","Dominic Moore","BOS","C","82","1061.2166666667","12.941666666667","0.62","0.79","0.4","0.4","1.41","73.53","5.43","11.46","8.59","6.62","4.92","2.09","0.68","0.4","2.49","1.24","1.24","0","0","0.79","1.47","1.75","3.56","4.64","2.37","20.18","16.79","3.09"
"38","Matt Hendricks","EDM","C, L","42","451.45","10.74880952381","0.53","0.4","0","0.4","0.93","58.33","5.58","9.52","8.11","6.78","3.99","1.73","0.93","0.13","3.85","1.73","1.59","0.13","0","1.06","1.2","1.33","10.5","6.25","5.18","17.54","13.29","7.56"
"46","Mike Cammalleri","N.J","L","61","1058.65","17.354918032787","0.57","1.19","0.79","0.4","1.76","64.58","8.05","7.04","13.83","10.88","6.63","1.93","0.23","0.57","1.19","0.51","0.45","0.06","0","0.79","1.81","1.36","2.49","2.95","0.79","0.96","0.62","3.44"
"157","Jack Johnson","CBJ","D","82","1789.4333333333","21.822357723577","0.17","0.6","0.2","0.4","0.77","29.49","3.89","4.31","7.51","5.1","1.88","0.47","0.17","0.5","1.07","0.5","0.5","0","0","0.47","0.91","0.67","3.15","3.39","4.49","0.03","0","3.35"
"283","Zack Smith","OTT","C","74","1212.0166666667","16.378603603604","0.79","0.79","0.4","0.4","1.58","68.09","6.78","11.68","12.13","9.55","6.53","3.12","0.45","0.89","3.02","1.44","1.39","0.05","0","1.19","1.73","1.53","6.93","5.89","1.88","15.69","14.46","2.58"
"398","Ben Chiarot","WPG","D","59","903.95","15.321186440678","0.13","0.66","0.27","0.4","0.8","34.29","3.25","4.08","6.77","3.98","1.79","0.53","0","0.2","2.19","0.93","0.86","0.07","0","0.27","3.05","0.86","5.18","7.63","6.24","0","0","-"
"489","Steve Oleksy","PIT","D","11","150.66666666667","13.69696969697","0","0.4","0","0.4","0.4","16.67","4.38","0.00","10.75","7.17","2.39","0","0","0.4","9.56","3.58","2.79","0.8","0","1.59","0.4","0.4","7.96","11.15","7.57","0","0","-"
"630","Filip Forsberg","NSH","L","82","1518.4833333333","18.518089430894","1.22","1.07","0.67","0.4","2.29","67.44","9.25","13.25","18.41","14.26","9.68","3.36","1.03","1.11","1.19","0.55","0.55","0","0","0.91","2.45","3","3.83","3.48","1.03","0.2","0.51","1.10"
"856","Noel Acciari","BOS","C","29","300.78333333333","10.37183908046","0.4","0.6","0.2","0.4","1","55.56","4.79","8.33","8.58","6.38","6.38","2.99","0.8","0.8","1.2","0.6","0.6","0","0","1","0.8","1.99","15.96","11.77","1","2.19","3.59","7.57"
"10","Marian Hossa","CHI","R","73","1230.6","16.857534246575","1.27","0.93","0.54","0.39","2.19","78.95","8.14","15.57","14.77","11.02","7.9","2.39","0.44","0.63","0.39","0.2","0.2","0","0","0.54","1.41","2.29","1.56","3.22","1.76","0.24","0.44","1.74"
