"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"118","Clayton Stoner","ANA","D","14","245.71666666667","17.55119047619","47.86","54.94","46.56","35.9","38.09","48.51","27.35","27.35","50.00","1.22","1.47","45.45","22.95","26.62","46.31","9.28","11.72","44.19","0.73","0.98","42.86","18.23","19.86","47.86","0","0","-","28.57","37.39","43.32","0.71","0.71","50.00","4.46","94.64","0.991","6.1","12.94","12.94","39.8","32.05","16.12","21","23.93","40.24"
"396","Seth Helgeson","N.J","D","9","121.21666666667","13.468518518519","44.55","54.94","44.78","36.63","40.09","47.74","23.76","30.19","44.04","1.98","1.98","50.00","21.78","26.23","45.36","9.9","8.91","52.63","0.99","1.48","40.00","15.84","23.1","40.68","0.66","0.66","50.00","27.88","37.18","42.86","0.71","0","100.00","8.33","93.44","1.018","6.43","15.34","8.91","56.43","41.94","13.36","26.23","18.81","41.54"
"700","Miles Wood","N.J","L","60","771.15","12.8525","48.16","54.93","46.72","38.05","41.63","47.75","27.7","30.34","47.72","2.02","2.88","41.27","23.26","23.58","49.67","9.26","9.18","50.21","1.17","1.48","44.12","18.67","19.19","49.32","0.73","1.45","33.33","31.69","37.31","45.93","0.45","0.22","66.67","7.30","90.51","0.978","13.3","10.04","8.25","48.32","61.73","21.94","17.12","17.74","55.29"
"575","Nathan Beaulieu","MTL","D","74","1441.5","19.47972972973","58.69","54.9","51.67","42.29","39.58","51.65","30.39","30.05","50.28","3.25","2.37","57.78","25.6","26.01","49.60","11.2","10.41","51.83","1.37","0.79","63.46","19.2","20.81","47.99","1.44","1.33","52.00","38.78","34.81","52.70","1.08","0.78","58.06","10.68","92.11","1.028","9.45","11.03","7.53","40.92","55.64","17.9","17.86","16.15","52.57"
"730","Nathan MacKinnon","COL","C","82","1635.4","19.943902439024","62.7","54.89","53.32","47.55","42.49","52.81","34.49","30.82","52.81","3.08","3.49","46.93","27.85","24.07","53.64","11.7","10.31","53.17","1.65","1.83","47.37","21.52","18.34","53.99","0.98","1.03","48.78","44.09","37.52","54.03","1.01","0.9","52.78","8.94","88.69","0.976","14.82","15.12","12","33.46","55.27","25.94","22.53","20.95","55.32"
"101","Shea Weber","MTL","D","78","1954.7666666667","25.061111111111","55.59","54.88","50.32","40.79","38.64","51.35","29.1","28.58","50.45","2.73","2.12","56.33","22.71","22.84","49.87","10.01","9.27","51.91","1.14","1.04","52.11","16.94","18.09","48.36","1.15","0.45","71.79","40.17","38.57","51.01","1.02","1.02","50.00","9.39","92.59","1.020","10.31","13.78","12.34","29.41","45.53","22.41","21.39","24.89","47.37"
"652","Connor Carrick","TOR","D","67","1094.5166666667","16.336069651741","63.97","54.87","53.83","46.43","42.48","52.22","33.77","30.59","52.47","3.02","2.52","54.46","29.05","23.63","55.15","11.07","8.88","55.49","1.7","1.04","62.00","23.97","19.66","54.94","0.8","1.1","42.31","42.2","38.17","52.51","1.03","0.87","54.17","8.93","91.76","1.007","11.4","12.72","7.56","49.06","60.12","23.63","18.69","15.4","60.53"
"478","Brandon Davidson","EDM, MTL","D","38","597.35","15.719736842105","52.33","54.84","48.83","38.27","39.78","49.03","27.32","28.83","48.66","2.01","2.61","43.48","23","25.71","47.22","8.84","11.45","43.56","1.1","1.81","37.93","18.88","19.02","49.82","1.07","0.54","66.67","37.29","37.43","49.90","0.15","0.58","20.00","7.35","90.94","0.983","7.23","10.85","10.75","48.82","40.22","17.78","17.18","20.39","46.58"
"91","Brent Burns","S.J","D","82","2038.7333333333","24.862601626016","70.78","54.83","56.35","51.53","39.73","56.47","34.67","27.46","55.80","3.56","2.38","59.90","34.34","26.72","56.24","14.57","11.3","56.31","1.88","1.41","57.14","26.37","20.56","56.19","1.1","0.63","63.64","44","33.58","56.71","1.15","0.55","67.50","10.27","91.32","1.016","11.36","10.21","6.89","37.96","62.26","25.96","17.04","15.51","62.60"
"498","Ryan Dzingel","OTT","C, L","81","1165.4333333333","14.388065843621","59.31","54.83","51.96","43.09","40.83","51.35","31.61","29.71","51.55","2.73","2.06","56.99","28.26","25.23","52.84","11.27","9.68","53.81","1.39","1.03","57.45","22.65","20.73","52.22","0.82","1.03","44.44","37.18","35.55","51.12","0.97","0.37","72.22","8.63","93.07","1.017","11.53","11.02","7.72","47.06","59.89","19.31","16.94","15.6","55.31"
"255","Logan Couture","S.J","C","73","1285.2333333333","17.605936073059","66.06","54.81","54.65","47.99","38.23","55.66","33.05","26.61","55.40","3.45","2.1","62.18","31.84","24.28","56.74","13.91","9.38","59.72","1.91","1.26","60.29","23.9","19.86","54.62","1.18","0.75","61.29","42.95","36.14","54.31","0.74","0.27","73.33","10.45","92.11","1.026","15.03","11.81","7.94","46.68","65.45","26.38","19.47","16.76","61.15"
"13","Mike Fisher","NSH","C","72","1196.4166666667","16.616898148148","55.92","54.76","50.52","42.23","40.82","50.85","31.69","28.59","52.58","3.21","2.96","52.03","23.67","24.02","49.63","9.98","9.08","52.37","1.65","1.55","51.56","18.25","19.93","47.81","0.94","0.94","50.00","38.9","36.87","51.34","0.94","0.8","54.17","10.13","89.65","0.998","13.09","11.89","18.96","39.42","40.85","21.01","16.75","28.64","42.32"
"551","Matt Nieto","COL, S.J","L","59","880.56666666667","14.924858757062","51.17","54.58","48.39","37.48","41.36","47.54","27.05","30.05","47.37","1.23","2.93","29.51","21.4","24.53","46.59","7.7","10.02","43.46","0.48","1.29","26.92","18.26","19.35","48.55","0.45","1.18","27.78","36.32","35.83","50.34","0.59","1.08","35.29","4.53","90.25","0.948","10.02","10.9","11.45","46.27","46.67","18.53","16.42","20.71","47.22"
"393","Gabriel Dumont","T.B","C","39","377.11666666667","9.6696581196581","49","54.57","47.31","36.12","39.46","47.79","23.55","27.84","45.82","1.27","1.11","53.33","21.64","20.68","51.13","8.75","8.43","50.93","0.64","0.64","50.00","17.18","16.33","51.27","0.64","0.42","60.00","34.24","42.98","44.35","0","0.23","0.00","5.41","96.00","1.014","9.07","12.89","24.34","42.64","27.14","12.25","16.39","40.57","23.19"
"304","Roman Josi","NSH","D","72","1805.3833333333","25.074768518519","62.78","54.47","53.54","46.39","40.98","53.10","33.73","29.64","53.22","3.56","3.02","54.04","27.75","23.06","54.61","10.93","8.51","56.24","1.76","1.3","57.61","22.42","19.41","53.60","1.29","1.06","54.72","43.06","37.25","53.62","1.1","1.15","48.94","10.54","89.80","1.003","10.6","11.67","11.57","33.87","47.83","23.1","19.11","21.67","51.60"
"437","Alex Petrovic","FLA","D","49","889.35","18.15","50.94","54.44","48.34","40.68","42.77","48.75","29.75","31.91","48.25","2.36","2.7","46.67","23.21","25.97","47.19","8.43","11.81","41.67","1.08","1.82","37.21","19.7","18.89","51.05","1.08","0.63","63.16","35.37","36.74","49.05","0.49","0.58","45.45","7.94","91.54","0.995","3.91","9.98","10.39","44.46","27.36","13.83","18.01","22.8","37.75"
"810","Kevin Labanc","S.J","R","55","752.31666666667","13.678484848485","59.34","54.39","52.17","43.71","36.85","54.26","29.67","25.84","53.45","2.79","1.75","61.40","27.83","25.6","52.09","12.52","9.65","56.47","1.52","0.96","61.29","20.42","21.27","48.98","0.85","0.85","50.00","38.48","33.87","53.18","0.81","0.12","87.50","9.41","93.21","1.026","10.37","13.24","6.62","52.8","61.03","18.18","19.78","14.12","56.30"
"577","Oscar Klefbom","EDM","D","82","1834.3833333333","22.370528455285","59.04","54.36","52.06","45.07","39.54","53.27","32.38","28.52","53.17","3.6","2.81","56.12","29.73","26.49","52.88","13.28","11.51","53.56","2.09","1.41","59.81","21.94","19.97","52.34","1.18","1.22","49.09","37.14","33.64","52.47","0.85","0.57","60.00","11.11","90.14","1.012","9.65","10.83","9.71","39.48","49.83","21.55","18.55","18.81","53.40"
"462","Mikael Granlund","MIN","C","81","1524.7833333333","18.824485596708","56.03","54.34","50.77","42.69","40.85","51.11","29.71","29.43","50.23","3.82","2.68","58.79","27.39","20.38","57.33","12.04","8.26","59.30","2.2","1.3","62.92","20.46","16.16","55.87","1.1","1","52.50","36.04","41.21","46.65","0.91","0.74","55.17","12.85","90.91","1.038","9.4","13.14","15.19","35.57","38.24","17.55","19.2","26.36","39.96"
"129","Bryan Bickell","CAR","L","11","114.85","10.440909090909","55.38","54.33","50.48","41.27","42.84","49.07","27.69","30.3","47.75","3.66","3.66","50.00","21.42","22.99","48.24","8.36","10.45","44.44","3.13","2.09","60.00","17.41","16.72","51.02","0.7","0.7","50.00","42.26","40.75","50.91","0","1.51","0.00","13.21","87.93","1.011","13.06","13.06","7.31","50.15","64.10","17.24","18.81","13.58","55.93"
"185","Cal O'Reilly","BUF","C","11","87.25","7.9318181818182","44.7","54.33","45.14","29.57","41.26","41.75","22.69","30.26","42.86","1.38","4.81","22.22","17.19","23.38","42.37","9.63","9.63","50.00","0","2.75","0.00","10.09","18.34","35.48","0.92","1.83","33.33","34.77","33.77","50.72","0.99","0.99","50.00","6.06","84.09","0.902","11","10.32","7.56","49.51","59.26","16.5","18.57","13.07","55.81"
"381","Mattias Ekholm","NSH","D","82","1923.5833333333","23.458333333333","54.74","54.27","50.21","41.11","41.83","49.57","29.35","29.66","49.74","2.21","2.53","46.71","24.02","23.52","50.52","8.98","9.08","49.74","1.22","1.53","44.32","20.05","19.26","51.01","0.79","0.79","50.00","36.9","37.08","49.88","0.5","0.54","47.83","7.55","91.48","0.990","8.08","13.6","12.1","37.77","40.03","18.22","20.31","23.58","43.58"
"67","Frans Nielsen","DET","C","79","1354.6833333333","17.147890295359","56.69","54.26","51.10","42.52","42.16","50.21","30.56","30.34","50.18","2.66","3.5","43.17","27.19","24.54","52.57","11.47","10.1","53.18","1.42","1.82","43.84","20.96","19.25","52.13","1.18","1.3","47.62","36.59","35.76","50.57","0.51","0.9","36.36","8.70","88.47","0.972","16.61","13.73","10.63","43.58","60.98","25.73","19.58","18.51","58.16"
"640","Devin Shore","DAL","C","82","1159.1166666667","14.135569105691","60.25","54.25","52.62","44.1","38.56","53.35","30.33","26.81","53.08","2.33","2.28","50.56","27.85","25.26","52.44","12.16","9.68","55.69","1.19","1.35","46.94","20.91","20.77","50.17","0.76","0.55","57.89","39.18","33.2","54.13","0.75","0.6","55.56","7.68","91.51","0.992","11.44","12.99","7.66","53.37","59.89","19","18.32","16.15","54.05"
"261","Brendan Smith","DET, NYR","D","51","981.33333333333","19.241830065359","50.75","54.23","48.34","38.34","41.45","48.05","26.84","30.57","46.75","2.32","2.57","47.50","24.21","26.72","47.54","8.93","11.62","43.45","1.28","1.65","43.75","20.38","20.14","50.30","1.14","0.65","63.64","32.41","34.09","48.74","0.18","0.62","22.22","8.66","91.60","1.003","10.39","12.04","11.25","44.88","48.02","18.77","18.77","22.07","45.96"
"439","Nick Bjugstad","FLA","C","54","710.25","13.152777777778","57.87","54.23","51.62","45.45","43.84","50.90","33.12","33.62","49.62","2.03","2.87","41.38","25.26","25.51","49.75","10.56","12.08","46.64","1.1","1.94","36.11","19.6","17.91","52.25","0.56","0.45","55.56","40.51","35.14","53.55","0.73","0.85","46.15","6.12","91.46","0.976","15.46","12.76","5.91","46.04","72.33","24.41","18.25","14.36","62.96"
"631","Mikhail Grigorenko","COL","C","75","1056.6833333333","14.089111111111","50.08","54.23","48.01","37.31","41.56","47.30","27.88","31","47.35","1.99","2.95","40.23","20.21","24.47","45.24","7.78","10.45","42.68","1.25","1.59","44.00","16.58","18.7","47.00","0.61","0.91","40.00","35.68","36.58","49.38","0.33","0.98","25.00","7.13","90.48","0.976","12.95","12.78","9.65","44.69","57.29","19.7","16.24","17.94","52.34"
"119","Mark Giordano","CGY","D","81","1910.1666666667","23.582304526749","57.86","54.22","51.63","43.25","39.51","52.26","30.97","27.33","53.13","3.24","2.64","55.08","25.66","25.13","50.53","10.4","9.14","53.22","1.76","1.44","54.90","20.35","21.32","48.84","1.17","0.92","56.00","39.47","36.25","52.13","0.73","0.54","57.14","10.45","90.34","1.008","10.71","12.94","13.48","34.43","44.29","20.86","19.63","25.35","45.14"
"131","Carl Soderberg","COL","C","80","1075.6166666667","13.445208333333","50.37","54.22","48.16","37.21","40.61","47.81","26.44","31.41","45.71","1.67","3.35","33.33","20.3","22.26","47.71","7.7","9.2","45.54","0.78","2.23","25.93","16.81","17.4","49.13","0.67","0.89","42.86","35.29","38.35","47.92","0.56","0.64","46.67","6.33","89.34","0.957","10.93","12.27","10.99","45.91","49.87","17.35","16.96","19.86","46.63"
"231","Jonathan Toews","CHI","C","72","1451.1","20.154166666667","63.1","54.08","53.85","45.15","41.27","52.25","34.19","31.67","51.91","3.47","2.94","54.19","29.27","25.59","53.35","11.33","11.7","49.19","1.94","1.65","54.02","23.93","18.52","56.36","1.1","0.94","54.05","42.46","35.54","54.44","0.96","0.84","53.33","10.16","90.73","1.009","13.4","14.14","10.96","33.57","55.01","24.93","20.34","20.05","55.42"
"570","Ryan Murphy","CAR","D","27","355.65","13.172222222222","51.12","53.99","48.64","35.6","40.15","46.99","25.14","27.33","47.91","0.84","2.7","23.81","19.4","24.46","44.23","6.92","8.6","44.57","0.51","1.18","30.00","16.65","21.14","44.05","0.22","1.12","16.67","36.07","37.04","49.33","0.24","0.97","20.00","3.36","90.12","0.935","11.13","10.8","5.06","47.24","68.75","22.78","16.53","11.47","66.50"
"788","Kasperi Kapanen","TOR","R","8","85.566666666667","10.695833333333","44.88","53.99","45.39","32.96","40.67","44.76","22.44","26.65","45.71","0.7","2.8","20.00","18.93","20.34","48.21","7.01","4.91","58.82","0","0","-","15.89","20.57","43.59","0.93","1.87","33.33","30.39","40.51","42.86","0","2.03","0.00","3.13","89.47","0.926","7.71","16.13","7.71","64.51","50.00","11.92","20.34","12.62","48.57"
"733","Seth Jones","CBJ","D","75","1755.25","23.403333333333","55.34","53.98","50.63","40.64","39.69","50.60","30.05","28.1","51.68","2.63","2.77","48.73","24.89","24.48","50.42","10.46","10.25","50.50","1.3","1.37","48.72","19.23","18.96","50.36","0.82","0.64","56.25","36.19","35.65","50.38","0.89","1.19","42.86","8.76","90.15","0.989","9.98","15.45","11.72","37.43","45.98","20.78","21.13","20.13","50.79"
"741","Josh Morrissey","WPG","D","82","1597.0666666667","19.476422764228","53.16","53.95","49.63","39.82","39.97","49.91","27.91","28.89","49.14","3.01","3.16","48.78","23.44","25.51","47.89","9.62","9.66","49.90","1.54","1.43","51.90","18.43","21.14","46.58","1","1.3","43.48","35.6","34.4","50.85","0.87","1.03","45.71","10.77","89.08","0.998","8.75","13.71","9.54","44.56","47.84","17.36","22.17","19.08","47.63"
"159","Jack Skille","VAN","R","55","483.95","8.7990909090909","51.33","53.93","48.76","38.56","40.29","48.90","27.28","30.13","47.52","1.61","1.61","50.00","23.06","25.04","47.94","8.55","10.29","45.39","0.87","0.87","50.00","19.34","19.67","49.58","0.5","0","100.00","34.2","36.17","48.60","0.54","1.07","33.33","5.91","94.65","1.006","9.05","13.89","7.69","56.78","54.07","14.26","19.59","16.12","46.94"
"831","Travis Konecny","PHI","C","70","986.33333333333","14.090476190476","61.07","53.9","53.12","45.62","38.69","54.11","32.79","29.32","52.79","2.62","2.49","51.19","24.33","24.39","49.94","10.16","9.67","51.23","1.28","1.4","47.73","18.9","19.63","49.05","0.89","0.89","50.00","45.08","35.41","56.00","0.97","0.62","61.11","7.98","91.49","0.995","11.98","12.41","6.75","48.12","63.96","21.11","17.46","14.54","59.22"
"24","Radim Vrbata","ARI","R","81","1368.6833333333","16.897325102881","61.07","53.88","53.13","46.2","42.48","52.10","32.79","29.99","52.23","3.24","2.89","52.86","27.18","27.97","49.28","10.56","12.36","46.08","1.58","1.32","54.55","22.15","20.81","51.56","1.29","1.23","51.16","40.4","32.23","55.62","1.01","0.82","55.17","9.89","90.35","1.002","13.33","12.93","10.61","36.96","55.68","24.24","19.38","21.04","53.53"
"643","Jimmy Vesey","NYR","L","80","1090.7","13.63375","52.48","53.86","49.35","38.95","39.39","49.72","27.23","29.27","48.20","2.48","2.53","49.45","25.91","24.64","51.25","11.77","11.33","50.95","1.43","1.54","48.15","18.85","17.75","51.50","0.88","0.66","57.14","32.58","36.79","46.96","0.48","0.56","46.15","9.09","91.35","1.004","12.71","13.42","8.2","42.19","60.79","19.47","17.71","16.23","54.55"
"262","Brandon Sutter","VAN","C","81","1523.0333333333","18.802880658436","51.13","53.85","48.71","37.5","41.88","47.25","27.34","30.57","47.21","2.13","2.84","42.86","23.6","26.79","46.83","9.65","11.58","45.45","1.18","1.42","45.45","18.59","20.28","47.84","0.74","0.89","45.16","33.74","33.63","50.08","0.51","0.8","39.13","7.78","90.72","0.985","13.24","13.51","14.89","37.62","47.06","22.57","19.07","25.61","46.85"
"359","Magnus Paajarvi","STL","L","32","388.98333333333","12.155729166667","53.37","53.83","49.78","39.49","41.03","49.04","28.38","28.07","50.27","3.08","1.39","68.97","23.45","21.29","52.41","10.33","8.33","55.37","1.85","0.46","80.00","17.48","17.28","50.30","0.82","0.21","80.00","35.43","39.21","47.46","0.89","1.11","44.44","10.87","95.05","1.059","9.56","12.96","9.25","53.99","50.82","17.28","17.74","17.43","49.78"
"761","Patrick Brown","CAR","C","14","136","9.7142857142857","43.24","53.82","44.55","29.56","37.06","44.37","19.41","23.82","44.90","0.44","3.09","12.50","18.09","19.41","48.24","7.5","7.94","48.57","0","2.21","0.00","14.12","15.29","48.00","0.59","1.18","33.33","27.4","43.33","38.74","0","0","-","2.27","87.04","0.893","9.26","15","6.62","52.5","58.33","11.47","17.65","14.56","44.07"
"842","Mitchell Marner","TOR","C","77","1294.3833333333","16.810173160173","68.56","53.82","56.02","51.87","43.16","54.59","35.97","30.36","54.23","3.94","2.64","59.86","34.21","23.73","59.04","13.07","9.27","58.51","2.36","1.39","62.96","28.18","19.28","59.38","1.3","0.93","58.33","42.58","36.49","53.85","0.87","0.67","56.52","10.95","91.30","1.023","18.45","11.36","8.39","38.52","68.74","28.23","16.08","16.13","63.64"
"66","Matt Greene","L.A","D","26","342.73333333333","13.182051282051","51.47","53.74","48.92","36.76","38.16","49.07","25.21","28.01","47.37","1.58","1.23","56.25","19.08","24.86","43.43","6.65","7.88","45.78","0.7","0.7","50.00","16.57","22.64","42.26","0.7","0.47","60.00","34.9","37.17","48.42","0.51","0.25","66.67","6.25","95.63","1.019","11.73","12.6","7.53","58.3","60.91","19.61","18.21","15.06","56.57"
"684","Michael Raffl","PHI","L","52","689.63333333333","13.262179487179","61.25","53.68","53.29","43.59","38.37","53.18","30.36","28.28","51.78","1.65","2.35","41.30","24.71","25.4","49.31","9.48","9.92","48.88","0.96","1.48","39.29","20.3","20.65","49.58","0.46","0.93","33.33","42.73","33.43","56.11","0.5","0.25","66.67","5.44","91.69","0.971","13.31","18.18","9.57","43.59","58.17","23.23","22.79","17.4","57.17"
"505","Lukas Sedlak","CBJ","C","62","602.83333333333","9.7231182795699","52.15","53.65","49.29","38.82","38.22","50.39","28.47","27.97","50.44","2.79","2.09","57.14","24.68","26.08","48.63","11.05","11.74","48.47","1.59","1.69","48.48","18.18","19.11","48.75","0.93","0.27","77.78","31.92","32.92","49.22","0.43","0.29","60.00","9.79","92.53","1.023","10.15","12.14","10.35","52.95","49.51","15.92","16.12","19.71","44.69"
"580","Joe Morrow","BOS","D","17","263.93333333333","15.525490196078","54.79","53.65","50.52","39.56","37.96","51.03","27.28","28.19","49.18","0.91","1.82","33.33","22.73","21.37","51.55","7.27","9.32","43.84","0.45","1.14","28.57","20.61","16.06","56.20","0.61","0.91","40.00","39.08","39.73","49.58","0","0","-","3.33","93.55","0.969","13.41","11.37","5","47.51","72.84","25.46","16.6","11.14","69.57"
"625","Tomas Hertl","S.J","C","49","843.96666666667","17.22380952381","64.69","53.6","54.69","45.64","37.18","55.11","31.07","25.88","54.56","2.27","2.84","44.44","28.72","24.17","54.30","12.51","10.81","53.66","1.35","1.78","43.18","21.61","17.82","54.81","0.57","0.95","37.50","42.21","33.99","55.39","0.51","0.41","55.56","7.32","89.01","0.963","12.65","10.52","10.88","48.41","53.78","20.19","17.84","19.55","50.81"
"94","Brian Boyle","T.B, TOR","C","75","977.48333333333","13.033111111111","55.24","53.59","50.76","43.09","40.88","51.32","30.63","29.34","51.07","2.88","2.7","51.65","25.17","23.14","52.10","9.45","9.33","50.33","1.6","0.92","63.41","20.95","18.41","53.22","0.98","0.9","52.17","37.86","38.21","49.77","0.53","1.42","27.27","9.42","90.79","1.002","12.28","15.22","15.1","39.9","44.84","19.03","20.87","24.25","43.97"
"196","Bryan Little","WPG","C","59","1035.8666666667","17.557062146893","60.12","53.58","52.88","47.15","40.66","53.69","34.58","29.89","53.64","3.71","3.71","50.00","28.9","24.21","54.42","11.47","9.73","54.10","2.03","1.74","53.85","23.25","19.31","54.63","1.08","1.24","46.67","38.24","35.56","51.81","1.17","1","53.85","10.72","87.60","0.983","14.89","14.25","11.64","43.38","56.11","25.89","20.85","20.56","55.74"
"676","Jayson Megna","VAN","C","58","721.18333333333","12.434195402299","47.84","53.58","47.17","33.11","40.93","44.72","24.29","28.79","45.77","1.41","1.58","47.22","22.3","25.87","46.29","8.65","9.57","47.49","1","0.75","57.14","18.19","21.74","45.56","0.22","0.44","33.33","30.64","34.13","47.31","0.24","0.72","25.00","5.82","94.51","1.003","11.07","13.48","8.32","49.59","57.08","17.39","18.3","17.55","49.76"
"173","Kris Letang","PIT","D","41","1046.2333333333","25.517886178862","63.03","53.56","54.06","47.77","41.29","53.64","36.93","31.37","54.07","3.67","3.21","53.33","32.29","25.86","55.52","14.11","11.93","54.19","2.24","1.72","56.52","24.24","18.58","56.61","1.45","0.92","61.29","39.1","35.04","52.74","0.41","0.75","35.71","9.94","89.76","0.997","10.44","15.08","8.95","30.91","53.85","26.09","22.37","18.41","58.63"
"433","Jon Merrill","N.J","D","51","946.88333333333","18.566339869281","43.28","53.54","44.70","34.15","40.74","45.60","24.84","29.53","45.69","1.65","2.66","38.24","19.14","23.32","45.07","7.67","9.25","45.32","1.27","1.58","44.44","15.29","18.76","44.91","0.51","1.01","33.33","31.12","37.07","45.64","0","0.46","0.00","6.63","90.99","0.976","4.69","10.96","10.14","52.97","31.62","11.34","17.81","20.47","35.66"
"358","Nazem Kadri","TOR","C","82","1359.5","16.579268292683","69.91","53.53","56.63","52.56","40.82","56.29","35.92","29.08","55.26","3.8","2.82","57.33","35.7","24.14","59.66","13.46","9.22","59.34","2.07","1.32","61.04","29.66","19.89","59.86","0.88","1.41","38.46","42.39","35.7","54.29","1.34","0.51","72.41","10.57","90.29","1.009","12.49","16.86","10.46","41.4","54.42","19.55","23.35","20.96","48.26"
"480","John Klingberg","DAL","D","80","1868.4666666667","23.355833333333","65.25","53.53","54.93","48.42","39.47","55.10","34.01","28.13","54.73","3.82","2.67","58.91","31.98","26.56","54.64","13.42","11.27","54.36","1.77","1.51","53.92","24.75","20.38","54.84","1.58","0.77","67.27","40.31","31.59","56.06","0.88","0.6","59.38","11.24","90.53","1.018","11.14","13.84","6.94","38.31","61.63","24.57","21.77","18.3","57.30"
"755","Conor Sheary","PIT","L","61","972.2","15.937704918033","68.44","53.51","56.12","52.15","40.61","56.22","39.25","30.61","56.18","4.38","2.22","66.36","37.03","24.99","59.70","15.98","11.11","59.00","2.53","1.42","64.06","28.06","18.51","60.25","1.89","0.74","71.88","39.67","35.57","52.73","0.45","0.27","62.50","11.16","92.74","1.039","14.38","20","6.48","37.21","68.93","25.8","25.86","13.02","66.45"
"725","William Carrier","BUF","L","41","369.03333333333","9.0008130081301","54.3","53.49","50.38","41.78","41.62","50.10","30.89","32.52","48.72","1.79","2.11","45.83","22.92","23.25","49.65","11.06","8.62","56.20","1.3","1.46","47.06","15.83","19.51","44.79","0.43","0.43","50.00","39.45","39.22","50.15","0.23","0.47","33.33","5.79","93.50","0.993","12.03","18.53","10.89","51.54","52.48","19.19","24.23","18.86","50.43"
"514","Fredrik Claesson","OTT","D","33","433.18333333333","13.126767676768","59.14","53.46","52.52","41.97","39.61","51.44","31.03","25.62","54.77","2.08","1.94","51.72","27.29","22.85","54.42","12.05","9.28","56.49","0.69","1.52","31.25","20.31","18.1","52.88","0.74","0","100.00","36.61","36.81","49.86","1","0.6","62.50","6.70","92.43","0.991","11.08","10.11","8.73","51.8","55.94","23.13","18.56","17.73","56.61"
"79","Eric Staal","MIN","C","82","1525.8","18.607317073171","62.21","53.4","53.81","46.05","39.95","53.54","35.12","28.78","54.95","3.62","2.52","58.97","29.34","22.26","56.86","12.94","8.69","59.82","2.2","0.9","70.89","21.86","18.09","54.72","0.89","1.42","38.64","40.44","37.37","51.97","0.8","0.68","53.85","10.30","91.26","1.016","11.48","11.36","9.87","40.23","53.78","21.82","18.17","18.72","53.83"
"568","Jonas Brodin","MIN","D","68","1330.6333333333","19.568137254902","52.49","53.39","49.57","39.77","39.86","49.94","29.13","28.36","50.67","2.93","2.43","54.62","23.63","20.34","53.74","10.01","7.67","56.63","1.76","0.9","66.10","18.16","16.89","51.80","0.6","1.26","32.26","35.11","40.19","46.63","1.04","0.78","57.14","10.06","91.41","1.015","8.34","12.04","9.24","43.69","47.44","16.82","20.2","18.98","46.98"
"107","John Mitchell","COL","C","65","816","12.553846153846","49.41","53.38","48.07","33.9","40.29","45.69","23.01","29.41","43.90","1.03","2.28","31.11","18.68","22.5","45.36","6.54","9.85","39.91","0.44","1.32","25.00","16.18","16.86","48.96","0.39","0.69","36.36","35.37","37.6","48.47","0.42","0.53","44.44","4.47","92.25","0.967","11.32","11.1","10.66","47.87","51.51","17.57","15.74","19.71","47.14"
"163","Martin Hanzal","ARI, MIN","C","71","1258.1","17.719718309859","59.85","53.37","52.86","44.07","41.68","51.39","32","29.23","52.26","2.86","3.34","46.15","25.23","25.32","49.91","10.68","11.16","48.91","1.57","1.57","50.00","19.39","18.89","50.66","0.89","1.21","42.42","41.4","34.72","54.39","0.9","1.17","43.33","8.94","88.58","0.975","12.02","14.35","14.93","34.34","44.60","22.51","21.03","25.75","46.64"
"582","Phillip Danault","MTL","L","82","1277.7","15.581707317073","62.5","53.35","53.95","44.33","38.55","53.48","31.74","28.03","53.10","2.49","2.58","49.07","25.59","23.81","51.81","11.69","9.81","54.37","1.27","1.03","55.10","18.53","18.66","49.83","0.88","1.19","42.42","42.8","35.95","54.35","0.68","0.88","43.48","7.84","90.79","0.986","11.32","14.56","13.2","42.22","46.17","19.91","20.19","21.88","47.64"
"72","Jiri Hudler","DAL","R","32","379.2","11.85","66.46","53.32","55.48","47.94","39.56","54.79","31.96","30.54","51.14","2.22","2.53","46.67","31.01","26.9","53.55","11.55","12.18","48.67","1.11","1.58","41.18","25.95","19.62","56.94","1.05","0.63","62.50","42.97","32.23","57.14","0.46","0.46","50.00","6.93","91.71","0.986","14.72","9.34","6.33","54.27","69.92","24.05","13.13","12.5","65.80"
"481","Micheal Ferland","CGY","L","76","878.93333333333","11.564912280702","55.7","53.31","51.10","40.21","41.03","49.50","28.74","29.56","49.30","2.53","2.32","52.11","27.24","23.55","53.63","10.17","9.76","51.03","1.02","1.37","42.86","22.75","18.39","55.31","1.37","0.82","62.50","34.71","36.19","48.96","0.69","0.39","63.64","8.79","92.15","1.009","11.95","14.81","8.46","49.01","58.53","20.27","21.71","18.09","52.85"
