"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"481","Linden Vey","VAN","R","41","645.81666666667","15.75162601626","51.47","53.51","49.03","39.76","41.53","48.91","30.01","30.38","49.69","2.04","2.6","44.00","25.55","28.43","47.33","10.41","12.36","45.71","1.21","1.3","48.15","20.19","21.43","48.51","0.74","1.24","37.50","31.67","30.19","51.19","0.27","0.54","33.33","6.81","91.44","0.982","12.64","8.64","9.38","45.99","57.38","20.81","13.29","18.77","52.58"
"801","Steven Santini","N.J","D","1","14.583333333333","14.583333333333","20.57","53.49","27.78","20.57","32.91","38.46","20.57","24.69","45.45","8.23","0","100.00","20.57","12.34","62.50","8.23","0","100.00","4.11","0","100.00","16.46","16.46","50.00","5.49","0","100.00","0","53.49","0.00","0","0","-","40.00","100.00","1.400","8.23","12.34","4.11","53.49","66.67","8.23","16.46","4.11","66.67"
"518","Oscar Lindberg","NYR","C","68","828.01666666667","12.176715686275","53.77","53.48","50.14","41.96","39.85","51.28","30.51","28.12","52.04","2.68","1.59","62.71","24.13","25.72","48.40","11.38","12.1","48.46","1.67","1.16","58.97","17","18.16","48.35","0.29","0.29","50.00","35.27","33.08","51.61","1.05","0.31","76.92","8.79","94.33","1.031","11.67","13.48","4.42","55.8","72.52","18.84","18.62","11.74","61.61"
"6","Dainius Zubrus","S.J","C","50","579.48333333333","11.589666666667","45.56","53.43","46.03","33.34","38.21","46.60","23.5","26.82","46.71","2.07","1.66","55.56","20.81","24.02","46.42","9.73","7.77","55.62","1.14","0.52","68.75","14.77","21.67","40.53","0.41","1.38","23.08","29.16","35.15","45.35","0.6","0.15","80.00","8.81","93.82","1.026","5.59","13.15","7.35","60.88","43.20","12.42","20.09","16.36","43.17"
"675","Sven Baertschi","VAN","L","69","928.61666666667","13.458212560386","54.34","53.43","50.42","40.77","41.29","49.69","29.98","29.53","50.38","2.52","2.71","48.15","26.81","28.56","48.42","11.24","11.37","49.71","1.55","1.29","54.55","20.76","22.92","47.53","0.6","1.29","31.82","34.25","29.68","53.58","0.75","0.65","53.33","8.41","90.81","0.992","15.12","10.27","10.27","45.68","59.54","22.55","15.7","18.03","55.57"
"279","Patrik Berglund","STL","C","42","650.53333333333","15.488888888889","53.03","53.4","49.83","42.06","40.86","50.72","29.79","29.61","50.16","2.4","2.12","53.06","27.12","27.21","49.92","11.71","11.53","50.40","1.11","1.2","48.00","20.54","20.91","49.55","0.98","0.49","66.67","32.51","33.71","49.09","0.67","0.67","50.00","8.05","92.83","1.009","10.42","16.14","17.43","43.99","37.42","17.43","21.12","26.19","39.96"
"397","Jimmy Hayes","BOS","R","75","1036.9833333333","13.826444444444","54.85","53.4","50.67","42.82","41.78","50.62","32.34","29.62","52.19","2.6","2.6","50.00","24.3","24.13","50.18","9.26","9.55","49.23","1.62","1.5","51.85","20.06","19.44","50.78","0.62","0.77","44.44","37.86","37.36","50.33","0.75","0.75","50.00","8.05","91.21","0.993","10.53","11.75","6.48","48.14","61.90","21","17.99","16.26","56.37"
"832","Tyler Gaudet","ARI","C","14","148.4","10.6","44.88","53.37","45.68","30.73","42.45","41.99","23.85","27.9","46.09","2.02","3.64","35.71","18.6","24.26","43.40","6.06","10.11","37.50","0.4","2.43","14.29","16.71","18.87","46.97","1.08","0","100.00","31.54","37.96","45.38","1.17","1.75","40.00","8.47","86.96","0.954","9.3","10.92","12.94","44.47","41.82","14.56","17.79","23.05","38.71"
"702","Matt Tennyson","S.J","D","29","304.8","10.510344827586","55.51","53.35","50.99","42.72","37.6","53.19","32.28","26.77","54.67","2.76","2.36","53.85","28.15","25.98","52.00","14.17","11.81","54.55","1.97","1.18","62.50","18.64","18.9","49.65","0.79","0.79","50.00","32.98","30.71","51.79","0.28","0.57","33.33","8.54","91.18","0.997","13.39","16.34","5.51","48.62","70.83","24.8","23.62","13.58","64.62"
"706","Yanni Gourde","T.B","C","2","14.633333333333","7.3166666666667","20.5","53.3","27.78","16.4","45.1","26.67","4.1","24.6","14.29","4.1","0","100.00","12.3","16.4","42.86","8.2","4.1","66.67","0","0","-","5.47","16.4","25.00","5.47","0","100.00","11.85","53.3","18.18","0","0","-","100.00","100.00","2.000","4.1","20.5","8.2","53.3","33.33","4.1","20.5","12.3","25.00"
"655","Joel Edmundson","STL","D","67","1000.2666666667","14.929353233831","54.47","53.27","50.56","40.67","40.37","50.19","28.31","29.57","48.91","1.8","1.98","47.62","25.07","26.15","48.95","8.34","9.84","45.87","0.9","1.2","42.86","22.31","21.75","50.64","0.8","0.56","58.82","36.82","34.57","51.58","0.35","0.52","40.00","6.36","93.31","0.997","9.6","12.24","10.74","52.37","47.20","17.76","19.19","20.99","45.82"
"847","Dennis Rasmussen","CHI","C","44","403.2","9.1636363636364","51.49","53.27","49.15","38.24","39.29","49.33","27.83","30.8","47.46","2.68","1.34","66.67","22.17","22.17","50.00","10.71","9.67","52.55","1.64","0.45","78.57","15.28","16.67","47.83","0.79","0.99","44.44","34.61","37.62","47.92","0.64","0.21","75.00","9.63","95.65","1.053","12.05","15.48","8.33","53.27","59.12","19.49","20.68","17.86","52.19"
"98","Frans Nielsen","NYI","C","81","1435.3166666667","17.719958847737","61.99","53.21","53.81","44.69","37.29","54.51","32.61","27.26","54.47","3.14","2.38","56.82","31.27","26.29","54.32","12.25","9.78","55.60","1.67","1.3","56.34","25.36","22.02","53.53","0.78","0.67","53.85","36.47","30.73","54.27","1.03","0.48","68.00","9.62","91.26","1.009","13.67","13.08","13","37.16","51.25","24.5","18.52","21.7","53.03"
"440","Ryan O'Reilly","BUF","C","71","1543.1833333333","21.734976525822","57.35","53.15","51.90","44.64","39.89","52.81","32.31","28.58","53.07","3.19","3.23","49.70","25.04","24.22","50.83","11.2","9.64","53.73","1.67","1.79","48.31","18.46","19.44","48.70","0.93","1.09","46.15","40.66","36","53.04","0.95","0.67","58.62","9.87","88.71","0.986","12.91","12.83","14.07","30.37","47.84","25.54","19.79","27.53","48.13"
"585","Freddie Hamilton","CGY","C","4","50.8","12.7","59.06","53.15","52.63","44.88","42.52","51.35","34.25","35.43","49.15","2.36","2.36","50.00","28.35","22.44","55.81","11.81","14.17","45.45","1.18","2.36","33.33","22.05","11.02","66.67","1.57","0","100.00","37.53","37.53","50.00","0","0","-","6.90","93.33","1.002","8.27","23.62","12.99","54.33","38.89","11.81","25.98","21.26","35.71"
"642","Reid Boucher","N.J","C","39","556.53333333333","14.270085470085","51.1","53.15","49.02","38.92","39.78","49.45","27.06","30.62","46.92","2.59","2.91","47.06","22.96","23.29","49.65","8.84","9.38","48.52","1.51","1.4","51.85","18.83","18.54","50.38","1.01","1.15","46.67","36.28","34.88","50.98","0.47","0.78","37.50","9.56","90.49","1.001","12.72","12.51","7.87","44.85","61.78","21.24","18","18.11","53.97"
"116","Alexandre Burrows","VAN","L","79","1198.4166666667","15.169831223629","52.97","53.12","49.93","39.3","40.75","49.09","27.59","29.99","47.91","1.65","2.55","39.29","25.08","28.09","47.18","9.46","11.57","45.00","0.65","1.45","30.95","20.83","22.03","48.60","0.73","0.87","45.83","33.99","30.3","52.87","0.58","0.51","53.33","5.99","91.49","0.975","13.07","13.22","12.02","46.16","52.10","21.73","18.67","19.88","52.23"
"312","Jamie Benn","DAL","L","82","1641.8","20.021951219512","69.66","53.1","56.74","50.87","39.83","56.08","36.69","27.59","57.08","4.64","3.14","59.62","34.79","26.86","56.43","14.33","11.84","54.75","2.23","2.08","51.69","27.29","20.03","57.67","1.61","0.58","73.33","41.86","31.25","57.26","1","0.79","55.88","12.65","88.61","1.013","14.76","14.91","9.43","39.83","61.03","28.51","22.4","18.53","60.61"
"378","Joe Colborne","CGY","C","73","1107.0833333333","15.165525114155","59.83","53.06","53.00","43.14","38.05","53.14","31.54","27.32","53.59","3.41","3.47","49.61","29.65","25.2","54.05","11.98","10.79","52.62","1.68","2.33","41.89","23.56","19.22","55.07","1.66","0.94","63.89","37.65","33.11","53.21","0.7","0.55","56.25","10.82","87.30","0.981","11.38","13.49","9.54","48.61","54.40","20.05","19.19","17.72","53.08"
"755","Jaccob Slavin","CAR","D","63","1322.1833333333","20.987037037037","52.32","53.05","49.66","39.48","38.57","50.58","27.77","26.64","51.04","2.13","2.27","48.45","24.73","24.28","50.46","9.94","10.26","49.21","1.09","1.18","48.00","19.72","18.7","51.34","0.85","0.91","48.28","33.95","35.79","48.68","0.59","0.59","50.00","7.68","91.48","0.992","8.3","11.66","11.12","39.84","42.76","18.7","19.47","22.33","45.58"
"840","Patrick Brown","CAR","C","7","88.233333333333","12.604761904762","51","53.04","49.02","38.08","39.44","49.12","25.84","23.12","52.78","4.08","1.36","75.00","22.44","21.76","50.77","10.2","7.48","57.69","1.36","0","100.00","16.32","19.04","46.15","1.81","0.91","66.67","32.41","38.31","45.83","1.96","0.98","66.67","15.79","94.12","1.099","4.76","12.24","12.24","44.2","28.00","10.88","19.04","21.76","33.33"
"817","Max Domi","ARI","L","81","1326.3166666667","16.374279835391","63.11","53.02","54.34","46.78","40.58","53.55","33.02","29.04","53.21","3.71","2.4","60.74","30.4","25.02","54.86","13.25","9.32","58.72","2.17","1.22","64.00","22.86","20.93","52.20","1.21","0.66","64.52","39.86","34.17","53.84","0.91","0.65","58.33","11.23","91.74","1.030","14.2","13.48","5.79","43.79","71.04","26.96","20.27","13.8","66.15"
"551","Petter Granberg","NSH","D","27","370.43333333333","13.71975308642","41.46","52.96","43.91","31.1","38.06","44.96","22.84","28.35","44.62","1.78","1.62","52.38","19.44","23.32","45.45","7.29","8.42","46.39","0.81","1.13","41.67","16.2","19.87","44.91","1.3","0.22","85.71","27.61","32.99","45.56","0","0.47","0.00","7.80","94.29","1.021","7.45","14.09","7.77","55.39","48.94","15.23","19.6","17.01","47.24"
"437","Dylan Olsen","FLA","D","8","110.01666666667","13.752083333333","39.27","52.9","42.60","32.18","44.18","42.14","22.91","30","43.30","1.64","2.18","42.86","13.63","19.09","41.67","5.45","9.82","35.71","1.09","0.55","66.67","10.91","12.36","46.88","0.73","1.45","33.33","31.51","37.81","45.45","0","0.79","0.00","7.14","92.73","0.999","8.73","14.73","10.36","42.54","45.71","20.72","20.72","22.91","47.50"
"357","Lars Eller","MTL","C","79","1205.3166666667","15.257172995781","57","52.87","51.88","41.72","40.12","50.97","29.12","28.57","50.47","2.14","3.09","40.95","25.14","25.04","50.10","10.75","10.7","50.12","1.19","2.04","36.92","19.18","19.12","50.09","1","1","50.00","38.68","33.65","53.48","0.29","0.36","44.44","7.35","89.20","0.965","12.59","14.88","13.44","46.34","48.37","18.67","19.51","20.51","47.65"
"22","Brad Stuart","COL","D","6","84","14","36.43","52.86","40.80","27.86","33.57","45.35","22.14","26.43","45.59","0.71","2.14","25.00","13.57","19.29","41.30","4.29","7.86","35.29","0","0.71","0.00","12.38","15.24","44.83","0","0.95","0.00","22.7","37.14","37.93","1.03","1.03","50.00","3.23","91.89","0.951","7.14","16.43","9.29","57.86","43.48","10.71","22.86","18.57","36.59"
"59","Travis Moen","DAL","L","23","188.41666666667","8.1920289855072","40.12","52.86","43.15","29.93","37.89","44.13","19.43","27.07","41.78","0.96","2.55","27.27","19.74","23.25","45.93","7.01","8.28","45.83","0.64","0.32","66.67","16.98","19.96","45.98","0.42","1.7","20.00","23.46","33.58","41.13","0","1.38","0.00","4.92","90.59","0.955","11.15","13.69","7.96","54.45","58.33","16.56","20.38","16.56","50.00"
"588","Micheal Ferland","CGY","L","71","895.5","12.612676056338","57.76","52.86","52.21","42.41","37.86","52.84","31.22","27.14","53.50","2.48","3.02","45.12","28.48","23.05","55.27","11.06","9.85","52.88","1.47","1.61","47.83","23.23","17.6","56.89","0.8","1.25","39.13","38.03","36.2","51.24","0.58","0.68","46.15","7.94","88.89","0.968","12.26","17.69","11.39","52.19","51.84","20.23","22.38","21.31","48.71"
"14","Marian Hossa","CHI","R","64","1104.7333333333","17.261458333333","58.17","52.85","52.40","42.04","40.08","51.19","31.39","29.22","51.79","2.61","2.23","53.93","27.59","22.59","54.98","11.03","10.26","51.79","1.3","1.09","54.55","22.09","16.44","57.33","1.01","0.8","56.00","37.97","37.5","50.31","0.71","0.55","56.25","8.30","92.38","1.007","12.82","15.59","9.67","45.35","57.00","20.69","21.78","17.65","53.97"
"145","David Backes","STL","R","79","1519.1833333333","19.230168776371","56.6","52.8","51.73","44","39.22","52.87","31.67","28.87","52.32","3","2.21","57.58","25.51","26.19","49.35","9.64","11.18","46.30","1.46","1.34","52.11","21.17","20.01","51.41","0.9","0.53","62.96","38.62","32.63","54.20","1.03","0.51","66.67","9.48","92.34","1.018","12.88","14.18","18.44","37.72","41.11","21.05","20.1","29.15","41.94"
"343","TJ Brennan","TOR","D","7","105.68333333333","15.097619047619","54.5","52.8","50.79","38.61","41.44","48.23","24.98","30.66","44.90","1.7","4.54","27.27","15.33","26.68","36.49","3.97","12.49","24.14","0","1.7","0.00","15.14","18.92","44.44","2.27","2.27","50.00","49.2","33.62","59.41","0","0.82","0.00","6.82","85.19","0.920","9.65","10.22","11.35","59.04","45.95","22.14","21.01","19.87","52.70"
"529","Charlie Coyle","MIN","C","82","1419.2","17.307317073171","55.81","52.8","51.38","41.77","37.88","52.44","29.47","26.72","52.45","2.96","2.28","56.45","24.69","21.6","53.33","10.57","9.47","52.74","1.44","1.27","53.13","18.83","16.18","53.78","0.9","0.62","59.26","37.68","36.27","50.95","0.85","0.61","58.33","10.04","91.46","1.015","11.37","12.98","8.41","40.46","57.48","21.52","19.02","16.02","57.32"
"819","Alexander Wennberg","CBJ","C","69","1094.3833333333","15.860628019324","60.31","52.8","53.32","45.56","38.87","53.96","32.29","27.08","54.39","3.4","2.69","55.86","30.1","23.19","56.48","15.02","9.43","61.43","2.03","1.26","61.67","20.1","18.35","52.28","1.02","1.02","50.00","37.3","35.32","51.36","0.71","0.63","52.94","10.53","90.08","1.006","15.95","12.06","7.4","43.59","68.31","26.75","17.32","16.45","61.93"
"25","Mike Fisher","NSH","C","70","1201.4166666667","17.163095238095","58.53","52.79","52.58","43.4","35.56","54.97","31.06","25.97","54.47","2.55","2.95","46.36","26.47","21.03","55.73","9.79","7.64","56.16","1.35","1.5","47.37","22.24","17.85","55.48","0.67","0.87","43.48","38.81","35.85","51.98","0.79","0.94","45.83","8.20","88.65","0.969","13.83","12.98","13.93","41.85","49.82","22.62","19.13","22.17","50.50"
"422","Sean Collins","WSH","C","2","17.05","8.525","38.71","52.79","42.31","24.63","35.19","41.18","10.56","28.15","27.27","0","3.52","0.00","10.56","24.63","30.00","3.52","7.04","33.33","0","3.52","0.00","9.38","23.46","28.57","0","0","-","30.5","30.5","50.00","0","0","-","0.00","87.50","0.875","17.6","24.63","10.56","31.67","62.50","17.6","31.67","24.63","41.67"
"69","Carlo Colaiacovo","BUF","D","36","521.01666666667","14.472685185185","50.21","52.74","48.77","37.31","39.15","48.80","26.95","28.21","48.85","1.84","3.11","37.21","22.8","23.84","48.89","9.21","10.36","47.06","0.81","1.38","36.84","18.12","17.96","50.21","0.61","0.92","40.00","34.43","35.6","49.17","0.83","1.5","35.71","6.84","88.98","0.958","9.44","12.32","7.72","58.73","55.03","18.54","18.08","14.74","55.71"
"872","Nikita Soshnikov","TOR","R","11","171.83333333333","15.621212121212","69.84","52.73","56.98","48.54","37.01","56.73","33.87","24.09","58.43","2.44","3.14","43.75","29.68","20.25","59.44","8.38","8.38","50.00","0","1.4","0.00","28.4","15.83","64.21","2.79","0.93","75.00","49.43","39.84","55.37","0.5","1.01","33.33","7.22","86.96","0.942","16.06","12.22","8.38","49.23","65.71","22.35","16.41","16.76","57.14"
"3","Eric Boulton","NYI","L","6","56.916666666667","9.4861111111111","27.41","52.71","34.21","16.87","41.11","29.09","11.6","27.41","29.73","1.05","4.22","20.00","10.54","29.52","26.32","3.16","14.76","17.65","0","3.16","0.00","9.84","19.68","33.33","0","0","-","18.27","31.98","36.36","1.52","1.52","50.00","9.09","84.62","0.937","8.43","13.7","6.33","64.3","57.14","17.92","21.08","10.54","62.96"
"121","Milan Michalek","OTT, TOR","L","45","725.33333333333","16.118518518519","54.26","52.69","50.73","39.54","39.38","50.10","27.38","28.13","49.33","3.06","2.73","52.86","23.08","23.91","49.12","10.17","9.35","52.12","1.24","1.24","50.00","17.21","19.41","46.99","1.32","1.21","52.17","39.19","34.53","53.16","1.08","0.72","60.00","11.18","90.29","1.015","12.99","13.4","11.08","38.13","53.95","21.59","20.93","20.85","50.88"
"338","Matt Halischuk","WPG","R","30","283.56666666667","9.4522222222222","43.8","52.69","45.39","30.47","38.72","44.04","23.49","28.35","45.31","1.06","1.06","50.00","20.31","22.64","47.29","9.73","6.77","58.97","0.63","0.63","50.00","14.11","21.16","40.00","0.56","0.28","66.67","24.14","33.31","42.02","0","0.31","0.00","4.50","96.27","1.008","10.79","15.45","11.43","53.74","48.57","17.14","19.04","20.31","45.76"
"534","Brock Nelson","NYI","C","81","1280.0666666667","15.80329218107","56.11","52.68","51.57","40.54","37.5","51.95","29.62","27.33","52.02","2.62","2.53","50.91","27.09","27.51","49.61","11.86","11.39","51.01","1.31","1.27","50.91","20.31","21.5","48.58","0.87","1.06","45.16","34.19","28.3","54.71","0.88","0.54","61.90","8.86","90.74","0.996","11.62","11.48","5.58","45.94","67.57","20.2","17.76","12.61","61.57"
"390","Aaron Ness","WSH","D","8","99.1","12.3875","59.33","52.67","52.97","38.14","39.35","49.22","27.25","23.61","53.57","3.63","1.21","75.00","28.46","24.22","54.02","8.48","11.5","42.42","1.82","0.61","75.00","26.64","16.95","61.11","1.61","0","100.00","34.98","36.73","48.78","0.87","0.87","50.00","13.33","94.87","1.082","7.87","9.69","1.82","65.39","81.25","16.35","16.35","7.27","69.23"
"164","Clayton Stoner","ANA","D","50","768.01666666667","15.360333333333","47.26","52.66","47.30","35.23","38.83","47.57","24.77","27.19","47.67","1.72","2.19","44.00","22.66","24.45","48.09","8.91","8.98","49.78","1.09","0.86","56.00","18.33","20.62","47.06","0.62","1.25","33.33","30.13","35.55","45.88","0.11","0.45","20.00","6.94","91.95","0.989","8.12","10.55","12.27","47.66","39.85","17.66","17.42","24.37","42.01"
"107","Joffrey Lupul","TOR","L","46","672.56666666667","14.621014492754","65.93","52.63","55.61","50.94","41.75","54.96","33.9","28.9","53.98","2.59","2.5","50.88","32.12","23.28","57.97","14.01","8.03","63.56","1.34","1.07","55.56","24.15","20.34","54.28","1.07","0.95","52.94","43.3","36.72","54.11","0.64","0.9","41.67","7.63","91.36","0.990","14.45","16.06","9.55","47.19","60.22","24","20.88","16.5","59.25"
"671","Sean Couturier","PHI","C","63","1171.85","18.600793650794","57.35","52.63","52.14","40.3","38.09","51.40","28.72","28.57","50.13","2.82","2.46","53.40","24.42","21.81","52.82","11.11","8.81","55.78","1.79","1.43","55.56","17.75","17.34","50.58","0.55","0.55","50.00","39.42","37.5","51.25","0.74","0.81","47.62","9.80","91.40","1.012","10.96","15.92","13.16","42.09","45.44","17","21.25","22.07","43.51"
"377","Tyler Myers","WPG","D","73","1650.3833333333","22.60799086758","55.04","52.61","51.13","40.57","40.32","50.16","29.81","29.56","50.21","2.36","2.62","47.45","26.14","25.92","50.21","10.07","11.09","47.59","1.16","1.67","41.03","21.43","19.78","52.00","1.07","0.73","59.46","35.24","32.98","51.66","0.47","0.42","52.94","7.93","91.14","0.991","8.29","12.03","8.8","40.54","48.51","18.83","19.6","18.18","50.88"
"346","Dustin Jeffrey","ARI","L","7","79.85","11.407142857143","42.08","52.6","44.44","25.55","43.58","36.96","19.54","31.56","38.24","3.76","1.5","71.43","21.79","23.29","48.33","7.51","9.02","45.45","3.01","0.75","80.00","19.04","19.04","50.00","0","1","0.00","24.96","37.99","39.66","1.09","0","100.00","19.23","95.24","1.145","12.02","12.77","7.51","42.83","61.54","18.03","22.54","15.03","54.55"
"660","Scott Harrington","TOR","D","15","196.41666666667","13.094444444444","55.29","52.54","51.27","43.07","39.71","52.03","27.19","30.55","47.09","1.53","1.53","50.00","27.19","21.69","55.63","11.61","8.86","56.72","0.92","1.22","42.86","20.77","17.11","54.84","0.41","0","100.00","37.06","38.39","49.12","0.44","0.44","50.00","5.62","95.00","1.006","13.44","11.3","7.64","59.87","63.77","22.3","15.27","16.8","57.03"
"781","Mattias Janmark","DAL","C","73","1034.6166666667","14.172831050228","62.23","52.54","54.22","46.45","40.01","53.72","32.36","28.76","52.94","3.07","2.38","56.38","30.97","25.17","55.17","12.53","11.02","53.20","1.91","1.39","57.89","24.59","18.87","56.58","0.93","0.77","54.55","37.02","32.33","53.38","0.5","0.59","46.15","9.50","91.73","1.012","12.12","12.12","7.54","51.5","61.65","20.7","18.44","16.18","56.13"
"150","Lee Stempniak","BOS, N.J","R","82","1471.3833333333","17.943699186992","48.32","52.52","47.92","37.11","39.64","48.35","26.91","28.46","48.60","2.98","2.61","53.28","22.02","22.79","49.14","9.54","9.83","49.26","1.75","1.22","58.90","16.64","17.29","49.04","1.03","0.76","57.58","33.1","36.22","47.75","0.41","0.82","33.33","11.06","90.83","1.019","12.36","13.17","9.58","43.35","56.32","20.8","18.88","19.12","52.09"
"661","Lucas Lessio","MTL","L","12","125.7","10.475","46.78","52.51","47.12","31.03","33.41","48.15","23.87","26.25","47.62","1.91","1.43","57.14","23.87","18.62","56.18","11.93","7.16","62.50","1.43","0.95","60.00","15.91","15.27","51.02","0.64","0.64","50.00","29.65","39.3","43.00","0","0","-","8.00","94.55","1.025","14.32","11.46","13.37","46.3","51.72","18.14","16.23","19.09","48.72"
"833","Joel Hanley","MTL","D","10","159.98333333333","15.998333333333","45.75","52.51","46.56","35.63","35.63","50.00","27.75","27.75","50.00","3","3.75","44.44","15.38","20.63","42.71","6.75","8.63","43.90","1.88","2.63","41.67","11.5","16","41.82","1","1","50.00","34.67","35.75","49.23","0.54","0.54","50.00","10.81","86.49","0.973","9","10.88","9.38","51.76","48.98","19.13","18.75","19.13","50.00"
"179","Bryan Bickell","CHI","L","25","244.7","9.788","57.38","52.47","52.23","41.19","39.72","50.91","29.91","32.12","48.22","1.23","2.45","33.33","26.73","19.13","58.29","12.51","8.58","59.30","1.23","1.23","50.00","18.96","14.06","57.43","0","1.31","0.00","37.9","42.15","47.35","0","0.35","0.00","4.10","92.37","0.965","16.92","16.92","3.43","48.3","83.13","24.77","22.07","8.58","74.26"
"298","Jonathan Toews","CHI","C","80","1538.7166666667","19.233958333333","61.34","52.45","53.91","44.88","39.58","53.14","33.18","28.66","53.66","3.51","2.18","61.64","28.43","23.59","54.65","11.62","10.33","52.93","1.64","1.21","57.53","22.41","17.68","55.90","1.51","0.52","74.36","41.4","36.16","53.38","0.9","0.62","59.26","10.58","92.38","1.030","13.73","15.13","8.93","41.06","60.59","23.98","21.49","17.04","58.46"
"282","Derick Brassard","NYR","C","80","1430.8166666667","17.885208333333","62.94","52.42","54.56","46.09","37.91","54.87","33.25","26.75","55.42","3.86","2.1","64.79","29.4","24.36","54.68","11.95","9.94","54.60","1.64","1.26","56.52","23.26","19.23","54.74","1.45","0.45","76.47","39.92","33.8","54.15","1.51","0.42","78.13","11.60","92.16","1.038","16.31","12.71","6.42","39.96","71.77","28.01","18.7","14.55","65.81"
"589","Mark Stone","OTT","R","75","1508.5166666667","20.113555555556","65.83","52.42","55.67","46.69","39.06","54.45","32.58","27.72","54.02","3.58","3.14","53.25","29.91","24.38","55.09","10.9","9.39","53.73","1.43","1.39","50.70","25.35","19.99","55.91","1.22","1.22","50.00","44.98","34.87","56.33","1.49","0.86","63.41","10.99","88.67","0.997","14.16","12.53","10.06","33.29","58.46","25.18","18.42","18.46","57.70"
"791","Andre Burakovsky","WSH","L","79","1028.9333333333","13.02447257384","60.06","52.42","53.40","44.03","38.54","53.32","31.37","27.17","53.59","3.03","2.51","54.74","29.1","25.07","53.71","11.2","10.61","51.34","1.57","1.46","51.92","23.87","19.28","55.32","1.09","0.7","60.87","38.91","31.75","55.07","0.93","0.59","61.11","9.67","90.77","1.004","11.55","12.13","6.88","44.73","62.66","19.42","17.61","12.83","60.22"
"385","Tyler Ennis","BUF","C, L","23","415.56666666667","18.068115942029","58.62","52.41","52.80","45.19","41.58","52.08","32.77","27.72","54.18","2.31","2.45","48.48","25.56","23.39","52.21","10.83","9.1","54.35","1.01","1.3","43.75","19.64","19.06","50.75","0.77","0.77","50.00","40.46","36.5","52.57","0.83","0.42","66.67","7.05","91.15","0.982","14.29","13.14","6.06","36.1","70.21","23.39","19.06","15.45","60.22"
"431","Tyler Bozak","TOR","C","57","988.46666666667","17.341520467836","72.9","52.38","58.19","52.99","41.52","56.07","35.51","30.05","54.17","3.04","2.73","52.63","33.75","24.16","58.28","14.2","8.62","62.23","1.7","1.4","54.90","26.06","20.72","55.71","0.97","0.97","50.00","50.59","36.3","58.22","0.79","0.61","56.25","8.55","90.91","0.995","19.18","13.35","10.08","40.61","65.56","30.29","19.24","18.39","62.22"
"480","Sami Vatanen","ANA","D","71","1513.2833333333","21.313849765258","61.65","52.38","54.07","46.03","37.98","54.79","31.6","26.76","54.14","3.09","2.14","59.09","29.54","23.91","55.27","11.93","9.56","55.54","1.78","1.11","61.64","23.47","19.14","55.09","0.9","0.85","51.52","40.49","34.99","53.64","0.74","0.52","59.09","9.79","92.00","1.018","12.05","12.05","11.42","37.03","51.35","24.11","18.71","21.77","52.55"
"698","Brian O'Neill","N.J","R","22","227.95","10.361363636364","38.43","52.38","42.32","27.64","40.01","40.86","20","29.22","40.64","1.05","2.37","30.77","19.74","22.9","46.30","7.11","10.27","40.91","0.79","1.05","42.86","16.85","16.85","50.00","0","1.05","0.00","22.43","36.5","38.06","0.38","0.76","33.33","5.26","91.89","0.972","8.95","14.74","11.58","53.43","43.59","12.11","21.85","18.69","39.32"
"752","Charles Hudon","MTL","L","3","32.083333333333","10.694444444444","54.23","52.36","50.88","43.01","28.05","60.53","28.05","20.57","57.69","3.74","0","100.00","31.79","14.96","68.00","16.83","3.74","81.82","3.74","0","100.00","19.95","14.96","57.14","0","0","-","29.71","35.12","45.83","0","0","-","13.33","100.00","1.133","13.09","13.09","9.35","50.49","58.33","20.57","13.09","22.44","47.83"
"652","Brandon Saad","CBJ","L","78","1343.0333333333","17.218376068376","59.91","52.31","53.38","44.09","39.09","53.01","32.39","27.61","53.98","3.31","2.64","55.64","30.56","24.12","55.88","14.7","9.65","60.37","2.32","1.12","67.53","21.15","19.3","52.28","0.95","1.19","44.44","35.23","34.78","50.32","0.32","0.71","31.25","10.21","90.45","1.007","13.4","14.34","8.4","42.49","61.48","23.72","19.97","17.51","57.53"
"125","Jeff Carter","L.A","C","77","1415.9","18.388311688312","70.17","52.29","57.30","53.44","40.26","57.03","36.66","27.42","57.21","3.77","2.46","60.54","31.7","24.45","56.45","12.97","9.45","57.84","1.99","1.1","64.38","24.97","20","55.53","1.24","0.9","57.89","46.52","34.09","57.71","1.16","0.67","63.33","10.29","91.04","1.013","14.32","11.82","8.6","39.88","62.48","27.88","18.77","18.43","60.20"
