"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"837","Christian Folin","MIN","D","26","379.08333333333","14.580128205128","0","0.63","0.32","0.32","0.63","40.00","2.22","0.00","5.7","3.01","0.63","0.16","0.16","0.32","1.74","0.63","0.47","0.16","0","0.47","1.58","0.63","6.01","7.28","4.75","0","0","-"
"6","Dainius Zubrus","S.J","C","50","579.48333333333","11.589666666667","0.31","0.41","0.1","0.31","0.72","35.00","3.42","9.09","6.83","5.07","4.76","2.07","0.31","0.52","2.07","1.04","1.04","0","0","0.62","1.55","1.55","7.04","4.56","1.55","1.55","1.24","5.75"
"15","Jason Chimera","WSH","L","82","1152.15","14.050609756098","1.04","1.04","0.73","0.31","2.08","76.92","8.59","12.12","13.18","10.62","7.86","3.49","0.52","0.94","1.15","0.57","0.57","0","0","0.62","1.67","0.78","5.36","4.11","0.68","0.42","1.04","1.49"
"21","David Legwand","BUF","C","79","766.71666666667","9.7052742616034","0.39","0.7","0.39","0.31","1.1","63.64","4.77","8.20","7.28","5.48","3.68","1.8","0.55","0.39","1.1","0.55","0.55","0","0","0.31","0.94","1.49","2.19","2.74","1.41","15.34","18.08","3.59"
"119","Thomas Vanek","MIN","L","74","1155.2","15.610810810811","0.93","1.19","0.88","0.31","2.13","71.93","7.58","12.33","12.88","9.97","7.01","4","0.42","0.99","1.14","0.52","0.52","0","0","0.36","2.65","1.14","0.93","1.45","0.88","0.62","1.35","1.64"
"163","Clayton Stoner","ANA","D","50","768.01666666667","15.360333333333","0.08","0.39","0.08","0.31","0.47","27.27","2.5","3.13","5.55","3.75","1.33","0.16","0.16","0.16","5.23","1.48","0.86","0.55","0.08","0.62","2.42","0.16","9.61","8.83","4.3","0","0","-"
"224","James Neal","NSH","L, R","82","1563.85","19.071341463415","1.19","1.04","0.73","0.31","2.23","58.00","10.28","11.57","18.19","13.93","9.55","3.61","0.5","1.04","2.49","1.19","1.15","0.04","0","1.07","0.96","1.88","4.34","3.41","1.19","0.31","0.73","1.14"
"240","Darren Helm","DET","C","77","1160.25","15.068181818182","0.67","0.67","0.36","0.31","1.34","61.90","8.53","7.88","15.05","11.58","8.27","3.52","0.36","1.14","1.65","0.83","0.83","0","0","1.55","0.83","1.14","5.95","5.48","1.34","2.02","1.97","2.62"
"309","Karl Alzner","WSH","D","82","1752.75","21.375","0.14","0.58","0.27","0.31","0.72","35.00","2.57","5.33","6.33","3.94","1.75","0.34","0.14","0.27","0.89","0.45","0.45","0","0","0.14","1.4","0.82","4.62","5.27","7.09","0","0","-"
"404","Dale Weise","CHI, MTL","R","71","952.45","13.414788732394","0.88","0.82","0.5","0.31","1.7","60.00","8.57","10.29","13.86","10.71","8.57","4.28","0.63","0.94","1.51","0.76","0.76","0","0","1.13","1.01","1.13","8","8.5","1.64","1.01","1.2","2.88"
"458","Peter Holland","TOR","C","65","953.28333333333","14.665897435897","0.57","1.13","0.82","0.31","1.7","77.14","8.69","6.52","14.98","12.4","8.5","3.65","0.5","0.94","1.76","0.69","0.57","0.13","0","0.57","1.32","2.14","4.91","4.34","1.2","13.6","15.67","2.92"
"465","Reilly Smith","FLA","R","82","1526.1","18.610975609756","0.98","0.98","0.67","0.31","1.97","62.50","6.8","14.45","11.76","9.08","6.68","3.03","0.59","0.79","1.22","0.39","0.31","0.04","0.04","0.71","1.22","2.01","3.34","4.72","1.53","0","0.08","0.00"
"583","Brandon Davidson","EDM","D","51","979.01666666667","19.196405228758","0.25","0.43","0.12","0.31","0.67","31.43","3.86","6.35","10.17","6.25","1.84","0.31","0.25","0.74","1.23","0.61","0.61","0","0","0.18","2.76","1.16","4.54","7.6","5.64","0","0","-"
"599","Kevan Miller","BOS","D","71","1353.1666666667","19.058685446009","0.22","0.58","0.27","0.31","0.8","30.00","2.84","7.81","6.43","4.43","1.06","0.18","0.09","0.35","2.35","0.8","0.62","0.13","0.04","0.53","1.46","0.53","7.27","8.6","5.45","0","0","-"
"610","Josh Manson","ANA","D","71","1333.55","18.782394366197","0.22","0.45","0.13","0.31","0.67","31.91","3.96","5.68","7.69","5.67","2.61","0.81","0.27","0.45","3.33","1.03","0.76","0.18","0.09","0.99","2.29","0.81","7.11","4.95","3.01","0","0","-"
"647","Boone Jenner","CBJ","C","82","1345.55","16.409146341463","1.34","0.85","0.54","0.31","2.18","77.78","10.03","13.33","15.34","12.53","9.94","5.98","0.31","1.65","3.43","1.16","0.94","0.13","0.09","1.07","1.11","1.74","9.5","3.88","3.17","6.96","6.15","2.37"
"649","Dmitrij Jaskin","STL","R","65","770.85","11.859230769231","0.31","0.7","0.39","0.31","1.01","56.52","7.16","4.35","12.38","9.5","8.41","3.66","0.16","1.32","2.02","1.01","1.01","0","0","1.09","0.62","1.63","9.81","7.24","1.25","0.62","1.56","2.22"
"659","Scott Harrington","TOR","D","15","196.41666666667","13.094444444444","0","0.31","0","0.31","0.31","20.00","2.75","0.00","9.47","5.19","1.83","0","0.31","0.31","1.22","0.61","0.61","0","0","0","0.92","0.31","7.03","7.03","4.89","0","0","-"
"713","Phillip Di Giuseppe","CAR","L","41","584.68333333333","14.260569105691","0.72","1.03","0.72","0.31","1.74","62.96","6.98","10.29","12.31","10.26","5.23","3.18","0.31","0.51","1.85","0.92","0.92","0","0","0.51","0.51","1.74","11.6","3.59","2.16","0.72","1.33","3.59"
"852","Sam Bennett","CGY","C","77","1165.4166666667","15.135281385281","0.93","0.93","0.62","0.31","1.85","66.67","7","13.24","12.36","9.27","8.55","4.38","0.41","1.08","1.9","0.88","0.82","0.05","0","1.54","1.39","1.75","5.66","3.91","1.65","8.24","9.63","2.37"
"885","Jakub Nakladal","CGY","D","27","383.13333333333","14.19012345679","0.31","0.47","0.16","0.31","0.78","35.71","6.58","4.76","13.78","9.24","3.45","0.31","0.31","0.16","0.94","0.47","0.47","0","0","0.78","1.72","0.63","6.42","5.32","3.6","0","0","-"
"19","Dan Boyle","NYR","D","74","1392.2666666667","18.814414414414","0.43","0.6","0.3","0.3","1.03","33.80","4.09","10.53","8.27","5.9","3.4","1.08","0.09","0.3","1.29","0.65","0.65","0","0","0.34","2.03","0.82","2.84","4.48","4.52","0","0","-"
"31","Rob Scuderi","CHI, L.A, PIT","D","63","996.03333333333","15.810052910053","0","0.6","0.3","0.3","0.6","27.03","2.11","0.00","4.28","2.89","0.72","0","0.12","0.36","0.6","0.3","0.3","0","0","0.42","1.75","0.3","1.87","4.04","4.52","0","0.06","0.00"
"114","Josh Gorges","BUF","D","77","1575.8166666667","20.465151515152","0.08","0.38","0.08","0.3","0.46","26.09","2.17","3.51","5.29","3.43","1.22","0.19","0.11","0.3","2.74","1.1","0.99","0.08","0.04","0.42","0.65","0.49","5.44","4.95","6.36","0","0","-"
"115","Alexandre Burrows","VAN","L","79","1198.4166666667","15.169831223629","0.45","0.65","0.35","0.3","1.1","66.67","6.76","6.67","11.06","9.21","6.46","3.1","0.35","0.6","2.45","1.1","1.05","0.05","0","1.15","0.7","1.35","4.06","3.81","1.65","0.5","0.6","2.28"
"171","Drew Stafford","WPG","R","78","1393.35","17.863461538462","0.9","0.73","0.43","0.3","1.64","67.86","8.05","11.23","12.44","9.78","6.5","2.93","0.26","0.65","1.12","0.56","0.56","0","0","0.34","1.46","1.29","2.54","2.71","0.65","2.2","2.15","2.17"
"173","Lauri Korpikoski","EDM","L","71","988.45","13.921830985915","0.61","0.73","0.42","0.3","1.34","84.62","5.34","11.36","8.98","7.16","5.22","2.73","0.3","0.49","0.61","0.3","0.3","0","0","0.3","0.85","1.15","6.07","5.46","3.4","1.09","0.97","3.21"
"238","Jared Boll","CBJ","R","30","199.5","6.65","0.3","0.6","0.3","0.3","0.9","60.00","3.31","9.09","6.62","4.81","3.01","2.11","0","0.6","18.35","4.81","2.41","2.11","0.3","3.91","0","0.9","15.94","6.62","4.51","0.6","0","30.08"
"272","Chris Stewart","ANA","R","56","604.51666666667","10.79494047619","0.79","1.19","0.89","0.3","1.99","66.67","7.74","10.26","13.2","10.92","7.15","3.67","0.3","0.99","7.05","1.99","1.19","0.69","0.1","1.69","1.99","1.19","7.15","5.56","0.99","0.3","0.6","3.31"
"289","Brian Strait","NYI","D","52","802.58333333333","15.434294871795","0.07","0.37","0.07","0.3","0.45","21.43","3.21","2.33","8.22","5.16","1.57","0.37","0.22","0.37","2.32","1.05","0.97","0.07","0","0.6","1.94","0.67","7.92","6.13","4.86","0","0","-"
"356","Lars Eller","MTL","C","79","1205.3166666667","15.257172995781","0.65","0.65","0.35","0.3","1.29","60.47","7.42","8.72","13.69","10.4","6.77","3.34","0.5","0.6","1.39","0.7","0.7","0","0","0.95","1.24","2.29","5.53","7.32","1.79","10.3","10.06","2.52"
"362","Jay Beagle","WSH","C","57","798.91666666667","14.016081871345","0.6","0.68","0.38","0.3","1.28","85.00","5.56","10.81","9.24","8.26","6.16","3.98","0.45","0.6","1.8","0.9","0.9","0","0","0.53","0.9","1.5","4.13","4.13","1.8","27.79","20.05","4.36"
"725","Teuvo Teravainen","CHI","L","78","1196.9","15.344871794872","0.65","1.1","0.8","0.3","1.75","70.00","6.82","9.56","12.28","9.17","6.57","2.11","0.4","0.3","1","0.5","0.5","0","0","0.75","1.25","1.75","1.2","3.21","1.55","6.27","9.22","2.03"
"53","Nick Schultz","PHI","D","81","1453.7166666667","17.947119341564","0.04","0.37","0.08","0.29","0.41","23.26","2.89","1.43","6.65","4.37","1.65","0.37","0.12","0.33","1.73","0.83","0.83","0","0","0.33","1.57","0.17","3.51","6.48","7.18","0.04","0","4.13"
"85","Johnny Oduya","DAL","D","82","1670.95","20.37743902439","0.14","0.61","0.32","0.29","0.75","33.87","2.26","6.35","6.82","4.09","1.47","0.18","0.07","0.43","0.93","0.47","0.47","0","0","0.54","1.33","0.83","2.62","4.52","6.18","0","0","-"
"320","Justin Braun","S.J","D","80","1644.75","20.559375","0.15","0.69","0.4","0.29","0.84","35.38","4.16","3.51","8.9","5.73","1.53","0.44","0.07","0.26","1.31","0.66","0.66","0","0","0.29","1.68","1.2","3.47","5.65","5.11","0","0","-"
"353","Alec Martinez","L.A","D","78","1649.75","21.150641025641","0.36","0.76","0.47","0.29","1.13","36.47","4.51","8.06","11.38","7.16","3.02","0.47","0.11","0.73","1.45","0.73","0.73","0","0","0.36","2.18","0.29","5.96","4.98","6.62","0","0","-"
"413","Cam Atkinson","CBJ","R","81","1441.65","17.798148148148","1.12","1.08","0.79","0.29","2.21","67.95","9.41","11.95","15.44","12.69","9.86","4.83","0.58","1.21","0.92","0.42","0.42","0","0","0.71","0.75","1.79","1.96","1.75","1.66","0.08","0.08","2.08"
"437","Simon Despres","ANA","D","32","628.08333333333","19.627604166667","0","0.38","0.1","0.29","0.38","17.39","3.06","0.00","6.4","4.59","2.48","0.29","0.29","0.29","0.76","0.38","0.38","0","0","0.19","2.58","1.05","6.4","4.39","6.78","0","0","-"
"539","Nick Bjugstad","FLA","C","67","1039.1666666667","15.509950248756","0.87","1.1","0.81","0.29","1.96","60.71","9.87","8.77","15.82","12.7","8.95","3.64","0.46","1.04","2.37","0.87","0.75","0.06","0.06","0.81","1.5","1.44","5.02","3.35","1.62","25.92","24.19","2.99"
"549","Riley Sheahan","DET","C","81","1233.7","15.230864197531","0.68","0.53","0.24","0.29","1.22","52.08","6.23","10.94","9.68","8.07","6.03","3.16","0.24","0.34","0.58","0.29","0.29","0","0","0.24","1.02","0.97","3.5","4.43","1.95","17.41","20.62","2.23"
"666","Adam Larsson","N.J","D","82","1846.1","22.513414634146","0.1","0.49","0.2","0.29","0.59","33.96","2.11","4.62","5.01","3.35","1.2","0.16","0.07","0.36","2.5","0.85","0.68","0.1","0.07","0.36","0.88","0.72","5.3","5.33","4.81","0","0","-"
"797","Chris Bigras","COL","D","31","413.6","13.341935483871","0.15","0.29","0","0.29","0.44","30.00","3.05","4.76","6.82","5.08","2.03","0.58","0.29","0.44","2.32","1.16","1.16","0","0","0.15","1.16","0.58","2.47","5.66","2.47","0","0","-"
"884","Andreas Martinsen","COL","L","55","610.35","11.097272727273","0.39","0.69","0.39","0.29","1.08","57.89","5.11","7.69","8.85","7.37","3.83","1.77","0.2","0.59","4.62","1.47","1.08","0.29","0.1","1.47","0.49","1.08","15.24","6.88","2.65","0.1","0.29","2.46"
"103","Max Talbot","BOS","C","38","426.11666666667","11.213596491228","0.28","0.7","0.42","0.28","0.99","58.33","4.08","6.90","6.05","4.79","4.37","2.25","0.56","0.14","2.11","0.84","0.7","0.14","0","0.84","0","1.27","9.29","8.17","3.94","23.09","25.49","6.69"
"144","David Backes","STL","R","79","1519.1833333333","19.230168776371","0.83","0.95","0.67","0.28","1.78","59.21","6.64","12.50","10.66","9","5.92","3.08","0.28","0.55","3.28","1.46","1.34","0.12","0","0.51","0.95","1.54","9.44","5.17","2.49","24.49","22.59","2.05"
"164","David Clarkson","CBJ","R","23","212","9.2173913043478","0.57","0.57","0.28","0.28","1.13","100.00","6.79","8.33","9.34","7.92","7.08","4.81","0.28","0.57","6.51","1.7","1.13","0.28","0.28","1.98","0.57","1.42","12.74","6.51","1.7","0.57","2.83","4.72"
"200","Roman Polak","S.J, TOR","D","79","1513.3833333333","19.156751054852","0.04","0.59","0.32","0.28","0.63","36.36","3.61","1.10","8.6","5.55","1.67","0.44","0.12","0.44","2.85","1.03","0.83","0.16","0.04","0.83","1.7","0.67","12.01","4.84","5.79","0.04","0","3.96"
"257","Alex Biega","VAN","D","51","854.93333333333","16.76339869281","0","0.49","0.21","0.28","0.49","25.00","4.28","0.00","8.14","5.33","2.39","0.49","0.14","0.21","1.54","0.77","0.77","0","0","0.63","1.26","0.56","8.7","6.74","2.88","0","0","-"
"278","Patrik Berglund","STL","C","42","650.53333333333","15.488888888889","0.92","0.46","0.18","0.28","1.38","57.69","7.38","12.50","11.81","9.78","7.84","3.14","0.37","0.74","1.48","0.74","0.74","0","0","0.37","0.83","2.03","4.43","2.67","1.57","12.82","12.73","4.63"
"331","Thomas Hickey","NYI","D","62","1079.0833333333","17.404569892473","0.33","0.67","0.39","0.28","1","42.86","3.06","10.91","8.4","5.56","2.34","0.56","0.17","0.06","1.67","0.83","0.83","0","0","0.5","2.28","1","3.61","5.78","5","0","0","-"
"359","Jason Demers","DAL","D","62","1293.8166666667","20.868010752688","0.32","0.74","0.46","0.28","1.07","38.98","4.41","7.37","10.76","7.1","2.88","0.56","0.05","0.42","3.34","1.16","0.97","0.09","0.09","0.28","1.9","1.3","3.99","4.73","3.39","0","0","-"
"422","Matt Bartkowski","VAN","D","80","1489.5333333333","18.619166666667","0.24","0.48","0.2","0.28","0.73","36.73","3.42","7.06","7.98","4.91","2.01","0.24","0.12","0.24","2.01","1.01","1.01","0","0","0.32","1.97","0.73","5.68","2.94","1.69","0","0","-"
"455","Calvin de Haan","NYI","D","72","1485.5666666667","20.63287037037","0.08","0.57","0.28","0.28","0.65","28.07","4.12","1.96","8.6","5.86","1.82","0.32","0.12","0.32","0.81","0.4","0.4","0","0","0.24","2.3","0.77","5.17","4.77","8","0","0.04","0.00"
"763","Joseph Blandisi","N.J","L","41","639.7","15.60243902439","0.47","1.13","0.84","0.28","1.59","60.71","4.03","11.63","7.6","6.1","4.97","3","0.19","0.56","3.19","1.59","1.59","0","0","1.41","0.75","1.78","3.66","4.88","1.22","1.03","2.06","3.13"
"773","Nate Schmidt","WSH","D","72","1301.0166666667","18.069675925926","0.09","0.65","0.37","0.28","0.74","32.65","3.69","2.50","8.49","5.81","2.12","0.51","0.18","0.51","0.74","0.23","0.14","0.09","0","0.74","1.94","1.57","3.18","3.18","5.12","0","0","-"
"777","Viktor Svedberg","CHI","D","27","425.33333333333","15.753086419753","0.28","0.28","0","0.28","0.56","33.33","5.64","5.00","12.55","7.62","2.4","0.14","0","0.71","0.56","0.28","0.28","0","0","0.14","1.41","0.99","1.55","5.64","3.95","0","0","-"
"886","Evgeny Medvedev","PHI","D","45","847.28333333333","18.828518518519","0.28","0.57","0.28","0.28","0.85","30.77","5.03","5.63","13.38","8.14","3.68","0.64","0.42","1.2","2.41","1.2","1.2","0","0","0.5","1.91","0.92","2.69","3.54","2.41","0","0","-"
"47","Ron Hainsey","CAR","D","81","1808.3","22.324691358025","0.17","0.46","0.2","0.27","0.63","30.65","4.35","3.82","8.33","6.07","1.99","0.43","0.2","0.5","1.23","0.56","0.53","0.03","0","0.36","1.59","1.13","2.82","3.35","4.18","0","0","-"
"113","Jonathan Ericsson","DET","D","71","1315.95","18.534507042254","0.14","0.55","0.27","0.27","0.68","35.71","3.1","4.41","7.02","5.02","1.37","0.18","0.23","0.46","2.55","1.09","1.05","0","0.05","0.82","2.78","0.64","5.52","2.74","2.19","0","0","-"
"185","Brandon Prust","VAN","L","35","447.45","12.784285714286","0.13","0.8","0.54","0.27","0.94","87.50","2.55","5.26","4.96","4.02","3.49","2.68","0.4","0.54","7.91","1.48","0.27","0.94","0.27","1.34","2.01","0.67","5.36","2.95","2.01","0.8","0.67","7.31"
"339","Colton Sceviour","DAL","C","71","900.11666666667","12.677699530516","0.73","0.8","0.53","0.27","1.53","62.16","8.33","8.80","14.73","10.87","7.87","3.8","0.53","1.13","1.4","0.6","0.53","0.07","0","0.87","1.8","2","4.73","4.6","3.47","0.6","1","2.50"
"340","Dwight King","L.A","L","47","678.55","14.437234042553","0.62","0.53","0.27","0.27","1.15","65.00","4.24","14.58","8.31","6.54","4.6","2.65","0.27","0.8","2.12","0.8","0.62","0.18","0","0.18","0.53","0.44","6.45","4.95","0.53","0.18","0.44","2.53"
"358","Nick Holden","COL","D","82","1794.2","21.880487804878","0.2","0.54","0.27","0.27","0.74","30.14","3.28","6.12","6.69","4.51","1.27","0.4","0.03","0.3","0.8","0.4","0.4","0","0","0.27","0.87","0.7","7.26","4.01","3.95","0","0","-"
"363","Michael Kostka","OTT","D","15","222.71666666667","14.847777777778","0","0.27","0","0.27","0.27","8.33","2.42","0.00","4.58","3.5","0.81","0","0.27","0.27","1.08","0.54","0.54","0","0","0","1.62","0","1.89","6.2","5.39","0","0","-"
"408","Matt Calvert","CBJ","L","73","1104.35","15.128082191781","0.6","0.71","0.43","0.27","1.3","64.86","6.19","9.65","10.43","8.1","6.57","3.26","0.38","0.54","2.77","1.14","0.98","0.16","0","1.25","0.54","1.96","4.94","5.22","2.5","0.38","0.38","2.72"
"457","Dmitry Kulikov","FLA","D","74","1556.55","21.034459459459","0.04","0.62","0.35","0.27","0.66","25.37","3.82","1.01","7.29","5.36","1.35","0.19","0.19","0.39","1.97","0.93","0.89","0.04","0","0.46","2.08","1.19","4.7","8.13","4.66","0","0","-"
"486","Cody Eakin","DAL","C","82","1342.1833333333","16.368089430894","0.72","0.85","0.58","0.27","1.56","58.33","5.95","12.03","10.33","8.05","6.17","3.04","0.54","0.58","1.88","0.94","0.94","0","0","0.58","2.06","1.88","4.38","3.84","2.1","25.35","27.76","2.13"
"563","Mark Pysyk","BUF","D","55","874.66666666667","15.90303030303","0.07","0.69","0.41","0.27","0.75","34.38","3.02","2.27","7","4.87","1.58","0.41","0.14","0.21","2.2","1.1","1.1","0","0","0.34","1.44","0.62","2.54","3.64","3.36","0","0","-"
"601","Mike Sislo","N.J","R","18","223.65","12.425","0.8","0.27","0","0.27","1.07","66.67","7.78","10.34","14.22","12.61","5.37","2.68","0","0.27","1.07","0.54","0.54","0","0","0.27","0.54","0.8","6.71","6.71","1.61","0","0.54","0.00"
"603","Jyrki Jokipakka","CGY, DAL","D","58","902.41666666667","15.558908045977","0.13","0.66","0.4","0.27","0.8","31.58","2.99","4.44","6.52","3.92","1.2","0.13","0.2","0.53","0.93","0.47","0.47","0","0","0.33","2.33","0.93","4.59","6.12","4.39","0","0","-"
"614","Iiro Pakarinen","EDM","R","63","676.85","10.743650793651","0.44","0.71","0.44","0.27","1.15","72.22","6.74","6.58","12.41","9.57","6.65","2.22","0.8","0.98","0.71","0.35","0.35","0","0","0.89","0.8","0.89","13.47","7.18","1.86","0.44","0.71","3.41"
"702","Brian Flynn","MTL","C","56","657.05","11.733035714286","0.37","0.55","0.27","0.27","0.91","55.56","6.67","5.48","9.86","8.4","4.57","2.28","0.82","0.64","0.55","0.27","0.27","0","0","0.46","1","1.83","2.1","2.92","3.01","18.26","13.33","5.28"
"719","Olli Maatta","PIT","D","67","1337.3333333333","19.960199004975","0.27","0.58","0.31","0.27","0.85","26.76","4.26","6.32","8.52","5.83","2.2","0.58","0.36","0.4","0.99","0.49","0.49","0","0","0.27","1.53","0.36","3.63","6.15","3.9","0","0","-"
"850","Sam Reinhart","BUF","C","79","1330.05","16.836075949367","1.04","0.86","0.59","0.27","1.89","56.00","7.44","13.94","12.41","10.06","8.12","4.69","0.59","0.59","0.36","0.18","0.18","0","0","0.63","0.9","0.86","1.17","5.46","1.17","1.62","3.25","1.50"
"858","Dylan Larkin","DET","C","80","1323.5333333333","16.544166666667","1.04","1","0.73","0.27","2.04","63.38","10.02","10.41","17.68","13.65","9.25","3.22","0.27","0.63","1.54","0.77","0.77","0","0","1.27","1.77","1.95","2.95","4.26","1.13","1.86","2.67","1.86"
"7","Matt Cullen","PIT","C","82","1138.1833333333","13.880284552846","0.84","0.84","0.58","0.26","1.69","74.42","6.22","13.56","9.65","7.8","6.54","3.58","0.32","0.26","1.05","0.53","0.53","0","0","0.79","1.05","1","2.11","4.06","2.16","30.68","24.35","2.94"
"29","Brian Gionta","BUF","R","79","1400.8666666667","17.732489451477","0.51","0.9","0.64","0.26","1.41","62.26","7.24","7.10","11.78","9.42","5.74","2.7","0.21","0.47","0.51","0.26","0.26","0","0","0.3","0.9","1.33","1.97","3.21","1.54","2.31","2.83","1.93"
"50","Steve Ott","STL","C","21","229.28333333333","10.918253968254","0","0.52","0.26","0.26","0.52","40.00","5.5","0.00","7.85","7.07","6.02","2.88","0.52","0.79","8.9","2.62","1.83","0.52","0.26","2.36","0.26","0.79","8.9","3.93","1.31","10.21","8.11","14.58"
"60","John-Michael Liles","BOS, CAR","D","81","1644.6","20.303703703704","0.22","0.55","0.29","0.26","0.77","36.21","4.05","5.41","8.46","5.47","2.41","0.51","0.33","0.44","0.66","0.33","0.33","0","0","0.33","1.61","0.95","2.96","4.63","4.63","0","0","-"
"223","Steve Downie","ARI","R","26","234.05","9.0019230769231","0.77","0.77","0.51","0.26","1.54","66.67","5.64","13.64","9.23","7.43","4.61","2.05","0.51","0.51","13.59","3.33","2.31","0.26","0.77","2.31","1.03","1.03","7.43","4.36","1.79","0.51","0.51","12.82"
"228","Adam McQuaid","BOS","D","64","1154.5666666667","18.040104166667","0.05","0.42","0.16","0.26","0.47","22.50","2.18","2.38","5.56","3.07","0.99","0","0.05","0.1","4.63","1.71","1.4","0.26","0.05","1.04","1.4","0.36","7.38","4.78","6.29","0","0","-"
"274","Cal Clutterbuck","NYI","R","77","917.38333333333","11.914069264069","0.98","0.52","0.26","0.26","1.5","62.16","5.23","18.75","9.88","7.13","5.36","1.77","0.65","0.39","1.44","0.72","0.72","0","0","1.24","1.31","1.37","18.84","7.26","2.22","0.07","0.13","2.18"
"293","Nikolay Kulemin","NYI","L","81","1138.9333333333","14.060905349794","0.47","0.68","0.42","0.26","1.16","47.83","4.85","9.78","8.48","6.32","6.11","2.74","0.53","0.37","1.16","0.58","0.58","0","0","0.47","1.63","1.69","5.64","2.95","2.63","1.21","1.9","2.05"
"419","Tommy Wingels","S.J","C","68","927.16666666667","13.634803921569","0.45","0.71","0.45","0.26","1.16","69.23","7.18","6.31","11.45","10.03","7.57","3.17","0.45","0.78","4.08","1.55","1.23","0.32","0","2.33","1.94","1.36","13.14","6.67","3.49","2.46","3.56","2.64"
"448","Evander Kane","BUF","L","65","1367.4166666667","21.037179487179","0.88","0.66","0.39","0.26","1.54","68.63","11.89","7.38","20.75","15.88","8.78","3.29","0.97","0.92","3.99","1.58","1.4","0.13","0.04","1.4","1.62","1.62","7.5","5.75","1.01","2.72","2.72","2.19"
"502","Jordan Nolan","L.A","C","52","462.65","8.8971153846154","0","0.65","0.39","0.26","0.65","45.45","6.35","0.00","12.58","9.6","6.1","2.72","0.13","0.52","4.93","2.08","1.82","0.26","0","1.56","1.04","0.52","10.12","7.52","1.04","0","0.13","0.00"
"505","Brandon Manning","PHI","D","56","925.55","16.527678571429","0.06","0.39","0.13","0.26","0.45","29.17","4.34","1.49","9.66","6.16","2.72","0.45","0.19","0.97","4.28","1.49","1.17","0.26","0.06","1.75","1.23","0.45","6.09","4.86","3.7","0","0.06","0.00"
"585","Zach Trotman","BOS","D","38","705.05","18.553947368421","0.17","0.43","0.17","0.26","0.6","22.58","5.11","3.33","10.47","6.55","1.87","0.09","0.17","0.34","1.87","0.94","0.94","0","0","0.26","1.36","0.17","6.04","8.42","4.17","0","0","-"
"658","William Karlsson","CBJ","C","81","1172.0666666667","14.469958847737","0.46","0.56","0.31","0.26","1.02","60.61","5.53","8.33","9.16","7.47","5.22","2.46","0.31","0.36","0.31","0.15","0.15","0","0","0.51","1.08","2.15","2.05","3.74","2.46","21.3","25.34","2.34"
"681","Connor Murphy","ARI","D","78","1599.75","20.509615384615","0.23","0.41","0.15","0.26","0.64","27.87","3.79","5.94","9.15","5.7","2.03","0.23","0.11","0.53","1.8","0.9","0.9","0","0","0.75","1.09","0.79","6.56","6.19","5.21","0","0","-"
"697","Brian O'Neill","N.J","R","22","227.95","10.361363636364","0","0.53","0.26","0.26","0.53","50.00","3.69","0.00","6.32","4.74","3.69","1.32","0","0.26","2.11","1.05","1.05","0","0","0.79","0.79","1.05","9.48","7.63","2.37","0.53","1.05","8.77"
"748","Brock McGinn","CAR","L","21","234.86666666667","11.184126984127","0.77","0.26","0","0.26","1.02","66.67","6.39","12.00","8.94","8.17","5.36","2.04","0","0.51","2.55","1.28","1.28","0","0","0.77","1.02","1.02","7.15","5.88","1.53","0","0.26","0.00"
"865","Nikita Tryamkin","VAN","D","13","227.75","17.519230769231","0.26","0.26","0","0.26","0.53","28.57","2.9","9.09","9.22","6.32","2.63","0.53","0","0.26","2.63","1.32","1.32","0","0","0.53","0.79","0.26","8.17","5.27","6.06","0","0","-"
"868","Viktor Arvidsson","NSH","L","56","694.46666666667","12.40119047619","0.69","0.69","0.43","0.26","1.38","72.73","12.01","5.76","19.7","15.21","8.9","3.97","0.86","1.04","3.02","1.04","0.86","0.09","0.09","0.86","1.47","1.3","2.33","8.47","3.02","0","0","-"
"54","Jarret Stoll","MIN, NYR","C","80","974.16666666667","12.177083333333","0.25","0.31","0.06","0.25","0.55","47.37","3.02","8.16","4.8","4.07","2.28","1.29","0.18","0.25","2.22","1.11","1.11","0","0","0.49","0.68","0.49","7.21","5.85","4.25","29.63","22.3","3.51"
"81","Dennis Seidenberg","BOS","D","61","1183.25","19.397540983607","0.05","0.56","0.3","0.25","0.61","27.91","3.35","1.52","6.69","4.51","1.22","0.05","0.1","0.25","1.22","0.61","0.61","0","0","0.2","1.22","0.81","6.44","7.1","6.08","0","0","-"
"136","Corey Perry","ANA","R","82","1452.0333333333","17.707723577236","1.4","1.16","0.91","0.25","2.56","68.89","8.88","15.81","15.87","12.6","9.59","4.96","0.37","0.87","2.81","1.28","1.2","0.08","0","1.07","2.19","1.03","4.3","5.62","1.49","0.08","0.33","0.83"
